1,2185,37561054,126935238,1,1,Lab.,Study Place,20110714175250THU,20110714181739THU
2,13,37545017,127104158,1,1,곱창집,Restaurants,20110714193851THU,20110714211801THU
3,2142,37627242,127203725,1,1,Home,Home,20110714215337THU,20110715102814FRI
4,378,37558927,126936452,1,1,니혼만땅,Restaurants,20110715114702FRI,20110715121221FRI
5,2185,37561054,126935238,1,1,Lab.,Study Place,20110715123134FRI,20110715155439FRI
6,241,37561737,126935134,1,1,LG CDMA,Study Place,20110715160529FRI,20110715172555FRI
7,2185,37561054,126935238,1,1,Lab.,Study Place,20110715174054FRI,20110715181504FRI
8,36,0,0,0,2,Unknown,Unknown,20110715181857FRI
9,37,0,0,0,2,Unknown,Unknown,20110715183408FRI
10,38,0,0,0,2,Unknown,Unknown,20110715184919FRI
11,43,37654631,127245982,1,1,낙지집,Restaurants,20110715193545FRI,20110715201705FRI
12,2142,37627242,127203725,1,1,Home,Home,20110715232618FRI,20110716102342SAT
13,67,37560776,126935999,76,2,Move,Move,20110716103531SAT
14,68,37560776,126935999,76,2,Move,Move,20110716104326SAT
15,69,37560776,126935999,76,2,Move,Move,20110716105122SAT
16,70,37560776,126935999,76,2,Move,Move,20110716105917SAT
17,71,37560776,126935999,76,2,Move,Move,20110716110713SAT
18,185,37604457,127139779,1,1,마리본,Unknown,20110716111508SAT,20110717064450SUN
19,176,37560776,126935999,76,2,Move,Move,20110717065638SUN
20,177,37560776,126935999,76,2,Move,Move,20110717070434SUN
21,178,37560776,126935999,76,2,Move,Move,20110717071229SUN
22,179,37560776,126935999,76,2,Move,Move,20110717072025SUN
23,180,37560776,126935999,76,2,Move,Move,20110717072820SUN
24,181,37560776,126935999,76,2,Move,Move,20110717073616SUN
25,182,37560776,126935999,76,2,Move,Move,20110717074411SUN
26,183,37560776,126935999,76,2,Move,Move,20110717075207SUN
27,185,37604457,127139779,1,1,마리본,Unknown,20110717080002SUN,20110718085836MON
28,186,37560776,126935999,76,2,Move,Move,20110718091024MON
29,187,37560776,126935999,76,2,Move,Move,20110718091819MON
30,188,37560776,126935999,76,2,Move,Move,20110718092615MON
31,189,37560776,126935999,76,2,Move,Move,20110718093410MON
32,190,37560776,126935999,76,2,Move,Move,20110718094206MON
33,191,37560776,126935999,76,2,Move,Move,20110718094901MON
34,194,37560776,126935999,76,1,Unknown,Unknown,20110718095557MON,20110718104658MON
35,195,37560776,126935999,76,2,Move,Move,20110718105817MON
36,196,37560776,126935999,76,2,Move,Move,20110718110512MON
37,2142,37627242,127203725,1,1,Home,Home,20110718111238MON,20110719063653TUE
38,228,37627504,127203305,69,2,Move,Move,20110719064812TUE
39,229,37627504,127203305,69,2,Move,Move,20110719065607TUE
40,230,37627504,127203305,69,2,Move,Move,20110719070303TUE
41,231,37627504,127203305,69,2,Move,Move,20110719071059TUE
42,232,37627504,127203305,69,2,Move,Move,20110719071854TUE
43,233,37627504,127203305,69,2,Move,Move,20110719072650TUE
44,2185,37561054,126935238,1,1,Lab.,Study Place,20110719073446TUE,20110719115719TUE
45,237,37558567,126936827,1,1,보쌈,Restaurants,20110719120738TUE,20110719123128TUE
46,2185,37561054,126935238,1,1,Lab.,Study Place,20110719124146TUE,20110719155639TUE
47,241,37561737,126935134,1,1,LG CDMA,Study Place,20110719160657TUE,20110719164448TUE
48,243,37561862,126934796,1,1,Office of Prof. Cha,Study Place,20110719165507TUE,20110719174559TUE
49,2185,37561054,126935238,1,1,Lab.,Study Place,20110719180028TUE,20110719181936TUE
50,246,37560771,126935995,29,2,Move,Move,20110719183125TUE
51,247,37560771,126935995,29,2,Move,Move,20110719183921TUE
52,248,37560771,126935995,29,2,Move,Move,20110719184717TUE
53,249,37560771,126935995,29,2,Move,Move,20110719185513TUE
54,250,37560771,126935995,29,2,Move,Move,20110719190208TUE
55,251,37560771,126935995,29,2,Move,Move,20110719191004TUE
56,252,37560771,126935995,29,2,Move,Move,20110719191659TUE
57,2142,37627242,127203725,1,1,Home,Home,20110719192355TUE,20110720062950WED
58,255,37627343,127203330,79,2,Move,Move,20110720064108WED
59,256,37627343,127203330,79,2,Move,Move,20110720064904WED
60,257,37627343,127203330,79,2,Move,Move,20110720065600WED
61,258,37627343,127203330,79,2,Move,Move,20110720070355WED
62,259,37627343,127203330,79,2,Move,Move,20110720071151WED
63,261,37627343,127203330,79,2,Move,Move,20110720072612WED
64,262,37627343,127203330,79,2,Move,Move,20110720073408WED
65,264,37554629,126970847,1,1,Seoul Station,Unknown,20110720074133WED,20110720075908WED
66,265,37554569,126970828,1,1,Seoul Station,Unknown,20110720080231WED,20110720082651WED
67,266,37627343,127203330,79,2,Move,Move,20110720083810WED
68,267,37627343,127203330,79,2,Move,Move,20110720084506WED
69,268,37627343,127203330,79,2,Move,Move,20110720085202WED
70,2185,37561054,126935238,1,1,Lab.,Study Place,20110720090717WED,20110720113656WED
71,2501,37560578,126935437,1,1,YERC Cafeteria,Restaurants,20110720114714WED,20110720115732WED
72,2185,37561054,126935238,1,1,Lab.,Study Place,20110720120056WED,20110720183834WED
73,2501,37560578,126935437,1,1,YERC Cafeteria,Restaurants,20110720184157WED,20110720190003WED
74,2185,37561054,126935238,1,1,Lab.,Study Place,20110720190429WED,20110720192203WED
75,276,37560767,126936029,31,2,Move,Move,20110720193351WED
76,277,37560767,126936029,31,2,Move,Move,20110720194147WED
77,278,37560767,126936029,31,2,Move,Move,20110720194842WED
78,279,37560767,126936029,31,2,Move,Move,20110720195638WED
79,280,37560767,126936029,31,2,Move,Move,20110720200434WED
80,281,37560767,126936029,31,2,Move,Move,20110720201130WED
81,282,37560767,126936029,31,2,Move,Move,20110720201825WED
82,2142,37627242,127203725,1,1,Home,Home,20110720202521WED,20110721075818THU
83,285,37627266,127203350,79,2,Move,Move,20110721080936THU
84,286,37627266,127203350,79,2,Move,Move,20110721081732THU
85,287,37627266,127203350,79,2,Move,Move,20110721082528THU
86,288,37627266,127203350,79,2,Move,Move,20110721083224THU
87,289,37627266,127203350,79,2,Move,Move,20110721083920THU
88,290,37627266,127203350,79,2,Move,Move,20110721084716THU
89,291,37627266,127203350,79,2,Move,Move,20110721085412THU
90,292,37627266,127203350,79,2,Move,Move,20110721090208THU
91,293,37627266,127203350,79,2,Move,Move,20110721090903THU
92,294,37627266,127203350,79,2,Move,Move,20110721091659THU
93,295,37627266,127203350,79,2,Move,Move,20110721092356THU
94,2185,37561054,126935238,1,1,Lab.,Study Place,20110721093052THU,20110721115624THU
95,2501,37560578,126935437,1,1,YERC Cafeteria,Restaurants,20110721120642THU,20110721122346THU
96,2185,37561054,126935238,1,1,Lab.,Study Place,20110721122710THU,20110721175027THU
97,241,37561737,126935134,1,1,LG CDMA,Study Place,20110721180045THU,20110721190924THU
98,303,37560785,126936004,76,2,Move,Move,20110721191943THU
99,304,37560785,126936004,76,2,Move,Move,20110721192639THU
100,306,37558790,126937589,1,1,소도적,Restaurants,20110721193540THU,20110721201007THU
