1,4541,37499684,127058208,9,1,Home,Home,20110507234932SAT,20110508071601SUN
2,4,37487961,127033380,1,1,Hanwoori Church,Holy Place,20110508072912SUN,20110508084229SUN
3,5,37485968,127044779,9,2,Move,Move,20110508085539SUN
4,6,37497970,127057886,2750,2,Move,Move,20110508090451SUN
5,4541,37499684,127058208,9,1,Home,Home,20110508091402SUN,20110508145247SUN
6,9,37495503,127056959,576,2,Move,Move,20110508150558SUN
7,10,37504386,127062102,77,2,Move,Move,20110508151439SUN
8,11,37508568,127062865,60,2,Move,Move,20110508152320SUN
9,12,37510639,127060738,36,2,Move,Move,20110508153202SUN
10,13,37511159,127059248,69,2,Move,Move,20110508154045SUN
11,14,37511159,127059248,69,2,Move,Move,20110508154925SUN
12,15,37503754,127060365,60,2,Move,Move,20110508155806SUN
13,16,37500186,127058967,53,2,Move,Move,20110508160648SUN
14,4541,37499684,127058208,9,1,Home,Home,20110508161601SUN,20110508172949SUN
15,19,37484704,127014240,60,2,Move,Move,20110508174331SUN
16,20,37521926,126993629,385,2,Move,Move,20110508175314SUN
17,21,37564244,126979059,60,2,Move,Move,20110508180256SUN
18,22,37567949,126968144,60,2,Move,Move,20110508181237SUN
19,23,37568685,126967895,58,2,Move,Move,20110508182120SUN
20,24,37568037,126968095,58,2,Move,Move,20110508183001SUN
21,25,37566202,126924001,482,2,Move,Move,20110508183943SUN
22,26,37581551,126885236,65,2,Move,Move,20110508184926SUN
23,27,37627600,126794016,30,2,Move,Move,20110508185938SUN
24,28,37707188,126740633,19,2,Move,Move,20110508190950SUN
25,29,37741978,126753812,4,2,Move,Move,20110508192001SUN
26,30,37769018,126765766,4,2,Move,Move,20110508193012SUN
27,31,37820391,126744727,4,2,Move,Move,20110508194023SUN
28,32,37865464,126763133,244,2,Move,Move,20110508194905SUN
29,33,37868428,126751438,2,2,Move,Move,20110508195817SUN
30,35,37867615,126755731,55,1,,Restaurants,20110508200658SUN,20110508205513SUN
31,37,37655420,126726207,3593,2,Move,Move,20110508211936SUN
32,38,37614368,126801688,2214,2,Move,Move,20110508212948SUN
33,39,37566697,126857970,87,2,Move,Move,20110508213929SUN
34,40,37520993,126936482,1867,2,Move,Move,20110508214940SUN
35,41,37500249,127000795,1590,2,Move,Move,20110508215951SUN
36,42,37499888,127033737,60,2,Move,Move,20110508220833SUN
37,43,37498296,127058150,361,2,Move,Move,20110508221714SUN
38,4541,37499684,127058208,9,1,Home,Home,20110508222556SUN,20110509073000MON
39,46,37509699,127044118,474,2,Move,Move,20110509074341MON
40,47,37529130,127035070,76,2,Move,Move,20110509075225MON
41,48,37531402,127009167,45,2,Move,Move,20110509080207MON
42,49,37562778,126988711,60,2,Move,Move,20110509081147MON
43,50,37563638,126975578,60,2,Move,Move,20110509082028MON
44,51,37555509,126938268,51,2,Move,Move,20110509083010MON
45,52,37560942,126936975,60,2,Move,Move,20110509083857MON
46,3258,37561765,126935548,28,1,C505-1,Study Place,20110509084737MON,20110509090052MON
47,7264,37561743,126935206,29,1,LG Room,Study Place,20110509090452MON,20110509091804MON
48,3258,37561765,126935548,28,1,C505-1,Study Place,20110509092204MON,20110509113452MON
49,57,37560353,126935829,60,2,Move,Move,20110509114734MON
50,58,37560353,126935829,60,2,Move,Move,20110509115615MON
51,3258,37561765,126935548,28,1,C505-1,Study Place,20110509120455MON,20110509135204MON
52,3038,37561715,126935992,26,1,A542,Study Place,20110509140445MON,20110509145214MON
53,3258,37561765,126935548,28,1,C505-1,Study Place,20110509145614MON,20110509170026MON
54,64,37561770,126935385,60,2,Move,Move,20110509171306MON
55,65,37563863,126976437,26,2,Move,Move,20110509172148MON
56,66,37557012,126992184,62,2,Move,Move,20110509173128MON
57,67,37523274,127015724,2028,2,Move,Move,20110509174141MON
58,68,37527611,127029173,60,2,Move,Move,20110509175022MON
59,70,37523546,127039558,191,1,,Unknown,20110509175903MON,20110509181314MON
60,71,37498149,127051820,33,2,Move,Move,20110509182554MON
61,72,37499070,127056953,23,2,Move,Move,20110509184702MON
62,4541,37499684,127058208,9,1,Home,Home,20110509185548MON,20110511072125WED
63,75,37504722,127049185,249,2,Move,Move,20110511073406WED
64,76,37521987,127039506,60,2,Move,Move,20110511074247WED
65,77,37528292,127030915,172,2,Move,Move,20110511075128WED
66,78,37532331,127007933,2519,2,Move,Move,20110511080138WED
67,79,37563304,126988597,29,2,Move,Move,20110511081019WED
68,80,37565008,126977368,60,2,Move,Move,20110511082001WED
69,81,37556929,126947464,60,2,Move,Move,20110511082842WED
70,82,37560287,126935732,380,2,Move,Move,20110511083723WED
71,3258,37561765,126935548,28,1,C505-1,Study Place,20110511084604WED,20110511095917WED
72,3038,37561715,126935992,26,1,A542,Study Place,20110511100317WED,20110511114218WED
73,1384,37563289,126937877,60,1,학관,Restaurants,20110511115459WED,20110511120812WED
74,3258,37561765,126935548,28,1,C505-1,Study Place,20110511122052WED,20110511130002WED
75,3038,37561715,126935992,26,1,A542,Study Place,20110511130403WED,20110511140004WED
76,3258,37561765,126935548,28,1,C505-1,Study Place,20110511141249WED,20110511145142WED
77,3038,37561715,126935992,26,1,A542,Study Place,20110511150424WED,20110511155146WED
78,97,37561785,126935463,60,2,Move,Move,20110511160428WED
79,98,37561733,126935461,60,2,Move,Move,20110511161310WED
80,3258,37561765,126935548,28,1,C505-1,Study Place,20110511162151WED,20110511165208WED
81,9177,37561961,126935402,21,1,B040,Study Place,20110511170519WED,20110511180140WED
82,7264,37561743,126935206,29,1,LG Room,Study Place,20110511180540WED,20110511194413WED
83,104,37561427,126935150,60,2,Move,Move,20110511195754WED
84,105,37557553,126936970,60,2,Move,Move,20110511200638WED
85,106,37557553,126936970,60,2,Move,Move,20110511201521WED
86,108,37530623,127025227,7,1,Unknown,Unknown,20110511203146WED,20110511210231WED
87,109,37501546,127058736,1518,2,Move,Move,20110511211541WED
88,4541,37499684,127058208,9,1,Home,Home,20110511212424WED,20110512092536THU
89,112,37510923,127059420,60,2,Move,Move,20110512093818THU
90,153,37512642,127059822,1,1,It show,Workplace,20110512094701THU,20110512123449THU
91,119,36381862,127364947,50,2,Move,Move,20110512124730THU
92,121,37509597,127061802,60,1,Lu chai,Restaurants,20110512125611THU,20110512131754THU
93,122,37510690,127060709,40,2,Move,Move,20110512133035THU
94,153,37512642,127059822,1,1,It show,Workplace,20110512133919THU,20110512170032THU
95,126,37519628,127038784,2645,1,,Unknown,20110512171342THU,20110512172725THU
96,127,37519628,127038784,2645,2,Move,Move,20110512174036THU
97,128,37504069,127061564,5,2,Move,Move,20110512174947THU
98,129,37500285,127058909,8,2,Move,Move,20110512175900THU
99,4541,37499684,127058208,9,1,Home,Home,20110512180741THU,20110512191243THU
100,132,37492488,127058436,15,2,Move,Move,20110512192554THU
101,133,37489544,127053451,16,2,Move,Move,20110512193506THU
102,134,37501043,127059772,60,2,Move,Move,20110512194349THU
103,4541,37499684,127058208,9,1,Home,Home,20110512195302THU,20110513092119FRI
104,153,37512642,127059822,1,1,It show,Workplace,20110513093400FRI,20110513113109FRI
105,143,37512637,127060329,58,1,Kraze,Restaurants,20110513114351FRI,20110513120535FRI
106,144,37509915,127059490,77,2,Move,Move,20110513121816FRI
107,145,37509460,127057660,1416,2,Move,Move,20110513122729FRI
108,146,37509093,127057627,1416,2,Move,Move,20110513123645FRI
109,153,37512642,127059822,1,1,It show,Workplace,20110513124629FRI,20110513145143FRI
110,153,37512642,127059822,1,1,It show,Workplace,20110513151406FRI,20110513165556FRI
111,154,37507697,127000911,2246,2,Move,Move,20110513170906FRI
112,155,37501062,127058652,59,2,Move,Move,20110513171747FRI
113,4541,37499684,127058208,9,1,Home,Home,20110513172629FRI,20110513191318FRI
114,158,37498312,127054479,2,2,Move,Move,20110513192628FRI
115,4541,37499684,127058208,9,1,Home,Home,20110513193540FRI,20110514193458SAT
116,164,37501010,127043442,285,2,Move,Move,20110514194739SAT
117,165,37494905,127046270,423,2,Move,Move,20110514195720SAT
118,166,37469957,127034108,1784,2,Move,Move,20110514200732SAT
119,167,37461845,127035715,1521,2,Move,Move,20110514201744SAT
120,168,37461763,127036451,60,2,Move,Move,20110514202625SAT
121,169,37461736,127036623,54,2,Move,Move,20110514203505SAT
122,3242,37461786,127036555,60,1,Costco,Shopping Place,20110514204347SAT,20110514205759SAT
123,172,37476904,127040627,60,2,Move,Move,20110514211040SAT
124,173,37499940,127060463,33,2,Move,Move,20110514212051SAT
125,4541,37499684,127058208,9,1,Home,Home,20110514212933SAT,20110516073850MON
126,177,37505521,127048494,60,2,Move,Move,20110516075130MON
127,178,37524009,127039532,60,2,Move,Move,20110516080012MON
128,179,37529029,127033684,373,2,Move,Move,20110516080853MON
129,180,37532655,127008322,343,2,Move,Move,20110516081834MON
130,181,37563778,126988161,60,2,Move,Move,20110516082714MON
131,182,37562977,126974059,60,2,Move,Move,20110516083555MON
132,183,37555563,126936819,63,2,Move,Move,20110516084436MON
133,184,37561598,126935351,57,2,Move,Move,20110516085317MON
134,7264,37561743,126935206,29,1,LG Room,Study Place,20110516090159MON,20110516105731MON
135,3258,37561765,126935548,28,1,C505-1,Study Place,20110516110131MON,20110516113238MON
136,1384,37563289,126937877,60,1,학관,Restaurants,20110516114519MON,20110516115833MON
137,3258,37561765,126935548,28,1,C505-1,Study Place,20110516121114MON,20110516135005MON
138,3038,37561715,126935992,26,1,A542,Study Place,20110516140246MON,20110516145013MON
139,3258,37561765,126935548,28,1,C505-1,Study Place,20110516145413MON,20110516165830MON
140,7264,37561743,126935206,29,1,LG Room,Study Place,20110516170231MON,20110516180659MON
141,3258,37561765,126935548,28,1,C505-1,Study Place,20110516181059MON,20110516182421MON
142,197,37557666,126956372,263,2,Move,Move,20110516183802MON
143,198,37562200,126971608,60,2,Move,Move,20110516184643MON
144,199,37565854,126981798,65,2,Move,Move,20110516185624MON
145,200,37541039,127003185,346,2,Move,Move,20110516190605MON
146,201,37539774,127003766,60,2,Move,Move,20110516191446MON
147,202,37528899,127032956,333,2,Move,Move,20110516192326MON
148,203,37528899,127032956,333,2,Move,Move,20110516193207MON
149,204,37504638,127049154,83,2,Move,Move,20110516194048MON
150,205,37498462,127055114,60,2,Move,Move,20110516194930MON
151,4541,37499684,127058208,9,1,Home,Home,20110516195811MON,20110517074547TUE
152,210,37496557,127058228,497,2,Move,Move,20110517075827TUE
153,211,37529725,126918741,60,2,Move,Move,20110517080708TUE
154,212,37529725,126918741,60,2,Move,Move,20110517081549TUE
155,213,37523321,127014487,2073,2,Move,Move,20110517082559TUE
156,214,37542879,127000806,2191,2,Move,Move,20110517083610TUE
157,215,37564292,126987894,314,2,Move,Move,20110517084550TUE
158,216,37565874,126979615,259,2,Move,Move,20110517085532TUE
159,217,37559331,126962319,129,2,Move,Move,20110517090412TUE
160,218,37558067,126936886,56,2,Move,Move,20110517091252TUE
161,219,37561940,126935044,60,2,Move,Move,20110517092134TUE
162,3258,37561765,126935548,28,1,C505-1,Study Place,20110517093018TUE,20110517114339TUE
163,223,37560774,126935625,1,1,Yerc Restaurant,Restaurants,20110517115620TUE,20110517121003TUE
164,3258,37561765,126935548,28,1,C505-1,Study Place,20110517122245TUE,20110517135304TUE
165,3038,37561715,126935992,26,1,A542,Study Place,20110517135704TUE,20110517150149TUE
166,227,37561791,126935205,54,2,Move,Move,20110517151429TUE
167,7261,37560748,126936046,20,1,Yerc 225A,Study Place,20110517152310TUE,20110517155324TUE
168,3038,37561715,126935992,26,1,A542,Study Place,20110517160606TUE,20110517175415TUE
169,3258,37561765,126935548,28,1,C505-1,Study Place,20110517175816TUE,20110517182004TUE
