1,7315,37560916,126935780,27,1,YERC225A,Workplace,20101117145556WED,20101117170028WED
2,7316,37560916,126935780,27,1,C505-1,Study Place,20101117170028WED,20101117175642WED
3,324,37561682,126935958,75,1,B041,Study Place,20101117180215WED,20101117190356WED
4,7316,37560916,126935780,27,1,C505-1,Study Place,20101117190941WED,20101117192643WED
5,7315,37560916,126935780,27,1,YERC225A,Workplace,20101117192643WED,20101117211239WED
6,5,37560268,126935641,60,2,Move,Move,20101117211820WED
7,6,37560268,126935641,60,2,Move,Move,20101117212403WED
8,7,37556709,126936650,60,2,Move,Move,20101117212950WED
9,9,37556709,126936650,60,2,Move,Move,20101117214354WED
10,6307,37532797,126993818,1,1,Home,Home,20101117220713WED,20101118094549THU
11,12,37533300,126993794,41,2,Move,Move,20101118095130THU
12,13,37544627,126950045,37,2,Move,Move,20101118095814THU
13,14,37544627,126950045,37,2,Move,Move,20101118100357THU
14,15,37550011,126914793,85,2,Move,Move,20101118100940THU
15,16,37550011,126914793,85,2,Move,Move,20101118101523THU
16,17,37557594,126937261,1374,2,Move,Move,20101118102146THU
17,18,37561576,126935662,2750,2,Move,Move,20101118102812THU
18,7315,37560916,126935780,27,1,YERC225A,Workplace,20101118103435THU,20101118121550THU
19,20,37560342,126935834,56,2,Move,Move,20101118122230THU
20,21,37560731,126935121,1374,2,Move,Move,20101118122954THU
21,22,37560731,126935121,1374,2,Move,Move,20101118123716THU
22,23,37560731,126935121,1374,2,Move,Move,20101118124438THU
23,24,37560371,126935887,60,2,Move,Move,20101118125021THU
24,7315,37560916,126935780,27,1,YERC225A,Workplace,20101118125603THU,20101118162117THU
25,26,37560755,126936100,56,1,YERC Lobby,Unknown,20101118162117THU,20101118163233THU
26,27,37560699,126935739,60,2,Move,Move,20101118163914THU
27,28,37560671,126935854,60,2,Move,Move,20101118164504THU
28,29,37560299,126936094,53,2,Move,Move,20101118165057THU
29,7315,37560916,126935780,27,1,YERC225A,Workplace,20101118170312THU,20101118172004THU
30,32,37554620,126935392,3269,2,Move,Move,20101118172627THU
31,33,37558810,126956096,4548,2,Move,Move,20101118173250THU
32,34,37563544,126996656,3901,2,Move,Move,20101118173919THU
33,36,37561762,127016539,4293,1,Dongdaemun Stn,Shopping Place,20101118174544THU,20101118180947THU
34,37,37566348,127007271,1427,2,Move,Move,20101118181608THU
35,38,37566348,127007271,1427,2,Move,Move,20101118182235THU
36,39,37566348,127007271,1427,2,Move,Move,20101118182900THU
37,40,37554587,126997618,3032,2,Move,Move,20101118183525THU
38,41,37562324,127009996,3930,2,Move,Move,20101118184149THU
39,42,37561279,127016641,4271,2,Move,Move,20101118184813THU
40,43,37540508,127000987,3686,2,Move,Move,20101118185435THU
41,44,37533427,126991606,1394,2,Move,Move,20101118190159THU
42,45,37533427,126991606,1394,2,Move,Move,20101118190823THU
43,46,37533427,126991606,1394,2,Move,Move,20101118191446THU
