1,2,37305466,127138640,1,1,회사,Workplace,20110729132806FRI,20110729180512FRI
2,3,37308305,127125448,2149,2,Move,Move,20110729181701FRI
3,4,37317186,127103459,1922,2,Move,Move,20110729182527FRI
4,5,37316258,127103415,1889,2,Move,Move,20110729183459FRI
5,6,37369667,127105491,1757,2,Move,Move,20110729184635FRI
6,7,37369741,127105522,1757,2,Move,Move,20110729185404FRI
7,8,37342117,127107207,1723,2,Move,Move,20110729190749FRI
8,9,37342560,127114864,2031,2,Move,Move,20110729191518FRI
9,10,37337340,127117195,1807,2,Move,Move,20110729192246FRI
10,12,37338711,127109990,1,1,오리역,Enjoy Place,20110729193014FRI,20110729194049FRI
11,13,37337340,127117195,1807,2,Move,Move,20110729195153FRI
12,14,37337498,127117161,1752,2,Move,Move,20110729195919FRI
13,15,37337498,127117161,1752,2,Move,Move,20110729200647FRI
14,16,37346049,127116493,1844,2,Move,Move,20110729201825FRI
15,18,37338526,127117252,1,1,무지개마을,Attractions,20110729202552FRI,20110729210757FRI
16,19,37380609,127114973,1800,2,Move,Move,20110729212256FRI
17,658,37376634,127114837,1,1,집,Home,20110729213024FRI,20110730082047SAT
18,23,37485811,127074898,60,2,Move,Move,20110730084032SAT
19,24,37493239,127071500,39,2,Move,Move,20110730084728SAT
20,26,37504727,127085547,1,1,병원,Attractions,20110730090040SAT,20110730091100SAT
21,27,37489633,127074004,330,2,Move,Move,20110730092119SAT
22,29,37398846,127119539,2205,2,Move,Move,20110730093612SAT
23,31,37408932,127122784,60,1,감미옥 야탑점,Restaurants,20110730094334SAT,20110730101954SAT
24,32,37372930,127111563,1766,2,Move,Move,20110730103421SAT
25,658,37376634,127114837,1,1,집,Home,20110730104151SAT,20110731082146SUN
26,38,37377071,127112154,60,2,Move,Move,20110731083204SUN
27,39,37362607,127105742,1932,2,Move,Move,20110731084240SUN
28,40,37354121,127104304,28,2,Move,Move,20110731084840SUN
29,41,37338312,127111719,60,2,Move,Move,20110731085536SUN
30,2,37305466,127138640,1,1,회사,Workplace,20110731090437SUN,20110731195240SUN
31,53,37325142,127121492,59,2,Move,Move,20110731200429SUN
32,54,37349312,127108785,1738,2,Move,Move,20110731201157SUN
33,55,37349614,127108880,60,2,Move,Move,20110731201854SUN
34,56,37378716,127110752,1625,2,Move,Move,20110731202623SUN
35,57,37376762,127115247,48,2,Move,Move,20110731203325SUN
36,58,37377064,127114428,60,2,Move,Move,20110731204023SUN
37,658,37376634,127114837,1,1,집,Home,20110731204724SUN,20110801081952MON
38,61,37376781,127115339,36,2,Move,Move,20110801083011MON
39,62,37376992,127110181,60,2,Move,Move,20110801083710MON
40,63,37371941,127104329,83,2,Move,Move,20110801084408MON
41,64,37340356,127109000,395,2,Move,Move,20110801085107MON
42,65,37306780,127126896,60,2,Move,Move,20110801085804MON
43,2,37305466,127138640,1,1,회사,Workplace,20110801090600MON,20110801091649MON
44,68,37305984,127139226,53,2,Move,Move,20110801092739MON
45,69,37305930,127139186,53,2,Move,Move,20110801093436MON
46,2,37305466,127138640,1,1,회사,Workplace,20110801094132MON,20110801231246MON
47,83,0,0,0,2,Unknown,Unknown,20110801231639MON
48,84,37308450,127130708,60,2,Move,Move,20110801233848MON
49,85,37376946,127114978,47,2,Move,Move,20110801234548MON
50,658,37376634,127114837,1,1,집,Home,20110801235247MON,20110802075340TUE
51,88,37378823,127110497,1625,2,Move,Move,20110802080429TUE
52,89,37378346,127111274,2069,2,Move,Move,20110802084111TUE
53,90,37377493,127109707,1697,2,Move,Move,20110802084839TUE
54,91,37377493,127109707,1697,2,Move,Move,20110802085607TUE
55,92,37349297,127108845,1783,2,Move,Move,20110802094003TUE
56,93,37337440,127117352,1920,2,Move,Move,20110802094733TUE
57,94,37304379,127136719,2288,2,Move,Move,20110802095459TUE
58,2,37305466,127138640,1,1,회사,Workplace,20110802100225TUE,20110802203141TUE
