PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101161500,519.75,99.0,61,55.6,100,65.3,69.0,66.0
20160101163000,519.75,99.0,61,63.2,100,65.3,69.0,66.0
20160101164500,519.75,99.0,61,65.3,100,65.5,69.0,66.0
20160101170000,519.75,99.0,61,67.7,100,65.7,69.0,66.0
20160101171500,519.75,99.0,61,69.1,100,65.8,69.0,66.0
20160101173000,519.75,99.0,61,69.1,100,66.0,69.0,66.0
20160101174500,519.75,99.0,61,69.1,100,66.1,69.0,66.0
20160101180000,513.45,97.8,61,67.9,100,66.1,69.0,66.0
20160101181500,519.75,99.0,61,67.9,100,66.2,69.0,66.0
20160101183000,519.75,99.0,61,58.9,0,66.1,69.0,66.0
20160101184500,519.75,99.0,61,55.9,100,65.3,69.0,66.0
20160101190000,519.75,99.0,61,60.3,100,65.2,69.0,66.0
20160101191500,513.45,97.8,61,64.0,100,65.7,69.0,66.0
20160101193000,513.45,97.8,61,63.2,100,65.8,69.0,66.0
20160101194500,513.45,97.8,61,63.2,100,65.7,69.0,66.0
20160101200000,519.75,99.0,61,63.2,100,65.6,69.0,66.0
20160101201500,513.45,97.8,61,64.4,100,65.7,69.0,66.0
20160101203000,519.75,99.0,61,66.7,100,65.8,69.0,66.0
20160101204500,519.75,99.0,61,64.0,100,65.7,69.0,66.0
20160101210000,519.75,99.0,61,64.8,100,65.7,69.0,66.0
20160101211500,519.75,99.0,61,70.4,100,65.9,69.0,66.0
20160101213000,513.45,97.8,61,56.4,100,65.6,69.0,66.0
20160101214500,519.75,99.0,61,56.4,100,65.0,69.0,66.0
20160101220000,519.75,99.0,61,65.3,100,65.4,69.0,66.0
20160101221500,519.75,99.0,61,70.1,100,65.7,69.0,66.0
20160101223000,519.75,99.0,61,70.1,100,66.0,69.0,66.0
20160101224500,519.75,99.0,61,60.1,0,66.2,69.0,66.0
20160101230000,519.75,99.0,61,56.0,100,65.5,69.0,66.0
20160101231500,519.75,99.0,61,56.0,100,65.3,69.0,66.0
20160101233000,513.45,97.8,61,64.8,100,65.3,69.0,66.0
20160101234500,506.1,96.4,61,69.6,100,65.8,69.0,66.0
20160102000000,513.45,97.8,62,69.6,100,66.0,69.0,66.0
20160102001500,506.1,96.4,62,69.6,100,66.2,69.0,66.0
20160102003000,519.75,99.0,62,69.6,100,66.2,69.0,66.0
20160102004500,519.75,99.0,62,56.4,100,65.4,69.0,66.0
20160102010000,519.75,99.0,62,61.9,100,65.0,69.0,66.0
20160102011500,506.1,96.4,12,81.3,0,68.0,69.0,66.0
20160102013000,506.1,96.4,63,55.6,0,66.0,69.0,66.0
20160102014500,513.45,97.8,63,55.6,100,65.3,69.0,66.0
20160102020000,519.75,99.0,63,64.0,100,65.2,69.0,66.0
20160102021500,519.75,99.0,63,66.7,100,65.5,69.0,66.0
20160102023000,526.05,100.2,63,66.7,100,65.8,69.0,66.0
20160102024500,526.05,100.2,63,66.7,100,65.8,69.0,66.0
20160102030000,519.75,99.0,63,66.7,100,65.8,69.0,66.0
20160102031500,526.05,100.2,63,65.8,100,65.8,69.0,66.0
20160102033000,526.05,100.2,63,73.9,100,66.2,69.0,66.0
20160102034500,519.75,99.0,63,55.6,100,65.3,69.0,66.0
20160102040000,526.05,100.2,63,65.8,100,65.2,69.0,66.0
20160102041500,526.05,100.2,63,65.8,100,65.5,69.0,66.0
20160102043000,526.05,100.2,63,71.0,100,65.9,69.0,66.0
20160102044500,519.75,99.0,63,70.1,100,66.0,69.0,66.0
20160102050000,519.75,99.0,63,71.0,100,66.1,69.0,66.0
20160102051500,513.45,97.8,63,71.0,100,66.2,69.0,66.0
20160102053000,519.75,99.0,63,71.0,100,66.2,69.0,66.0
20160102054500,526.05,100.2,63,58.0,0,66.0,69.0,66.0
20160102060000,526.05,100.2,63,55.6,100,65.6,69.0,66.0
20160102061500,519.75,99.0,63,55.6,100,65.3,69.0,66.0
20160102063000,526.05,100.2,63,62.4,100,65.3,69.0,66.0
20160102064500,526.05,100.2,63,68.7,100,65.6,69.0,66.0
20160102070000,519.75,99.0,63,68.7,100,66.0,69.0,66.0
20160102071500,519.75,99.0,63,67.7,100,66.2,69.0,66.0
20160102073000,519.75,99.0,63,71.0,100,66.2,69.0,66.0
20160102074500,519.75,99.0,63,55.6,100,65.3,69.0,66.0
20160102080000,519.75,99.0,63,61.9,100,65.1,69.0,66.0
20160102081500,519.75,99.0,63,64.0,100,65.3,69.0,66.0
20160102083000,526.05,100.2,63,65.3,100,65.6,69.0,66.0
20160102084500,519.75,99.0,63,68.6,100,65.6,69.0,66.0
20160102090000,526.05,100.2,63,68.6,100,66.0,69.0,66.0
20160102091500,526.05,100.2,63,66.3,100,66.2,69.0,66.0
20160102093000,526.05,100.2,63,56.4,0,65.7,69.0,66.0
20160102094500,526.05,100.2,63,55.3,100,65.3,69.0,66.0
20160102100000,526.05,100.2,63,61.5,100,65.2,69.0,66.0
20160102101500,526.05,100.2,63,63.6,100,65.5,69.0,66.0
20160102103000,532.35,101.4,63,63.6,100,65.7,69.0,66.0
20160102104500,538.65,102.6,63,64.9,100,65.7,69.0,66.0
20160102110000,538.65,102.6,63,64.9,100,66.0,69.0,66.0
20160102111500,538.65,102.6,63,67.2,100,66.0,69.0,66.0
20160102113000,532.35,101.4,63,67.2,100,66.0,69.0,66.0
20160102114500,538.65,102.6,63,67.2,100,66.0,69.0,66.0
20160102120000,532.35,101.4,63,66.2,100,66.0,69.0,66.0
20160102121500,532.35,101.4,63,67.7,100,66.1,69.0,66.0
20160102123000,526.05,100.2,63,69.1,100,66.1,69.0,66.0
20160102124500,538.65,102.6,63,58.9,0,66.2,69.0,66.0
20160102130000,538.65,102.6,63,56.4,100,65.7,69.0,66.0
20160102131500,532.35,101.4,63,56.4,100,65.2,69.0,66.0
20160102133000,526.05,100.2,63,62.0,100,65.2,69.0,66.0
20160102134500,526.05,100.2,63,65.3,100,65.5,69.0,66.0
20160102140000,532.35,101.4,63,66.7,100,65.8,69.0,66.0
20160102141500,532.35,101.4,63,66.7,100,66.0,69.0,66.0
20160102143000,538.65,102.6,63,65.8,100,66.0,69.0,66.0
20160102144500,526.05,100.2,63,70.1,100,66.2,69.0,66.0
20160102150000,532.35,101.4,63,70.1,100,66.2,69.0,66.0
20160102151500,532.35,101.4,63,58.9,0,66.1,69.0,66.0
20160102153000,532.35,101.4,63,55.9,100,65.2,69.0,66.0
20160102154500,526.05,100.2,63,61.5,100,65.2,69.0,66.0
20160102160000,532.35,101.4,63,66.7,100,65.6,69.0,66.0
20160102161500,532.35,101.4,63,65.9,100,65.8,69.0,66.0
20160102163000,526.05,100.2,63,64.4,100,66.0,69.0,66.0
20160102164500,526.05,100.2,63,64.4,100,66.1,69.0,66.0
20160102170000,532.35,101.4,63,63.6,100,65.9,69.0,66.0
20160102171500,532.35,101.4,63,64.4,100,66.0,69.0,66.0
20160102173000,532.35,101.4,63,64.4,100,65.9,69.0,66.0
20160102174500,526.05,100.2,63,65.3,100,66.0,69.0,66.0
20160102180000,526.05,100.2,63,66.2,100,66.0,69.0,66.0
20160102181500,526.05,100.2,63,64.4,100,66.0,69.0,66.0
20160102183000,526.05,100.2,63,64.4,100,65.8,69.0,66.0
20160102184500,519.75,99.0,63,65.8,100,65.8,69.0,66.0
20160102190000,526.05,100.2,63,64.4,100,66.0,69.0,66.0
20160102191500,526.05,100.2,63,65.9,100,65.9,69.0,66.0
20160102193000,532.35,101.4,63,65.9,100,65.8,69.0,66.0
20160102194500,526.05,100.2,63,65.9,100,66.1,69.0,66.0
20160102200000,532.35,101.4,63,65.9,100,66.1,69.0,66.0
20160102201500,526.05,100.2,63,65.9,100,66.1,69.0,66.0
20160102203000,526.05,100.2,63,64.0,100,66.1,69.0,66.0
20160102204500,526.05,100.2,63,64.0,100,66.1,69.0,66.0
20160102210000,526.05,100.2,63,65.8,100,66.0,69.0,66.0
20160102211500,526.05,100.2,63,65.8,100,66.0,69.0,66.0
20160102213000,513.45,97.8,63,65.8,100,66.1,69.0,66.0
20160102214500,519.75,99.0,63,64.0,100,66.0,69.0,66.0
20160102220000,513.45,97.8,63,64.0,100,66.0,69.0,66.0
20160102221500,513.45,97.8,63,64.0,100,66.0,69.0,66.0
20160102223000,513.45,97.8,63,64.0,100,66.1,69.0,66.0
20160102224500,513.45,97.8,63,64.8,100,66.0,69.0,66.0
20160102230000,513.45,97.8,63,64.0,100,65.8,69.0,66.0
20160102231500,519.75,99.0,63,65.8,100,65.9,69.0,66.0
20160102233000,513.45,97.8,63,65.8,100,66.1,69.0,66.0
20160102234500,513.45,97.8,63,64.8,100,66.1,69.0,66.0
20160103000000,513.45,97.8,63,64.8,100,66.2,69.0,66.0
20160103001500,513.45,97.8,63,66.2,100,66.2,69.0,66.0
20160103003000,513.45,97.8,63,66.2,100,66.1,69.0,66.0
20160103004500,513.45,97.8,63,64.8,100,66.1,69.0,66.0
20160103010000,506.1,96.4,63,64.0,100,66.0,69.0,66.0
20160103011500,513.45,97.8,63,64.0,100,66.0,69.0,66.0
20160103013000,519.75,99.0,63,64.0,100,66.0,69.0,66.0
20160103014500,519.75,99.0,63,65.3,100,66.0,69.0,66.0
20160103020000,513.45,97.8,63,65.3,100,65.9,69.0,66.0
20160103021500,513.45,97.8,63,65.3,100,65.9,69.0,66.0
20160103023000,519.75,99.0,63,65.3,100,66.0,69.0,66.0
20160103024500,519.75,99.0,63,65.3,100,65.8,69.0,66.0
20160103030000,513.45,97.8,63,64.4,100,65.8,69.0,66.0
20160103031500,519.75,99.0,63,64.4,100,65.8,69.0,66.0
20160103033000,526.05,100.2,63,65.8,100,66.0,69.0,66.0
20160103034500,519.75,99.0,63,65.8,100,66.1,69.0,66.0
20160103040000,519.75,99.0,63,64.8,100,66.0,69.0,66.0
20160103041500,519.75,99.0,63,64.8,100,66.0,69.0,66.0
20160103043000,519.75,99.0,63,63.6,100,65.9,69.0,66.0
20160103044500,519.75,99.0,63,65.3,100,65.8,69.0,66.0
20160103050000,513.45,97.8,63,65.3,100,65.7,69.0,66.0
20160103051500,519.75,99.0,63,65.3,100,65.8,69.0,66.0
20160103053000,513.45,97.8,63,73.8,100,66.2,69.0,66.0
20160103054500,519.75,99.0,63,56.4,100,65.5,69.0,66.0
20160103060000,519.75,99.0,63,56.4,100,65.1,69.0,66.0
20160103061500,519.75,99.0,63,64.0,100,65.6,69.0,66.0
20160103063000,519.75,99.0,63,64.8,100,65.7,69.0,66.0
20160103064500,526.05,100.2,63,62.8,100,65.6,69.0,66.0
20160103070000,519.75,99.0,63,62.8,100,65.7,69.0,66.0
20160103071500,519.75,99.0,63,66.2,100,65.9,69.0,66.0
20160103073000,526.05,100.2,63,64.8,100,66.0,69.0,66.0
20160103074500,519.75,99.0,63,64.0,100,66.1,69.0,66.0
20160103080000,519.75,99.0,63,65.4,100,66.1,69.0,66.0
20160103081500,519.75,99.0,63,64.4,100,66.1,69.0,66.0
20160103083000,519.75,99.0,63,65.3,100,66.1,69.0,66.0
20160103084500,526.05,100.2,63,66.2,100,66.1,69.0,66.0
20160103090000,519.75,99.0,63,63.6,100,66.0,69.0,66.0
20160103091500,519.75,99.0,63,63.6,100,66.0,69.0,66.0
20160103093000,519.75,99.0,63,63.6,100,66.0,69.0,66.0
20160103094500,532.35,101.4,63,63.6,100,66.0,69.0,66.0
20160103100000,538.65,102.6,63,63.6,100,66.0,69.0,66.0
20160103101500,532.35,101.4,63,63.6,100,66.0,69.0,66.0
20160103103000,538.65,102.6,63,64.3,100,66.1,69.0,66.0
20160103104500,538.65,102.6,63,64.3,100,66.1,69.0,66.0
20160103110000,538.65,102.6,63,64.3,100,66.0,69.0,66.0
20160103111500,538.65,102.6,63,65.3,100,66.1,69.0,66.0
20160103113000,538.65,102.6,63,65.3,100,66.0,69.0,66.0
20160103114500,538.65,102.6,63,65.3,100,66.0,69.0,66.0
20160103120000,538.65,102.6,63,63.6,100,65.8,69.0,66.0
20160103121500,532.35,101.4,63,63.6,100,65.8,69.0,66.0
20160103123000,538.65,102.6,63,63.6,100,65.7,69.0,66.0
20160103124500,538.65,102.6,63,57.6,0,65.7,69.0,66.0
20160103130000,538.65,102.6,63,55.6,100,65.2,69.0,66.0
20160103131500,538.65,102.6,63,62.3,100,65.2,69.0,66.0
20160103133000,532.35,101.4,63,66.8,100,65.7,69.0,66.0
20160103134500,532.35,101.4,63,65.3,100,65.8,69.0,66.0
20160103140000,538.65,102.6,63,65.3,100,66.0,69.0,66.0
20160103141500,526.05,100.2,63,65.3,100,66.0,69.0,66.0
20160103143000,519.75,99.0,63,68.1,100,66.0,69.0,66.0
20160103144500,526.05,100.2,63,67.2,100,66.1,69.0,66.0
20160103150000,532.35,101.4,63,58.0,0,66.1,69.0,66.0
20160103151500,526.05,100.2,63,56.4,100,65.6,69.0,66.0
20160103153000,526.05,100.2,63,55.5,100,65.3,69.0,66.0
20160103154500,519.75,99.0,63,63.5,100,65.3,69.0,66.0
20160103160000,519.75,99.0,63,66.2,100,65.6,69.0,66.0
20160103161500,519.75,99.0,63,65.3,100,65.7,69.0,66.0
20160103163000,519.75,99.0,63,69.6,100,66.0,69.0,66.0
20160103164500,519.75,99.0,63,71.0,100,66.2,69.0,66.0
20160103170000,519.75,99.0,63,55.9,100,65.5,69.0,66.0
20160103171500,519.75,99.0,63,55.9,100,65.2,69.0,66.0
20160103173000,526.05,100.2,63,68.6,100,65.5,69.0,66.0
20160103174500,526.05,100.2,63,62.8,100,65.5,69.0,66.0
20160103180000,526.05,100.2,63,63.6,100,65.6,69.0,66.0
20160103181500,519.75,99.0,63,60.2,0,66.2,69.0,66.0
20160103183000,519.75,99.0,63,56.0,100,65.3,69.0,66.0
20160103184500,519.75,99.0,63,56.0,100,65.3,69.0,66.0
20160103190000,526.05,100.2,63,59.1,100,65.5,69.0,66.0
20160103191500,526.05,100.2,63,64.4,100,65.7,69.0,66.0
20160103193000,526.05,100.2,63,62.8,100,65.6,69.0,66.0
20160103194500,526.05,100.2,63,62.8,100,65.7,69.0,66.0
20160103200000,519.75,99.0,63,64.8,100,65.8,69.0,66.0
20160103201500,519.75,99.0,63,64.8,100,65.8,69.0,66.0
20160103203000,526.05,100.2,63,63.6,100,65.8,69.0,66.0
20160103204500,519.75,99.0,63,64.7,100,65.8,69.0,66.0
20160103210000,526.05,100.2,63,64.7,100,65.8,69.0,66.0
20160103211500,519.75,99.0,63,63.2,100,65.8,69.0,66.0
20160103213000,519.75,99.0,63,63.2,100,65.8,69.0,66.0
20160103214500,519.75,99.0,63,63.2,100,65.9,69.0,66.0
20160103220000,519.75,99.0,63,63.2,100,65.9,69.0,66.0
20160103221500,519.75,99.0,63,63.2,100,65.8,69.0,66.0
20160103223000,519.75,99.0,63,64.0,100,66.0,69.0,66.0
20160103224500,519.75,99.0,63,64.0,100,66.1,69.0,66.0
20160103230000,519.75,99.0,63,64.8,100,66.1,69.0,66.0
20160103231500,519.75,99.0,63,64.8,100,66.1,69.0,66.0
20160103233000,526.05,100.2,63,64.8,100,66.1,69.0,66.0
20160103234500,526.05,100.2,63,64.8,100,66.0,69.0,66.0
20160104000000,519.75,99.0,63,63.6,100,66.0,69.0,66.0
20160104001500,519.75,99.0,63,63.6,100,66.0,69.0,66.0
20160104003000,526.05,100.2,63,63.6,100,65.8,69.0,66.0
20160104004500,526.05,100.2,63,63.6,100,65.9,69.0,66.0
20160104010000,526.05,100.2,63,63.6,100,65.8,69.0,66.0
20160104011500,526.05,100.2,63,64.4,100,65.8,69.0,66.0
20160104013000,526.05,100.2,63,64.4,100,65.8,69.0,66.0
20160104014500,526.05,100.2,63,64.4,100,65.7,69.0,66.0
20160104020000,532.35,101.4,63,64.4,100,65.7,69.0,66.0
20160104021500,526.05,100.2,63,64.4,100,65.8,69.0,66.0
20160104023000,526.05,100.2,63,64.4,100,66.0,69.0,66.0
20160104024500,526.05,100.2,63,64.4,100,66.0,69.0,66.0
20160104030000,526.05,100.2,63,63.6,100,65.8,69.0,66.0
20160104031500,526.05,100.2,63,63.6,100,65.8,69.0,66.0
20160104033000,526.05,100.2,63,63.6,100,65.8,69.0,66.0
20160104034500,526.05,100.2,63,63.6,100,65.7,69.0,66.0
20160104040000,519.75,99.0,63,68.6,100,66.0,69.0,66.0
20160104041500,526.05,100.2,63,68.6,100,66.1,69.0,66.0
20160104043000,532.35,101.4,63,57.6,0,66.0,69.0,66.0
20160104044500,532.35,101.4,63,55.7,100,65.3,69.0,66.0
20160104050000,526.05,100.2,63,56.3,100,65.1,69.0,66.0
20160104051500,532.35,101.4,63,62.0,100,65.4,69.0,66.0
20160104053000,526.05,100.2,63,71.5,100,66.2,69.0,66.0
20160104054500,526.05,100.2,63,56.4,100,65.7,69.0,66.0
20160104060000,526.05,100.2,63,55.6,100,65.6,69.0,66.0
20160104061500,513.45,97.8,63,53.5,100,65.6,69.0,66.0
20160104063000,513.45,97.8,63,53.5,100,65.2,69.0,66.0
20160104064500,519.75,99.0,63,71.6,100,65.8,69.0,66.0
20160104070000,519.75,99.0,63,62.8,100,65.5,69.0,66.0
20160104071500,519.75,99.0,63,59.6,0,66.1,69.0,66.0
20160104073000,519.75,99.0,63,55.4,100,65.3,69.0,66.0
20160104074500,526.05,100.2,63,55.4,100,65.6,69.0,66.0
20160104080000,519.75,99.0,63,55.4,100,65.8,69.0,66.0
20160104081500,526.05,100.2,63,55.4,100,66.1,69.0,66.0
20160104083000,513.45,97.8,63,55.4,100,65.6,69.0,66.0
20160104084500,513.45,97.8,63,63.6,100,65.6,69.0,66.0
20160104090000,513.45,97.8,63,64.4,100,65.8,69.0,66.0
20160104091500,519.75,99.0,63,62.8,100,65.7,69.0,66.0
20160104093000,519.75,99.0,63,62.8,100,65.9,69.0,66.0
20160104094500,513.45,97.8,63,64.0,100,66.0,69.0,66.0
20160104100000,513.45,97.8,63,63.2,100,66.0,69.0,66.0
20160104101500,519.75,99.0,63,62.4,100,65.9,69.0,66.0
20160104103000,513.45,97.8,63,63.2,100,65.9,69.0,66.0
20160104104500,513.45,97.8,63,63.2,100,65.7,69.0,66.0
20160104110000,526.05,100.2,63,63.2,100,65.7,69.0,66.0
20160104111500,519.75,99.0,63,68.6,100,65.9,69.0,66.0
20160104113000,519.75,99.0,63,67.5,100,66.0,69.0,66.0
20160104114500,519.75,99.0,63,65.8,100,66.1,69.0,66.0
20160104120000,526.05,100.2,63,57.6,0,66.0,69.0,66.0
20160104121500,526.05,100.2,63,56.4,100,65.7,69.0,66.0
20160104123000,526.05,100.2,63,56.4,100,65.6,69.0,66.0
20160104124500,526.05,100.2,63,55.6,100,66.0,69.0,66.0
20160104130000,526.05,100.2,63,55.6,100,66.0,69.0,66.0
20160104131500,519.75,99.0,63,55.6,100,65.6,69.0,66.0
20160104133000,526.05,100.2,63,55.6,100,65.3,69.0,66.0
20160104134500,519.75,99.0,63,61.5,100,65.3,69.0,66.0
20160104140000,526.05,100.2,63,67.7,100,65.7,69.0,66.0
20160104141500,513.45,97.8,63,67.7,100,65.8,69.0,66.0
20160104143000,526.05,100.2,63,67.7,100,66.0,69.0,66.0
20160104144500,519.75,99.0,63,64.9,100,66.0,69.0,66.0
20160104150000,526.05,100.2,63,66.7,100,66.1,69.0,66.0
20160104151500,519.75,99.0,63,65.5,100,66.0,69.0,66.0
20160104153000,526.05,100.2,63,66.7,100,66.2,69.0,66.0
20160104154500,526.05,100.2,63,56.0,0,66.0,69.0,66.0
20160104160000,519.75,99.0,63,56.0,100,65.7,69.0,66.0
20160104161500,526.05,100.2,63,56.0,100,65.5,69.0,66.0
20160104163000,526.05,100.2,63,56.0,100,65.3,69.0,66.0
20160104164500,532.35,101.4,63,63.6,100,65.3,69.0,66.0
20160104170000,532.35,101.4,63,67.6,100,65.9,69.0,66.0
20160104171500,538.65,102.6,63,67.6,100,66.1,69.0,66.0
20160104173000,538.65,102.6,63,60.4,0,66.1,69.0,66.0
20160104174500,532.35,101.4,62,56.0,100,65.3,69.0,66.0
20160104180000,532.35,101.4,62,60.3,100,65.1,69.0,66.0
20160104181500,532.35,101.4,62,66.1,100,65.6,69.0,66.0
20160104183000,526.05,100.2,62,67.6,100,66.0,69.0,66.0
20160104184500,538.65,102.6,62,67.6,100,66.2,69.0,66.0
20160104190000,532.35,101.4,62,56.4,0,66.0,69.0,66.0
20160104191500,532.35,101.4,62,56.4,100,65.7,69.0,66.0
20160104193000,538.65,102.6,62,55.6,100,65.5,69.0,66.0
20160104194500,538.65,102.6,62,55.6,100,65.3,69.0,66.0
20160104200000,538.65,102.6,62,62.8,100,65.3,69.0,66.0
20160104201500,538.65,102.6,62,66.3,100,65.9,69.0,66.0
20160104203000,532.35,101.4,62,69.3,100,66.2,69.0,66.0
20160104204500,532.35,101.4,62,69.3,100,66.2,69.0,66.0
20160104210000,532.35,101.4,62,56.4,100,65.7,69.0,66.0
20160104211500,532.35,101.4,62,55.2,100,65.2,69.0,66.0
20160104213000,532.35,101.4,62,63.6,100,65.4,69.0,66.0
20160104214500,532.35,101.4,62,68.3,100,65.8,69.0,66.0
20160104220000,526.05,100.2,62,66.3,100,66.0,69.0,66.0
20160104221500,532.35,101.4,62,68.6,100,66.1,69.0,66.0
20160104223000,532.35,101.4,62,65.3,100,66.1,69.0,66.0
20160104224500,538.65,102.6,62,58.0,0,66.1,69.0,66.0
20160104230000,538.65,102.6,62,55.2,100,65.5,69.0,66.0
20160104231500,532.35,101.4,62,55.2,100,65.3,69.0,66.0
20160104233000,532.35,101.4,62,70.5,100,65.3,69.0,66.0
20160104234500,532.35,101.4,62,67.7,100,65.5,69.0,66.0
20160105000000,532.35,101.4,62,64.4,100,65.8,69.0,66.0
20160105001500,526.05,100.2,62,68.2,100,66.0,69.0,66.0
20160105003000,532.35,101.4,62,68.2,100,66.0,69.0,66.0
20160105004500,526.05,100.2,62,69.6,100,66.1,69.0,66.0
20160105010000,526.05,100.2,62,67.8,100,66.2,69.0,66.0
20160105011500,526.05,100.2,62,67.8,100,66.1,69.0,66.0
20160105013000,526.05,100.2,62,68.6,100,66.1,69.0,66.0
20160105014500,526.05,100.2,62,66.7,100,66.1,69.0,66.0
20160105020000,526.05,100.2,62,64.9,100,66.1,69.0,66.0
20160105021500,532.35,101.4,62,64.9,100,66.1,69.0,66.0
20160105023000,532.35,101.4,62,68.1,100,66.2,69.0,66.0
20160105024500,532.35,101.4,62,55.6,100,65.7,69.0,66.0
20160105030000,538.65,102.6,62,54.2,100,65.3,69.0,66.0
20160105031500,532.35,101.4,62,70.1,100,65.3,69.0,66.0
20160105033000,532.35,101.4,62,72.0,100,65.6,69.0,66.0
20160105034500,532.35,101.4,62,69.9,100,66.1,69.0,66.0
20160105040000,538.65,102.6,62,69.9,100,66.2,69.0,66.0
20160105041500,532.35,101.4,62,54.7,100,65.3,69.0,66.0
20160105043000,532.35,101.4,62,64.8,100,65.0,69.0,66.0
20160105044500,532.35,101.4,62,67.7,100,65.5,69.0,66.0
20160105050000,532.35,101.4,62,66.1,100,65.6,69.0,66.0
20160105051500,532.35,101.4,62,67.3,100,65.6,69.0,66.0
