PropertyTimestampInNumber,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101151500,451.5,452.55,100.2326,50,75.2,100,66.7,70.8,67.8
20160101153000,451.5,445.2,98.6047,50,75.2,100,66.7,70.4,67.4
20160101154500,451.5,445.2,98.6047,50,75.2,100,66.8,70.4,67.4
20160101160000,451.5,445.2,98.6047,50,75.2,100,66.8,70.4,67.4
20160101161500,451.5,445.2,98.6047,50,76.4,100,66.8,70.4,67.4
20160101163000,451.5,445.2,98.6047,50,76.4,100,66.9,70.4,67.4
20160101164500,451.5,445.2,98.6047,50,76.4,100,66.9,70.4,67.4
20160101170000,451.5,445.2,98.6047,50,76.4,100,66.9,70.4,67.4
20160101171500,451.5,452.55,100.2326,50,76.4,100,66.9,70.4,67.4
20160101173000,451.5,445.2,98.6047,50,76.4,100,66.9,70.4,67.4
20160101174500,451.5,452.55,100.2326,50,76.4,100,66.9,70.4,67.4
20160101180000,451.5,460.95,102.093,50,76.4,100,66.9,70.8,67.8
20160101181500,451.5,452.55,100.2326,50,76.4,100,66.9,70.8,67.8
20160101183000,451.5,445.2,98.6047,50,76.4,100,67.0,70.8,67.8
20160101184500,451.5,452.55,100.2326,50,76.4,100,67.0,70.8,67.8
20160101190000,451.5,452.55,100.2326,50,76.4,100,67.1,70.8,67.8
20160101191500,451.5,445.2,98.6047,50,76.4,100,67.1,70.8,67.8
20160101193000,451.5,452.55,100.2326,50,76.4,100,67.1,70.8,67.8
20160101194500,451.5,445.2,98.6047,50,76.4,100,67.1,70.8,67.8
20160101200000,451.5,445.2,98.6047,50,76.4,100,67.1,71.0,68.0
20160101201500,451.5,452.55,100.2326,50,76.4,100,67.1,70.9,67.9
20160101203000,451.5,452.55,100.2326,50,56.7,100,67.1,70.4,67.4
20160101204500,451.5,445.2,98.6047,50,56.7,100,66.8,73.1,70.1
20160101210000,451.5,452.55,100.2326,50,56.7,100,66.6,68.9,65.9
20160101211500,451.5,445.2,98.6047,50,55.6,0,66.3,68.5,65.5
20160101213000,451.5,445.2,98.6047,50,55.6,0,66.1,68.5,65.5
20160101214500,451.5,452.55,100.2326,50,55.6,100,65.9,70.9,67.9
20160101220000,451.5,452.55,100.2326,50,57.1,100,65.7,70.9,67.9
20160101221500,451.5,452.55,100.2326,50,75.0,100,65.6,70.9,67.9
20160101223000,451.5,445.2,98.6047,50,75.0,100,65.8,70.9,67.9
20160101224500,451.5,445.2,98.6047,50,75.0,100,66.0,71.3,68.3
20160101230000,451.5,452.55,100.2326,50,75.0,100,66.1,71.3,68.3
20160101231500,451.5,445.2,98.6047,50,73.9,100,66.2,71.3,68.3
20160101233000,451.5,445.2,98.6047,50,72.0,100,66.3,71.3,68.3
20160101234500,451.5,426.3,94.4186,51,72.9,100,66.4,71.3,68.3
20160102000000,451.5,445.2,98.6047,51,74.7,100,66.5,71.3,68.3
20160102001500,451.5,445.2,98.6047,51,73.4,100,66.6,71.3,68.3
20160102003000,451.5,435.75,96.5116,51,73.4,100,66.6,71.3,68.3
20160102004500,451.5,445.2,98.6047,51,75.3,100,66.7,71.3,68.3
20160102010000,451.5,452.55,100.2326,51,76.3,100,66.7,71.3,68.3
20160102011500,451.5,445.2,98.6047,7,76.3,100,66.7,71.3,68.3
20160102013000,451.5,445.2,98.6047,51,56.0,100,66.6,71.3,68.3
20160102014500,451.5,452.55,100.2326,51,56.0,100,66.3,71.3,68.3
20160102020000,451.5,445.2,98.6047,51,74.4,100,66.2,71.3,68.3
20160102021500,451.5,435.75,96.5116,51,75.5,100,66.2,71.3,68.3
20160102023000,451.5,445.2,98.6047,51,75.5,100,66.3,71.3,68.3
20160102024500,451.5,445.2,98.6047,51,75.5,100,66.4,71.3,68.3
20160102030000,451.5,445.2,98.6047,51,75.5,100,66.4,71.3,68.3
20160102031500,451.5,445.2,98.6047,51,75.5,100,66.6,71.3,68.3
20160102033000,451.5,445.2,98.6047,51,75.5,100,66.6,71.3,68.3
20160102034500,451.5,445.2,98.6047,51,75.5,100,66.6,71.3,68.3
20160102040000,451.5,445.2,98.6047,51,75.5,100,66.7,71.3,68.3
20160102041500,451.5,445.2,98.6047,51,75.5,100,66.7,71.3,68.3
20160102043000,451.5,445.2,98.6047,51,75.5,100,66.7,71.3,68.3
20160102044500,451.5,445.2,98.6047,51,75.5,100,66.7,71.3,68.3
20160102050000,451.5,445.2,98.6047,51,76.3,100,66.8,71.3,68.3
20160102051500,451.5,445.2,98.6047,51,76.3,100,66.8,71.3,68.3
20160102053000,451.5,452.55,100.2326,51,76.3,100,66.8,71.3,68.3
20160102054500,451.5,445.2,98.6047,51,76.3,100,66.8,71.3,68.3
20160102060000,451.5,445.2,98.6047,51,76.3,100,66.8,71.3,68.3
20160102061500,451.5,452.55,100.2326,51,76.3,100,66.8,71.3,68.3
20160102063000,451.5,445.2,98.6047,51,76.3,100,66.9,71.3,68.3
20160102064500,451.5,445.2,98.6047,51,76.3,100,66.9,71.3,68.3
20160102070000,451.5,445.2,98.6047,51,76.3,100,66.9,71.3,68.3
20160102071500,451.5,452.55,100.2326,51,76.3,100,66.9,71.3,68.3
20160102073000,451.5,452.55,100.2326,51,76.3,100,66.9,71.3,68.3
20160102074500,451.5,445.2,98.6047,51,74.9,100,66.9,71.3,68.3
20160102080000,451.5,435.75,96.5116,51,74.9,100,66.9,71.3,68.3
20160102081500,451.5,452.55,100.2326,51,71.5,100,66.9,71.3,68.3
20160102083000,451.5,445.2,98.6047,51,72.9,100,66.9,71.3,68.3
20160102084500,451.5,445.2,98.6047,51,71.5,100,66.9,71.3,68.3
20160102090000,451.5,445.2,98.6047,51,70.6,100,66.9,71.3,68.3
20160102091500,451.5,445.2,98.6047,51,73.0,100,66.9,71.3,68.3
20160102093000,451.5,452.55,100.2326,51,56.0,0,66.7,68.0,62.6
20160102094500,451.5,452.55,100.2326,51,56.0,100,66.5,71.3,68.3
20160102100000,451.5,452.55,100.2326,51,56.0,100,66.2,70.5,67.5
20160102101500,451.5,445.2,98.6047,51,56.0,100,66.0,70.8,67.8
20160102103000,451.5,452.55,100.2326,51,70.1,100,65.7,70.8,67.8
20160102104500,451.5,460.95,102.093,51,74.4,100,65.8,70.8,67.8
20160102110000,451.5,460.95,102.093,51,71.5,100,65.9,70.4,67.4
20160102111500,451.5,460.95,102.093,51,71.5,100,66.1,70.4,67.4
20160102113000,451.5,460.95,102.093,51,71.5,100,66.2,70.0,67.0
20160102114500,451.5,460.95,102.093,51,71.5,100,66.3,70.0,67.0
20160102120000,451.5,460.95,102.093,51,71.5,100,66.4,70.0,67.0
20160102121500,451.5,460.95,102.093,51,71.5,100,66.5,69.5,66.5
20160102123000,451.5,452.55,100.2326,51,76.3,100,66.6,69.5,66.5
20160102124500,451.5,460.95,102.093,51,56.0,0,66.7,69.0,66.0
20160102130000,451.5,460.95,102.093,51,56.0,0,66.4,69.0,66.0
20160102131500,451.5,452.55,100.2326,51,56.0,0,66.2,69.0,66.0
20160102133000,451.5,460.95,102.093,51,56.0,0,66.1,69.0,66.0
20160102134500,451.5,452.55,100.2326,51,56.0,0,65.8,69.0,66.0
20160102140000,451.5,460.95,102.093,51,56.0,0,65.7,68.0,64.8
20160102141500,451.5,460.95,102.093,51,57.3,100,65.6,71.8,68.8
20160102143000,451.5,452.55,100.2326,51,72.5,100,65.6,71.8,68.8
20160102144500,451.5,452.55,100.2326,51,76.3,100,65.8,71.8,68.8
20160102150000,451.5,452.55,100.2326,51,76.3,100,66.0,71.8,68.8
20160102151500,451.5,452.55,100.2326,51,73.9,100,66.2,71.8,68.8
20160102153000,451.5,445.2,98.6047,51,75.3,100,66.4,71.8,68.8
20160102154500,451.5,452.55,100.2326,51,76.3,100,66.6,72.2,69.2
20160102160000,451.5,452.55,100.2326,51,76.3,100,66.7,72.2,69.2
20160102161500,451.5,452.55,100.2326,51,76.3,100,66.8,72.2,69.2
20160102163000,451.5,445.2,98.6047,51,75.4,100,67.0,72.2,69.2
20160102164500,451.5,452.55,100.2326,51,73.0,100,67.1,72.2,69.2
20160102170000,451.5,452.55,100.2326,51,71.6,100,67.2,72.2,69.2
20160102171500,451.5,452.55,100.2326,51,71.6,100,67.2,72.2,69.2
20160102173000,451.5,452.55,100.2326,51,71.6,100,67.3,72.2,69.2
20160102174500,451.5,452.55,100.2326,51,72.8,100,67.4,72.2,69.2
20160102180000,451.5,445.2,98.6047,51,75.8,100,67.4,72.2,69.2
20160102181500,451.5,445.2,98.6047,51,75.8,100,67.6,72.2,69.2
20160102183000,451.5,452.55,100.2326,51,72.1,100,67.5,72.2,69.2
20160102184500,451.5,452.55,100.2326,51,75.9,100,67.6,72.2,69.2
20160102190000,451.5,452.55,100.2326,51,74.6,100,67.6,72.2,69.2
20160102191500,451.5,452.55,100.2326,51,75.8,100,67.6,72.2,69.2
20160102193000,451.5,452.55,100.2326,51,75.8,100,67.6,72.2,69.2
20160102194500,451.5,452.55,100.2326,51,75.8,100,67.6,72.2,69.2
20160102200000,451.5,445.2,98.6047,51,75.8,100,67.7,72.2,69.2
20160102201500,451.5,452.55,100.2326,51,75.8,100,67.7,72.2,69.2
20160102203000,451.5,452.55,100.2326,51,73.4,100,67.7,72.2,69.2
20160102204500,451.5,460.95,102.093,51,71.6,100,67.7,72.2,69.2
20160102210000,451.5,452.55,100.2326,51,76.3,100,67.7,72.2,69.2
20160102211500,451.5,452.55,100.2326,51,76.3,100,67.7,72.3,69.3
20160102213000,451.5,445.2,98.6047,52,76.3,100,67.7,72.3,69.3
20160102214500,451.5,445.2,98.6047,52,62.1,100,67.7,70.8,67.8
20160102220000,451.5,445.2,98.6047,52,56.4,0,67.4,69.4,66.4
20160102221500,451.5,445.2,98.6047,52,56.4,0,67.1,69.4,66.4
20160102223000,451.5,445.2,98.6047,52,56.4,0,66.8,69.4,66.4
20160102224500,451.5,445.2,98.6047,52,56.4,0,66.6,69.4,66.4
20160102230000,451.5,445.2,98.6047,52,55.6,0,66.3,69.5,66.5
20160102231500,451.5,445.2,98.6047,52,55.6,0,66.1,68.9,65.9
20160102233000,451.5,435.75,96.5116,52,56.3,0,66.0,68.6,65.6
20160102234500,451.5,445.2,98.6047,52,56.3,100,65.6,70.0,67.0
20160103000000,451.5,435.75,96.5116,52,56.3,0,65.6,68.4,65.4
20160103001500,451.5,445.2,98.6047,52,56.3,100,65.5,70.0,67.0
20160103003000,451.5,452.55,100.2326,52,56.3,100,65.4,70.4,67.4
20160103004500,451.5,445.2,98.6047,52,56.3,100,65.3,69.8,66.8
20160103010000,451.5,435.75,96.5116,52,63.3,100,65.3,69.9,66.9
20160103011500,451.5,445.2,98.6047,52,71.0,100,65.5,69.9,66.9
20160103013000,451.5,445.2,98.6047,52,71.0,100,65.7,69.4,66.4
20160103014500,451.5,452.55,100.2326,52,56.8,0,65.8,68.9,65.9
20160103020000,451.5,452.55,100.2326,52,56.0,0,65.7,68.0,64.2
20160103021500,451.5,452.55,100.2326,52,56.0,100,65.7,70.4,67.4
20160103023000,451.5,445.2,98.6047,52,56.0,100,65.5,69.0,66.0
20160103024500,451.5,452.55,100.2326,52,57.0,100,65.4,70.8,67.8
20160103030000,451.5,445.2,98.6047,52,60.0,100,65.4,69.4,66.4
20160103031500,451.5,445.2,98.6047,52,74.1,100,65.5,70.0,67.0
20160103033000,451.5,445.2,98.6047,52,66.0,100,65.6,69.9,66.9
20160103034500,451.5,452.55,100.2326,52,56.3,100,65.6,69.7,66.7
20160103040000,451.5,445.2,98.6047,52,56.3,100,65.5,71.3,68.3
20160103041500,451.5,445.2,98.6047,52,74.8,100,65.4,70.9,67.9
20160103043000,451.5,452.55,100.2326,52,74.8,100,65.6,70.3,67.3
20160103044500,451.5,452.55,100.2326,52,57.7,100,65.7,72.6,69.6
20160103050000,451.5,452.55,100.2326,52,76.3,100,65.8,73.5,70.5
20160103051500,451.5,452.55,100.2326,52,76.3,100,66.0,73.5,70.5
20160103053000,451.5,452.55,100.2326,52,73.4,100,66.1,73.5,70.5
20160103054500,451.5,452.55,100.2326,52,73.4,100,66.3,73.5,70.5
20160103060000,451.5,452.55,100.2326,52,76.3,100,66.4,73.5,70.5
20160103061500,451.5,452.55,100.2326,52,74.8,100,66.6,73.5,70.5
20160103063000,451.5,452.55,100.2326,52,75.9,100,66.6,73.4,70.4
20160103064500,451.5,445.2,98.6047,52,73.1,100,66.7,72.8,69.8
20160103070000,451.5,445.2,98.6047,52,73.1,100,66.8,70.3,67.3
20160103071500,451.5,452.55,100.2326,52,75.8,100,66.7,71.4,68.4
20160103073000,451.5,452.55,100.2326,52,75.8,100,66.8,71.4,68.4
20160103074500,451.5,445.2,98.6047,52,73.9,100,66.9,71.4,68.4
20160103080000,451.5,445.2,98.6047,52,74.8,100,67.1,71.4,68.4
20160103081500,451.5,452.55,100.2326,52,72.9,100,67.1,71.4,68.4
20160103083000,451.5,445.2,98.6047,52,74.3,100,67.1,71.4,68.4
20160103084500,451.5,452.55,100.2326,52,76.8,100,67.2,71.4,68.4
20160103090000,451.5,452.55,100.2326,52,71.0,100,67.2,71.4,68.4
20160103091500,451.5,452.55,100.2326,52,74.9,100,67.2,71.4,68.4
20160103093000,451.5,445.2,98.6047,52,74.9,100,67.3,71.4,68.4
20160103094500,451.5,460.95,102.093,52,71.6,100,67.3,71.4,68.4
20160103100000,451.5,469.35,103.9535,52,72.5,100,67.3,71.4,68.4
20160103101500,451.5,460.95,102.093,51,71.1,100,67.4,71.3,68.3
20160103103000,451.5,460.95,102.093,51,75.3,100,67.4,71.1,68.1
20160103104500,451.5,452.55,100.2326,51,72.4,100,67.4,71.3,68.3
20160103110000,451.5,460.95,102.093,51,76.3,100,67.5,70.9,67.9
20160103111500,451.5,452.55,100.2326,51,76.3,100,67.5,71.3,68.3
20160103113000,451.5,460.95,102.093,51,76.3,100,67.6,70.9,67.9
20160103114500,451.5,452.55,100.2326,51,76.3,100,67.6,70.9,67.9
20160103120000,451.5,460.95,102.093,51,71.1,100,67.7,71.3,68.3
20160103121500,451.5,460.95,102.093,51,74.4,100,67.7,70.9,67.9
20160103123000,451.5,452.55,100.2326,51,74.4,100,67.7,71.3,68.3
20160103124500,451.5,460.95,102.093,51,72.0,100,67.8,70.9,67.9
20160103130000,451.5,452.55,100.2326,51,75.8,100,67.8,71.1,68.1
20160103131500,451.5,460.95,102.093,51,73.9,100,67.9,70.9,67.9
20160103133000,451.5,460.95,102.093,51,76.3,100,67.9,70.9,67.9
20160103134500,451.5,460.95,102.093,51,76.3,100,68.0,70.9,67.9
20160103140000,451.5,460.95,102.093,51,57.2,0,68.1,70.4,67.4
20160103141500,451.5,452.55,100.2326,51,57.2,0,67.8,70.6,67.6
20160103143000,451.5,445.2,98.6047,51,57.2,0,67.7,70.4,67.4
20160103144500,451.5,452.55,100.2326,51,56.4,0,67.4,70.4,67.4
20160103150000,451.5,452.55,100.2326,51,56.4,0,67.3,70.4,67.4
20160103151500,451.5,445.2,98.6047,51,56.4,100,67.0,70.4,67.4
20160103153000,451.5,452.55,100.2326,51,56.4,100,67.0,70.4,67.4
20160103154500,451.5,445.2,98.6047,51,56.4,100,66.9,70.4,67.4
20160103160000,451.5,445.2,98.6047,51,56.4,100,66.8,73.2,70.2
20160103161500,451.5,445.2,98.6047,51,56.4,100,66.8,70.4,67.4
20160103163000,451.5,445.2,98.6047,51,55.6,100,66.8,70.4,67.4
20160103164500,451.5,445.2,98.6047,51,56.5,100,66.7,70.4,67.4
20160103170000,451.5,445.2,98.6047,51,56.5,100,66.7,70.4,67.4
20160103171500,451.5,445.2,98.6047,51,56.5,100,66.7,70.4,67.4
20160103173000,451.5,445.2,98.6047,51,56.5,100,66.7,70.1,67.1
20160103174500,451.5,445.2,98.6047,51,56.5,100,66.7,70.1,67.1
20160103180000,451.5,445.2,98.6047,51,56.5,100,66.7,70.0,67.0
20160103181500,451.5,445.2,98.6047,51,57.1,100,66.7,70.0,67.0
20160103183000,451.5,445.2,98.6047,51,60.3,100,66.3,70.4,67.4
20160103184500,451.5,445.2,98.6047,51,60.3,100,66.6,70.0,67.0
20160103190000,451.5,445.2,98.6047,51,76.3,100,66.9,73.5,70.5
20160103191500,451.5,445.2,98.6047,51,76.3,100,67.1,73.5,70.5
20160103193000,451.5,435.75,96.5116,51,72.4,100,67.4,73.5,70.5
20160103194500,451.5,452.55,100.2326,51,72.4,100,67.6,73.5,70.5
20160103200000,451.5,445.2,98.6047,51,72.4,100,67.9,73.5,70.5
20160103201500,451.5,445.2,98.6047,51,75.8,100,68.1,73.5,70.5
20160103203000,451.5,460.95,102.093,52,74.4,100,68.2,73.5,70.5
20160103204500,451.5,445.2,98.6047,52,75.3,100,68.3,73.5,70.5
20160103210000,451.5,452.55,100.2326,52,76.8,100,68.4,73.5,70.5
20160103211500,451.5,445.2,98.6047,52,73.5,100,68.4,73.5,70.5
20160103213000,451.5,445.2,98.6047,52,73.5,100,68.4,73.2,70.2
20160103214500,451.5,452.55,100.2326,52,56.4,0,68.3,70.0,67.0
20160103220000,451.5,452.55,100.2326,52,56.4,0,68.1,70.0,67.0
20160103221500,451.5,452.55,100.2326,52,56.4,0,67.8,70.0,67.0
20160103223000,451.5,460.95,102.093,52,56.4,0,67.5,70.0,67.0
20160103224500,451.5,452.55,100.2326,52,56.4,0,67.2,70.0,67.0
20160103230000,451.5,452.55,100.2326,52,56.4,0,67.1,70.0,67.0
20160103231500,451.5,452.55,100.2326,52,56.4,0,66.8,70.0,67.0
20160103233000,451.5,452.55,100.2326,52,56.4,100,66.6,70.0,67.0
20160103234500,451.5,452.55,100.2326,52,56.4,100,66.4,70.4,67.4
20160104000000,451.5,445.2,98.6047,52,56.4,100,66.3,70.0,67.0
20160104001500,451.5,452.55,100.2326,52,56.4,100,65.8,70.0,67.0
20160104003000,451.5,452.55,100.2326,52,56.4,100,66.0,70.0,67.0
20160104004500,451.5,452.55,100.2326,52,56.4,100,65.8,69.4,66.4
20160104010000,451.5,445.2,98.6047,52,56.4,100,65.8,69.5,66.5
20160104011500,451.5,460.95,102.093,52,57.9,100,65.7,70.4,67.4
20160104013000,451.5,452.55,100.2326,52,74.4,100,65.7,70.4,67.4
20160104014500,451.5,452.55,100.2326,52,75.8,100,65.9,70.4,67.4
20160104020000,451.5,452.55,100.2326,52,75.8,100,66.1,70.4,67.4
20160104021500,451.5,452.55,100.2326,52,75.8,100,66.3,70.4,67.4
20160104023000,451.5,452.55,100.2326,52,75.8,100,66.5,70.4,67.4
20160104024500,451.5,452.55,100.2326,52,75.8,100,66.6,70.4,67.4
20160104030000,451.5,460.95,102.093,52,75.8,100,66.7,70.4,67.4
20160104031500,451.5,460.95,102.093,52,75.0,100,66.9,71.8,68.8
20160104033000,451.5,452.55,100.2326,52,75.0,100,66.9,71.8,68.8
20160104034500,451.5,452.55,100.2326,52,75.0,100,67.1,71.8,68.8
20160104040000,451.5,452.55,100.2326,52,75.0,100,67.1,71.8,68.8
20160104041500,451.5,452.55,100.2326,52,73.5,100,67.2,71.8,68.8
20160104043000,451.5,452.55,100.2326,52,72.4,100,67.2,71.8,68.8
20160104044500,451.5,460.95,102.093,52,72.4,100,67.2,71.8,68.8
20160104050000,451.5,452.55,100.2326,52,72.4,100,67.2,71.8,68.8
20160104051500,451.5,452.55,100.2326,52,72.4,100,67.3,71.8,68.8
20160104053000,451.5,460.95,102.093,52,76.3,100,67.3,71.8,68.8
20160104054500,451.5,460.95,102.093,52,75.3,100,67.4,71.8,68.8
20160104060000,451.5,460.95,102.093,52,73.9,100,67.4,71.8,68.8
20160104061500,451.5,435.75,96.5116,52,69.6,100,67.4,71.8,68.8
20160104063000,451.5,452.55,100.2326,52,69.6,100,67.4,71.8,68.8
20160104064500,451.5,452.55,100.2326,52,76.3,100,67.3,71.8,68.8
20160104070000,451.5,452.55,100.2326,52,74.8,100,67.3,71.8,68.8
20160104071500,451.5,452.55,100.2326,52,74.8,100,67.3,71.8,68.8
20160104073000,451.5,452.55,100.2326,52,71.5,100,67.3,71.8,68.8
20160104074500,451.5,460.95,102.093,52,72.5,100,67.2,71.8,68.8
20160104080000,451.5,460.95,102.093,52,71.5,100,67.2,71.8,68.8
20160104081500,451.5,452.55,100.2326,52,72.4,100,67.2,71.8,68.8
20160104083000,451.5,452.55,100.2326,52,71.6,100,67.2,71.8,68.8
20160104084500,451.5,452.55,100.2326,52,71.6,100,67.2,71.8,68.8
20160104090000,451.5,445.2,98.6047,52,77.2,100,67.2,71.8,68.8
20160104091500,451.5,452.55,100.2326,52,71.6,100,67.2,71.8,68.8
20160104093000,451.5,452.55,100.2326,52,74.9,100,67.2,71.8,68.8
20160104094500,451.5,452.55,100.2326,52,74.9,100,67.2,71.8,68.8
20160104100000,451.5,445.2,98.6047,52,72.0,100,67.3,71.8,68.8
20160104101500,451.5,445.2,98.6047,52,74.4,100,67.3,71.8,68.8
20160104103000,451.5,452.55,100.2326,52,75.8,100,67.3,71.7,68.7
20160104104500,451.5,435.75,96.5116,52,75.8,100,67.4,71.8,68.8
20160104110000,451.5,452.55,100.2326,52,74.4,100,67.4,71.8,68.8
20160104111500,451.5,452.55,100.2326,52,73.4,100,67.4,71.8,68.8
20160104113000,451.5,460.95,102.093,52,71.1,100,67.6,71.8,68.8
20160104114500,451.5,452.55,100.2326,52,72.8,100,67.6,71.8,68.8
20160104120000,451.5,460.95,102.093,52,75.9,100,67.6,71.7,68.7
20160104121500,451.5,460.95,102.093,52,75.9,100,67.7,71.8,68.8
20160104123000,451.5,452.55,100.2326,52,75.9,100,68.5,71.8,68.8
20160104124500,451.5,452.55,100.2326,52,75.9,100,68.6,71.8,68.8
20160104130000,451.5,452.55,100.2326,52,75.9,100,68.7,71.8,68.8
20160104131500,451.5,460.95,102.093,52,74.4,100,68.9,71.8,68.8
20160104133000,451.5,452.55,100.2326,52,56.4,100,67.3,71.7,68.7
20160104134500,451.5,445.2,98.6047,52,56.4,100,66.7,71.8,68.8
20160104140000,451.5,452.55,100.2326,52,57.9,100,66.6,71.7,68.7
20160104141500,451.5,452.55,100.2326,52,67.8,100,67.7,71.7,68.7
20160104143000,451.5,452.55,100.2326,52,71.0,100,67.7,71.7,68.7
20160104144500,451.5,460.95,102.093,52,74.4,100,67.8,71.6,68.6
20160104150000,451.5,460.95,102.093,52,71.1,100,68.1,71.6,68.6
20160104151500,451.5,460.95,102.093,52,75.0,100,68.2,71.6,68.6
20160104153000,451.5,452.55,100.2326,52,71.1,100,68.4,71.6,68.6
20160104154500,451.5,452.55,100.2326,52,75.3,100,68.6,71.5,68.5
20160104160000,451.5,452.55,100.2326,52,71.6,100,68.7,71.6,68.6
20160104161500,451.5,452.55,100.2326,52,56.0,0,68.7,71.5,68.5
