PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101074500,70.8,13.7209,18,57.9,67.8,68.0,63.6
20160101080000,70.8,13.7209,18,57.9,67.9,68.0,63.6
20160101081500,70.8,13.7209,18,57.9,67.8,68.0,63.6
20160101083000,70.8,13.7209,18,57.9,67.8,68.0,63.6
20160101084500,70.8,13.7209,18,57.9,67.8,68.0,63.6
20160101090000,66.6,12.907,18,57.9,67.8,68.0,63.6
20160101091500,66.6,12.907,18,57.9,67.8,68.0,63.6
20160101093000,66.6,12.907,18,58.6,67.9,68.0,63.6
20160101094500,67.8,13.1395,18,58.0,67.9,68.0,63.6
20160101100000,66.6,12.907,18,58.0,67.8,68.0,63.6
20160101101500,66.6,12.907,18,58.0,67.9,68.0,63.6
20160101103000,66.6,12.907,18,58.0,67.8,68.0,63.6
20160101104500,66.6,12.907,18,58.0,67.9,68.0,63.6
20160101110000,66.6,12.907,18,58.0,67.8,68.0,63.6
20160101111500,66.6,12.907,18,58.0,67.7,68.0,63.6
20160101113000,66.6,12.907,18,58.0,67.7,68.0,63.6
20160101114500,0.0,0.0,9,58.0,67.7,68.0,63.6
20160101120000,0.0,0.0,9,59.1,67.8,68.0,63.6
20160101121500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101123000,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101124500,0.0,0.0,9,59.1,68.0,68.0,63.6
20160101130000,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101131500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101133000,0.0,0.0,9,59.1,68.0,68.0,63.6
20160101134500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101140000,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101141500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101143000,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101144500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101150000,0.0,0.0,9,59.1,68.0,68.0,63.6
20160101151500,0.0,0.0,9,59.1,68.0,68.0,63.6
20160101153000,0.0,0.0,9,59.1,68.1,68.0,63.6
20160101154500,0.0,0.0,9,59.1,68.1,68.0,63.6
20160101160000,0.0,0.0,9,59.1,68.1,68.0,63.6
20160101161500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101163000,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101164500,0.0,0.0,9,59.1,67.9,68.0,63.6
20160101170000,0.0,0.0,7,59.1,67.7,68.0,63.6
20160101171500,0.0,0.0,8,59.1,67.9,68.0,63.6
20160101173000,0.0,0.0,8,59.9,67.9,68.0,63.6
20160101174500,0.0,0.0,8,59.9,67.8,68.0,63.6
20160101180000,0.0,0.0,8,59.9,67.9,68.0,63.6
20160101181500,0.0,0.0,8,59.9,67.9,68.0,63.6
20160101183000,0.0,0.0,8,59.9,68.0,68.0,63.6
20160101184500,0.0,0.0,8,59.9,68.1,68.0,63.6
20160101190000,0.0,0.0,8,59.9,68.2,68.0,63.6
20160101191500,0.0,0.0,8,59.9,68.2,68.0,63.6
20160101193000,0.0,0.0,9,59.9,68.3,68.0,63.6
20160101194500,64.8,12.5581,18,59.9,68.3,68.0,63.6
20160101200000,63.0,12.2093,18,58.8,68.3,68.0,63.6
20160101201500,64.8,12.5581,18,58.8,68.3,68.0,63.6
20160101203000,72.6,14.0698,19,58.8,68.3,68.0,63.6
20160101204500,73.8,14.3023,19,58.8,68.3,68.0,63.6
20160101210000,83.4,16.1628,21,57.9,68.2,68.0,63.6
20160101211500,83.4,16.1628,21,57.9,68.2,68.0,63.6
20160101213000,83.4,16.1628,21,57.9,68.2,68.0,63.6
20160101214500,82.2,15.9302,21,57.9,68.2,68.0,63.6
20160101220000,82.2,15.9302,21,57.9,68.2,68.0,63.6
20160101221500,81.0,15.6977,21,57.9,68.2,68.0,63.6
20160101223000,82.2,15.9302,21,57.9,68.2,68.0,63.6
20160101224500,83.4,16.1628,21,57.9,68.2,68.0,63.6
20160101230000,83.4,16.1628,21,57.9,68.2,68.0,63.6
20160101231500,83.4,16.1628,21,57.9,68.1,68.0,63.6
20160101233000,83.4,16.1628,21,57.9,68.1,68.0,63.6
20160101234500,81.0,15.6977,21,57.9,68.1,68.0,63.6
20160102000000,81.0,15.6977,21,57.9,68.1,68.0,63.6
20160102001500,81.0,15.6977,21,57.9,68.1,68.0,63.6
20160102003000,81.0,15.6977,21,57.9,68.1,68.0,63.6
20160102004500,79.8,15.4651,21,57.9,68.1,68.0,63.6
20160102010000,79.8,15.4651,21,57.9,68.0,68.0,63.6
20160102011500,0.0,0.0,0,57.9,68.0,68.0,63.7
20160102013000,0.0,0.0,0,59.9,68.1,68.0,63.7
20160102014500,0.0,0.0,0,61.5,68.2,68.0,63.7
20160102020000,0.0,0.0,0,61.5,68.1,68.0,63.7
20160102021500,0.0,0.0,0,61.5,68.1,68.0,63.7
20160102023000,0.0,0.0,0,62.4,68.2,68.0,63.7
20160102024500,0.0,0.0,0,62.4,68.2,68.0,63.7
20160102030000,0.0,0.0,0,62.4,68.2,68.0,63.7
20160102031500,0.0,0.0,2,60.5,68.3,68.0,63.7
20160102033000,0.0,0.0,5,60.5,68.4,68.0,63.7
20160102034500,0.0,0.0,7,60.5,68.3,68.0,63.7
20160102040000,0.0,0.0,8,60.5,68.3,68.0,63.7
20160102041500,0.0,0.0,7,60.5,68.2,68.0,63.7
20160102043000,0.0,0.0,7,60.5,68.2,68.0,63.7
20160102044500,0.0,0.0,8,60.5,68.3,68.0,63.7
20160102050000,55.8,10.814,25,61.2,68.3,68.0,63.7
20160102051500,66.6,12.907,26,59.2,68.3,68.0,63.7
20160102053000,69.6,13.4884,27,59.2,68.3,68.0,63.7
20160102054500,76.8,14.8837,28,58.4,68.2,68.0,63.7
20160102060000,76.8,14.8837,28,58.4,68.3,68.0,63.7
20160102061500,75.6,14.6512,28,58.4,68.2,68.0,63.7
20160102063000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102064500,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102070000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102071500,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102073000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102074500,73.8,14.3023,28,58.4,68.1,68.0,63.7
20160102080000,75.6,14.6512,28,58.4,68.2,68.0,63.7
20160102081500,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102083000,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102084500,75.6,14.6512,28,58.4,68.2,68.0,63.7
20160102090000,73.8,14.3023,28,58.4,68.1,68.0,63.7
20160102091500,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102093000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102094500,72.6,14.0698,28,58.4,68.1,68.0,63.7
20160102100000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102101500,73.8,14.3023,28,58.4,68.1,68.0,63.7
20160102103000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102104500,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102110000,75.6,14.6512,28,58.4,68.1,68.0,63.7
20160102111500,75.6,14.6512,28,58.4,68.2,68.0,63.7
20160102113000,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102114500,76.8,14.8837,28,58.4,68.2,68.0,63.7
20160102120000,73.8,14.3023,28,58.4,68.1,68.0,63.7
20160102121500,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102123000,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102124500,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102130000,73.8,14.3023,28,58.4,68.2,68.0,63.7
20160102131500,73.8,14.3023,28,58.4,68.3,68.0,63.7
20160102133000,91.2,17.6744,30,58.4,68.2,68.0,63.7
20160102134500,95.4,18.4884,30,58.4,68.3,68.0,63.7
20160102140000,92.4,17.907,30,58.4,68.3,68.0,63.7
20160102141500,97.8,18.9535,31,58.4,68.3,68.0,63.7
20160102143000,112.8,21.8605,33,56.9,68.3,68.0,63.7
20160102144500,112.8,21.8605,33,57.5,68.2,68.0,63.7
20160102150000,111.0,21.5116,33,57.5,68.2,68.0,63.7
20160102151500,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102153000,109.8,21.2791,33,57.5,68.1,68.0,63.7
20160102154500,112.2,21.7442,33,57.5,68.1,68.0,63.7
20160102160000,109.8,21.2791,33,57.5,68.1,68.0,63.7
20160102161500,109.8,21.2791,33,57.5,68.1,68.0,63.7
20160102163000,111.0,21.5116,33,57.5,68.2,68.0,63.7
20160102164500,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102170000,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102171500,111.0,21.5116,33,57.5,68.2,68.0,63.7
20160102173000,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102174500,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102180000,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102181500,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102183000,111.0,21.5116,33,57.5,68.2,68.0,63.7
20160102184500,111.0,21.5116,33,57.5,68.1,68.0,63.7
20160102190000,109.8,21.2791,33,57.5,68.2,68.0,63.7
20160102191500,112.2,21.7442,33,57.5,68.2,68.0,63.7
20160102193000,111.0,21.5116,33,57.5,68.2,68.0,63.7
20160102194500,111.0,21.5116,33,57.5,68.2,68.0,63.7
20160102200000,111.0,21.5116,33,57.5,68.1,68.0,63.7
20160102201500,109.2,21.1628,33,57.5,68.2,68.0,63.7
20160102203000,109.2,21.1628,33,57.5,68.2,68.0,63.7
20160102204500,109.2,21.1628,33,57.5,68.2,68.0,63.7
20160102210000,111.0,21.5116,33,57.5,68.2,68.0,63.6
20160102211500,111.0,21.5116,33,57.5,68.2,68.0,63.6
20160102213000,106.2,20.5814,33,57.5,68.2,68.0,63.6
20160102214500,108.0,20.9302,33,57.5,68.2,68.0,63.6
20160102220000,108.0,20.9302,33,57.5,68.2,68.0,63.6
20160102221500,121.2,23.4884,34,57.5,68.2,68.0,63.6
20160102223000,121.2,23.4884,34,56.9,68.1,68.0,63.6
20160102224500,121.2,23.4884,34,56.9,68.1,68.0,63.6
20160102230000,121.2,23.4884,34,56.9,68.1,68.0,63.6
20160102231500,121.2,23.4884,34,56.9,68.0,68.0,63.6
20160102233000,121.2,23.4884,34,56.9,68.0,68.0,63.6
20160102234500,118.8,23.0233,34,56.9,68.1,68.0,63.6
20160103000000,120.0,23.2558,34,56.9,68.1,68.0,63.6
20160103001500,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103003000,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103004500,120.0,23.2558,34,56.9,68.1,68.0,63.6
20160103010000,120.0,23.2558,34,56.9,68.1,68.0,63.6
20160103011500,120.0,23.2558,34,56.9,68.1,68.0,63.6
20160103013000,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103014500,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103020000,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103021500,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103023000,121.8,23.6047,34,56.9,67.9,68.0,63.6
20160103024500,121.8,23.6047,34,56.9,67.9,68.0,63.6
20160103030000,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103031500,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103033000,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103034500,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103040000,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103041500,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103043000,121.8,23.6047,34,56.9,68.0,68.0,63.6
20160103044500,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103050000,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103051500,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103053000,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103054500,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103060000,120.0,23.2558,34,56.9,67.9,68.0,63.6
20160103061500,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103063000,120.0,23.2558,34,56.9,68.0,68.0,63.6
20160103064500,120.0,23.2558,34,56.9,67.8,68.0,63.6
20160103070000,112.8,21.8605,33,56.9,67.7,68.0,63.6
20160103071500,112.8,21.8605,33,57.5,67.8,68.0,63.6
20160103073000,112.8,21.8605,33,57.5,67.8,68.0,63.6
20160103074500,112.8,21.8605,33,57.5,67.8,68.0,63.6
20160103080000,111.0,21.5116,33,57.5,67.8,68.0,63.6
20160103081500,112.2,21.7442,33,57.5,67.8,68.0,63.6
20160103083000,111.0,21.5116,33,57.5,67.8,68.0,63.6
20160103084500,111.0,21.5116,33,57.5,67.9,68.0,63.6
20160103090000,112.8,21.8605,33,56.8,67.9,68.0,63.6
20160103091500,112.8,21.8605,33,57.5,67.9,68.0,63.6
20160103093000,112.8,21.8605,33,57.5,67.8,68.0,63.6
20160103094500,115.8,22.4419,33,57.5,67.7,68.0,63.6
20160103100000,115.8,22.4419,33,57.5,67.8,68.0,63.6
20160103101500,115.8,22.4419,33,57.5,67.9,68.0,63.6
20160103103000,115.8,22.4419,33,57.5,67.9,68.0,63.6
20160103104500,117.0,22.6744,33,57.5,67.8,68.0,63.6
20160103110000,115.2,22.3256,33,57.5,67.8,68.0,63.6
20160103111500,115.2,22.3256,33,57.5,67.8,68.0,63.6
20160103113000,115.2,22.3256,33,57.5,67.8,68.0,63.6
20160103114500,115.2,22.3256,33,57.5,68.0,68.0,63.6
20160103120000,114.0,22.093,33,57.5,68.0,68.0,63.6
20160103121500,117.0,22.6744,33,57.5,68.0,68.0,63.6
20160103123000,117.0,22.6744,33,57.5,67.9,68.0,63.6
20160103124500,115.8,22.4419,33,57.5,68.0,68.0,63.6
20160103130000,115.8,22.4419,33,57.5,67.9,68.0,63.6
20160103131500,117.0,22.6744,33,57.5,68.1,68.0,63.6
20160103133000,118.2,22.907,33,57.5,68.1,68.0,63.6
20160103134500,115.2,22.3256,33,57.5,68.1,68.0,63.6
20160103140000,115.2,22.3256,33,57.5,68.1,68.0,63.6
20160103141500,114.0,22.093,33,57.5,68.2,68.0,63.6
20160103143000,112.2,21.7442,33,57.5,68.2,68.0,63.6
20160103144500,114.0,22.093,33,57.5,68.2,68.0,63.6
20160103150000,114.0,22.093,33,57.5,68.2,68.0,63.6
20160103151500,117.0,22.6744,34,57.5,68.3,68.0,63.6
20160103153000,126.6,24.5349,35,56.8,68.1,68.0,63.6
20160103154500,126.6,24.5349,35,56.8,68.1,68.0,63.6
20160103160000,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103161500,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103163000,126.6,24.5349,35,56.8,68.1,68.0,63.6
20160103164500,126.6,24.5349,35,57.5,68.2,68.0,63.6
20160103170000,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103171500,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103173000,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103174500,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103180000,126.6,24.5349,35,57.5,68.2,68.0,63.6
20160103181500,126.6,24.5349,35,57.5,68.2,68.0,63.6
20160103183000,126.6,24.5349,35,57.5,68.2,68.0,63.6
20160103184500,126.6,24.5349,35,57.5,68.2,68.0,63.6
20160103190000,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103191500,126.6,24.5349,35,57.5,68.1,68.0,63.6
20160103193000,123.0,23.8372,35,57.5,68.2,68.0,63.6
20160103194500,124.8,24.186,35,57.5,68.2,68.0,63.6
20160103200000,127.2,24.6512,35,57.5,68.2,68.0,63.6
20160103201500,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103203000,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103204500,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103210000,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103211500,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103213000,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103214500,125.4,24.3023,35,57.5,68.2,68.0,63.6
20160103220000,125.4,24.3023,35,57.5,68.1,68.0,63.6
20160103221500,125.4,24.3023,35,57.5,68.1,68.0,63.6
20160103223000,125.4,24.3023,35,57.5,68.1,68.0,63.6
20160103224500,125.4,24.3023,35,57.5,68.1,68.0,63.6
20160103230000,125.4,24.3023,35,57.5,68.1,68.0,63.6
20160103231500,125.4,24.3023,35,57.5,68.1,68.0,63.6
20160103233000,123.6,23.9535,35,57.5,68.1,68.0,63.6
20160103234500,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104000000,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104001500,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104003000,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104004500,126.6,24.5349,35,56.8,68.1,68.0,63.6
20160104010000,123.6,23.9535,35,56.8,68.1,68.0,63.6
20160104011500,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104013000,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104014500,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104020000,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104021500,126.6,24.5349,35,56.8,68.0,68.0,63.6
20160104023000,124.8,24.186,35,56.8,67.9,68.0,63.6
20160104024500,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104030000,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104031500,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104033000,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104034500,126.6,24.5349,35,56.8,67.8,68.0,63.6
20160104040000,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104041500,128.4,24.8837,35,56.8,67.9,68.0,63.6
20160104043000,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104044500,126.6,24.5349,35,56.8,67.8,68.0,63.6
20160104050000,126.6,24.5349,35,56.8,67.8,68.0,63.6
20160104051500,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104053000,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104054500,126.6,24.5349,35,56.8,67.9,68.0,63.6
20160104060000,126.6,24.5349,35,56.8,67.8,68.0,63.6
20160104061500,123.6,23.9535,35,55.2,67.9,68.0,58.4
20160104063000,123.6,23.9535,35,55.2,67.8,68.0,58.4
20160104064500,123.6,23.9535,35,56.4,67.7,68.0,58.4
20160104070000,112.2,21.7442,32,56.4,67.6,68.0,58.4
20160104071500,108.0,20.9302,32,56.4,67.7,68.0,58.4
20160104073000,103.2,20.0,31,56.4,67.7,68.0,58.4
20160104074500,96.6,18.7209,30,57.5,67.8,68.0,58.4
20160104080000,97.8,18.9535,30,57.5,67.8,68.0,58.4
20160104081500,96.6,18.7209,30,57.5,67.7,68.0,58.4
20160104083000,91.2,17.6744,30,57.5,67.7,68.0,58.4
20160104084500,91.2,17.6744,30,58.3,67.9,68.0,58.4
20160104090000,69.6,13.4884,27,59.1,67.6,68.0,58.4
20160104091500,69.6,13.4884,27,59.1,68.1,68.0,58.4
20160104093000,97.8,18.9535,32,58.0,68.5,68.0,58.4
20160104094500,97.8,18.9535,32,58.0,68.2,68.0,58.4
20160104100000,112.8,21.8605,33,58.0,68.4,68.0,58.4
20160104101500,123.0,23.8372,35,56.8,68.3,68.0,58.4
20160104103000,132.6,25.6977,36,56.8,68.3,68.0,58.4
20160104104500,132.6,25.6977,36,56.8,68.1,68.0,58.4
20160104110000,132.6,25.6977,36,56.8,68.2,68.0,58.4
20160104111500,139.8,27.093,36,56.8,68.1,68.0,58.4
20160104113000,139.8,27.093,36,56.8,67.9,68.0,58.4
20160104114500,139.8,27.093,36,56.8,67.9,68.0,58.4
20160104120000,139.8,27.093,36,56.8,68.0,68.0,58.4
20160104121500,139.8,27.093,36,56.8,67.7,68.0,58.4
20160104123000,130.2,25.2326,35,56.8,67.9,68.0,58.4
20160104124500,132.0,25.5814,35,56.8,67.8,68.0,58.4
20160104130000,132.0,25.5814,35,56.8,67.9,68.0,58.4
20160104131500,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104133000,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104134500,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104140000,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104141500,132.0,25.5814,35,56.8,67.9,68.0,58.4
20160104143000,132.0,25.5814,35,56.8,67.9,68.0,58.4
20160104144500,130.2,25.2326,35,56.8,68.1,68.0,58.4
20160104150000,132.0,25.5814,35,56.8,67.9,68.0,58.4
20160104151500,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104153000,132.0,25.5814,35,56.8,67.9,68.0,58.4
20160104154500,132.0,25.5814,35,56.8,68.2,68.0,58.4
20160104160000,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104161500,132.0,25.5814,35,56.8,68.1,68.0,58.4
20160104163000,128.4,24.8837,35,56.8,67.9,68.0,58.4
20160104164500,134.4,26.0465,35,56.8,68.0,68.0,58.4
20160104170000,132.6,25.6977,35,56.8,67.9,68.0,58.4
20160104171500,134.4,26.0465,35,56.8,67.9,68.0,58.4
20160104173000,134.4,26.0465,35,56.8,67.9,68.0,58.4
20160104174500,134.4,26.0465,35,56.8,67.8,68.0,58.4
20160104180000,134.4,26.0465,35,56.8,67.8,68.0,58.4
20160104181500,134.4,26.0465,35,56.8,67.8,68.0,58.4
20160104183000,134.4,26.0465,35,56.8,67.7,68.0,58.4
20160104184500,125.4,24.3023,34,56.8,67.8,68.0,58.4
20160104190000,125.4,24.3023,34,57.5,67.9,68.0,58.4
20160104191500,125.4,24.3023,34,57.5,67.9,68.0,58.4
20160104193000,125.4,24.3023,34,57.5,67.9,68.0,58.4
20160104194500,125.4,24.3023,34,57.5,67.9,68.0,58.4
20160104200000,125.4,24.3023,34,57.5,67.9,68.0,58.4
20160104201500,123.6,23.9535,34,57.5,67.9,68.0,58.4
20160104203000,126.6,24.5349,34,57.5,67.9,68.0,58.4
20160104204500,126.6,24.5349,34,57.5,67.9,68.0,58.4
20160104210000,124.8,24.186,34,57.5,67.9,68.0,58.4
20160104211500,126.6,24.5349,34,56.8,67.9,68.0,58.4
20160104213000,126.6,24.5349,34,56.8,67.9,68.0,58.4
20160104214500,124.8,24.186,34,56.8,67.7,68.0,58.4
20160104220000,124.8,24.186,34,56.8,67.7,68.0,58.4
20160104221500,123.0,23.8372,33,56.8,67.8,68.0,58.4
20160104223000,120.0,23.2558,33,56.8,67.7,68.0,58.4
20160104224500,115.2,22.3256,32,56.8,67.8,68.0,58.4
20160104230000,114.0,22.093,32,56.8,67.8,68.0,58.4
20160104231500,112.2,21.7442,31,56.8,67.8,68.0,58.4
20160104233000,111.0,21.5116,31,56.8,67.7,68.0,58.4
20160104234500,96.6,18.7209,30,56.8,67.7,68.0,58.4
20160105000000,85.8,16.6279,28,56.8,67.6,68.0,58.4
20160105001500,72.6,14.0698,27,57.9,67.6,68.0,58.4
20160105003000,72.6,14.0698,27,57.9,67.7,68.0,58.4
20160105004500,66.6,12.907,26,57.9,67.7,68.0,58.4
20160105010000,54.0,10.4651,25,59.9,67.8,68.0,58.4
20160105011500,54.0,10.4651,25,59.9,67.9,68.0,58.4
20160105013000,54.0,10.4651,25,59.9,67.8,68.0,58.4
20160105014500,55.8,10.814,25,59.9,67.8,68.0,58.4
20160105020000,51.6,10.0,25,59.9,67.8,68.0,58.4
20160105021500,54.0,10.4651,25,59.9,67.8,68.0,58.4
20160105023000,0.0,0.0,9,58.7,67.7,68.0,58.4
20160105024500,0.0,0.0,8,58.7,67.7,68.0,58.4
20160105030000,0.0,0.0,7,58.7,67.7,68.0,58.4
20160105031500,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105033000,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105034500,0.0,0.0,7,59.5,67.9,68.0,58.4
20160105040000,0.0,0.0,7,59.5,67.9,68.0,58.4
20160105041500,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105043000,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105044500,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105050000,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105051500,0.0,0.0,7,59.5,67.8,68.0,58.4
20160105053000,0.0,0.0,6,59.5,67.7,68.0,58.4
20160105054500,0.0,0.0,3,59.5,67.6,68.0,58.4
20160105060000,0.0,0.0,1,59.5,67.4,68.0,58.4
20160105061500,0.0,0.0,1,60.3,67.6,68.0,58.4
20160105063000,0.0,0.0,0,60.3,67.6,68.0,58.4
20160105064500,0.0,0.0,1,60.3,67.6,68.0,58.4
20160105070000,0.0,0.0,0,60.3,67.6,68.0,58.4
20160105071500,0.0,0.0,5,60.3,66.5,68.0,58.4
20160105073000,0.0,0.0,8,59.5,67.3,68.0,58.4
20160105074500,0.0,0.0,2,59.5,67.3,68.0,58.4
20160105080000,0.0,0.0,0,59.5,67.4,68.0,58.4
20160105081500,0.0,0.0,1,59.5,67.6,68.0,58.4
20160105083000,0.0,0.0,1,60.3,67.7,68.0,58.4
20160105084500,0.0,0.0,0,60.3,67.6,68.0,58.4
20160105090000,0.0,0.0,0,60.3,67.7,68.0,58.4
20160105091500,0.0,0.0,1,60.3,67.8,68.0,58.4
