PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160102190000,646.8,100.9836,68,91.1,100,75.6,80.0,78.0
20160102191500,646.8,100.9836,68,91.1,100,75.7,80.0,78.0
20160102193000,646.8,100.9836,68,91.1,100,75.9,80.0,78.0
20160102194500,646.8,100.9836,68,86.8,100,76.0,80.0,78.0
20160102200000,646.8,100.9836,68,83.2,100,76.0,80.0,78.0
20160102201500,646.8,100.9836,68,82.1,100,76.0,80.0,78.0
20160102203000,635.25,99.1803,68,91.7,100,76.2,80.0,78.0
20160102204500,635.25,99.1803,68,88.9,100,76.1,80.0,78.0
20160102210000,635.25,99.1803,68,83.2,100,76.2,80.0,78.0
20160102211500,646.8,100.9836,68,81.6,100,76.2,80.0,78.0
20160102213000,646.8,100.9836,68,81.6,100,76.2,80.0,78.0
20160102214500,646.8,100.9836,68,91.0,100,76.2,80.0,78.0
20160102220000,635.25,99.1803,68,86.8,100,76.2,80.0,78.0
20160102221500,635.25,99.1803,68,90.4,100,76.3,80.0,78.0
20160102223000,635.25,99.1803,68,91.7,100,76.3,80.0,78.0
20160102224500,635.25,99.1803,70,90.4,100,77.2,80.0,78.0
20160102230000,635.25,99.1803,70,92.3,100,78.0,80.0,78.0
20160102231500,635.25,99.1803,70,77.2,100,75.6,80.0,78.0
20160102233000,635.25,99.1803,70,80.3,100,76.1,80.0,78.0
20160102234500,635.25,99.1803,70,89.8,100,76.6,80.0,78.0
20160103000000,635.25,99.1803,70,92.4,100,77.1,80.0,78.0
20160103001500,635.25,99.1803,70,92.4,100,77.5,80.0,78.0
20160103003000,635.25,99.1803,70,82.1,100,77.4,80.0,78.0
20160103004500,635.25,99.1803,70,85.0,100,77.3,80.0,78.0
20160103010000,635.25,99.1803,70,90.5,100,77.5,80.0,78.0
20160103011500,635.25,99.1803,70,90.5,100,77.5,80.0,78.0
20160103013000,635.25,99.1803,70,90.5,100,77.5,80.0,78.0
20160103014500,646.8,100.9836,70,90.5,100,77.7,80.0,78.0
20160103020000,657.3,102.6229,70,91.7,100,77.7,80.0,78.0
20160103021500,657.3,102.6229,69,87.7,100,77.7,80.0,78.0
20160103023000,657.3,102.6229,69,84.4,100,77.0,80.0,78.0
20160103024500,657.3,102.6229,68,81.1,100,76.6,80.0,78.0
20160103030000,646.8,100.9836,68,85.4,100,76.4,80.0,78.0
20160103031500,646.8,100.9836,68,91.7,100,76.3,80.0,78.0
20160103033000,646.8,100.9836,68,88.3,100,76.2,80.0,78.0
20160103034500,646.8,100.9836,68,81.1,100,76.2,80.0,78.0
20160103040000,646.8,100.9836,68,90.5,100,76.2,80.0,78.0
20160103041500,646.8,100.9836,68,80.2,100,76.2,80.0,78.0
20160103043000,646.8,100.9836,68,89.2,100,76.2,80.0,78.0
20160103044500,646.8,100.9836,68,91.1,100,76.2,80.0,78.0
20160103050000,646.8,100.9836,69,86.3,100,76.2,80.0,78.0
20160103051500,646.8,100.9836,68,81.4,100,76.2,80.0,78.0
20160103053000,646.8,100.9836,68,91.1,100,76.2,80.0,78.0
20160103054500,646.8,100.9836,68,79.7,100,76.2,80.0,78.0
20160103060000,646.8,100.9836,68,81.6,100,76.2,80.0,78.0
20160103061500,646.8,100.9836,68,91.0,100,76.1,80.0,78.0
20160103063000,646.8,100.9836,68,91.0,100,76.2,80.0,78.0
20160103064500,635.25,99.1803,68,89.8,100,76.1,80.0,78.0
20160103070000,635.25,99.1803,68,91.7,100,76.1,80.0,78.0
20160103071500,635.25,99.1803,68,91.7,100,76.2,80.0,78.0
20160103073000,646.8,100.9836,70,88.8,100,76.1,80.0,78.0
20160103074500,646.8,100.9836,70,91.1,100,76.1,80.0,78.0
20160103080000,646.8,100.9836,70,91.1,100,76.2,80.0,78.0
20160103081500,646.8,100.9836,69,91.1,100,76.2,80.0,78.0
20160103083000,646.8,100.9836,69,91.1,100,76.3,80.0,78.0
20160103084500,646.8,100.9836,69,88.2,100,76.4,80.0,78.0
20160103090000,646.8,100.9836,69,91.1,100,76.3,80.0,78.0
20160103091500,646.8,100.9836,69,88.6,100,76.2,80.0,78.0
20160103093000,646.8,100.9836,69,89.8,100,76.3,80.0,78.0
20160103094500,646.8,100.9836,69,89.8,100,76.3,80.0,78.0
20160103100000,646.8,100.9836,69,89.8,100,76.4,80.0,78.0
20160103101500,646.8,100.9836,69,91.1,100,76.4,80.0,78.0
20160103103000,646.8,100.9836,69,86.3,100,76.4,80.0,78.0
20160103104500,646.8,100.9836,69,80.4,100,76.4,80.0,78.0
20160103110000,646.8,100.9836,69,84.0,100,76.4,80.0,78.0
20160103111500,646.8,100.9836,69,91.7,100,76.5,80.0,78.0
20160103113000,646.8,100.9836,69,91.7,100,76.5,80.0,78.0
20160103114500,646.8,100.9836,69,86.7,100,76.8,80.0,78.0
20160103120000,646.8,100.9836,69,91.7,100,76.5,80.0,78.0
20160103121500,646.8,100.9836,69,90.4,100,76.5,80.0,78.0
20160103123000,646.8,100.9836,69,87.4,100,76.6,80.0,78.0
20160103124500,646.8,100.9836,69,85.8,100,76.7,80.0,78.0
20160103130000,646.8,100.9836,69,82.1,100,76.8,80.0,78.0
20160103131500,646.8,100.9836,69,86.4,100,76.9,80.0,78.0
20160103133000,646.8,100.9836,69,81.6,100,77.0,80.0,78.0
20160103134500,646.8,100.9836,69,89.8,100,77.9,80.0,78.0
20160103140000,646.8,100.9836,68,58.3,100,76.6,80.0,78.0
20160103141500,646.8,100.9836,68,75.2,100,76.2,80.0,78.0
20160103143000,635.25,99.1803,68,77.3,100,76.1,80.0,78.0
20160103144500,635.25,99.1803,68,88.6,100,76.4,80.0,78.0
20160103150000,635.25,99.1803,68,93.5,100,76.8,80.0,78.0
20160103151500,635.25,99.1803,68,93.5,100,77.1,80.0,78.0
20160103153000,635.25,99.1803,68,91.7,100,77.5,80.0,78.0
20160103154500,635.25,99.1803,68,89.2,100,77.6,80.0,78.0
20160103160000,635.25,99.1803,68,82.6,100,77.8,80.0,78.0
20160103161500,635.25,99.1803,68,82.6,100,77.9,80.0,78.0
20160103163000,635.25,99.1803,68,57.5,100,76.6,80.0,78.0
20160103164500,635.25,99.1803,68,76.4,100,76.0,80.0,78.0
20160103170000,635.25,99.1803,68,88.0,100,76.1,80.0,78.0
20160103171500,646.8,100.9836,68,85.1,100,76.6,80.0,78.0
20160103173000,646.8,100.9836,68,92.9,100,77.0,80.0,78.0
20160103174500,635.25,99.1803,68,88.4,100,77.3,80.0,78.0
20160103180000,635.25,99.1803,68,81.3,100,76.9,80.0,78.0
20160103181500,635.25,99.1803,68,91.0,100,76.4,80.0,78.0
20160103183000,635.25,99.1803,68,89.5,100,76.4,80.0,78.0
20160103184500,635.25,99.1803,68,85.4,100,76.4,80.0,78.0
20160103190000,635.25,99.1803,68,81.9,100,76.5,80.0,78.0
20160103191500,646.8,100.9836,68,81.9,100,76.5,80.0,78.0
20160103193000,628.95,98.1967,70,92.3,100,76.8,80.0,78.0
20160103194500,635.25,99.1803,70,90.4,100,76.6,80.0,78.0
20160103200000,622.65,97.2131,70,91.7,100,76.6,80.0,78.0
20160103201500,635.25,99.1803,70,87.5,100,76.7,80.0,78.0
20160103203000,635.25,99.1803,70,91.0,100,76.8,80.0,78.0
20160103204500,635.25,99.1803,70,82.3,100,76.8,80.0,78.0
20160103210000,635.25,99.1803,70,82.3,100,76.8,80.0,78.0
20160103211500,635.25,99.1803,70,90.4,100,76.8,80.0,78.0
20160103213000,635.25,99.1803,70,90.4,100,76.8,80.0,78.0
20160103214500,635.25,99.1803,70,90.4,100,76.8,80.0,78.0
20160103220000,635.25,99.1803,70,90.4,100,76.8,80.0,78.0
20160103221500,635.25,99.1803,70,90.4,100,76.8,80.0,78.0
20160103223000,635.25,99.1803,70,91.7,100,76.8,80.0,78.0
20160103224500,635.25,99.1803,70,91.7,100,76.9,80.0,78.0
20160103230000,635.25,99.1803,70,91.7,100,76.8,80.0,78.0
20160103231500,635.25,99.1803,70,85.7,100,76.8,80.0,78.0
20160103233000,635.25,99.1803,70,81.1,100,76.8,80.0,78.0
20160103234500,635.25,99.1803,70,80.2,100,76.8,80.0,78.0
20160104000000,635.25,99.1803,70,88.0,100,76.9,80.0,78.0
20160104001500,652.05,101.8033,68,88.0,100,76.8,80.0,78.0
20160104003000,652.05,101.8033,68,89.8,100,76.8,80.0,78.0
20160104004500,640.5,100.0,68,89.8,100,76.8,80.0,78.0
20160104010000,640.5,100.0,67,85.3,100,76.8,80.0,78.0
20160104011500,652.05,101.8033,67,84.0,100,76.6,80.0,78.0
20160104013000,652.05,101.8033,67,81.6,100,76.6,80.0,78.0
20160104014500,652.05,101.8033,67,84.5,100,76.6,80.0,78.0
20160104020000,652.05,101.8033,67,85.7,100,77.2,80.0,78.0
20160104021500,652.05,101.8033,67,88.8,100,77.5,80.0,78.0
20160104023000,635.25,99.1803,67,91.7,100,77.5,80.0,78.0
20160104024500,646.8,100.9836,67,91.7,100,77.6,80.0,78.0
20160104030000,646.8,100.9836,67,91.7,100,77.5,80.0,78.0
20160104031500,646.8,100.9836,67,91.7,100,77.5,80.0,78.0
20160104033000,646.8,100.9836,67,90.4,100,77.5,80.0,78.0
20160104034500,646.8,100.9836,68,88.7,100,77.4,80.0,78.0
20160104040000,657.3,102.6229,68,89.9,100,77.3,80.0,78.0
20160104041500,657.3,102.6229,68,88.7,100,77.3,80.0,78.0
20160104043000,646.8,100.9836,68,91.1,100,77.2,80.0,78.0
20160104044500,646.8,100.9836,68,89.8,100,77.1,80.0,78.0
20160104050000,635.25,99.1803,69,89.8,100,77.1,80.0,78.0
20160104051500,635.25,99.1803,70,89.8,100,77.1,80.0,78.0
20160104053000,646.8,100.9836,69,91.1,100,77.5,80.0,78.0
20160104054500,646.8,100.9836,69,89.8,100,77.3,80.0,78.0
20160104060000,657.3,102.6229,69,89.8,100,77.2,80.0,78.0
20160104061500,646.8,100.9836,69,89.8,100,77.1,80.0,78.0
20160104063000,646.8,100.9836,69,89.8,100,76.5,80.0,78.0
20160104064500,646.8,100.9836,69,80.7,100,76.3,80.0,78.0
20160104070000,646.8,100.9836,69,91.7,100,76.2,80.0,78.0
20160104071500,635.25,99.1803,69,89.8,100,76.1,80.0,78.0
20160104073000,652.05,101.8033,69,89.8,100,76.1,80.0,78.0
20160104074500,652.05,101.8033,69,89.8,100,76.2,80.0,78.0
20160104080000,652.05,101.8033,68,89.8,100,76.8,80.0,78.0
20160104081500,652.05,101.8033,68,89.8,100,77.5,80.0,78.0
20160104083000,652.05,101.8033,68,91.1,100,77.7,80.0,78.0
20160104084500,652.05,101.8033,68,88.7,100,77.8,80.0,78.0
20160104090000,652.05,101.8033,68,80.3,100,77.9,80.0,78.0
20160104091500,652.05,101.8033,68,78.2,100,75.5,80.0,78.0
20160104093000,652.05,101.8033,68,87.4,100,75.9,80.0,78.0
20160104094500,652.05,101.8033,68,81.1,100,76.5,80.0,78.0
20160104100000,652.05,101.8033,68,91.2,100,76.6,80.0,78.0
20160104101500,652.05,101.8033,66,88.6,100,76.4,80.0,78.0
20160104103000,635.25,99.1803,66,85.4,100,76.5,80.0,78.0
20160104104500,622.65,97.2131,66,81.8,100,76.8,80.0,78.0
20160104110000,635.25,99.1803,67,81.8,100,76.9,80.0,78.0
20160104111500,635.25,99.1803,68,58.8,0,76.0,70.9,67.9
20160104113000,646.8,100.9836,68,57.6,0,74.9,70.5,67.5
20160104114500,646.8,100.9836,68,57.6,0,73.9,70.8,67.8
20160104120000,646.8,100.9836,68,56.4,0,72.8,70.6,67.6
20160104121500,646.8,100.9836,68,57.2,0,71.7,70.5,67.5
20160104123000,646.8,100.9836,68,57.2,0,70.8,70.4,67.4
20160104124500,635.25,99.1803,65,56.4,0,70.5,70.0,67.0
20160104130000,635.25,99.1803,65,57.2,0,70.1,70.4,67.4
20160104131500,635.25,99.1803,65,57.2,0,69.8,70.4,67.4
20160104133000,635.25,99.1803,67,57.2,0,69.7,70.4,67.4
20160104134500,635.25,99.1803,67,56.4,0,69.6,70.4,67.4
20160104140000,635.25,99.1803,67,56.4,0,69.4,70.4,67.4
20160104141500,635.25,99.1803,67,57.9,0,69.4,70.4,67.4
20160104143000,635.25,99.1803,67,57.9,0,69.6,70.4,67.4
20160104144500,635.25,99.1803,68,56.7,0,69.6,70.1,67.1
20160104150000,646.8,100.9836,69,56.7,0,69.4,70.4,67.4
20160104151500,646.8,100.9836,69,56.7,0,69.1,70.4,67.4
20160104153000,646.8,100.9836,69,57.5,0,68.8,70.4,67.4
20160104154500,646.8,100.9836,69,56.8,0,68.4,70.4,67.4
20160104160000,646.8,100.9836,69,57.5,0,68.2,70.4,67.4
20160104161500,646.8,100.9836,68,57.5,0,68.0,70.4,67.4
20160104163000,646.8,100.9836,68,56.9,0,67.9,70.4,67.4
20160104164500,646.8,100.9836,68,56.9,0,67.7,70.4,67.4
20160104170000,635.25,99.1803,68,56.9,0,67.6,70.4,67.4
20160104171500,652.05,101.8033,67,56.9,0,67.4,70.4,67.4
20160104173000,652.05,101.8033,67,56.9,0,67.3,70.4,67.4
20160104174500,652.05,101.8033,66,56.2,100,67.0,70.4,67.4
20160104180000,652.05,101.8033,66,57.2,100,67.0,70.4,67.4
20160104181500,628.95,98.1967,67,57.2,100,66.9,70.4,67.4
20160104183000,628.95,98.1967,67,57.9,100,66.9,70.4,67.4
20160104184500,635.25,99.1803,67,62.4,100,67.0,70.4,67.4
20160104190000,635.25,99.1803,67,63.2,100,67.2,70.4,67.4
20160104191500,635.25,99.1803,67,57.5,100,66.8,70.4,67.4
20160104193000,616.35,96.2295,67,64.4,100,66.9,70.5,67.5
20160104194500,628.95,98.1967,68,64.4,100,67.3,70.6,67.6
20160104200000,635.25,99.1803,68,63.6,100,67.4,70.6,67.6
20160104201500,635.25,99.1803,68,63.6,100,67.4,70.5,67.5
20160104203000,635.25,99.1803,68,63.6,100,67.4,70.6,67.6
20160104204500,635.25,99.1803,68,63.6,100,67.5,70.7,67.7
20160104210000,635.25,99.1803,68,66.2,100,67.6,70.8,67.8
20160104211500,635.25,99.1803,68,64.4,100,67.8,70.8,67.8
20160104213000,635.25,99.1803,68,65.3,100,67.9,70.8,67.8
20160104214500,635.25,99.1803,68,66.3,100,67.9,70.8,67.8
20160104220000,635.25,99.1803,68,64.0,100,67.9,70.8,67.8
20160104221500,635.25,99.1803,68,66.8,100,67.9,70.8,67.8
20160104223000,622.65,97.2131,68,66.8,100,67.9,70.8,67.8
20160104224500,628.95,98.1967,68,66.8,100,67.9,70.8,67.8
20160104230000,635.25,99.1803,68,66.8,100,67.9,70.8,67.8
20160104231500,635.25,99.1803,68,66.8,100,67.8,70.8,67.8
20160104233000,635.25,99.1803,68,66.8,100,67.9,70.8,67.8
20160104234500,635.25,99.1803,68,66.8,100,67.9,70.8,67.8
20160105000000,635.25,99.1803,68,64.8,100,67.9,70.8,67.8
20160105001500,635.25,99.1803,68,64.8,100,67.9,70.8,67.8
20160105003000,646.8,100.9836,68,66.2,100,67.9,70.8,67.8
20160105004500,646.8,100.9836,68,65.3,100,67.8,70.8,67.8
20160105010000,646.8,100.9836,68,64.0,100,67.8,70.8,67.8
20160105011500,646.8,100.9836,68,65.8,100,67.7,70.8,67.8
20160105013000,646.8,100.9836,68,65.8,100,67.7,70.8,67.8
20160105014500,646.8,100.9836,68,65.8,100,67.6,70.8,67.8
20160105020000,646.8,100.9836,68,64.8,100,67.5,70.8,67.8
20160105021500,657.3,102.6229,68,64.8,100,67.5,70.8,67.8
