PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160102110000,294.6,81.8333,56,58.4,100,72.1,76.0,73.0
20160102111500,294.6,81.8333,56,82.6,100,72.4,76.0,73.0
20160102113000,294.6,81.8333,56,78.7,100,72.3,76.0,73.0
20160102114500,291.0,80.8333,56,79.6,100,72.8,76.0,73.0
20160102120000,297.0,82.5,56,79.6,100,73.0,76.0,73.0
20160102121500,297.0,82.5,56,80.5,100,73.2,76.0,73.0
20160102123000,297.0,82.5,56,60.4,100,72.6,76.0,73.0
20160102124500,297.0,82.5,56,83.2,100,72.1,76.0,73.0
20160102130000,291.0,80.8333,56,77.2,100,72.4,76.0,73.0
20160102131500,294.6,81.8333,56,79.2,100,73.0,76.0,73.0
20160102133000,294.6,81.8333,56,62.4,0,73.0,76.0,73.0
20160102134500,303.0,84.1667,56,75.9,100,71.9,76.0,73.0
20160102140000,303.0,84.1667,56,70.5,100,72.6,76.0,73.0
20160102141500,303.0,84.1667,56,76.1,100,72.6,76.0,73.0
20160102143000,297.0,82.5,56,80.1,100,72.9,76.0,73.0
20160102144500,297.0,82.5,56,80.1,100,73.1,76.0,73.0
20160102150000,297.0,82.5,56,62.8,0,72.9,76.0,73.0
20160102151500,291.0,80.8333,56,83.1,100,71.9,76.0,73.0
20160102153000,291.0,80.8333,56,77.7,100,72.8,76.0,73.0
20160102154500,291.0,80.8333,56,77.7,100,72.7,76.0,73.0
20160102160000,291.0,80.8333,56,74.9,100,73.1,76.0,73.0
20160102161500,294.6,81.8333,56,74.0,100,73.2,76.0,73.0
20160102163000,291.0,80.8333,56,59.6,100,72.4,76.0,73.0
20160102164500,294.6,81.8333,56,82.0,100,72.1,76.0,73.0
20160102170000,294.6,81.8333,56,75.8,100,72.4,76.0,73.0
20160102171500,294.6,81.8333,56,77.3,100,72.6,76.0,73.0
20160102173000,291.0,80.8333,56,78.2,100,72.7,76.0,73.0
20160102174500,294.6,81.8333,56,79.3,100,72.8,76.0,73.0
20160102180000,294.6,81.8333,56,73.0,100,72.8,76.0,73.0
20160102181500,291.0,80.8333,56,74.5,100,72.8,76.0,73.0
20160102183000,294.6,81.8333,56,74.5,100,72.9,76.0,73.0
20160102184500,291.0,80.8333,56,74.5,100,72.9,76.0,73.0
20160102190000,297.0,82.5,56,78.2,100,72.8,76.0,73.0
20160102191500,291.0,80.8333,56,79.1,100,72.9,76.0,73.0
20160102193000,297.0,82.5,56,79.1,100,72.9,76.0,73.0
20160102194500,300.0,83.3333,56,77.3,100,73.0,76.0,73.0
20160102200000,300.0,83.3333,56,75.5,100,73.0,76.0,73.0
20160102201500,294.6,81.8333,56,75.5,100,73.1,76.0,73.0
20160102203000,291.0,80.8333,56,78.7,100,72.9,76.0,73.0
20160102204500,294.6,81.8333,56,78.7,100,72.9,76.0,73.0
20160102210000,294.6,81.8333,56,75.4,100,73.0,76.0,73.0
20160102211500,300.0,83.3333,56,74.0,100,73.0,76.0,73.0
20160102213000,297.0,82.5,56,74.0,100,72.9,76.0,73.0
20160102214500,297.0,82.5,56,77.7,100,72.8,76.0,73.0
20160102220000,297.0,82.5,56,75.3,100,72.9,76.0,73.0
20160102221500,297.0,82.5,56,77.3,100,72.9,76.0,73.0
20160102223000,297.0,82.5,56,79.2,100,72.9,76.0,73.0
20160102224500,291.0,80.8333,58,78.2,100,72.8,76.0,73.0
20160102230000,294.6,81.8333,58,80.1,100,72.9,76.0,73.0
20160102231500,294.6,81.8333,58,80.1,100,72.9,76.0,73.0
20160102233000,294.6,81.8333,58,77.3,100,73.0,76.0,73.0
20160102234500,294.6,81.8333,58,78.3,100,72.7,76.0,73.0
20160103000000,294.6,81.8333,58,80.1,100,72.8,76.0,73.0
20160103001500,294.6,81.8333,58,80.1,100,72.9,76.0,73.0
20160103003000,294.6,81.8333,58,74.9,100,72.9,76.0,73.0
20160103004500,294.6,81.8333,58,76.1,100,72.9,76.0,73.0
20160103010000,294.6,81.8333,58,80.1,100,72.9,76.0,73.0
20160103011500,294.6,81.8333,58,81.1,100,73.0,76.0,73.0
20160103013000,294.6,81.8333,58,80.1,100,73.1,76.0,73.0
20160103014500,294.6,81.8333,58,82.0,100,71.7,76.0,73.0
20160103020000,303.0,84.1667,58,81.1,100,72.3,76.0,73.0
20160103021500,309.0,85.8333,58,79.8,100,72.8,76.0,73.0
20160103023000,309.0,85.8333,57,77.3,100,72.9,76.0,73.0
20160103024500,309.0,85.8333,57,74.9,100,72.9,76.0,73.0
20160103030000,309.0,85.8333,57,75.8,100,72.9,76.0,73.0
20160103031500,309.0,85.8333,57,80.1,100,72.9,76.0,73.0
20160103033000,303.0,84.1667,57,80.1,100,73.1,76.0,73.0
20160103034500,309.0,85.8333,57,74.5,100,73.1,76.0,73.0
20160103040000,303.0,84.1667,57,79.7,100,73.0,76.0,73.0
20160103041500,303.0,84.1667,56,71.0,100,71.4,76.0,73.0
20160103043000,303.0,84.1667,56,76.6,100,72.5,76.0,73.0
20160103044500,303.0,84.1667,56,81.5,100,72.7,76.0,73.0
20160103050000,303.0,84.1667,57,79.7,100,72.9,76.0,73.0
20160103051500,303.0,84.1667,57,75.9,100,73.1,76.0,73.0
20160103053000,303.0,84.1667,57,81.1,100,73.1,76.0,73.0
20160103054500,303.0,84.1667,57,63.0,100,71.5,76.0,73.0
20160103060000,309.0,85.8333,57,70.1,100,72.6,76.0,73.0
20160103061500,303.0,84.1667,57,83.1,100,72.6,76.0,73.0
20160103063000,303.0,84.1667,57,83.1,100,73.1,76.0,73.0
20160103064500,303.0,84.1667,57,81.5,100,73.1,76.0,73.0
20160103070000,303.0,84.1667,57,71.8,100,71.3,76.0,73.0
20160103071500,303.0,84.1667,57,79.2,100,72.6,76.0,73.0
20160103073000,303.0,84.1667,58,79.2,100,72.5,76.0,73.0
20160103074500,303.0,84.1667,58,81.5,100,72.9,76.0,73.0
20160103080000,303.0,84.1667,58,81.5,100,73.2,76.0,73.0
20160103081500,309.0,85.8333,58,78.9,100,71.5,76.0,73.0
20160103083000,309.0,85.8333,58,74.4,100,72.6,76.0,73.0
20160103084500,303.0,84.1667,58,80.7,100,72.7,76.0,73.0
20160103090000,309.0,85.8333,58,58.8,100,71.7,76.0,73.0
20160103091500,303.0,84.1667,58,74.4,100,72.2,76.0,73.0
20160103093000,309.0,85.8333,58,77.7,100,72.6,76.0,73.0
20160103094500,309.0,85.8333,58,77.7,100,72.7,76.0,73.0
20160103100000,309.0,85.8333,58,60.0,100,72.2,75.7,72.7
20160103101500,309.0,85.8333,58,77.8,100,72.3,76.0,73.0
20160103103000,309.0,85.8333,58,77.0,100,72.2,76.0,73.0
20160103104500,309.0,85.8333,58,74.9,100,73.0,76.0,73.0
20160103110000,309.0,85.8333,58,59.6,100,72.3,76.0,73.0
20160103111500,303.0,84.1667,58,76.4,100,72.4,75.7,72.7
20160103113000,303.0,84.1667,58,81.8,100,72.9,76.0,73.0
20160103114500,309.0,85.8333,58,78.8,100,73.2,76.0,73.0
20160103120000,309.0,85.8333,58,78.8,100,71.6,76.0,73.0
20160103121500,309.0,85.8333,58,73.9,100,72.3,76.0,73.0
20160103123000,309.0,85.8333,58,74.8,100,72.6,76.0,73.0
20160103124500,309.0,85.8333,58,76.7,100,72.9,76.0,73.0
20160103130000,303.0,84.1667,58,63.6,0,73.1,76.0,73.0
20160103131500,303.0,84.1667,58,78.3,100,72.0,76.0,73.0
20160103133000,303.0,84.1667,58,67.3,100,72.3,76.0,73.0
20160103134500,303.0,84.1667,58,76.8,100,72.9,76.0,73.0
20160103140000,309.0,85.8333,58,59.6,100,72.5,76.0,73.0
20160103141500,309.0,85.8333,58,78.2,100,72.2,76.0,73.0
20160103143000,303.0,84.1667,58,74.4,100,72.4,76.0,73.0
20160103144500,303.0,84.1667,58,79.3,100,73.2,76.0,73.0
20160103150000,303.0,84.1667,58,75.7,100,71.6,76.0,73.0
20160103151500,303.0,84.1667,58,75.7,100,72.6,76.0,73.0
20160103153000,303.0,84.1667,58,74.4,100,72.4,76.0,73.0
20160103154500,303.0,84.1667,58,75.7,100,72.8,76.0,73.0
20160103160000,303.0,84.1667,58,75.7,100,73.1,76.0,73.0
20160103161500,303.0,84.1667,58,75.7,100,73.2,76.0,73.0
20160103163000,303.0,84.1667,58,74.4,100,73.1,76.0,73.0
20160103164500,303.0,84.1667,58,77.3,100,73.2,76.0,73.0
20160103170000,303.0,84.1667,58,78.7,100,73.1,76.0,73.0
20160103171500,311.4,86.5,58,63.6,0,73.1,76.0,73.0
20160103173000,303.0,84.1667,57,81.1,100,71.9,76.0,73.0
20160103174500,303.0,84.1667,57,74.4,100,72.2,76.0,73.0
20160103180000,303.0,84.1667,57,74.4,100,72.9,76.0,73.0
20160103181500,303.0,84.1667,57,59.6,100,72.6,76.0,73.0
20160103183000,303.0,84.1667,57,79.0,100,72.1,76.0,73.0
20160103184500,303.0,84.1667,57,71.3,100,72.6,76.0,73.0
20160103190000,297.0,82.5,57,75.4,100,72.6,76.0,73.0
20160103191500,300.0,83.3333,57,75.4,100,73.2,76.0,73.0
20160103193000,291.0,80.8333,57,65.8,0,73.1,76.0,73.0
20160103194500,291.0,80.8333,57,81.5,100,71.7,76.0,73.0
20160103200000,297.0,82.5,58,76.1,100,72.4,76.0,73.0
20160103201500,297.0,82.5,58,79.1,100,72.6,76.0,73.0
20160103203000,297.0,82.5,58,81.5,100,73.0,76.0,73.0
20160103204500,297.0,82.5,58,76.2,100,73.1,76.0,73.0
20160103210000,297.0,82.5,58,75.4,100,73.2,76.0,73.0
20160103211500,300.0,83.3333,58,61.8,0,72.7,76.0,73.0
20160103213000,294.6,81.8333,58,83.1,100,72.1,76.0,73.0
20160103214500,294.6,81.8333,58,77.2,100,72.6,76.0,73.0
20160103220000,294.6,81.8333,58,79.1,100,72.4,76.0,73.0
20160103221500,294.6,81.8333,58,82.1,100,72.7,76.0,73.0
20160103223000,294.6,81.8333,58,82.1,100,72.9,76.0,73.0
20160103224500,294.6,81.8333,58,82.1,100,73.0,76.0,73.0
20160103230000,294.6,81.8333,58,82.1,100,72.9,76.0,73.0
20160103231500,300.0,83.3333,58,79.7,100,73.0,76.0,73.0
20160103233000,297.0,82.5,58,76.4,100,73.1,76.0,73.0
20160103234500,297.0,82.5,58,75.4,100,73.1,76.0,73.0
20160104000000,297.0,82.5,58,79.6,100,73.1,76.0,73.0
20160104001500,309.0,85.8333,57,78.2,100,73.1,76.0,73.0
20160104003000,309.0,85.8333,57,80.1,100,73.1,76.0,73.0
20160104004500,309.0,85.8333,57,60.4,100,72.5,76.0,73.0
20160104010000,309.0,85.8333,57,78.2,100,72.2,76.0,73.0
20160104011500,309.0,85.8333,57,73.4,100,72.4,76.0,73.0
20160104013000,309.0,85.8333,57,75.4,100,72.6,76.0,73.0
20160104014500,309.0,85.8333,57,78.9,100,72.9,76.0,73.0
20160104020000,309.0,85.8333,57,80.3,100,73.1,76.0,73.0
20160104021500,309.0,85.8333,57,82.1,100,73.2,76.0,73.0
20160104023000,309.0,85.8333,57,82.1,100,71.7,76.0,73.0
20160104024500,309.0,85.8333,57,79.7,100,72.7,76.0,73.0
20160104030000,309.0,85.8333,57,79.7,100,72.6,76.0,73.0
20160104031500,309.0,85.8333,57,82.6,100,72.8,76.0,73.0
20160104033000,303.0,84.1667,57,82.6,100,73.0,76.0,73.0
20160104034500,303.0,84.1667,57,81.1,100,73.1,76.0,73.0
20160104040000,303.0,84.1667,57,82.3,100,73.2,76.0,73.0
20160104041500,303.0,84.1667,57,78.7,100,71.5,76.0,73.0
20160104043000,303.0,84.1667,57,78.7,100,72.5,76.0,73.0
20160104044500,303.0,84.1667,57,78.7,100,72.4,76.0,73.0
20160104050000,294.6,81.8333,57,82.0,100,72.5,76.0,73.0
20160104051500,294.6,81.8333,57,82.0,100,72.9,76.0,73.0
20160104053000,309.0,85.8333,58,83.2,100,73.1,76.0,73.0
20160104054500,309.0,85.8333,58,82.0,100,73.2,76.0,73.0
20160104060000,303.0,84.1667,57,78.2,100,71.4,76.0,73.0
20160104061500,303.0,84.1667,57,80.2,100,72.5,76.0,73.0
20160104063000,303.0,84.1667,57,80.2,100,72.4,76.0,73.0
20160104064500,303.0,84.1667,57,75.9,100,72.9,76.0,73.0
20160104070000,303.0,84.1667,57,83.1,100,73.0,76.0,73.0
20160104071500,303.0,84.1667,57,81.5,100,73.1,76.0,73.0
20160104073000,309.0,85.8333,58,58.4,100,71.9,76.0,73.0
20160104074500,303.0,84.1667,57,80.7,100,72.6,76.0,73.0
20160104080000,303.0,84.1667,57,80.7,100,72.5,76.0,73.0
20160104081500,311.4,86.5,57,58.4,100,71.9,76.0,73.0
20160104083000,311.4,86.5,57,79.8,100,72.4,76.0,73.0
20160104084500,306.0,85.0,57,77.3,100,72.4,76.0,73.0
20160104090000,306.0,85.0,57,74.9,100,73.0,76.0,73.0
20160104091500,306.0,85.0,57,69.6,0,73.1,76.0,73.0
20160104093000,306.0,85.0,57,59.1,100,72.0,76.0,73.0
20160104094500,306.0,85.0,57,71.2,100,72.6,76.0,73.0
20160104100000,306.0,85.0,57,74.4,100,72.6,76.0,73.0
20160104101500,306.0,85.0,55,73.5,100,72.6,76.0,73.0
20160104103000,300.0,83.3333,55,74.4,100,72.9,76.0,73.0
20160104104500,288.6,80.1667,55,73.0,100,73.2,76.0,73.0
20160104110000,288.6,80.1667,55,58.4,100,72.2,76.0,73.0
20160104111500,300.0,83.3333,57,75.9,100,72.2,76.0,73.0
20160104113000,300.0,83.3333,57,77.2,100,72.6,76.0,73.0
20160104114500,300.0,83.3333,57,74.8,100,72.7,76.0,73.0
20160104120000,300.0,83.3333,57,71.0,100,72.7,76.0,73.0
20160104121500,303.0,84.1667,57,71.0,100,72.8,76.0,73.0
20160104123000,303.0,84.1667,57,71.0,100,72.8,76.0,73.0
20160104124500,303.0,84.1667,55,71.0,100,72.7,76.0,73.0
20160104130000,303.0,84.1667,55,71.0,100,72.7,76.0,73.0
20160104131500,297.0,82.5,55,76.8,100,72.5,76.0,73.0
20160104133000,297.0,82.5,55,78.3,100,72.4,76.0,73.0
20160104134500,300.0,83.3333,55,79.7,100,72.4,76.0,73.0
20160104140000,294.6,81.8333,55,82.1,100,72.2,76.0,73.0
20160104141500,291.0,80.8333,55,84.4,100,72.1,76.0,73.0
20160104143000,294.6,81.8333,55,81.6,100,72.1,76.0,73.0
20160104144500,291.0,80.8333,56,90.4,100,72.2,76.0,73.0
20160104150000,303.0,84.1667,58,82.3,100,72.3,76.0,73.0
20160104151500,303.0,84.1667,58,89.6,100,72.2,76.0,73.0
20160104153000,303.0,84.1667,58,82.6,100,72.1,75.7,72.7
20160104154500,303.0,84.1667,58,89.1,100,72.1,75.7,72.7
20160104160000,303.0,84.1667,58,82.6,100,72.3,75.7,72.7
20160104161500,303.0,84.1667,58,82.6,100,72.4,76.0,73.0
20160104163000,303.0,84.1667,58,81.6,100,72.5,76.0,73.0
20160104164500,303.0,84.1667,58,81.6,100,72.8,76.0,73.0
20160104170000,303.0,84.1667,58,85.7,100,72.9,76.0,73.0
20160104171500,303.0,84.1667,57,70.7,100,73.2,76.0,73.0
20160104173000,303.0,84.1667,56,59.1,100,72.1,76.0,73.0
20160104174500,309.0,85.8333,55,76.8,100,72.4,76.0,73.0
20160104180000,303.0,84.1667,55,77.7,100,72.6,76.0,73.0
20160104181500,288.6,80.1667,56,77.7,100,72.6,76.0,73.0
20160104183000,294.6,81.8333,56,88.0,100,71.8,76.0,73.0
20160104184500,294.6,81.8333,56,88.0,100,71.7,76.0,73.0
20160104190000,294.6,81.8333,56,85.9,100,71.7,76.0,73.0
20160104191500,294.6,81.8333,56,87.3,100,71.8,76.0,73.0
20160104193000,294.6,81.8333,56,84.4,100,71.8,76.0,73.0
20160104194500,291.0,80.8333,57,90.1,100,71.7,76.0,73.0
20160104200000,294.6,81.8333,57,91.7,100,71.6,76.0,73.0
20160104201500,294.6,81.8333,57,88.2,100,71.6,76.0,73.0
20160104203000,294.6,81.8333,57,81.6,100,71.7,76.0,73.0
20160104204500,294.6,81.8333,57,91.1,100,71.7,76.0,73.0
20160104210000,291.0,80.8333,57,89.8,100,71.9,76.0,73.0
20160104211500,297.0,82.5,57,86.0,100,71.8,76.0,73.0
20160104213000,297.0,82.5,57,82.1,100,71.7,76.0,73.0
20160104214500,297.0,82.5,57,91.1,100,71.7,76.0,73.0
20160104220000,297.0,82.5,57,87.5,100,71.7,76.0,73.0
20160104221500,297.0,82.5,57,83.3,100,71.7,76.0,73.0
20160104223000,291.0,80.8333,57,91.1,100,71.7,76.0,73.0
20160104224500,291.0,80.8333,57,89.2,100,71.6,76.0,73.0
20160104230000,294.6,81.8333,57,91.1,100,71.6,76.0,73.0
20160104231500,294.6,81.8333,57,91.1,100,71.6,76.0,73.0
20160104233000,288.6,80.1667,57,91.1,100,71.6,76.0,73.0
20160104234500,294.6,81.8333,57,91.1,100,71.5,76.0,73.0
20160105000000,291.0,80.8333,57,88.4,100,71.3,76.0,73.0
20160105001500,300.0,83.3333,57,81.6,100,71.3,76.0,73.0
20160105003000,300.0,83.3333,57,85.3,100,71.3,76.0,73.0
20160105004500,300.0,83.3333,57,82.9,100,71.3,76.0,73.0
20160105010000,300.0,83.3333,57,81.6,100,71.3,76.0,73.0
20160105011500,297.0,82.5,57,89.9,100,71.0,76.0,73.0
20160105013000,300.0,83.3333,57,89.9,100,70.9,76.0,73.0
20160105014500,300.0,83.3333,57,87.8,100,71.1,73.1,70.1
20160105020000,306.0,85.0,57,56.4,0,70.5,73.1,70.1
20160105021500,306.0,85.0,57,57.5,100,69.8,73.1,70.1
20160105023000,306.0,85.0,57,57.5,100,69.3,73.1,70.1
20160105024500,306.0,85.0,57,75.8,100,69.4,73.1,70.1
20160105030000,306.0,85.0,57,75.8,100,69.7,73.1,70.1
