PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160423014500,0.0,0.0,0,65.8,65.6,68.0,59.8
20160423020000,0.0,0.0,0,65.8,66.1,68.0,59.8
20160423021500,0.0,0.0,0,65.8,66.7,68.0,59.8
20160423023000,0.0,0.0,0,65.8,65.6,68.0,59.8
20160423024500,0.0,0.0,1,65.8,66.5,68.0,59.8
20160423030000,0.0,0.0,0,65.8,65.4,68.0,59.8
20160423031500,0.0,0.0,0,65.8,66.1,68.0,59.8
20160423033000,0.0,0.0,0,65.8,66.6,68.0,59.8
20160423034500,0.0,0.0,0,65.8,65.3,68.0,59.8
20160423040000,0.0,0.0,0,65.8,66.2,68.0,59.8
20160423041500,0.0,0.0,0,65.8,65.8,68.0,59.8
20160423043000,0.0,0.0,0,65.8,66.0,68.0,59.8
20160423044500,0.0,0.0,1,65.8,66.5,68.0,59.8
20160423050000,0.0,0.0,0,65.8,65.6,68.0,59.8
20160423051500,0.0,0.0,0,65.8,66.0,68.0,59.8
20160423053000,0.0,0.0,0,65.8,65.7,68.0,59.8
20160423054500,0.0,0.0,1,65.8,65.7,68.0,59.8
20160423060000,86.4,29.3878,31,58.4,67.7,68.0,59.8
20160423061500,93.0,31.6327,32,51.9,67.6,68.0,59.8
20160423063000,86.4,29.3878,31,51.9,67.7,68.0,59.8
20160423064500,84.6,28.7755,31,51.9,67.6,68.0,59.8
20160423070000,0.0,0.0,9,55.6,67.8,68.0,59.8
20160423071500,62.4,21.2245,27,53.9,68.3,68.0,59.8
20160423073000,0.0,0.0,6,55.9,67.6,68.0,59.8
20160423074500,64.8,22.0408,27,54.3,68.4,68.0,59.8
20160423080000,0.0,0.0,3,57.1,67.5,68.0,59.8
20160423081500,62.4,21.2245,27,56.0,68.6,68.0,59.8
20160423083000,0.0,0.0,9,54.3,67.7,68.0,59.8
20160423084500,62.4,21.2245,27,53.5,68.4,68.0,59.8
20160423090000,55.8,18.9796,26,53.5,67.9,68.0,59.8
20160423091500,62.4,21.2245,28,53.5,68.3,68.0,59.8
20160423093000,80.4,27.3469,32,52.3,68.4,68.0,59.8
20160423094500,103.8,35.3061,36,51.5,68.5,68.0,59.8
20160423100000,160.2,54.4898,45,51.5,68.7,68.0,59.8
20160423101500,185.4,63.0612,48,51.5,68.6,68.0,59.8
20160423103000,201.0,68.3673,50,50.7,68.5,68.0,59.8
20160423104500,207.6,70.6122,52,50.7,68.4,68.0,59.8
20160423110000,213.0,72.449,52,50.7,68.1,68.0,59.8
20160423111500,217.8,74.0816,52,50.7,67.9,68.0,59.8
20160423113000,195.0,66.3265,49,50.7,67.6,68.0,59.8
20160423114500,175.2,59.5918,47,50.7,67.7,68.0,59.8
20160423120000,180.6,61.4286,48,50.7,68.1,68.0,59.8
20160423121500,191.4,65.102,49,50.7,68.1,68.0,59.8
20160423123000,199.8,67.9592,49,50.7,67.9,68.0,59.8
20160423124500,144.0,48.9796,43,50.7,67.6,68.0,59.8
20160423130000,113.4,38.5714,36,50.7,67.1,68.0,59.8
20160423131500,159.6,54.2857,45,51.3,68.7,68.0,59.8
20160423133000,183.0,62.2449,48,50.7,68.6,68.0,59.8
20160423134500,258.0,87.7551,58,50.7,68.9,68.0,59.8
20160423140000,195.0,66.3265,49,50.7,67.8,68.0,59.8
20160423141500,271.2,92.2449,60,50.7,68.5,68.0,59.8
20160423143000,244.8,83.2653,55,50.7,68.3,68.0,59.8
20160423144500,253.8,86.3265,57,50.7,67.6,68.0,59.8
20160423150000,230.4,78.3673,54,50.7,68.2,68.0,59.8
20160423151500,201.0,68.3673,50,50.7,67.7,68.0,59.8
20160423153000,225.6,76.7347,53,50.0,67.9,68.0,59.8
20160423154500,184.8,62.8571,47,50.7,67.9,68.0,59.8
20160423160000,166.2,56.5306,45,50.7,67.3,68.0,59.8
20160423161500,216.6,73.6735,52,50.7,68.7,68.0,59.8
20160423163000,249.0,84.6939,57,49.9,68.7,68.0,59.8
20160423164500,279.0,94.898,61,49.9,68.9,68.0,59.8
20160423170000,262.2,89.1837,58,49.9,68.2,68.0,59.8
20160423171500,287.4,97.7551,61,49.9,68.9,68.0,59.8
20160423173000,262.2,89.1837,58,49.9,68.1,68.0,59.8
20160423174500,282.6,96.1225,61,49.9,68.9,68.0,59.8
20160423180000,249.0,84.6939,57,49.9,68.0,68.0,59.8
20160423181500,282.6,96.1225,61,49.9,69.7,68.0,59.8
20160423183000,206.4,70.2041,51,49.9,67.7,68.0,59.8
20160423184500,206.4,70.2041,51,49.9,68.5,68.0,59.8
20160423190000,235.8,80.2041,55,49.9,67.9,68.0,59.8
20160423191500,196.2,66.7347,50,50.5,68.0,68.0,59.8
20160423193000,212.4,72.2449,52,50.5,68.4,68.0,59.8
20160423194500,163.8,55.7143,45,50.5,67.6,68.0,59.8
20160423200000,184.8,62.8571,48,50.5,68.3,68.0,59.8
20160423201500,160.2,54.4898,45,49.9,67.2,68.0,59.8
20160423203000,163.8,55.7143,45,50.6,68.1,68.0,59.8
20160423204500,185.4,63.0612,48,50.6,68.4,68.0,59.8
20160423210000,119.4,40.6122,39,50.6,67.5,68.0,59.8
20160423211500,150.0,51.0204,43,50.6,68.1,68.0,59.8
20160423213000,176.4,60.0,47,50.6,68.4,68.0,59.8
20160423214500,150.6,51.2245,43,50.6,67.2,68.0,59.8
20160423220000,148.2,50.4082,43,50.6,67.9,68.0,59.8
20160423221500,152.4,51.8367,44,50.6,68.3,68.0,59.8
20160423223000,184.2,62.6531,48,50.6,68.5,68.0,59.8
20160423224500,130.2,44.2857,40,50.6,67.0,68.0,59.8
20160423230000,134.4,45.7143,41,50.6,67.9,68.0,59.8
20160423231500,137.4,46.7347,42,50.6,68.2,68.0,59.8
20160423233000,162.6,55.3061,45,50.6,68.4,68.0,59.8
20160423234500,121.8,41.4286,39,50.6,67.4,68.0,59.8
20160424000000,127.8,43.4694,40,50.6,68.0,68.0,59.8
20160424001500,133.8,45.5102,41,50.6,68.3,68.0,59.8
20160424003000,152.4,51.8367,44,50.6,68.4,68.0,59.8
20160424004500,175.8,59.7959,47,49.9,68.5,68.0,59.8
20160424010000,124.8,42.449,39,49.9,67.3,68.0,59.8
20160424011500,141.0,47.9592,42,49.9,67.9,68.0,59.8
20160424013000,141.0,47.9592,42,49.9,68.1,68.0,59.8
20160424014500,141.0,47.9592,42,49.9,68.2,68.0,59.8
20160424020000,152.4,51.8367,44,49.9,68.3,68.0,59.8
20160424021500,160.8,54.6939,45,49.9,68.3,68.0,59.8
20160424023000,172.2,58.5714,47,49.9,68.3,68.0,59.8
20160424024500,137.4,46.7347,42,49.9,67.3,68.0,59.8
20160424030000,127.8,43.4694,40,49.9,67.8,68.0,59.8
20160424031500,130.8,44.4898,40,50.7,68.0,68.0,59.8
20160424033000,130.8,44.4898,40,50.7,68.1,68.0,59.8
20160424034500,130.8,44.4898,40,50.7,68.2,68.0,59.8
20160424040000,130.8,44.4898,41,50.7,68.3,68.0,59.8
20160424041500,139.2,47.3469,42,50.7,68.3,68.0,59.8
20160424043000,147.6,50.2041,43,49.9,68.2,68.0,59.8
20160424044500,147.6,50.2041,43,49.9,68.2,68.0,59.8
20160424050000,147.6,50.2041,43,49.9,68.3,68.0,59.8
20160424051500,147.6,50.2041,43,49.9,68.3,68.0,59.8
20160424053000,138.0,46.9388,42,49.9,67.5,68.0,59.8
20160424054500,105.0,35.7143,37,50.7,67.7,68.0,59.8
20160424060000,113.4,38.5714,38,50.7,67.9,68.0,59.8
20160424061500,113.4,38.5714,38,50.7,68.1,68.0,59.8
20160424063000,128.4,43.6735,40,50.7,68.4,68.0,59.8
20160424064500,107.4,36.5306,36,50.7,67.3,68.0,59.8
20160424070000,91.8,31.2245,35,50.7,68.0,68.0,59.8
20160424071500,111.6,37.9592,38,50.7,67.6,68.0,59.8
20160424073000,101.4,34.4898,36,51.4,68.3,68.0,59.8
20160424074500,86.4,29.3878,33,51.4,67.6,68.0,59.8
20160424080000,84.6,28.7755,33,51.4,67.6,68.0,59.8
20160424081500,76.8,26.1225,33,51.4,68.4,68.0,59.8
20160424083000,100.2,34.0816,36,51.4,67.7,68.0,59.8
20160424084500,99.0,33.6735,36,51.4,68.5,68.0,59.8
20160424090000,80.4,27.3469,33,51.4,67.5,68.0,59.8
20160424091500,90.6,30.8163,35,51.4,68.3,68.0,59.8
20160424093000,79.2,26.9388,32,51.4,67.8,68.0,59.8
20160424094500,99.0,33.6735,36,51.4,67.7,68.0,59.8
20160424100000,82.2,27.9592,33,51.4,68.1,68.0,59.8
20160424101500,153.0,52.0408,44,51.4,68.9,68.0,59.8
20160424103000,225.0,76.5306,54,50.7,68.7,68.0,59.8
20160424104500,187.2,63.6735,49,50.7,68.0,68.0,59.8
20160424110000,170.4,57.9592,47,50.7,67.6,68.0,59.8
20160424111500,148.2,50.4082,44,50.7,67.8,68.0,59.8
20160424113000,152.4,51.8367,44,51.4,67.6,68.0,59.8
20160424114500,105.0,35.7143,37,51.4,67.6,68.0,59.8
20160424120000,121.8,41.4286,41,51.4,68.0,68.0,59.8
20160424121500,100.2,34.0816,36,51.4,67.7,68.0,59.8
20160424123000,130.8,44.4898,42,51.4,68.0,68.0,59.8
20160424124500,100.2,34.0816,36,52.2,68.1,68.0,59.8
20160424130000,142.8,48.5714,44,52.2,67.7,68.0,59.8
20160424131500,99.0,33.6735,36,52.2,68.0,68.0,59.8
20160424133000,154.8,52.6531,45,51.5,68.2,68.0,59.8
20160424134500,136.2,46.3265,42,51.5,68.5,68.0,59.8
20160424140000,279.0,94.898,62,50.3,69.2,68.0,59.8
20160424141500,215.4,73.2653,53,50.3,68.2,68.0,59.8
20160424143000,249.0,84.6939,57,50.3,68.5,68.0,59.8
20160424144500,191.4,65.102,49,50.3,67.3,68.0,59.8
20160424150000,201.6,68.5714,51,50.3,67.6,68.0,59.8
20160424151500,128.4,43.6735,40,51.0,67.4,68.0,59.8
20160424153000,141.0,47.9592,42,51.0,67.3,68.0,59.8
20160424154500,106.2,36.1224,37,51.8,67.7,68.0,59.8
20160424160000,73.2,24.898,32,51.8,67.2,68.0,59.8
20160424161500,76.8,26.1225,33,52.6,68.1,68.0,59.8
20160424163000,0.0,0.0,9,53.9,67.6,68.0,59.8
20160424164500,93.0,31.6327,36,52.7,68.6,68.0,59.8
20160424170000,188.4,64.0816,50,51.1,69.1,68.0,59.8
20160424171500,124.8,42.449,41,51.1,67.9,68.0,59.8
20160424173000,249.0,84.6939,59,51.1,69.2,68.0,59.8
20160424174500,210.6,71.6327,54,51.1,68.0,68.0,59.8
20160424180000,240.6,81.8367,57,51.1,68.6,68.0,59.8
20160424181500,240.6,81.8367,58,51.1,68.1,68.0,59.8
20160424183000,282.6,96.1225,63,50.3,68.7,68.0,59.8
20160424184500,230.4,78.3673,56,50.3,67.5,68.0,59.8
20160424190000,240.6,81.8367,58,50.3,68.0,68.0,59.8
20160424191500,169.2,57.551,47,50.3,66.9,68.0,59.8
20160424193000,201.6,68.5714,52,50.3,67.9,68.0,59.8
20160424194500,147.6,50.2041,44,50.3,67.0,68.0,59.8
20160424200000,166.2,56.5306,47,50.3,67.9,68.0,59.8
20160424201500,175.8,59.7959,49,50.3,68.4,68.0,59.8
20160424203000,120.6,41.0204,40,51.0,67.4,68.0,59.8
20160424204500,141.0,47.9592,44,51.0,68.1,68.0,59.8
20160424210000,159.6,54.2857,46,51.0,68.4,68.0,59.8
20160424211500,121.8,41.4286,41,51.0,67.2,68.0,59.8
20160424213000,135.6,46.1225,43,51.0,68.0,68.0,59.8
20160424214500,154.2,52.449,46,51.0,68.4,68.0,59.8
20160424220000,169.8,57.7551,48,51.0,68.1,68.0,59.8
20160424221500,141.6,48.1633,44,51.0,67.9,68.0,59.8
20160424223000,141.6,48.1633,44,51.0,68.3,68.0,59.8
20160424224500,171.6,58.3673,48,51.0,68.3,68.0,59.8
20160424230000,114.6,38.9796,39,51.0,67.6,68.0,59.8
20160424231500,127.8,43.4694,42,51.0,68.1,68.0,59.8
20160424233000,145.8,49.5918,45,51.0,68.4,68.0,59.8
20160424234500,114.6,38.9796,39,51.0,67.2,68.0,59.8
20160425000000,116.4,39.5918,40,51.0,67.9,68.0,59.8
20160425001500,116.4,39.5918,40,51.0,68.2,68.0,59.8
20160425003000,133.8,45.5102,43,51.0,68.4,68.0,59.8
20160425004500,152.4,51.8367,45,50.3,67.5,68.0,59.8
20160425010000,121.8,41.4286,41,50.3,67.9,68.0,59.8
20160425011500,121.8,41.4286,41,50.3,68.2,68.0,59.8
20160425013000,148.2,50.4082,45,50.3,68.4,68.0,59.8
20160425014500,125.4,42.6531,41,50.3,67.3,68.0,59.8
20160425020000,120.6,41.0204,41,51.0,67.9,68.0,59.8
20160425021500,120.6,41.0204,41,51.0,68.2,68.0,59.8
20160425023000,157.8,53.6735,47,51.0,68.5,68.0,59.8
20160425024500,110.4,37.551,39,51.0,67.4,68.0,59.8
20160425030000,124.8,42.449,41,51.0,68.0,68.0,59.8
20160425031500,124.8,42.449,41,51.0,68.2,68.0,59.8
20160425033000,141.0,47.9592,44,51.0,68.4,68.0,59.8
20160425034500,148.8,50.6122,45,51.0,67.8,68.0,59.8
20160425040000,111.6,37.9592,39,51.0,67.7,68.0,59.8
20160425041500,115.2,39.1837,40,51.0,68.1,68.0,59.8
20160425043000,115.2,39.1837,40,51.0,68.2,68.0,59.8
20160425044500,132.0,44.898,43,51.0,68.4,68.0,59.8
20160425050000,145.8,49.5918,45,51.0,68.4,68.0,59.8
20160425051500,158.4,53.8775,46,51.0,68.0,68.0,59.8
20160425053000,94.2,32.0408,36,51.0,67.5,68.0,59.8
20160425054500,111.6,37.9592,39,51.0,67.9,68.0,59.8
20160425060000,111.6,37.9592,39,51.0,68.1,68.0,59.8
20160425061500,130.8,44.4898,42,51.0,67.6,68.0,59.8
20160425063000,76.8,26.1225,34,51.0,67.6,68.0,59.8
20160425064500,76.8,26.1225,34,51.0,67.4,68.0,59.8
20160425070000,64.8,22.0408,32,53.1,67.9,68.0,59.8
20160425071500,0.0,0.0,9,53.9,67.7,68.0,59.8
20160425073000,51.6,17.551,30,53.1,67.8,68.0,59.5
20160425074500,0.0,0.0,5,57.1,67.7,68.0,59.8
20160425080000,0.0,0.0,1,59.9,67.4,68.0,59.8
20160425081500,0.0,0.0,4,61.9,68.2,68.0,59.5
20160425083000,0.0,0.0,0,63.2,67.4,68.0,59.8
20160425084500,0.0,0.0,2,64.0,67.6,68.0,59.8
20160425090000,0.0,0.0,3,64.8,68.0,68.0,59.7
20160425091500,0.0,0.0,3,64.8,67.9,68.0,59.8
20160425093000,0.0,0.0,0,65.8,67.5,68.0,59.8
20160425094500,0.0,0.0,4,65.8,68.1,68.0,59.8
20160425100000,0.0,0.0,4,65.8,68.1,68.0,59.8
20160425101500,0.0,0.0,4,66.7,68.2,68.0,59.8
20160425103000,0.0,0.0,8,66.7,68.4,68.0,59.8
20160425104500,73.2,24.898,31,56.0,68.6,68.0,59.8
20160425110000,113.4,38.5714,37,52.7,68.7,68.0,59.8
20160425111500,171.0,58.1633,48,51.5,68.9,68.0,59.8
20160425113000,208.8,71.0204,53,51.5,68.8,68.0,59.8
20160425114500,213.0,72.449,53,51.5,68.5,68.0,59.8
20160425120000,224.4,76.3265,55,51.5,68.1,68.0,59.8
20160425121500,221.4,75.3061,54,51.5,67.9,68.0,59.8
20160425123000,221.4,75.3061,54,51.5,68.1,68.0,59.8
20160425124500,223.8,76.1225,54,51.5,68.2,68.0,59.8
20160425130000,223.8,76.1225,54,51.5,68.1,68.0,59.8
20160425131500,219.6,74.6939,53,51.5,68.0,68.0,59.8
20160425133000,219.6,74.6939,53,51.5,68.1,68.0,59.8
20160425134500,226.2,76.9388,53,50.7,68.0,68.0,59.8
20160425140000,226.2,76.9388,53,50.7,68.2,68.0,59.8
20160425141500,249.0,84.6939,56,50.7,68.6,68.0,59.8
20160425143000,258.0,87.7551,58,50.7,68.1,68.0,59.8
20160425144500,249.0,84.6939,57,50.7,68.0,68.0,59.8
20160425150000,249.0,84.6939,57,50.7,67.9,68.0,59.8
20160425151500,258.0,87.7551,57,50.7,67.9,68.0,59.8
20160425153000,240.6,81.8367,56,50.7,67.7,68.0,59.8
20160425154500,220.8,75.102,53,50.7,67.7,68.0,59.8
20160425160000,207.6,70.6122,52,50.7,67.7,68.0,59.8
20160425161500,207.6,70.6122,52,50.7,67.7,68.0,59.8
20160425163000,210.6,71.6327,52,50.7,67.8,68.0,59.8
20160425164500,195.6,66.5306,50,50.7,67.7,68.0,59.8
20160425170000,195.6,66.5306,50,50.7,67.8,68.0,59.8
20160425171500,188.4,64.0816,48,50.7,67.7,68.0,59.8
20160425173000,184.8,62.8571,48,50.7,67.8,68.0,59.8
20160425174500,181.2,61.6327,48,50.7,67.9,68.0,59.8
20160425180000,181.2,61.6327,48,50.7,68.0,68.0,59.8
20160425181500,181.2,61.6327,48,50.7,68.2,68.0,59.8
20160425183000,175.8,59.7959,47,50.7,67.9,68.0,59.8
20160425184500,174.0,59.1837,47,50.7,67.8,68.0,59.4
20160425190000,174.0,59.1837,47,50.7,68.0,68.0,59.3
20160425191500,178.2,60.6122,47,50.7,67.9,68.0,59.5
20160425193000,80.4,27.3469,32,52.0,67.1,68.0,59.7
20160425194500,105.0,35.7143,37,52.0,68.1,68.0,59.8
20160425200000,100.2,34.0816,36,52.0,67.4,68.0,59.8
20160425201500,66.6,22.6531,31,52.7,67.7,68.0,59.8
20160425203000,80.4,27.3469,33,52.7,68.3,68.0,59.8
20160425204500,0.0,0.0,9,52.7,67.4,68.0,59.8
20160425210000,68.4,23.2653,31,52.7,67.9,68.0,59.8
20160425211500,93.0,31.6327,35,52.7,68.5,68.0,59.8
20160425213000,55.8,18.9796,29,53.5,67.6,68.0,59.8
20160425214500,66.6,22.6531,31,52.7,68.1,68.0,59.8
20160425220000,122.4,41.6327,40,51.8,68.6,68.0,59.8
20160425221500,66.6,22.6531,31,52.7,67.6,68.0,59.8
20160425223000,75.0,25.5102,33,52.7,68.3,68.0,59.8
20160425224500,106.2,36.1224,37,51.8,67.8,68.0,59.8
20160425230000,64.8,22.0408,31,52.7,67.7,68.0,59.8
20160425231500,68.4,23.2653,32,52.7,68.3,68.0,59.8
20160425233000,89.4,30.4082,35,51.8,67.6,68.0,59.8
20160425234500,66.6,22.6531,32,52.7,67.8,68.0,59.8
20160426000000,75.0,25.5102,34,52.7,68.3,68.0,59.8
20160426001500,80.4,27.3469,33,51.5,67.5,68.0,59.8
20160426003000,68.4,23.2653,32,52.7,67.8,68.0,59.8
20160426004500,68.4,23.2653,32,52.7,68.2,68.0,59.8
20160426010000,89.4,30.4082,36,51.9,67.7,68.0,59.8
20160426011500,62.4,21.2245,31,53.1,67.8,68.0,59.8
20160426013000,66.6,22.6531,32,53.1,68.3,68.0,59.8
20160426014500,86.4,29.3878,35,52.2,67.9,68.0,59.8
20160426020000,66.6,22.6531,32,53.1,67.8,68.0,59.8
20160426021500,82.2,27.9592,35,53.1,68.4,68.0,59.8
20160426023000,0.0,0.0,9,53.1,67.5,68.0,59.8
20160426024500,62.4,21.2245,32,53.1,67.9,68.0,59.8
20160426030000,68.4,23.2653,33,53.1,68.3,68.0,59.8
20160426031500,0.0,0.0,9,52.2,67.5,68.0,59.8
20160426033000,64.8,22.0408,32,52.2,67.9,68.0,59.8
20160426034500,75.0,25.5102,34,52.2,68.3,68.0,59.8
20160426040000,0.0,0.0,8,52.2,67.5,68.0,59.8
20160426041500,64.8,22.0408,32,52.2,67.9,68.0,59.8
20160426043000,68.4,23.2653,33,52.2,68.3,68.0,59.8
20160426044500,84.6,28.7755,36,52.2,67.8,68.0,59.8
20160426050000,62.4,21.2245,32,53.1,67.8,68.0,59.8
20160426051500,66.6,22.6531,32,53.1,68.2,68.0,59.8
20160426053000,83.4,28.3673,35,52.2,68.4,68.0,59.8
20160426054500,58.2,19.7959,31,53.5,67.8,68.0,59.8
20160426060000,64.8,22.0408,32,52.7,68.2,68.0,59.8
20160426061500,82.2,27.9592,35,52.0,68.3,68.0,59.8
20160426063000,89.4,30.4082,36,52.0,68.3,68.0,59.8
20160426064500,102.6,34.898,38,52.0,68.4,68.0,59.8
20160426070000,122.4,41.6327,41,51.4,68.4,68.0,59.8
20160426071500,148.2,50.4082,45,51.4,68.5,68.0,59.8
20160426073000,171.6,58.3673,49,50.7,68.6,68.0,59.8
20160426074500,199.8,67.9592,53,50.7,68.6,68.0,59.8
20160426080000,230.4,78.3673,57,50.7,68.5,68.0,59.8
20160426081500,235.8,80.2041,57,50.7,68.4,68.0,59.8
20160426083000,235.8,80.2041,57,50.7,68.1,68.0,59.8
20160426084500,235.8,80.2041,57,50.7,67.9,68.0,59.8
20160426090000,235.8,80.2041,57,50.7,68.0,68.0,59.8
20160426091500,183.6,62.449,50,50.7,67.2,68.0,59.8
20160426093000,163.8,55.7143,47,50.7,67.5,68.0,59.8
20160426094500,171.0,58.1633,48,50.7,67.9,68.0,59.8
20160426100000,171.0,58.1633,48,50.7,68.1,68.0,59.8
20160426101500,171.0,58.1633,48,50.7,68.2,68.0,59.8
20160426103000,171.0,58.1633,48,51.3,68.2,68.0,59.8
20160426104500,177.6,60.4082,50,51.3,68.1,68.0,59.8
20160426110000,177.6,60.4082,50,51.3,67.9,68.0,59.8
20160426111500,177.6,60.4082,50,51.3,67.9,68.0,59.8
20160426113000,177.6,60.4082,50,51.3,68.1,68.0,59.8
20160426114500,177.6,60.4082,50,51.3,68.1,68.0,59.8
20160426120000,177.6,60.4082,50,51.3,68.0,68.0,59.8
20160426121500,177.6,60.4082,50,51.3,68.0,68.0,59.8
20160426123000,177.6,60.4082,50,51.3,68.0,68.0,59.8
20160426124500,177.6,60.4082,50,52.5,68.1,68.0,59.8
20160426130000,185.4,63.0612,51,52.5,68.4,68.0,59.8
20160426131500,249.0,84.6939,58,52.5,68.7,68.0,59.8
20160426133000,271.2,92.2449,61,53.4,68.7,68.0,59.8
20160426134500,287.4,97.7551,62,50.6,68.6,68.0,59.8
20160426140000,282.6,96.1225,63,50.6,68.5,68.0,59.8
20160426141500,291.0,98.9796,63,50.6,68.2,68.0,59.8
20160426143000,291.0,98.9796,63,50.6,68.0,68.0,59.8
20160426144500,262.2,89.1837,59,50.6,67.7,68.0,59.8
20160426150000,249.0,84.6939,57,50.6,67.6,68.0,59.8
20160426151500,225.6,76.7347,55,50.6,67.6,68.0,59.8
20160426153000,196.8,66.9388,51,50.6,67.5,68.0,59.8
20160426154500,171.6,58.3673,48,50.6,67.3,68.0,59.8
20160426160000,171.6,58.3673,48,50.6,67.5,68.0,59.8
20160426161500,163.2,55.5102,47,50.6,67.6,68.0,59.8
20160426163000,163.2,55.5102,47,50.6,67.9,68.0,59.8
20160426164500,163.2,55.5102,47,50.6,67.9,68.0,59.8
20160426170000,163.2,55.5102,47,50.6,68.1,68.0,59.8
20160426171500,163.2,55.5102,47,51.4,68.1,68.0,59.8
20160426173000,163.2,55.5102,47,51.4,68.2,68.0,59.8
20160426174500,163.2,55.5102,47,51.4,68.1,68.0,59.8
20160426180000,163.2,55.5102,47,51.4,68.2,68.0,59.8
20160426181500,163.2,55.5102,47,51.4,68.2,68.0,59.8
20160426183000,201.6,68.5714,52,50.3,68.7,68.0,59.8
20160426184500,221.4,75.3061,55,50.3,68.5,68.0,59.4
20160426190000,221.4,75.3061,55,50.3,68.2,68.0,59.1
20160426191500,221.4,75.3061,55,50.3,68.0,68.0,59.1
20160426193000,221.4,75.3061,55,50.3,68.1,68.0,59.2
20160426194500,221.4,75.3061,55,50.3,68.1,68.0,59.5
20160426200000,157.8,53.6735,46,50.3,67.4,68.0,59.5
20160426201500,174.0,59.1837,48,50.3,67.9,68.0,59.8
20160426203000,174.0,59.1837,48,50.3,68.2,68.0,59.8
20160426204500,190.2,64.6939,50,50.3,67.9,68.0,59.8
20160426210000,130.8,44.4898,42,50.3,67.6,68.0,59.8
20160426211500,139.2,47.3469,43,50.3,68.1,68.0,59.8
20160426213000,157.8,53.6735,46,51.0,68.4,68.0,59.8
20160426214500,130.8,44.4898,42,51.0,67.2,68.0,59.8
20160426220000,135.6,46.1225,43,51.0,68.0,68.0,59.7
20160426221500,145.2,49.3878,44,51.0,68.4,68.0,59.8
20160426223000,171.0,58.1633,48,51.0,68.5,68.0,59.8
20160426224500,117.6,40.0,40,51.0,67.3,68.0,59.8
20160426230000,135.6,46.1225,43,51.0,68.0,68.0,59.8
20160426231500,145.8,49.5918,44,51.0,68.3,68.0,59.8
20160426233000,169.2,57.551,48,51.0,68.1,68.0,59.8
20160426234500,124.8,42.449,41,51.0,67.7,68.0,59.8
20160427000000,128.4,43.6735,41,51.0,68.2,68.0,59.8
20160427001500,145.8,49.5918,44,51.0,68.4,68.0,59.8
20160427003000,169.8,57.7551,48,51.0,67.8,68.0,59.8
20160427004500,134.4,45.7143,43,51.0,67.8,68.0,59.8
20160427010000,134.4,45.7143,43,51.0,68.3,68.0,59.8
20160427011500,192.0,65.3061,3,50.3,68.3,68.0,59.8
20160427013000,0.0,0.0,2,54.3,68.2,68.0,59.8
20160427014500,68.4,23.2653,31,53.5,68.7,68.0,59.8
20160427020000,117.6,40.0,39,51.5,68.8,68.0,59.8
20160427021500,157.2,53.4694,45,50.7,68.7,68.0,59.8
20160427023000,117.6,40.0,39,50.7,67.9,68.0,59.8
20160427024500,123.6,42.0408,40,50.7,68.3,68.0,59.8
20160427030000,152.4,51.8367,44,50.7,68.5,68.0,59.8
20160427031500,183.6,62.449,49,50.7,68.6,68.0,59.8
20160427033000,127.8,43.4694,41,50.7,67.5,68.0,59.8
20160427034500,141.6,48.1633,43,50.7,68.1,68.0,59.8
20160427040000,148.2,50.4082,44,50.7,68.2,68.0,59.8
20160427041500,165.0,56.1224,46,50.7,68.4,68.0,59.8
20160427043000,128.4,43.6735,41,50.7,67.6,68.0,59.8
20160427044500,141.6,48.1633,43,50.7,68.2,68.0,59.8
20160427050000,161.4,54.898,46,50.7,68.4,68.0,59.8
20160427051500,107.4,36.5306,38,50.7,67.2,68.0,59.8
20160427053000,123.6,42.0408,40,50.7,67.9,68.0,59.8
20160427054500,126.6,43.0612,41,50.7,68.3,68.0,59.8
20160427060000,148.8,50.6122,44,50.7,68.1,68.0,59.8
20160427061500,102.6,34.898,37,51.4,67.7,68.0,59.8
20160427063000,122.4,41.6327,40,51.4,68.3,68.0,59.8
20160427064500,0.0,0.0,7,53.8,67.2,68.0,59.8
20160427070000,62.4,21.2245,31,53.1,67.8,68.0,59.6
20160427071500,66.6,22.6531,31,53.1,68.0,68.0,59.8
20160427073000,64.8,22.0408,31,53.1,68.1,68.0,59.8
20160427074500,62.4,21.2245,31,53.1,68.2,68.0,59.8
20160427080000,75.0,25.5102,33,53.1,68.3,68.0,59.8
20160427081500,80.4,27.3469,34,53.1,68.3,68.0,59.8
20160427083000,97.8,33.2653,37,52.3,68.4,68.0,59.8
20160427084500,106.2,36.1224,38,52.3,68.3,68.0,59.8
20160427090000,117.6,40.0,40,51.5,68.3,68.0,59.8
20160427091500,141.0,47.9592,43,51.5,68.5,68.0,59.8
20160427093000,159.6,54.2857,46,51.5,68.5,68.0,59.8
20160427094500,180.0,61.2245,48,50.5,68.4,68.0,59.8
20160427100000,172.2,58.5714,48,50.5,68.1,68.0,59.8
20160427101500,177.6,60.4082,48,50.5,68.1,68.0,59.8
20160427103000,183.0,62.2449,49,50.5,68.4,68.0,59.8
20160427104500,201.6,68.5714,51,50.5,68.2,68.0,59.8
20160427110000,201.6,68.5714,51,49.9,68.2,68.0,59.8
20160427111500,225.0,76.5306,56,49.9,68.4,68.0,59.8
