PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101093000,820.0,246.0,264.04,32.2,32,51.9,100,69.7,73.2,70.2
20160101094500,820.0,246.0,267.32,32.6,32,51.9,100,69.9,73.2,70.2
20160101100000,820.0,246.0,264.04,32.2,32,52.6,100,69.8,73.2,70.2
20160101101500,820.0,246.0,267.32,32.6,32,55.1,100,70.0,73.2,70.2
20160101103000,820.0,246.0,255.84,31.2,32,56.3,100,70.3,73.2,70.2
20160101104500,820.0,246.0,255.84,31.2,32,55.6,100,70.4,73.2,70.2
20160101110000,820.0,246.0,267.32,32.6,32,52.3,100,70.1,73.2,70.2
20160101111500,820.0,246.0,260.76,31.8,32,52.3,100,69.9,73.2,70.2
20160101113000,820.0,246.0,264.04,32.2,32,52.3,100,69.7,73.2,70.2
20160101114500,820.0,246.0,264.04,32.2,32,52.3,100,69.6,73.2,70.2
20160101120000,820.0,246.0,260.76,31.8,32,57.1,100,70.0,73.2,70.2
20160101121500,820.0,246.0,252.56,30.8,33,58.1,0,70.5,73.2,70.2
20160101123000,820.0,246.0,255.84,31.2,33,52.7,0,70.1,73.2,70.2
20160101124500,820.0,246.0,260.76,31.8,33,51.8,100,69.8,73.2,70.2
20160101130000,820.0,246.0,264.04,32.2,33,51.8,100,70.0,73.2,70.2
20160101131500,820.0,246.0,252.56,30.8,33,51.8,100,69.8,73.2,70.2
20160101133000,820.0,246.0,260.76,31.8,33,51.8,100,69.6,73.2,70.2
20160101134500,820.0,246.0,267.32,32.6,33,58.7,100,70.0,73.2,70.2
20160101140000,820.0,246.0,255.84,31.2,33,53.9,0,70.1,73.2,70.2
20160101141500,820.0,246.0,264.04,32.2,33,51.9,100,70.1,73.2,70.2
20160101143000,820.0,246.0,260.76,31.8,33,51.9,100,70.0,73.2,70.2
20160101144500,820.0,246.0,264.04,32.2,33,51.9,100,69.8,73.2,70.2
20160101150000,820.0,246.0,260.76,31.8,33,51.9,100,69.7,73.2,70.2
20160101151500,820.0,246.0,260.76,31.8,33,56.7,100,69.9,73.2,70.2
20160101153000,820.0,246.0,260.76,31.8,33,53.5,0,70.2,73.2,70.2
20160101154500,820.0,246.0,264.04,32.2,33,51.9,100,69.9,73.2,70.2
20160101160000,820.0,246.0,260.76,31.8,33,51.9,100,69.7,73.2,70.2
20160101161500,820.0,246.0,252.56,30.8,33,51.9,100,69.9,73.2,70.2
20160101163000,820.0,246.0,255.84,31.2,33,51.9,100,69.7,73.2,70.2
20160101164500,820.0,246.0,255.84,31.2,33,51.9,100,69.9,73.2,70.2
20160101170000,820.0,246.0,260.76,31.8,33,67.6,0,70.7,73.2,70.2
20160101171500,820.0,246.0,260.76,31.8,33,52.3,100,69.9,73.2,70.2
20160101173000,820.0,246.0,255.84,31.2,33,51.5,100,69.9,73.2,70.2
20160101174500,820.0,246.0,260.76,31.8,33,51.5,100,69.7,73.2,70.2
20160101180000,820.0,246.0,272.24,33.2,33,51.5,100,69.9,73.2,70.2
20160101181500,820.0,246.0,260.76,31.8,33,56.8,100,70.0,73.2,70.2
20160101183000,820.0,246.0,260.76,31.8,33,58.0,0,70.5,73.2,70.2
20160101184500,820.0,246.0,267.32,32.6,33,52.3,100,70.0,73.2,70.2
20160101190000,820.0,246.0,264.04,32.2,33,51.1,100,69.7,73.2,70.2
20160101191500,820.0,246.0,260.76,31.8,33,51.1,100,69.6,73.2,70.2
20160101193000,820.0,246.0,264.04,32.2,33,55.9,100,70.0,73.2,70.2
20160101194500,820.0,246.0,260.76,31.8,33,55.9,100,70.1,73.2,70.2
20160101200000,820.0,246.0,260.76,31.8,33,51.8,100,69.8,73.2,70.2
20160101201500,820.0,246.0,264.04,32.2,33,51.8,100,69.7,73.2,70.2
20160101203000,820.0,246.0,255.84,31.2,33,51.8,100,69.6,73.2,70.2
20160101204500,820.0,246.0,264.04,32.2,33,55.9,100,70.1,73.2,70.2
20160101210000,820.0,246.0,264.04,32.2,33,57.6,100,70.1,73.2,70.2
20160101211500,820.0,246.0,255.84,31.2,33,52.3,100,70.3,73.2,70.2
20160101213000,820.0,246.0,260.76,31.8,33,51.5,100,69.8,73.2,70.2
20160101214500,820.0,246.0,264.04,32.2,33,51.5,100,69.7,73.2,70.2
20160101220000,820.0,246.0,260.76,31.8,33,52.6,100,69.8,73.2,70.2
20160101221500,820.0,246.0,267.32,32.6,33,55.5,100,69.9,73.2,70.2
20160101223000,820.0,246.0,264.04,32.2,33,55.5,100,69.9,73.2,70.2
20160101224500,820.0,246.0,264.04,32.2,33,56.8,100,70.0,73.2,70.2
20160101230000,820.0,246.0,260.76,31.8,33,57.5,100,70.1,73.2,70.2
20160101231500,820.0,246.0,264.04,32.2,33,57.5,100,70.3,73.2,70.2
20160101233000,820.0,246.0,255.84,31.2,33,51.9,100,70.0,73.2,70.2
20160101234500,820.0,246.0,255.84,31.2,33,51.9,100,69.8,73.2,70.2
20160102000000,820.0,246.0,260.76,31.8,33,51.9,100,69.7,73.2,70.2
20160102001500,820.0,246.0,255.84,31.2,33,51.9,100,69.7,73.2,70.2
20160102003000,820.0,246.0,264.04,32.2,33,57.5,100,70.1,73.2,70.2
20160102004500,820.0,246.0,260.76,31.8,33,57.5,100,70.1,73.2,70.2
20160102010000,820.0,246.0,255.84,31.2,33,52.3,100,69.9,73.2,70.2
20160102011500,820.0,246.0,246.0,30.0,36,51.5,0,70.0,73.2,70.2
20160102013000,820.0,246.0,252.56,30.8,36,50.7,100,69.7,73.2,70.2
20160102014500,820.0,246.0,255.84,31.2,36,50.7,100,69.6,73.2,70.2
20160102020000,820.0,246.0,249.28,30.4,36,50.7,100,69.6,73.2,70.2
20160102021500,820.0,246.0,242.72,29.6,36,57.5,100,69.9,73.2,70.2
20160102023000,820.0,246.0,246.0,30.0,36,58.4,100,70.1,73.2,70.2
20160102024500,820.0,246.0,255.84,31.2,36,52.3,100,69.9,73.2,70.2
20160102030000,820.0,246.0,246.0,30.0,36,51.1,100,69.6,73.2,70.2
20160102031500,820.0,246.0,252.56,30.8,36,50.3,100,69.6,73.2,70.2
20160102033000,820.0,246.0,249.28,30.4,36,67.2,100,70.1,73.2,70.2
20160102034500,820.0,246.0,252.56,30.8,36,51.9,100,69.8,73.2,70.2
20160102040000,820.0,246.0,252.56,30.8,36,51.1,100,69.7,73.2,70.2
20160102041500,820.0,246.0,252.56,30.8,36,51.1,100,69.6,73.2,70.2
20160102043000,820.0,246.0,252.56,30.8,36,59.5,100,70.0,73.2,70.2
20160102044500,820.0,246.0,249.28,30.4,36,59.5,100,70.3,73.2,70.2
20160102050000,820.0,246.0,252.56,30.8,36,53.1,0,70.0,73.2,70.2
20160102051500,820.0,246.0,252.56,30.8,36,51.1,100,69.7,73.2,70.2
20160102053000,820.0,246.0,255.84,31.2,36,51.1,100,69.6,73.2,70.2
20160102054500,820.0,246.0,255.84,31.2,36,52.2,100,69.6,73.2,70.2
20160102060000,820.0,246.0,249.28,30.4,36,64.8,100,70.5,73.2,70.2
20160102061500,820.0,246.0,252.56,30.8,36,51.9,0,69.9,73.2,70.2
20160102063000,820.0,246.0,255.84,31.2,36,51.9,100,69.8,73.2,70.2
20160102064500,820.0,246.0,255.84,31.2,36,50.7,100,69.6,73.2,70.2
20160102070000,820.0,246.0,249.28,30.4,36,55.5,100,69.7,73.2,70.2
20160102071500,820.0,246.0,249.28,30.4,36,55.5,100,70.0,73.2,70.2
20160102073000,820.0,246.0,255.84,31.2,36,56.3,100,70.2,73.2,70.2
20160102074500,820.0,246.0,252.56,30.8,36,56.3,100,70.2,73.2,70.2
20160102080000,820.0,246.0,252.56,30.8,36,56.3,100,70.2,73.2,70.2
20160102081500,820.0,246.0,249.28,30.4,36,54.3,100,70.2,73.2,70.2
20160102083000,820.0,246.0,255.84,31.2,36,51.5,100,69.8,73.2,70.2
20160102084500,820.0,246.0,246.0,30.0,36,51.5,100,69.7,73.2,70.2
20160102090000,820.0,246.0,255.84,31.2,36,51.5,100,69.5,73.2,70.2
20160102091500,820.0,246.0,260.76,31.8,36,60.8,0,70.4,73.2,70.2
20160102093000,820.0,246.0,249.28,30.4,36,51.9,100,69.8,73.2,70.2
20160102094500,820.0,246.0,255.84,31.2,36,51.1,100,69.7,73.2,70.2
20160102100000,820.0,246.0,249.28,30.4,36,51.1,100,69.7,73.2,70.2
20160102101500,820.0,246.0,252.56,30.8,36,61.6,100,70.2,73.2,70.2
20160102103000,820.0,246.0,242.72,29.6,36,57.2,100,70.2,73.2,70.2
20160102104500,820.0,246.0,255.84,31.2,36,57.2,100,70.2,73.2,70.2
20160102110000,820.0,246.0,255.84,31.2,36,56.4,100,70.1,73.2,70.2
20160102111500,820.0,246.0,255.84,31.2,36,54.3,100,70.2,73.2,70.2
20160102113000,820.0,246.0,260.76,31.8,36,51.5,100,69.9,73.2,70.2
20160102114500,820.0,246.0,252.56,30.8,36,51.5,100,69.7,73.2,70.2
20160102120000,820.0,246.0,252.56,30.8,36,51.5,100,69.7,73.2,70.2
20160102121500,820.0,246.0,252.56,30.8,36,57.0,100,70.1,73.2,70.2
20160102123000,820.0,246.0,249.28,30.4,36,58.0,0,70.3,73.2,70.2
20160102124500,820.0,246.0,255.84,31.2,36,51.9,0,70.0,73.2,70.2
20160102130000,820.0,246.0,252.56,30.8,36,51.9,100,69.8,73.2,70.2
20160102131500,820.0,246.0,246.0,30.0,36,51.9,100,69.9,73.2,70.2
20160102133000,820.0,246.0,249.28,30.4,36,51.9,100,69.7,73.2,70.2
20160102134500,820.0,246.0,252.56,30.8,36,53.9,100,69.7,73.2,70.2
20160102140000,820.0,246.0,252.56,30.8,36,58.3,100,70.1,73.2,70.2
20160102141500,820.0,246.0,252.56,30.8,36,56.0,0,70.3,73.2,70.2
20160102143000,820.0,246.0,249.28,30.4,36,51.7,100,70.0,73.2,70.2
20160102144500,820.0,246.0,249.28,30.4,36,51.7,100,69.8,73.2,70.2
20160102150000,820.0,246.0,255.84,31.2,36,51.7,100,70.0,73.2,70.2
20160102151500,820.0,246.0,246.0,30.0,36,51.7,100,70.0,73.2,70.2
20160102153000,820.0,246.0,252.56,30.8,36,51.7,100,69.7,73.2,70.2
20160102154500,820.0,246.0,249.28,30.4,36,55.8,100,69.9,73.2,70.2
20160102160000,820.0,246.0,252.56,30.8,36,55.8,100,70.0,73.2,70.2
20160102161500,820.0,246.0,252.56,30.8,36,55.8,100,70.1,73.2,70.2
20160102163000,820.0,246.0,260.76,31.8,36,53.1,0,70.4,73.2,70.2
20160102164500,820.0,246.0,249.28,30.4,36,51.7,100,70.0,73.2,70.2
20160102170000,820.0,246.0,249.28,30.4,36,51.1,100,70.0,73.2,70.2
20160102171500,820.0,246.0,252.56,30.8,36,51.1,100,69.9,73.2,70.2
20160102173000,820.0,246.0,249.28,30.4,36,51.1,100,69.7,73.2,70.2
20160102174500,820.0,246.0,264.04,32.2,36,51.1,100,69.6,73.2,70.2
20160102180000,820.0,246.0,249.28,30.4,36,54.3,100,69.8,73.2,70.2
20160102181500,820.0,246.0,249.28,30.4,36,56.0,100,70.1,73.2,70.2
20160102183000,820.0,246.0,252.56,30.8,36,56.7,100,70.3,73.2,70.2
20160102184500,820.0,246.0,249.28,30.4,36,51.6,100,70.0,73.2,70.2
20160102190000,820.0,246.0,260.76,31.8,36,51.6,100,70.0,73.2,70.2
20160102191500,820.0,246.0,252.56,30.8,36,51.0,100,69.7,73.2,70.2
20160102193000,820.0,246.0,252.56,30.8,36,51.0,100,69.7,73.2,70.2
20160102194500,820.0,246.0,249.28,30.4,36,51.0,100,69.8,73.2,70.2
20160102200000,820.0,246.0,252.56,30.8,36,55.7,100,70.1,73.2,70.2
20160102201500,820.0,246.0,252.56,30.8,36,55.7,100,70.2,73.2,70.2
20160102203000,820.0,246.0,249.28,30.4,36,56.4,100,70.3,73.2,70.2
20160102204500,820.0,246.0,252.56,30.8,36,56.4,100,70.3,73.2,70.2
20160102210000,820.0,246.0,252.56,30.8,36,56.4,100,70.3,73.2,70.2
20160102211500,820.0,246.0,252.56,30.8,36,51.9,100,69.9,73.2,70.2
20160102213000,820.0,246.0,252.56,30.8,36,51.9,100,69.8,73.2,70.2
20160102214500,820.0,246.0,246.0,30.0,36,50.7,100,69.8,73.2,70.2
20160102220000,820.0,246.0,255.84,31.2,36,51.4,100,69.7,73.2,70.2
20160102221500,820.0,246.0,246.0,30.0,36,51.4,100,69.7,73.2,70.2
20160102223000,820.0,246.0,252.56,30.8,36,59.6,100,70.0,73.2,70.2
20160102224500,820.0,246.0,252.56,30.8,36,52.7,100,70.0,73.2,70.2
20160102230000,820.0,246.0,255.84,31.2,36,51.1,100,69.7,73.2,70.2
20160102231500,820.0,246.0,255.84,31.2,36,51.1,100,69.5,73.2,70.2
20160102233000,820.0,246.0,249.28,30.4,36,52.2,100,69.6,73.2,70.2
20160102234500,820.0,246.0,242.72,29.6,36,55.6,0,70.4,73.2,70.2
20160103000000,820.0,246.0,255.84,31.2,36,51.5,100,69.9,73.2,70.2
20160103001500,820.0,246.0,249.28,30.4,36,51.5,100,69.8,73.2,70.2
20160103003000,820.0,246.0,249.28,30.4,36,51.5,100,69.7,73.2,70.2
20160103004500,820.0,246.0,249.28,30.4,36,51.5,100,69.7,73.2,70.2
20160103010000,820.0,246.0,252.56,30.8,36,59.0,100,70.1,73.2,70.2
20160103011500,820.0,246.0,252.56,30.8,36,59.0,100,70.4,73.2,70.2
20160103013000,820.0,246.0,246.0,30.0,36,51.9,0,70.1,73.2,70.2
20160103014500,820.0,246.0,252.56,30.8,36,51.9,100,69.8,73.2,70.2
20160103020000,820.0,246.0,249.28,30.4,36,51.1,100,69.7,73.2,70.2
20160103021500,820.0,246.0,252.56,30.8,36,51.1,100,69.7,73.2,70.2
20160103023000,820.0,246.0,252.56,30.8,36,62.8,100,70.2,73.2,70.2
20160103024500,820.0,246.0,249.28,30.4,36,54.3,0,70.2,73.2,70.2
20160103030000,820.0,246.0,249.28,30.4,36,51.5,100,69.9,73.2,70.2
20160103031500,820.0,246.0,255.84,31.2,36,51.5,100,69.7,73.2,70.2
20160103033000,820.0,246.0,255.84,31.2,36,51.5,100,69.7,73.2,70.2
20160103034500,820.0,246.0,252.56,30.8,36,55.9,100,69.8,73.2,70.2
20160103040000,820.0,246.0,246.0,30.0,36,58.8,0,70.3,73.2,70.2
20160103041500,820.0,246.0,252.56,30.8,36,51.9,100,69.8,73.2,70.2
20160103043000,820.0,246.0,249.28,30.4,36,51.1,100,69.6,73.2,70.2
20160103044500,820.0,246.0,252.56,30.8,36,51.1,100,69.8,73.2,70.2
20160103050000,820.0,246.0,249.28,30.4,36,52.2,100,69.6,73.2,70.2
20160103051500,820.0,246.0,252.56,30.8,36,58.0,100,70.2,73.2,70.2
20160103053000,820.0,246.0,242.72,29.6,36,51.5,100,69.8,73.2,70.2
20160103054500,820.0,246.0,249.28,30.4,36,51.5,100,69.7,73.2,70.2
20160103060000,820.0,246.0,246.0,30.0,36,51.5,100,69.7,73.2,70.2
20160103061500,820.0,246.0,255.84,31.2,36,69.1,100,70.4,73.2,70.2
20160103063000,820.0,246.0,249.28,30.4,36,52.7,100,70.0,73.2,70.2
20160103064500,820.0,246.0,242.72,29.6,36,51.4,100,69.6,73.2,70.2
20160103070000,820.0,246.0,246.0,30.0,36,51.4,100,69.6,73.2,70.2
20160103071500,820.0,246.0,255.84,31.2,36,51.4,100,69.6,73.2,70.2
20160103073000,820.0,246.0,252.56,30.8,36,58.4,0,70.3,73.2,70.2
20160103074500,820.0,246.0,255.84,31.2,36,51.9,100,69.9,73.2,70.2
20160103080000,820.0,246.0,255.84,31.2,36,51.9,100,69.7,73.2,70.2
20160103081500,820.0,246.0,252.56,30.8,36,51.9,100,69.6,73.2,70.2
20160103083000,820.0,246.0,249.28,30.4,36,56.3,100,69.7,73.2,70.2
20160103084500,820.0,246.0,249.28,30.4,36,58.8,0,70.4,73.2,70.2
20160103090000,820.0,246.0,249.28,30.4,36,51.9,100,69.8,73.2,70.2
20160103091500,820.0,246.0,249.28,30.4,36,51.9,100,69.7,73.2,70.2
20160103093000,820.0,246.0,252.56,30.8,36,51.9,100,69.7,73.2,70.2
20160103094500,820.0,246.0,252.56,30.8,36,52.6,100,69.7,73.2,70.2
20160103100000,820.0,246.0,246.0,30.0,36,64.0,100,70.4,73.2,70.2
20160103101500,820.0,246.0,255.84,31.2,36,53.1,0,70.0,73.2,70.2
20160103103000,820.0,246.0,252.56,30.8,36,53.1,100,69.7,73.2,70.2
20160103104500,820.0,246.0,249.28,30.4,36,52.2,100,69.7,73.2,70.2
20160103110000,820.0,246.0,255.84,31.2,36,52.2,100,69.6,73.2,70.2
20160103111500,820.0,246.0,255.84,31.2,36,53.1,100,69.8,73.2,70.2
20160103113000,820.0,246.0,260.76,31.8,36,59.1,100,70.2,73.2,70.2
20160103114500,820.0,246.0,246.0,30.0,36,55.2,0,70.4,73.2,70.2
20160103120000,820.0,246.0,249.28,30.4,36,52.7,100,69.9,73.2,70.2
20160103121500,820.0,246.0,252.56,30.8,36,53.5,100,70.1,73.2,70.2
20160103123000,820.0,246.0,252.56,30.8,36,52.7,100,69.9,73.2,70.2
20160103124500,820.0,246.0,249.28,30.4,36,52.7,100,69.8,73.2,70.2
20160103130000,820.0,246.0,246.0,30.0,36,52.7,100,69.8,73.2,70.2
20160103131500,820.0,246.0,249.28,30.4,36,64.0,100,70.5,73.3,70.3
20160103133000,820.0,246.0,252.56,30.8,36,54.3,0,70.0,73.3,70.3
20160103134500,820.0,246.0,255.84,31.2,36,53.5,100,70.1,73.5,70.5
20160103140000,820.0,246.0,255.84,31.2,36,53.5,100,70.0,73.5,70.5
20160103141500,820.0,246.0,252.56,30.8,36,53.5,100,69.9,73.5,70.5
20160103143000,820.0,246.0,260.76,31.8,36,57.9,100,70.2,73.5,70.5
20160103144500,820.0,246.0,252.56,30.8,36,57.9,100,70.7,73.5,70.5
20160103150000,820.0,246.0,252.56,30.8,37,55.1,0,70.8,73.5,70.5
20160103151500,820.0,246.0,260.76,31.8,37,53.9,0,70.5,73.5,70.5
20160103153000,820.0,246.0,255.84,31.2,37,53.9,100,70.2,73.5,70.5
20160103154500,820.0,246.0,260.76,31.8,37,53.9,100,70.1,73.5,70.5
20160103160000,820.0,246.0,260.76,31.8,37,53.3,100,70.0,73.5,70.5
20160103161500,820.0,246.0,264.04,32.2,37,53.3,100,70.2,73.5,70.5
20160103163000,820.0,246.0,255.84,31.2,37,57.1,100,70.6,73.5,70.5
20160103164500,820.0,246.0,260.76,31.8,37,56.0,0,70.8,73.5,70.5
20160103170000,820.0,246.0,255.84,31.2,37,53.5,0,70.5,73.5,70.5
20160103171500,820.0,246.0,260.76,31.8,37,52.7,100,70.1,73.5,70.5
20160103173000,820.0,246.0,255.84,31.2,37,51.9,100,70.2,73.5,70.5
20160103174500,820.0,246.0,267.32,32.6,37,51.9,100,70.3,73.5,70.5
20160103180000,820.0,246.0,255.84,31.2,37,51.9,100,70.3,73.5,70.5
20160103181500,820.0,246.0,267.32,32.6,37,53.8,100,70.0,73.5,70.5
20160103183000,820.0,246.0,260.76,31.8,37,56.3,100,70.3,73.5,70.5
20160103184500,820.0,246.0,260.76,31.8,37,56.3,100,70.5,73.5,70.5
20160103190000,820.0,246.0,264.04,32.2,37,53.5,0,70.5,73.5,70.5
20160103191500,820.0,246.0,255.84,31.2,37,52.3,100,70.3,73.5,70.5
20160103193000,820.0,246.0,255.84,31.2,37,51.5,100,70.0,73.5,70.5
20160103194500,820.0,246.0,267.32,32.6,37,51.5,100,70.2,73.5,70.5
20160103200000,820.0,246.0,267.32,32.6,37,52.6,100,70.2,73.5,70.5
20160103201500,820.0,246.0,260.76,31.8,37,56.3,100,70.2,73.5,70.5
20160103203000,820.0,246.0,264.04,32.2,37,55.6,100,70.3,73.5,70.5
20160103204500,820.0,246.0,272.24,33.2,37,55.6,100,70.7,73.5,70.5
20160103210000,820.0,246.0,264.04,32.2,37,51.9,100,70.3,73.5,70.5
20160103211500,820.0,246.0,264.04,32.2,37,51.1,100,70.2,73.5,70.5
20160103213000,820.0,246.0,255.84,31.2,37,51.1,100,70.0,73.5,70.5
20160103214500,820.0,246.0,260.76,31.8,37,57.5,100,70.1,73.5,70.5
20160103220000,820.0,246.0,252.56,30.8,37,57.5,100,70.5,73.5,70.5
20160103221500,820.0,246.0,255.84,31.2,37,56.3,100,70.7,73.5,70.5
20160103223000,820.0,246.0,260.76,31.8,37,54.3,0,70.7,73.5,70.5
20160103224500,820.0,246.0,264.04,32.2,37,51.1,100,70.2,73.5,70.5
20160103230000,820.0,246.0,267.32,32.6,37,51.1,100,70.0,73.5,70.5
20160103231500,820.0,246.0,260.76,31.8,37,51.1,100,69.7,73.5,70.5
20160103233000,820.0,246.0,267.32,32.6,37,56.8,100,70.3,73.5,70.5
20160103234500,820.0,246.0,252.56,30.8,37,55.2,100,70.4,73.5,70.5
20160104000000,820.0,246.0,264.04,32.2,37,55.2,100,70.4,73.5,70.5
20160104001500,820.0,246.0,252.56,30.8,37,55.2,100,70.3,73.5,70.5
20160104003000,820.0,246.0,260.76,31.8,37,55.2,100,70.5,73.5,70.5
20160104004500,820.0,246.0,260.76,31.8,37,54.3,100,70.4,73.5,70.5
20160104010000,820.0,246.0,255.84,31.2,37,54.3,100,70.3,73.5,70.5
20160104011500,820.0,246.0,272.24,33.2,33,53.5,0,70.5,73.5,70.5
20160104013000,820.0,246.0,255.84,31.2,32,50.7,100,69.9,73.5,70.5
20160104014500,820.0,246.0,267.32,32.6,32,50.7,100,69.9,73.5,70.5
20160104020000,820.0,246.0,249.28,30.4,31,60.0,100,70.0,73.5,70.5
20160104021500,820.0,246.0,264.04,32.2,31,55.6,100,70.5,73.5,70.5
20160104023000,820.0,246.0,252.56,30.8,31,54.6,100,70.0,73.5,70.5
20160104024500,820.0,246.0,264.04,32.2,34,53.1,0,70.3,73.5,70.5
20160104030000,820.0,246.0,264.04,32.2,34,50.7,100,69.9,73.5,70.5
20160104031500,820.0,246.0,260.76,31.8,34,52.2,100,69.8,73.5,70.5
20160104033000,820.0,246.0,264.04,32.2,34,62.8,100,70.7,73.5,70.5
20160104034500,820.0,246.0,260.76,31.8,34,51.5,100,70.0,73.5,70.5
20160104040000,820.0,246.0,255.84,31.2,34,51.5,100,69.8,73.5,70.5
20160104041500,820.0,246.0,255.84,31.2,34,57.9,100,70.1,73.5,70.5
20160104043000,820.0,246.0,264.04,32.2,34,57.9,100,70.3,73.5,70.5
20160104044500,820.0,246.0,260.76,31.8,34,57.9,100,70.4,73.5,70.5
20160104050000,820.0,246.0,264.04,32.2,34,57.9,100,70.2,73.5,70.5
20160104051500,820.0,246.0,255.84,31.2,34,57.1,100,70.2,73.5,70.5
20160104053000,820.0,246.0,267.32,32.6,34,57.1,100,70.4,73.5,70.5
20160104054500,820.0,246.0,264.04,32.2,34,55.7,100,70.4,73.5,70.5
20160104060000,820.0,246.0,275.52,33.6,37,51.1,0,71.0,73.5,70.5
20160104061500,820.0,246.0,378.84,46.2,44,50.4,0,72.6,73.5,70.5
20160104063000,820.0,246.0,470.68,57.4,49,50.4,0,73.7,73.5,70.5
20160104064500,820.0,246.0,546.12,66.6,53,51.0,0,73.7,73.5,70.5
20160104070000,820.0,246.0,593.68,72.4,55,50.3,0,73.9,73.5,70.5
20160104071500,820.0,246.0,600.24,73.2,55,50.3,0,73.8,73.5,70.5
20160104073000,820.0,246.0,593.68,72.4,55,50.3,0,73.7,73.5,70.5
20160104074500,820.0,246.0,533.0,65.0,51,51.1,0,73.0,73.5,70.5
20160104080000,820.0,246.0,618.28,75.4,56,51.1,0,73.6,73.5,70.5
20160104081500,820.0,246.0,624.84,76.2,57,51.1,0,73.5,73.5,70.5
20160104083000,820.0,246.0,611.72,74.6,56,51.1,0,73.7,73.5,70.5
20160104084500,820.0,246.0,639.6,78.0,58,52.2,0,73.4,73.5,70.5
20160104090000,820.0,246.0,639.6,78.0,58,51.5,0,73.6,73.5,70.5
20160104091500,820.0,246.0,624.84,76.2,57,51.5,0,73.6,73.5,70.5
20160104093000,820.0,246.0,541.2,66.0,54,52.5,0,73.1,73.5,70.5
