PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101093000,0.0,0.0,5,61.9,67.7,68.0,56.9
20160101094500,0.0,0.0,6,61.9,67.8,68.0,56.9
20160101100000,0.0,0.0,6,61.9,67.8,68.0,56.9
20160101101500,0.0,0.0,6,61.9,67.8,68.0,57.0
20160101103000,30.6,11.087,6,61.9,67.8,68.0,56.9
20160101104500,0.0,0.0,6,61.9,67.8,68.0,56.9
20160101110000,0.0,0.0,6,61.9,67.8,68.0,57.0
20160101111500,0.0,0.0,6,61.9,67.8,68.0,56.9
20160101113000,30.6,11.087,6,61.9,67.8,68.0,56.9
20160101114500,30.6,11.087,6,61.9,67.8,68.0,56.8
20160101120000,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101121500,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101123000,0.0,0.0,6,61.9,67.9,68.0,56.9
20160101124500,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101130000,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101131500,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101133000,30.6,11.087,6,61.9,67.9,68.0,57.0
20160101134500,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101140000,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101141500,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101143000,0.0,0.0,6,61.9,67.9,68.0,57.0
20160101144500,0.0,0.0,6,61.9,67.8,68.0,57.0
20160101150000,0.0,0.0,6,61.9,67.8,68.0,57.0
20160101151500,0.0,0.0,6,61.9,67.8,68.0,57.0
20160101153000,0.0,0.0,6,61.9,67.8,68.0,57.0
20160101154500,0.0,0.0,5,61.9,67.7,68.0,57.0
20160101160000,0.0,0.0,4,61.9,67.7,68.0,57.0
20160101161500,0.0,0.0,3,61.9,67.7,68.0,56.9
20160101163000,0.0,0.0,2,61.9,67.7,68.0,56.9
20160101164500,30.6,11.087,1,61.9,67.7,68.0,57.0
20160101170000,0.0,0.0,0,61.9,67.7,68.0,56.9
20160101171500,0.0,0.0,0,61.9,67.7,68.0,57.0
20160101173000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101174500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101180000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101181500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101183000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101184500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101190000,0.0,0.0,0,62.8,67.6,68.0,57.0
20160101191500,0.0,0.0,0,62.8,67.6,68.0,57.0
20160101193000,0.0,0.0,0,62.8,67.6,68.0,57.0
20160101194500,0.0,0.0,0,62.8,67.6,68.0,57.0
20160101200000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101201500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101203000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101204500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101210000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101211500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101213000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101214500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160101220000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101221500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101223000,0.0,0.0,0,62.8,67.7,68.0,56.9
20160101224500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101230000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101231500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101233000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160101234500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102000000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102001500,0.0,0.0,1,62.8,67.8,68.0,56.9
20160102003000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102004500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102010000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102011500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102013000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102014500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102020000,30.6,11.087,1,62.8,67.8,68.0,57.0
20160102021500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102023000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102024500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102030000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102031500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102033000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102034500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102040000,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102041500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102043000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102044500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102050000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102051500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102053000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102054500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102060000,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102061500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102063000,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102064500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102070000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102071500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102073000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102074500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102080000,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102081500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102083000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102084500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102090000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102091500,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102093000,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102094500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102100000,30.6,11.087,0,62.8,67.7,68.0,57.0
20160102101500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102103000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102104500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102110000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102111500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102113000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102114500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102120000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102121500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102123000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102124500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102130000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102131500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102133000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102134500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102140000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102141500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102143000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102144500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102150000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102151500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102153000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102154500,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102160000,0.0,0.0,0,62.8,67.7,68.0,57.0
20160102161500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102163000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102164500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102170000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102171500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102173000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102174500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102180000,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102181500,0.0,0.0,1,62.8,67.8,68.0,57.0
20160102183000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102184500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102190000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102191500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102193000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102194500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102200000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102201500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102203000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102204500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102210000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102211500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102213000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102214500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102220000,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102221500,0.0,0.0,1,63.5,67.8,68.0,57.0
20160102223000,0.0,0.0,1,63.5,67.9,68.0,57.0
20160102224500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160102230000,0.0,0.0,1,63.5,67.9,68.0,57.0
20160102231500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160102233000,0.0,0.0,1,63.5,67.9,68.0,57.0
20160102234500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103000000,0.0,0.0,1,63.5,68.0,68.0,57.0
20160103001500,0.0,0.0,1,63.5,68.0,68.0,57.0
20160103003000,0.0,0.0,1,63.5,68.0,68.0,57.0
20160103004500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103010000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103011500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103013000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103014500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103020000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103021500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103023000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103024500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103030000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103031500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103033000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103034500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103040000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103041500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103043000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103044500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103050000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103051500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103053000,0.0,0.0,1,63.5,68.0,68.0,57.0
20160103054500,0.0,0.0,1,63.5,68.0,68.0,57.0
20160103060000,0.0,0.0,1,63.5,68.0,68.0,57.0
20160103061500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103063000,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103064500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103070000,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103071500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103073000,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103074500,0.0,0.0,1,63.5,67.9,68.0,57.0
20160103080000,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103081500,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103083000,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103084500,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103090000,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103091500,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103093000,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103094500,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103100000,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103101500,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103103000,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103104500,0.0,0.0,1,62.8,67.9,68.0,57.0
20160103110000,0.0,0.0,1,62.8,68.0,68.0,57.0
20160103111500,0.0,0.0,1,62.8,68.0,68.0,57.0
20160103113000,0.0,0.0,1,62.8,68.0,68.0,57.0
20160103114500,0.0,0.0,1,62.8,68.1,68.0,57.0
20160103120000,0.0,0.0,1,62.8,68.1,68.0,57.0
20160103121500,0.0,0.0,1,62.8,68.1,68.0,57.0
20160103123000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103124500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103130000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103131500,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103133000,0.0,0.0,1,63.5,68.1,68.0,57.0
20160103134500,0.0,0.0,1,63.5,68.2,68.0,57.0
20160103140000,0.0,0.0,1,63.5,68.2,68.0,57.0
20160103141500,0.0,0.0,1,63.5,68.2,68.0,57.0
20160103143000,0.0,0.0,1,63.5,68.2,68.0,57.0
20160103144500,0.0,0.0,3,63.5,68.3,68.0,57.0
20160103150000,0.0,0.0,4,63.5,68.3,68.0,57.0
20160103151500,0.0,0.0,7,63.5,68.4,68.0,57.0
20160103153000,54.0,19.5652,23,60.8,68.4,68.0,57.0
20160103154500,63.0,22.8261,25,57.9,68.4,68.0,57.0
20160103160000,81.0,29.3478,28,57.2,68.4,68.0,57.0
20160103161500,81.0,29.3478,28,57.2,68.3,68.0,57.0
20160103163000,87.6,31.7391,30,57.2,68.2,68.0,57.0
20160103164500,87.6,31.7391,30,57.2,68.2,68.0,57.0
20160103170000,87.6,31.7391,30,57.2,68.2,68.0,57.0
20160103171500,85.8,31.087,30,57.2,68.1,68.0,57.0
20160103173000,85.8,31.087,30,57.2,68.1,68.0,57.0
20160103174500,85.8,31.087,30,57.2,68.1,68.0,57.0
20160103180000,84.0,30.4348,30,57.2,68.1,68.0,57.0
20160103181500,85.8,31.087,30,57.2,68.0,68.0,57.0
20160103183000,85.8,31.087,30,57.2,67.9,68.0,57.0
20160103184500,85.8,31.087,30,56.3,67.9,68.0,57.0
20160103190000,84.0,30.4348,30,56.3,67.9,68.0,57.0
20160103191500,84.0,30.4348,30,56.3,67.8,68.0,57.0
20160103193000,82.8,30.0,30,56.3,67.8,68.0,57.0
20160103194500,84.0,30.4348,30,56.3,67.7,68.0,57.0
20160103200000,84.0,30.4348,30,56.3,67.7,68.0,57.0
20160103201500,78.6,28.4783,29,56.3,67.7,68.0,57.0
20160103203000,75.6,27.3913,28,56.3,67.7,68.0,57.0
20160103204500,0.0,0.0,9,59.1,67.7,68.0,57.0
20160103210000,0.0,0.0,8,60.3,67.7,68.0,57.0
20160103211500,0.0,0.0,7,61.1,67.7,68.0,57.0
20160103213000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103214500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103220000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103221500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103223000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103224500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103230000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103231500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103233000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160103234500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160104000000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160104001500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160104003000,0.0,0.0,8,61.1,67.8,68.0,57.0
20160104004500,0.0,0.0,8,61.1,67.8,68.0,57.0
20160104010000,0.0,0.0,7,61.1,67.7,68.0,57.0
20160104011500,0.0,0.0,6,61.1,67.7,68.0,57.0
20160104013000,0.0,0.0,5,61.1,67.7,68.0,57.0
20160104014500,0.0,0.0,4,61.9,67.7,68.0,57.0
20160104020000,0.0,0.0,3,61.9,67.7,68.0,57.0
20160104021500,0.0,0.0,2,61.9,67.7,68.0,57.0
20160104023000,0.0,0.0,1,61.9,67.7,68.0,57.0
20160104024500,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104030000,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104031500,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104033000,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104034500,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104040000,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104041500,0.0,0.0,0,61.9,67.7,68.0,57.0
20160104043000,0.0,0.0,0,61.9,67.6,68.0,57.0
20160104044500,0.0,0.0,0,61.9,67.6,68.0,57.0
20160104050000,30.6,11.087,0,61.9,67.6,68.0,57.0
20160104051500,30.6,11.087,0,61.9,67.6,68.0,57.0
20160104053000,0.0,0.0,0,61.9,67.6,68.0,57.0
20160104054500,30.6,11.087,0,61.9,67.6,68.0,57.0
20160104060000,0.0,0.0,0,61.9,67.6,68.0,57.0
20160104061500,30.6,11.087,0,61.9,67.6,68.0,57.0
20160104063000,0.0,0.0,0,61.9,67.6,68.0,57.0
20160104064500,30.6,11.087,0,61.9,67.6,68.0,57.0
20160104070000,0.0,0.0,0,61.9,67.5,68.0,57.0
20160104071500,30.6,11.087,0,61.9,67.5,68.0,57.0
20160104073000,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104074500,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104080000,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104081500,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104083000,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104084500,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104090000,30.6,11.087,0,61.9,67.4,68.0,57.0
20160104091500,0.0,0.0,0,61.9,67.3,68.0,57.0
20160104093000,0.0,0.0,0,62.8,67.4,68.0,57.0
20160104094500,0.0,0.0,0,62.8,67.4,68.0,57.0
20160104100000,0.0,0.0,0,62.8,67.3,68.0,57.0
20160104101500,0.0,0.0,2,62.8,67.6,68.0,57.0
20160104103000,0.0,0.0,0,62.8,67.4,68.0,57.0
20160104104500,0.0,0.0,0,62.8,67.3,68.0,57.0
20160104110000,0.0,0.0,0,62.8,67.4,68.0,57.0
20160104111500,0.0,0.0,1,63.6,67.6,68.0,57.0
20160104113000,0.0,0.0,0,63.6,67.6,68.0,57.0
20160104114500,0.0,0.0,0,63.6,67.7,68.0,57.0
20160104120000,0.0,0.0,1,63.6,67.8,68.0,57.0
20160104121500,0.0,0.0,1,63.6,67.8,68.0,57.0
20160104123000,0.0,0.0,1,63.6,67.9,68.0,57.0
20160104124500,0.0,0.0,1,64.4,68.1,68.0,57.0
20160104130000,0.0,0.0,1,64.4,68.1,68.0,57.0
20160104131500,0.0,0.0,1,64.4,68.0,68.0,57.0
20160104133000,0.0,0.0,1,64.4,68.1,68.0,57.0
20160104134500,0.0,0.0,1,64.4,68.2,68.0,57.0
20160104140000,0.0,0.0,1,64.4,68.2,68.0,57.0
20160104141500,0.0,0.0,2,64.4,68.3,68.0,57.0
20160104143000,0.0,0.0,5,64.4,68.4,68.0,57.0
20160104144500,0.0,0.0,8,64.4,68.4,68.0,57.0
20160104150000,81.0,29.3478,27,58.1,68.6,68.0,57.0
20160104151500,124.8,45.2174,34,57.2,68.7,68.0,57.0
20160104153000,127.8,46.3043,34,57.2,68.4,68.0,57.0
20160104154500,129.6,46.9565,35,57.2,68.3,68.0,57.0
20160104160000,136.8,49.5652,36,56.4,68.2,68.0,57.0
20160104161500,136.8,49.5652,36,56.4,68.1,68.0,57.0
20160104163000,136.8,49.5652,36,56.4,68.1,68.0,57.0
20160104164500,136.8,49.5652,36,56.4,67.9,68.0,57.0
20160104170000,135.0,48.913,36,56.4,67.9,68.0,57.0
20160104171500,135.0,48.913,36,56.4,67.8,68.0,57.0
20160104173000,135.0,48.913,36,56.4,67.8,68.0,57.0
20160104174500,135.0,48.913,36,56.4,67.7,68.0,57.0
20160104180000,130.8,47.3913,35,56.4,67.7,68.0,57.0
20160104181500,111.6,40.4348,33,56.4,67.6,68.0,57.0
20160104183000,102.6,37.1739,32,56.4,67.7,68.0,57.0
20160104184500,100.8,36.5217,32,56.4,67.7,68.0,57.0
20160104190000,97.8,35.4348,31,56.4,67.7,68.0,57.0
20160104191500,93.6,33.913,31,56.4,67.7,68.0,57.0
20160104193000,82.8,30.0,30,56.4,67.7,68.0,57.0
20160104194500,81.0,29.3478,30,56.4,67.7,68.0,57.0
20160104200000,76.8,27.8261,29,56.4,67.7,68.0,57.0
20160104201500,65.4,23.6957,28,56.4,67.7,68.0,57.0
20160104203000,0.0,0.0,9,59.5,67.7,68.0,57.0
20160104204500,0.0,0.0,8,60.7,67.7,68.0,57.0
20160104210000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104211500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104213000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104214500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104220000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104221500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104223000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104224500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104230000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104231500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104233000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160104234500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105000000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105001500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105003000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105004500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105010000,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105011500,0.0,0.0,8,61.4,67.8,68.0,57.0
20160105013000,0.0,0.0,7,61.4,67.7,68.0,57.0
20160105014500,0.0,0.0,6,61.4,67.7,68.0,57.0
20160105020000,0.0,0.0,5,61.4,67.7,68.0,57.0
20160105021500,0.0,0.0,4,62.4,67.7,68.0,57.0
20160105023000,0.0,0.0,3,62.4,67.7,68.0,57.0
20160105024500,0.0,0.0,2,62.4,67.7,68.0,57.0
20160105030000,0.0,0.0,1,63.2,67.7,68.0,57.0
20160105031500,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105033000,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105034500,0.0,0.0,1,63.2,67.8,68.0,57.0
20160105040000,0.0,0.0,1,63.2,67.8,68.0,57.0
20160105041500,0.0,0.0,1,63.2,67.8,68.0,57.0
20160105043000,0.0,0.0,1,63.2,67.8,68.0,57.0
20160105044500,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105050000,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105051500,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105053000,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105054500,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105060000,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105061500,0.0,0.0,0,63.2,67.7,68.0,57.0
20160105063000,30.6,11.087,0,63.2,67.7,68.0,57.0
20160105064500,0.0,0.0,0,62.5,67.6,68.0,57.0
20160105070000,0.0,0.0,0,62.5,67.6,68.0,57.0
20160105071500,0.0,0.0,0,62.5,67.6,68.0,57.0
20160105073000,0.0,0.0,0,62.5,67.5,68.0,57.0
20160105074500,0.0,0.0,0,62.5,67.4,68.0,57.0
20160105080000,0.0,0.0,0,62.5,67.4,68.0,57.0
20160105081500,0.0,0.0,0,62.5,67.4,68.0,57.0
20160105083000,0.0,0.0,0,62.5,67.3,68.0,57.0
20160105084500,0.0,0.0,0,62.5,67.3,68.0,57.0
20160105090000,0.0,0.0,0,62.5,67.3,68.0,57.0
20160105091500,0.0,0.0,0,62.5,67.3,68.0,57.0
20160105093000,0.0,0.0,0,62.5,67.2,68.0,57.0
20160105094500,0.0,0.0,0,62.5,67.4,68.0,57.0
20160105100000,0.0,0.0,0,62.5,67.4,68.0,57.0
20160105101500,0.0,0.0,0,62.5,67.4,68.0,57.0
20160105103000,0.0,0.0,0,63.2,67.4,68.0,57.0
20160105104500,0.0,0.0,1,63.2,67.5,68.0,57.0
20160105110000,0.0,0.0,0,63.2,67.6,68.0,57.0
20160105111500,0.0,0.0,0,63.2,67.5,68.0,57.0
