PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101114500,754.4,754.4,760.96,100.8696,65,91.0,100,70.8,76.9,74.9
20160101120000,754.4,754.4,751.12,99.5652,66,91.0,100,70.8,76.9,74.9
20160101121500,754.4,754.4,760.96,100.8696,58,87.4,100,70.8,76.9,74.9
20160101123000,754.4,754.4,760.96,100.8696,58,88.4,100,70.8,76.9,74.9
20160101124500,754.4,754.4,760.96,100.8696,58,89.5,100,70.8,76.9,74.9
20160101130000,754.4,754.4,772.44,102.3913,59,82.2,100,70.9,76.9,74.9
20160101131500,754.4,754.4,760.96,100.8696,59,80.7,100,70.9,76.9,74.9
20160101133000,754.4,754.4,760.96,100.8696,59,92.3,100,70.9,76.9,74.9
20160101134500,754.4,754.4,751.12,99.5652,59,91.1,100,71.0,76.9,74.9
20160101140000,754.4,754.4,751.12,99.5652,59,91.1,100,71.1,76.9,74.9
20160101141500,754.4,754.4,751.12,99.5652,59,91.1,100,71.1,76.9,74.9
20160101143000,754.4,754.4,751.12,99.5652,59,91.1,100,71.2,76.9,74.9
20160101144500,754.4,754.4,772.44,102.3913,59,91.1,100,71.2,76.9,74.9
20160101150000,754.4,754.4,760.96,100.8696,59,91.1,100,71.2,76.9,74.9
20160101151500,754.4,754.4,760.96,100.8696,59,91.1,100,71.3,76.9,74.9
20160101153000,754.4,754.4,751.12,99.5652,59,91.1,100,71.3,76.9,74.9
20160101154500,754.4,754.4,760.96,100.8696,59,87.6,100,71.4,76.9,74.9
20160101160000,754.4,754.4,783.92,103.913,59,81.8,100,71.4,76.9,74.9
20160101161500,754.4,754.4,783.92,103.913,59,81.8,100,71.4,76.9,74.9
20160101163000,754.4,754.4,783.92,103.913,59,81.8,100,71.4,76.9,74.9
20160101164500,754.4,754.4,751.12,99.5652,58,80.2,100,71.4,76.9,74.9
20160101170000,754.4,754.4,751.12,99.5652,59,84.3,100,71.4,76.9,74.9
20160101171500,754.4,754.4,772.44,102.3913,59,79.7,100,71.4,76.9,74.9
20160101173000,754.4,754.4,760.96,100.8696,59,79.7,100,71.4,76.9,74.9
20160101174500,754.4,754.4,772.44,102.3913,59,81.7,100,71.4,76.9,74.9
20160101180000,754.4,754.4,751.12,99.5652,59,84.7,100,71.3,76.9,74.9
20160101181500,754.4,754.4,751.12,99.5652,59,80.5,100,71.3,76.9,74.9
20160101183000,754.4,754.4,760.96,100.8696,59,85.5,100,71.3,76.9,74.9
20160101184500,754.4,754.4,760.96,100.8696,59,88.4,100,71.3,76.9,74.9
20160101190000,754.4,754.4,760.96,100.8696,59,91.1,100,71.3,76.9,74.9
20160101191500,754.4,754.4,751.12,99.5652,58,84.9,100,71.2,76.9,74.9
20160101193000,754.4,754.4,760.96,100.8696,59,81.2,100,71.2,76.9,74.9
20160101194500,754.4,754.4,772.44,102.3913,59,82.3,100,71.0,76.9,74.9
20160101200000,754.4,754.4,751.12,99.5652,59,81.1,100,71.0,76.9,74.9
20160101201500,754.4,754.4,772.44,102.3913,59,82.9,100,71.0,76.9,74.9
20160101203000,754.4,754.4,760.96,100.8696,59,83.9,100,70.9,76.9,74.9
20160101204500,754.4,754.4,772.44,102.3913,59,91.1,100,70.9,76.9,74.9
20160101210000,754.4,754.4,738.0,97.8261,59,91.1,100,70.9,76.9,74.9
20160101211500,754.4,754.4,751.12,99.5652,59,91.1,100,70.9,76.9,74.9
20160101213000,754.4,754.4,772.44,102.3913,59,91.1,100,70.9,76.9,74.9
20160101214500,754.4,754.4,751.12,99.5652,59,91.1,100,70.8,76.9,74.9
20160101220000,754.4,754.4,751.12,99.5652,59,91.1,100,70.8,76.9,74.9
20160101221500,754.4,754.4,751.12,99.5652,59,91.1,100,70.8,76.9,74.9
20160101223000,754.4,754.4,751.12,99.5652,59,91.1,100,70.8,76.9,74.9
20160101224500,754.4,754.4,751.12,99.5652,59,91.1,100,70.7,76.9,74.9
20160101230000,754.4,754.4,760.96,100.8696,58,89.9,100,70.7,76.9,74.9
20160101231500,754.4,754.4,726.52,96.3043,58,89.9,100,70.7,76.9,74.9
20160101233000,754.4,754.4,738.0,97.8261,59,89.9,100,70.7,76.9,74.9
20160101234500,754.4,754.4,772.44,102.3913,58,92.2,100,70.7,76.9,74.9
20160102000000,754.4,754.4,751.12,99.5652,59,90.5,100,70.7,76.9,74.9
20160102001500,754.4,754.4,760.96,100.8696,58,90.5,100,70.7,76.9,74.9
20160102003000,754.4,754.4,715.04,94.7826,58,90.5,100,70.8,76.9,74.9
20160102004500,754.4,754.4,772.44,102.3913,59,90.5,100,70.8,76.9,74.9
20160102010000,754.4,754.4,772.44,102.3913,59,90.5,100,70.8,76.9,74.9
20160102011500,754.4,754.4,772.44,102.3913,69,85.7,100,70.7,76.8,74.8
20160102013000,754.4,754.4,760.96,100.8696,68,80.6,100,70.8,76.8,74.8
20160102014500,754.4,754.4,738.0,97.8261,68,91.0,100,70.8,76.8,74.8
20160102020000,754.4,754.4,751.12,99.5652,68,92.9,100,71.0,76.8,74.8
20160102021500,754.4,754.4,760.96,100.8696,68,84.5,100,71.1,76.8,74.8
20160102023000,754.4,754.4,783.92,103.913,68,83.2,100,71.2,76.8,74.8
20160102024500,754.4,754.4,772.44,102.3913,68,80.2,100,71.2,76.8,74.8
20160102030000,754.4,754.4,751.12,99.5652,68,83.2,100,71.2,76.8,74.8
20160102031500,754.4,754.4,751.12,99.5652,68,90.4,100,71.2,76.8,74.8
20160102033000,754.4,754.4,783.92,103.913,68,92.3,100,71.2,76.8,74.8
20160102034500,754.4,754.4,760.96,100.8696,68,92.3,100,71.2,76.8,74.8
20160102040000,754.4,754.4,760.96,100.8696,68,88.1,100,71.1,76.8,74.8
20160102041500,754.4,754.4,760.96,100.8696,68,82.2,100,71.0,76.8,74.8
20160102043000,754.4,754.4,751.12,99.5652,68,80.2,100,71.0,76.8,74.8
20160102044500,754.4,754.4,783.92,103.913,67,80.2,100,70.9,76.8,74.8
20160102050000,754.4,754.4,751.12,99.5652,67,80.2,100,70.8,76.8,74.8
20160102051500,754.4,754.4,760.96,100.8696,68,80.2,100,70.8,76.8,74.8
20160102053000,754.4,754.4,738.0,97.8261,67,80.2,100,70.8,76.8,74.8
20160102054500,754.4,754.4,783.92,103.913,68,80.2,100,70.9,76.8,74.8
20160102060000,754.4,754.4,738.0,97.8261,68,80.2,100,70.9,76.8,74.8
20160102061500,754.4,754.4,751.12,99.5652,68,81.1,100,70.9,76.8,74.8
20160102063000,754.4,754.4,738.0,97.8261,67,81.1,100,70.8,76.8,74.8
20160102064500,754.4,754.4,760.96,100.8696,68,82.3,100,70.8,76.8,74.8
20160102070000,754.4,754.4,772.44,102.3913,68,82.3,100,70.7,76.8,74.8
20160102071500,754.4,754.4,751.12,99.5652,67,87.3,100,70.7,76.8,74.8
20160102073000,754.4,754.4,760.96,100.8696,68,85.3,100,70.7,76.8,74.8
20160102074500,754.4,754.4,751.12,99.5652,68,91.1,100,70.7,76.8,74.8
20160102080000,754.4,754.4,772.44,102.3913,68,91.1,100,70.7,76.8,74.8
20160102081500,754.4,754.4,772.44,102.3913,68,89.2,100,70.6,76.8,74.8
20160102083000,754.4,754.4,772.44,102.3913,68,89.2,100,70.5,76.8,74.8
20160102084500,754.4,754.4,760.96,100.8696,68,89.2,100,70.5,76.8,74.8
20160102090000,754.4,754.4,751.12,99.5652,68,89.2,100,70.5,76.8,74.8
20160102091500,754.4,754.4,760.96,100.8696,67,89.2,100,70.4,76.8,74.8
20160102093000,754.4,754.4,772.44,102.3913,68,89.2,100,70.4,76.8,74.8
20160102094500,754.4,754.4,751.12,99.5652,68,89.2,100,70.4,76.8,74.8
20160102100000,754.4,754.4,772.44,102.3913,69,90.4,100,70.4,76.8,74.8
20160102101500,754.4,754.4,760.96,100.8696,68,90.4,100,70.4,76.8,74.8
20160102103000,754.4,754.4,738.0,97.8261,68,89.2,100,70.4,76.8,74.8
20160102104500,754.4,754.4,738.0,97.8261,68,90.4,100,70.4,76.8,74.8
20160102110000,754.4,754.4,772.44,102.3913,68,90.4,100,70.5,76.8,74.8
20160102111500,754.4,754.4,751.12,99.5652,67,90.4,100,70.5,76.8,74.8
20160102113000,754.4,754.4,751.12,99.5652,68,89.3,100,70.6,76.8,74.8
20160102114500,754.4,754.4,760.96,100.8696,68,89.3,100,70.6,76.8,74.8
20160102120000,754.4,754.4,751.12,99.5652,68,91.1,100,70.7,76.8,74.8
20160102121500,754.4,754.4,783.92,103.913,68,83.5,100,70.7,76.8,74.8
20160102123000,754.4,754.4,751.12,99.5652,67,81.1,100,70.8,76.8,74.8
20160102124500,754.4,754.4,751.12,99.5652,68,90.4,100,70.8,76.8,74.8
20160102130000,754.4,754.4,772.44,102.3913,68,87.0,100,70.9,76.8,74.8
20160102131500,754.4,754.4,772.44,102.3913,68,81.2,100,71.0,76.8,74.8
20160102133000,754.4,754.4,738.0,97.8261,68,81.2,100,71.0,76.8,74.8
20160102134500,754.4,754.4,760.96,100.8696,68,86.9,100,71.2,76.8,74.8
20160102140000,754.4,754.4,760.96,100.8696,68,89.0,100,71.2,76.8,74.8
20160102141500,754.4,754.4,760.96,100.8696,69,87.5,100,71.3,76.8,74.8
20160102143000,754.4,754.4,772.44,102.3913,68,86.5,100,71.3,76.8,74.8
20160102144500,754.4,754.4,738.0,97.8261,68,82.3,100,71.4,76.8,74.8
20160102150000,754.4,754.4,738.0,97.8261,68,81.1,100,71.5,76.8,74.8
20160102151500,754.4,754.4,751.12,99.5652,68,91.8,100,71.6,76.8,74.8
20160102153000,754.4,754.4,772.44,102.3913,69,85.4,100,71.6,76.8,74.8
20160102154500,754.4,754.4,760.96,100.8696,68,81.6,100,71.7,76.8,74.8
20160102160000,754.4,754.4,738.0,97.8261,68,80.7,100,71.7,76.8,74.8
20160102161500,754.4,754.4,738.0,97.8261,68,83.6,100,71.8,76.8,74.8
20160102163000,754.4,754.4,760.96,100.8696,68,89.8,100,71.8,76.8,74.8
20160102164500,754.4,754.4,726.52,96.3043,68,89.8,100,71.8,76.8,74.8
20160102170000,754.4,754.4,751.12,99.5652,68,89.8,100,71.8,76.8,74.8
20160102171500,754.4,754.4,751.12,99.5652,68,89.8,100,71.8,76.8,74.8
20160102173000,754.4,754.4,772.44,102.3913,68,91.1,100,71.8,76.8,74.8
20160102174500,754.4,754.4,751.12,99.5652,69,91.1,100,71.9,76.8,74.8
20160102180000,754.4,754.4,751.12,99.5652,68,86.1,100,71.8,76.8,74.8
20160102181500,754.4,754.4,760.96,100.8696,68,89.8,100,71.8,76.8,74.8
20160102183000,754.4,754.4,760.96,100.8696,68,79.7,100,71.7,76.8,74.8
20160102184500,754.4,754.4,726.52,96.3043,68,80.7,100,71.7,76.8,74.8
20160102190000,754.4,754.4,751.12,99.5652,68,91.6,100,71.6,76.8,74.8
20160102191500,754.4,754.4,783.92,103.913,68,91.6,100,71.6,76.8,74.8
20160102193000,754.4,754.4,751.12,99.5652,68,85.7,100,71.6,76.8,74.8
20160102194500,754.4,754.4,772.44,102.3913,68,82.6,100,71.6,76.8,74.8
20160102200000,754.4,754.4,760.96,100.8696,67,81.1,100,71.6,76.8,74.8
20160102201500,754.4,754.4,760.96,100.8696,68,81.1,100,71.6,76.8,74.8
20160102203000,754.4,754.4,760.96,100.8696,68,90.4,100,71.5,76.8,74.8
20160102204500,754.4,754.4,738.0,97.8261,68,81.3,100,71.5,76.8,74.8
20160102210000,754.4,754.4,772.44,102.3913,68,81.3,100,71.5,76.8,74.8
20160102211500,754.4,754.4,751.12,99.5652,68,81.3,100,71.4,76.8,74.8
20160102213000,754.4,754.4,760.96,100.8696,68,83.0,100,71.4,76.8,74.8
20160102214500,754.4,754.4,772.44,102.3913,68,89.8,100,71.4,76.8,74.8
20160102220000,754.4,754.4,760.96,100.8696,68,89.8,100,71.4,76.8,74.8
20160102221500,754.4,754.4,772.44,102.3913,68,89.8,100,71.3,76.8,74.8
20160102223000,754.4,754.4,760.96,100.8696,68,91.7,100,71.3,76.8,74.8
20160102224500,754.4,754.4,772.44,102.3913,68,89.2,100,71.3,76.8,74.8
20160102230000,754.4,754.4,772.44,102.3913,68,90.5,100,71.3,76.8,74.8
20160102231500,754.4,754.4,738.0,97.8261,68,92.3,100,71.3,76.8,74.8
20160102233000,754.4,754.4,760.96,100.8696,68,81.1,100,71.3,76.8,74.8
20160102234500,754.4,754.4,726.52,96.3043,68,89.9,100,71.2,76.8,74.8
20160103000000,754.4,754.4,772.44,102.3913,68,92.3,100,71.2,76.8,74.8
20160103001500,754.4,754.4,751.12,99.5652,68,89.5,100,71.2,76.8,74.8
20160103003000,754.4,754.4,751.12,99.5652,68,80.2,100,71.2,76.8,74.8
20160103004500,754.4,754.4,738.0,97.8261,68,90.4,100,71.0,76.8,74.8
20160103010000,754.4,754.4,772.44,102.3913,68,90.4,100,71.1,76.8,74.8
20160103011500,754.4,754.4,772.44,102.3913,68,90.4,100,71.0,76.8,74.8
20160103013000,754.4,754.4,751.12,99.5652,68,90.4,100,71.0,76.8,74.8
20160103014500,754.4,754.4,751.12,99.5652,68,90.4,100,71.1,76.8,74.8
20160103020000,754.4,754.4,738.0,97.8261,68,91.7,100,71.1,76.8,74.8
20160103021500,754.4,754.4,760.96,100.8696,68,82.1,100,71.1,76.8,74.8
20160103023000,754.4,754.4,760.96,100.8696,68,81.1,100,71.1,76.8,74.8
20160103024500,754.4,754.4,760.96,100.8696,68,80.2,100,71.1,76.8,74.8
20160103030000,754.4,754.4,738.0,97.8261,68,90.4,100,71.0,76.8,74.8
20160103031500,754.4,754.4,760.96,100.8696,68,88.2,100,71.1,76.8,74.8
20160103033000,754.4,754.4,738.0,97.8261,68,82.3,100,71.1,76.8,74.8
20160103034500,754.4,754.4,751.12,99.5652,68,82.3,100,71.0,76.8,74.8
20160103040000,754.4,754.4,783.92,103.913,68,90.4,100,71.0,76.8,74.8
20160103041500,754.4,754.4,772.44,102.3913,68,81.0,100,71.0,76.8,74.8
20160103043000,754.4,754.4,760.96,100.8696,68,91.7,100,71.0,76.8,74.8
20160103044500,754.4,754.4,738.0,97.8261,68,91.7,100,71.0,76.8,74.8
20160103050000,754.4,754.4,751.12,99.5652,68,81.6,100,71.1,76.8,74.8
20160103051500,754.4,754.4,760.96,100.8696,68,86.4,100,71.0,76.8,74.8
20160103053000,754.4,754.4,783.92,103.913,68,91.7,100,71.1,76.8,74.8
20160103054500,754.4,754.4,760.96,100.8696,68,83.6,100,71.0,76.8,74.8
20160103060000,754.4,754.4,772.44,102.3913,68,82.1,100,71.0,76.8,74.8
20160103061500,754.4,754.4,751.12,99.5652,68,91.7,100,71.0,76.8,74.8
20160103063000,754.4,754.4,751.12,99.5652,68,91.7,100,71.1,76.8,74.8
20160103064500,754.4,754.4,738.0,97.8261,68,89.2,100,71.0,76.8,74.8
20160103070000,754.4,754.4,751.12,99.5652,68,91.1,100,71.0,76.8,74.8
20160103071500,754.4,754.4,772.44,102.3913,68,86.7,100,71.0,76.8,74.8
20160103073000,754.4,754.4,760.96,100.8696,67,89.2,100,70.9,76.8,74.8
20160103074500,754.4,754.4,772.44,102.3913,66,89.2,100,70.8,76.8,74.8
20160103080000,754.4,754.4,772.44,102.3913,66,90.4,100,70.8,76.8,74.8
20160103081500,754.4,754.4,751.12,99.5652,66,92.3,100,70.9,76.8,74.8
20160103083000,754.4,754.4,760.96,100.8696,66,91.1,100,70.9,76.8,74.8
20160103084500,754.4,754.4,772.44,102.3913,66,83.8,100,71.0,76.8,74.8
20160103090000,754.4,754.4,751.12,99.5652,66,92.4,100,71.0,76.8,74.8
20160103091500,754.4,754.4,738.0,97.8261,66,88.6,100,71.0,76.8,74.8
20160103093000,754.4,754.4,772.44,102.3913,66,92.3,100,71.0,76.8,74.8
20160103094500,754.4,754.4,751.12,99.5652,66,89.3,100,71.2,76.8,74.8
20160103100000,754.4,754.4,760.96,100.8696,66,91.7,100,71.3,76.8,74.8
20160103101500,754.4,754.4,760.96,100.8696,67,90.5,100,71.4,76.8,74.8
20160103103000,754.4,754.4,751.12,99.5652,66,90.5,100,71.4,76.8,74.8
20160103104500,754.4,754.4,760.96,100.8696,67,84.8,100,71.4,76.8,74.8
20160103110000,754.4,754.4,751.12,99.5652,67,90.1,100,71.4,76.8,74.8
20160103111500,754.4,754.4,760.96,100.8696,68,92.9,100,71.5,76.8,74.8
20160103113000,754.4,754.4,726.52,96.3043,68,92.9,100,71.6,76.8,74.8
20160103114500,754.4,754.4,772.44,102.3913,68,82.5,100,71.7,76.8,74.8
20160103120000,754.4,754.4,738.0,97.8261,68,92.3,100,71.7,76.8,74.8
20160103121500,754.4,754.4,760.96,100.8696,68,90.4,100,71.7,76.8,74.8
20160103123000,754.4,754.4,760.96,100.8696,68,90.4,100,71.7,76.8,74.8
20160103124500,754.4,754.4,760.96,100.8696,68,80.7,100,71.8,76.8,74.8
20160103130000,754.4,754.4,751.12,99.5652,68,84.1,100,71.9,76.8,74.8
20160103131500,754.4,754.4,738.0,97.8261,68,81.1,100,72.1,76.8,74.8
20160103133000,754.4,754.4,760.96,100.8696,68,87.7,100,72.2,76.8,74.8
20160103134500,754.4,754.4,760.96,100.8696,68,91.1,100,72.4,76.8,74.8
20160103140000,754.4,754.4,760.96,100.8696,68,84.0,100,72.6,76.8,74.8
20160103141500,754.4,754.4,751.12,99.5652,68,92.3,100,72.7,76.8,74.8
20160103143000,754.4,754.4,783.92,103.913,69,85.5,100,72.9,76.8,74.8
20160103144500,754.4,754.4,772.44,102.3913,68,82.3,100,73.1,76.8,74.8
20160103150000,754.4,754.4,738.0,97.8261,68,85.9,100,73.2,76.8,74.8
20160103151500,754.4,754.4,760.96,100.8696,68,89.0,100,73.2,76.8,74.8
20160103153000,754.4,754.4,772.44,102.3913,68,91.7,100,73.3,76.8,74.8
20160103154500,754.4,754.4,751.12,99.5652,69,91.7,100,73.4,76.8,74.8
20160103160000,754.4,754.4,760.96,100.8696,68,80.6,100,73.5,76.8,74.8
20160103161500,754.4,754.4,751.12,99.5652,68,79.7,100,73.6,76.8,74.8
20160103163000,754.4,754.4,751.12,99.5652,68,81.0,100,73.6,76.8,74.8
20160103164500,754.4,754.4,751.12,99.5652,68,81.0,100,73.6,76.8,74.8
20160103170000,754.4,754.4,738.0,97.8261,68,89.9,100,73.6,76.8,74.8
20160103171500,754.4,754.4,772.44,102.3913,69,80.7,100,73.7,76.8,74.8
20160103173000,754.4,754.4,726.52,96.3043,68,91.7,100,73.6,76.8,74.8
20160103174500,754.4,754.4,751.12,99.5652,68,90.4,100,73.6,76.8,74.8
20160103180000,754.4,754.4,751.12,99.5652,68,86.9,100,73.5,76.8,74.8
20160103181500,754.4,754.4,751.12,99.5652,68,90.6,100,73.4,76.8,74.8
20160103183000,754.4,754.4,751.12,99.5652,68,90.6,100,73.4,76.8,74.8
20160103184500,754.4,754.4,751.12,99.5652,68,90.6,100,73.2,76.8,74.8
20160103190000,754.4,754.4,751.12,99.5652,68,88.5,100,73.1,76.8,74.8
20160103191500,754.4,754.4,751.12,99.5652,68,78.7,100,72.9,76.8,74.8
20160103193000,754.4,754.4,726.52,96.3043,68,88.1,100,72.7,76.8,74.8
20160103194500,754.4,754.4,751.12,99.5652,68,91.1,100,72.6,76.8,74.8
20160103200000,754.4,754.4,751.12,99.5652,68,91.1,100,72.4,76.8,74.8
20160103201500,754.4,754.4,751.12,99.5652,68,89.8,100,72.2,76.8,74.8
20160103203000,754.4,754.4,772.44,102.3913,68,91.7,100,72.1,76.8,74.8
20160103204500,754.4,754.4,751.12,99.5652,68,86.8,100,71.9,76.8,74.8
20160103210000,754.4,754.4,772.44,102.3913,68,88.2,100,71.7,76.8,74.8
20160103211500,754.4,754.4,760.96,100.8696,68,91.1,100,71.6,76.8,74.8
20160103213000,754.4,754.4,760.96,100.8696,68,89.8,100,71.5,76.8,74.8
20160103214500,754.4,754.4,751.12,99.5652,67,89.8,100,71.3,76.8,74.8
20160103220000,754.4,754.4,751.12,99.5652,68,89.8,100,71.2,76.8,74.8
20160103221500,754.4,754.4,751.12,99.5652,67,91.7,100,71.1,76.8,74.8
20160103223000,754.4,754.4,760.96,100.8696,66,91.7,100,71.0,76.8,74.8
20160103224500,754.4,754.4,783.92,103.913,66,90.5,100,70.9,76.8,74.8
20160103230000,754.4,754.4,751.12,99.5652,65,84.6,100,70.8,76.8,74.8
20160103231500,754.4,754.4,751.12,99.5652,66,81.6,100,70.8,76.8,74.8
20160103233000,754.4,754.4,751.12,99.5652,65,79.2,100,70.8,76.8,74.8
20160103234500,754.4,754.4,760.96,100.8696,66,86.0,100,70.8,76.8,74.8
20160104000000,754.4,754.4,751.12,99.5652,66,89.2,100,70.8,76.8,74.8
20160104001500,754.4,754.4,751.12,99.5652,66,91.0,100,70.8,76.8,74.8
20160104003000,754.4,754.4,772.44,102.3913,66,91.0,100,70.8,76.8,74.8
20160104004500,754.4,754.4,760.96,100.8696,66,88.6,100,70.8,76.8,74.8
20160104010000,754.4,754.4,726.52,96.3043,65,91.0,100,70.7,76.8,74.8
20160104011500,754.4,754.4,738.0,97.8261,65,89.1,100,70.7,76.8,74.8
20160104013000,754.4,754.4,772.44,102.3913,66,79.2,100,70.8,76.8,74.8
20160104014500,754.4,754.4,772.44,102.3913,66,82.5,100,70.8,76.8,74.8
20160104020000,754.4,754.4,760.96,100.8696,65,80.8,100,70.7,76.8,74.8
20160104021500,754.4,754.4,751.12,99.5652,66,82.6,100,70.7,76.8,74.8
20160104023000,754.4,754.4,760.96,100.8696,66,90.0,100,70.7,76.8,74.8
20160104024500,754.4,754.4,772.44,102.3913,66,83.0,100,70.7,76.8,74.8
20160104030000,754.4,754.4,738.0,97.8261,66,88.1,100,70.7,76.8,74.8
20160104031500,754.4,754.4,751.12,99.5652,66,92.8,100,70.6,76.8,74.8
20160104033000,754.4,754.4,751.12,99.5652,66,89.9,100,70.6,76.8,74.8
20160104034500,754.4,754.4,738.0,97.8261,66,91.1,100,70.5,76.8,74.8
20160104040000,754.4,754.4,760.96,100.8696,66,89.9,100,70.5,76.8,74.8
20160104041500,754.4,754.4,751.12,99.5652,66,88.7,100,70.5,76.8,74.8
20160104043000,754.4,754.4,760.96,100.8696,66,91.4,100,70.5,76.8,74.8
20160104044500,754.4,754.4,751.12,99.5652,66,89.9,100,70.5,76.8,74.8
20160104050000,754.4,754.4,772.44,102.3913,66,88.6,100,70.5,76.8,74.8
20160104051500,754.4,754.4,738.0,97.8261,66,91.1,100,70.5,76.8,74.8
20160104053000,754.4,754.4,772.44,102.3913,66,91.1,100,70.6,76.8,74.8
20160104054500,754.4,754.4,738.0,97.8261,65,91.1,100,70.5,76.8,74.8
20160104060000,754.4,754.4,751.12,99.5652,66,92.3,100,70.5,76.8,74.8
20160104061500,754.4,754.4,751.12,99.5652,66,89.3,100,70.5,76.8,74.8
20160104063000,754.4,754.4,738.0,97.8261,66,90.3,100,70.5,76.8,74.8
20160104064500,754.4,754.4,772.44,102.3913,66,79.5,100,70.5,76.8,74.8
20160104070000,754.4,754.4,738.0,97.8261,66,91.7,100,70.5,76.8,74.8
20160104071500,754.4,754.4,760.96,100.8696,66,91.7,100,70.5,76.8,74.8
20160104073000,754.4,754.4,772.44,102.3913,66,88.7,100,70.5,76.8,74.8
20160104074500,754.4,754.4,751.12,99.5652,68,91.1,100,70.5,76.8,74.8
