PropertyTimestampInNumber,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160102073000,262.5,275.1,60.9302,41,55.1,100,65.5,81.9,76.0
20160102074500,262.5,275.1,60.9302,41,55.1,100,65.5,81.9,76.0
20160102080000,262.5,275.1,60.9302,41,55.1,100,65.5,81.9,76.0
20160102081500,262.5,275.1,60.9302,41,55.1,100,65.5,81.9,76.0
20160102083000,262.5,275.1,60.9302,41,54.3,100,65.3,81.9,76.0
20160102084500,262.5,271.95,60.2326,41,54.3,100,65.3,81.9,76.0
20160102090000,262.5,268.8,59.5349,41,55.1,100,65.3,81.9,76.0
20160102091500,262.5,271.95,60.2326,41,55.1,100,65.3,81.9,76.0
20160102093000,262.5,263.55,58.3721,41,55.1,100,65.3,81.9,76.0
20160102094500,262.5,273.0,60.4651,41,55.1,100,65.3,81.9,76.0
20160102100000,262.5,267.75,59.3023,41,55.1,100,65.5,81.9,76.0
20160102101500,262.5,271.95,60.2326,41,55.1,100,65.6,81.9,76.0
20160102103000,262.5,271.95,60.2326,41,55.1,100,65.6,81.9,76.0
20160102104500,262.5,267.75,59.3023,41,55.1,100,65.6,81.9,76.0
20160102110000,262.5,271.95,60.2326,41,55.1,100,65.6,81.9,76.0
20160102111500,262.5,268.8,59.5349,41,55.1,100,65.4,81.9,76.0
20160102113000,262.5,271.95,60.2326,41,55.1,100,65.4,81.9,76.0
20160102114500,262.5,271.95,60.2326,41,55.1,100,65.8,82.0,76.0
20160102120000,262.5,271.95,60.2326,41,55.1,100,66.5,82.0,76.0
20160102121500,262.5,271.95,60.2326,41,55.1,100,66.4,82.0,76.0
20160102123000,262.5,267.75,59.3023,41,55.1,100,66.6,82.0,76.0
20160102124500,262.5,275.1,60.9302,41,55.1,100,66.6,82.0,76.0
20160102130000,262.5,271.95,60.2326,41,56.0,100,66.8,82.0,76.0
20160102131500,262.5,268.8,59.5349,41,56.8,100,66.9,82.0,76.0
20160102133000,262.5,268.8,59.5349,41,56.8,100,67.1,82.0,76.0
20160102134500,262.5,268.8,59.5349,41,57.5,100,67.2,82.0,76.0
20160102140000,262.5,268.8,59.5349,41,56.8,100,67.2,82.0,76.0
20160102141500,262.5,268.8,59.5349,41,56.0,100,66.7,82.0,76.0
20160102143000,262.5,268.8,59.5349,41,56.0,100,66.3,82.0,76.0
20160102144500,262.5,268.8,59.5349,41,55.2,100,66.8,82.0,76.0
20160102150000,262.5,268.8,59.5349,41,55.2,100,66.3,82.0,76.0
20160102151500,262.5,268.8,59.5349,41,55.2,100,66.3,82.0,76.0
20160102153000,262.5,268.8,59.5349,41,56.3,100,66.2,82.0,76.0
20160102154500,262.5,268.8,59.5349,41,56.3,100,65.8,82.0,76.0
20160102160000,262.5,268.8,59.5349,41,56.3,100,65.6,82.0,76.0
20160102161500,262.5,268.8,59.5349,41,57.1,100,65.6,82.0,76.0
20160102163000,262.5,268.8,59.5349,41,56.0,100,65.6,82.0,76.0
20160102164500,262.5,268.8,59.5349,41,56.0,100,65.6,82.0,76.0
20160102170000,262.5,264.6,58.6047,41,56.8,100,66.2,82.0,76.0
20160102171500,262.5,264.6,58.6047,41,56.8,100,66.4,82.0,76.0
20160102173000,262.5,264.6,58.6047,41,55.2,100,66.3,82.0,76.0
20160102174500,262.5,264.6,58.6047,41,55.2,100,66.5,82.0,76.0
20160102180000,262.5,264.6,58.6047,41,55.2,100,66.8,82.0,76.0
20160102181500,262.5,264.6,58.6047,41,55.2,100,66.7,82.0,76.0
20160102183000,262.5,267.75,59.3023,41,55.2,100,66.6,82.0,76.0
20160102184500,262.5,267.75,59.3023,41,55.2,100,66.7,82.0,76.0
20160102190000,262.5,264.6,58.6047,41,55.2,100,66.7,82.0,76.0
20160102191500,262.5,264.6,58.6047,41,55.2,100,66.7,82.0,76.0
20160102193000,262.5,267.75,59.3023,41,55.2,100,66.6,82.0,76.0
20160102194500,262.5,267.75,59.3023,41,55.2,100,66.4,82.0,76.0
20160102200000,262.5,267.75,59.3023,41,55.2,100,66.7,82.0,76.0
20160102201500,262.5,267.75,59.3023,41,55.2,100,66.8,82.0,76.0
20160102203000,262.5,264.6,58.6047,41,55.2,100,66.9,82.0,76.0
20160102204500,262.5,267.75,59.3023,41,55.2,100,66.9,82.0,76.0
20160102210000,262.5,264.6,58.6047,41,55.2,100,66.9,82.0,76.0
20160102211500,262.5,264.6,58.6047,41,54.3,100,66.9,82.0,76.0
20160102213000,262.5,267.75,59.3023,41,54.3,100,66.9,82.0,76.0
20160102214500,262.5,267.75,59.3023,41,55.2,100,67.1,82.0,76.0
20160102220000,262.5,267.75,59.3023,41,55.2,100,66.9,82.0,76.0
20160102221500,262.5,264.6,58.6047,41,55.2,100,66.9,82.0,76.0
20160102223000,262.5,267.75,59.3023,41,55.2,100,66.9,82.0,76.0
20160102224500,262.5,267.75,59.3023,41,55.2,100,66.9,82.0,76.0
20160102230000,262.5,264.6,58.6047,41,55.2,100,66.8,82.0,76.0
20160102231500,262.5,273.0,60.4651,42,55.2,100,66.8,82.0,76.0
20160102233000,262.5,273.0,60.4651,42,55.2,100,66.8,82.0,76.0
20160102234500,262.5,273.0,60.4651,42,55.2,100,66.7,82.0,76.0
20160103000000,262.5,273.0,60.4651,42,55.2,100,66.7,82.0,76.0
20160103001500,262.5,273.0,60.4651,42,55.2,100,66.7,82.0,76.0
20160103003000,262.5,268.8,59.5349,42,55.2,100,66.6,82.0,76.0
20160103004500,262.5,268.8,59.5349,42,55.2,100,66.6,82.0,76.0
20160103010000,262.5,271.95,60.2326,42,54.3,100,66.6,82.0,76.0
20160103011500,262.5,271.95,60.2326,42,54.3,100,66.7,82.0,76.0
20160103013000,262.5,267.75,59.3023,42,54.3,100,66.6,82.0,76.0
20160103014500,262.5,267.75,59.3023,42,54.3,100,66.6,82.0,76.0
20160103020000,262.5,273.0,60.4651,42,54.3,100,66.6,82.0,76.0
20160103021500,262.5,266.7,59.0698,42,55.1,100,66.4,82.0,76.0
20160103023000,262.5,271.95,60.2326,42,54.2,100,66.5,82.0,76.0
20160103024500,262.5,268.8,59.5349,42,54.2,100,66.6,82.0,76.0
20160103030000,262.5,273.0,60.4651,42,55.1,100,66.5,82.0,76.0
20160103031500,262.5,273.0,60.4651,42,54.3,100,66.5,82.0,76.0
20160103033000,262.5,273.0,60.4651,42,54.3,100,66.6,82.0,76.0
20160103034500,262.5,273.0,60.4651,42,55.1,100,66.6,82.0,76.0
20160103040000,262.5,273.0,60.4651,42,55.1,100,66.6,82.0,76.0
20160103041500,262.5,250.95,55.5814,42,55.1,100,66.5,82.0,76.0
20160103043000,262.5,268.8,59.5349,42,55.1,100,66.3,82.0,76.0
20160103044500,262.5,275.1,60.9302,42,54.2,100,66.2,82.0,76.0
20160103050000,262.5,275.1,60.9302,42,54.2,100,66.1,82.0,76.0
20160103051500,262.5,275.1,60.9302,42,54.2,100,66.1,82.0,76.0
20160103053000,262.5,257.25,56.9767,42,54.2,100,65.8,82.0,76.0
20160103054500,262.5,276.15,61.1628,42,54.2,100,65.8,82.0,76.0
20160103060000,262.5,276.15,61.1628,42,54.2,100,65.8,82.0,76.0
20160103061500,262.5,276.15,61.1628,42,54.2,100,65.6,82.0,76.0
20160103063000,262.5,276.15,61.1628,42,54.2,100,66.0,82.0,76.0
20160103064500,262.5,273.0,60.4651,42,54.2,100,66.1,82.0,76.0
20160103070000,262.5,273.0,60.4651,42,54.2,100,66.3,82.0,76.0
20160103071500,262.5,277.2,61.3954,42,54.2,100,66.4,82.0,76.0
20160103073000,262.5,280.35,62.093,42,54.2,100,66.4,82.0,76.0
20160103074500,262.5,275.1,60.9302,42,54.2,100,66.4,82.0,76.0
20160103080000,262.5,275.1,60.9302,42,54.2,100,66.4,82.0,76.0
20160103081500,262.5,275.1,60.9302,42,54.2,100,66.4,82.0,76.0
20160103083000,262.5,271.95,60.2326,42,54.2,100,66.2,82.0,76.0
20160103084500,262.5,271.95,60.2326,42,54.9,100,66.1,82.0,76.0
20160103090000,262.5,275.1,60.9302,42,54.9,100,66.0,82.0,76.0
20160103091500,262.5,275.1,60.9302,42,54.3,100,65.8,82.0,76.0
20160103093000,262.5,275.1,60.9302,42,54.3,100,65.8,82.0,76.0
20160103094500,262.5,275.1,60.9302,42,54.3,100,65.8,82.0,76.0
20160103100000,262.5,275.1,60.9302,42,54.3,100,65.8,82.0,76.0
20160103101500,262.5,275.1,60.9302,42,54.3,100,65.8,82.0,76.0
20160103103000,262.5,275.1,60.9302,42,54.3,100,65.9,82.0,76.0
20160103104500,262.5,271.95,60.2326,42,55.1,100,65.8,82.0,76.0
20160103110000,262.5,271.95,60.2326,42,55.1,100,65.8,82.0,76.0
20160103111500,262.5,271.95,60.2326,42,55.1,100,65.9,82.0,76.0
20160103113000,262.5,275.1,60.9302,42,55.1,100,65.9,82.0,76.0
20160103114500,262.5,271.95,60.2326,42,55.1,100,66.0,82.0,76.0
20160103120000,262.5,271.95,60.2326,42,55.1,100,66.0,82.0,76.0
20160103121500,262.5,271.95,60.2326,42,54.3,100,66.0,82.0,76.0
20160103123000,262.5,271.95,60.2326,42,55.1,100,66.0,82.0,76.0
20160103124500,262.5,271.95,60.2326,42,55.1,100,66.1,82.0,76.0
20160103130000,262.5,271.95,60.2326,42,55.1,100,66.1,82.0,76.0
20160103131500,262.5,271.95,60.2326,42,55.1,100,66.1,82.0,76.0
20160103133000,262.5,271.95,60.2326,42,55.1,100,66.2,82.0,76.0
20160103134500,262.5,271.95,60.2326,42,55.1,100,66.2,82.0,76.0
20160103140000,262.5,271.95,60.2326,42,55.1,100,66.2,82.0,76.0
20160103141500,262.5,271.95,60.2326,42,55.1,100,66.2,82.0,76.0
20160103143000,262.5,271.95,60.2326,42,55.1,100,66.3,82.0,76.0
20160103144500,262.5,271.95,60.2326,42,55.1,100,66.4,82.0,76.0
20160103150000,262.5,271.95,60.2326,42,55.1,100,66.5,82.0,76.0
20160103151500,262.5,271.95,60.2326,42,55.1,100,66.6,82.0,76.0
20160103153000,262.5,261.45,57.907,42,55.1,100,66.8,82.0,76.0
20160103154500,262.5,267.75,59.3023,42,55.1,100,66.7,82.0,76.0
20160103160000,262.5,267.75,59.3023,42,55.1,100,66.8,82.0,76.0
20160103161500,262.5,267.75,59.3023,42,55.1,100,66.8,82.0,76.0
20160103163000,262.5,271.95,60.2326,42,55.1,100,66.7,82.0,76.0
20160103164500,262.5,268.8,59.5349,42,55.1,100,66.8,82.0,76.0
20160103170000,262.5,271.95,60.2326,42,55.1,100,66.8,82.0,76.0
20160103171500,262.5,268.8,59.5349,42,55.1,100,66.9,82.0,76.0
20160103173000,262.5,271.95,60.2326,42,55.1,100,66.9,82.0,76.0
20160103174500,262.5,275.1,60.9302,42,55.1,100,66.7,82.0,76.0
20160103180000,262.5,267.75,59.3023,42,55.1,100,66.4,82.0,76.0
20160103181500,262.5,273.0,60.4651,42,55.1,100,66.4,82.0,76.0
20160103183000,262.5,273.0,60.4651,42,54.3,100,66.4,82.0,76.0
20160103184500,262.5,273.0,60.4651,42,55.5,100,66.3,82.0,76.0
20160103190000,262.5,273.0,60.4651,42,55.5,100,66.3,82.0,76.0
20160103191500,262.5,273.0,60.4651,42,54.3,100,66.1,82.0,76.0
20160103193000,262.5,273.0,60.4651,42,55.1,100,66.1,82.0,76.0
20160103194500,262.5,273.0,60.4651,42,54.3,100,66.1,82.0,76.0
20160103200000,262.5,273.0,60.4651,42,54.3,100,66.2,82.0,76.0
20160103201500,262.5,268.8,59.5349,42,54.3,100,66.2,82.0,76.0
20160103203000,262.5,273.0,60.4651,42,54.3,100,66.2,82.0,76.0
20160103204500,262.5,273.0,60.4651,42,54.3,100,66.2,82.0,76.0
20160103210000,262.5,273.0,60.4651,42,54.3,100,66.2,82.0,76.0
20160103211500,262.5,273.0,60.4651,42,54.3,100,66.1,82.0,76.0
20160103213000,262.5,273.0,60.4651,42,54.3,100,66.0,82.0,76.0
20160103214500,262.5,273.0,60.4651,42,54.3,100,65.8,82.0,76.0
20160103220000,262.5,273.0,60.4651,42,54.3,100,66.2,82.0,76.0
20160103221500,262.5,273.0,60.4651,42,54.3,100,66.4,82.0,76.0
20160103223000,262.5,273.0,60.4651,42,54.3,100,66.5,82.0,76.0
20160103224500,262.5,273.0,60.4651,42,55.1,100,66.6,82.0,76.0
20160103230000,262.5,273.0,60.4651,42,54.3,100,66.6,82.0,76.0
20160103231500,262.5,273.0,60.4651,42,54.3,100,66.6,82.0,76.0
20160103233000,262.5,273.0,60.4651,42,55.1,100,66.6,82.0,76.0
20160103234500,262.5,273.0,60.4651,42,55.1,100,66.7,82.0,76.0
20160104000000,262.5,268.8,59.5349,42,55.1,100,66.7,82.0,76.0
20160104001500,262.5,273.0,60.4651,42,54.3,100,66.8,82.0,76.0
20160104003000,262.5,273.0,60.4651,42,54.3,100,66.8,82.0,76.0
20160104004500,262.5,273.0,60.4651,42,54.3,100,66.8,82.0,76.0
20160104010000,262.5,268.8,59.5349,42,54.3,100,66.6,82.0,76.0
20160104011500,262.5,271.95,60.2326,42,54.3,100,66.6,82.0,76.0
20160104013000,262.5,275.1,60.9302,42,54.3,100,66.6,82.0,76.0
20160104014500,262.5,268.8,59.5349,42,54.3,100,66.6,82.0,76.0
20160104020000,262.5,275.1,60.9302,42,54.3,100,66.4,82.0,76.0
20160104021500,262.5,275.1,60.9302,42,54.3,100,66.5,82.0,76.0
20160104023000,262.5,275.1,60.9302,42,54.3,100,66.5,82.0,76.0
20160104024500,262.5,275.1,60.9302,42,54.3,100,66.6,82.0,76.0
20160104030000,262.5,275.1,60.9302,42,54.3,100,66.4,82.0,76.0
20160104031500,262.5,275.1,60.9302,42,54.3,100,66.4,82.0,76.0
20160104033000,262.5,271.95,60.2326,42,54.3,100,66.4,82.0,76.0
20160104034500,262.5,271.95,60.2326,42,54.3,100,66.4,82.0,76.0
20160104040000,262.5,275.1,60.9302,42,54.3,100,66.3,82.0,76.0
20160104041500,262.5,275.1,60.9302,42,54.3,100,66.3,82.0,76.0
20160104043000,262.5,271.95,60.2326,42,55.1,100,66.3,82.0,76.0
20160104044500,262.5,271.95,60.2326,42,55.1,100,66.4,82.0,76.0
20160104050000,262.5,271.95,60.2326,42,54.3,100,66.4,82.0,76.0
20160104051500,262.5,271.95,60.2326,42,54.3,100,66.4,82.0,76.0
20160104053000,262.5,268.8,59.5349,42,54.3,100,66.4,82.0,76.0
20160104054500,262.5,273.0,60.4651,42,54.3,100,66.4,82.0,76.0
20160104060000,262.5,245.7,54.4186,42,54.3,100,66.3,82.0,76.0
20160104061500,262.5,273.0,60.4651,41,54.3,0,65.5,68.0,64.3
20160104063000,262.5,268.8,59.5349,41,54.3,0,65.6,68.0,64.3
20160104064500,262.5,277.2,61.3954,41,54.3,0,65.5,68.0,64.3
20160104070000,262.5,277.2,61.3954,41,54.3,0,65.4,68.0,64.3
20160104071500,262.5,277.2,61.3954,41,54.3,0,65.3,68.0,64.3
20160104073000,262.5,277.2,61.3954,41,54.3,0,65.3,68.0,64.3
20160104074500,262.5,245.7,54.4186,41,54.3,0,65.3,68.0,64.3
20160104080000,262.5,245.7,54.4186,41,54.3,0,65.3,68.0,64.3
20160104081500,262.5,245.7,54.4186,41,54.3,0,65.2,68.0,64.3
20160104083000,262.5,249.9,55.3488,41,54.3,0,65.2,68.0,64.3
20160104084500,262.5,245.7,54.4186,41,54.3,0,65.3,68.0,64.3
20160104090000,262.5,254.1,56.2791,41,54.3,0,65.3,68.0,64.3
20160104091500,262.5,260.4,57.6744,41,54.3,0,65.3,68.0,64.3
20160104093000,262.5,271.95,60.2326,41,54.3,0,65.3,68.0,64.3
20160104094500,262.5,268.8,59.5349,41,54.3,0,65.3,68.0,64.3
20160104100000,262.5,268.8,59.5349,41,54.3,0,65.3,68.0,64.3
20160104101500,262.5,273.0,60.4651,41,54.3,0,65.3,68.0,64.3
20160104103000,262.5,273.0,60.4651,41,54.3,0,65.3,68.0,64.3
20160104104500,262.5,276.15,61.1628,41,55.1,0,65.3,68.0,64.3
20160104110000,262.5,276.15,61.1628,41,55.1,0,65.5,68.0,64.3
20160104111500,262.5,268.8,59.5349,41,55.1,0,65.6,68.0,64.3
20160104113000,262.5,271.95,60.2326,41,55.1,0,65.6,68.0,64.3
20160104114500,262.5,271.95,60.2326,41,55.1,0,65.7,68.0,64.3
20160104120000,262.5,271.95,60.2326,41,55.1,0,65.8,68.0,64.3
20160104121500,262.5,271.95,60.2326,41,55.1,0,66.0,68.0,64.3
20160104123000,262.5,268.8,59.5349,41,55.1,0,66.1,68.0,64.3
20160104124500,262.5,268.8,59.5349,41,55.1,0,66.2,68.0,64.3
20160104130000,262.5,271.95,60.2326,41,55.1,0,66.2,68.0,64.3
20160104131500,262.5,267.75,59.3023,41,55.1,0,66.4,68.0,64.3
20160104133000,262.5,267.75,59.3023,41,55.1,0,66.4,68.0,64.3
20160104134500,262.5,273.0,60.4651,41,55.1,0,66.4,68.0,64.3
20160104140000,262.5,273.0,60.4651,41,55.1,0,66.5,68.0,64.3
20160104141500,262.5,273.0,60.4651,41,55.1,0,66.6,68.0,64.3
20160104143000,262.5,268.8,59.5349,41,55.1,0,66.9,68.0,64.3
20160104144500,262.5,268.8,59.5349,41,55.1,0,66.8,68.0,64.3
20160104150000,262.5,268.8,59.5349,41,55.1,0,66.8,68.0,64.3
20160104151500,262.5,261.45,57.907,41,56.0,100,66.7,73.9,70.9
20160104153000,262.5,261.45,57.907,41,56.0,100,66.7,73.9,70.9
20160104154500,262.5,261.45,57.907,41,56.0,100,66.7,73.9,70.9
20160104160000,262.5,261.45,57.907,41,56.0,100,66.9,79.1,76.0
