PropertyTimestampInNumber,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160102160000,544.95,82.381,100,57.5,100,68.4,74.2,71.2
20160102161500,544.95,82.381,100,74.4,100,69.7,74.1,71.1
20160102163000,538.65,81.4286,100,74.4,100,70.2,74.1,71.1
20160102164500,538.65,81.4286,100,81.5,100,70.5,74.1,71.1
20160102170000,538.65,81.4286,100,81.5,100,71.0,74.1,71.1
20160102171500,544.95,82.381,100,56.4,100,70.2,74.1,71.1
20160102173000,538.65,81.4286,100,56.4,100,68.7,74.0,71.0
20160102174500,538.65,81.4286,100,76.3,100,68.5,74.0,71.0
20160102180000,538.65,81.4286,100,77.4,100,69.8,74.0,71.0
20160102181500,538.65,81.4286,100,74.8,100,70.3,74.0,71.0
20160102183000,538.65,81.4286,100,80.9,100,70.7,74.0,71.0
20160102184500,551.25,83.3333,100,62.2,0,70.8,74.0,71.0
20160102190000,551.25,83.3333,100,56.3,100,68.7,74.0,71.0
20160102191500,538.65,81.4286,100,68.2,100,68.1,74.0,71.0
20160102193000,538.65,81.4286,100,85.6,100,70.0,74.0,71.0
20160102194500,538.65,81.4286,100,83.9,100,70.6,74.0,71.0
20160102200000,538.65,81.4286,100,82.3,100,71.0,74.0,71.0
20160102201500,544.95,82.381,100,76.1,100,71.2,74.0,71.0
20160102203000,544.95,82.381,100,56.0,100,68.9,74.0,71.0
20160102204500,544.95,82.381,100,59.9,100,68.1,74.0,71.0
20160102210000,538.65,81.4286,100,82.7,100,69.8,74.0,71.0
20160102211500,538.65,81.4286,100,78.2,100,70.3,74.0,71.0
20160102213000,538.65,81.4286,100,74.4,100,70.6,74.0,71.0
20160102214500,538.65,81.4286,100,81.0,100,70.9,74.0,71.0
20160102220000,544.95,82.381,100,56.4,100,69.4,74.0,71.0
20160102221500,544.95,82.381,100,56.4,100,68.2,74.0,71.0
20160102223000,538.65,81.4286,100,84.9,100,69.0,74.0,71.0
20160102224500,538.65,81.4286,100,81.0,100,69.8,74.0,71.0
20160102230000,538.65,81.4286,100,84.3,100,70.6,74.0,71.0
20160102231500,538.65,81.4286,100,84.3,100,71.2,74.0,71.0
20160102233000,551.25,83.3333,100,56.4,100,68.9,74.0,71.0
20160102234500,544.95,82.381,100,57.5,100,68.1,74.0,71.0
20160103000000,538.65,81.4286,100,86.2,100,69.5,74.0,71.0
20160103001500,538.65,81.4286,100,84.3,100,70.4,74.0,71.0
20160103003000,538.65,81.4286,100,78.7,100,70.8,74.0,71.0
20160103004500,538.65,81.4286,100,74.9,100,70.5,74.0,71.0
20160103010000,551.25,83.3333,100,57.2,100,70.2,74.0,71.0
20160103011500,551.25,83.3333,100,56.0,100,68.5,74.1,71.1
20160103013000,538.65,81.4286,100,83.7,100,68.6,74.0,71.0
20160103014500,544.95,82.381,100,84.9,100,69.9,74.0,71.0
20160103020000,538.65,81.4286,100,86.2,100,70.6,74.0,71.0
20160103021500,538.65,81.4286,100,86.2,100,71.1,74.0,71.0
20160103023000,544.95,82.381,100,58.8,100,70.5,74.0,71.0
20160103024500,544.95,82.381,100,56.0,100,68.6,74.0,71.0
20160103030000,544.95,82.381,100,73.6,100,68.2,74.0,71.0
20160103031500,538.65,81.4286,100,80.0,100,69.6,74.0,71.0
20160103033000,538.65,81.4286,100,83.2,100,70.7,74.0,71.0
20160103034500,538.65,81.4286,100,78.3,100,71.0,74.0,71.0
20160103040000,538.65,81.4286,100,83.7,100,71.1,74.0,71.0
20160103041500,494.55,74.7619,100,56.4,100,69.5,74.0,71.0
20160103043000,544.95,82.381,100,56.4,100,68.3,74.0,71.0
20160103044500,544.95,82.381,100,83.7,100,69.2,74.0,71.0
20160103050000,544.95,82.381,100,85.1,100,70.4,74.0,71.0
20160103051500,544.95,82.381,100,75.9,100,70.7,74.0,71.0
20160103053000,500.85,75.7143,100,86.2,100,71.0,74.0,71.0
20160103054500,551.25,83.3333,100,56.1,100,69.2,74.0,71.0
20160103060000,551.25,83.3333,100,56.7,100,68.1,74.0,71.0
20160103061500,538.65,81.4286,100,84.9,100,69.3,74.0,71.0
20160103063000,544.95,82.381,100,86.5,100,70.3,74.0,71.0
20160103064500,544.95,82.381,100,81.5,100,70.4,74.0,71.0
20160103070000,551.25,83.3333,100,57.2,100,69.9,74.0,71.0
20160103071500,551.25,83.3333,100,56.4,100,68.1,74.0,71.0
20160103073000,551.25,83.3333,100,78.2,100,68.8,74.0,71.0
20160103074500,544.95,82.381,100,80.6,100,69.8,74.0,71.0
20160103080000,544.95,82.381,100,84.9,100,70.6,74.0,71.0
20160103081500,544.95,82.381,100,80.1,100,70.5,74.0,71.0
20160103083000,544.95,82.381,100,82.5,100,71.0,74.0,71.0
20160103084500,544.95,82.381,100,72.8,0,71.3,74.0,71.0
20160103090000,544.95,82.381,100,56.3,100,68.8,74.0,71.0
20160103091500,544.95,82.381,100,59.1,100,68.0,74.0,71.0
20160103093000,544.95,82.381,100,78.9,100,69.3,74.0,71.0
20160103094500,544.95,82.381,100,80.1,100,70.1,74.0,71.0
20160103100000,538.65,81.4286,100,80.1,100,70.2,74.0,71.0
20160103101500,538.65,81.4286,100,83.1,100,71.0,74.0,71.0
20160103103000,551.25,83.3333,100,56.4,100,69.4,74.0,71.0
20160103104500,551.25,83.3333,100,56.4,100,68.2,74.0,71.0
20160103110000,538.65,81.4286,100,76.8,100,69.1,74.0,71.0
20160103111500,538.65,81.4286,100,84.3,100,70.3,74.0,71.0
20160103113000,538.65,81.4286,100,84.3,100,70.7,74.0,71.0
20160103114500,538.65,81.4286,100,82.6,100,71.0,74.0,71.0
20160103120000,538.65,81.4286,100,82.6,100,70.9,74.0,71.0
20160103121500,538.65,81.4286,100,78.5,100,70.9,74.0,71.0
20160103123000,538.65,81.4286,100,76.3,100,71.0,74.0,71.0
20160103124500,551.25,83.3333,100,56.8,100,69.7,74.0,71.0
20160103130000,551.25,83.3333,100,56.8,100,68.4,74.0,71.0
20160103131500,538.65,81.4286,100,84.0,100,68.9,74.0,71.0
20160103133000,538.65,81.4286,100,73.5,100,69.9,74.0,71.0
20160103134500,538.65,81.4286,100,73.5,100,70.3,74.0,71.0
20160103140000,538.65,81.4286,100,79.0,100,70.5,74.0,71.0
20160103141500,538.65,81.4286,100,77.4,100,70.8,74.0,71.0
20160103143000,538.65,81.4286,100,77.4,100,71.2,74.0,71.0
20160103144500,551.25,83.3333,100,56.8,100,70.0,74.0,71.0
20160103150000,544.95,82.381,100,56.8,100,68.5,74.0,71.0
20160103151500,538.65,81.4286,100,82.8,100,68.5,74.0,71.0
20160103153000,520.8,78.7302,100,77.7,100,69.9,74.0,71.0
20160103154500,527.1,79.6825,100,74.5,100,70.5,74.0,71.0
20160103160000,538.65,81.4286,100,81.1,100,71.2,74.0,71.0
20160103161500,538.65,81.4286,100,56.8,100,69.6,74.0,71.0
20160103163000,544.95,82.381,100,56.8,100,68.3,74.0,71.0
20160103164500,533.4,80.6349,100,86.2,100,69.1,74.0,71.0
20160103170000,533.4,80.6349,100,79.9,100,69.9,74.0,71.0
20160103171500,533.4,80.6349,100,80.7,100,70.8,74.0,71.0
20160103173000,533.4,80.6349,100,85.6,100,71.0,74.0,71.0
20160103174500,544.95,82.381,100,56.4,100,69.2,74.0,71.0
20160103180000,551.25,83.3333,100,56.4,100,68.1,74.0,71.0
20160103181500,538.65,81.4286,100,78.1,100,69.1,74.0,71.0
20160103183000,544.95,82.381,100,78.1,100,70.2,74.0,71.0
20160103184500,544.95,82.381,100,76.4,100,70.5,74.0,71.0
20160103190000,544.95,82.381,100,76.4,100,70.9,74.0,71.0
20160103191500,544.95,82.381,100,75.4,100,71.3,74.0,71.0
20160103193000,551.25,83.3333,100,56.7,100,68.9,74.0,71.0
20160103194500,551.25,83.3333,100,60.3,100,68.0,74.0,71.0
20160103200000,544.95,82.381,100,84.9,100,69.6,74.0,71.0
20160103201500,544.95,82.381,100,77.2,100,70.2,74.0,71.0
20160103203000,538.65,81.4286,100,77.2,100,70.5,74.0,71.0
20160103204500,538.65,81.4286,100,75.4,100,70.7,74.0,71.0
20160103210000,551.25,83.3333,100,61.6,0,70.8,74.0,71.0
20160103211500,544.95,82.381,100,56.3,100,68.7,74.0,71.0
20160103213000,544.95,82.381,100,75.6,100,68.1,74.0,71.0
20160103214500,538.65,81.4286,100,82.5,100,69.6,74.0,71.0
20160103220000,538.65,81.4286,100,82.5,100,70.2,74.0,71.0
20160103221500,538.65,81.4286,100,80.2,100,70.5,74.0,71.0
20160103223000,544.95,82.381,100,82.5,100,70.8,74.0,71.0
20160103224500,544.95,82.381,100,81.3,100,71.3,74.0,71.0
20160103230000,556.5,84.127,100,56.0,100,68.9,74.0,71.0
20160103231500,544.95,82.381,100,59.1,100,68.0,74.0,71.0
20160103233000,544.95,82.381,100,76.6,100,69.7,74.0,71.0
20160103234500,544.95,82.381,100,74.9,100,70.3,74.0,71.0
20160104000000,544.95,82.381,100,75.8,100,70.7,74.0,71.0
20160104001500,538.65,81.4286,100,75.8,100,70.8,74.0,71.0
20160104003000,544.95,82.381,100,79.5,100,70.8,74.0,71.0
20160104004500,544.95,82.381,100,58.4,100,70.6,74.0,71.0
20160104010000,544.95,82.381,100,56.0,100,68.6,74.0,71.0
20160104011500,544.95,82.381,100,72.9,100,68.1,74.0,71.0
20160104013000,544.95,82.381,100,78.0,100,69.9,74.0,71.0
20160104014500,544.95,82.381,100,81.6,100,70.7,74.0,71.0
20160104020000,544.95,82.381,100,81.6,100,70.8,74.0,71.0
20160104021500,538.65,81.4286,100,81.6,100,70.8,74.0,71.0
20160104023000,544.95,82.381,100,69.9,0,71.2,74.0,71.0
20160104024500,544.95,82.381,100,56.4,100,68.8,74.0,71.0
20160104030000,544.95,82.381,100,68.3,100,68.0,74.0,71.0
20160104031500,538.65,81.4286,100,84.4,100,69.8,74.0,71.0
20160104033000,544.95,82.381,100,84.4,100,70.5,74.0,71.0
20160104034500,544.95,82.381,100,84.4,100,70.7,74.0,71.0
20160104040000,544.95,82.381,100,83.1,100,71.1,74.0,71.0
20160104041500,544.95,82.381,100,56.0,100,69.2,74.0,71.0
20160104043000,551.25,83.3333,100,56.0,100,68.1,74.0,71.0
20160104044500,538.65,81.4286,100,83.1,100,69.1,74.0,71.0
20160104050000,544.95,82.381,100,81.5,100,69.9,74.0,71.0
20160104051500,544.95,82.381,100,80.6,100,70.3,74.0,71.0
20160104053000,544.95,82.381,100,68.8,100,71.0,74.0,71.0
20160104054500,551.25,83.3333,100,56.0,100,68.7,74.0,71.0
20160104060000,487.2,73.6508,100,74.2,100,68.2,74.0,71.0
20160104061500,538.65,81.4286,100,84.3,100,69.7,74.0,71.0
20160104063000,538.65,81.4286,100,83.1,100,70.2,74.0,71.0
20160104064500,544.95,82.381,100,76.1,100,70.7,74.0,71.0
20160104070000,538.65,81.4286,100,84.7,100,71.3,74.0,71.0
20160104071500,544.95,82.381,100,56.4,100,68.4,74.0,71.0
20160104073000,538.65,81.4286,100,83.7,100,68.4,74.0,71.0
20160104074500,480.9,72.6984,100,87.9,100,69.9,74.0,71.0
20160104080000,487.2,73.6508,100,86.9,100,70.4,74.0,71.0
20160104081500,494.55,74.7619,100,82.5,100,70.4,74.0,71.0
20160104083000,494.55,74.7619,100,74.9,0,71.4,74.0,71.0
20160104084500,500.85,75.7143,100,57.1,100,69.3,74.0,71.0
20160104090000,507.15,76.6667,100,57.1,100,68.7,74.0,71.0
20160104091500,514.5,77.7778,100,81.5,100,69.0,74.0,71.0
20160104093000,538.65,81.4286,100,76.8,100,70.0,74.0,71.0
20160104094500,544.95,82.381,100,78.3,100,70.6,74.0,71.0
20160104100000,538.65,81.4286,100,83.7,100,71.0,74.0,71.0
20160104101500,551.25,83.3333,100,59.2,100,70.5,74.0,71.0
20160104103000,544.95,82.381,100,56.8,100,69.1,74.0,71.0
20160104104500,551.25,83.3333,100,58.3,100,68.2,74.0,71.0
20160104110000,544.95,82.381,100,79.7,100,69.7,74.0,71.0
20160104111500,544.95,82.381,100,84.3,100,70.4,74.0,71.0
20160104113000,538.65,81.4286,100,80.1,100,70.5,74.0,71.0
20160104114500,538.65,81.4286,100,78.1,100,70.7,74.0,71.0
20160104120000,538.65,81.4286,100,74.4,100,70.9,74.0,71.0
20160104121500,538.65,81.4286,100,75.4,100,71.2,74.0,71.0
20160104123000,544.95,82.381,100,66.3,0,71.2,74.0,71.0
20160104124500,544.95,82.381,100,57.1,100,69.3,74.0,71.0
20160104130000,551.25,83.3333,100,57.1,100,68.4,74.0,71.0
20160104131500,538.65,81.4286,100,80.2,100,69.3,74.0,71.0
20160104133000,538.65,81.4286,100,76.8,100,70.1,74.0,71.0
20160104134500,538.65,81.4286,100,77.8,100,70.8,74.0,71.0
20160104140000,544.95,82.381,100,77.0,100,70.7,74.0,71.0
20160104141500,544.95,82.381,100,78.3,100,70.7,74.0,71.0
20160104143000,538.65,81.4286,100,74.9,100,70.9,74.0,71.0
20160104144500,544.95,82.381,100,74.9,100,71.0,74.0,71.0
20160104150000,533.4,80.6349,100,77.8,100,71.0,74.0,71.0
20160104151500,520.8,78.7302,100,73.9,100,71.2,74.0,71.0
20160104153000,533.4,80.6349,100,57.6,100,70.5,74.0,71.0
20160104154500,533.4,80.6349,100,56.9,100,69.5,74.0,71.0
20160104160000,527.1,79.6825,100,56.9,100,68.8,74.0,71.0
20160104161500,520.8,78.7302,100,72.0,100,69.0,74.0,71.0
20160104163000,527.1,79.6825,100,77.3,100,70.2,74.0,71.0
20160104164500,494.55,74.7619,100,74.4,100,70.5,74.0,71.0
20160104170000,507.15,76.6667,100,79.1,100,70.7,74.0,71.0
20160104171500,500.85,75.7143,100,77.7,100,70.8,74.0,71.0
20160104173000,500.85,75.7143,100,75.2,100,71.0,74.0,71.0
20160104174500,507.15,76.6667,100,76.8,100,71.1,74.0,71.0
20160104180000,514.5,77.7778,100,76.8,100,71.2,74.0,71.0
20160104181500,514.5,77.7778,100,55.6,100,70.0,74.0,71.0
20160104183000,507.15,76.6667,100,55.6,100,69.3,74.0,71.0
20160104184500,520.8,78.7302,100,56.4,100,68.7,74.0,71.0
20160104190000,527.1,79.6825,100,81.6,100,69.6,74.0,71.0
20160104191500,520.8,78.7302,100,74.4,100,70.4,74.0,71.0
20160104193000,507.15,76.6667,100,80.7,100,70.7,74.0,71.0
20160104194500,500.85,75.7143,100,81.8,100,71.0,74.0,71.0
20160104200000,507.15,76.6667,100,81.8,100,71.0,74.0,71.0
20160104201500,500.85,75.7143,100,78.2,100,71.0,74.0,71.0
20160104203000,507.15,76.6667,100,78.2,100,71.2,74.0,71.0
20160104204500,500.85,75.7143,100,81.5,100,71.0,74.0,71.0
20160104210000,500.85,75.7143,100,78.2,100,71.0,74.0,71.0
20160104211500,494.55,74.7619,100,74.9,100,71.2,74.0,71.0
20160104213000,494.55,74.7619,100,57.2,100,70.3,74.0,71.0
20160104214500,500.85,75.7143,100,56.0,100,68.9,74.0,71.0
20160104220000,494.55,74.7619,100,59.4,100,68.3,74.0,71.0
20160104221500,494.55,74.7619,100,84.0,100,69.6,74.0,71.0
20160104223000,514.5,77.7778,100,84.0,100,70.3,74.0,71.0
20160104224500,533.4,80.6349,100,84.0,100,70.7,74.0,71.0
20160104230000,533.4,80.6349,100,83.1,100,70.8,74.0,71.0
20160104231500,533.4,80.6349,100,83.1,100,71.2,74.0,71.0
20160104233000,533.4,80.6349,100,55.9,100,69.2,74.0,71.0
20160104234500,551.25,83.3333,100,55.9,100,68.1,74.0,71.0
20160105000000,533.4,80.6349,100,81.0,100,69.1,74.0,71.0
20160105001500,533.4,80.6349,100,79.2,100,70.4,74.0,71.0
20160105003000,533.4,80.6349,100,83.1,100,70.6,74.0,71.0
20160105004500,533.4,80.6349,100,83.1,100,71.3,74.0,71.0
20160105010000,544.95,82.381,100,55.9,100,68.9,74.0,71.0
20160105011500,544.95,82.381,100,60.6,100,68.0,74.0,71.0
20160105013000,538.65,81.4286,100,85.6,100,69.6,74.0,71.0
20160105014500,538.65,81.4286,100,84.3,100,70.2,74.0,71.0
20160105020000,538.65,81.4286,100,80.6,100,70.5,74.0,71.0
20160105021500,538.65,81.4286,100,77.2,100,70.8,74.0,71.0
20160105023000,538.65,81.4286,100,83.1,100,71.0,74.0,71.0
20160105024500,544.95,82.381,100,56.4,100,69.7,74.0,71.0
20160105030000,544.95,82.381,100,55.6,100,68.4,74.0,71.0
20160105031500,538.65,81.4286,100,84.9,100,68.9,74.0,71.0
