PropertyTimestampInNumber,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101081500,180.0,178.8,59.6,40,66.3,0,71.7,74.3,71.3
20160101083000,180.0,181.2,60.4,40,61.5,100,70.5,74.3,71.3
20160101084500,180.0,181.2,60.4,40,110.1,100,70.3,74.3,71.3
20160101090000,180.0,181.2,60.4,40,110.1,100,71.0,74.3,71.3
20160101091500,180.0,181.2,60.4,40,112.4,100,71.4,74.3,71.3
20160101093000,180.0,178.8,59.6,40,112.4,100,71.8,74.6,71.6
20160101094500,180.0,181.8,60.6,40,61.9,100,71.3,74.6,71.6
20160101100000,180.0,179.4,59.8,40,78.4,100,70.5,74.6,71.6
20160101101500,180.0,179.4,59.8,40,102.0,100,71.0,74.6,71.6
20160101103000,180.0,181.2,60.4,40,97.8,100,71.5,74.6,71.6
20160101104500,180.0,181.2,60.4,40,96.7,100,71.8,74.6,71.6
20160101110000,180.0,181.2,60.4,40,64.4,0,71.5,74.6,71.6
20160101111500,180.0,178.2,59.4,40,65.3,100,70.7,74.6,71.6
20160101113000,180.0,180.6,60.2,40,108.4,100,70.9,74.6,71.6
20160101114500,180.0,180.6,60.2,40,108.4,100,71.4,74.6,71.6
20160101120000,180.0,180.6,60.2,40,108.4,100,71.7,74.6,71.6
20160101121500,180.0,198.6,66.2,43,63.0,0,71.7,74.6,71.6
20160101123000,180.0,187.2,62.4,39,64.4,100,70.6,74.6,71.6
20160101124500,180.0,183.6,61.2,39,106.0,100,70.9,74.6,71.6
20160101130000,180.0,183.6,61.2,39,108.5,100,71.4,74.6,71.6
20160101131500,180.0,183.6,61.2,39,99.2,100,71.7,74.6,71.6
20160101133000,180.0,186.6,62.2,39,64.4,0,71.6,74.6,71.6
20160101134500,180.0,186.6,62.2,39,65.8,100,70.6,74.6,71.6
20160101140000,180.0,186.6,62.2,39,108.4,100,70.9,74.6,71.6
20160101141500,180.0,182.4,60.8,39,108.4,100,71.3,74.6,71.6
20160101143000,180.0,182.4,60.8,39,108.4,100,71.7,74.6,71.6
20160101144500,180.0,186.6,62.2,39,68.7,0,71.9,74.6,71.6
20160101150000,180.0,186.6,62.2,39,64.3,100,70.8,74.6,71.6
20160101151500,180.0,186.6,62.2,39,108.4,100,70.7,74.6,71.6
20160101153000,180.0,183.6,61.2,39,108.4,100,71.3,74.6,71.6
20160101154500,180.0,183.6,61.2,39,108.4,100,71.6,74.6,71.6
20160101160000,180.0,183.6,61.2,39,78.3,0,71.9,74.6,71.6
20160101161500,180.0,183.6,61.2,39,62.4,100,70.9,74.6,71.6
20160101163000,180.0,183.6,61.2,39,95.4,100,70.7,74.6,71.6
20160101164500,180.0,180.6,60.2,39,98.0,100,71.2,74.6,71.6
20160101170000,180.0,184.2,61.4,39,96.0,100,71.6,74.6,71.6
20160101171500,180.0,184.2,61.4,39,99.7,100,71.9,74.6,71.6
20160101173000,180.0,180.6,60.2,39,60.8,100,71.0,74.6,71.6
20160101174500,180.0,183.6,61.2,39,95.4,100,70.6,74.6,71.6
20160101180000,180.0,183.6,61.2,39,97.2,100,71.2,74.6,71.6
20160101181500,180.0,183.6,61.2,39,99.1,100,71.6,74.6,71.6
20160101183000,180.0,183.6,61.2,39,90.6,100,71.9,74.6,71.6
20160101184500,180.0,178.8,59.6,39,60.8,100,70.9,74.6,71.6
20160101190000,180.0,178.8,59.6,39,101.0,100,70.6,74.6,71.6
20160101191500,180.0,175.2,58.4,39,99.6,100,71.2,74.6,71.6
20160101193000,180.0,175.2,58.4,39,99.6,100,71.6,74.6,71.6
20160101194500,180.0,175.2,58.4,39,99.6,100,71.8,74.6,71.6
20160101200000,180.0,175.2,58.4,39,63.6,100,71.2,74.6,71.6
20160101201500,180.0,184.2,61.4,39,77.5,100,70.5,74.6,71.6
20160101203000,180.0,184.2,61.4,39,97.2,100,71.0,74.6,71.6
20160101204500,180.0,181.2,60.4,39,104.3,100,71.5,74.6,71.6
20160101210000,180.0,184.2,61.4,39,108.4,100,71.8,74.6,71.6
20160101211500,180.0,184.2,61.4,39,64.4,0,71.4,74.6,71.6
20160101213000,180.0,181.8,60.6,39,66.2,100,70.5,74.6,71.6
20160101214500,180.0,186.6,62.2,39,109.8,100,70.9,74.6,71.6
20160101220000,180.0,183.6,61.2,39,109.8,100,71.4,74.6,71.6
20160101221500,180.0,186.0,62.0,39,109.8,100,71.8,74.6,71.6
20160101223000,180.0,183.6,61.2,39,63.6,0,71.4,74.6,71.6
20160101224500,180.0,183.6,61.2,39,68.0,100,70.5,74.6,71.6
20160101230000,180.0,183.6,61.2,39,109.2,100,70.9,74.6,71.6
20160101231500,180.0,183.6,61.2,39,109.2,100,71.4,74.6,71.6
20160101233000,180.0,181.2,60.4,39,109.2,100,71.8,74.6,71.6
20160101234500,180.0,181.2,60.4,39,62.8,100,71.2,74.6,71.6
20160102000000,180.0,178.8,59.6,39,92.1,100,70.5,74.6,71.6
20160102001500,180.0,181.2,60.4,39,110.9,100,71.1,74.6,71.6
20160102003000,180.0,181.2,60.4,39,110.9,100,71.6,74.6,71.6
20160102004500,180.0,183.6,61.2,39,95.9,0,71.8,74.6,71.6
20160102010000,180.0,183.6,61.2,39,62.8,100,71.0,74.6,71.6
20160102011500,180.0,180.6,60.2,39,95.9,100,70.6,74.6,71.6
20160102013000,180.0,180.6,60.2,39,99.1,100,71.1,74.6,71.6
20160102014500,180.0,180.6,60.2,39,110.9,100,71.5,74.6,71.6
20160102020000,180.0,174.0,58.0,39,113.3,100,71.8,74.6,71.6
20160102021500,180.0,175.8,58.6,39,63.6,100,71.2,74.6,71.6
20160102023000,180.0,175.8,58.6,39,75.7,100,70.5,74.6,71.6
20160102024500,180.0,175.8,58.6,39,106.1,100,71.0,74.6,71.6
20160102030000,180.0,177.6,59.2,39,110.4,100,71.4,74.6,71.6
20160102031500,180.0,175.8,58.6,39,113.3,100,71.8,74.6,71.6
20160102033000,180.0,177.6,59.2,39,62.0,100,71.3,74.6,71.6
20160102034500,180.0,177.6,59.2,39,76.3,100,70.5,74.6,71.6
20160102040000,180.0,186.0,62.0,39,112.5,100,71.0,74.6,71.6
20160102041500,180.0,181.8,60.6,39,107.9,100,71.4,74.6,71.6
20160102043000,180.0,181.8,60.6,39,103.7,100,71.8,74.6,71.6
20160102044500,180.0,181.8,60.6,39,63.2,100,71.2,74.6,71.6
20160102050000,180.0,181.8,60.6,39,87.3,100,70.5,74.6,71.6
20160102051500,180.0,181.8,60.6,39,101.1,100,71.0,74.6,71.6
20160102053000,180.0,181.8,60.6,39,101.1,100,71.5,74.6,71.6
20160102054500,180.0,184.2,61.4,39,111.1,100,71.8,74.6,71.6
20160102060000,180.0,184.2,61.4,39,61.2,100,71.1,74.6,71.6
20160102061500,180.0,184.2,61.4,39,95.9,100,70.5,74.6,71.6
20160102063000,180.0,184.2,61.4,39,100.7,100,71.1,74.6,71.6
20160102064500,180.0,184.2,61.4,39,98.8,100,71.6,74.6,71.6
20160102070000,180.0,181.2,60.4,40,98.8,100,71.8,74.6,71.6
20160102071500,180.0,181.2,60.4,40,64.0,0,71.6,74.6,71.6
20160102073000,180.0,183.6,61.2,40,65.8,100,70.5,74.6,71.6
20160102074500,180.0,187.2,62.4,40,110.4,100,70.9,74.6,71.6
20160102080000,180.0,187.2,62.4,39,109.2,100,71.4,74.6,71.6
20160102081500,180.0,184.2,61.4,39,109.2,100,71.7,74.6,71.6
20160102083000,180.0,184.2,61.4,39,63.7,0,71.5,74.6,71.6
20160102084500,180.0,184.2,61.4,39,65.8,100,70.5,74.6,71.6
20160102090000,180.0,181.2,60.4,39,106.0,100,70.9,74.6,71.6
20160102091500,180.0,184.2,61.4,39,102.7,100,71.4,74.6,71.6
20160102093000,180.0,180.6,60.2,39,102.7,100,71.7,74.6,71.6
20160102094500,180.0,180.6,60.2,39,65.3,0,71.7,74.6,71.6
20160102100000,180.0,180.6,60.2,39,65.3,100,70.7,74.6,71.6
20160102101500,180.0,180.6,60.2,39,101.0,100,70.9,74.6,71.6
20160102103000,180.0,180.6,60.2,39,97.2,100,71.4,74.6,71.6
20160102104500,180.0,180.6,60.2,39,103.2,100,71.7,74.6,71.6
20160102110000,180.0,180.6,60.2,39,64.6,0,71.6,74.6,71.6
20160102111500,180.0,183.6,61.2,39,65.8,100,70.7,74.6,71.6
20160102113000,180.0,179.4,59.8,39,108.4,100,70.9,74.6,71.6
20160102114500,180.0,179.4,59.8,39,106.0,100,71.4,74.6,71.6
20160102120000,180.0,179.4,59.8,39,107.4,100,71.8,74.6,71.6
20160102121500,180.0,182.4,60.8,39,64.0,0,71.4,74.6,71.6
20160102123000,180.0,182.4,60.8,39,66.3,100,70.6,74.6,71.6
20160102124500,180.0,182.4,60.8,39,108.4,100,71.0,74.6,71.6
20160102130000,180.0,182.4,60.8,39,110.6,100,71.5,74.6,71.6
20160102131500,180.0,182.4,60.8,39,85.2,0,71.9,74.6,71.6
20160102133000,180.0,182.4,60.8,39,62.4,100,71.2,74.6,71.6
20160102134500,180.0,182.4,60.8,39,84.9,100,70.5,74.6,71.6
20160102140000,180.0,182.4,60.8,39,96.6,100,71.2,74.6,71.6
20160102141500,180.0,186.0,62.0,39,96.6,100,71.7,74.6,71.6
20160102143000,180.0,183.6,61.2,39,66.3,0,71.8,74.6,71.6
20160102144500,180.0,181.2,60.4,39,64.4,100,70.8,74.6,71.6
20160102150000,180.0,184.2,61.4,39,96.0,100,70.8,74.6,71.6
20160102151500,180.0,181.8,60.6,39,106.0,100,71.3,74.6,71.6
20160102153000,180.0,181.8,60.6,39,109.1,100,71.7,74.6,71.6
20160102154500,180.0,181.8,60.6,39,64.9,0,71.6,74.6,71.6
20160102160000,180.0,181.8,60.6,39,64.9,100,70.7,74.6,71.6
20160102161500,180.0,181.8,60.6,39,94.2,100,70.9,74.6,71.6
20160102163000,180.0,181.8,60.6,39,94.2,100,71.4,74.6,71.6
20160102164500,180.0,181.8,60.6,39,99.6,100,71.7,74.6,71.6
20160102170000,180.0,181.8,60.6,39,64.4,0,71.7,74.6,71.6
20160102171500,180.0,181.8,60.6,39,63.5,100,70.7,74.6,71.6
20160102173000,180.0,181.8,60.6,39,107.6,100,70.8,74.6,71.6
20160102174500,180.0,181.8,60.6,39,109.2,100,71.4,74.6,71.6
20160102180000,180.0,181.8,60.6,39,95.4,100,71.8,74.6,71.6
20160102181500,180.0,181.8,60.6,39,64.0,0,71.5,74.6,71.6
20160102183000,180.0,181.8,60.6,39,65.3,100,70.7,74.6,71.6
20160102184500,180.0,179.4,59.8,39,99.1,100,71.0,74.6,71.6
20160102190000,180.0,183.6,61.2,39,102.7,100,71.5,74.6,71.6
20160102191500,180.0,183.6,61.2,39,107.6,100,71.9,74.6,71.6
20160102193000,180.0,187.2,62.4,39,63.2,100,71.2,74.6,71.6
20160102194500,180.0,183.6,61.2,39,81.7,100,70.5,74.6,71.6
20160102200000,180.0,183.6,61.2,39,101.1,100,71.1,74.6,71.6
20160102201500,180.0,180.6,60.2,39,97.4,100,71.5,74.6,71.6
20160102203000,180.0,180.6,60.2,39,101.8,100,71.7,74.6,71.6
20160102204500,180.0,180.6,60.2,39,64.9,0,71.6,74.6,71.6
20160102210000,180.0,180.6,60.2,39,64.0,100,70.7,74.6,71.6
20160102211500,180.0,180.6,60.2,39,99.1,100,70.9,74.6,71.6
20160102213000,180.0,180.6,60.2,39,97.2,100,71.4,74.6,71.6
20160102214500,180.0,180.6,60.2,39,104.3,100,71.8,74.6,71.6
20160102220000,180.0,180.6,60.2,39,63.6,100,71.3,74.6,71.6
20160102221500,180.0,183.6,61.2,39,67.1,100,70.5,74.6,71.6
20160102223000,180.0,183.6,61.2,39,109.2,100,71.0,74.6,71.6
20160102224500,180.0,174.0,58.0,39,104.3,100,71.5,74.6,71.6
20160102230000,180.0,174.0,58.0,39,110.9,100,71.8,74.6,71.6
20160102231500,180.0,172.2,57.4,39,64.4,0,71.6,74.6,71.6
20160102233000,180.0,174.6,58.2,39,65.8,100,70.7,74.6,71.6
20160102234500,180.0,174.6,58.2,39,110.1,100,70.8,74.6,71.6
20160103000000,180.0,174.6,58.2,39,113.3,100,71.4,74.6,71.6
20160103001500,180.0,174.6,58.2,39,113.3,100,71.8,74.6,71.6
20160103003000,180.0,174.6,58.2,39,61.6,100,71.3,74.6,71.6
20160103004500,180.0,174.6,58.2,39,66.2,100,70.5,74.6,71.6
20160103010000,180.0,177.6,59.2,39,108.4,100,71.0,74.6,71.6
20160103011500,180.0,177.6,59.2,39,108.4,100,71.4,74.6,71.6
20160103013000,180.0,177.6,59.2,39,108.4,100,71.8,74.6,71.6
20160103014500,180.0,175.8,58.6,39,64.0,0,71.4,74.6,71.6
20160103020000,180.0,178.8,59.6,39,64.0,100,70.6,74.6,71.6
20160103021500,180.0,181.2,60.4,39,108.5,100,71.0,74.6,71.6
20160103023000,180.0,181.2,60.4,39,104.9,100,71.5,74.6,71.6
20160103024500,180.0,181.2,60.4,39,96.9,100,71.9,74.6,71.6
20160103030000,180.0,186.0,62.0,39,61.2,100,71.1,74.6,71.6
20160103031500,180.0,183.6,61.2,39,97.5,100,70.6,74.6,71.6
20160103033000,180.0,183.6,61.2,39,108.5,100,71.1,74.6,71.6
20160103034500,180.0,183.6,61.2,39,97.4,100,71.6,74.6,71.6
20160103040000,180.0,183.6,61.2,39,88.2,0,71.9,74.6,71.6
20160103041500,180.0,183.6,61.2,39,63.2,100,71.1,74.6,71.6
20160103043000,180.0,183.6,61.2,39,91.5,100,70.5,74.6,71.6
20160103044500,180.0,183.6,61.2,39,109.2,100,71.1,74.6,71.6
20160103050000,180.0,179.4,59.8,39,107.7,100,71.6,74.6,71.6
20160103051500,180.0,183.6,61.2,39,82.3,0,71.9,74.6,71.6
20160103053000,180.0,183.6,61.2,39,60.7,100,71.0,74.6,71.6
20160103054500,180.0,186.0,62.0,39,91.7,100,70.7,74.6,71.6
20160103060000,180.0,183.6,61.2,39,95.1,100,71.2,74.6,71.6
20160103061500,180.0,181.2,60.4,39,105.1,100,71.5,74.6,71.6
20160103063000,180.0,183.6,61.2,39,105.1,100,71.8,74.6,71.6
20160103064500,180.0,183.6,61.2,39,62.3,0,71.3,74.6,71.6
20160103070000,180.0,179.4,59.8,39,66.3,100,70.5,74.6,71.6
20160103071500,180.0,181.2,60.4,39,110.1,100,71.0,74.6,71.6
20160103073000,180.0,175.2,58.4,39,104.2,100,71.5,74.6,71.6
20160103074500,180.0,175.2,58.4,39,108.4,100,71.7,74.6,71.6
20160103080000,180.0,177.6,59.2,39,62.8,0,71.7,74.6,71.6
20160103081500,180.0,179.4,59.8,39,64.0,100,70.8,74.6,71.6
20160103083000,180.0,179.4,59.8,39,108.4,100,70.8,74.6,71.6
20160103084500,180.0,181.2,60.4,39,110.1,100,71.3,74.6,71.6
20160103090000,180.0,181.2,60.4,39,110.1,100,71.7,74.6,71.6
20160103091500,180.0,178.8,59.6,39,61.6,0,71.6,74.6,71.6
20160103093000,180.0,178.8,59.6,39,64.6,100,70.7,74.6,71.6
20160103094500,180.0,175.8,58.6,39,101.9,100,71.0,74.6,71.6
20160103100000,180.0,179.4,59.8,39,99.4,100,71.5,74.6,71.6
20160103101500,180.0,181.2,60.4,39,97.1,100,71.9,74.6,71.6
20160103103000,180.0,178.2,59.4,39,64.0,100,71.3,74.6,71.6
20160103104500,180.0,178.2,59.4,39,65.8,100,70.7,74.6,71.6
20160103110000,180.0,178.2,59.4,39,94.8,100,71.1,74.6,71.6
20160103111500,180.0,178.2,59.4,39,106.0,100,71.6,74.6,71.6
20160103113000,180.0,178.2,59.4,39,71.6,0,72.0,74.6,71.6
20160103114500,180.0,175.2,58.4,39,63.6,100,71.2,74.6,71.6
20160103120000,180.0,178.2,59.4,39,67.1,100,70.6,74.6,71.6
20160103121500,180.0,180.6,60.2,39,100.2,100,71.1,74.6,71.6
20160103123000,180.0,178.2,59.4,39,96.5,100,71.7,74.6,71.6
20160103124500,180.0,178.2,59.4,39,66.5,0,71.8,74.6,71.6
20160103130000,180.0,178.2,59.4,39,62.8,100,70.9,74.6,71.6
20160103131500,180.0,178.2,59.4,39,94.2,100,70.6,74.6,71.6
20160103133000,180.0,175.8,58.6,39,97.8,100,71.3,74.6,71.6
20160103134500,180.0,178.2,59.4,39,87.9,0,71.9,74.6,71.6
20160103140000,180.0,178.2,59.4,39,63.6,100,71.3,74.6,71.6
20160103141500,180.0,175.8,58.6,39,66.3,100,70.8,74.6,71.6
20160103143000,180.0,175.8,58.6,39,97.2,100,70.9,74.6,71.6
20160103144500,180.0,175.8,58.6,39,110.9,100,71.5,74.6,71.6
20160103150000,180.0,175.8,58.6,39,71.1,0,72.0,74.6,71.6
20160103151500,180.0,177.6,59.2,39,63.6,100,71.2,74.6,71.6
20160103153000,180.0,175.8,58.6,39,67.3,100,70.7,74.6,71.6
20160103154500,180.0,178.8,59.6,39,100.0,100,71.0,74.6,71.6
20160103160000,180.0,178.8,59.6,39,101.1,100,71.6,74.6,71.6
20160103161500,180.0,175.8,58.6,39,64.1,0,71.8,74.6,71.6
20160103163000,180.0,178.2,59.4,39,64.1,100,70.9,74.6,71.6
20160103164500,180.0,181.2,60.4,39,101.7,100,70.7,74.6,71.6
20160103170000,180.0,181.2,60.4,39,107.6,100,71.3,74.6,71.6
20160103171500,180.0,181.2,60.4,39,105.3,100,71.7,74.6,71.6
20160103173000,180.0,181.2,60.4,39,65.3,0,71.6,74.6,71.6
20160103174500,180.0,181.2,60.4,39,65.3,100,70.8,74.6,71.6
20160103180000,180.0,181.2,60.4,39,95.9,100,70.8,74.6,71.6
20160103181500,180.0,181.2,60.4,39,102.9,100,71.3,74.6,71.6
20160103183000,180.0,175.8,58.6,39,102.9,100,71.7,74.6,71.6
20160103184500,180.0,179.4,59.8,39,62.8,0,71.6,74.6,71.6
20160103190000,180.0,175.8,58.6,39,64.8,100,70.7,74.6,71.6
20160103191500,180.0,175.8,58.6,39,100.4,100,70.9,74.6,71.6
20160103193000,180.0,175.8,58.6,39,110.9,100,71.4,74.6,71.6
20160103194500,180.0,174.0,58.0,39,108.2,100,71.8,74.6,71.6
20160103200000,180.0,179.4,59.8,39,64.9,0,71.6,74.6,71.6
20160103201500,180.0,179.4,59.8,39,66.2,100,70.7,74.6,71.6
20160103203000,180.0,174.0,58.0,39,103.2,100,70.8,74.6,71.6
20160103204500,180.0,178.2,59.4,39,96.6,100,71.3,74.6,71.6
20160103210000,180.0,178.2,59.4,39,96.6,100,71.7,74.6,71.6
20160103211500,180.0,178.2,59.4,39,65.4,0,71.7,74.6,71.6
20160103213000,180.0,178.2,59.4,39,65.4,100,70.8,74.6,71.6
20160103214500,180.0,178.2,59.4,39,106.8,100,70.8,74.6,71.6
20160103220000,180.0,178.2,59.4,39,108.4,100,71.3,74.6,71.6
20160103221500,180.0,178.2,59.4,39,108.4,100,71.7,74.6,71.6
20160103223000,180.0,178.2,59.4,39,63.6,0,71.8,74.6,71.6
20160103224500,180.0,174.6,58.2,39,63.6,100,70.7,74.6,71.6
20160103230000,180.0,174.6,58.2,39,110.9,100,70.8,74.6,71.6
20160103231500,180.0,177.6,59.2,39,106.8,100,71.3,74.6,71.6
20160103233000,180.0,177.6,59.2,39,99.7,100,71.7,74.6,71.6
20160103234500,180.0,175.8,58.6,39,66.3,0,71.8,74.6,71.6
20160104000000,180.0,178.2,59.4,39,64.7,100,70.8,74.6,71.6
20160104001500,180.0,182.4,60.8,39,100.4,100,70.8,74.6,71.6
20160104003000,180.0,185.4,61.8,39,105.2,100,71.3,74.6,71.6
20160104004500,180.0,182.4,60.8,39,102.7,100,71.6,74.6,71.6
20160104010000,180.0,182.4,60.8,39,68.9,0,71.9,74.6,71.6
20160104011500,180.0,185.4,61.8,39,61.9,100,70.8,74.6,71.6
20160104013000,180.0,182.4,60.8,39,99.2,100,70.7,74.6,71.6
20160104014500,180.0,182.4,60.8,39,106.9,100,71.2,74.6,71.6
20160104020000,180.0,182.4,60.8,39,106.9,100,71.6,74.6,71.6
20160104021500,180.0,182.4,60.8,39,97.8,0,71.9,74.6,71.6
20160104023000,180.0,182.4,60.8,39,62.8,100,71.0,74.6,71.6
20160104024500,180.0,182.4,60.8,39,102.6,100,70.6,74.6,71.6
20160104030000,180.0,182.4,60.8,39,112.1,100,71.1,74.6,71.6
20160104031500,180.0,182.4,60.8,39,112.1,100,71.6,74.6,71.6
20160104033000,180.0,186.0,62.0,39,85.9,0,71.9,74.6,71.6
20160104034500,180.0,183.6,61.2,39,62.4,100,71.0,74.6,71.6
20160104040000,180.0,183.6,61.2,39,103.5,100,70.6,74.6,71.6
20160104041500,180.0,186.0,62.0,39,106.8,100,71.1,74.6,71.6
20160104043000,180.0,186.0,62.0,39,106.8,100,71.6,74.6,71.6
20160104044500,180.0,181.8,60.6,39,106.8,100,71.8,74.6,71.6
20160104050000,180.0,178.8,59.6,39,64.0,100,71.3,74.6,71.6
20160104051500,180.0,178.8,59.6,39,76.4,100,70.5,74.6,71.6
20160104053000,180.0,178.8,59.6,39,110.9,100,71.0,74.6,71.6
20160104054500,180.0,180.6,60.2,39,107.6,100,71.4,74.6,71.6
20160104060000,180.0,180.6,60.2,39,109.2,100,71.7,74.6,71.6
20160104061500,180.0,180.6,60.2,39,63.7,0,71.6,74.6,71.6
20160104063000,180.0,177.6,59.2,39,63.7,100,70.5,74.6,71.6
20160104064500,180.0,177.6,59.2,39,99.1,100,70.9,74.6,71.6
20160104070000,180.0,181.8,60.6,39,112.5,100,71.3,74.6,71.6
20160104071500,180.0,177.6,59.2,39,110.9,100,71.7,74.6,71.6
20160104073000,180.0,186.6,62.2,40,62.5,0,71.6,74.6,71.6
20160104074500,180.0,186.6,62.2,40,65.3,100,70.5,74.6,71.6
20160104080000,180.0,186.6,62.2,40,110.9,100,71.2,74.6,71.6
20160104081500,180.0,181.2,60.4,40,101.9,100,71.6,74.6,71.6
20160104083000,180.0,183.6,61.2,40,101.9,100,71.7,74.6,71.6
20160104084500,180.0,183.6,61.2,40,101.9,100,71.7,74.6,71.6
20160104090000,180.0,183.6,61.2,40,68.2,0,71.8,74.6,71.6
20160104091500,180.0,183.6,61.2,40,62.4,100,71.2,74.6,71.6
20160104093000,180.0,183.6,61.2,40,65.1,100,70.8,74.6,71.6
20160104094500,180.0,186.6,62.2,40,94.9,100,71.1,74.6,71.6
20160104100000,180.0,186.6,62.2,40,104.3,100,71.3,74.6,71.6
20160104101500,180.0,183.6,61.2,39,95.0,100,71.6,74.6,71.6
20160104103000,180.0,179.4,59.8,39,91.7,100,71.8,74.6,71.6
20160104104500,180.0,179.4,59.8,39,62.8,0,71.6,74.6,71.6
20160104110000,180.0,179.4,59.8,39,62.8,100,70.9,74.6,71.6
20160104111500,180.0,175.2,58.4,39,65.3,100,71.9,74.6,71.6
20160104113000,180.0,175.2,58.4,39,63.2,0,71.7,74.6,71.6
20160104114500,180.0,175.2,58.4,39,62.4,0,72.4,74.6,71.6
20160104120000,180.0,175.2,58.4,39,62.4,0,72.7,74.6,71.6
20160104121500,180.0,177.6,59.2,39,62.4,0,72.7,74.6,71.6
20160104123000,180.0,174.6,58.2,39,62.4,0,71.9,74.6,71.6
20160104124500,180.0,185.4,61.8,39,61.6,100,71.2,74.6,71.6
20160104130000,180.0,185.4,61.8,39,64.8,100,70.8,74.6,71.6
20160104131500,180.0,185.4,61.8,39,68.1,100,71.0,74.6,71.6
20160104133000,180.0,178.8,59.6,39,91.9,100,71.5,74.6,71.6
20160104134500,180.0,181.2,60.4,39,63.6,0,72.6,74.6,71.6
20160104140000,180.0,181.2,60.4,39,61.9,0,73.1,74.6,71.6
20160104141500,180.0,181.2,60.4,39,61.9,0,72.9,74.6,71.6
20160104143000,180.0,181.2,60.4,39,61.9,0,73.3,74.6,71.6
20160104144500,180.0,177.6,59.2,39,61.9,0,72.9,74.6,71.6
20160104150000,180.0,177.6,59.2,39,61.9,0,72.0,74.6,71.6
20160104151500,180.0,177.6,59.2,39,61.9,100,71.3,74.6,71.6
20160104153000,180.0,177.6,59.2,39,61.9,100,71.2,74.6,71.6
20160104154500,180.0,177.6,59.2,39,63.6,100,71.0,74.6,71.6
20160104160000,180.0,175.2,58.4,39,67.3,100,71.0,74.6,71.6
20160104161500,180.0,177.6,59.2,39,65.8,100,71.1,74.6,71.6
20160104163000,180.0,177.6,59.2,39,90.6,100,71.9,74.6,71.6
20160104164500,180.0,175.8,58.6,39,62.0,0,71.5,74.6,71.6
20160104170000,180.0,175.8,58.6,39,62.0,100,71.2,74.6,71.6
20160104171500,180.0,178.8,59.6,39,62.8,100,71.0,74.6,71.6
20160104173000,180.0,181.2,60.4,39,66.0,100,70.8,74.6,71.6
20160104174500,180.0,187.2,62.4,39,73.9,0,71.9,74.6,71.6
20160104180000,180.0,187.2,62.4,39,62.8,100,71.2,74.6,71.6
20160104181500,180.0,181.2,60.4,39,65.3,100,70.9,74.6,71.6
