1,4479,37562017,126936174,20,1,공대 도서관,College & Education,20120619154229TUE,20120619160642TUE
2,4,37561859,126935648,73,1,Unknown,Unknown,20120619163055TUE,20120619165456TUE
3,8,37561889,126935490,25,1,Unknown,Unknown,20120619165814TUE,20120619173235TUE
4,8,37561889,126935490,25,1,Unknown,Unknown,20120619173525TUE,20120619174652TUE
5,8,37561889,126935490,25,1,Unknown,Unknown,20120619175706TUE,20120619181501TUE
6,9,37561251,126935395,2751,2,Move,Move,20120619183507TUE
7,10,37561946,126936023,20,2,Move,Move,20120619195442TUE
8,4479,37562017,126936174,20,1,공대 도서관,College & Education,20120619203128TUE,20120619215210TUE
9,14,37561929,126936335,85,2,Move,Move,20120619221305TUE
10,16,37562004,126936149,59,1,Unknown,Unknown,20120619221958TUE,20120619231112TUE
11,4479,37562017,126936174,20,1,공대 도서관,College & Education,20120619234210TUE,20120620001741WED
12,4479,37562017,126936174,20,1,공대 도서관,College & Education,20120620002104WED,20120620025157WED
13,19,37561933,126936041,20,2,Move,Move,20120620031029WED
14,20,37561919,126936121,20,2,Move,Move,20120620032249WED
15,4479,37562017,126936174,20,1,공대 도서관,College & Education,20120620033546WED,20120620084703WED
16,23,37562130,126935716,30,1,Unknown,Unknown,20120620085148WED,20120620111608WED
17,24,37488373,126982325,30,2,Move,Move,20120620114836WED
18,25,37505218,126979265,1586,2,Move,Move,20120620115527WED
19,26,37505218,126979265,1586,2,Move,Move,20120620120308WED
20,27,37505218,126979265,1586,2,Move,Move,20120620120958WED
21,28,37351969,126982087,20,2,Move,Move,20120620124051WED
22,30,37358920,126968880,97,1,Unknown,Unknown,20120620124943WED,20120620130748WED
23,31,37358727,126971506,28,2,Move,Move,20120620131912WED
24,32,37357931,126966680,1934,2,Move,Move,20120620132654WED
25,33,37359468,126968761,58,2,Move,Move,20120620133631WED
26,34,37358751,126969002,1953,2,Move,Move,20120620134322WED
27,36,0,0,0,1,Unknown,Unknown,20120620135105WED,20120620140315WED
28,39,37396285,126909948,40,1,Unknown,Unknown,20120620140841WED,20120620162954WED
29,39,37396285,126909948,40,1,Unknown,Unknown,20120620164306WED,20120620170106WED
30,40,37384297,126933659,78,2,Move,Move,20120620171141WED
31,41,37357931,126966680,1934,2,Move,Move,20120620173427WED
32,42,37357931,126966680,1934,2,Move,Move,20120620174203WED
33,43,37358378,126970402,48,2,Move,Move,20120620174944WED
34,44,37357931,126966680,1934,2,Move,Move,20120620175725WED
35,45,37357931,126966680,1934,2,Move,Move,20120620180507WED
36,46,37357931,126966680,1934,2,Move,Move,20120620181449WED
37,47,37357931,126966680,1934,2,Move,Move,20120620182432WED
38,48,37358249,126966027,72,2,Move,Move,20120620183127WED
39,49,37385320,126950992,57,2,Move,Move,20120620183909WED
40,50,37398592,126936802,1760,2,Move,Move,20120620184649WED
41,51,37400339,126921934,1765,2,Move,Move,20120620185340WED
42,5455,37395495,126913181,1,1,과외학생집,Residence,20120620190706WED,20120620210601WED
43,54,37384329,126933895,91,2,Move,Move,20120620211613WED
44,55,37363289,126960884,1945,2,Move,Move,20120620212356WED
45,57,37358816,126967953,31,1,Unknown,Unknown,20120620213242WED,20120621002047THU
46,5778,37358634,126970844,1,1,집,Sports & Outdoors,20120621010407THU,20120621011419THU
47,5778,37358634,126970844,1,1,집,Sports & Outdoors,20120621012521THU,20120621021424THU
