1,8,37556419,127004845,1569,1,신라호텔,Unknown,20110816140629TUE,20110816144628TUE
2,9,37558660,127006422,18,2,Move,Move,20110816145717TUE
3,10,37532049,127021684,1904,2,Move,Move,20110816151038TUE
4,13,37515110,127020736,1485,1,신사역,Unknown,20110816152737TUE,20110816161323TUE
5,529,37505609,127052375,35,1,회사,Unknown,20110816170604TUE,20110816180418TUE
6,17,37506006,127053345,1507,2,Move,Move,20110816181506TUE
7,18,37505886,127052746,30,2,Move,Move,20110816182233TUE
8,19,37506238,127052699,34,2,Move,Move,20110816182959TUE
9,20,37506198,127052867,14,2,Move,Move,20110816183726TUE
10,529,37505609,127052375,35,1,회사,Unknown,20110816184903TUE,20110816191327TUE
11,23,37492429,127009394,18,2,Move,Move,20110816193236TUE
12,25,37491877,127012172,1597,1,요거프레소 서초역점,Unknown,20110816194003TUE,20110816211107TUE
13,26,37492215,127009902,14,2,Move,Move,20110816212432TUE
14,28,37491955,127010591,1960,1,우원개발 코스닥상장기업,Unknown,20110816213159TUE,20110816223725TUE
15,30,37490192,127005804,3096,2,Move,Move,20110816225610TUE
16,31,37502074,127041956,3083,2,Move,Move,20110816230337TUE
17,32,37506042,127053517,1490,2,Move,Move,20110816230949TUE
18,33,37505982,127053318,1565,2,Move,Move,20110816231717TUE
19,34,37505982,127053318,1565,2,Move,Move,20110816232444TUE
20,35,37477552,127105122,4877,2,Move,Move,20110816234438TUE
21,36,37324715,127104189,14,2,Move,Move,20110817002116WED
22,37,37304236,127075646,67,2,Move,Move,20110817002913WED
23,1512,37300677,127078493,43,1,상현동 쇼핑타운,Unknown,20110817003639WED,20110817124402WED
24,42,37304902,127082127,49,2,Move,Move,20110817130249WED
25,45,37307789,127085193,1998,1,상현동사무소,Unknown,20110817131116WED,20110817134533WED
26,46,37308095,127085398,2109,2,Move,Move,20110817135753WED
27,47,37308436,127086049,1983,2,Move,Move,20110817140619WED
28,48,37308436,127086049,1983,2,Move,Move,20110817141445WED
29,49,37308436,127086049,1983,2,Move,Move,20110817142311WED
30,50,37308436,127086049,1983,2,Move,Move,20110817143136WED
31,51,37304672,127081137,60,2,Move,Move,20110817144653WED
32,52,37308265,127085910,1949,2,Move,Move,20110817145519WED
33,53,37304391,127080861,10,2,Move,Move,20110817150245WED
34,54,37304370,127080868,60,2,Move,Move,20110817150942WED
35,55,37307789,127085193,1998,2,Move,Move,20110817152016WED
36,56,37307789,127085193,1998,2,Move,Move,20110817152842WED
37,57,37307789,127085193,1998,2,Move,Move,20110817153707WED
38,58,37307789,127085193,1998,2,Move,Move,20110817154533WED
39,59,37307789,127085193,1998,2,Move,Move,20110817155359WED
40,60,37307789,127085193,1998,2,Move,Move,20110817160224WED
41,61,37307789,127085193,1998,2,Move,Move,20110817161050WED
42,62,37304672,127081137,60,2,Move,Move,20110817162811WED
43,63,37307789,127085193,1998,2,Move,Move,20110817163637WED
44,64,37308692,127086066,2062,2,Move,Move,20110817164956WED
45,65,37308436,127086049,1983,2,Move,Move,20110817165823WED
46,1512,37300677,127078493,43,1,상현동 쇼핑타운,Unknown,20110817175442WED,20110817205403WED
47,75,37301322,127078040,20,2,Move,Move,20110817211004WED
