PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160102113000,100.0,69.6778,15.0,15.0,16.7946,1.4653,1.4,58.6877,56.0,57.29
20160102114500,100.0,69.6778,15.0,15.0,16.7147,1.4853,1.4,58.6877,56.0,57.29
20160102120000,100.0,70.6859,15.0,15.0,16.8477,1.4613,1.4,60.0018,56.0,57.29
20160102121500,100.0,70.6859,15.0,15.0,16.9542,1.4813,1.4,60.0018,56.0,57.29
20160102123000,100.0,70.6859,15.0,15.0,17.0295,1.4693,1.4,60.0018,56.0,57.29
20160102124500,100.0,70.6859,15.0,15.0,17.135,1.4853,1.4,60.0018,56.0,57.29
20160102130000,100.0,70.6859,15.0,15.0,17.135,1.4853,1.4,60.0018,56.0,57.29
20160102131500,100.0,70.6859,15.0,15.0,17.2405,1.4813,1.4,60.0018,56.0,57.29
20160102133000,100.0,70.6859,15.0,15.0,17.3988,1.4773,1.4,60.0018,56.0,57.29
20160102134500,100.0,70.6859,15.0,15.0,17.3109,1.4733,1.4,60.0018,56.0,57.29
20160102140000,100.0,70.6859,15.0,15.0,17.4155,1.4291,1.4,60.0018,56.0,57.29
20160102141500,100.0,70.6859,15.0,15.0,17.52,1.377,1.4,60.0018,56.0,57.29
20160102143000,100.0,70.6859,15.0,15.0,17.729,1.385,1.4,60.0018,56.0,57.29
20160102144500,100.0,70.6859,15.0,15.0,17.7813,1.381,1.4,60.8299,56.0,57.29
20160102150000,100.0,70.6859,15.0,15.0,17.689,1.389,1.4,60.8299,56.0,57.29
20160102151500,100.0,70.6859,15.0,15.0,17.6992,1.4291,1.4,60.8299,56.0,57.29
20160102153000,100.0,70.6859,15.0,15.0,17.8735,1.401,1.4,60.8299,56.0,57.29
20160102154500,100.0,69.8578,15.0,15.0,18.0581,1.4492,1.4,60.8299,56.0,57.29
20160102160000,100.0,69.8578,15.0,15.0,18.4615,1.4452,1.4,60.8299,56.0,57.29
20160102161500,100.0,69.8578,15.0,15.0,18.4272,1.4211,1.4,60.8299,56.0,57.29
20160102163000,100.0,69.8578,15.0,15.0,18.2195,1.4291,1.4,60.8299,56.0,57.29
20160102164500,100.0,69.8578,15.0,15.0,18.0741,1.4492,1.4,60.8299,56.0,57.29
20160102170000,100.0,69.8578,15.0,15.0,18.1149,1.4372,1.4,60.8299,56.0,57.29
20160102171500,100.0,69.1377,15.0,15.0,18.0765,1.4372,1.4,60.8299,56.0,57.29
20160102173000,100.0,69.1377,15.0,15.0,18.1171,1.397,1.4,60.8299,56.0,57.29
20160102174500,100.0,69.1377,15.0,15.0,18.0738,1.3609,1.4,60.8299,56.0,57.29
20160102180000,100.0,69.1377,15.0,15.0,17.9496,1.3729,1.4,60.8299,56.0,57.29
20160102181500,100.0,69.1377,15.0,15.0,17.9496,1.3689,1.4,60.8299,56.0,57.29
20160102183000,100.0,69.1377,15.0,15.0,18.3223,1.385,1.4,60.8299,56.0,57.29
20160102184500,100.0,69.1377,15.0,15.0,18.3223,1.401,1.4,60.8299,56.0,57.29
20160102190000,100.0,69.1377,15.0,15.0,18.2807,1.4051,1.4,60.8299,56.0,57.29
20160102191500,100.0,69.1377,15.0,15.0,18.2807,1.3689,1.4,61.658,56.0,57.29
20160102193000,100.0,69.1377,15.0,15.0,18.2807,1.4251,1.4,61.658,56.0,57.29
20160102194500,100.0,69.1377,15.0,15.0,18.3418,1.4332,1.4,60.9919,56.0,57.29
20160102200000,100.0,69.1377,15.0,15.0,18.2953,1.4532,1.4,60.9919,56.0,57.29
20160102201500,100.0,69.1377,15.0,15.0,18.4156,1.4613,1.4,60.9919,56.0,57.29
20160102203000,100.0,69.1377,15.0,15.0,18.2953,1.4733,1.4,60.9919,56.0,57.29
20160102204500,100.0,69.1377,15.0,15.0,18.2109,1.4813,1.4,60.9919,56.0,57.29
20160102210000,100.0,69.1377,15.0,15.0,18.1266,1.4853,1.4,60.9919,56.0,57.29
20160102211500,100.0,69.1377,15.0,15.0,18.1266,1.4773,1.4,59.5518,56.0,57.29
20160102213000,100.0,69.1377,15.0,15.0,18.1595,1.4532,1.4,60.5419,56.0,57.29
20160102214500,100.0,69.1377,15.0,15.0,18.1595,1.4693,1.4,60.5419,56.0,57.29
20160102220000,100.0,69.1377,15.0,15.0,17.9248,1.4613,1.4,60.5419,56.0,57.29
20160102221500,100.0,69.1377,15.0,15.0,18.0082,1.4613,1.4,60.5419,56.0,56.275
20160102223000,100.0,69.1377,15.0,15.0,18.0916,1.4613,1.4,60.5419,56.0,56.275
20160102224500,100.0,69.1377,15.0,15.0,17.9248,1.4693,1.4,60.5419,56.0,56.275
20160102230000,100.0,69.1377,15.0,15.0,18.2195,1.4693,1.4,60.5419,56.0,56.275
20160102231500,100.0,69.1377,15.0,15.0,18.1321,1.4653,1.4,60.5419,56.0,56.275
20160102233000,100.0,69.1377,15.0,15.0,18.1893,1.4693,1.4,60.5419,56.0,56.275
20160102234500,100.0,69.1377,15.0,15.0,18.1893,1.4693,1.4,60.5419,56.0,56.275
20160103000000,100.0,68.3096,15.0,15.0,18.2195,1.4532,1.4,60.5419,56.0,56.275
20160103001500,100.0,68.3096,15.0,15.0,18.1321,1.4492,1.4,60.5419,56.0,56.275
20160103003000,100.0,68.3096,15.0,15.0,17.9574,1.4532,1.4,60.5419,56.0,56.275
20160103004500,100.0,68.3096,15.0,15.0,17.845,1.4412,1.4,60.5419,56.0,56.275
20160103010000,100.0,68.3096,15.0,15.0,17.845,1.4572,1.4,60.5419,56.0,56.275
20160103011500,100.0,68.3096,15.0,15.0,17.845,1.4452,1.4,60.5419,56.0,56.275
20160103013000,100.0,68.3096,15.0,15.0,17.9314,1.4572,1.4,60.5419,56.0,56.275
20160103014500,100.0,68.3096,15.0,15.0,17.818,1.4452,1.4,60.5419,56.0,56.275
20160103020000,100.0,68.3096,15.0,15.0,17.6202,1.397,1.4,60.5419,56.0,56.275
20160103021500,100.0,68.3096,15.0,15.0,17.7326,1.4492,1.4,60.5419,56.0,56.275
20160103023000,100.0,68.3096,15.0,15.0,17.6202,1.4492,1.4,60.5419,56.0,56.275
20160103024500,100.0,68.3096,15.0,15.0,17.7326,1.4372,1.4,60.5419,56.0,56.275
20160103030000,100.0,68.3096,15.0,15.0,17.5912,1.4332,1.4,60.5419,56.0,56.275
20160103031500,100.0,68.3096,15.0,15.0,17.7326,1.4372,1.4,60.5419,56.0,56.275
20160103033000,100.0,68.3096,15.0,15.0,17.7326,1.4452,1.4,60.5419,56.0,56.275
20160103034500,100.0,68.3096,15.0,15.0,17.7326,1.4452,1.4,60.5419,56.0,56.275
20160103040000,100.0,68.3096,15.0,15.0,17.7326,1.4492,1.4,60.5419,56.0,56.275
20160103041500,100.0,68.3096,15.0,15.0,17.6202,1.4171,1.4,61.1539,56.0,56.275
20160103043000,100.0,68.3096,15.0,15.0,17.5345,1.4532,1.4,61.1539,56.0,56.275
20160103044500,100.0,68.3096,15.0,15.0,17.6174,1.4532,1.4,60.5059,56.0,56.275
20160103050000,100.0,68.3096,15.0,15.0,17.585,1.4452,1.4,60.5059,56.0,56.275
20160103051500,100.0,68.3096,15.0,15.0,17.4696,1.4492,1.4,60.5059,56.0,56.275
20160103053000,100.0,68.3096,15.0,15.0,17.5506,1.4532,1.4,60.5059,56.0,56.275
20160103054500,100.0,68.3096,15.0,15.0,17.4342,1.4653,1.4,60.5059,56.0,56.275
20160103060000,100.0,68.3096,15.0,15.0,17.585,1.4452,1.4,60.5059,56.0,56.275
20160103061500,100.0,68.3096,15.0,15.0,17.5506,1.4452,1.4,60.5059,56.0,56.275
20160103063000,100.0,68.3096,15.0,15.0,17.5506,1.4452,1.4,60.5059,56.0,56.275
20160103064500,100.0,68.3096,15.0,15.0,17.6315,1.4532,1.4,60.5059,56.0,56.275
20160103070000,100.0,68.3096,15.0,15.0,17.6315,1.4211,1.4,60.5059,56.0,56.275
20160103071500,100.0,69.4077,15.0,15.0,17.5941,1.4412,1.4,60.5059,56.0,56.275
20160103073000,100.0,69.4077,15.0,15.0,17.4951,1.4211,1.4,61.1539,56.0,56.275
20160103074500,100.0,69.4077,15.0,15.0,17.5548,1.4051,1.4,60.1998,56.0,56.275
20160103080000,100.0,69.4077,15.0,15.0,17.6741,1.4372,1.4,60.9379,56.0,56.275
20160103081500,100.0,69.4077,15.0,15.0,17.5941,1.4211,1.4,60.9379,56.0,56.275
20160103083000,100.0,69.4077,15.0,15.0,17.5941,1.377,1.4,60.9379,56.0,56.275
20160103084500,100.0,70.5959,15.0,15.0,17.6315,1.397,1.4,60.9379,56.0,56.275
20160103090000,100.0,70.5959,15.0,15.0,17.7124,1.397,1.4,60.9379,56.0,56.275
20160103091500,100.0,70.5959,15.0,15.0,18.1149,1.397,1.4,60.9379,56.0,56.275
20160103093000,100.0,70.5959,15.0,15.0,18.2449,1.385,1.4,60.9379,56.0,56.275
20160103094500,100.0,70.5959,15.0,15.0,18.4815,1.3368,1.4,60.9379,56.0,56.275
20160103100000,100.0,70.5959,15.0,15.0,18.6232,1.3087,1.4,60.9379,56.0,56.275
20160103101500,100.0,70.5959,15.0,15.0,18.8304,1.3248,1.4,60.9379,56.0,56.275
20160103103000,100.0,70.5959,15.0,15.0,18.9117,1.3448,1.4,60.9379,56.0,56.275
20160103104500,100.0,70.5959,15.0,15.0,18.9328,1.3368,1.4,60.9379,56.0,56.275
20160103110000,100.0,70.5959,15.0,15.0,18.65,1.389,1.4,60.9379,56.0,56.275
20160103111500,100.0,70.5959,15.0,15.0,18.65,1.3448,1.4,60.9379,56.0,56.275
20160103113000,100.0,70.5959,15.0,15.0,18.5842,1.3489,1.4,60.9379,56.0,56.275
20160103114500,100.0,71.514,15.0,15.0,18.445,1.4412,1.4,61.55,56.0,57.915
20160103120000,100.0,71.514,15.0,15.0,18.4538,1.385,1.4,61.55,56.0,57.915
20160103121500,100.0,71.514,15.0,15.0,18.5593,1.4532,1.4,61.55,56.0,57.915
20160103123000,100.0,72.432,15.0,15.0,18.7703,1.4653,1.4,61.55,56.0,57.915
20160103124500,100.0,72.432,15.0,15.0,18.9286,1.4813,1.4,61.55,56.0,57.915
20160103130000,100.0,72.432,15.0,15.0,19.0341,1.4492,1.4,61.55,56.0,57.915
20160103131500,100.0,72.432,15.0,15.0,19.3502,1.4532,1.4,61.55,56.0,57.915
20160103133000,100.0,72.432,15.0,15.0,19.5058,1.4372,1.4,61.55,56.0,57.915
20160103134500,100.0,72.432,15.0,15.0,19.6103,1.397,1.4,61.55,56.0,57.915
20160103140000,100.0,72.432,15.0,15.0,19.7596,1.389,1.4,61.55,56.0,57.915
20160103141500,100.0,71.694,15.0,15.0,19.9761,1.3729,1.4,61.55,56.0,57.915
20160103143000,100.0,71.694,15.0,15.0,19.9666,1.3087,1.4,61.55,56.0,58.99
20160103144500,100.0,71.694,15.0,15.0,20.0806,1.4251,1.4,61.55,56.0,58.99
20160103150000,100.0,71.694,15.0,15.0,20.4464,1.3729,1.4,61.55,56.0,58.99
20160103151500,100.0,71.694,15.0,15.0,20.3654,1.4051,1.4,61.55,56.0,58.99
20160103153000,100.0,71.694,15.0,15.0,20.3481,1.4372,1.4,61.55,56.0,58.99
20160103154500,100.0,71.694,15.0,15.0,20.4496,1.4332,1.4,61.55,56.0,58.99
20160103160000,100.0,71.694,15.0,15.0,20.4496,1.4532,1.4,61.55,56.0,58.99
20160103161500,100.0,71.694,15.0,15.0,20.5512,1.4653,1.4,61.55,56.0,58.99
20160103163000,100.0,71.694,15.0,15.0,20.6527,1.4372,1.4,61.55,56.0,58.99
20160103164500,100.0,70.5959,15.0,15.0,20.673,1.4492,1.4,61.55,56.0,58.99
20160103170000,100.0,70.5959,15.0,15.0,20.4293,1.4452,1.4,61.55,56.0,58.99
20160103171500,100.0,70.5959,15.0,15.0,20.3654,1.4291,1.4,61.55,56.0,58.99
20160103173000,100.0,70.5959,15.0,15.0,20.1946,1.4532,1.4,61.55,56.0,58.99
20160103174500,100.0,70.5959,15.0,15.0,19.9891,1.4171,1.4,61.55,56.0,58.99
20160103180000,100.0,70.5959,15.0,15.0,19.7202,1.393,1.4,61.55,56.0,58.99
20160103181500,100.0,70.5959,15.0,15.0,19.4465,1.4091,1.4,61.55,56.0,58.99
20160103183000,100.0,70.5959,15.0,15.0,18.9423,1.393,1.4,61.55,56.0,58.99
20160103184500,100.0,70.5959,15.0,15.0,18.8319,1.3529,1.4,61.55,56.0,58.99
20160103190000,100.0,70.5959,15.0,15.0,18.6662,1.4051,1.4,60.7399,56.0,58.99
20160103191500,100.0,70.5959,15.0,15.0,18.65,1.4131,1.4,60.7399,56.0,58.99
20160103193000,100.0,70.5959,15.0,15.0,18.5195,1.4412,1.4,60.7399,56.0,58.99
20160103194500,100.0,69.8578,15.0,15.0,18.4417,1.4412,1.4,60.7399,56.0,58.99
20160103200000,100.0,69.8578,15.0,15.0,18.2149,1.4693,1.4,60.7399,56.0,58.99
20160103201500,100.0,69.8578,15.0,15.0,18.2772,1.4813,1.4,60.7399,56.0,58.99
20160103203000,100.0,69.8578,15.0,15.0,18.1041,1.4934,1.4,60.7399,56.0,58.99
20160103204500,100.0,69.8578,15.0,15.0,17.9888,1.4813,1.4,60.7399,56.0,57.97
