PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160318043000,0.0,55.7264,15.0,15.0,29.7349,1.4773,1.5,52.6481,56.0,78.04
20160318044500,0.0,55.7264,15.0,15.0,29.7349,1.4813,1.5,52.6481,56.0,78.04
20160318050000,0.0,55.7264,15.0,15.0,29.7532,1.4653,1.5,52.6481,56.0,78.04
20160318051500,0.0,55.0063,15.0,15.0,29.7532,1.4733,1.5,52.6481,56.0,78.04
20160318053000,0.0,55.6364,15.0,15.0,29.6152,1.4653,1.5,52.6481,56.0,78.04
20160318054500,0.0,55.6364,15.0,15.0,29.6152,1.4613,1.5,52.6481,56.0,78.04
20160318060000,0.0,55.6364,15.0,15.0,29.7,1.4653,1.5,52.6481,56.0,78.04
20160318061500,0.0,55.6364,15.0,15.0,29.7,1.4773,1.5,52.6481,56.0,78.04
20160318063000,0.0,55.6364,15.0,15.0,29.7,1.5415,1.5,52.6481,56.0,78.04
20160318064500,0.0,55.6364,15.0,15.0,29.7,1.5375,1.5,52.6481,56.0,78.04
20160318070000,0.0,55.6364,15.0,15.0,29.7139,1.5456,1.5,52.6481,56.0,78.04
20160318071500,0.0,55.6364,15.0,15.0,30.0078,1.5576,1.5,53.2241,56.0,78.04
20160318073000,0.0,55.6364,15.0,15.0,30.3603,1.5335,1.5,53.2241,56.0,78.04
20160318074500,0.0,56.1944,15.0,15.0,30.8007,1.5415,1.5,53.2241,56.0,78.04
20160318080000,0.0,56.1944,15.0,15.0,31.2976,1.5415,1.5,53.8362,56.0,78.04
20160318081500,0.0,56.1944,15.0,15.0,31.6526,1.5415,1.5,53.8362,56.0,78.04
20160318083000,0.0,56.1944,15.0,15.0,32.4335,1.5375,1.5,53.8362,56.0,78.04
20160318084500,0.0,56.1944,15.0,15.0,32.9304,1.5456,1.5,53.8362,56.0,78.04
20160318090000,0.0,56.1944,15.0,15.0,33.8853,1.5415,1.5,53.8362,56.0,78.04
20160318091500,0.0,56.1944,15.0,15.0,34.3083,1.5415,1.5,53.8362,56.0,78.04
20160318093000,0.0,56.8245,15.0,15.0,34.8944,1.5335,1.5,53.8362,56.0,78.04
20160318094500,0.0,56.0144,15.0,15.0,35.0525,1.5295,1.5,53.8362,56.0,78.04
20160318100000,0.0,56.0144,15.0,15.0,35.3306,1.5255,1.5,54.3762,56.0,78.04
20160318101500,0.0,56.7345,15.0,15.0,35.6199,1.4291,1.5,54.3762,56.0,78.04
20160318103000,0.0,56.7345,15.0,15.0,35.7016,1.4653,1.5,54.3762,56.0,78.04
20160318104500,0.0,56.7345,15.0,15.0,35.9023,1.4653,1.5,54.3762,56.0,78.04
20160318110000,0.0,56.7345,15.0,15.0,35.9737,1.4653,1.5,54.3762,56.0,78.04
20160318111500,0.0,56.7345,15.0,15.0,35.7016,1.4934,1.5,54.3762,56.0,78.04
20160318113000,0.0,56.7345,15.0,15.0,35.2253,1.5134,1.5,54.3762,56.0,78.04
20160318114500,0.0,56.7345,15.0,15.0,35.0115,1.5094,1.5,54.3762,56.0,78.04
20160318120000,0.0,56.7345,15.0,15.0,35.1916,1.5134,1.5,54.3762,56.0,78.04
20160318121500,0.0,56.7345,15.0,15.0,35.5244,1.5094,1.5,54.3762,56.0,78.04
20160318123000,0.0,56.7345,15.0,15.0,34.6688,1.5094,1.5,54.3762,56.0,78.04
20160318124500,0.0,56.7345,15.0,15.0,34.9987,1.5014,1.5,54.3762,56.0,78.04
20160318130000,0.0,56.7345,15.0,15.0,35.4226,1.5134,1.5,54.3762,56.0,78.04
20160318131500,0.0,56.7345,15.0,15.0,35.3658,1.5014,1.5,54.3762,56.0,78.04
20160318133000,0.0,56.7345,15.0,15.0,35.4342,1.5134,1.5,54.3762,56.0,78.04
20160318134500,0.0,56.7345,15.0,15.0,34.9663,1.5134,1.5,54.3762,56.0,78.04
20160318140000,0.0,56.7345,15.0,15.0,35.0994,1.4412,1.5,54.3762,56.0,78.04
20160318141500,0.0,56.7345,15.0,15.0,35.2289,1.4291,1.5,54.3762,56.0,78.04
20160318143000,0.0,56.7345,15.0,15.0,35.8315,1.4091,1.5,54.9883,56.0,78.04
20160318144500,0.0,56.7345,15.0,15.0,35.6159,1.4372,1.5,54.9883,56.0,78.04
20160318150000,0.0,56.7345,15.0,15.0,35.5384,1.4332,1.5,54.9883,56.0,78.04
20160318151500,0.0,57.3645,15.0,15.0,35.1211,1.4452,1.5,54.9883,56.0,78.04
20160318153000,0.0,57.3645,15.0,15.0,34.9289,1.4372,1.5,54.9883,56.0,78.04
20160318154500,0.0,57.3645,15.0,15.0,34.9929,1.4492,1.5,54.9883,56.0,78.04
20160318160000,0.0,57.3645,15.0,15.0,35.5384,1.4532,1.5,54.9883,56.0,78.04
20160318161500,0.0,57.3645,15.0,15.0,35.4082,1.4613,1.5,54.9883,56.0,78.04
20160318163000,0.0,57.3645,15.0,15.0,35.4321,1.4693,1.5,54.9883,56.0,78.04
20160318164500,0.0,57.3645,15.0,15.0,35.5008,1.4693,1.5,54.9883,56.0,78.04
20160318170000,0.0,57.3645,15.0,15.0,35.965,1.4773,1.5,54.9883,56.0,78.04
20160318171500,0.0,57.3645,15.0,15.0,35.965,1.4733,1.5,54.9883,56.0,78.04
20160318173000,0.0,57.3645,15.0,15.0,35.827,1.4733,1.5,54.9883,56.0,78.04
20160318174500,0.0,57.3645,15.0,15.0,35.827,1.4693,1.5,54.9883,56.0,78.04
20160318180000,0.0,57.3645,15.0,15.0,35.9562,1.4813,1.5,54.9883,56.0,78.04
20160318181500,0.0,57.3645,15.0,15.0,35.9562,1.4813,1.5,54.9883,56.0,78.04
20160318183000,0.0,57.3645,15.0,15.0,36.2245,1.4613,1.5,54.9883,56.0,78.04
20160318184500,0.0,57.3645,15.0,15.0,36.1648,1.4693,1.5,54.9883,56.0,78.04
20160318190000,0.0,57.3645,15.0,15.0,36.2411,1.4733,1.5,54.9883,56.0,78.04
20160318191500,0.0,57.3645,15.0,15.0,36.4428,1.4733,1.5,54.9883,56.0,78.04
20160318193000,0.0,57.3645,15.0,15.0,36.1648,1.4693,1.5,54.9883,56.0,78.04
20160318194500,0.0,57.3645,15.0,15.0,34.7579,1.4813,1.5,54.9883,56.0,78.04
20160318200000,0.0,57.3645,15.0,15.0,32.4372,1.4934,1.5,54.3762,56.0,78.04
20160318201500,0.0,56.5545,15.0,15.0,31.6795,1.4853,1.5,54.3762,56.0,78.04
20160318203000,0.0,56.5545,15.0,15.0,31.4787,1.4934,1.5,54.3762,56.0,78.04
20160318204500,0.0,56.5545,15.0,15.0,31.7548,1.4934,1.5,53.6742,56.0,78.04
20160318210000,0.0,56.5545,15.0,15.0,31.448,1.4934,1.5,53.6742,56.0,78.04
20160318211500,0.0,56.5545,15.0,15.0,31.2425,1.5094,1.5,53.6742,56.0,78.04
20160318213000,0.0,56.5545,15.0,15.0,31.6041,1.5054,1.5,53.6742,56.0,78.04
20160318214500,0.0,56.5545,15.0,15.0,31.6041,1.5054,1.5,53.6742,56.0,78.04
20160318220000,0.0,56.5545,15.0,15.0,31.9113,1.5094,1.5,53.6742,56.0,78.04
20160318221500,0.0,56.5545,15.0,15.0,31.7703,1.5054,1.5,53.6742,56.0,78.04
20160318223000,0.0,56.5545,15.0,15.0,31.9113,1.5054,1.5,53.6742,56.0,78.04
20160318224500,0.0,56.5545,15.0,15.0,31.3241,1.5134,1.5,53.6742,56.0,78.04
20160318230000,0.0,56.5545,15.0,15.0,31.3473,1.5134,1.5,53.6742,56.0,78.04
20160318231500,0.0,56.5545,15.0,15.0,31.4883,1.5134,1.5,53.6742,56.0,78.04
20160318233000,0.0,56.5545,15.0,15.0,31.3241,1.5054,1.5,53.6742,56.0,78.04
20160318234500,0.0,56.5545,15.0,15.0,31.3241,1.5134,1.5,53.6742,56.0,78.04
20160319000000,0.0,56.5545,15.0,15.0,31.3241,1.5175,1.5,53.6742,56.0,78.04
20160319001500,0.0,56.5545,15.0,15.0,31.1841,1.4372,1.5,53.0081,56.0,76.26
20160319003000,0.0,55.9244,15.0,15.0,30.974,1.4332,1.5,53.0081,56.0,76.26
20160319004500,0.0,55.9244,15.0,15.0,30.974,1.4372,1.5,53.0081,56.0,76.26
20160319010000,0.0,55.9244,15.0,15.0,30.8538,1.4372,1.5,53.0081,56.0,76.26
20160319011500,0.0,55.9244,15.0,15.0,31.1556,1.4372,1.5,53.0081,56.0,76.26
20160319013000,0.0,55.9244,15.0,15.0,31.2976,1.4291,1.5,53.0081,56.0,76.26
20160319014500,0.0,55.9244,15.0,15.0,31.2976,1.4211,1.5,53.0081,56.0,76.26
20160319020000,0.0,55.9244,15.0,15.0,31.1556,1.4532,1.5,53.0081,56.0,77.155
20160319021500,0.0,55.9244,15.0,15.0,30.9948,1.4452,1.5,53.0081,56.0,77.155
20160319023000,0.0,55.9244,15.0,15.0,30.8717,1.4572,1.5,53.0081,56.0,77.155
20160319024500,0.0,55.9244,15.0,15.0,30.8007,1.4532,1.5,53.0081,56.0,77.155
20160319030000,0.0,55.9244,15.0,15.0,30.959,1.4572,1.5,53.0081,56.0,77.155
20160319031500,0.0,55.9244,15.0,15.0,30.959,1.4532,1.5,53.0081,56.0,77.155
20160319033000,0.0,55.9244,15.0,15.0,30.8007,1.4532,1.5,53.0081,56.0,77.155
20160319034500,0.0,55.9244,15.0,15.0,30.8007,1.4532,1.5,53.0081,56.0,77.155
20160319040000,0.0,55.9244,15.0,15.0,30.959,1.4532,1.5,53.0081,56.0,77.155
20160319041500,0.0,55.9244,15.0,15.0,30.816,1.4613,1.5,53.0081,56.0,77.155
20160319043000,0.0,55.9244,15.0,15.0,30.6731,1.4492,1.5,53.0081,56.0,77.155
20160319044500,0.0,55.9244,15.0,15.0,30.6855,1.4492,1.5,53.0081,56.0,77.155
20160319050000,0.0,55.9244,15.0,15.0,30.8294,1.4532,1.5,53.0081,56.0,77.155
20160319051500,0.0,55.9244,15.0,15.0,30.8294,1.4613,1.5,53.0081,56.0,77.155
20160319053000,0.0,55.9244,15.0,15.0,30.8294,1.4452,1.5,53.0081,56.0,77.155
20160319054500,0.0,55.9244,15.0,15.0,30.6855,1.4773,1.5,53.0081,56.0,77.155
20160319060000,0.0,55.9244,15.0,15.0,30.5415,1.4452,1.5,53.0081,56.0,77.155
20160319061500,0.0,55.9244,15.0,15.0,30.8409,1.4372,1.5,53.0081,56.0,77.155
20160319063000,0.0,55.9244,15.0,15.0,30.5415,1.4452,1.5,53.0081,56.0,77.155
20160319064500,0.0,55.9244,15.0,15.0,30.6855,1.4452,1.5,53.0081,56.0,77.155
20160319070000,0.0,55.9244,15.0,15.0,30.5415,1.4653,1.5,53.0081,56.0,77.155
20160319071500,0.0,55.9244,15.0,15.0,30.5415,1.4894,1.5,53.0081,56.0,77.155
20160319073000,0.0,55.9244,15.0,15.0,30.6959,1.4894,1.5,53.0081,56.0,77.155
20160319074500,0.0,55.9244,15.0,15.0,30.8409,1.4894,1.5,53.0081,56.0,77.155
20160319080000,0.0,55.9244,15.0,15.0,30.8294,1.4853,1.5,53.0081,56.0,77.155
20160319081500,0.0,55.9244,15.0,15.0,30.9858,1.4733,1.5,53.0081,56.0,77.155
20160319083000,0.0,55.9244,15.0,15.0,31.1307,1.4894,1.5,53.0081,56.0,77.155
20160319084500,0.0,55.9244,15.0,15.0,30.8294,1.4974,1.5,53.0081,56.0,77.155
20160319090000,0.0,55.9244,15.0,15.0,30.3256,1.4813,1.5,53.0081,56.0,77.155
20160319091500,0.0,55.9244,15.0,15.0,30.1816,1.4894,1.5,53.0081,56.0,77.155
20160319093000,0.0,55.9244,15.0,15.0,30.0377,1.4853,1.5,53.0081,56.0,77.155
20160319094500,0.0,55.9244,15.0,15.0,29.8217,1.4974,1.5,53.0081,56.0,77.155
20160319100000,0.0,55.9244,15.0,15.0,29.5338,1.4974,1.5,53.0081,56.0,77.155
20160319101500,0.0,55.9244,15.0,15.0,29.2434,1.5014,1.5,53.0081,56.0,77.155
20160319103000,0.0,55.9244,15.0,15.0,28.6,1.4974,1.5,53.0081,56.0,77.155
20160319104500,0.0,55.2763,15.0,15.0,28.103,1.5014,1.5,53.0081,56.0,77.155
20160319110000,0.0,55.2763,15.0,15.0,27.5404,1.5014,1.5,52.396,56.0,77.155
20160319111500,0.0,55.2763,15.0,15.0,27.1937,1.5134,1.5,52.396,56.0,77.155
20160319113000,0.0,54.4662,15.0,15.0,26.7805,1.5134,1.5,52.396,56.0,77.155
20160319114500,0.0,55.0963,15.0,15.0,27.0537,1.5134,1.5,52.396,56.0,77.155
20160319120000,0.0,55.0963,15.0,15.0,26.5093,1.5255,1.5,52.396,56.0,77.155
20160319121500,0.0,55.0963,15.0,15.0,26.5093,1.5295,1.5,52.396,56.0,77.155
20160319123000,0.0,55.0963,15.0,15.0,26.3771,1.5415,1.5,52.396,56.0,77.155
20160319124500,0.0,55.0963,15.0,15.0,25.9804,1.5335,1.5,51.856,56.0,77.155
20160319130000,0.0,54.4662,15.0,15.0,25.6486,1.5375,1.5,51.856,56.0,77.155
20160319131500,0.0,54.4662,15.0,15.0,25.1248,1.5496,1.5,51.856,56.0,77.155
20160319133000,0.0,54.4662,15.0,15.0,25.1248,1.4853,1.5,51.856,56.0,77.155
20160319134500,0.0,54.4662,15.0,15.0,24.9961,1.4853,1.5,51.856,56.0,77.155
20160319140000,0.0,54.4662,15.0,15.0,24.8673,1.4773,1.5,51.856,56.0,77.155
20160319141500,0.0,54.4662,15.0,15.0,24.7385,1.5175,1.5,51.856,56.0,77.155
20160319143000,0.0,54.4662,15.0,15.0,24.4826,1.4934,1.5,51.856,56.0,77.155
20160319144500,0.0,54.4662,15.0,15.0,24.7385,1.5777,1.5,51.856,56.0,77.155
20160319150000,0.0,54.4662,15.0,15.0,24.8667,1.5817,1.5,51.856,56.0,77.155
20160319151500,0.0,54.4662,15.0,15.0,24.9914,1.5777,1.5,51.856,56.0,77.155
20160319153000,0.0,54.4662,15.0,15.0,24.8596,1.5937,1.5,51.3159,56.0,77.155
20160319154500,0.0,54.4662,15.0,15.0,24.7334,1.5576,1.5,51.3159,56.0,77.155
20160319160000,0.0,54.4662,15.0,15.0,24.3523,1.4894,1.5,51.3159,56.0,77.155
20160319161500,0.0,53.8362,15.0,15.0,24.227,1.4894,1.5,51.3159,56.0,77.155
20160319163000,0.0,53.8362,15.0,15.0,23.7887,1.4974,1.5,51.3159,56.0,77.155
20160319164500,0.0,53.8362,15.0,15.0,23.7887,1.4974,1.5,51.3159,56.0,77.155
20160319170000,0.0,53.8362,15.0,15.0,23.9129,1.5054,1.5,51.3159,56.0,77.155
20160319171500,0.0,53.8362,15.0,15.0,23.7866,1.5054,1.5,51.3159,56.0,77.155
20160319173000,0.0,53.8362,15.0,15.0,23.534,1.5014,1.5,50.7759,56.0,77.155
20160319174500,0.0,53.1881,15.0,15.0,23.2875,1.5134,1.5,50.7759,56.0,77.155
20160319180000,0.0,53.1881,15.0,15.0,23.2915,1.5215,1.5,50.7759,56.0,77.155
20160319181500,0.0,53.1881,15.0,15.0,23.2915,1.5335,1.5,50.7759,56.0,77.155
20160319183000,0.0,53.1881,15.0,15.0,23.1096,1.5375,1.5,50.7759,56.0,77.155
20160319184500,0.0,53.1881,15.0,15.0,23.1088,1.5415,1.5,50.7759,56.0,77.155
20160319190000,0.0,53.1881,15.0,15.0,22.7948,1.5255,1.5,50.7759,56.0,77.155
20160319191500,0.0,53.1881,15.0,15.0,22.6706,1.5496,1.5,50.2358,56.0,77.155
20160319193000,0.0,53.1881,15.0,15.0,22.132,1.5415,1.5,50.2358,56.0,77.155
20160319194500,0.0,53.1881,15.0,15.0,21.8875,1.5456,1.5,50.2358,56.0,77.155
20160319200000,0.0,53.1881,15.0,15.0,21.7652,1.5496,1.5,50.2358,56.0,77.155
20160319201500,0.0,53.1881,15.0,15.0,21.6914,1.5576,1.5,50.2358,56.0,77.155
20160319203000,0.0,53.1881,15.0,15.0,21.4596,1.5616,1.5,50.2358,56.0,77.155
20160319204500,0.0,53.1881,15.0,15.0,21.1222,1.5697,1.5,49.6418,56.0,77.155
20160319210000,0.0,53.1881,15.0,15.0,21.0019,1.5737,1.5,49.6418,56.0,77.155
20160319211500,0.0,52.5581,15.0,15.0,21.1085,1.5817,1.5,49.6418,56.0,77.155
20160319213000,0.0,52.5581,15.0,15.0,20.7164,1.5817,1.5,49.6418,56.0,77.155
20160319214500,0.0,52.5581,15.0,15.0,20.7164,1.5937,1.5,49.6418,56.0,77.155
20160319220000,0.0,52.5581,15.0,15.0,20.493,1.5656,1.5,49.6418,56.0,77.155
20160319221500,0.0,52.5581,15.0,15.0,20.493,1.5737,1.5,49.6418,56.0,77.155
20160319223000,0.0,52.5581,15.0,15.0,20.2847,1.5697,1.5,49.0117,56.0,77.155
20160319224500,0.0,52.5581,15.0,15.0,20.2847,1.5737,1.5,49.0117,56.0,77.155
20160319230000,0.0,52.018,15.0,15.0,20.2847,1.5777,1.5,49.0117,56.0,77.155
20160319231500,0.0,52.018,15.0,15.0,20.1684,1.5857,1.5,49.0117,56.0,77.155
20160319233000,0.0,52.018,15.0,15.0,20.1684,1.5737,1.5,49.0117,56.0,77.155
20160319234500,0.0,52.018,15.0,15.0,19.859,1.5817,1.5,49.0117,56.0,77.155
20160320000000,0.0,52.018,15.0,15.0,19.7456,1.5897,1.5,49.0117,56.0,77.155
20160320001500,0.0,52.018,15.0,15.0,19.7456,1.5576,1.5,49.0117,56.0,76.19
20160320003000,0.0,52.018,15.0,15.0,19.5311,1.5697,1.5,49.0117,56.0,76.19
20160320004500,0.0,52.018,15.0,15.0,19.43,1.5576,1.5,49.0117,56.0,76.19
20160320010000,0.0,52.018,15.0,15.0,19.2277,1.5697,1.5,49.0117,56.0,76.19
20160320011500,0.0,52.018,15.0,15.0,19.1729,1.5897,1.5,49.0117,56.0,76.19
20160320013000,0.0,52.018,15.0,15.0,18.9638,1.5777,1.5,49.0117,56.0,76.19
20160320014500,0.0,52.018,15.0,15.0,18.8641,1.5536,1.5,49.0117,56.0,76.19
20160320020000,0.0,52.018,15.0,15.0,18.658,1.5697,1.5,49.0117,56.0,76.19
20160320021500,0.0,52.018,15.0,15.0,18.5593,1.5576,1.5,49.0117,56.0,76.19
20160320023000,0.0,52.018,15.0,15.0,18.658,1.5576,1.5,49.0117,56.0,76.19
20160320024500,0.0,52.018,15.0,15.0,18.4538,1.5697,1.5,49.0117,56.0,76.19
20160320030000,0.0,52.018,15.0,15.0,18.4757,1.5536,1.5,49.0117,56.0,76.19
20160320031500,0.0,52.018,15.0,15.0,18.4615,1.5536,1.5,49.0117,56.0,76.19
20160320033000,0.0,51.478,15.0,15.0,18.1879,1.5576,1.5,49.0117,56.0,76.19
20160320034500,0.0,51.478,15.0,15.0,18.1486,1.5496,1.5,49.0117,56.0,76.19
20160320040000,0.0,51.478,15.0,15.0,18.1015,1.5616,1.5,49.0117,56.0,76.19
20160320041500,0.0,51.478,15.0,15.0,18.1321,1.5576,1.5,49.0117,56.0,76.19
20160320043000,0.0,51.478,15.0,15.0,17.9034,1.5496,1.5,49.0117,56.0,76.19
20160320044500,0.0,51.478,15.0,15.0,17.789,1.5656,1.5,48.5077,56.0,76.19
20160320050000,0.0,51.478,15.0,15.0,17.7833,1.5576,1.5,48.5077,56.0,76.19
20160320051500,0.0,51.478,15.0,15.0,17.7833,1.5576,1.5,48.5077,56.0,76.19
20160320053000,0.0,51.478,15.0,15.0,17.5941,1.5817,1.5,48.5077,56.0,76.19
20160320054500,0.0,51.478,15.0,15.0,17.5142,1.5857,1.5,48.5077,56.0,76.19
20160320060000,0.0,51.478,15.0,15.0,17.3968,1.5817,1.5,48.5077,56.0,76.19
20160320061500,0.0,51.478,15.0,15.0,17.3968,1.5857,1.5,48.5077,56.0,76.19
20160320063000,0.0,51.478,15.0,15.0,17.3382,1.5857,1.5,48.5077,56.0,76.19
20160320064500,0.0,51.478,15.0,15.0,17.4166,1.5616,1.5,48.5077,56.0,75.09
20160320070000,0.0,51.478,15.0,15.0,17.754,1.5656,1.5,48.5077,56.0,75.09
20160320071500,0.0,51.478,15.0,15.0,17.8743,1.5656,1.5,48.5077,56.0,75.09
20160320073000,0.0,51.478,15.0,15.0,17.9946,1.5616,1.5,48.5077,56.0,75.09
20160320074500,0.0,51.478,15.0,15.0,17.9946,1.5616,1.5,48.5077,56.0,75.09
20160320080000,0.0,51.478,15.0,15.0,18.2149,1.5656,1.5,49.0477,56.0,75.09
20160320081500,0.0,51.478,15.0,15.0,18.4181,1.5375,1.5,49.0477,56.0,75.09
20160320083000,0.0,51.478,15.0,15.0,18.4453,1.5456,1.5,49.0477,56.0,75.09
20160320084500,0.0,51.478,15.0,15.0,18.4453,1.5536,1.5,49.0477,56.0,75.09
20160320090000,0.0,51.478,15.0,15.0,18.571,1.5496,1.5,49.0477,56.0,75.09
20160320091500,0.0,51.478,15.0,15.0,19.0723,1.5496,1.5,49.0477,56.0,75.09
20160320093000,0.0,51.478,15.0,15.0,18.9286,1.5656,1.5,49.0477,56.0,75.09
20160320094500,0.0,51.478,15.0,15.0,18.9313,1.5536,1.5,49.0477,56.0,75.09
20160320100000,0.0,51.478,15.0,15.0,18.6483,1.5375,1.5,49.0477,56.0,75.09
20160320101500,0.0,51.478,15.0,15.0,18.4332,1.5616,1.5,49.0477,56.0,75.09
20160320103000,0.0,51.478,15.0,15.0,19.6561,1.5576,1.5,49.0477,56.0,75.09
20160320104500,0.0,51.478,15.0,15.0,19.7596,1.5576,1.5,49.0477,56.0,75.09
20160320110000,0.0,51.478,15.0,15.0,20.2473,1.5536,1.5,49.0477,56.0,75.09
20160320111500,0.0,51.478,15.0,15.0,20.2374,1.5536,1.5,49.0477,56.0,75.09
20160320113000,0.0,51.478,15.0,15.0,19.7597,1.5536,1.5,49.0477,56.0,75.09
20160320114500,0.0,51.478,15.0,15.0,20.0942,1.5496,1.5,49.0477,56.0,75.09
20160320120000,0.0,51.478,15.0,15.0,19.9589,1.5496,1.5,49.0477,56.0,75.09
20160320121500,0.0,51.478,15.0,15.0,20.1083,1.5616,1.5,49.0477,56.0,75.09
20160320123000,0.0,51.478,15.0,15.0,20.0637,1.5576,1.5,49.6778,56.0,75.09
20160320124500,0.0,51.478,15.0,15.0,19.9419,1.5496,1.5,49.6778,56.0,75.09
20160320130000,0.0,51.478,15.0,15.0,19.9635,1.5616,1.5,49.6778,56.0,75.09
20160320131500,0.0,51.478,15.0,15.0,19.9635,1.5656,1.5,49.6778,56.0,75.09
20160320133000,0.0,51.478,15.0,15.0,19.4702,1.5656,1.5,49.6778,56.0,75.09
20160320134500,0.0,51.478,15.0,15.0,19.6862,1.5576,1.5,49.6778,56.0,75.09
20160320140000,0.0,51.478,15.0,15.0,19.6536,1.5536,1.5,49.6778,56.0,75.09
20160320141500,0.0,52.108,15.0,15.0,19.3132,1.5656,1.5,49.6778,56.0,75.09
20160320143000,0.0,52.108,15.0,15.0,19.5282,1.5656,1.5,49.6778,56.0,75.09
20160320144500,0.0,52.108,15.0,15.0,19.7097,1.5496,1.5,49.6778,56.0,75.09
20160320150000,0.0,52.108,15.0,15.0,19.9642,1.5576,1.5,49.6778,56.0,75.09
20160320151500,0.0,52.108,15.0,15.0,19.8369,1.5456,1.5,49.6778,56.0,75.09
20160320153000,0.0,52.108,15.0,15.0,19.8828,1.5496,1.5,49.6778,56.0,75.09
20160320154500,0.0,52.108,15.0,15.0,19.4595,1.5496,1.5,49.6778,56.0,75.09
20160320160000,0.0,52.108,15.0,15.0,19.6273,1.5415,1.5,49.6778,56.0,75.09
20160320161500,0.0,52.108,15.0,15.0,19.755,1.5415,1.5,49.6778,56.0,75.09
20160320163000,0.0,52.108,15.0,15.0,19.1523,1.5496,1.5,49.6778,56.0,75.09
20160320164500,0.0,52.108,15.0,15.0,19.2776,1.5616,1.5,49.6778,56.0,75.09
20160320170000,0.0,52.108,15.0,15.0,18.9768,1.5496,1.5,50.3978,56.0,75.09
20160320171500,0.0,52.108,15.0,15.0,19.0558,1.5456,1.5,49.8938,56.0,75.09
20160320173000,0.0,52.108,15.0,15.0,18.9992,1.5496,1.5,49.8938,56.0,75.09
20160320174500,0.0,52.108,15.0,15.0,18.9094,1.5496,1.5,49.8938,56.0,75.09
20160320180000,0.0,52.108,15.0,15.0,18.5954,1.5415,1.5,49.8938,56.0,75.09
20160320181500,0.0,52.108,15.0,15.0,18.1432,1.5456,1.5,49.2997,56.0,75.09
20160320183000,0.0,52.108,15.0,15.0,17.7691,1.5415,1.5,49.2997,56.0,75.09
20160320184500,0.0,51.2979,15.0,15.0,17.485,1.5496,1.5,49.2997,56.0,75.09
20160320190000,0.0,52.108,15.0,15.0,17.4738,1.5576,1.5,49.2997,56.0,75.09
20160320191500,0.0,52.108,15.0,15.0,17.3841,1.5456,1.5,49.2997,56.0,75.09
20160320193000,0.0,52.108,15.0,15.0,17.3058,1.5536,1.5,49.2997,56.0,75.09
20160320194500,0.0,52.108,15.0,15.0,17.3611,1.5536,1.5,49.2997,56.0,75.09
20160320200000,0.0,52.108,15.0,15.0,17.3691,1.5737,1.5,49.2997,56.0,75.09
20160320201500,0.0,52.108,15.0,15.0,17.3751,1.5777,1.5,49.2997,56.0,75.09
20160320203000,0.0,52.108,15.0,15.0,17.3333,1.5576,1.5,48.7057,56.0,75.09
20160320204500,0.0,51.3879,15.0,15.0,17.1425,1.5496,1.5,48.7057,56.0,75.09
20160320210000,0.0,51.3879,15.0,15.0,17.043,1.5496,1.5,48.7057,56.0,75.09
20160320211500,0.0,51.3879,15.0,15.0,16.9947,1.5616,1.5,48.7057,56.0,75.09
20160320213000,0.0,51.3879,15.0,15.0,16.8913,1.5616,1.5,48.7057,56.0,75.09
20160320214500,0.0,51.3879,15.0,15.0,16.7937,1.5576,1.5,48.7057,56.0,75.09
20160320220000,0.0,51.3879,15.0,15.0,16.7839,1.5576,1.5,48.7057,56.0,75.09
20160320221500,0.0,51.3879,15.0,15.0,16.7839,1.5576,1.5,48.7057,56.0,75.09
20160320223000,0.0,51.3879,15.0,15.0,16.636,1.5656,1.5,48.7057,56.0,75.09
20160320224500,0.0,51.928,15.0,15.0,16.5374,1.5576,1.5,48.7057,56.0,75.09
20160320230000,0.0,51.928,15.0,15.0,16.2909,1.5616,1.5,48.7057,56.0,75.09
20160320231500,0.0,51.928,15.0,15.0,16.2909,1.5616,1.5,48.7057,56.0,75.09
20160320233000,0.0,51.928,15.0,15.0,16.1923,1.5576,1.5,48.7057,56.0,75.09
20160320234500,0.0,51.928,15.0,15.0,15.9951,1.5616,1.5,48.7057,56.0,75.09
20160321000000,0.0,51.3879,15.0,15.0,15.9755,1.5656,1.5,48.7057,56.0,75.09
20160321001500,0.0,51.3879,15.0,15.0,15.9036,1.5656,1.5,48.7057,56.0,75.09
20160321003000,0.0,51.3879,15.0,15.0,15.7779,1.5656,1.5,48.7057,56.0,75.09
20160321004500,0.0,51.3879,15.0,15.0,15.6764,1.5737,1.5,48.7057,56.0,75.09
20160321010000,0.0,51.3879,15.0,15.0,15.5971,1.5576,1.5,48.7057,56.0,75.09
20160321011500,0.0,51.3879,15.0,15.0,15.4946,1.5737,1.5,48.7057,56.0,75.09
20160321013000,0.0,51.3879,15.0,15.0,15.2194,1.5697,1.5,48.1656,56.0,75.09
20160321014500,0.0,51.3879,15.0,15.0,15.1686,1.5737,1.5,48.1656,56.0,75.09
20160321020000,0.0,51.3879,15.0,15.0,14.9655,1.5656,1.5,48.1656,56.0,75.09
20160321021500,0.0,51.3879,15.0,15.0,14.9655,1.5777,1.5,48.1656,56.0,75.09
