AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
61.0,51,63.6,100,71.6,75.7,72.7
61.0,51,109.2,100,72.1,75.6,72.6
59.6,51,102.7,100,72.4,75.5,72.5
59.6,51,98.4,100,72.5,75.5,72.5
59.6,51,94.0,100,72.6,75.6,72.6
60.2,51,92.4,100,72.5,75.5,72.5
60.2,51,99.1,100,72.5,75.5,72.5
60.2,51,94.0,100,72.6,75.4,72.4
61.0,51,61.6,100,71.6,75.4,72.4
60.0,51,109.4,100,71.7,75.4,72.4
60.0,51,110.9,100,72.1,75.4,72.4
60.0,51,101.6,100,72.3,75.4,72.4
60.0,51,101.6,100,72.5,75.4,72.4
59.4,51,101.6,100,72.6,75.4,72.4
60.0,51,110.9,100,72.6,75.4,72.4
60.0,51,62.8,100,71.9,75.4,72.4
60.0,51,104.3,100,71.4,75.4,72.4
59.4,51,101.8,100,71.9,75.4,72.4
60.2,51,112.2,100,72.1,75.4,72.4
60.2,51,112.2,100,72.3,75.4,72.4
60.2,51,107.8,100,72.4,75.4,72.4
60.2,51,101.0,100,72.6,75.4,72.4
60.2,51,65.8,100,72.4,75.4,72.4
60.2,51,105.0,100,71.4,75.4,72.4
60.2,51,101.0,100,72.1,75.4,72.4
60.2,51,115.8,100,72.4,78.8,75.8
60.2,51,120.5,100,72.5,78.6,75.6
60.2,51,120.5,100,72.6,78.6,75.6
60.2,51,111.9,100,72.6,78.6,75.6
60.2,51,107.7,100,72.9,78.6,75.6
60.2,51,106.0,100,73.0,78.6,75.6
60.2,54,110.4,100,73.1,78.6,75.6
60.2,51,115.0,100,73.1,78.6,75.6
59.0,55,115.0,100,72.9,78.6,75.6
59.6,55,117.6,100,72.5,78.6,75.6
59.6,55,117.6,100,73.1,80.0,78.0
60.2,55,117.6,100,73.3,80.0,78.0
59.4,55,119.5,100,73.1,80.0,78.0
59.4,55,119.5,100,73.5,80.0,78.0
60.0,55,105.2,100,73.3,80.0,78.0
59.2,55,105.2,100,73.7,80.0,78.0
60.0,55,107.7,100,73.9,80.0,78.0
60.0,55,105.2,100,74.0,80.0,78.0
60.0,55,106.7,100,74.0,80.0,78.0
59.0,55,113.3,100,73.0,80.0,78.0
59.0,55,117.4,100,73.6,80.0,78.0
59.0,55,117.4,100,73.3,80.0,78.0
59.0,55,117.4,100,73.6,80.0,78.0
59.0,55,119.5,100,74.0,80.0,78.0
70.4,95,106.8,100,74.1,80.0,78.0
63.4,54,107.9,100,74.3,80.0,78.0
63.4,53,116.5,100,74.4,80.0,78.0
62.6,53,111.9,100,74.5,80.0,78.0
62.6,53,105.2,100,74.6,80.0,78.0
61.8,53,116.3,100,74.6,80.0,78.0
61.8,53,118.3,100,74.7,80.0,78.0
61.8,53,118.3,100,74.8,80.0,78.0
61.8,53,118.3,100,74.7,78.1,75.1
61.8,53,118.3,100,73.8,78.1,75.1
61.8,53,118.3,100,73.3,78.1,75.1
61.8,53,118.3,100,73.0,78.1,75.1
61.8,53,118.3,100,73.2,78.1,75.1
61.8,53,119.5,100,73.7,78.1,75.1
61.8,53,118.3,100,74.0,78.1,75.1
61.8,53,110.1,100,73.5,78.1,75.1
61.8,53,105.6,100,73.9,78.1,75.1
62.6,53,104.4,100,73.2,78.1,75.1
62.6,53,104.4,100,73.4,78.1,75.1
62.6,53,105.9,100,72.8,78.1,75.1
62.6,53,105.9,100,72.7,78.1,75.1
62.6,53,105.9,100,73.7,78.1,75.1
61.6,53,104.4,100,72.9,78.1,75.1
