AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
52.5,46,80.1,100,69.6,71.8,69.8
51.0,46,78.2,100,69.6,71.8,69.8
51.0,46,80.6,100,69.6,71.8,69.8
51.0,46,77.2,100,69.6,71.8,69.8
51.75,46,72.5,100,69.6,71.8,69.8
51.0,46,74.0,100,69.6,71.8,69.8
51.75,46,78.7,100,69.6,71.8,69.8
51.75,46,73.0,100,69.6,71.8,69.8
53.5,46,73.0,100,69.6,71.8,69.8
51.0,46,80.1,100,69.6,71.8,69.8
51.75,46,79.1,100,69.6,71.8,69.8
51.75,46,72.0,100,69.6,71.8,69.8
51.75,46,79.6,100,69.5,71.8,69.8
52.5,46,73.0,100,69.6,71.8,69.8
51.0,46,79.6,100,69.5,71.8,69.8
51.75,46,76.0,100,69.5,71.8,69.8
51.0,46,79.6,100,69.5,71.8,69.8
52.5,46,73.5,100,69.5,71.8,69.8
53.5,46,80.6,100,69.6,71.8,69.8
51.75,46,81.5,100,69.6,71.8,69.8
52.5,46,81.5,100,69.6,71.8,69.8
52.5,46,74.0,100,69.6,71.8,69.8
52.5,46,80.1,100,69.6,71.8,69.8
51.0,46,81.1,100,69.6,71.8,69.8
51.75,46,72.3,100,69.6,71.8,69.8
51.75,46,77.6,100,69.6,71.8,69.8
51.75,46,81.1,100,69.6,71.8,69.8
52.5,46,81.1,100,69.6,71.8,69.8
53.5,46,81.1,100,69.6,71.8,69.8
51.75,46,77.6,100,69.6,71.8,69.8
53.5,46,74.4,100,69.6,71.8,69.8
51.75,46,74.4,100,69.6,71.8,69.8
50.5,46,75.3,100,69.5,71.8,69.8
50.5,46,77.2,100,69.5,71.8,69.8
49.75,46,80.6,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.75,46,82.0,100,69.5,71.8,69.8
51.0,46,77.4,100,69.5,71.8,69.8
51.0,46,77.4,100,69.5,71.8,69.8
51.0,46,79.4,100,69.5,71.8,69.8
49.75,46,76.2,100,69.5,71.8,69.8
50.5,46,74.9,100,69.5,71.8,69.8
51.75,46,74.0,100,69.5,71.8,69.8
50.5,46,80.0,100,69.5,71.8,69.8
50.5,46,81.5,100,69.5,71.8,69.8
50.5,46,81.5,100,69.5,71.8,69.8
49.75,46,82.4,100,69.5,71.8,69.8
54.25,47,73.0,100,69.5,71.8,69.8
49.75,46,74.9,100,69.5,71.8,69.8
51.0,46,80.1,100,69.5,71.8,69.8
52.5,46,83.1,100,69.4,71.8,69.8
51.0,46,78.3,100,69.5,71.8,69.8
51.0,46,79.1,100,69.5,71.8,69.8
51.75,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
49.75,46,82.0,100,69.5,71.8,69.8
51.75,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.0,46,82.0,100,69.5,71.8,69.8
51.0,46,83.1,100,69.5,71.8,69.8
51.0,46,83.1,100,69.5,71.8,69.8
51.0,46,78.3,100,69.5,71.8,69.8
51.0,46,75.9,100,69.6,71.8,69.8
51.0,46,76.7,100,69.6,71.8,69.8
51.0,46,74.9,100,69.5,71.8,69.8
51.75,46,79.7,100,69.5,71.8,69.8
51.0,46,77.2,100,69.5,71.8,69.8
51.0,46,75.9,100,69.6,71.8,69.8
51.0,46,75.9,100,69.6,71.8,69.8
51.0,46,75.9,100,69.6,71.8,69.8
51.0,46,74.9,100,69.6,71.8,69.8
51.0,46,74.9,100,69.5,71.8,69.8
51.75,46,74.9,100,69.6,71.8,69.8
51.0,46,74.9,100,69.6,71.8,69.8
51.0,46,76.9,100,69.5,71.8,69.8
51.75,46,76.9,100,69.5,71.8,69.8
51.0,46,78.3,100,69.5,71.8,69.8
51.75,46,75.1,100,69.5,71.8,69.8
50.5,46,75.1,100,69.5,71.8,69.8
51.75,46,78.7,100,69.5,71.8,69.8
50.5,46,82.0,100,69.5,71.8,69.8
50.5,46,82.0,100,69.5,71.8,69.8
51.75,46,82.0,100,69.5,71.8,69.8
51.0,46,81.1,100,69.4,71.8,69.8
51.0,46,81.1,100,69.4,71.8,69.8
51.0,46,81.1,100,69.4,71.8,69.8
