AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
53.4545,46,56.7,0,72.9,75.3,72.3
54.3636,46,56.7,0,72.8,75.3,72.3
55.0909,46,56.7,0,72.9,75.3,72.3
52.1818,46,56.7,0,72.9,75.3,72.3
53.4545,46,56.7,0,72.9,75.3,72.3
54.3636,46,56.7,0,73.1,75.3,72.3
54.3636,46,56.7,0,73.1,75.3,72.3
56.0,46,56.0,0,73.0,75.3,72.3
55.0909,46,56.0,0,72.9,75.3,72.3
56.5455,47,57.1,0,72.9,75.3,72.3
54.1818,46,55.9,0,73.0,75.3,72.3
54.1818,46,55.9,0,73.1,75.3,72.3
54.1818,46,56.7,0,73.1,75.3,72.3
55.8182,46,56.0,0,73.1,75.3,72.3
54.9091,46,56.8,0,73.1,75.3,72.3
54.9091,46,56.8,0,73.2,75.3,72.3
54.9091,46,56.0,0,73.2,75.3,72.3
54.9091,46,56.0,0,73.1,75.3,72.3
53.2727,46,56.8,0,73.2,75.3,72.3
54.1818,46,56.0,0,73.1,75.3,72.3
55.6364,46,57.1,0,73.1,75.3,72.3
52.7273,46,56.2,0,73.1,75.3,72.3
57.4545,46,56.2,0,73.1,75.3,72.3
56.5455,47,56.8,0,73.1,75.3,72.3
53.4545,46,56.8,0,73.1,75.3,72.3
57.2727,47,56.0,0,73.1,75.3,72.3
54.3636,46,56.7,0,73.3,75.3,72.3
54.3636,47,55.6,0,73.4,75.3,72.3
56.5455,46,56.7,0,73.5,75.3,72.3
56.5455,46,56.7,0,73.5,75.3,72.3
54.3636,47,56.0,0,73.5,75.3,72.3
55.0909,47,56.7,0,73.5,75.3,72.3
55.8182,46,56.0,0,73.6,75.3,72.3
53.4545,48,56.8,0,73.6,75.3,72.3
54.0,48,56.8,0,73.7,75.3,72.3
55.0909,48,55.9,0,73.8,75.3,72.3
52.5455,47,56.8,0,73.8,75.3,72.3
54.9091,48,56.8,0,73.8,75.3,72.3
54.9091,48,103.5,100,74.0,80.0,78.0
54.0,48,93.1,100,74.2,80.0,78.0
52.1818,48,93.1,100,74.3,80.0,78.0
55.0909,48,95.2,100,74.6,80.0,78.0
51.8182,47,93.0,100,74.8,80.0,78.0
56.7273,47,93.0,100,74.8,80.0,78.0
54.0,47,96.9,100,74.9,80.0,78.0
51.8182,47,101.9,100,75.3,80.0,78.0
54.3636,47,103.5,100,75.4,80.0,78.0
56.0,47,103.5,100,75.5,80.0,78.0
52.5455,47,103.5,100,75.5,80.0,78.0
58.7273,52,87.0,100,75.4,80.0,78.0
52.7273,46,92.4,100,75.4,80.0,78.0
54.1818,46,102.5,100,75.5,80.0,78.0
56.7273,46,100.3,100,75.6,80.0,78.0
54.0,46,94.2,100,75.8,80.0,78.0
53.2727,46,101.0,100,75.6,80.0,78.0
53.2727,46,103.5,100,75.6,80.0,78.0
57.2727,46,103.5,100,75.7,80.0,78.0
53.4545,46,103.5,100,75.9,80.0,78.0
54.3636,46,103.5,100,75.9,80.0,78.0
55.0909,46,103.5,100,76.0,80.0,78.0
56.5455,46,103.5,100,76.1,80.0,78.0
54.0,46,103.5,100,76.0,80.0,78.0
54.0,46,103.5,100,76.0,80.0,78.0
55.0909,46,103.5,100,76.0,80.0,78.0
54.0,46,99.1,100,76.0,80.0,78.0
54.9091,46,94.3,100,76.1,80.0,78.0
54.9091,46,94.3,100,76.1,80.0,78.0
56.5455,46,93.0,100,76.2,80.0,78.0
52.5455,46,93.0,100,76.2,80.0,78.0
55.8182,46,94.2,100,76.2,80.0,78.0
53.2727,46,94.2,100,76.3,80.0,78.0
57.2727,46,93.0,100,76.5,80.0,78.0
52.5455,46,93.0,100,76.8,80.0,78.0
57.4545,46,93.0,100,76.8,80.0,78.0
53.2727,45,93.0,100,76.6,80.0,78.0
102.3636,78,56.8,0,76.2,68.0,63.7
100.7273,81,56.8,0,75.9,68.0,63.7
99.0909,90,55.6,0,75.6,71.8,68.8
97.4545,95,56.7,0,75.4,71.8,68.8
95.8182,99,55.6,0,75.2,71.8,68.8
97.4545,100,56.3,0,75.0,71.8,68.8
102.3636,83,55.2,0,74.6,71.8,68.8
102.3636,80,57.1,0,74.6,71.9,68.9
95.8182,77,55.2,0,74.2,72.0,69.0
97.4545,74,55.2,0,73.7,72.0,69.0
100.7273,77,57.1,0,73.5,72.1,69.1
97.4545,77,55.5,0,73.3,72.1,69.1
99.0909,78,55.5,0,73.4,72.1,69.1
99.0909,79,57.1,0,73.3,72.2,69.2
99.0909,79,55.1,0,73.1,72.2,69.2
99.0909,76,56.0,0,73.0,72.2,69.2
99.0909,79,57.1,0,72.7,72.2,69.2
100.7273,79,55.5,0,72.6,72.2,69.2
100.7273,76,55.5,0,72.6,72.2,69.2
99.0909,78,57.1,0,72.6,72.2,69.2
97.4545,76,55.1,0,72.6,72.2,69.2
99.0909,75,55.1,0,72.4,72.2,69.2
95.8182,76,57.1,0,72.4,72.2,69.2
95.8182,82,55.9,0,72.6,72.2,69.2
99.0909,82,54.7,0,72.3,72.2,69.2
99.0909,83,55.6,0,72.5,72.2,69.2
94.1818,77,56.8,0,72.3,72.2,69.2
97.4545,76,55.5,0,72.4,72.2,69.2
95.8182,76,55.5,0,72.4,72.2,69.2
95.8182,82,56.8,0,72.4,72.2,69.2
97.4545,86,56.8,0,72.1,72.2,69.2
97.4545,87,55.9,0,72.1,72.2,69.2
95.8182,90,55.2,0,72.1,72.2,69.2
97.4545,90,56.7,0,72.1,72.2,69.2
95.8182,89,55.2,0,72.0,72.2,69.2
94.1818,87,56.7,0,72.1,72.2,69.2
95.8182,86,55.2,0,72.0,72.2,69.2
54.3636,47,101.2,100,72.3,78.8,75.8
53.4545,48,97.8,100,73.1,78.8,75.8
56.7273,48,95.6,100,73.8,78.8,75.8
52.7273,48,97.5,100,74.3,78.8,75.8
53.4545,48,96.1,100,74.8,78.8,75.8
55.6364,48,93.9,100,75.0,78.8,75.8
