AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
61.8,57,107.6,100,72.2,75.3,72.3
61.8,57,107.6,100,72.2,75.3,72.3
61.8,57,107.6,100,72.2,75.3,72.3
61.8,57,105.3,100,72.2,75.3,72.3
60.8,57,101.9,100,72.2,75.3,72.3
60.8,57,96.5,100,72.3,75.3,72.3
60.8,57,98.5,100,72.2,75.3,72.3
60.8,57,103.4,100,72.2,75.3,72.3
62.0,57,98.3,100,72.2,75.3,72.3
62.0,57,100.4,100,72.2,75.3,72.3
60.8,57,106.8,100,72.1,75.3,72.3
60.8,57,101.7,100,72.1,75.3,72.3
60.8,57,95.5,100,72.1,75.3,72.3
60.8,57,102.3,100,72.1,75.3,72.3
61.8,57,107.7,100,72.2,75.3,72.3
61.0,57,105.1,100,72.2,75.3,72.3
61.0,57,101.9,100,72.1,75.3,72.3
61.0,57,99.7,100,72.1,75.3,72.3
61.0,57,107.6,100,72.1,75.3,72.3
60.2,57,107.6,100,72.1,75.3,72.3
61.6,57,98.5,100,72.1,75.3,72.3
60.8,57,98.5,100,72.1,75.3,72.3
61.6,57,106.2,100,72.1,75.3,72.3
61.6,57,107.6,100,72.1,75.3,72.3
61.6,57,101.8,100,72.1,75.3,72.3
61.6,57,106.0,100,72.2,75.3,72.3
61.6,57,107.6,100,72.1,75.3,72.3
61.6,57,106.1,100,72.1,75.3,72.3
61.6,57,97.9,100,72.1,75.3,72.3
61.6,57,94.8,100,72.2,75.3,72.3
60.2,57,94.8,100,72.1,75.3,72.3
59.0,61,100.2,100,72.2,75.3,72.3
61.8,57,103.8,100,72.1,75.3,72.3
58.0,62,103.8,100,72.3,75.3,72.3
58.6,62,106.8,100,72.4,75.3,72.3
59.4,62,106.8,100,72.2,75.3,72.3
59.4,62,106.8,100,72.1,75.3,72.3
57.8,62,108.4,100,72.0,75.3,72.3
59.2,62,108.4,100,72.3,75.3,72.3
58.4,62,94.8,100,72.3,75.3,72.3
58.4,62,94.8,100,72.2,75.3,72.3
58.4,62,96.0,100,72.3,75.3,72.3
58.4,62,96.0,100,72.3,75.3,72.3
59.2,62,97.5,100,72.2,75.3,72.3
58.4,62,104.3,100,72.3,75.3,72.3
57.4,62,107.6,100,72.4,75.3,72.3
58.4,62,107.6,100,72.5,75.3,72.3
59.8,62,60.4,100,71.9,75.3,72.3
59.2,62,68.0,100,71.2,75.3,72.3
55.4,100,94.5,100,71.7,75.3,72.3
63.4,67,84.9,100,71.9,75.3,72.3
63.4,63,92.3,100,71.9,75.3,72.3
63.4,63,90.0,100,71.9,75.3,72.3
63.4,63,86.2,100,71.9,75.3,72.3
62.2,62,95.3,100,71.9,75.3,72.3
62.2,61,96.6,100,72.0,75.3,72.3
62.2,61,96.6,100,72.1,75.3,72.3
62.2,61,96.6,100,72.1,75.3,72.3
61.2,61,96.6,100,72.1,75.3,72.3
62.4,61,96.6,100,72.1,75.3,72.3
62.4,61,96.6,100,72.1,75.3,72.3
61.6,61,97.8,100,72.1,75.3,72.3
62.4,61,97.8,100,72.2,75.3,72.3
62.4,61,97.8,100,72.2,75.3,72.3
62.4,61,91.3,100,72.3,75.3,72.3
62.4,61,88.1,100,72.2,75.3,72.3
62.4,61,88.1,100,72.2,75.3,72.3
62.4,61,88.1,100,72.2,75.3,72.3
62.4,61,88.1,100,72.1,75.3,72.3
62.4,61,88.1,100,72.1,75.3,72.3
61.6,61,88.1,100,72.1,75.3,72.3
61.6,61,88.1,100,72.2,75.3,72.3
61.6,61,89.6,100,72.2,75.3,72.3
62.8,61,88.1,100,72.1,75.3,72.3
62.8,61,89.8,100,72.0,75.3,72.3
59.8,61,95.0,100,71.9,75.3,72.3
58.2,61,100.2,100,72.1,75.3,72.3
58.2,61,92.9,100,72.2,75.3,72.3
58.2,61,91.7,100,72.2,75.3,72.3
58.2,61,91.7,100,72.2,75.3,72.3
59.0,61,91.7,100,72.2,75.3,72.3
61.4,59,91.7,100,72.3,75.3,72.3
61.4,59,91.7,100,72.4,75.3,72.3
61.4,59,100.2,100,72.4,75.3,72.3
61.4,59,101.9,100,72.4,75.3,72.3
63.2,59,80.5,0,72.6,75.3,72.3
63.2,59,59.2,100,71.7,75.3,72.3
61.8,59,84.0,100,71.1,75.3,72.3
61.8,59,94.1,100,71.6,75.3,72.3
61.0,59,94.1,100,71.7,75.3,72.3
61.0,59,95.9,100,71.8,75.3,72.3
61.0,59,98.4,100,71.8,75.3,72.3
61.8,59,98.4,100,71.9,75.3,72.3
61.8,59,98.4,100,72.1,75.3,72.3
61.8,59,100.2,100,72.2,75.3,72.3
61.0,59,100.2,100,72.2,75.3,72.3
61.0,59,100.2,100,72.2,75.3,72.3
59.8,59,100.2,100,72.3,75.3,72.3
60.4,59,101.9,100,72.3,75.3,72.3
60.4,59,101.9,100,72.4,75.3,72.3
