AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
98.6047,51,56.7,100,65.2,68.5,65.5
102.093,51,56.7,100,65.2,68.5,65.5
98.6047,51,56.7,100,65.2,68.5,65.5
98.6047,51,56.7,100,65.1,68.5,65.5
100.2326,51,56.7,100,65.1,68.8,65.8
98.6047,51,56.7,100,65.1,68.4,65.4
100.2326,51,57.4,100,65.1,68.5,65.5
100.2326,51,57.4,100,65.1,68.5,65.5
100.2326,51,58.7,100,65.1,68.5,65.5
100.2326,51,58.7,100,65.1,68.1,65.1
98.6047,51,56.8,0,65.2,68.0,64.9
98.6047,51,56.8,0,65.2,68.0,64.9
100.2326,51,56.0,0,65.1,68.0,64.9
100.2326,51,57.9,100,65.1,73.5,70.5
98.6047,51,56.3,100,65.1,68.0,64.9
100.2326,51,56.3,100,65.1,68.0,64.9
100.2326,51,71.6,100,65.1,68.0,64.9
100.2326,51,57.1,100,65.1,68.0,64.9
100.2326,51,57.1,100,65.1,68.0,64.9
100.2326,51,57.1,100,65.0,68.0,64.9
100.2326,51,57.1,100,65.0,68.0,64.9
98.6047,51,57.1,100,64.9,68.0,64.9
100.2326,51,58.5,100,64.8,68.0,64.9
100.2326,51,57.2,100,64.8,68.4,65.4
100.2326,51,58.3,100,64.8,68.4,65.4
98.6047,51,66.2,100,64.8,68.5,65.5
100.2326,51,74.4,100,65.0,68.5,65.5
98.6047,51,74.4,100,65.2,68.5,65.5
98.6047,51,74.4,100,65.4,68.5,65.5
98.6047,51,74.4,100,65.6,68.5,65.5
100.2326,51,74.4,100,65.7,68.9,65.9
100.2326,51,75.3,100,65.8,69.3,66.3
100.2326,51,74.4,100,66.0,69.0,66.0
100.2326,51,73.0,100,66.1,69.0,66.0
98.6047,51,71.1,100,66.2,69.0,66.0
100.2326,51,71.1,100,66.2,69.0,66.0
100.2326,51,56.4,100,66.2,69.0,66.0
100.2326,51,56.4,100,66.1,69.0,66.0
100.2326,51,56.4,100,65.9,69.0,66.0
100.2326,51,55.6,100,65.7,69.4,66.4
100.2326,51,56.3,100,65.5,69.5,66.5
100.2326,51,56.3,100,65.3,69.5,66.5
