AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp
62.5455,55,104.1,100,68.2
60.1818,55,101.4,100,68.2
60.1818,55,97.4,100,68.2
58.9091,55,96.0,100,68.3
58.9091,55,96.0,100,68.3
60.1818,55,94.8,100,68.4
58.9091,55,109.2,100,68.4
60.1818,55,107.6,100,68.4
58.9091,55,107.6,100,68.4
58.9091,55,106.0,100,68.4
58.9091,55,106.0,100,68.4
60.1818,55,106.0,100,68.4
58.9091,55,106.0,100,68.4
60.1818,55,102.7,100,68.4
60.1818,55,100.2,100,68.4
60.1818,55,99.0,100,68.4
61.4545,55,101.5,100,68.4
60.1818,55,97.7,100,68.4
60.1818,55,95.8,100,68.5
60.1818,55,100.0,100,68.4
60.1818,55,106.0,100,68.5
60.1818,55,106.0,100,68.5
60.1818,55,106.0,100,68.6
61.4545,55,106.0,100,68.6
58.9091,55,106.0,100,68.6
58.9091,55,109.2,100,68.6
62.5455,55,98.5,100,68.6
60.1818,55,107.6,100,68.3
62.5455,55,107.6,100,68.3
61.4545,55,104.4,100,68.3
61.4545,55,96.7,100,68.4
61.4545,55,94.8,100,68.4
61.4545,55,94.8,100,68.4
61.4545,55,96.2,100,68.4
61.4545,55,106.7,100,68.4
61.4545,55,108.4,100,68.5
57.6364,55,99.0,100,68.6
58.9091,55,104.2,100,68.4
60.1818,55,108.4,100,68.4
60.1818,55,104.7,100,68.4
60.1818,55,97.8,100,68.4
61.4545,55,95.2,100,68.5
60.1818,55,95.2,100,68.6
60.1818,55,103.4,100,68.6
60.1818,55,105.1,100,68.6
57.6364,55,105.1,100,68.6
61.4545,55,105.1,100,68.6
58.9091,56,106.8,100,68.6
62.5455,55,93.6,100,68.6
62.5455,55,94.7,100,68.6
61.4545,55,103.1,100,68.6
62.5455,55,97.7,100,68.6
61.4545,55,100.7,100,68.6
61.4545,55,106.8,100,68.6
61.4545,55,106.8,100,68.6
61.4545,55,106.8,100,68.6
61.4545,55,102.9,100,68.6
61.4545,55,97.3,100,68.6
61.4545,55,102.6,100,68.6
61.4545,55,106.7,100,68.6
61.4545,55,102.0,100,68.6
62.5455,55,97.2,100,68.6
61.4545,55,94.9,100,68.6
62.5455,55,100.1,100,68.4
61.4545,55,98.4,100,68.4
61.4545,55,102.7,100,68.5
61.4545,55,106.4,100,68.6
61.4545,55,100.2,100,68.6
61.4545,55,106.8,100,68.6
61.4545,55,106.8,100,68.6
61.4545,55,103.7,100,68.6
61.4545,55,105.1,100,68.3
61.4545,55,106.8,100,68.6
61.4545,55,106.8,100,68.6
62.5455,55,98.8,100,68.6
62.5455,55,94.7,100,68.6
61.4545,55,105.1,100,68.6
62.5455,55,105.1,100,68.6
62.5455,55,105.1,100,68.6
62.5455,55,106.8,100,68.6
61.4545,55,106.8,100,68.5
61.4545,55,106.8,100,68.4
61.4545,55,105.2,100,68.5
61.4545,55,99.3,100,68.6
61.4545,55,94.7,100,68.6
61.4545,55,102.5,100,68.6
61.4545,55,107.5,100,68.4
62.5455,55,95.5,100,68.4
61.4545,55,106.3,100,68.5
61.4545,55,96.0,100,68.5
62.5455,55,98.1,100,68.5
61.4545,55,106.8,100,68.4
62.5455,55,105.3,100,68.4
61.4545,55,94.8,100,68.5
62.5455,55,106.0,100,68.4
62.5455,55,94.2,100,68.4
62.5455,55,95.4,100,68.4
61.4545,55,106.0,100,68.4
61.4545,55,107.6,100,68.4
62.5455,55,101.3,100,68.4
62.5455,55,102.6,100,68.4
61.4545,55,107.6,100,68.4
61.4545,55,98.3,100,68.4
61.4545,55,104.3,100,68.4
61.4545,55,106.8,100,68.4
61.4545,55,106.8,100,68.4
61.4545,55,106.8,100,68.4
61.4545,55,108.4,100,68.5
61.4545,55,106.8,100,68.5
61.4545,55,101.0,100,68.6
61.4545,55,103.4,100,68.6
61.4545,55,103.4,100,68.6
62.5455,55,103.4,100,68.6
61.4545,55,107.5,100,68.6
61.4545,55,95.3,100,68.6
60.1818,55,95.3,100,68.4
60.1818,55,95.3,100,68.4
60.1818,55,108.4,100,68.5
60.1818,55,108.4,100,68.7
60.1818,55,106.7,100,68.7
60.1818,55,108.4,100,68.8
58.9091,55,104.3,100,68.9
58.9091,55,97.8,100,68.9
60.1818,55,106.1,100,68.8
60.1818,55,96.7,100,68.9
60.1818,55,107.7,100,69.0
60.1818,55,96.4,100,69.1
60.1818,55,99.3,100,69.2
60.1818,55,106.8,100,69.2
60.1818,55,100.4,100,69.1
60.1818,55,96.6,100,69.2
60.1818,55,109.2,100,69.3
60.1818,55,109.2,100,69.4
58.9091,55,106.8,100,69.4
60.1818,55,103.5,100,69.6
60.1818,55,97.0,100,69.6
60.1818,55,99.8,100,69.6
58.9091,55,101.2,100,69.7
58.9091,55,99.2,100,69.7
60.1818,55,107.7,100,69.7
58.9091,55,107.7,100,69.8
58.9091,55,105.6,100,69.8
58.9091,55,108.4,100,69.8
58.9091,55,97.5,100,69.8
58.9091,55,94.2,100,69.7
58.9091,55,101.4,100,69.8
58.9091,55,100.0,100,69.8
61.4545,55,95.0,100,69.7
61.4545,55,93.6,100,69.8
61.4545,55,99.4,100,69.7
61.4545,55,107.6,100,69.7
61.4545,55,104.3,100,69.7
61.4545,55,107.0,100,69.7
61.4545,55,95.9,100,69.7
61.4545,55,99.7,100,69.7
61.4545,55,92.9,100,69.7
61.4545,55,94.0,100,69.6
61.4545,55,101.2,100,69.6
62.5455,55,104.3,100,69.6
61.4545,55,104.3,100,69.6
61.4545,55,104.3,100,69.6
61.4545,55,106.0,100,69.6
61.4545,55,106.0,100,69.6
61.4545,55,106.0,100,69.6
61.4545,55,107.4,100,69.6
60.1818,55,104.5,100,69.6
61.4545,55,97.3,100,69.6
61.4545,55,94.2,100,69.5
61.4545,55,96.3,100,69.4
62.5455,55,96.3,100,69.4
61.4545,55,101.9,100,69.4
62.5455,55,98.3,100,69.4
60.1818,55,94.1,100,69.4
60.1818,55,94.1,100,69.5
61.4545,55,98.6,100,69.4
60.1818,55,104.7,100,69.4
61.4545,55,104.7,100,69.4
58.9091,55,108.5,100,69.4
60.1818,55,108.5,100,69.4
60.1818,55,108.5,100,69.3
61.4545,55,106.8,100,69.3
61.4545,55,105.5,100,69.3
58.9091,55,106.7,100,69.3
60.1818,55,104.5,100,69.3
61.4545,55,104.5,100,69.3
62.5455,55,104.5,100,69.3
61.4545,55,102.7,100,69.3
60.1818,55,104.1,100,69.3
58.9091,55,104.1,100,69.3
58.9091,55,104.1,100,69.3
61.4545,55,106.8,100,69.3
61.4545,55,105.1,100,69.3
61.4545,55,105.1,100,69.3
61.4545,55,105.1,100,69.3
62.5455,55,101.9,100,68.8
62.5455,55,94.8,100,68.7
60.1818,55,106.8,100,68.4
60.1818,55,105.1,100,68.2
60.1818,55,105.1,100,68.3
58.9091,55,106.8,100,68.2
60.1818,55,106.8,100,68.0
58.9091,55,106.8,100,68.2
58.9091,55,106.8,100,68.2
58.9091,55,106.8,100,68.2
58.9091,55,100.3,100,68.3
58.9091,55,109.2,100,67.8
57.6364,55,101.2,100,67.7
58.9091,55,96.7,100,67.9
58.9091,55,108.7,100,68.1
61.4545,55,101.9,100,68.0
60.1818,55,97.6,100,68.2
61.4545,55,95.2,100,68.0
60.1818,55,96.6,100,67.9
60.1818,55,101.3,100,68.1
61.4545,55,108.4,100,68.2
58.9091,55,106.0,100,68.2
58.9091,55,99.3,100,68.4
58.9091,55,95.9,100,68.2
57.6364,55,97.1,100,68.1
58.9091,56,95.1,100,68.1
58.9091,56,95.1,100,68.3
60.1818,56,96.6,100,68.3
60.1818,56,96.6,100,68.4
60.1818,56,96.6,100,68.5
58.9091,56,96.6,100,68.6
58.9091,56,99.3,100,68.6
58.9091,56,95.5,100,68.6
60.1818,56,105.7,100,68.3
58.9091,56,98.6,100,68.3
60.1818,56,101.6,100,68.3
58.9091,56,98.0,100,68.4
60.1818,56,100.1,100,68.6
62.5455,56,97.8,100,68.6
60.1818,55,95.4,100,68.7
60.1818,55,95.4,100,68.7
61.4545,55,95.4,100,68.7
61.4545,55,105.6,100,68.7
61.4545,55,107.0,100,68.7
60.1818,55,104.9,100,68.7
61.4545,55,104.9,100,68.8
60.1818,55,104.9,100,68.6
60.1818,55,104.9,100,68.4
61.4545,55,106.8,100,68.6
61.4545,55,106.8,100,68.7
61.4545,55,101.3,100,68.8
58.9091,55,97.2,100,68.8
61.4545,55,100.4,100,68.8
61.4545,55,107.7,100,68.8
61.4545,55,107.7,100,68.8
61.4545,55,101.9,100,68.8
60.1818,55,94.9,100,68.8
58.9091,55,107.6,100,68.8
61.4545,55,102.7,100,68.9
61.4545,55,95.7,100,68.9
61.4545,55,95.7,100,68.8
62.5455,56,106.8,100,68.7
61.4545,55,96.7,100,68.7
58.9091,55,101.5,100,68.7
60.1818,55,104.9,100,68.7
61.4545,55,107.7,100,68.7
61.4545,55,106.0,100,68.7
60.1818,55,107.6,100,68.6
61.4545,55,107.6,100,68.8
60.1818,55,107.6,100,68.8
57.6364,55,101.9,100,68.8
57.6364,55,94.8,100,68.8
61.4545,55,102.8,100,68.6
61.4545,55,99.8,100,68.6
62.5455,55,94.8,100,68.6
61.4545,55,105.1,100,68.6
58.9091,56,105.1,100,68.6
58.9091,56,105.1,100,68.6
61.4545,55,101.8,100,68.6
61.4545,55,94.2,100,68.8
60.1818,55,106.0,100,68.8
60.1818,55,106.0,100,68.7
61.4545,55,106.0,100,68.9
61.4545,55,106.0,100,68.8
61.4545,55,106.0,100,68.8
62.5455,55,104.3,100,68.9
61.4545,55,104.3,100,68.7
61.4545,55,104.3,100,68.8
62.5455,55,104.3,100,68.7
61.4545,55,104.3,100,68.7
61.4545,55,104.3,100,68.9
61.4545,55,94.2,100,68.8
61.4545,55,94.2,100,68.9
61.4545,55,106.0,100,68.9
61.4545,55,106.0,100,68.8
60.1818,55,101.9,100,68.8
60.1818,55,93.6,100,68.9
58.9091,55,107.6,100,69.1
57.6364,55,107.6,100,69.1
58.9091,55,103.6,100,69.2
57.6364,55,101.9,100,69.2
58.9091,55,94.1,100,69.2
58.9091,55,107.6,100,69.2
58.9091,55,103.5,100,69.3
57.6364,55,105.1,100,69.2
58.9091,55,105.1,100,69.2
58.9091,55,99.2,100,69.2
60.1818,55,97.5,100,69.2
61.4545,55,102.0,100,69.1
61.4545,55,104.3,100,68.9
61.4545,55,106.0,100,68.9
61.4545,55,103.5,100,68.9
61.4545,55,98.3,100,69.0
61.4545,55,103.3,100,69.0
61.4545,55,96.4,100,69.1
61.4545,55,107.6,100,69.1
61.4545,55,107.6,100,68.9
60.1818,55,98.7,100,68.9
60.1818,55,99.8,100,68.9
57.6364,55,108.4,100,69.0
60.1818,56,100.2,100,69.0
62.5455,55,94.8,100,68.9
62.5455,55,103.6,100,69.1
60.1818,55,107.5,100,69.2
60.1818,55,100.2,100,69.3
61.4545,55,95.0,100,69.3
61.4545,55,101.8,100,69.4
60.1818,55,107.6,100,69.3
61.4545,55,102.4,100,69.5
61.4545,55,95.1,100,69.6
61.4545,55,97.5,100,69.6
60.1818,55,104.4,100,69.2
61.4545,55,107.6,100,69.1
61.4545,55,100.9,100,69.4
61.4545,55,94.8,100,69.6
61.4545,55,99.7,100,69.7
61.4545,55,107.7,100,69.7
61.4545,55,104.1,100,69.8
61.4545,55,94.7,100,69.8
61.4545,55,98.5,100,69.9
61.4545,55,106.1,100,70.0
57.6364,55,107.2,100,69.9
58.9091,56,100.3,100,69.8
58.9091,56,95.4,100,69.9
58.9091,56,96.6,100,69.9
58.9091,56,104.6,100,69.9
60.1818,56,106.0,100,70.0
58.9091,56,97.8,100,70.0
58.9091,56,96.2,100,70.0
58.9091,56,107.6,100,70.0
58.9091,56,103.3,100,70.1
60.1818,56,95.4,100,70.1
61.4545,55,101.4,100,70.2
61.4545,55,106.0,100,70.2
61.4545,55,98.9,100,70.1
61.4545,55,94.8,100,70.1
57.6364,55,108.4,100,70.1
58.9091,56,101.0,100,70.0
61.4545,55,94.2,100,70.0
62.5455,55,105.6,100,70.0
60.1818,55,103.9,100,70.0
61.4545,55,94.6,100,70.0
60.1818,55,106.8,100,70.0
58.9091,55,99.6,100,70.0
58.9091,55,98.5,100,70.0
57.6364,55,107.6,100,70.0
57.6364,55,94.8,100,70.0
58.9091,55,107.3,100,70.0
57.6364,55,101.5,100,70.0
58.9091,56,96.6,100,70.0
60.1818,56,106.8,100,70.0
58.9091,55,78.3,100,70.0
58.9091,55,93.0,100,69.8
58.9091,55,103.0,100,69.8
58.9091,55,101.9,100,69.8
58.9091,55,96.4,100,69.8
58.9091,55,105.3,100,69.8
58.9091,55,107.7,100,69.8
57.6364,55,102.7,100,69.9
58.9091,55,95.4,100,70.0
57.6364,55,107.6,100,69.8
57.6364,55,97.3,100,69.8
61.4545,55,101.7,100,69.9
62.5455,55,104.9,100,69.9
57.6364,3,91.3,100,70.3
57.6364,55,89.4,100,70.4
61.4545,56,77.3,100,70.4
61.4545,56,90.4,100,70.4
62.5455,55,93.6,100,70.2
62.5455,55,96.1,100,70.2
61.4545,55,90.5,100,70.1
58.9091,55,94.9,100,69.9
57.6364,55,99.3,100,69.6
57.6364,55,94.2,100,69.5
58.9091,56,91.3,100,69.4
58.9091,56,89.9,100,69.3
58.9091,56,89.9,100,69.2
58.9091,56,90.8,100,69.1
58.9091,56,90.8,100,69.1
58.9091,56,92.2,100,69.0
60.1818,56,96.6,100,68.8
58.9091,56,96.6,100,68.9
60.1818,56,92.4,100,68.8
60.1818,56,94.2,100,68.9
60.1818,56,92.8,100,68.9
60.1818,56,92.8,100,69.0
60.1818,56,93.9,100,69.0
60.1818,56,90.4,100,68.9
60.1818,56,90.4,100,68.9
61.4545,56,90.4,100,69.0
61.4545,56,90.4,100,69.1
60.1818,56,90.4,100,69.1
60.1818,56,90.4,100,69.1
58.9091,56,91.8,100,69.2
58.9091,56,93.6,100,69.1
58.9091,56,89.9,100,69.1
58.9091,56,91.7,100,69.1
60.1818,56,93.5,100,69.2
60.1818,56,93.5,100,69.2
61.4545,56,91.2,100,69.2
60.1818,56,91.2,100,69.3
60.1818,56,91.2,100,69.3
60.1818,56,89.9,100,69.3
60.1818,56,91.1,100,69.2
61.4545,56,89.8,100,68.9
61.4545,56,91.7,100,68.8
61.4545,56,91.7,100,68.7
62.5455,56,91.7,100,68.6
62.5455,56,91.7,100,68.7
61.4545,55,91.7,100,68.8
61.4545,55,91.7,100,68.9
61.4545,55,91.7,100,69.0
61.4545,55,93.0,100,69.1
60.1818,55,91.1,100,69.2
60.1818,55,94.7,100,69.2
60.1818,55,91.7,100,69.3
60.1818,55,91.7,100,69.1
60.1818,55,91.7,100,69.1
58.9091,55,90.4,100,68.9
57.6364,55,92.6,100,68.8
57.6364,55,92.6,100,68.9
58.9091,56,92.6,100,68.9
58.9091,56,90.5,100,68.7
58.9091,56,90.5,100,68.7
58.9091,56,90.5,100,68.8
58.9091,56,90.5,100,68.9
58.9091,56,94.1,100,69.1
60.1818,56,92.1,100,69.0
60.1818,56,89.9,100,69.3
62.5455,56,93.6,100,69.5
62.5455,56,97.3,100,69.2
61.4545,55,93.0,100,69.2
61.4545,55,93.0,100,69.1
60.1818,55,94.7,100,69.1
61.4545,55,91.1,100,69.1
60.1818,55,91.1,100,69.2
61.4545,55,91.1,100,69.1
60.1818,55,91.1,100,69.1
60.1818,55,91.1,100,69.1
58.9091,55,91.1,100,69.2
57.6364,55,94.7,100,69.2
58.9091,56,98.4,100,69.2
58.9091,56,100.2,100,69.2
58.9091,56,99.0,100,69.2
58.9091,56,99.0,100,69.2
58.9091,56,96.8,100,69.2
58.9091,56,91.7,100,69.2
58.9091,56,91.7,100,69.2
58.9091,56,89.9,100,69.1
62.5455,56,89.9,100,69.1
61.4545,56,91.6,100,69.1
62.5455,56,89.3,100,69.0
62.5455,56,95.3,100,69.1
61.4545,56,97.5,100,69.1
62.5455,56,97.5,100,69.1
62.5455,56,96.1,100,69.1
62.5455,56,94.9,100,69.1
61.4545,55,93.0,100,68.9
61.4545,55,90.0,100,69.0
61.4545,55,91.5,100,69.2
60.1818,55,91.5,100,69.1
60.1818,55,89.9,100,69.1
58.9091,55,94.6,100,69.1
58.9091,55,99.6,100,69.1
58.9091,55,99.6,100,69.2
57.6364,55,99.6,100,69.1
58.9091,55,99.6,100,69.1
58.9091,55,98.0,100,69.1
58.9091,55,91.7,100,69.2
58.9091,55,94.6,100,69.2
58.9091,55,96.3,100,69.1
58.9091,55,90.5,100,69.0
57.6364,55,91.7,100,69.0
57.6364,55,91.7,100,69.1
58.9091,55,91.7,100,68.9
58.9091,55,91.7,100,68.9
58.9091,55,91.7,100,68.9
57.6364,55,91.7,100,68.9
57.6364,55,91.7,100,69.1
57.6364,55,91.7,100,69.1
54.0,60,95.3,100,69.3
57.6364,57,93.8,100,69.1
58.9091,58,91.6,100,69.0
57.6364,59,94.6,100,68.9
60.1818,60,89.9,100,69.1
58.9091,60,89.9,100,69.1
58.9091,60,89.9,100,69.1
58.9091,60,89.9,100,69.1
60.1818,60,89.9,100,69.1
58.9091,60,93.5,100,69.1
58.9091,60,91.0,100,68.9
58.9091,60,89.3,100,69.1
60.1818,60,92.6,100,69.1
60.1818,60,92.6,100,69.0
60.1818,60,91.5,100,68.9
60.1818,60,90.5,100,68.9
60.1818,60,90.5,100,69.0
61.4545,60,90.5,100,69.1
61.4545,60,90.5,100,69.1
62.5455,59,90.5,100,69.1
60.1818,59,90.5,100,69.1
61.4545,59,90.5,100,69.1
61.4545,59,90.5,100,69.1
61.4545,59,90.5,100,69.1
60.1818,59,90.5,100,69.1
58.9091,59,90.5,100,69.1
58.9091,59,90.5,100,69.1
58.9091,59,92.8,100,69.1
58.9091,59,92.8,100,69.2
58.9091,59,94.7,100,69.2
58.9091,59,90.3,100,69.2
58.9091,59,90.3,100,69.2
60.1818,59,90.3,100,69.2
58.9091,59,92.8,100,69.2
60.1818,59,100.4,100,69.2
60.1818,59,91.6,100,69.1
60.1818,59,89.8,100,69.2
60.1818,59,89.8,100,69.1
61.4545,59,91.6,100,68.9
60.1818,59,90.1,100,68.8
60.1818,59,90.1,100,68.7
61.4545,59,92.3,100,68.8
60.1818,59,90.1,100,68.9
61.4545,59,88.7,100,68.9
60.1818,59,88.7,100,68.9
60.1818,59,91.1,100,69.0
60.1818,59,91.1,100,69.1
58.9091,59,91.1,100,69.1
58.9091,59,89.9,100,69.1
58.9091,59,89.9,100,69.1
57.6364,59,91.7,100,69.1
58.9091,59,90.7,100,69.1
57.6364,59,92.4,100,69.2
58.9091,59,92.4,100,69.2
58.9091,59,85.0,100,69.1
58.9091,59,74.9,100,68.9
58.9091,59,68.7,100,68.8
61.4545,59,63.2,100,68.6
62.5455,59,60.8,100,68.2
60.1818,59,59.2,100,67.8
61.4545,59,59.2,100,67.6
60.1818,59,58.0,100,67.3
61.4545,59,58.0,100,67.1
61.4545,59,58.0,100,66.9
61.4545,59,57.3,100,66.7
62.5455,59,57.3,100,66.6
62.5455,59,57.3,100,66.4
61.4545,59,57.3,100,66.2
61.4545,59,57.3,100,66.1
61.4545,59,57.3,100,66.0
61.4545,59,57.3,100,65.9
61.4545,59,57.3,100,65.8
61.4545,59,57.3,100,65.7
62.5455,59,57.3,100,65.6
61.4545,59,57.3,100,65.6
61.4545,59,57.3,100,65.5
60.1818,59,57.3,100,65.3
60.1818,59,57.3,100,65.3
60.1818,59,57.3,100,65.3
60.1818,59,57.3,100,65.2
60.1818,59,57.3,100,65.1
60.1818,59,57.3,100,65.1
60.1818,59,66.3,100,65.1
60.1818,59,101.1,100,65.5
60.1818,59,103.5,100,66.2
58.9091,59,106.0,100,66.9
58.9091,59,101.8,100,67.4
60.1818,59,106.0,100,67.8
60.1818,59,104.3,100,68.1
60.1818,59,104.3,100,68.0
61.4545,59,104.3,100,68.1
62.5455,59,88.1,100,68.1
61.4545,59,102.7,100,68.3
61.4545,59,102.7,100,68.5
60.1818,59,107.5,100,68.5
60.1818,59,106.0,100,68.5
58.9091,59,104.3,100,68.6
58.9091,59,98.3,100,68.6
58.9091,59,94.8,100,68.7
57.6364,59,97.1,100,68.7
57.6364,59,97.1,100,68.8
58.9091,59,101.2,100,68.9
58.9091,59,108.4,100,68.9
58.9091,59,106.7,100,68.9
57.6364,59,104.2,100,68.6
58.9091,59,102.6,100,68.7
58.9091,59,102.6,100,68.8
58.9091,59,104.6,100,68.9
57.6364,59,104.6,100,68.8
57.6364,59,104.6,100,68.8
58.9091,59,106.0,100,68.6
58.9091,59,107.5,100,68.5
58.9091,59,107.5,100,68.4
58.9091,59,105.3,100,68.4
58.9091,59,97.2,100,68.4
58.9091,59,101.1,100,68.5
57.6364,59,106.4,100,68.6
58.9091,59,101.0,100,68.7
58.9091,59,97.2,100,68.7
60.1818,59,96.0,100,68.7
61.4545,59,97.5,100,68.8
61.4545,59,101.3,100,68.9
61.4545,59,102.9,100,68.9
61.4545,59,104.2,100,69.0
61.4545,59,106.8,100,69.0
61.4545,59,101.2,100,69.1
61.4545,59,95.4,100,69.1
61.4545,59,102.6,100,68.8
61.4545,59,106.0,100,68.8
62.5455,59,97.9,100,68.9
58.9091,59,95.4,100,68.9
57.6364,59,97.3,100,69.0
57.6364,59,97.3,100,69.0
57.6364,59,99.5,100,69.4
58.9091,59,106.0,100,69.4
60.1818,59,106.0,100,69.4
58.9091,59,107.6,100,69.7
58.9091,59,105.3,100,69.7
58.9091,59,96.2,100,69.6
60.1818,59,100.9,100,69.3
60.1818,59,107.6,100,69.4
60.1818,59,107.6,100,69.4
58.9091,59,107.6,100,69.4
62.5455,59,107.6,100,69.4
57.6364,59,107.6,100,69.4
57.6364,59,106.1,100,69.4
60.1818,59,97.8,100,69.4
58.9091,59,94.8,100,69.4
58.9091,59,96.2,100,69.4
58.9091,59,98.7,100,69.4
58.9091,59,98.7,100,69.3
58.9091,59,98.7,100,69.3
58.9091,59,95.3,100,69.4
57.6364,59,95.3,100,69.4
58.9091,59,96.6,100,69.2
58.9091,59,95.4,100,69.1
58.9091,59,95.4,100,69.1
58.9091,59,95.4,100,69.0
58.9091,58,101.2,100,69.1
58.9091,59,105.0,100,68.9
57.6364,59,99.1,100,68.8
58.9091,60,99.1,100,68.8
58.9091,60,106.0,100,68.9
57.6364,4,101.6,100,68.9
58.9091,4,102.7,100,69.1
58.9091,58,105.9,100,69.1
58.9091,60,107.6,100,69.1
57.6364,60,102.7,100,69.1
58.9091,60,98.2,100,69.1
60.1818,60,94.2,100,69.2
58.9091,60,98.9,100,69.2
58.9091,60,106.9,100,69.2
58.9091,60,108.3,100,69.2
58.9091,60,105.0,100,69.2
60.1818,60,99.4,100,68.9
61.4545,60,94.1,100,68.9
62.5455,60,107.6,100,68.9
60.1818,60,107.6,100,69.1
62.5455,60,100.1,100,68.9
61.4545,60,98.5,100,68.8
62.5455,60,99.6,100,68.9
62.5455,60,98.5,100,69.0
62.5455,60,103.0,100,69.1
61.4545,59,96.0,100,69.0
61.4545,59,105.1,100,69.0
61.4545,59,98.9,100,69.1
60.1818,59,98.9,100,69.1
61.4545,59,106.7,100,68.9
61.4545,59,106.7,100,68.9
61.4545,59,105.2,100,68.9
61.4545,59,94.8,100,68.8
61.4545,59,106.8,100,68.8
62.5455,59,95.8,100,68.8
61.4545,59,103.5,100,68.8
60.1818,59,100.9,100,68.8
58.9091,59,98.2,100,68.8
58.9091,59,106.7,100,68.8
58.9091,59,102.8,100,68.8
57.6364,59,96.6,100,68.9
57.6364,59,107.3,100,69.0
58.9091,59,96.0,100,68.8
58.9091,59,107.6,100,68.7
58.9091,59,97.3,100,68.7
60.1818,59,103.7,100,68.7
