AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempHeatingSetpointActive
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.6,57.0
0.0,0,62.8,67.6,57.0
0.0,0,62.8,67.6,57.0
0.0,0,62.8,67.6,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,56.9
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,56.9
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
11.087,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
11.087,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,0,62.8,67.7,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,62.8,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.8,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,68.0,57.0
0.0,1,63.5,68.0,57.0
0.0,1,63.5,68.0,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.0,57.0
0.0,1,63.5,68.0,57.0
0.0,1,63.5,68.0,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,63.5,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,67.9,57.0
0.0,1,62.8,68.0,57.0
0.0,1,62.8,68.0,57.0
0.0,1,62.8,68.0,57.0
0.0,1,62.8,68.1,57.0
0.0,1,62.8,68.1,57.0
0.0,1,62.8,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.1,57.0
0.0,1,63.5,68.2,57.0
0.0,1,63.5,68.2,57.0
0.0,1,63.5,68.2,57.0
0.0,1,63.5,68.2,57.0
0.0,3,63.5,68.3,57.0
0.0,4,63.5,68.3,57.0
0.0,7,63.5,68.4,57.0
19.5652,23,60.8,68.4,57.0
22.8261,25,57.9,68.4,57.0
29.3478,28,57.2,68.4,57.0
29.3478,28,57.2,68.3,57.0
31.7391,30,57.2,68.2,57.0
31.7391,30,57.2,68.2,57.0
31.7391,30,57.2,68.2,57.0
31.087,30,57.2,68.1,57.0
31.087,30,57.2,68.1,57.0
31.087,30,57.2,68.1,57.0
30.4348,30,57.2,68.1,57.0
31.087,30,57.2,68.0,57.0
31.087,30,57.2,67.9,57.0
31.087,30,56.3,67.9,57.0
30.4348,30,56.3,67.9,57.0
30.4348,30,56.3,67.8,57.0
30.0,30,56.3,67.8,57.0
30.4348,30,56.3,67.7,57.0
30.4348,30,56.3,67.7,57.0
28.4783,29,56.3,67.7,57.0
27.3913,28,56.3,67.7,57.0
0.0,9,59.1,67.7,57.0
0.0,8,60.3,67.7,57.0
0.0,7,61.1,67.7,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,8,61.1,67.8,57.0
0.0,7,61.1,67.7,57.0
0.0,6,61.1,67.7,57.0
0.0,5,61.1,67.7,57.0
0.0,4,61.9,67.7,57.0
0.0,3,61.9,67.7,57.0
0.0,2,61.9,67.7,57.0
0.0,1,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.7,57.0
0.0,0,61.9,67.6,57.0
0.0,0,61.9,67.6,57.0
11.087,0,61.9,67.6,57.0
11.087,0,61.9,67.6,57.0
0.0,0,61.9,67.6,57.0
11.087,0,61.9,67.6,57.0
0.0,0,61.9,67.6,57.0
11.087,0,61.9,67.6,57.0
0.0,0,61.9,67.6,57.0
11.087,0,61.9,67.6,57.0
0.0,0,61.9,67.5,57.0
11.087,0,61.9,67.5,57.0
11.087,0,61.9,67.4,57.0
11.087,0,61.9,67.4,57.0
11.087,0,61.9,67.4,57.0
11.087,0,61.9,67.4,57.0
11.087,0,61.9,67.4,57.0
11.087,0,61.9,67.4,57.0
11.087,0,61.9,67.4,57.0
0.0,0,61.9,67.3,57.0
0.0,0,62.8,67.4,57.0
0.0,0,62.8,67.4,57.0
0.0,0,62.8,67.3,57.0
0.0,2,62.8,67.6,57.0
0.0,0,62.8,67.4,57.0
0.0,0,62.8,67.3,57.0
0.0,0,62.8,67.4,57.0
0.0,1,63.6,67.6,57.0
0.0,0,63.6,67.6,57.0
0.0,0,63.6,67.7,57.0
0.0,1,63.6,67.8,57.0
0.0,1,63.6,67.8,57.0
0.0,1,63.6,67.9,57.0
0.0,1,64.4,68.1,57.0
0.0,1,64.4,68.1,57.0
0.0,1,64.4,68.0,57.0
0.0,1,64.4,68.1,57.0
0.0,1,64.4,68.2,57.0
0.0,1,64.4,68.2,57.0
0.0,2,64.4,68.3,57.0
0.0,5,64.4,68.4,57.0
0.0,8,64.4,68.4,57.0
29.3478,27,58.1,68.6,57.0
45.2174,34,57.2,68.7,57.0
46.3043,34,57.2,68.4,57.0
46.9565,35,57.2,68.3,57.0
49.5652,36,56.4,68.2,57.0
49.5652,36,56.4,68.1,57.0
49.5652,36,56.4,68.1,57.0
49.5652,36,56.4,67.9,57.0
48.913,36,56.4,67.9,57.0
48.913,36,56.4,67.8,57.0
48.913,36,56.4,67.8,57.0
48.913,36,56.4,67.7,57.0
47.3913,35,56.4,67.7,57.0
40.4348,33,56.4,67.6,57.0
37.1739,32,56.4,67.7,57.0
36.5217,32,56.4,67.7,57.0
35.4348,31,56.4,67.7,57.0
33.913,31,56.4,67.7,57.0
30.0,30,56.4,67.7,57.0
29.3478,30,56.4,67.7,57.0
27.8261,29,56.4,67.7,57.0
23.6957,28,56.4,67.7,57.0
0.0,9,59.5,67.7,57.0
0.0,8,60.7,67.7,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,8,61.4,67.8,57.0
0.0,7,61.4,67.7,57.0
0.0,6,61.4,67.7,57.0
0.0,5,61.4,67.7,57.0
0.0,4,62.4,67.7,57.0
0.0,3,62.4,67.7,57.0
0.0,2,62.4,67.7,57.0
0.0,1,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,1,63.2,67.8,57.0
0.0,1,63.2,67.8,57.0
0.0,1,63.2,67.8,57.0
0.0,1,63.2,67.8,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
0.0,0,63.2,67.7,57.0
11.087,0,63.2,67.7,57.0
0.0,0,62.5,67.6,57.0
0.0,0,62.5,67.6,57.0
0.0,0,62.5,67.6,57.0
0.0,0,62.5,67.5,57.0
0.0,0,62.5,67.4,57.0
0.0,0,62.5,67.4,57.0
0.0,0,62.5,67.4,57.0
0.0,0,62.5,67.3,57.0
0.0,0,62.5,67.3,57.0
0.0,0,62.5,67.3,57.0
0.0,0,62.5,67.3,57.0
0.0,0,62.5,67.2,57.0
0.0,0,62.5,67.4,57.0
0.0,0,62.5,67.4,57.0
0.0,0,62.5,67.4,57.0
0.0,0,63.2,67.4,57.0
0.0,1,63.2,67.5,57.0
0.0,0,63.2,67.6,57.0
0.0,0,63.2,67.5,57.0
0.0,0,63.2,67.2,57.0
0.0,0,63.2,67.2,57.0
0.0,0,63.2,67.2,57.0
0.0,0,63.2,67.2,57.0
0.0,0,63.2,67.2,57.0
0.0,0,63.2,67.2,57.0
0.0,0,63.2,67.3,57.0
0.0,1,64.0,67.4,57.0
0.0,0,64.0,67.4,57.0
0.0,0,64.0,67.5,57.0
0.0,0,64.0,67.6,57.0
0.0,0,64.0,67.7,57.0
0.0,1,64.0,67.8,57.0
0.0,1,64.0,67.9,57.0
0.0,1,64.0,67.9,57.0
0.0,1,64.7,68.0,57.0
0.0,1,64.7,68.0,57.0
0.0,1,64.7,68.0,57.0
0.0,1,64.7,68.1,57.0
0.0,1,64.7,68.1,57.0
0.0,1,64.7,68.2,57.0
0.0,1,64.7,68.2,57.0
0.0,2,64.7,68.3,57.0
0.0,4,63.6,68.3,57.0
0.0,7,63.6,68.4,57.0
0.0,9,62.8,68.4,57.0
22.8261,24,57.2,68.4,57.0
27.3913,27,57.2,68.4,57.0
26.7391,27,57.2,68.3,57.0
28.4783,28,56.4,68.2,57.0
28.4783,28,56.4,68.2,57.0
28.4783,28,56.4,68.1,57.0
27.8261,28,56.4,68.1,57.0
27.8261,28,56.4,68.1,57.0
27.8261,28,56.4,68.1,57.0
27.8261,28,56.4,68.0,57.0
27.8261,28,56.4,67.9,57.0
27.8261,28,56.4,67.9,57.0
27.8261,28,56.4,67.9,57.0
27.3913,28,56.4,67.8,57.0
27.8261,28,56.4,67.8,57.0
27.8261,28,56.4,67.8,57.0
27.8261,28,56.4,67.7,57.0
27.8261,28,56.4,67.7,57.0
27.3913,28,56.4,67.7,57.0
0.0,9,56.4,67.7,57.0
0.0,8,59.9,67.7,57.0
0.0,7,60.7,67.7,57.0
0.0,6,61.5,67.7,57.0
0.0,5,61.5,67.7,57.0
0.0,6,62.4,67.8,57.0
0.0,6,62.4,67.8,57.0
0.0,6,62.4,67.8,57.0
0.0,6,62.4,67.8,57.0
0.0,6,62.4,67.8,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,6,62.4,67.9,57.0
0.0,0,62.4,68.0,57.0
0.0,0,62.4,68.0,57.0
0.0,0,63.2,68.1,57.0
0.0,0,63.2,68.1,57.0
0.0,0,63.2,68.0,57.0
0.0,0,63.2,68.0,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.8,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,67.9,57.0
0.0,0,63.2,68.1,57.0
0.0,0,64.0,68.1,57.0
0.0,0,64.0,68.2,57.0
0.0,0,64.0,68.2,57.0
0.0,0,64.0,68.2,57.0
0.0,0,64.0,68.2,57.0
0.0,1,64.0,68.3,57.0
0.0,3,64.0,68.3,57.0
0.0,6,64.0,68.4,57.0
22.1739,26,60.2,68.5,57.0
27.3913,29,57.3,68.4,57.0
30.0,30,57.3,68.3,57.0
29.3478,30,57.3,68.3,57.0
31.7391,31,57.3,68.2,57.0
31.7391,31,57.3,68.2,57.0
31.087,31,57.3,68.2,57.0
30.4348,31,57.3,68.2,57.0
31.087,31,57.3,68.2,57.0
30.4348,31,57.3,68.2,57.0
31.087,31,57.3,68.2,57.0
30.4348,31,57.3,68.2,57.0
31.7391,31,57.3,68.3,57.0
33.2609,32,57.3,68.3,57.0
37.6087,34,57.3,68.3,57.0
41.087,35,57.3,68.3,57.0
44.1304,36,57.3,68.2,57.0
44.1304,36,57.3,68.2,57.0
44.1304,36,57.3,68.2,57.0
44.1304,36,57.3,68.1,57.0
44.1304,36,57.3,68.1,57.0
43.4783,36,56.4,68.1,57.0
43.4783,36,57.1,68.1,57.0
43.4783,36,56.4,68.1,57.0
43.4783,36,56.4,68.0,57.0
43.4783,36,56.4,68.0,57.0
43.4783,36,56.4,67.9,57.0
43.4783,36,56.4,67.9,57.0
43.4783,36,56.4,67.9,57.0
43.4783,36,56.4,67.9,57.0
43.4783,36,56.4,67.9,57.0
41.5217,36,56.4,67.9,57.0
42.6087,37,56.4,67.8,57.0
42.6087,37,56.4,67.8,57.0
42.6087,37,56.4,67.8,57.0
41.9565,37,56.4,67.8,57.0
42.6087,37,56.4,67.7,57.0
41.9565,37,56.4,67.7,57.0
41.9565,37,56.4,67.7,57.0
41.087,36,56.4,67.7,57.0
37.6087,35,56.4,67.7,57.0
35.8696,35,56.4,67.7,57.0
32.8261,34,56.4,67.7,57.0
31.087,33,56.4,67.7,57.0
28.4783,32,56.4,67.7,57.0
26.7391,31,56.4,67.7,57.0
23.6957,30,56.4,67.7,57.0
18.6957,28,57.3,67.8,57.0
18.6957,28,57.3,67.8,57.0
19.5652,28,57.3,67.8,57.0
18.6957,28,57.3,67.8,57.0
18.6957,28,57.3,67.8,57.0
19.5652,28,57.3,67.8,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,67.9,57.0
19.5652,29,57.3,67.9,57.0
20.2174,29,57.3,68.1,56.8
19.5652,29,57.3,68.2,56.6
22.8261,30,57.3,68.3,56.6
29.3478,33,56.4,68.4,56.3
38.4783,36,56.4,68.5,56.3
50.8696,41,56.4,68.6,56.2
61.5217,45,56.4,68.5,56.3
31.087,54,59.6,68.5,56.8
80.8696,49,55.8,68.6,56.4
79.7826,49,55.8,68.4,56.2
82.3913,49,55.8,68.3,56.2
82.3913,49,55.8,68.2,56.2
81.3043,49,55.8,68.2,56.2
81.3043,49,55.8,68.2,56.2
81.3043,50,55.8,68.2,56.2
83.4783,50,55.8,68.2,56.2
84.3478,50,55.8,68.1,56.2
84.3478,50,55.8,67.9,56.2
84.3478,50,55.8,68.1,56.2
84.3478,50,55.8,68.2,56.2
84.3478,50,55.8,68.2,56.2
83.2609,50,55.8,68.1,56.2
83.2609,50,55.8,68.1,56.2
84.1304,50,55.8,68.2,56.2
84.1304,50,55.8,68.2,56.2
84.1304,50,55.8,68.2,56.2
84.1304,50,55.8,68.1,56.2
84.1304,50,55.8,68.1,56.2
84.1304,50,55.8,68.1,56.2
84.1304,50,55.8,67.9,56.2
83.2609,50,55.8,67.8,56.2
83.2609,50,55.8,67.7,56.2
76.087,48,55.8,67.6,56.2
73.2609,47,55.8,67.6,56.2
66.3043,45,55.8,67.6,56.2
63.2609,43,55.8,67.7,56.2
63.2609,43,55.8,67.7,56.2
61.5217,43,55.8,67.7,56.2
60.0,42,55.8,67.7,56.2
56.5217,41,55.8,67.7,56.2
54.7826,41,55.8,67.7,56.2
53.2609,40,55.8,67.7,56.2
50.8696,39,55.8,67.7,56.2
48.6956,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
47.8261,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
48.6956,38,55.8,67.8,56.2
46.9565,37,55.8,67.7,56.2
44.1304,36,55.8,67.7,56.2
40.0,35,55.8,67.6,56.2
35.0,33,55.8,67.6,56.2
32.1739,32,55.8,67.6,56.2
26.087,30,55.8,67.6,56.2
0.0,7,59.1,67.5,56.2
0.0,1,61.1,67.4,56.4
0.0,0,62.4,67.4,56.4
0.0,0,62.4,67.4,56.4
0.0,0,63.2,67.3,56.5
0.0,0,63.2,67.3,56.4
0.0,0,63.2,67.3,56.4
0.0,0,63.2,67.2,56.6
0.0,0,63.2,67.2,56.4
0.0,0,63.2,67.2,56.6
0.0,0,63.2,67.1,56.5
0.0,0,63.2,67.1,56.3
0.0,0,63.2,67.1,56.4
0.0,0,63.2,67.1,56.4
0.0,0,63.2,67.1,56.4
0.0,0,63.2,67.0,56.4
0.0,0,63.2,67.0,56.5
0.0,0,63.2,66.9,56.5
0.0,0,63.2,66.9,56.5
0.0,0,63.2,66.9,56.5
0.0,0,63.2,66.9,56.5
0.0,0,63.2,66.9,56.5
0.0,0,63.2,67.0,56.3
0.0,0,63.2,67.1,56.3
0.0,0,63.2,67.2,56.3
0.0,0,63.2,67.4,56.4
0.0,1,63.2,67.5,56.2
0.0,0,63.2,67.6,56.3
0.0,1,63.2,67.7,56.4
0.0,1,63.2,67.8,56.5
0.0,1,63.2,67.9,56.3
0.0,1,64.0,68.0,56.3
0.0,1,64.0,68.1,56.3
0.0,2,64.0,68.3,56.2
0.0,6,64.0,68.4,56.2
22.8261,24,58.9,68.6,56.2
33.2609,28,57.2,68.6,56.2
46.9565,36,56.4,68.7,56.2
54.5652,39,56.4,68.6,56.2
66.9565,44,56.4,68.6,56.2
77.3913,49,56.4,68.6,56.2
87.1739,53,56.4,68.6,56.2
96.3043,56,56.4,68.4,56.2
93.0435,56,56.4,67.9,56.2
93.0435,55,56.4,67.8,56.2
91.5217,55,56.4,68.0,56.2
91.5217,55,56.4,68.1,56.2
91.5217,55,56.4,68.1,56.2
91.5217,55,56.4,68.1,56.2
91.5217,55,55.8,68.0,56.2
91.5217,55,55.8,67.9,56.2
87.6087,54,55.8,67.6,56.2
76.087,49,55.8,67.4,56.2
64.5652,45,55.8,67.4,56.2
52.3913,41,56.6,67.4,56.2
48.2609,40,56.6,67.5,56.2
46.9565,39,56.6,67.6,56.2
41.9565,37,56.6,67.6,56.2
37.6087,35,56.6,67.6,56.2
33.913,34,56.6,67.7,56.2
33.913,34,56.6,67.7,56.2
30.4348,32,56.6,67.7,56.2
30.0,32,56.6,67.7,56.2
29.3478,32,56.6,67.8,56.2
30.0,32,56.6,67.8,56.2
29.3478,32,56.6,67.8,56.2
30.0,32,56.6,67.8,56.2
30.0,32,56.6,67.8,56.2
29.3478,32,56.6,67.8,56.2
29.3478,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
29.3478,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
29.3478,32,56.6,67.9,56.2
29.3478,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
29.3478,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
30.0,32,56.6,67.9,56.2
