AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.7,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.8,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,71.9,74.7,71.7
0.0,0,64.1,72.0,74.7,71.7
0.0,0,64.1,72.0,74.7,71.7
0.0,0,64.1,72.1,74.7,71.7
0.0,0,64.1,72.1,74.7,71.7
0.0,0,64.1,72.1,74.7,71.7
0.0,0,64.1,72.1,74.7,71.7
0.0,0,63.3,71.9,74.7,71.7
0.0,0,63.3,72.1,74.7,71.7
0.0,0,63.3,72.1,74.7,71.7
0.0,0,63.3,72.1,74.7,71.7
