AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
87.8,53,55.1,64.7,64.9,61.9
87.8,53,55.1,64.7,65.0,62.0
84.4,51,55.1,64.6,64.9,61.9
80.8,50,54.3,64.6,64.9,61.9
80.8,49,55.5,64.6,64.9,61.9
79.8,49,54.3,64.6,64.9,61.9
75.8,48,55.1,64.6,64.9,61.9
75.8,48,55.1,64.6,64.9,61.9
72.0,47,55.1,64.8,65.0,62.0
73.4,47,55.1,64.8,64.9,61.9
72.0,47,55.1,64.7,64.9,61.9
73.4,47,55.1,64.7,64.9,61.9
72.0,47,55.1,64.7,64.9,61.9
73.4,47,55.1,64.7,64.9,61.9
73.4,47,55.1,64.7,64.9,61.9
72.0,47,55.1,64.6,64.9,61.9
0.0,0,57.9,64.8,70.4,67.4
0.0,0,59.1,64.8,70.4,67.4
0.0,0,59.1,64.8,70.4,67.4
0.0,0,59.9,64.9,70.4,67.4
0.0,0,59.9,65.0,70.4,67.4
0.0,0,59.9,65.1,70.4,67.4
0.0,0,59.9,65.1,70.4,67.4
0.0,0,60.7,65.2,70.4,67.4
0.0,0,60.7,65.3,70.4,67.4
0.0,0,60.7,65.5,70.4,67.4
0.0,0,60.7,65.6,70.4,67.4
0.0,0,60.7,65.7,70.4,67.4
0.0,0,60.7,65.6,70.4,67.4
0.0,0,60.7,65.6,70.4,67.4
0.0,0,61.5,65.6,70.4,67.4
0.0,0,61.5,65.6,70.4,67.4
0.0,0,61.5,65.7,70.4,67.4
0.0,0,61.5,65.8,70.4,67.4
0.0,0,61.5,65.9,70.4,67.4
0.0,0,61.5,66.0,70.4,67.4
0.0,0,61.5,66.0,70.4,67.4
0.0,0,61.5,66.0,70.4,67.4
0.0,0,61.5,66.0,70.4,67.4
0.0,0,61.5,66.0,70.4,67.4
0.0,0,61.5,66.0,70.4,67.4
0.0,0,62.3,66.1,70.4,67.4
0.0,0,62.3,66.2,70.3,67.3
0.0,0,62.3,66.2,70.3,67.3
0.0,0,62.3,66.2,70.3,67.3
0.0,0,62.3,66.2,70.3,67.3
0.0,0,62.3,66.3,70.3,67.3
0.0,0,62.3,66.3,70.3,67.3
0.0,0,62.3,66.3,70.3,67.3
0.0,0,62.3,66.4,70.3,67.3
0.0,0,62.3,66.4,70.3,67.3
0.0,0,62.3,66.4,70.2,67.2
0.0,0,62.3,66.5,70.2,67.2
0.0,0,62.3,66.5,70.2,67.2
0.0,0,62.3,66.6,70.2,67.2
0.0,0,62.3,66.6,70.1,67.1
0.0,0,62.3,66.6,70.1,67.1
0.0,0,62.3,66.6,70.2,67.2
0.0,0,62.3,66.7,70.1,67.1
0.0,0,62.3,66.7,70.0,67.0
101.0,59,55.2,68.1,65.0,62.0
99.0,57,54.3,67.7,64.9,61.9
95.0,56,55.5,67.4,65.4,62.4
98.2,57,55.5,67.2,65.4,62.4
96.2,57,55.5,67.2,65.4,62.4
96.2,57,55.5,67.0,65.4,62.4
96.2,57,54.7,66.8,65.4,62.4
98.2,57,54.7,66.6,62.8,59.8
98.2,57,54.7,66.3,64.1,61.1
98.2,57,54.7,66.2,64.3,61.3
98.2,57,54.7,66.1,64.3,61.3
98.2,57,55.5,66.1,64.3,61.3
98.2,57,55.5,66.0,64.3,61.3
98.2,57,54.7,65.8,64.3,61.3
98.2,57,55.5,65.6,64.2,61.2
98.2,57,55.5,65.5,64.3,61.3
98.2,57,55.5,65.5,64.2,61.2
98.2,57,55.5,65.4,64.2,61.2
98.2,57,55.5,65.3,64.3,61.3
98.2,57,54.7,65.4,64.3,61.3
98.2,57,54.7,65.4,64.2,61.2
98.2,57,55.5,65.2,64.2,61.2
98.2,57,55.5,65.1,64.1,61.1
98.2,57,55.5,65.1,64.1,61.1
97.0,57,55.5,65.0,64.1,61.1
97.0,56,55.5,65.0,64.0,61.0
97.0,56,55.5,65.0,63.8,60.8
98.2,57,55.5,65.0,63.7,60.7
97.0,57,54.7,65.0,63.7,60.7
97.0,56,55.5,64.9,63.7,60.7
95.0,56,55.5,64.8,63.8,60.8
97.0,56,55.5,64.8,63.9,60.9
97.0,56,55.5,64.7,63.7,60.7
97.0,56,55.5,64.7,63.8,60.8
98.2,57,55.5,64.7,63.7,60.7
98.2,57,55.5,64.8,63.7,60.7
98.2,57,55.5,64.8,63.7,60.7
98.2,57,55.5,64.7,63.6,60.6
98.2,57,54.8,64.7,63.6,60.6
98.2,57,55.6,64.7,63.6,60.6
97.0,56,55.6,64.8,62.8,59.8
97.0,56,55.6,64.8,62.8,59.8
98.2,56,55.6,64.8,62.8,59.8
97.0,56,55.6,65.0,62.8,59.8
97.0,56,55.6,65.0,62.8,59.8
98.2,56,55.6,65.0,62.8,59.8
97.0,56,54.7,64.9,62.8,59.8
97.0,56,55.6,64.9,62.8,59.8
97.0,56,55.6,64.9,62.8,59.8
0.0,0,56.3,65.0,67.8,64.8
0.0,0,59.1,65.1,67.8,64.8
0.0,0,60.3,65.2,67.8,64.8
0.0,0,60.3,65.3,67.8,64.8
0.0,0,61.1,65.4,67.8,64.8
0.0,0,61.1,65.5,67.8,64.8
0.0,0,61.1,65.5,67.8,64.8
0.0,0,61.1,65.5,67.8,64.8
0.0,0,61.1,65.6,67.8,64.8
0.0,0,61.9,65.6,67.8,64.8
0.0,0,61.9,65.7,67.8,64.8
0.0,0,61.9,65.7,67.8,64.8
0.0,0,61.9,65.8,67.8,64.8
0.0,0,61.9,65.8,67.8,64.8
0.0,0,61.9,65.8,67.8,64.8
0.0,0,61.9,65.8,67.8,64.8
0.0,0,61.9,65.8,67.8,64.8
0.0,0,61.9,66.0,67.8,64.8
69.2,48,56.4,66.6,65.4,62.4
99.0,57,56.4,66.8,65.4,62.4
99.0,57,55.8,66.6,65.4,62.4
97.0,57,55.8,66.4,65.4,62.4
97.0,57,55.8,66.2,65.4,62.4
97.0,57,54.3,66.1,65.4,62.4
99.0,57,55.5,66.0,65.4,62.4
99.0,57,55.5,66.0,65.4,62.4
100.0,57,54.8,66.0,65.4,62.4
99.0,57,54.1,65.8,65.4,62.4
99.0,57,55.9,65.7,65.4,62.4
99.0,57,55.9,65.6,65.4,62.4
99.0,57,55.9,65.6,65.4,62.4
99.0,57,55.9,65.7,65.4,62.4
99.0,57,55.9,65.7,65.4,62.4
99.0,57,55.9,65.7,65.4,62.4
99.0,57,55.9,65.6,65.4,62.4
99.0,57,54.7,65.6,65.4,62.4
99.0,57,55.5,65.5,65.4,62.4
99.0,57,54.7,65.5,65.4,62.4
99.0,57,56.0,65.5,65.4,62.4
97.0,57,56.0,65.6,65.4,62.4
98.2,57,56.0,65.7,65.4,62.4
98.2,57,56.0,65.7,65.4,62.4
100.0,57,56.0,65.6,65.4,62.4
99.0,57,55.2,65.7,65.4,62.4
99.0,57,55.2,65.6,65.4,62.4
99.0,57,55.2,65.5,65.4,62.4
99.0,57,55.2,65.5,65.4,62.4
99.0,57,55.9,65.4,65.4,62.4
99.0,57,55.2,65.4,65.4,62.4
99.0,57,55.9,65.3,65.4,62.4
99.0,57,55.9,65.4,65.4,62.4
99.0,57,55.9,65.5,65.4,62.4
99.0,57,55.9,65.3,65.4,62.4
99.0,57,55.9,65.2,65.4,62.4
99.0,57,55.9,65.1,65.4,62.4
96.2,56,55.9,65.1,65.4,62.4
88.8,53,55.1,65.0,65.4,62.4
86.6,52,55.1,65.0,65.4,62.4
82.0,50,55.1,65.0,65.4,62.4
79.8,49,55.1,65.1,65.4,62.4
78.4,49,55.1,65.2,65.4,62.4
78.4,49,55.1,65.1,65.4,62.4
79.8,49,55.1,65.1,65.4,62.4
75.8,48,55.1,65.1,65.4,62.4
72.0,47,55.1,65.1,65.4,62.4
72.0,47,55.1,65.1,65.4,62.4
72.0,47,55.1,65.1,65.4,62.4
70.8,47,55.1,65.1,65.4,62.4
67.8,45,55.1,65.1,65.4,62.4
63.4,44,55.1,65.0,65.4,62.4
63.4,44,55.1,65.1,65.4,62.4
63.4,44,55.1,65.1,65.4,62.4
60.6,42,55.1,65.2,65.4,62.4
60.6,42,55.1,65.3,65.4,62.4
60.6,42,55.1,65.2,65.4,62.4
60.6,42,55.1,65.2,65.4,62.4
60.6,42,55.1,65.2,65.4,62.4
60.6,42,55.1,65.2,65.4,62.4
60.6,42,55.1,65.2,65.4,62.4
60.6,42,55.1,65.3,65.4,62.4
60.6,42,55.1,65.3,65.4,62.4
60.6,42,55.1,65.3,65.4,62.4
59.0,42,53.1,65.2,65.4,62.4
59.8,42,53.1,65.2,65.4,62.4
59.8,42,55.5,65.1,65.4,62.4
59.8,42,54.7,65.1,65.4,62.4
59.8,42,54.7,65.2,65.4,62.4
59.8,42,54.7,65.3,65.4,62.4
59.8,42,55.5,65.3,65.4,62.4
60.6,42,55.5,65.6,65.4,62.4
60.6,42,55.5,65.6,65.4,62.4
65.4,45,55.5,65.8,65.4,62.4
72.0,49,56.2,65.8,65.4,62.4
77.2,50,55.6,65.8,65.4,62.4
79.8,51,55.6,65.8,65.4,62.4
90.0,54,55.6,65.9,65.4,62.4
98.2,57,55.6,65.9,65.4,62.4
97.0,57,55.6,65.9,65.4,62.4
98.2,57,55.6,65.8,65.4,62.4
98.2,57,55.6,65.7,65.4,62.4
98.2,57,55.6,65.7,65.4,62.4
98.2,57,55.6,65.7,65.4,62.4
100.0,57,55.6,65.8,65.4,62.4
99.0,57,55.6,65.8,65.4,62.4
99.0,57,55.6,65.9,65.4,62.4
99.0,57,55.6,66.1,65.4,62.4
99.0,57,55.6,66.4,65.4,62.4
99.0,57,55.6,66.1,65.4,62.4
99.0,57,55.6,66.0,65.4,62.4
99.0,57,55.6,66.0,65.4,62.4
101.0,57,55.6,66.0,65.4,62.4
101.0,57,55.6,66.1,65.4,62.4
99.0,56,55.6,65.9,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.0,65.4,62.4
99.0,56,55.6,66.1,65.4,62.4
99.0,56,55.6,66.1,65.4,62.4
99.0,56,54.7,66.1,65.4,62.4
99.0,56,55.5,66.1,65.4,62.4
100.0,56,55.5,66.1,65.4,62.4
100.0,56,54.7,66.2,65.4,62.4
100.0,56,55.5,66.2,65.4,62.4
99.0,56,55.5,66.2,65.4,62.4
99.0,56,55.5,66.2,65.4,62.4
95.0,54,55.5,65.7,65.4,62.4
97.0,55,55.5,65.9,65.4,62.4
97.0,55,55.5,66.0,65.4,62.4
98.2,55,55.5,66.1,65.4,62.4
98.2,55,55.5,66.3,65.4,62.4
98.2,55,55.5,66.3,65.4,62.4
98.2,55,55.5,66.4,65.4,62.4
98.2,55,55.5,66.6,65.4,62.4
98.2,55,55.5,66.7,65.4,62.4
97.0,55,55.5,66.8,65.4,62.4
97.0,55,55.5,67.0,65.4,62.4
97.0,55,55.5,67.1,65.4,62.4
98.2,55,55.5,67.1,65.4,62.4
98.2,55,54.7,66.9,65.4,62.4
98.2,55,55.4,67.1,64.8,61.8
97.0,55,54.7,67.0,64.8,61.8
98.2,55,54.7,67.0,64.8,61.8
97.0,55,54.7,66.9,64.8,61.8
97.0,55,54.7,66.4,64.8,61.8
98.2,55,54.7,66.3,64.8,61.8
98.2,55,54.7,66.2,64.8,61.8
97.0,55,54.7,66.1,64.8,61.8
99.0,56,53.9,65.9,64.8,61.8
99.0,56,54.7,65.6,64.8,61.8
99.0,56,53.9,65.5,64.8,61.8
99.0,56,53.9,65.4,64.8,61.8
99.0,56,53.9,65.2,64.8,61.8
99.0,56,53.9,65.1,64.8,61.8
99.0,56,53.9,65.1,64.8,61.8
99.0,56,53.9,65.1,64.8,61.8
99.0,56,54.7,65.0,64.8,61.8
99.0,56,53.6,64.8,64.8,61.8
99.0,56,53.6,64.8,64.8,61.8
100.0,56,53.6,64.7,64.8,61.8
100.0,56,53.6,64.6,64.8,61.8
99.0,55,54.3,64.6,64.8,61.8
99.0,55,53.5,64.5,64.8,61.8
94.2,54,53.5,64.5,64.8,61.8
94.2,54,53.5,64.6,64.8,61.8
94.2,54,53.5,64.6,64.8,61.8
90.0,52,53.5,64.4,64.8,61.8
85.6,51,53.5,64.4,64.8,61.8
82.0,49,53.5,64.4,64.8,61.8
78.4,48,53.5,64.5,64.8,61.8
78.4,48,53.5,64.5,64.8,61.8
75.8,47,53.5,64.5,64.8,61.8
72.0,46,53.5,64.6,64.8,61.8
73.4,46,53.5,64.6,64.8,61.8
72.0,46,53.5,64.7,64.8,61.8
73.4,46,53.5,64.6,64.8,61.8
73.4,46,53.5,64.6,64.8,61.8
73.4,46,53.5,64.5,64.8,61.8
70.8,45,53.5,64.5,64.8,61.8
69.2,45,53.5,64.5,64.8,61.8
67.8,45,53.5,65.0,64.8,61.8
73.4,47,53.5,65.2,64.8,61.8
88.8,53,53.5,65.5,64.8,61.8
97.0,56,53.5,65.5,64.8,61.8
98.2,56,54.3,65.6,64.8,61.8
98.2,56,54.3,65.5,64.9,61.9
98.2,56,54.3,65.5,64.9,61.9
98.2,56,54.3,65.5,64.9,61.9
98.2,56,54.3,65.6,64.9,61.9
97.0,56,54.3,65.6,64.9,61.9
97.0,56,54.3,65.6,64.9,61.9
97.0,56,54.3,65.6,64.9,61.9
97.0,56,54.3,65.6,64.9,61.9
98.2,57,55.2,65.6,64.9,61.9
98.2,57,55.2,65.6,64.9,61.9
98.2,57,55.8,65.7,64.9,61.9
98.2,57,55.8,65.8,64.9,61.9
98.2,57,55.2,66.1,64.9,61.9
98.2,57,55.9,66.1,64.9,61.9
97.0,57,54.7,66.2,64.9,61.9
97.0,57,55.5,66.0,64.9,61.9
97.0,57,55.5,65.8,64.9,61.9
98.2,58,55.5,66.0,64.9,61.9
98.2,58,54.7,65.8,64.9,61.9
98.2,58,55.6,65.9,64.9,61.9
98.2,58,55.6,66.0,64.9,61.9
98.2,58,54.7,65.9,64.9,61.9
98.2,58,54.7,65.8,64.9,61.9
98.2,58,54.7,66.0,64.9,61.9
98.2,58,54.7,65.8,64.9,61.9
98.2,58,54.7,65.8,64.9,61.9
98.2,58,54.7,65.8,64.9,61.9
100.0,58,54.7,65.9,64.9,61.9
98.2,58,54.7,65.9,64.9,61.9
98.2,58,54.7,65.9,64.9,61.9
98.2,58,54.7,66.1,64.9,61.9
98.2,58,54.7,66.1,64.9,61.9
98.2,58,54.7,66.1,64.9,61.9
0.0,8,55.9,66.4,67.8,64.8
0.0,0,59.5,66.4,67.8,64.8
0.0,0,60.7,66.5,67.8,64.8
0.0,0,60.7,66.6,67.8,64.8
0.0,0,61.5,66.6,67.8,64.8
0.0,0,61.5,66.7,67.8,64.8
0.0,0,61.5,66.7,67.8,64.8
0.0,0,62.3,66.8,67.8,64.8
0.0,0,62.3,66.9,67.8,64.8
0.0,0,62.3,66.9,67.8,64.8
0.0,0,62.3,67.0,67.8,64.8
0.0,0,62.3,67.1,67.8,64.8
0.0,0,62.3,67.1,67.8,64.8
0.0,0,62.3,67.1,67.8,64.8
0.0,0,62.3,67.2,67.8,64.8
0.0,0,62.3,67.2,67.8,64.8
0.0,0,62.3,67.3,67.8,64.8
0.0,0,62.3,67.3,67.8,64.8
0.0,0,62.3,67.3,67.8,64.8
0.0,0,62.3,67.3,67.8,64.8
0.0,0,62.3,67.4,67.8,64.8
0.0,0,62.3,67.4,67.8,64.8
0.0,0,62.3,67.4,67.8,64.8
0.0,0,62.3,67.5,67.8,64.8
0.0,0,62.3,67.5,67.8,64.8
0.0,1,62.3,67.6,67.8,64.8
103.0,58,57.2,68.2,62.9,59.9
103.0,57,55.1,67.6,62.9,59.9
101.0,57,55.1,67.2,62.9,59.9
101.0,57,55.1,66.9,62.9,59.9
101.0,57,55.1,66.6,62.9,59.9
101.0,57,55.1,66.3,62.9,59.9
101.0,57,55.1,66.1,62.9,59.9
99.0,57,54.4,65.9,62.9,59.9
96.2,57,54.4,65.7,62.9,59.9
99.0,57,54.4,65.6,62.9,59.9
99.0,57,54.4,65.6,62.9,59.9
99.0,57,54.4,65.6,62.9,59.9
99.0,57,54.4,65.3,62.9,59.9
97.0,57,55.2,65.3,62.9,59.9
98.2,57,54.3,65.2,62.9,59.9
98.2,57,55.1,65.1,62.9,59.9
98.2,57,54.3,65.0,62.9,59.9
98.2,57,54.3,65.0,62.9,59.9
98.2,57,54.3,65.0,62.9,59.9
98.2,57,55.1,65.0,62.9,59.9
96.2,32,55.2,65.0,62.8,59.8
98.2,33,51.4,64.6,62.8,59.8
101.0,58,51.4,64.5,62.8,59.8
101.0,58,52.6,64.3,62.8,59.8
101.0,58,54.7,64.4,62.8,59.8
99.0,58,53.9,64.4,62.8,59.8
99.0,58,54.7,64.6,62.8,59.8
99.0,58,54.7,64.7,62.8,59.8
101.0,58,55.9,64.6,62.8,59.8
101.0,58,54.7,64.6,62.8,59.8
101.0,58,54.7,64.5,62.8,59.8
96.2,56,54.7,64.6,62.9,59.9
98.2,57,54.7,64.8,62.9,59.9
97.0,57,55.6,65.0,62.9,59.9
90.0,54,55.6,65.2,62.8,59.8
98.2,57,55.6,65.7,62.8,59.8
96.2,56,55.6,65.8,63.5,60.5
98.2,57,55.6,65.9,62.8,59.8
96.2,57,55.6,65.9,62.8,59.8
96.2,58,55.6,65.9,62.8,59.8
96.2,58,55.6,66.0,62.8,59.8
96.2,58,55.6,66.0,63.5,60.5
98.2,58,55.6,66.0,63.5,60.5
97.0,58,55.6,66.1,63.4,60.4
98.2,58,55.6,66.1,63.4,60.4
98.2,58,54.7,66.2,63.2,60.2
97.0,58,55.6,66.2,63.2,60.2
98.2,58,54.7,66.4,63.3,60.3
98.2,58,54.7,66.2,63.0,60.0
97.0,58,54.7,66.4,63.5,60.5
98.2,58,55.6,66.8,63.5,60.5
97.0,58,55.6,66.8,63.0,60.0
98.2,58,55.6,66.7,62.9,59.9
97.0,58,54.7,66.6,62.9,59.9
97.0,58,55.9,66.7,63.5,60.5
97.0,58,54.8,66.7,62.9,59.9
98.2,58,54.8,66.6,63.5,60.5
97.0,58,54.8,66.6,63.5,60.5
97.0,58,54.8,66.6,63.5,60.5
97.0,58,54.8,66.6,63.5,60.5
100.0,58,54.8,66.6,63.5,60.5
100.0,58,54.8,66.5,63.5,60.5
100.0,58,54.8,66.6,63.5,60.5
99.0,58,54.8,66.6,63.5,60.5
99.0,58,54.8,66.5,63.5,60.5
99.0,58,54.8,66.5,63.5,60.5
99.0,58,54.8,66.5,63.5,60.5
100.0,58,54.8,66.4,63.5,60.5
100.0,58,54.8,66.4,63.5,60.5
101.0,58,54.8,66.6,63.5,60.5
101.0,58,54.8,66.6,63.5,60.5
101.0,58,54.8,66.7,63.5,60.5
99.0,58,54.8,66.6,63.5,60.5
99.0,58,54.8,66.6,63.5,60.5
100.0,58,54.8,66.4,63.5,60.5
100.0,58,54.8,66.2,63.5,60.5
99.0,58,54.8,66.2,63.5,60.5
100.0,58,54.8,66.2,63.5,60.5
100.0,58,54.8,66.2,63.5,60.5
100.0,58,54.8,66.3,63.5,60.5
99.0,58,54.8,66.3,63.5,60.5
100.0,58,54.8,66.4,63.5,60.5
101.0,58,54.8,66.2,63.5,60.5
101.0,58,54.8,66.2,63.5,60.5
101.0,58,54.8,66.1,63.5,60.5
99.0,58,54.8,66.1,63.5,60.5
101.0,58,55.5,66.1,63.5,60.5
101.0,58,55.5,66.1,63.5,60.5
101.0,58,55.5,66.2,63.5,60.5
101.0,58,54.7,66.2,63.5,60.5
101.0,58,54.7,66.2,63.4,60.4
101.0,58,54.7,66.2,63.3,60.3
101.0,57,54.7,66.2,63.4,60.4
101.0,57,55.6,66.2,63.2,60.2
101.0,57,55.6,66.1,63.0,60.0
98.2,57,55.6,66.1,62.9,59.9
100.0,57,55.6,66.1,62.9,59.9
101.0,57,55.6,66.1,62.9,59.9
101.0,57,55.6,66.1,62.9,59.9
101.0,57,55.6,66.2,62.9,59.9
101.0,57,55.6,66.1,62.9,59.9
99.0,57,55.6,66.1,62.9,59.9
100.0,57,55.6,66.0,62.8,59.8
100.0,57,55.6,66.0,62.8,59.8
101.0,57,54.7,65.8,62.8,59.8
101.0,57,54.7,65.8,62.8,59.8
101.0,57,54.7,65.9,62.8,59.8
101.0,57,54.7,65.8,62.8,59.8
101.0,57,54.7,65.7,62.8,59.8
97.0,56,54.7,65.6,62.8,59.8
97.0,56,54.7,65.6,62.8,59.8
97.0,56,54.7,65.6,62.8,59.8
97.0,56,54.7,65.6,62.8,59.8
97.0,56,54.7,65.6,62.8,59.8
95.0,55,54.7,65.6,62.8,59.8
98.2,57,54.7,65.6,62.8,59.8
98.2,57,54.7,65.6,62.8,59.8
98.2,57,54.7,65.5,62.8,59.8
98.2,57,54.7,65.5,62.8,59.8
98.2,57,54.7,65.5,62.8,59.8
98.2,57,54.7,65.5,62.8,59.8
98.2,57,54.7,65.6,62.8,59.8
95.0,55,54.7,65.6,62.8,59.8
98.2,56,54.7,65.6,62.8,59.8
97.0,56,54.7,65.7,62.1,59.1
97.0,56,54.7,65.6,62.1,59.1
99.0,57,54.7,65.8,62.8,59.8
99.0,57,54.7,65.9,62.8,59.8
97.0,57,54.7,65.9,62.8,59.8
98.2,57,55.5,66.1,62.8,59.8
98.2,57,55.5,66.2,62.8,59.8
98.2,57,55.5,66.1,62.8,59.8
96.2,57,55.5,66.1,62.8,59.8
96.2,57,55.5,66.1,62.8,59.8
98.2,57,55.5,66.2,62.8,59.8
97.0,57,55.5,66.1,62.8,59.8
118.6,65,59.1,66.7,62.8,59.8
103.0,50,55.5,66.4,62.8,59.8
103.0,50,54.3,66.4,62.8,59.8
103.0,50,55.1,66.3,62.7,59.7
103.0,50,55.1,66.2,62.1,59.1
103.0,50,55.1,66.1,62.0,59.0
103.0,50,55.1,66.1,62.0,59.0
0.0,2,57.5,67.0,67.8,64.8
0.0,0,59.2,67.2,67.9,64.9
0.0,2,59.9,67.7,68.0,65.0
0.0,3,60.7,67.8,67.9,64.9
0.0,3,60.7,67.9,68.1,65.1
0.0,0,60.7,67.9,68.4,65.4
0.0,0,61.5,67.8,68.4,65.4
0.0,0,61.5,67.9,68.4,65.4
