AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
100.0,49,80.1,100,68.5,71.4,68.4
100.0,49,55.2,0,68.7,71.4,68.4
98.4091,49,53.9,0,68.4,71.4,68.4
98.4091,49,53.9,100,68.1,71.4,68.4
98.4091,49,53.9,100,67.8,71.4,68.4
100.2273,49,70.0,100,67.4,71.4,68.4
100.2273,49,78.3,100,67.8,71.4,68.4
100.2273,49,83.2,100,68.2,71.4,68.4
98.8636,49,84.4,100,68.6,71.4,68.4
100.2273,49,53.2,0,68.6,71.4,68.4
100.2273,49,53.2,0,68.3,71.4,68.4
99.0909,49,52.6,100,68.0,71.4,68.4
99.0909,49,52.6,100,67.7,71.4,68.4
99.0909,49,82.1,100,67.6,71.4,68.4
102.2727,50,83.1,100,67.9,71.4,68.4
99.0909,50,77.8,100,68.4,71.4,68.4
101.1364,50,57.6,0,68.7,71.4,68.4
98.8636,49,52.8,0,68.5,71.4,68.4
98.8636,49,52.8,0,68.2,71.4,68.4
98.8636,49,52.8,100,67.8,71.4,68.4
98.8636,49,57.8,100,67.4,71.4,68.4
98.8636,49,83.8,100,67.7,71.4,68.4
98.8636,49,78.3,100,68.1,71.4,68.4
100.6818,49,84.3,100,68.5,71.4,68.4
100.6818,49,53.1,0,68.6,71.4,68.4
100.6818,49,53.1,0,68.3,71.4,68.4
98.4091,49,52.3,100,68.1,71.4,68.4
101.1364,49,52.3,100,67.7,71.4,68.4
99.0909,49,83.1,100,67.4,71.4,68.4
102.5,49,84.9,100,67.9,71.4,68.4
102.5,49,84.9,100,68.3,71.4,68.4
98.4091,49,83.2,100,68.7,71.4,68.4
100.2273,49,52.7,0,68.6,71.4,68.4
100.2273,49,52.7,0,68.2,71.4,68.4
100.2273,49,52.7,100,67.9,71.4,68.4
98.8636,49,52.7,100,67.5,71.4,68.4
101.1364,49,83.1,100,67.6,71.4,68.4
100.0,48,84.9,100,68.0,71.4,68.4
98.8636,49,84.9,100,68.4,71.4,68.4
100.6818,49,56.0,0,68.7,71.4,68.4
100.6818,49,53.5,0,68.4,71.4,68.4
100.6818,49,52.3,0,68.2,71.4,68.4
97.9546,49,53.1,100,67.8,71.4,68.4
97.9546,49,60.5,100,67.4,71.4,68.4
101.1364,49,82.1,100,67.7,71.4,68.4
98.8636,49,78.7,100,68.1,71.4,68.4
98.8636,49,78.7,100,68.5,71.3,68.3
98.8636,49,53.5,0,68.4,71.3,68.3
101.1364,49,53.5,0,68.2,71.3,68.3
101.1364,49,53.5,100,67.9,71.3,68.3
101.1364,49,53.5,100,67.6,71.3,68.3
97.9546,49,77.5,100,67.4,71.3,68.3
100.6818,50,84.3,100,67.7,71.3,68.3
98.8636,49,86.2,100,68.2,71.3,68.3
98.8636,49,54.7,0,68.4,71.3,68.3
98.8636,49,53.1,0,68.2,71.3,68.3
100.6818,49,53.1,100,67.9,71.3,68.3
100.6818,49,53.1,100,67.6,71.3,68.3
100.6818,49,79.6,100,67.4,71.3,68.3
98.8636,49,87.4,100,67.7,71.4,68.4
100.2273,49,87.4,100,68.2,71.4,68.4
98.4091,49,86.3,100,68.6,71.4,68.4
100.2273,49,53.7,0,68.6,71.4,68.4
100.2273,49,53.0,0,68.3,70.9,67.9
