AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
100.9836,66,72.9,100,72.4,77.1,74.1
100.9836,66,77.7,100,72.6,77.1,74.1
100.9836,66,86.2,100,72.8,77.2,74.2
100.9836,66,89.2,100,73.0,77.2,74.2
100.9836,66,84.3,100,73.3,77.3,74.3
100.9836,66,79.7,100,73.8,77.4,74.4
100.9836,66,91.0,100,74.2,77.4,74.4
100.9836,66,58.0,0,74.5,77.4,74.4
100.9836,66,66.3,100,72.7,77.4,74.4
99.1803,66,77.7,100,72.9,77.4,74.4
100.9836,66,79.1,100,73.0,77.4,74.4
100.9836,66,82.4,100,73.1,77.4,74.4
100.9836,66,86.2,100,73.3,77.4,74.4
99.1803,66,82.1,100,73.7,77.4,74.4
100.9836,66,91.7,100,74.2,77.4,74.4
100.9836,66,89.8,100,74.5,77.4,74.4
100.9836,66,57.6,100,74.5,77.4,74.4
100.9836,66,64.0,100,73.1,77.4,74.4
100.9836,66,74.5,100,72.9,77.4,74.4
100.9836,66,79.6,100,72.8,77.4,74.4
100.9836,66,85.2,100,73.2,77.4,74.4
100.9836,66,80.1,100,73.6,77.4,74.4
99.1803,66,90.4,100,73.7,77.4,74.4
99.1803,66,90.4,100,74.1,77.4,74.4
99.1803,66,86.7,100,74.5,77.4,74.4
100.9836,66,56.4,100,73.6,77.4,74.4
100.9836,66,73.9,100,72.7,77.4,74.4
100.9836,66,78.7,100,72.8,77.4,74.4
100.9836,66,81.8,100,73.1,77.3,74.3
99.1803,66,81.8,100,72.9,77.2,74.2
99.1803,66,80.7,100,73.0,77.1,74.1
101.8033,69,82.0,100,73.2,77.1,74.1
97.2131,65,89.2,100,73.4,77.1,74.1
102.6229,70,88.1,100,73.7,77.1,74.1
102.6229,70,91.1,100,73.9,77.1,74.1
102.6229,70,91.1,100,74.1,77.1,74.1
102.6229,69,91.1,100,74.3,77.1,74.1
100.0,69,91.1,100,74.4,77.1,74.1
102.6229,69,56.0,100,73.6,77.1,74.1
102.6229,69,66.8,100,72.8,77.1,74.1
100.9836,69,70.6,100,72.3,77.1,74.1
100.9836,69,79.7,100,72.2,77.1,74.1
100.9836,69,81.1,100,72.4,77.1,74.1
100.9836,69,80.2,100,72.7,77.1,74.1
100.9836,69,86.2,100,73.0,77.1,74.1
100.9836,69,56.8,0,74.0,77.1,74.1
100.9836,69,72.9,100,72.2,77.1,74.1
100.9836,69,76.8,100,72.6,77.1,74.1
100.9836,69,80.6,100,72.9,77.1,74.1
111.1475,94,78.4,100,73.1,77.1,74.1
100.9836,66,75.8,100,73.8,77.1,74.1
100.9836,66,83.9,100,74.0,77.1,74.1
100.9836,66,81.6,100,74.3,77.1,74.1
102.6229,66,66.5,0,74.3,77.1,74.1
100.9836,66,70.5,100,72.5,77.1,74.1
100.9836,66,77.7,100,72.5,77.1,74.1
100.9836,66,79.7,100,72.9,77.1,74.1
100.9836,66,82.8,100,73.3,77.1,74.1
100.9836,66,82.8,100,73.8,77.1,74.1
100.9836,66,82.8,100,74.0,77.1,74.1
100.9836,66,82.8,100,74.1,77.1,74.1
100.9836,66,82.8,100,74.2,77.1,74.1
100.9836,66,82.8,100,74.3,77.1,74.1
100.9836,66,82.8,100,74.4,77.1,74.1
100.9836,66,70.1,100,72.5,77.1,74.1
100.9836,66,70.1,100,72.6,77.1,74.1
100.9836,66,73.0,100,72.9,77.1,74.1
100.9836,66,80.4,100,73.5,80.0,78.0
100.9836,66,80.4,100,74.6,80.0,78.0
100.9836,66,80.4,100,75.4,80.0,78.0
100.9836,66,80.4,100,75.6,80.0,78.0
100.9836,66,80.4,100,75.9,80.0,78.0
100.9836,66,80.4,100,76.2,80.0,78.0
100.9836,66,80.4,100,76.3,80.0,78.0
100.9836,66,80.4,100,76.4,80.0,78.0
97.2131,67,80.4,100,76.5,80.0,78.0
98.1967,67,89.1,100,76.5,80.0,78.0
99.1803,68,82.5,100,76.4,80.0,78.0
99.1803,68,81.6,100,76.6,80.0,78.0
99.1803,68,81.6,100,76.6,80.0,78.0
99.1803,69,81.6,100,76.3,80.0,78.0
99.1803,66,80.7,100,76.7,80.0,78.0
97.2131,66,81.6,100,76.7,80.0,78.0
98.1967,66,90.4,100,76.4,80.0,78.0
99.1803,67,90.4,100,76.0,80.0,78.0
99.1803,67,91.7,100,75.9,80.0,78.0
99.1803,67,91.7,100,75.8,80.0,78.0
99.1803,67,90.4,100,75.7,80.0,78.0
99.1803,67,90.4,100,75.7,80.0,78.0
99.1803,67,90.4,100,75.7,80.0,78.0
99.1803,67,90.4,100,75.7,80.0,78.0
99.1803,67,90.4,100,75.7,80.0,78.0
99.1803,67,90.4,100,76.7,80.0,78.0
99.1803,67,89.3,100,76.8,80.0,78.0
99.1803,67,90.6,100,76.8,80.0,78.0
99.1803,67,90.6,100,76.9,80.0,78.0
99.1803,67,90.6,100,76.9,80.0,78.0
99.1803,68,90.6,100,76.9,80.0,78.0
99.1803,68,90.6,100,76.9,80.0,78.0
99.1803,68,90.6,100,77.0,80.0,78.0
99.1803,68,91.7,100,77.1,80.0,78.0
99.1803,68,83.6,100,77.0,80.0,78.0
99.1803,68,81.1,100,76.8,80.0,78.0
99.1803,68,90.4,100,76.8,80.0,78.0
99.1803,70,92.3,100,76.9,80.0,78.0
99.1803,70,92.3,100,77.1,80.0,78.0
99.1803,70,86.3,100,77.1,80.0,78.0
99.1803,70,83.8,100,77.0,80.0,78.0
99.1803,70,88.1,100,77.0,80.0,78.0
99.1803,70,91.1,100,77.1,80.0,78.0
99.1803,70,91.1,100,77.0,80.0,78.0
99.1803,70,91.1,100,76.9,80.0,78.0
100.9836,67,91.1,100,76.9,80.0,78.0
100.9836,67,85.1,100,77.0,80.0,78.0
100.9836,67,82.6,100,77.0,80.0,78.0
100.9836,67,85.1,100,77.1,80.0,78.0
100.9836,67,83.2,100,77.2,80.0,78.0
100.9836,67,81.6,100,77.1,80.0,78.0
100.9836,67,81.6,100,77.3,80.0,78.0
100.9836,67,85.4,100,77.5,80.0,78.0
100.9836,67,84.5,100,77.3,80.0,78.0
100.9836,67,82.0,100,77.3,80.0,78.0
100.9836,67,82.0,100,77.3,80.0,78.0
100.9836,67,80.7,100,76.5,80.0,78.0
100.9836,69,80.7,100,76.0,80.0,78.0
100.9836,69,81.6,100,75.9,80.0,78.0
102.6229,69,91.7,100,75.8,80.0,78.0
100.9836,66,91.7,100,75.7,80.0,78.0
100.9836,66,89.3,100,75.7,80.0,78.0
100.9836,67,89.3,100,75.7,80.0,78.0
100.9836,67,89.3,100,75.7,80.0,78.0
100.9836,67,89.3,100,75.7,80.0,78.0
99.1803,67,89.3,100,75.6,80.0,78.0
99.1803,67,89.3,100,75.6,80.0,78.0
99.1803,68,89.3,100,75.6,80.0,78.0
99.1803,68,89.3,100,75.6,80.0,78.0
99.1803,68,89.3,100,75.6,80.0,78.0
99.1803,68,89.3,100,75.6,80.0,78.0
99.1803,68,86.6,100,75.6,80.0,78.0
99.1803,68,89.8,100,75.7,80.0,78.0
99.1803,68,89.8,100,75.7,80.0,78.0
99.1803,68,89.8,100,75.8,80.0,78.0
99.1803,68,91.1,100,75.9,80.0,78.0
99.1803,68,89.8,100,75.9,80.0,78.0
99.1803,68,89.8,100,76.0,80.0,78.0
99.1803,68,89.8,100,76.0,80.0,78.0
99.1803,68,82.1,100,76.1,80.0,78.0
99.1803,68,91.1,100,76.1,80.0,78.0
