AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
93.4,55,56.0,0,66.9,67.2,64.2
89.2,54,56.0,0,66.9,67.2,64.2
60.0,42,89.2,100,68.0,76.1,73.1
60.0,42,89.2,100,68.9,76.1,73.1
60.0,42,87.0,100,69.3,76.1,73.1
60.0,42,82.5,100,69.8,76.1,73.1
60.0,42,82.5,100,70.2,76.1,73.1
60.0,42,88.2,100,70.5,76.1,73.1
60.0,42,84.2,100,70.7,76.1,73.1
60.0,42,83.3,100,70.9,76.1,73.1
60.0,42,89.2,100,71.1,76.1,73.1
60.0,42,86.8,100,71.4,76.1,73.1
60.0,42,79.7,100,71.6,76.1,73.1
60.0,42,87.4,100,71.7,76.1,73.1
60.0,42,89.7,100,71.9,76.1,73.1
60.0,42,88.0,100,71.9,76.1,73.1
60.0,42,85.2,100,71.9,76.1,73.1
60.0,42,85.2,100,71.9,76.1,73.1
60.0,42,89.8,100,72.1,76.1,73.1
60.0,42,89.8,100,72.2,76.1,73.1
60.0,42,82.1,100,72.3,76.1,73.1
60.6,42,84.0,100,72.4,76.1,73.1
59.6,42,88.6,100,72.5,76.1,73.1
59.6,42,89.8,100,72.6,76.1,73.1
59.6,42,87.2,100,72.5,76.1,73.1
59.6,42,89.2,100,72.4,76.1,73.1
60.4,42,89.2,100,72.3,76.1,73.1
59.4,42,88.1,100,72.4,76.1,73.1
60.0,42,82.1,100,72.5,76.1,73.1
60.0,42,79.8,100,72.5,76.1,73.1
59.0,42,81.0,100,72.7,76.1,73.1
60.0,44,85.5,100,72.6,76.1,73.1
60.0,42,88.0,100,72.6,76.1,73.1
60.0,44,88.0,100,72.7,76.1,73.1
60.6,44,88.0,100,72.7,76.1,73.1
60.6,44,88.0,100,72.9,76.1,73.1
60.6,44,88.0,100,72.8,76.1,73.1
60.6,44,88.0,100,72.8,76.1,73.1
60.6,44,88.0,100,73.0,76.1,73.1
60.6,44,79.2,100,73.1,76.1,73.1
60.6,44,79.2,100,72.7,76.1,73.1
60.6,44,79.2,100,73.1,76.1,73.1
59.8,44,79.2,100,73.1,76.1,73.1
61.0,44,81.2,100,73.2,76.1,73.1
61.0,44,57.5,100,72.8,76.1,73.1
59.8,44,71.6,100,71.8,76.1,73.1
59.8,44,81.6,100,72.4,76.1,73.1
59.8,44,81.6,100,72.4,76.1,73.1
59.8,44,83.7,100,72.9,76.1,73.1
65.4,48,77.2,100,72.9,76.1,73.1
62.4,43,77.2,100,72.8,76.1,73.1
62.4,43,82.8,100,72.8,76.1,73.1
63.4,43,78.5,100,72.9,76.1,73.1
62.4,43,76.4,100,72.9,76.1,73.1
62.4,43,83.1,100,73.0,76.1,73.1
62.4,43,83.1,100,72.7,76.1,73.1
62.4,43,83.1,100,72.9,76.1,73.1
62.4,43,84.3,100,73.1,76.1,73.1
61.6,43,84.3,100,73.0,76.1,73.1
62.4,43,84.3,100,72.7,76.1,73.1
61.2,43,86.8,100,72.7,76.1,73.1
61.2,43,88.0,100,72.9,76.1,73.1
61.2,43,89.2,100,72.8,76.1,73.1
62.2,43,86.9,100,72.9,76.1,73.1
61.4,43,81.1,100,72.9,76.1,73.1
61.4,43,79.2,100,72.9,76.1,73.1
61.4,43,79.2,100,72.9,76.1,73.1
62.2,43,79.2,100,72.9,76.1,73.1
62.2,43,81.5,100,72.9,76.1,73.1
62.2,43,78.7,100,73.3,76.1,73.1
101.4,59,56.7,0,72.4,69.0,66.0
101.4,59,55.6,0,71.5,69.0,66.0
58.0,41,56.7,0,70.9,73.5,70.5
58.0,41,56.0,0,70.5,73.5,70.5
58.6,42,56.7,0,70.4,73.5,70.5
60.0,43,56.0,100,70.0,73.5,70.5
59.2,43,57.0,100,69.8,73.5,70.5
