AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
47.5385,44,74.4,100,67.8,70.9,67.9
47.5385,44,71.4,100,67.8,70.9,67.9
46.7692,44,74.4,100,67.8,70.9,67.9
46.7692,44,71.6,100,67.8,70.9,67.9
46.7692,44,71.6,100,67.8,70.9,67.9
46.7692,44,71.6,100,67.7,70.9,67.9
46.7692,44,71.6,100,67.7,70.9,67.9
46.7692,44,72.9,100,67.6,70.9,67.9
46.7692,44,70.6,100,67.6,70.9,67.9
46.7692,44,76.3,100,67.5,70.9,67.9
46.7692,44,78.7,100,67.7,70.9,67.9
46.7692,44,74.9,100,68.1,70.9,67.9
46.7692,44,79.5,100,67.9,70.9,67.9
46.7692,44,75.8,100,68.0,70.9,67.9
46.7692,44,79.6,100,67.9,70.9,67.9
46.7692,44,77.1,100,67.8,70.9,67.9
46.7692,44,78.7,100,67.8,70.9,67.9
47.5385,44,76.8,100,67.7,70.9,67.9
47.5385,44,78.3,100,67.7,70.9,67.9
46.7692,44,79.6,100,67.7,70.9,67.9
46.7692,44,79.6,100,67.6,70.9,67.9
46.7692,44,75.4,100,67.6,70.9,67.9
46.7692,44,79.3,100,67.6,70.9,67.9
46.7692,44,79.3,100,67.6,70.9,67.9
46.7692,44,74.9,100,67.6,70.9,67.9
46.7692,44,77.2,100,67.7,70.9,67.9
46.7692,44,78.5,100,67.8,70.9,67.9
46.7692,44,78.5,100,67.8,70.9,67.9
46.7692,44,80.2,100,67.9,70.9,67.9
46.7692,44,76.8,100,67.9,70.9,67.9
46.7692,44,76.8,100,67.8,70.9,67.9
47.3846,44,75.9,100,67.7,70.9,67.9
46.7692,44,75.9,100,67.7,70.9,67.9
46.7692,44,78.1,100,67.6,70.9,67.9
46.7692,44,78.1,100,67.5,70.9,67.9
46.7692,44,82.5,100,67.5,70.9,67.9
46.7692,44,85.0,100,67.6,70.9,67.9
46.7692,44,83.2,100,67.7,70.9,67.9
46.7692,44,85.6,100,67.8,70.9,67.9
47.6923,44,82.6,100,67.8,70.9,67.9
46.9231,44,81.2,100,67.9,70.9,67.9
46.9231,44,84.2,100,67.9,70.9,67.9
46.9231,44,78.3,100,67.9,70.9,67.9
46.9231,44,79.7,100,67.9,70.9,67.9
47.5385,44,78.0,100,68.2,70.9,67.9
46.9231,44,58.7,100,67.1,70.9,67.9
46.9231,44,60.7,100,66.4,70.9,67.9
46.9231,44,58.8,100,66.2,70.9,67.9
46.9231,44,59.9,100,65.8,70.9,67.9
46.0,43,74.0,100,66.2,70.9,67.9
46.0,43,79.2,100,66.7,70.9,67.9
45.3846,43,82.8,100,67.1,70.9,67.9
45.3846,43,86.9,100,67.3,70.9,67.9
45.3846,43,83.0,100,67.6,70.9,67.9
45.3846,43,83.0,100,67.8,70.9,67.9
46.9231,44,84.5,100,68.0,70.9,67.9
46.9231,44,62.8,0,68.1,70.9,67.9
46.3077,44,61.2,100,67.1,70.9,67.9
45.6923,44,58.8,100,66.7,70.9,67.9
45.6923,44,59.9,100,66.3,70.9,67.9
46.4615,44,59.9,100,66.2,70.9,67.9
46.4615,44,63.6,100,66.0,70.9,67.9
46.4615,44,80.1,100,66.7,70.9,67.9
46.4615,44,83.2,100,67.2,70.9,67.9
46.4615,44,83.2,100,67.6,70.9,67.9
