AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
103.3333,23,50.7,60.5,69.5,66.5
98.0952,23,51.4,60.5,69.5,66.5
100.0,23,51.4,60.5,69.5,66.5
101.9048,23,51.4,60.5,69.5,66.5
103.3333,23,51.4,60.3,69.5,66.5
103.3333,23,51.4,60.3,69.5,66.5
100.0,23,51.4,60.3,69.5,66.5
101.9048,23,51.4,60.2,69.5,66.5
99.0476,23,51.4,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
102.8571,23,50.7,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
99.0476,23,51.4,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
102.8571,23,51.4,60.2,69.5,66.5
100.0,23,51.4,60.2,69.5,66.5
100.0,23,50.7,60.2,69.5,66.5
93.8095,23,50.7,60.2,69.5,66.5
97.619,23,50.7,60.2,69.5,66.5
94.7619,23,50.7,60.2,69.5,66.5
98.0952,23,50.7,60.2,69.5,66.5
96.6667,23,50.7,60.1,69.5,66.5
98.0952,23,50.7,60.1,69.5,66.5
98.0952,23,50.7,60.1,69.5,66.5
96.6667,23,50.7,60.1,69.5,66.5
100.4762,23,50.7,59.9,69.5,66.5
93.8095,23,50.7,59.9,69.5,66.5
96.6667,23,50.7,59.8,69.5,66.5
100.4762,23,50.7,59.7,69.5,66.5
95.7143,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
96.6667,23,50.7,59.7,69.5,66.5
96.6667,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
97.619,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
99.0476,23,50.7,59.7,69.5,66.5
95.7143,23,50.7,59.7,69.5,66.5
95.7143,23,50.7,59.7,69.5,66.5
98.0952,23,50.7,59.7,69.5,66.5
98.0952,23,50.7,59.7,69.5,66.5
95.7143,23,50.7,59.7,69.5,66.5
93.8095,23,50.7,59.7,69.5,66.5
96.6667,23,50.7,59.7,69.5,66.5
98.0952,23,50.7,59.7,69.5,66.5
100.0,23,50.7,59.7,69.5,66.5
92.8571,23,50.7,59.7,69.5,66.5
100.0,24,50.7,59.7,69.5,66.5
101.9048,24,50.7,59.7,69.5,66.5
99.0476,24,50.7,59.7,69.5,66.5
97.619,24,50.7,59.7,69.5,66.5
100.0,24,50.7,59.7,69.5,66.5
100.0,24,51.4,59.7,69.5,66.5
101.9048,24,50.7,59.7,69.5,66.5
99.0476,24,51.5,59.7,69.5,66.5
100.4762,24,51.5,59.7,69.5,66.5
97.619,24,50.7,59.7,69.5,66.5
97.619,24,50.7,59.7,69.5,66.5
97.619,24,50.7,59.7,69.5,66.5
99.0476,24,51.8,59.7,69.5,66.5
97.619,24,51.1,59.8,69.5,66.5
99.0476,24,51.1,59.9,69.5,66.5
99.0476,24,51.1,60.0,69.5,66.5
100.4762,24,51.1,60.1,69.5,66.5
101.9048,24,51.8,60.1,69.5,66.5
101.9048,24,51.8,60.1,69.5,66.5
104.2857,24,51.8,60.1,69.5,66.5
104.2857,24,51.1,60.1,69.5,66.5
102.8571,24,51.8,60.1,69.5,66.5
104.2857,24,51.8,60.1,69.5,66.5
102.8571,24,51.8,60.1,69.5,66.5
100.0,24,51.1,60.1,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
105.2381,24,51.1,60.2,69.5,66.5
105.2381,24,51.1,60.2,69.5,66.5
105.2381,24,51.1,60.2,69.5,66.5
102.8571,24,51.1,60.2,69.5,66.5
102.8571,24,50.3,60.2,69.5,66.5
102.8571,24,51.0,60.2,69.5,66.5
102.8571,24,51.0,60.2,69.5,66.5
102.8571,24,51.0,60.2,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
104.2857,24,51.0,60.1,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
102.8571,24,51.0,60.1,69.5,66.5
104.2857,24,51.0,60.1,69.5,66.5
100.0,24,51.0,60.0,69.5,66.5
102.8571,24,51.0,60.0,69.5,66.5
102.8571,24,51.0,59.9,69.5,66.5
102.8571,24,51.0,59.9,69.5,66.5
100.4762,24,51.0,59.8,69.5,66.5
101.9048,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
100.4762,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
98.0952,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
101.9048,24,51.0,59.7,69.5,66.5
105.2381,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
105.2381,24,51.0,59.7,69.5,66.5
105.2381,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
105.2381,24,51.0,59.7,69.5,66.5
105.2381,24,51.0,59.7,69.5,66.5
105.2381,24,51.0,59.7,69.5,66.5
99.0476,24,51.0,59.7,69.5,66.5
101.9048,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
100.4762,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
100.4762,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
102.8571,24,51.0,59.7,69.5,66.5
100.4762,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
103.3333,24,51.0,59.7,69.5,66.5
99.0476,24,51.0,59.7,69.5,66.5
104.2857,24,51.0,59.7,69.5,66.5
104.2857,24,51.8,59.7,69.5,66.5
102.8571,24,51.8,59.7,69.5,66.5
100.4762,24,51.8,59.7,69.5,66.5
98.0952,24,51.8,59.7,69.5,66.5
103.3333,24,51.8,59.7,69.5,66.5
100.0,24,51.8,59.7,69.5,66.5
103.3333,24,51.8,59.8,69.5,66.5
101.9048,24,51.8,60.0,69.5,66.5
100.0,24,51.8,60.1,69.5,66.5
103.3333,24,51.8,60.1,69.5,66.5
103.3333,24,51.8,60.1,69.5,66.5
103.3333,24,51.8,60.1,69.5,66.5
103.3333,24,53.1,60.1,69.5,66.5
100.4762,24,52.5,60.1,69.5,66.5
102.8571,24,52.5,60.2,69.5,66.5
102.8571,24,52.5,60.2,69.5,66.5
96.6667,24,52.5,60.2,69.5,66.5
102.8571,24,53.2,60.3,69.5,66.5
102.8571,24,53.2,60.5,69.5,66.5
102.8571,24,53.2,60.5,69.5,66.5
102.8571,24,53.2,60.5,69.5,66.5
102.8571,24,53.2,60.6,69.5,66.5
104.2857,24,53.2,60.6,69.5,66.5
104.2857,24,53.2,60.6,69.5,66.5
101.9048,24,53.2,60.7,69.5,66.5
101.9048,24,53.2,61.0,69.5,66.5
103.3333,24,53.2,61.0,69.5,66.5
100.0,24,53.2,61.0,69.5,66.5
101.9048,24,53.2,61.0,69.5,66.5
104.2857,24,53.2,61.0,69.5,66.5
104.2857,24,53.2,61.0,69.5,66.5
104.2857,24,53.2,61.0,69.5,66.5
102.8571,24,52.3,61.0,69.5,66.5
102.8571,24,52.3,61.0,69.5,66.5
104.2857,24,52.3,61.0,69.5,66.5
104.2857,24,52.3,61.0,69.5,66.5
104.2857,24,51.5,61.0,69.5,66.5
100.4762,24,51.5,61.0,69.5,66.5
102.8571,24,51.5,60.8,69.5,66.5
105.2381,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,51.5,60.6,69.5,66.5
103.3333,24,50.7,60.6,69.5,66.5
103.3333,24,50.7,60.6,69.5,66.5
105.2381,24,50.7,60.6,69.5,66.5
103.3333,24,50.7,60.5,69.5,66.5
105.2381,24,50.7,60.5,69.5,66.5
101.9048,24,50.7,60.4,69.5,66.5
101.9048,24,50.7,60.2,69.5,66.5
103.3333,24,50.7,60.2,69.5,66.5
103.3333,24,50.7,60.2,69.5,66.5
103.3333,24,50.7,60.2,69.5,66.5
99.0476,24,50.7,60.2,69.5,66.5
104.2857,24,50.7,60.2,69.5,66.5
102.8571,24,50.7,60.2,69.5,66.5
102.8571,24,50.7,60.2,69.5,66.5
99.0476,24,50.7,60.2,69.5,66.5
103.3333,24,50.7,60.1,69.5,66.5
103.3333,24,50.7,60.1,69.5,66.5
105.2381,24,50.7,60.0,69.5,66.5
103.3333,24,50.7,59.8,69.5,66.5
103.3333,24,50.7,59.8,69.5,66.5
105.2381,24,50.7,59.7,69.5,66.5
103.3333,24,50.7,59.7,69.5,66.5
103.3333,24,50.7,59.7,69.5,66.5
105.7143,24,50.7,59.7,69.5,66.5
103.3333,24,50.7,59.7,69.5,66.5
103.3333,24,50.7,59.7,69.5,66.5
106.6667,24,50.7,59.7,69.5,66.5
104.2857,24,50.7,59.7,69.5,66.5
104.2857,24,50.7,59.7,69.5,66.5
104.2857,24,50.7,59.7,69.5,66.5
104.2857,24,50.7,59.7,69.5,66.5
105.7143,24,50.7,59.7,69.5,66.5
103.3333,24,50.7,59.6,69.5,66.5
105.2381,24,50.7,59.6,69.5,66.5
105.2381,24,50.7,59.6,69.5,66.5
105.2381,24,50.7,60.1,69.5,66.5
103.3333,24,50.7,63.5,69.5,66.5
103.3333,24,50.7,66.9,69.5,66.5
103.3333,24,50.7,69.5,69.5,66.5
105.2381,24,50.7,72.6,69.5,66.5
103.3333,24,50.7,74.8,69.5,66.5
103.3333,24,50.7,76.3,69.6,66.6
103.3333,24,51.4,77.4,69.7,66.7
101.9048,24,51.4,78.0,69.7,66.7
103.3333,24,51.4,78.5,69.8,66.8
100.4762,24,51.4,79.0,69.8,66.8
102.8571,24,52.2,79.3,69.9,66.9
99.0476,24,52.2,79.5,69.9,66.9
101.9048,24,52.2,79.5,69.9,66.9
101.9048,24,52.2,79.6,69.9,66.9
101.9048,24,52.2,79.7,69.9,66.9
103.3333,24,52.2,79.8,69.9,66.9
101.9048,24,52.2,79.9,69.9,66.9
100.4762,24,53.1,80.0,69.9,66.9
104.2857,24,53.1,80.2,69.9,66.9
104.2857,24,53.1,80.4,69.9,66.9
99.0476,24,53.1,80.8,69.9,66.9
104.2857,24,53.1,81.1,69.9,66.9
104.2857,24,53.1,81.1,69.9,66.9
102.8571,24,53.9,81.2,69.9,66.9
100.4762,24,53.9,81.3,69.9,66.9
101.9048,24,53.9,81.4,69.9,66.9
103.3333,24,53.9,81.4,69.9,66.9
100.0,24,53.9,81.1,69.9,66.9
98.0952,24,53.9,81.1,69.9,66.9
101.9048,24,54.8,80.6,69.9,66.9
100.4762,24,54.8,80.5,69.9,66.9
103.3333,24,54.8,81.3,69.9,66.9
103.3333,24,54.8,82.2,69.9,66.9
105.2381,24,54.8,82.5,69.9,66.9
106.6667,24,54.8,82.3,69.9,66.9
106.6667,24,54.8,81.4,69.9,66.9
105.2381,24,54.8,80.3,69.9,66.9
103.3333,24,54.8,79.0,69.9,66.9
103.3333,24,54.8,77.7,69.9,66.9
105.7143,24,54.8,76.6,69.9,66.9
104.2857,24,54.8,75.6,69.9,66.9
104.2857,24,54.8,74.8,69.9,66.9
102.8571,24,54.8,74.1,69.9,66.9
105.2381,24,53.9,73.4,69.9,66.9
99.0476,24,53.9,72.6,69.9,66.9
99.0476,24,53.1,72.0,69.9,66.9
106.6667,24,53.1,71.4,69.9,66.9
104.2857,24,53.1,70.8,69.9,66.9
104.2857,24,53.1,70.3,69.9,66.9
100.0,24,52.3,69.8,69.9,66.9
105.2381,24,52.3,69.4,69.9,66.9
105.2381,24,52.3,68.9,69.9,66.9
102.8571,24,52.3,68.6,69.9,66.9
105.2381,24,51.5,68.2,69.9,66.9
105.2381,24,51.5,67.8,69.9,66.9
105.2381,24,51.5,67.5,69.9,66.9
105.2381,24,51.5,67.2,69.9,66.9
105.2381,24,51.5,66.9,69.9,66.9
102.8571,24,51.5,66.6,69.9,66.9
98.0952,24,51.5,66.4,69.9,66.9
104.2857,24,51.5,66.0,69.9,66.9
104.2857,24,51.5,65.6,69.9,66.9
105.7143,24,51.5,65.2,69.9,66.9
105.7143,24,51.5,65.0,69.9,66.9
102.8571,24,51.5,64.7,69.9,66.9
105.2381,24,50.9,64.4,69.9,66.9
102.8571,24,50.9,64.2,69.9,66.9
106.6667,24,50.9,64.0,69.9,66.9
106.6667,24,50.9,63.8,69.9,66.9
106.6667,24,50.9,63.7,69.9,66.9
104.2857,24,50.9,63.5,69.9,66.9
104.2857,24,50.3,63.3,69.9,66.9
104.2857,24,50.3,63.2,69.9,66.9
104.2857,24,50.3,63.0,69.8,66.8
96.6667,24,50.3,62.9,69.9,66.9
100.0,24,50.3,62.8,69.9,66.9
105.2381,24,50.3,62.6,69.8,66.8
105.2381,24,50.3,62.5,69.9,66.9
103.3333,24,50.3,62.4,69.9,66.9
103.3333,24,50.3,62.3,69.8,66.8
103.3333,24,50.3,62.2,69.8,66.8
103.3333,24,50.3,62.0,69.9,66.9
103.3333,24,50.3,61.9,69.9,66.9
105.7143,24,50.3,61.9,69.9,66.9
103.3333,24,50.3,61.7,69.9,66.9
107.1429,24,50.3,61.6,69.9,66.9
105.7143,24,50.3,61.5,69.9,66.9
104.2857,24,50.3,61.4,69.9,66.9
108.5714,24,50.3,61.3,69.9,66.9
108.5714,24,50.3,61.2,69.9,66.9
106.6667,24,50.3,61.1,69.9,66.9
108.5714,24,49.5,61.1,69.9,66.9
105.2381,24,49.5,60.9,69.9,66.9
106.6667,24,49.5,61.6,69.9,66.9
106.6667,24,49.5,62.6,69.9,66.9
103.3333,24,49.5,63.6,69.9,66.9
106.6667,24,49.5,64.3,69.9,66.9
104.2857,24,49.5,64.8,69.9,66.9
108.5714,24,49.5,65.2,69.9,66.9
108.5714,24,49.5,65.9,69.9,66.9
105.2381,24,49.5,68.2,69.9,66.9
101.9048,24,49.5,70.6,69.9,66.9
103.3333,24,50.2,72.4,69.9,66.9
101.9048,24,50.2,73.5,69.9,66.9
99.0476,24,50.2,74.6,69.9,66.9
101.9048,24,50.2,75.2,69.9,66.9
97.619,24,50.2,76.4,69.9,66.9
101.9048,24,51.0,78.1,69.9,66.9
101.9048,24,51.0,79.4,69.9,66.9
101.9048,24,51.0,80.1,69.9,66.9
99.0476,24,51.0,80.5,69.9,66.9
100.4762,24,51.8,80.9,69.9,66.9
99.0476,24,51.8,81.2,69.9,66.9
96.6667,24,51.8,81.6,69.9,66.9
100.0,24,51.8,81.9,69.9,66.9
100.0,24,51.8,82.0,69.9,66.9
100.0,24,53.1,82.1,69.9,66.9
100.0,24,53.1,82.1,69.9,66.9
100.0,24,53.1,82.3,69.9,66.9
98.0952,24,53.1,82.4,69.9,66.9
100.0,24,53.1,82.7,69.9,66.9
98.0952,24,53.1,82.8,69.9,66.9
98.0952,24,53.1,82.9,69.9,66.9
104.2857,24,53.1,82.9,69.9,66.9
101.9048,24,54.3,83.1,69.9,66.9
100.4762,24,54.3,83.2,69.9,66.9
101.9048,24,54.3,83.4,69.9,66.9
100.4762,24,54.3,83.5,69.9,66.9
101.9048,24,54.3,83.4,69.9,66.9
100.4762,24,54.3,83.0,69.9,66.9
105.2381,24,54.3,82.3,69.9,66.9
105.2381,24,54.3,81.1,69.9,66.9
103.3333,24,54.3,79.9,69.9,66.9
106.6667,24,54.3,78.6,69.9,66.9
100.0,24,54.3,77.4,69.9,66.9
104.2857,24,54.3,76.4,69.9,66.9
104.2857,24,54.3,75.5,69.9,66.9
104.2857,24,53.5,74.6,69.9,66.9
104.2857,24,53.5,73.8,69.9,66.9
104.2857,24,53.5,73.1,69.9,66.9
104.2857,24,52.7,72.4,69.9,66.9
101.9048,24,52.7,71.7,69.9,66.9
105.2381,24,52.7,71.1,69.9,66.9
103.3333,24,51.6,70.4,69.9,66.9
101.9048,24,51.6,69.9,69.9,66.9
104.2857,24,51.6,69.4,69.9,66.9
104.2857,24,51.6,69.0,69.9,66.9
104.2857,24,51.6,68.6,69.9,66.9
104.2857,24,51.6,68.2,69.9,66.9
104.2857,24,51.6,67.9,69.9,66.9
100.0,24,51.6,67.6,69.9,66.9
103.3333,24,51.6,67.1,69.9,66.9
103.3333,24,51.6,66.7,69.9,66.9
103.3333,24,51.6,66.2,69.9,66.9
103.3333,24,51.6,65.8,69.9,66.9
103.3333,24,51.6,65.6,69.9,66.9
103.3333,24,51.6,65.3,69.9,66.9
103.3333,24,51.6,65.0,69.8,66.8
101.9048,24,51.6,64.8,69.8,66.8
101.9048,24,51.6,64.6,69.9,66.9
101.9048,24,51.6,64.4,69.8,66.8
104.2857,24,51.6,64.3,69.8,66.8
104.2857,24,51.6,64.1,69.7,66.7
104.2857,24,51.6,64.0,69.8,66.8
104.2857,24,51.6,63.8,69.7,66.7
104.2857,24,51.6,63.7,69.7,66.7
104.2857,24,51.6,63.6,69.7,66.7
104.2857,24,51.6,63.5,69.6,66.6
104.2857,24,51.6,63.4,69.6,66.6
104.2857,24,51.6,63.3,69.6,66.6
104.2857,24,51.6,63.1,69.7,66.7
104.2857,24,51.6,63.1,69.6,66.6
97.619,23,50.7,62.9,69.7,66.7
95.7143,23,50.7,62.8,69.6,66.6
95.7143,23,50.7,62.6,69.6,66.6
95.7143,24,50.7,62.6,69.6,66.6
97.619,24,50.7,62.5,69.6,66.6
99.0476,24,50.7,62.4,69.6,66.6
99.0476,24,50.7,62.4,69.5,66.5
99.0476,24,50.7,62.3,69.5,66.5
99.0476,24,50.7,62.2,69.6,66.6
100.4762,24,50.7,62.1,69.6,66.6
100.4762,24,50.7,62.1,69.5,66.5
100.4762,24,50.7,62.0,69.6,66.6
97.619,24,50.7,62.0,69.6,66.6
102.8571,11,53.5,62.1,69.5,66.5
94.7619,11,49.1,62.0,69.5,66.5
95.7143,22,49.1,61.7,69.5,66.5
97.619,22,49.1,61.6,69.5,66.5
97.619,22,51.1,61.5,69.6,66.6
97.619,22,51.1,62.9,69.5,66.5
95.7143,22,51.1,66.3,69.5,66.5
97.619,22,51.1,69.2,69.6,66.6
97.619,22,52.2,72.1,69.6,66.6
97.619,22,52.2,74.3,69.8,66.8
100.0,23,52.2,75.4,69.7,66.7
100.0,23,52.2,77.0,69.8,66.8
97.619,23,52.2,78.5,69.9,66.9
101.9048,23,52.2,79.8,69.9,66.9
101.9048,23,52.2,80.7,69.9,66.9
101.9048,23,53.1,81.2,69.9,66.9
100.4762,23,53.1,81.4,69.9,66.9
98.0952,23,53.1,81.5,69.9,66.9
98.0952,23,53.1,81.5,69.9,66.9
98.0952,23,53.9,81.7,69.9,66.9
100.0,23,53.9,82.0,69.9,66.9
100.0,23,54.6,82.4,69.9,66.9
100.0,23,54.6,82.7,69.9,66.9
100.0,23,55.2,83.0,69.9,66.9
100.0,23,55.2,83.1,69.9,66.9
100.0,23,55.2,83.2,69.9,66.9
100.0,23,55.2,83.3,69.9,66.9
101.9048,23,55.2,83.3,69.9,66.9
99.0476,23,55.2,83.4,69.9,66.9
99.0476,23,55.2,83.4,69.9,66.9
99.0476,23,55.2,83.4,69.9,66.9
96.6667,23,55.2,83.5,69.9,66.9
101.9048,23,55.2,83.5,69.9,66.9
100.4762,23,55.2,83.5,69.9,66.9
101.9048,23,55.2,83.5,69.9,66.9
103.3333,23,55.2,83.7,69.9,66.9
105.2381,23,55.2,83.8,69.9,66.9
105.2381,23,55.2,83.9,69.9,66.9
105.2381,23,55.2,83.7,69.9,66.9
105.2381,23,55.2,83.2,69.9,66.9
102.8571,23,55.2,82.4,69.9,66.9
105.2381,23,55.2,81.3,69.9,66.9
103.3333,23,55.2,80.0,69.9,66.9
103.3333,23,55.2,78.9,69.9,66.9
103.3333,23,55.2,77.8,69.9,66.9
103.3333,23,55.2,76.9,69.8,66.8
103.3333,23,55.2,76.1,69.8,66.8
103.3333,23,55.2,75.4,69.7,66.7
103.3333,23,55.2,74.7,69.7,66.7
103.3333,23,55.2,74.2,69.5,66.5
103.3333,23,55.2,73.6,69.6,66.6
103.3333,23,55.2,73.1,69.6,66.6
103.3333,23,55.2,72.6,69.5,66.5
101.9048,23,55.2,72.1,69.5,66.5
104.2857,23,55.2,71.7,69.5,66.5
102.8571,23,55.2,71.3,69.5,66.5
102.8571,23,55.2,70.9,69.5,66.5
99.0476,23,55.2,70.5,69.5,66.5
101.9048,23,55.2,70.2,69.5,66.5
104.2857,23,55.2,69.8,69.5,66.5
104.2857,23,54.4,69.6,69.5,66.5
104.2857,23,54.4,69.2,69.5,66.5
101.9048,23,54.4,68.8,69.5,66.5
100.4762,23,54.4,68.4,69.5,66.5
101.9048,23,54.4,68.1,69.5,66.5
101.9048,23,54.4,67.7,69.5,66.5
103.3333,23,54.4,67.3,69.5,66.5
103.3333,23,54.4,67.1,69.5,66.5
100.0,23,54.4,66.8,69.5,66.5
101.9048,23,54.4,66.6,69.5,66.5
101.9048,23,54.4,66.4,69.5,66.5
101.9048,23,54.4,66.2,69.5,66.5
101.9048,23,54.4,66.0,69.5,66.5
105.2381,23,54.4,65.8,69.5,66.5
102.8571,23,54.4,65.7,69.5,66.5
102.8571,23,53.5,65.6,69.5,66.5
102.8571,23,53.5,65.4,69.5,66.5
102.8571,23,53.5,65.3,69.5,66.5
104.2857,23,53.5,65.1,69.5,66.5
102.8571,23,53.5,65.0,69.5,66.5
99.0476,23,53.5,64.8,69.5,66.5
103.3333,23,53.5,64.8,69.5,66.5
103.3333,23,53.5,64.7,69.5,66.5
103.3333,23,53.5,64.6,69.5,66.5
103.3333,23,53.5,64.5,69.5,66.5
103.3333,23,53.5,64.4,69.5,66.5
103.3333,23,53.5,64.4,69.5,66.5
101.9048,23,53.5,64.3,69.5,66.5
104.2857,23,53.5,64.3,69.5,66.5
102.8571,23,53.5,64.2,69.5,66.5
102.8571,23,53.5,64.2,69.5,66.5
104.2857,23,53.5,64.1,69.5,66.5
104.2857,23,53.5,64.1,69.5,66.5
100.4762,23,53.5,64.0,69.5,66.5
100.4762,23,53.5,64.0,69.5,66.5
101.9048,23,53.5,64.0,69.5,66.5
101.9048,23,53.5,63.9,69.5,66.5
103.3333,23,53.5,63.8,69.5,66.5
103.3333,23,53.5,63.8,69.5,66.5
105.2381,23,53.5,63.8,69.5,66.5
101.9048,23,53.5,63.7,69.5,66.5
103.3333,23,53.5,64.3,69.5,66.5
97.619,23,54.1,67.5,69.5,66.5
97.619,23,54.7,70.5,69.5,66.5
99.0476,23,54.7,73.3,69.5,66.5
99.0476,23,54.7,76.3,69.5,66.5
97.619,23,54.7,78.5,69.5,66.5
