AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp
46.3043,40,94.7,100,59.2
46.3043,40,96.6,100,59.2
46.9565,40,94.8,100,59.2
45.8696,40,94.8,100,59.2
45.8696,40,95.9,100,59.2
46.5217,40,92.9,100,59.2
46.5217,40,95.2,100,59.2
46.5217,40,95.2,100,59.2
46.5217,40,93.5,100,59.2
46.5217,40,95.3,100,59.2
46.5217,40,95.3,100,59.2
46.5217,40,94.1,100,59.2
46.5217,40,94.1,100,59.2
44.7826,40,86.9,100,59.2
45.8696,40,86.9,100,59.2
44.7826,40,96.6,100,59.2
44.7826,40,97.8,100,59.1
45.4348,40,87.7,100,59.2
45.4348,40,85.8,100,58.8
44.5652,40,87.4,100,59.0
45.8696,40,85.1,100,59.2
44.7826,40,96.6,100,59.2
45.8696,40,96.6,100,59.2
44.7826,40,95.4,100,59.2
45.4348,40,91.8,100,59.2
44.7826,40,87.8,100,59.2
45.4348,40,85.0,100,59.2
45.4348,40,85.0,100,59.2
45.4348,40,86.9,100,59.2
45.4348,40,85.0,100,60.1
45.4348,40,83.8,100,59.7
44.7826,40,87.0,100,59.6
45.4348,40,85.4,100,59.2
45.4348,40,83.8,100,59.2
45.4348,40,86.1,100,59.2
45.4348,40,89.9,100,59.2
45.4348,40,89.9,100,59.2
44.7826,40,93.2,100,59.2
45.4348,40,90.8,100,59.2
45.4348,40,95.4,100,59.2
44.7826,40,95.4,100,59.2
44.7826,40,95.4,100,59.2
45.4348,40,94.2,100,59.2
44.7826,40,94.2,100,59.2
44.7826,40,95.3,100,59.2
45.4348,40,94.2,100,59.2
44.7826,40,94.2,100,59.2
44.7826,40,95.9,100,59.2
45.4348,40,93.6,100,59.4
44.5652,40,94.7,100,59.6
45.4348,40,94.7,100,59.6
44.7826,40,94.7,100,59.6
44.7826,40,95.9,100,59.6
45.4348,40,95.9,100,59.7
44.7826,40,94.0,100,60.1
44.7826,40,95.3,100,60.1
44.7826,40,95.3,100,60.1
44.7826,40,85.6,100,60.1
44.7826,40,60.8,0,60.4
45.4348,40,57.2,0,60.2
44.5652,40,58.8,0,60.2
45.8696,40,58.8,0,60.2
45.8696,40,57.1,0,60.2
45.8696,40,59.9,0,60.1
44.5652,40,56.8,0,60.1
44.5652,40,59.4,0,60.1
45.8696,40,57.6,0,59.7
44.5652,40,57.6,0,60.1
44.5652,40,59.6,0,59.7
45.4348,40,56.8,0,59.7
44.7826,40,59.9,0,59.8
46.3043,40,58.4,0,59.7
44.7826,40,58.4,0,59.7
45.4348,40,60.3,0,59.7
46.3043,40,57.6,0,59.7
44.7826,40,58.7,0,59.7
44.7826,40,59.6,0,59.7
44.7826,40,57.2,0,59.7
44.7826,40,59.5,0,59.7
45.4348,40,59.5,0,60.0
45.4348,40,57.2,0,59.7
44.7826,40,59.9,100,59.4
45.8696,40,58.4,100,59.4
45.8696,40,57.5,100,59.2
44.7826,40,60.3,100,59.2
45.4348,40,58.0,100,59.2
45.4348,40,58.0,100,59.2
45.4348,40,60.3,100,59.2
45.4348,40,57.2,100,59.2
44.7826,40,59.2,100,59.2
45.4348,40,59.2,100,59.2
45.4348,40,57.6,100,58.8
44.7826,40,60.7,100,58.8
45.4348,40,58.8,100,58.8
44.5652,40,65.6,100,58.8
45.4348,40,80.2,100,59.2
44.7826,40,80.2,100,59.2
44.7826,40,91.1,100,59.2
44.7826,40,93.6,100,59.3
44.7826,40,91.1,100,59.6
45.4348,40,94.7,100,59.6
44.7826,40,93.6,100,59.6
44.7826,40,83.8,100,59.7
44.7826,40,94.1,100,60.0
45.4348,40,92.4,100,60.1
44.7826,40,92.4,100,60.1
44.7826,40,83.2,100,60.1
44.7826,40,92.3,100,60.1
44.7826,40,94.1,100,60.1
45.4348,40,92.4,100,60.1
44.5652,40,92.4,100,60.1
45.4348,40,95.3,100,60.1
45.4348,40,92.4,100,60.1
44.7826,40,85.7,100,60.2
44.7826,40,84.2,100,60.2
44.7826,40,82.1,100,60.2
44.7826,40,94.1,100,60.2
45.4348,40,59.2,0,60.2
44.7826,40,58.3,0,60.2
44.7826,40,60.0,0,60.2
45.8696,40,57.6,0,59.7
45.8696,40,58.3,0,59.7
44.1304,40,60.0,0,59.7
45.4348,40,57.2,100,59.3
44.5652,40,59.1,100,59.2
45.4348,40,59.1,100,59.2
45.4348,40,57.2,100,59.2
44.5652,40,59.2,100,59.2
45.8696,40,59.2,100,59.2
44.7826,40,57.5,100,59.2
45.4348,40,60.3,100,59.2
45.4348,40,58.0,100,58.8
45.4348,40,58.7,100,58.8
45.4348,40,60.8,100,58.8
45.4348,40,60.8,100,58.8
44.7826,40,79.6,100,58.8
45.8696,40,93.1,100,58.8
44.5652,40,94.7,100,58.8
44.5652,40,97.7,100,58.8
45.4348,40,87.0,100,58.8
44.5652,40,96.6,100,58.8
45.4348,40,95.3,100,58.8
44.7826,40,93.5,100,59.0
44.7826,40,95.9,100,59.2
45.8696,40,94.2,100,59.2
45.8696,40,95.9,100,59.6
45.8696,40,94.9,100,59.6
44.5652,40,91.1,100,60.1
44.5652,40,96.6,100,60.1
44.5652,40,95.3,100,60.2
44.5652,40,60.3,0,60.5
45.4348,40,56.2,0,60.6
44.5652,40,59.9,0,60.6
45.4348,40,56.0,0,60.6
44.5652,40,59.5,0,60.6
45.8696,40,56.4,0,60.7
44.7826,40,59.9,0,61.0
44.7826,40,56.0,0,61.1
44.7826,40,59.6,0,61.2
45.4348,40,56.7,0,61.1
45.4348,40,58.9,0,61.1
44.5652,40,57.9,0,61.5
46.3043,40,57.2,0,61.3
44.1304,40,59.1,0,61.5
45.4348,40,56.8,0,61.5
45.4348,40,60.3,0,61.9
50.0,41,56.3,0,61.9
50.0,41,60.4,0,62.0
50.0,41,56.7,0,61.9
50.0,41,59.6,0,61.9
50.0,41,57.5,0,61.9
50.0,41,59.2,0,61.9
48.913,41,58.0,0,61.9
50.0,41,58.8,0,61.9
48.913,41,58.8,0,61.9
49.5652,41,59.5,0,61.9
49.5652,41,57.1,0,61.9
48.913,41,60.4,0,61.6
49.5652,41,56.8,0,61.6
48.913,41,60.3,0,61.4
49.5652,41,57.2,0,61.3
49.5652,41,58.9,0,61.1
48.6957,41,59.6,0,60.9
49.5652,41,57.5,0,60.9
48.913,41,60.3,0,60.8
49.5652,41,57.6,0,60.7
48.913,41,59.0,0,60.5
49.5652,41,59.6,0,60.5
48.913,41,57.2,0,60.2
48.913,41,59.8,0,60.2
48.913,41,59.2,0,60.1
50.0,41,57.9,0,59.7
50.0,41,60.3,0,59.7
50.0,41,58.4,0,59.7
48.913,41,58.4,100,59.2
48.913,41,60.3,100,59.2
50.0,41,58.4,100,58.8
50.0,41,58.4,100,58.8
50.0,41,59.9,100,58.4
50.0,41,59.9,100,58.3
50.0,41,64.0,100,58.3
48.913,41,92.9,100,58.3
48.913,41,94.8,100,58.2
50.2174,41,93.5,100,58.2
49.5652,41,93.5,100,58.2
48.913,41,93.5,100,58.2
49.5652,41,83.8,100,58.2
48.913,41,83.8,100,58.2
48.913,41,85.6,100,58.2
49.5652,41,87.3,100,58.2
49.5652,41,91.9,100,58.1
48.6957,41,88.8,100,57.9
48.6957,41,91.3,100,57.9
50.0,41,94.8,100,57.9
48.913,41,94.8,100,57.9
48.2609,41,94.8,100,57.9
48.913,41,94.8,100,57.9
49.5652,41,93.0,100,57.9
48.6957,41,94.1,100,57.9
48.6957,41,95.3,100,57.9
48.6957,41,93.6,100,57.9
48.6957,41,93.6,100,57.9
49.5652,41,94.9,100,57.8
48.913,41,95.9,100,57.8
49.5652,41,94.2,100,57.5
48.2609,41,94.2,100,57.4
48.2609,41,94.2,100,57.4
49.5652,41,87.2,100,57.4
49.5652,41,94.8,100,57.4
49.5652,41,94.8,100,57.4
48.913,41,94.8,100,57.4
49.5652,41,94.8,100,57.4
49.5652,41,94.8,100,57.4
48.6957,41,94.8,100,57.4
49.5652,41,93.5,100,57.4
48.6957,41,84.4,100,57.7
48.6957,41,84.4,100,57.5
48.6957,41,85.6,100,57.8
48.6957,41,94.7,100,57.8
48.6957,41,89.4,100,57.9
49.5652,41,84.2,100,58.2
47.6087,41,95.3,100,58.2
50.0,41,92.1,100,58.7
48.913,41,95.3,100,58.7
49.5652,41,87.7,100,59.2
50.6522,41,82.6,100,59.2
50.0,41,85.0,100,59.6
50.0,41,91.8,100,59.6
48.913,41,95.9,100,60.1
50.2174,41,59.2,0,60.5
51.5217,41,58.0,0,61.0
48.2609,41,59.1,0,60.6
48.2609,41,56.0,0,60.5
48.2609,41,60.0,0,60.3
48.2609,41,57.5,0,60.5
48.2609,41,56.8,0,60.5
46.9565,41,60.3,0,61.0
47.6087,41,56.3,0,61.1
48.6957,41,58.8,0,61.3
47.8261,41,58.8,0,61.5
47.8261,41,56.4,0,61.5
51.7391,42,60.0,0,62.1
48.6957,41,58.7,0,61.9
48.6957,41,56.6,0,61.9
50.0,41,60.8,0,62.0
50.0,41,57.5,0,62.1
50.8696,41,56.8,0,62.0
50.0,41,60.7,0,62.4
50.8696,41,57.1,0,62.6
50.2174,41,58.9,0,62.6
49.5652,41,58.9,0,62.4
49.5652,41,57.2,0,62.4
49.5652,41,60.3,0,62.3
48.6957,41,56.8,0,62.2
48.6957,41,60.7,0,62.0
48.6957,41,56.8,0,62.0
48.6957,41,60.7,0,61.9
50.0,41,56.8,0,61.7
48.6957,41,60.4,0,61.5
49.5652,41,57.2,0,61.5
48.913,41,59.9,0,61.3
50.2174,41,57.6,0,61.1
48.6957,41,58.8,0,61.0
49.5652,41,58.8,0,60.8
49.5652,41,57.5,0,60.7
48.913,41,60.3,0,60.6
50.0,41,57.2,0,60.5
48.913,41,59.9,0,60.5
49.5652,41,58.8,0,60.2
48.913,41,57.9,0,60.2
48.913,41,60.3,0,60.2
49.5652,41,57.5,0,59.8
48.2609,41,59.9,0,59.7
49.5652,41,58.8,0,59.7
48.913,41,57.9,0,59.6
50.0,41,60.3,100,59.2
50.0,41,58.0,100,59.2
48.913,41,58.0,100,59.2
48.913,41,60.3,100,58.8
49.5652,41,58.0,100,58.8
48.913,41,58.7,100,58.8
49.5652,41,61.5,100,58.4
49.5652,41,77.0,100,58.3
49.5652,41,89.2,100,58.3
48.2609,41,94.7,100,58.3
49.5652,41,85.3,100,58.3
49.5652,41,93.6,100,58.3
48.6957,41,93.6,100,58.3
49.5652,41,95.9,100,58.3
49.5652,41,95.9,100,58.3
48.913,41,94.2,100,58.3
48.913,41,95.2,100,58.2
48.913,41,95.2,100,58.1
48.913,41,95.2,100,57.9
48.913,41,94.1,100,57.9
49.5652,41,92.4,100,57.9
48.913,41,93.5,100,57.9
48.913,41,89.0,100,57.8
48.913,41,90.9,100,57.4
48.913,41,95.3,100,57.4
48.913,41,95.3,100,57.4
49.5652,41,91.7,100,57.4
49.5652,41,88.3,100,56.9
48.913,41,86.9,100,56.6
48.913,41,95.3,100,56.4
48.913,41,93.5,100,56.4
48.913,41,93.5,100,56.0
48.913,41,92.3,100,55.9
50.0,41,90.2,100,55.6
48.913,41,92.8,100,55.6
49.5652,41,94.7,100,55.6
50.2174,41,91.3,100,55.6
49.5652,41,82.6,100,55.6
49.5652,41,85.6,100,55.6
48.913,41,88.1,100,55.6
48.913,41,94.6,100,55.9
48.913,41,94.6,100,56.0
48.2609,41,92.9,100,56.3
49.5652,41,83.8,100,56.5
48.6957,41,92.9,100,56.5
48.6957,41,87.5,100,56.9
48.6957,41,84.8,100,56.9
48.6957,41,87.6,100,57.8
47.8261,41,93.0,100,57.9
49.5652,41,81.6,100,58.3
48.6957,41,88.7,100,58.7
50.0,41,93.5,100,58.7
48.6957,41,92.2,100,58.8
48.6957,41,81.6,100,59.2
48.6957,41,88.8,100,59.6
48.6957,41,94.3,100,60.1
49.5652,41,90.2,100,60.1
48.2609,41,61.1,0,60.5
48.2609,41,56.8,0,60.6
48.2609,41,60.7,0,60.6
48.2609,41,56.7,0,60.6
50.2174,41,58.6,0,60.6
48.6957,41,58.6,0,61.5
49.5652,41,56.8,0,61.0
48.913,41,60.7,0,60.9
49.5652,41,56.4,0,60.9
49.5652,41,59.8,0,60.9
48.2609,41,58.3,0,61.0
49.5652,41,57.6,0,61.0
48.6957,41,59.9,0,61.2
48.6957,41,56.8,0,61.4
48.6957,41,60.3,0,61.4
50.0,41,56.8,0,61.4
48.913,41,60.3,0,61.3
49.5652,41,56.8,0,61.3
48.913,41,60.3,0,61.3
48.913,41,56.8,0,61.2
48.2609,41,60.0,0,61.1
50.0,41,57.6,0,61.1
48.913,41,59.1,0,61.0
50.0,41,58.4,0,60.9
48.6957,41,58.4,0,60.9
49.5652,41,59.3,0,60.8
48.6957,41,57.5,0,60.8
49.5652,41,60.4,0,60.5
49.5652,41,56.8,0,60.2
48.6957,41,59.9,0,60.2
49.5652,41,57.6,0,60.2
48.2609,41,59.0,0,60.2
50.2174,41,59.0,0,60.2
49.5652,41,57.5,0,60.2
48.913,41,60.3,0,59.7
48.913,41,57.2,0,59.7
48.913,41,59.6,0,59.7
48.913,41,57.6,0,59.7
48.2609,41,58.4,0,59.7
48.913,41,59.2,0,59.7
48.913,41,57.1,0,59.7
48.2609,41,60.3,0,59.7
49.5652,41,57.2,0,59.7
48.6957,41,59.5,100,59.4
49.5652,41,58.0,100,59.3
48.6957,41,58.0,100,59.2
46.9565,41,60.0,100,58.8
47.6087,41,57.2,100,58.8
47.6087,41,59.9,100,58.8
48.2609,41,58.8,100,58.8
47.6087,41,58.8,100,58.8
47.6087,41,62.4,100,58.8
47.6087,41,69.1,100,58.8
47.6087,41,82.8,100,59.2
47.6087,41,82.8,100,59.2
47.6087,41,89.2,100,59.2
46.9565,41,83.2,100,59.6
47.8261,41,92.6,100,60.0
48.2609,41,58.7,0,61.0
49.5652,41,58.0,0,60.6
47.6087,41,57.1,0,60.2
46.9565,41,59.6,0,60.1
47.8261,41,56.8,0,59.7
46.5217,41,59.1,0,59.6
47.6087,41,58.4,100,59.2
46.9565,41,57.5,100,59.2
46.9565,41,60.0,100,59.2
47.8261,41,56.4,100,59.2
47.8261,41,59.1,100,59.0
47.8261,41,58.4,100,58.8
46.9565,41,57.6,100,58.8
47.8261,41,60.0,100,58.8
47.8261,41,57.6,100,58.8
47.8261,41,63.6,100,59.2
47.8261,41,60.0,100,59.2
46.9565,41,64.8,100,59.6
46.9565,41,60.8,100,59.6
47.8261,41,64.4,100,59.6
46.9565,41,61.9,100,60.1
47.8261,41,58.8,0,60.5
46.3043,41,58.8,0,60.5
47.6087,41,55.8,0,61.0
47.6087,41,60.0,0,61.5
48.2609,41,55.6,0,61.5
47.6087,41,60.3,0,61.9
48.6957,41,55.9,0,62.1
51.7391,42,59.2,0,62.4
49.5652,41,55.9,0,62.7
49.5652,41,58.3,0,63.0
49.5652,41,56.3,0,63.2
50.6522,41,57.7,0,63.4
48.913,41,56.3,0,63.8
50.0,41,59.2,0,64.0
50.0,41,56.3,0,64.5
51.5217,42,60.5,0,64.8
51.5217,42,56.3,0,64.9
50.6522,42,59.1,0,65.2
66.5217,47,56.0,0,65.6
65.4348,47,58.3,0,65.2
65.4348,47,56.8,0,65.0
65.4348,47,58.3,0,65.0
65.4348,47,56.8,0,65.0
65.4348,47,59.1,0,65.0
64.3478,47,57.9,0,65.0
65.0,47,57.2,0,65.1
66.3043,47,59.2,0,65.3
66.3043,47,57.5,0,65.2
67.6087,47,57.5,0,65.2
67.6087,47,58.5,0,65.1
67.6087,47,57.2,0,65.1
67.6087,47,59.5,0,65.1
67.6087,47,56.8,0,65.1
67.6087,47,59.5,0,65.0
67.6087,47,57.1,0,65.1
68.4783,47,58.4,0,65.1
67.1739,47,57.1,0,65.0
68.0435,47,57.1,0,65.0
66.7391,47,57.1,0,65.0
68.4783,47,58.4,0,65.0
67.6087,47,56.7,0,64.9
67.6087,47,60.0,0,64.9
67.6087,47,56.4,0,64.8
67.6087,47,60.8,0,64.8
65.4348,46,56.4,0,64.7
64.3478,46,60.8,0,64.7
62.3913,45,56.4,0,64.7
60.4348,44,60.7,0,64.7
52.8261,42,56.4,0,64.6
48.913,41,60.3,0,64.7
50.0,41,56.8,0,64.7
50.0,41,59.6,0,64.7
50.6522,41,56.8,0,64.6
49.5652,41,58.7,0,64.5
50.2174,41,57.2,0,64.4
49.5652,41,58.3,0,64.4
50.6522,41,58.3,0,64.4
49.5652,41,57.1,0,64.4
50.2174,41,59.6,0,64.3
49.5652,41,56.7,0,64.2
49.5652,41,60.7,0,64.2
48.6957,41,56.4,0,64.2
49.5652,41,59.9,0,64.2
49.5652,41,56.8,0,64.2
48.913,41,57.9,0,64.1
50.2174,41,57.9,0,64.1
48.913,41,56.7,0,64.1
48.913,41,60.4,0,64.0
49.5652,41,56.4,0,64.1
48.913,41,58.7,0,63.8
50.2174,41,58.0,0,63.8
49.5652,41,57.1,0,63.8
48.913,41,60.4,0,63.7
50.0,41,56.4,0,63.8
48.913,41,59.1,0,63.8
50.0,41,57.8,0,63.8
50.0,41,56.7,0,63.8
48.913,41,60.3,0,63.8
50.0,41,56.8,0,63.8
50.0,41,57.9,0,63.7
50.0,41,59.6,0,63.7
50.0,41,56.8,0,63.5
48.913,41,59.0,0,63.2
50.2174,41,58.4,0,63.1
49.5652,41,56.8,0,62.8
49.5652,41,59.5,0,62.7
49.5652,41,58.0,0,62.7
48.6957,41,57.1,0,62.6
47.8261,41,59.5,0,62.7
50.0,41,58.0,0,62.7
47.8261,41,57.1,0,62.7
47.8261,41,59.5,0,62.8
48.913,41,58.0,0,62.9
48.913,41,57.1,0,62.7
47.8261,41,58.7,0,62.8
83.913,61,60.7,0,62.6
69.3478,47,57.2,0,63.1
50.6522,41,57.2,0,63.1
50.6522,41,57.2,0,63.2
50.6522,41,57.2,0,63.3
50.6522,41,57.2,0,63.3
48.913,41,58.0,0,63.4
49.5652,41,58.0,0,63.5
48.913,41,58.0,0,64.0
50.2174,41,58.0,0,64.0
50.2174,41,58.0,0,64.0
50.2174,41,58.0,0,64.2
50.2174,41,58.0,0,64.2
53.913,42,58.0,0,64.8
53.0435,42,58.0,0,64.9
54.3478,43,58.0,0,65.1
54.3478,43,57.2,0,65.2
60.6522,45,57.2,0,65.5
75.8696,51,57.9,0,65.6
89.7826,55,57.9,0,65.7
98.913,58,57.2,0,65.7
97.1739,58,57.2,0,65.6
98.913,58,57.9,0,65.6
98.913,58,57.9,0,65.6
100.6522,58,57.9,0,65.5
100.6522,58,57.9,0,65.5
100.6522,58,57.9,0,65.3
102.3913,58,57.9,0,65.3
98.913,57,57.2,0,65.2
98.913,57,57.2,0,65.1
98.913,57,57.2,0,65.1
98.913,57,57.2,0,65.0
98.913,57,57.2,0,64.8
98.913,57,57.2,0,64.8
97.1739,57,57.2,0,64.7
97.1739,57,57.2,0,64.7
95.6522,56,57.2,0,64.7
86.087,53,57.2,0,64.6
84.1304,53,57.2,0,64.6
80.2174,51,57.2,0,64.6
79.1304,50,57.2,0,64.7
77.8261,50,57.2,0,64.7
74.3478,49,57.2,0,64.7
70.4348,48,57.9,0,64.7
70.4348,48,57.9,0,64.7
65.0,46,57.9,0,64.7
63.4783,45,57.9,0,64.7
62.3913,45,57.9,0,64.7
56.7391,43,57.9,0,64.7
56.7391,43,57.9,0,64.7
55.0,43,57.9,0,64.7
52.1739,41,57.9,0,64.7
50.2174,41,57.9,0,64.7
50.2174,41,57.9,0,64.6
49.5652,41,57.9,0,64.6
50.2174,41,57.9,0,64.4
49.5652,41,57.2,0,64.2
49.5652,41,57.9,0,64.0
50.2174,41,57.9,0,63.8
50.2174,41,57.9,0,63.7
50.2174,41,57.9,0,63.6
50.2174,41,57.9,0,63.5
50.2174,41,57.9,0,63.3
50.2174,41,57.9,0,63.3
50.2174,41,57.9,0,63.2
50.2174,41,57.9,0,63.1
50.2174,41,57.9,0,63.0
50.2174,41,57.9,0,63.0
50.2174,41,57.9,0,62.9
50.2174,41,57.9,0,62.8
50.2174,41,57.2,0,62.7
50.2174,41,57.2,0,62.7
50.8696,41,57.2,0,62.6
50.2174,41,57.2,0,62.6
50.2174,41,57.2,0,62.5
50.2174,41,57.2,0,62.5
50.2174,41,57.2,0,62.4
50.2174,41,57.2,0,62.4
50.2174,41,57.2,0,62.4
50.8696,41,57.2,0,62.2
50.8696,41,57.2,0,62.2
50.2174,41,58.7,0,62.2
50.2174,41,58.7,0,62.1
50.2174,41,57.2,0,61.9
49.5652,41,57.2,0,61.7
49.5652,41,57.9,0,61.9
49.5652,41,58.6,0,62.0
49.5652,41,59.9,0,62.0
49.5652,41,59.9,0,62.1
49.5652,41,57.6,0,62.3
50.6522,41,57.6,0,62.4
50.0,41,57.6,0,62.5
50.0,41,57.6,0,62.7
50.6522,41,58.3,0,62.7
50.0,41,58.3,0,62.8
50.0,41,58.9,0,63.0
48.2609,41,58.9,0,63.2
48.2609,41,58.9,0,63.3
48.2609,41,58.0,0,63.5
48.2609,41,58.0,0,63.6
48.913,41,58.0,0,63.7
49.5652,41,58.0,0,63.8
49.5652,41,58.0,0,64.0
49.5652,41,58.0,0,64.1
48.913,41,58.0,0,64.2
48.913,41,58.0,0,64.5
50.0,41,58.0,0,64.6
50.0,41,58.0,0,64.7
50.0,41,58.0,0,65.0
50.0,41,58.0,0,65.1
50.8696,41,58.0,0,65.4
72.6087,49,58.0,0,65.8
86.3043,54,57.1,0,65.6
83.0435,53,57.1,0,65.2
81.9565,53,57.1,0,65.0
81.9565,53,57.1,0,64.8
83.913,53,57.1,0,64.8
80.8696,51,57.1,0,64.7
80.8696,51,57.1,0,65.0
79.3478,51,57.1,0,65.2
82.3913,53,57.1,0,65.3
87.8261,55,57.1,0,65.3
87.8261,55,57.1,0,65.3
89.5652,55,57.1,0,65.2
89.5652,55,57.1,0,65.2
89.5652,55,57.1,0,65.1
89.5652,55,57.1,0,65.0
89.5652,55,57.1,0,64.9
88.0435,54,57.1,0,64.8
88.0435,54,57.1,0,64.8
90.0,54,57.1,0,64.8
90.0,54,57.1,0,64.8
88.0435,54,57.1,0,64.9
88.0435,54,57.1,0,64.8
88.0435,54,57.1,0,64.8
88.0435,54,57.9,0,64.8
88.0435,54,57.9,0,64.8
86.087,53,57.9,0,64.7
86.087,53,57.9,0,64.7
82.1739,52,57.9,0,64.7
80.0,51,57.9,0,64.7
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.9
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.8
80.0,51,57.9,0,64.9
80.0,51,57.9,0,65.0
80.0,51,57.9,0,65.0
80.0,51,57.9,0,65.0
80.0,51,57.9,0,65.0
80.0,51,57.9,0,65.0
80.0,51,57.9,0,65.0
80.8696,52,57.9,0,64.8
64.3478,46,57.9,0,64.3
51.5217,41,57.9,0,64.1
51.5217,41,57.9,0,64.0
50.8696,41,57.9,0,64.2
45.4348,40,58.4,0,64.6
48.913,41,58.4,0,64.8
50.0,41,58.4,0,65.0
50.0,41,58.4,0,65.1
50.0,41,58.4,0,65.1
50.0,41,58.4,0,65.1
50.0,41,58.4,0,65.1
50.0,41,58.4,0,65.1
50.0,41,58.4,0,65.1
51.7391,42,58.4,0,65.3
50.8696,42,58.4,0,65.3
52.3913,42,58.4,0,65.3
55.0,43,58.4,0,65.2
54.3478,43,58.4,0,65.1
54.3478,43,58.4,0,65.2
60.6522,45,58.4,0,65.5
60.6522,45,58.4,0,65.2
60.6522,45,58.4,0,65.1
60.6522,45,58.4,0,65.2
60.6522,45,58.4,0,65.3
60.6522,45,58.4,0,65.2
60.6522,45,58.4,0,65.2
60.6522,45,58.4,0,65.2
60.6522,45,58.4,0,65.3
60.6522,45,58.4,0,65.3
66.3043,47,58.4,0,65.4
70.4348,49,57.6,0,65.4
74.7826,50,57.6,0,65.4
81.7391,53,57.6,0,65.4
90.0,56,57.6,0,65.5
98.913,59,57.6,0,65.5
98.913,59,57.6,0,65.5
98.913,59,57.6,0,65.5
98.913,59,57.6,0,65.6
98.913,59,56.8,0,65.6
98.913,59,56.8,0,65.7
98.913,59,56.8,0,65.9
90.0,56,56.8,0,65.0
84.1304,54,56.8,0,64.6
70.6522,48,57.9,0,64.5
70.6522,48,57.9,0,64.6
65.4348,47,57.9,0,64.7
65.4348,47,57.9,0,65.0
65.4348,47,57.9,0,65.2
65.4348,47,57.9,0,65.2
65.4348,47,57.9,0,65.3
66.3043,47,57.2,0,65.2
66.3043,47,57.2,0,65.1
66.3043,47,57.2,0,65.2
66.3043,47,58.3,0,65.3
66.3043,47,58.3,0,65.0
66.3043,47,57.6,0,64.8
66.3043,47,57.6,0,64.7
60.4348,44,58.3,0,64.6
