AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp
96.4286,64,55.9,74.2
98.0952,64,55.9,74.2
98.0952,64,54.7,74.2
99.2857,64,56.3,74.2
98.0952,64,55.5,74.2
99.2857,65,55.5,74.3
99.2857,65,55.5,74.3
100.9524,65,55.5,74.3
99.2857,65,55.5,74.4
99.2857,65,55.5,74.4
100.9524,65,55.5,74.5
99.2857,65,55.5,74.4
100.9524,65,55.5,74.3
98.0952,65,56.3,74.3
99.2857,65,56.3,74.3
99.2857,65,56.3,74.4
99.2857,65,56.3,74.4
99.2857,65,56.3,74.4
99.2857,65,55.6,74.3
99.2857,65,55.6,74.4
99.2857,65,55.6,74.3
99.2857,65,55.6,74.3
99.2857,65,56.3,74.3
100.9524,65,55.6,74.3
99.2857,65,56.3,74.3
99.2857,65,56.3,74.3
100.9524,65,56.3,74.4
98.0952,65,55.6,74.4
99.2857,65,55.6,74.4
98.0952,65,55.6,74.4
98.0952,65,56.3,74.5
99.2857,65,55.5,74.4
100.9524,65,55.5,74.4
99.2857,65,55.5,74.5
98.0952,65,55.5,74.5
100.9524,65,55.5,74.4
100.9524,65,55.5,74.4
99.2857,65,55.5,74.5
99.2857,65,55.5,74.3
99.2857,65,55.5,74.3
99.2857,65,55.5,74.4
99.2857,65,55.5,74.3
99.2857,65,55.5,74.4
100.9524,65,55.5,74.4
100.9524,65,55.5,74.3
99.2857,65,55.5,74.3
99.2857,65,55.5,74.3
99.2857,65,55.5,74.3
100.9524,65,55.5,74.3
100.9524,65,55.5,74.3
100.9524,65,55.5,74.3
99.2857,65,55.5,74.3
102.381,65,55.5,74.3
99.2857,65,55.5,74.2
99.2857,65,55.5,74.3
99.2857,65,55.5,74.2
99.2857,65,55.5,74.2
96.4286,65,53.5,74.1
96.4286,65,53.5,74.0
96.4286,65,55.5,73.8
99.2857,65,55.5,74.0
99.2857,65,55.5,74.0
99.2857,65,55.5,74.0
98.0952,65,55.5,74.1
99.2857,65,55.5,74.1
98.0952,65,55.5,74.1
98.0952,65,55.5,74.1
98.0952,65,56.3,74.2
99.2857,65,56.3,74.2
99.2857,65,56.3,74.3
99.2857,65,56.3,74.2
99.2857,65,56.3,74.3
99.2857,65,56.3,74.3
98.0952,65,55.6,74.3
99.2857,65,55.6,74.3
98.0952,65,55.6,74.3
99.2857,65,55.6,74.3
100.9524,65,55.6,74.3
100.9524,65,55.6,74.3
100.9524,65,55.6,74.3
100.9524,65,55.6,74.3
99.2857,65,55.6,74.4
99.2857,65,55.6,74.4
100.9524,65,55.6,74.3
100.9524,65,55.6,74.3
99.2857,65,55.6,74.3
102.381,65,55.6,74.3
100.9524,65,55.6,74.4
102.381,65,55.6,74.3
99.2857,65,55.6,74.4
99.2857,65,55.6,74.3
100.9524,65,55.6,74.3
102.381,65,55.6,74.3
100.9524,65,55.6,74.3
100.9524,65,55.6,74.3
100.9524,65,55.6,74.3
99.2857,65,55.6,74.4
100.9524,65,55.6,74.4
100.9524,65,55.6,74.3
100.9524,65,55.6,74.5
102.381,65,55.6,74.5
102.381,65,55.6,74.5
102.381,65,55.6,74.5
100.9524,64,55.6,74.4
99.2857,64,55.6,74.4
100.9524,64,55.6,74.3
100.9524,64,55.6,74.3
100.9524,64,55.6,74.3
102.381,64,55.6,74.4
100.9524,64,55.6,74.3
102.381,64,55.6,74.3
102.381,64,55.6,74.3
103.8095,64,55.6,74.3
100.9524,64,55.6,74.3
100.9524,64,55.6,74.3
102.381,64,55.6,74.3
102.381,64,55.6,74.3
102.381,64,55.6,74.2
100.9524,64,55.6,74.1
100.9524,64,55.6,74.0
102.381,64,55.6,74.0
102.381,64,55.6,74.0
100.9524,64,54.7,73.8
100.9524,64,54.7,73.8
102.381,64,54.7,73.8
102.381,64,54.7,73.8
99.2857,64,54.7,73.8
100.9524,64,54.7,73.8
99.2857,64,54.7,73.8
99.2857,64,54.7,73.7
100.9524,64,54.7,73.7
99.2857,64,54.7,73.6
100.9524,64,54.7,73.6
99.2857,64,54.7,73.5
100.9524,64,54.7,73.6
99.2857,64,54.7,73.5
100.9524,64,54.7,73.5
100.9524,64,53.9,73.6
100.9524,64,53.9,73.4
102.381,64,54.7,73.5
100.9524,64,53.9,73.4
99.2857,64,53.9,73.4
100.9524,64,53.9,73.4
100.9524,64,53.9,73.3
100.9524,64,53.9,73.2
99.2857,64,53.9,73.2
99.2857,64,53.9,73.2
100.9524,64,53.9,73.2
100.9524,64,53.9,73.2
99.2857,64,53.9,73.1
100.9524,64,53.9,73.1
99.2857,64,53.9,73.0
102.381,64,53.9,72.9
99.2857,64,53.9,72.9
100.9524,64,53.9,72.8
100.9524,64,53.9,72.7
100.9524,64,53.9,72.6
100.9524,64,53.9,72.7
99.2857,64,53.9,72.7
99.2857,64,53.9,72.7
99.2857,64,53.9,72.8
99.2857,64,53.9,72.8
99.2857,64,54.7,72.9
99.2857,64,54.7,73.0
99.2857,64,54.7,73.0
99.2857,64,54.7,73.1
98.0952,64,54.7,73.2
98.0952,64,54.7,73.3
99.2857,64,54.7,73.3
98.0952,64,54.7,73.4
96.4286,64,54.7,73.5
98.0952,64,55.5,73.6
99.2857,64,55.5,73.7
98.0952,64,55.5,73.7
99.2857,64,55.5,73.8
98.0952,64,55.5,73.9
98.0952,64,56.3,73.9
99.2857,65,55.2,74.0
98.0952,65,55.9,74.0
98.0952,65,55.9,74.1
98.0952,65,55.9,74.2
98.0952,65,55.2,74.2
98.0952,65,55.9,74.2
99.2857,65,55.9,74.3
98.0952,65,55.9,74.2
99.2857,65,55.2,74.2
99.2857,65,55.9,74.3
98.0952,65,55.2,74.3
99.2857,65,55.2,74.3
99.2857,65,55.2,74.3
99.2857,65,55.2,74.3
99.2857,65,55.2,74.3
98.0952,65,55.2,74.3
99.2857,65,55.2,74.4
99.2857,65,55.2,74.3
99.2857,65,55.2,74.3
102.381,65,55.2,74.5
102.381,65,55.2,74.5
102.381,65,55.2,74.5
100.9524,65,55.2,74.4
103.8095,65,55.2,74.3
100.9524,65,55.9,74.4
100.9524,65,55.9,74.4
102.381,65,55.9,74.3
102.381,64,55.9,74.3
100.9524,64,55.9,74.2
102.381,64,55.9,74.3
100.9524,64,55.2,74.3
100.9524,64,55.9,74.2
102.381,64,55.9,74.2
100.9524,64,55.9,74.3
100.9524,64,55.9,74.3
100.9524,64,55.9,74.3
102.381,64,55.9,74.3
102.381,64,55.9,74.3
100.9524,64,55.9,74.2
100.9524,64,55.9,74.3
102.381,64,55.9,74.2
99.2857,64,55.9,74.2
99.2857,64,55.9,74.3
100.9524,64,55.9,74.3
100.9524,64,55.2,74.3
98.0952,64,55.9,74.3
98.0952,64,55.9,74.4
96.4286,64,55.9,74.4
98.0952,64,55.9,74.4
98.0952,64,55.9,74.4
96.4286,64,55.9,74.5
96.4286,64,55.9,74.5
98.0952,3,55.1,74.3
99.2857,66,55.1,74.4
100.9524,66,55.1,74.3
103.8095,66,55.1,74.3
102.381,66,55.1,74.2
102.381,66,55.1,74.2
100.9524,66,55.1,74.2
102.381,66,55.1,74.2
100.9524,66,55.1,74.1
100.9524,66,55.1,74.1
100.9524,66,55.1,74.0
99.2857,66,55.1,74.0
100.9524,66,55.1,74.0
98.0952,16,55.5,74.0
98.0952,17,52.3,73.6
99.2857,67,52.3,73.7
102.381,67,53.1,73.4
102.381,67,55.1,73.5
100.9524,67,55.1,73.5
102.381,67,55.1,73.4
100.9524,67,55.1,73.6
102.381,66,55.9,73.6
102.381,66,55.9,73.7
103.8095,66,55.9,73.6
103.8095,66,55.9,73.6
102.381,66,55.9,73.7
102.381,66,55.9,73.8
102.381,66,55.9,73.8
102.381,66,55.9,73.8
100.9524,66,55.9,73.8
102.381,66,55.9,74.0
100.9524,66,55.9,74.1
99.2857,66,55.9,74.1
100.9524,66,55.9,74.1
99.2857,66,55.9,74.1
102.381,66,55.9,74.2
99.2857,66,55.9,74.2
99.2857,66,55.9,74.2
98.0952,66,55.9,74.2
99.2857,66,55.9,74.2
99.2857,66,55.2,74.2
100.9524,66,55.2,74.2
102.381,66,55.2,74.3
99.2857,66,56.0,74.4
100.9524,66,56.0,74.3
99.2857,66,56.0,74.4
100.9524,66,55.2,74.4
99.2857,66,55.9,74.4
99.2857,66,55.9,74.5
99.2857,66,55.9,74.5
99.2857,66,55.9,74.5
100.9524,66,55.9,74.5
99.2857,66,55.2,74.5
103.8095,66,55.2,74.5
100.9524,66,55.2,74.5
102.381,66,55.2,74.5
100.9524,66,55.2,74.5
102.381,66,55.2,74.5
100.9524,66,55.2,74.5
102.381,66,55.2,74.5
100.9524,66,55.2,74.4
102.381,66,55.2,74.6
100.9524,66,55.2,74.5
100.9524,66,55.2,74.5
102.381,66,55.2,74.5
102.381,66,55.2,74.5
102.381,66,55.2,74.5
102.381,66,55.2,74.5
100.9524,66,55.2,74.5
102.381,66,55.2,74.3
102.381,66,55.2,74.2
102.381,66,55.2,74.3
100.9524,66,55.2,74.3
102.381,66,55.2,74.3
100.9524,66,55.2,74.3
100.9524,66,55.2,74.3
102.381,66,55.2,74.3
102.381,66,55.2,74.3
100.9524,65,55.2,74.3
100.9524,65,55.9,74.3
100.9524,65,55.9,74.3
99.2857,65,55.9,74.4
102.381,65,55.2,74.3
102.381,65,55.2,74.3
102.381,65,55.2,74.2
102.381,65,55.2,74.2
102.381,65,56.0,74.3
102.381,65,56.0,74.2
102.381,65,56.0,74.2
102.381,65,56.0,74.3
102.381,65,56.0,74.3
100.9524,65,56.0,74.3
103.8095,65,56.0,74.3
102.381,65,56.0,74.3
102.381,65,56.0,74.3
100.9524,65,56.0,74.3
102.381,65,56.0,74.3
102.381,65,55.2,74.3
100.9524,65,55.2,74.2
102.381,65,55.2,74.3
100.9524,65,55.2,74.3
102.381,65,55.2,74.3
100.9524,65,55.2,74.1
102.381,65,55.2,74.2
100.9524,65,55.2,74.2
100.9524,65,55.2,74.2
100.9524,65,55.2,74.1
100.9524,65,55.2,74.2
102.381,65,55.2,74.1
102.381,65,55.2,74.1
100.9524,65,55.2,74.1
102.381,65,55.2,74.1
102.381,65,55.2,74.0
102.381,65,55.2,74.0
102.381,65,55.2,74.0
102.381,65,55.2,74.0
102.381,65,55.2,74.0
100.9524,65,55.2,74.1
102.381,65,55.2,73.9
102.381,64,55.2,73.8
100.9524,64,55.2,74.0
100.9524,64,55.2,74.0
100.9524,64,55.9,74.0
100.9524,64,55.9,74.1
100.9524,64,55.9,74.1
100.9524,64,55.9,74.2
100.9524,64,55.9,74.2
99.2857,64,55.9,74.2
98.0952,64,55.9,74.2
96.4286,65,59.1,74.6
102.381,56,55.9,74.8
99.2857,56,55.2,74.7
100.9524,56,55.2,74.6
100.9524,56,55.9,74.6
100.9524,56,55.9,74.6
100.9524,56,55.9,74.6
102.381,56,55.2,74.5
100.9524,56,55.2,74.4
100.9524,56,55.2,74.3
100.9524,56,55.2,74.3
100.9524,56,55.2,74.3
102.381,56,55.2,74.4
100.9524,56,55.2,74.3
100.9524,56,55.2,74.3
100.9524,56,55.2,74.3
99.2857,56,55.2,74.3
99.2857,56,55.2,74.2
99.2857,56,55.2,74.2
99.2857,56,55.2,74.2
99.2857,56,55.2,74.2
99.2857,56,55.2,74.2
99.2857,56,55.2,74.2
98.0952,56,55.2,74.2
99.2857,56,55.2,74.2
99.2857,56,55.2,74.2
98.0952,56,55.2,74.2
98.0952,56,55.2,74.3
99.2857,56,55.2,74.5
98.0952,56,55.2,74.5
99.2857,56,55.9,74.4
99.2857,56,55.9,74.5
99.2857,56,55.9,74.5
98.0952,56,55.9,74.4
99.2857,56,55.9,74.3
98.0952,56,55.3,74.3
98.0952,56,55.3,74.3
98.0952,56,55.3,74.3
99.2857,56,55.3,74.3
100.9524,56,55.3,74.3
99.2857,56,55.3,74.3
99.2857,56,55.3,74.2
100.9524,56,55.3,74.2
99.2857,56,55.3,74.2
99.2857,56,55.3,74.2
98.0952,56,55.3,74.2
96.4286,56,55.3,74.2
98.0952,57,55.3,74.2
98.0952,57,55.3,74.1
99.2857,57,55.3,74.2
96.4286,57,55.3,74.1
99.2857,57,55.3,74.1
98.0952,57,55.3,74.2
98.0952,57,55.3,74.1
98.0952,57,55.3,74.0
96.4286,57,55.3,74.1
98.0952,57,55.3,74.1
99.2857,57,55.3,74.1
99.2857,57,55.3,74.1
99.2857,57,55.3,74.0
98.0952,57,55.3,74.0
99.2857,57,55.3,74.0
99.2857,57,55.3,74.0
98.0952,57,55.3,74.0
98.0952,57,55.9,74.1
99.2857,57,55.9,74.0
100.9524,57,55.9,74.0
99.2857,57,55.9,74.0
100.9524,57,55.9,74.0
99.2857,57,55.9,74.0
99.2857,57,55.9,73.8
98.0952,57,55.9,73.8
99.2857,57,55.9,73.8
99.2857,57,55.9,73.8
100.9524,57,55.9,73.8
99.2857,57,55.9,73.8
100.9524,57,55.9,73.7
99.2857,57,55.9,73.7
98.0952,57,55.1,73.6
99.2857,57,55.1,73.5
99.2857,57,55.1,73.5
99.2857,57,55.1,73.4
99.2857,57,55.1,73.4
100.9524,57,55.1,73.5
100.9524,57,55.1,73.5
100.9524,57,55.1,73.5
99.2857,57,55.9,73.4
99.2857,57,55.9,73.6
100.9524,57,55.2,73.6
100.9524,57,55.2,73.6
99.2857,57,55.2,73.6
99.2857,57,55.2,73.6
99.2857,57,55.2,73.7
100.9524,57,55.9,73.7
98.0952,57,55.9,73.8
99.2857,57,55.9,73.9
100.9524,57,55.9,73.8
99.2857,57,55.9,73.8
99.2857,57,55.9,73.8
98.0952,57,55.9,73.9
100.9524,57,55.9,73.8
100.9524,57,55.9,73.8
99.2857,57,55.9,73.9
98.0952,57,55.9,73.9
102.381,57,55.9,74.0
99.2857,57,55.9,74.0
99.2857,57,55.9,73.9
99.2857,57,55.3,73.9
100.9524,57,55.3,73.9
100.9524,57,55.3,74.0
99.2857,57,55.3,74.0
99.2857,57,55.3,74.1
99.2857,57,55.3,74.0
99.2857,57,54.7,73.9
98.0952,57,54.7,73.9
98.0952,57,55.5,73.9
98.0952,57,55.5,74.0
99.2857,57,55.5,74.0
98.0952,57,55.5,74.0
98.0952,57,55.5,74.0
96.4286,57,55.5,74.0
98.0952,57,55.5,73.9
96.4286,57,55.5,74.0
98.0952,57,55.5,74.0
98.0952,57,55.5,74.0
98.0952,57,55.5,74.0
99.2857,57,55.5,74.0
98.0952,57,55.5,74.2
98.0952,57,55.5,74.3
98.0952,57,55.5,74.3
98.0952,57,55.5,74.3
98.0952,57,55.5,74.3
99.2857,57,55.5,74.2
98.0952,57,55.5,74.2
98.0952,57,55.5,74.0
98.0952,57,55.5,74.1
99.2857,57,55.5,74.1
96.4286,57,55.5,74.1
99.2857,57,55.5,74.1
99.2857,57,55.5,74.0
99.2857,57,55.5,74.0
98.0952,57,55.5,74.0
99.2857,57,55.5,73.9
99.2857,57,55.5,73.9
98.0952,57,55.5,74.0
98.0952,57,55.5,74.0
99.2857,57,55.5,74.0
98.0952,57,55.5,74.0
98.0952,57,55.5,74.1
98.0952,57,55.5,74.1
98.0952,57,55.5,74.1
98.0952,57,55.5,74.1
98.0952,57,55.5,74.1
98.0952,57,55.5,74.1
98.0952,57,55.5,74.2
98.0952,57,55.5,74.1
98.0952,57,55.5,74.2
98.0952,57,55.5,74.1
99.2857,12,55.5,74.1
99.2857,66,55.5,74.0
100.9524,66,55.5,74.2
100.9524,66,55.5,74.2
102.381,66,55.5,74.2
100.9524,63,55.9,74.2
99.2857,63,55.9,74.2
100.9524,63,55.2,74.1
100.9524,63,55.2,74.1
100.9524,63,55.2,74.0
100.9524,63,55.2,74.1
99.2857,63,55.2,74.0
99.2857,63,55.2,74.0
100.9524,63,55.2,74.0
100.9524,63,55.2,73.9
100.9524,63,55.2,73.9
100.9524,63,55.2,73.9
100.9524,63,55.2,73.9
102.381,63,55.2,73.8
100.9524,63,55.2,73.8
100.9524,63,55.2,73.7
100.9524,63,55.2,73.8
99.2857,64,55.2,73.8
100.9524,64,55.2,73.8
99.2857,64,55.2,73.8
102.381,64,55.2,73.7
102.381,64,55.2,73.7
100.9524,64,55.2,73.6
102.381,64,55.2,73.6
100.9524,64,55.2,73.6
100.9524,64,55.2,73.4
102.381,64,55.2,73.5
100.9524,64,55.2,73.6
102.381,64,55.9,73.6
102.381,64,55.9,73.5
102.381,64,55.9,73.6
100.9524,64,55.9,73.6
100.9524,64,55.9,73.6
102.381,64,55.9,73.6
102.381,64,55.9,73.6
100.9524,64,55.9,73.6
100.9524,64,55.9,73.7
100.9524,64,54.7,73.7
100.9524,64,54.7,73.7
100.9524,64,56.3,73.7
100.9524,64,55.2,73.6
99.2857,64,55.2,73.6
100.9524,64,55.2,73.7
99.2857,64,55.2,73.7
99.2857,64,55.2,73.7
100.9524,64,55.2,73.6
100.9524,64,55.2,73.6
100.9524,64,55.2,73.6
99.2857,64,55.2,73.7
100.9524,64,55.2,73.6
100.9524,64,55.2,73.6
100.9524,64,55.2,73.6
99.2857,64,55.2,73.5
102.381,64,55.2,73.5
100.9524,64,55.2,73.6
100.9524,64,55.2,73.6
102.381,64,55.2,73.6
100.9524,64,55.2,73.6
100.9524,64,55.2,73.7
100.9524,64,55.2,73.8
100.9524,64,55.2,73.6
100.9524,64,55.2,73.7
99.2857,64,55.2,73.7
102.381,64,55.9,73.6
100.9524,64,55.9,73.7
99.2857,64,55.9,73.6
102.381,64,55.9,73.6
102.381,64,55.9,73.6
102.381,64,55.9,73.7
102.381,64,55.9,73.7
102.381,64,55.9,73.7
99.2857,64,55.9,73.8
100.9524,64,55.9,73.7
102.381,64,55.9,73.7
100.9524,64,55.9,73.7
102.381,64,55.9,73.7
100.9524,64,55.9,73.7
102.381,64,55.9,73.7
102.381,64,55.9,73.6
102.381,64,55.9,73.7
100.9524,64,55.9,73.7
102.381,64,55.9,73.7
100.9524,64,55.9,73.7
100.9524,64,55.2,73.8
99.2857,64,55.9,73.7
102.381,64,55.9,73.7
100.9524,64,55.9,73.6
102.381,64,55.9,73.8
100.9524,64,55.9,73.7
100.9524,64,55.9,73.8
102.381,64,55.9,73.7
100.9524,64,55.9,73.8
102.381,64,55.9,73.7
100.9524,64,55.9,73.7
100.9524,64,55.9,73.7
102.381,64,55.9,73.7
102.381,64,55.9,73.8
103.8095,64,55.9,73.6
100.9524,64,55.9,73.7
102.381,64,55.9,73.7
102.381,64,55.9,73.7
100.9524,64,55.1,73.6
100.9524,64,55.1,73.5
99.2857,64,55.1,73.6
100.9524,64,55.1,73.6
100.9524,64,55.1,73.6
100.9524,64,55.1,73.6
102.381,64,55.1,73.6
100.9524,64,55.1,73.6
100.9524,64,55.1,73.6
100.9524,64,55.1,73.5
99.2857,64,55.1,73.6
100.9524,64,55.1,73.4
100.9524,64,55.1,73.5
102.381,64,55.1,73.5
100.9524,64,55.1,73.5
102.381,64,55.1,73.5
100.9524,64,55.1,73.5
100.9524,64,55.1,73.5
100.9524,64,55.1,73.4
100.9524,64,55.1,73.5
102.381,64,55.1,73.3
102.381,64,55.1,73.4
102.381,64,55.1,73.4
100.9524,64,55.1,73.4
102.381,64,55.1,73.4
100.9524,64,55.1,73.4
102.381,64,55.1,73.5
99.2857,64,55.1,73.4
100.9524,64,55.1,73.4
99.2857,64,55.1,73.4
100.9524,64,55.1,73.4
99.2857,64,55.9,73.6
100.9524,64,55.9,73.6
100.9524,64,55.9,73.6
102.381,64,55.9,73.5
102.381,64,55.9,73.5
100.9524,64,55.9,73.4
102.381,64,55.9,73.6
99.2857,64,55.9,73.6
99.2857,64,55.9,73.8
100.9524,64,55.9,73.8
100.9524,64,55.9,73.8
100.9524,64,55.9,73.8
100.9524,64,55.2,73.9
99.2857,64,55.9,73.9
100.9524,64,55.9,73.9
99.2857,64,55.9,74.0
102.381,64,55.9,74.0
100.9524,64,55.9,74.1
99.2857,64,55.9,74.0
102.381,64,55.9,73.9
100.9524,64,55.9,73.8
100.9524,64,55.9,73.9
100.9524,64,55.9,74.0
102.381,64,55.9,74.0
102.381,64,55.9,74.0
102.381,64,55.9,74.1
100.9524,64,55.9,74.0
100.9524,64,55.9,74.0
100.9524,64,55.9,74.0
102.381,64,55.9,74.1
