AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempHeatingSetpointActive
26.9388,33,47.9,67.9,59.8
26.9388,33,47.9,67.7,59.8
26.9388,33,47.9,67.7,59.8
25.5102,32,47.9,67.7,59.8
26.1225,32,47.9,67.7,59.8
25.5102,32,47.9,67.7,59.8
23.8775,31,47.9,67.8,59.8
23.8775,31,47.9,67.9,59.8
23.2653,31,47.9,67.9,59.8
23.2653,31,47.9,67.9,59.8
22.0408,0,48.6,67.9,59.8
0.0,5,52.2,68.5,59.8
16.7347,26,53.1,68.5,59.8
18.9796,29,49.9,68.3,59.8
18.9796,29,49.1,68.1,59.8
18.9796,29,49.1,68.0,59.8
18.9796,29,49.1,68.0,59.8
18.9796,29,49.1,67.9,59.8
19.7959,29,49.1,67.9,59.8
15.7143,28,49.1,67.9,59.8
17.551,28,49.1,67.8,59.8
17.551,28,49.1,67.9,59.8
17.551,28,49.1,67.9,59.8
17.551,28,49.1,67.8,59.8
17.551,28,49.1,67.8,59.8
16.7347,28,49.1,67.8,59.8
17.551,29,49.1,67.8,59.8
18.1633,29,49.1,67.9,59.8
17.551,29,49.1,68.0,59.8
17.551,29,49.1,68.2,59.8
23.2653,32,49.1,68.4,59.8
22.6531,32,49.1,68.2,59.8
31.2245,35,48.3,68.6,59.8
46.1225,43,47.6,68.7,59.8
42.0408,40,47.1,67.9,59.8
42.6531,41,47.1,67.8,59.8
33.6735,36,47.1,68.1,59.8
18.9796,29,48.6,67.4,59.8
45.102,42,47.6,68.9,59.8
45.7143,42,46.8,68.3,59.8
55.7143,47,46.8,68.2,59.8
66.1224,51,46.8,68.7,59.8
62.8571,50,46.8,67.8,59.8
62.8571,50,46.8,67.8,59.8
65.5102,51,46.8,68.6,59.8
66.9388,51,46.8,67.7,59.8
77.1429,56,46.8,68.5,59.8
84.6939,59,46.8,68.7,59.8
86.3265,58,46.8,67.7,59.8
80.2041,56,46.8,67.9,59.8
64.6939,50,46.8,67.2,59.8
68.1633,51,46.8,67.7,59.8
52.6531,45,46.8,67.6,59.8
56.1224,46,47.5,67.9,59.8
52.0408,45,47.5,67.8,59.8
52.0408,45,47.5,67.7,59.8
52.0408,45,47.5,68.1,59.8
49.3878,44,47.5,67.7,59.8
54.898,46,47.5,68.4,59.8
53.6735,45,47.5,67.9,59.8
63.8776,49,47.5,68.6,59.8
77.3469,55,46.8,68.9,59.8
94.898,62,46.8,68.6,59.8
97.7551,63,46.8,68.8,59.8
92.2449,61,46.8,68.0,59.8
90.6122,60,46.8,67.9,59.8
75.102,55,46.8,67.3,59.8
76.7347,56,46.8,67.8,59.8
68.1633,51,46.8,67.3,59.8
66.1224,51,46.8,68.0,59.8
74.0816,54,46.8,67.9,59.8
74.0816,54,46.8,68.1,59.8
66.5306,51,46.8,67.7,59.8
70.6122,52,46.8,68.4,59.8
70.6122,52,46.8,68.1,59.8
90.6122,61,46.8,68.7,59.8
90.6122,61,46.1,68.2,59.8
96.1225,63,46.7,68.6,59.8
93.4694,62,46.7,68.2,59.8
90.6122,60,46.7,67.6,59.8
78.3673,57,46.7,67.4,59.8
75.102,55,46.7,67.5,59.8
69.5918,52,46.7,67.6,59.8
64.6939,50,46.7,67.6,59.8
60.6122,48,46.7,67.6,59.8
57.9592,47,46.7,67.6,59.8
52.6531,45,46.7,67.6,59.8
50.2041,44,46.7,67.6,59.8
46.1225,42,47.5,67.6,59.8
40.4082,39,47.5,67.6,59.8
37.551,38,47.5,67.7,59.8
37.1429,38,47.5,67.7,59.8
37.551,38,47.5,67.7,59.8
36.1224,37,47.5,67.7,59.8
33.2653,36,47.5,67.7,59.8
31.6327,35,47.5,67.7,59.8
29.3878,34,48.2,67.7,59.8
27.9592,34,48.2,67.7,59.8
27.9592,34,48.2,68.0,59.8
28.3673,34,48.2,68.2,59.8
27.9592,34,48.2,68.3,59.8
33.2653,37,47.6,68.4,59.8
36.1224,38,47.6,68.2,59.8
35.7143,38,47.6,68.1,59.8
35.7143,38,47.6,67.9,59.8
36.1224,38,47.6,67.9,59.8
35.7143,38,47.6,67.8,59.8
35.7143,38,47.6,68.0,59.8
35.7143,38,47.6,68.3,59.8
34.898,38,47.6,68.2,59.8
35.7143,38,47.6,68.2,59.8
35.3061,38,47.6,68.2,59.8
35.7143,38,47.6,68.2,59.8
35.7143,38,47.6,68.2,59.8
35.7143,38,47.6,68.2,59.8
35.7143,38,47.6,68.3,59.8
35.7143,38,47.6,68.2,59.8
35.7143,38,47.6,68.2,59.8
39.1837,40,47.6,68.4,59.8
40.6122,40,47.6,68.2,59.8
40.6122,40,47.6,68.1,59.8
40.6122,40,47.6,67.9,59.8
41.0204,40,47.6,67.8,59.8
41.0204,40,47.6,67.7,59.8
39.5918,39,47.6,67.7,59.8
39.1837,39,47.6,67.9,59.8
39.1837,39,47.6,68.0,59.8
39.5918,39,47.6,68.1,59.8
39.5918,39,47.6,68.2,59.8
39.1837,39,47.6,68.3,59.8
47.551,43,47.6,68.4,59.8
57.9592,48,47.6,68.6,59.8
54.6939,46,46.4,67.4,59.8
48.1633,44,47.5,67.9,59.8
53.4694,46,47.5,68.4,59.8
65.7143,51,46.8,68.6,59.8
63.8776,50,46.8,67.9,59.8
66.9388,51,46.8,68.5,59.8
68.9796,53,46.8,67.7,59.8
87.7551,60,46.8,68.9,59.8
84.6939,59,46.8,68.4,59.8
94.898,63,47.5,68.6,59.8
92.2449,62,47.5,68.3,59.8
83.2653,59,46.8,67.5,59.8
83.2653,59,47.5,67.7,59.8
56.5306,47,47.5,67.2,59.8
80.2041,57,47.5,68.4,59.8
75.102,56,47.5,67.8,59.8
73.2653,54,47.5,67.6,59.8
67.7551,52,47.5,68.3,59.8
67.7551,51,47.5,67.6,59.8
67.7551,51,47.5,67.9,59.8
62.6531,49,47.5,68.0,59.8
68.9796,52,47.5,68.1,59.8
67.9592,51,47.5,68.2,59.8
76.7347,55,47.5,67.9,59.8
94.898,62,47.5,68.9,59.8
94.898,62,46.8,68.5,59.8
94.898,62,46.8,68.4,59.8
92.2449,62,46.8,67.9,59.8
96.1225,62,46.8,68.6,59.8
96.1225,62,46.8,67.9,59.8
94.898,61,46.8,67.7,59.8
81.8367,57,46.8,67.8,59.8
81.8367,57,46.8,67.5,59.8
75.102,54,46.8,67.6,59.8
66.7347,51,46.8,67.9,59.8
66.7347,51,46.8,67.7,59.8
66.7347,51,46.8,68.0,59.8
66.7347,51,46.8,67.9,59.8
62.8571,49,46.8,67.9,59.8
75.102,54,46.8,68.8,59.8
83.2653,58,46.8,68.6,59.8
97.7551,63,46.8,69.0,59.8
89.1837,60,46.8,68.3,59.8
96.1225,62,46.8,69.2,59.8
93.4694,61,46.8,68.4,59.8
92.2449,61,46.1,67.9,59.8
89.1837,60,46.8,67.6,59.8
80.2041,56,46.8,67.5,59.8
75.102,55,46.8,67.5,59.8
70.2041,52,46.8,67.6,59.8
64.6939,50,46.8,67.5,59.8
60.6122,48,46.8,67.6,59.8
53.6735,45,46.8,67.6,59.8
51.8367,45,46.8,67.6,59.8
47.9592,43,46.8,67.6,59.8
47.9592,43,46.8,67.7,59.8
43.6735,41,46.8,67.6,59.8
39.5918,39,47.5,67.6,59.8
34.898,37,47.5,67.6,59.8
31.6327,35,47.5,67.9,59.8
31.6327,35,47.5,68.3,59.8
35.3061,37,47.5,68.3,59.8
35.3061,37,47.5,68.2,59.8
35.3061,37,47.5,68.1,59.8
35.3061,37,47.5,68.1,59.8
35.3061,37,47.5,68.4,59.8
45.5102,42,47.5,68.4,59.8
45.5102,42,47.5,68.1,59.8
45.5102,42,46.8,68.0,59.8
45.5102,42,46.8,68.1,59.8
45.5102,42,46.8,68.2,59.8
45.5102,42,46.8,68.3,59.8
50.2041,44,46.8,68.3,59.8
50.2041,44,46.8,68.1,59.8
50.2041,44,46.8,68.0,59.8
50.2041,44,46.8,67.9,59.8
50.2041,44,46.8,67.9,59.8
50.2041,44,46.8,67.8,59.8
50.2041,44,46.8,68.0,59.8
50.2041,44,46.8,68.2,59.8
50.2041,44,46.8,68.0,59.8
50.2041,44,46.8,67.9,59.8
50.2041,44,46.8,67.8,59.8
50.2041,44,46.8,67.9,59.8
50.2041,44,46.8,67.9,59.8
50.2041,44,46.8,67.8,59.8
50.2041,44,46.8,67.7,59.8
48.1633,43,46.8,67.7,59.8
48.1633,43,46.8,68.1,59.8
47.551,43,46.8,68.2,59.8
47.551,43,48.3,68.1,59.8
47.551,43,48.3,68.1,59.8
47.551,43,47.6,68.1,59.8
47.551,43,46.8,68.3,59.8
54.4898,46,46.8,68.2,59.8
54.4898,46,46.8,68.1,59.8
54.4898,46,46.8,68.0,59.8
54.4898,46,46.8,68.0,59.8
54.4898,46,46.8,67.9,59.8
54.4898,46,46.8,67.9,59.8
54.4898,46,47.6,67.9,59.8
54.4898,46,46.8,68.0,59.8
55.3061,46,46.8,68.0,59.8
55.3061,46,46.8,68.1,59.8
54.6939,46,46.8,68.1,59.8
55.3061,46,46.8,68.1,59.8
55.3061,46,46.8,68.2,59.8
55.3061,46,46.8,68.2,59.8
55.3061,46,46.8,68.3,59.8
69.3878,52,46.8,68.6,59.8
83.2653,57,46.1,68.6,59.8
89.1837,60,46.1,68.5,59.8
90.6122,61,46.1,68.3,59.8
89.1837,61,46.1,68.1,59.8
92.2449,61,46.7,67.8,59.8
93.4694,61,46.7,67.9,59.8
92.2449,60,46.7,67.9,59.8
92.2449,60,46.7,67.9,59.8
93.4694,60,46.7,68.1,59.8
92.2449,60,46.7,68.2,59.8
97.7551,62,46.7,68.4,59.8
97.7551,62,46.7,68.6,59.8
97.7551,62,46.7,68.6,59.8
97.7551,62,46.7,68.4,59.8
97.7551,62,46.7,68.2,59.8
97.7551,62,46.7,68.0,59.8
97.7551,62,46.7,67.5,59.8
86.3265,58,46.7,67.7,59.8
86.3265,58,46.7,67.6,59.8
72.6531,53,46.7,67.7,59.8
75.7143,54,46.7,68.2,59.8
63.8776,49,46.7,67.3,59.8
40.0,39,47.6,67.2,59.8
47.3469,43,47.6,68.1,59.8
44.4898,41,47.6,67.5,59.8
44.4898,41,47.6,68.1,59.8
49.3878,44,47.6,68.5,59.8
74.2857,54,46.8,69.0,59.8
84.6939,58,46.8,68.4,59.8
83.2653,58,46.8,68.1,59.8
83.2653,58,46.8,67.7,59.8
56.5306,47,46.8,67.2,59.8
56.5306,47,46.8,67.6,59.8
56.5306,47,46.8,67.7,59.8
38.5714,38,46.8,67.1,59.8
29.3878,34,47.5,67.4,59.8
29.3878,34,47.5,67.7,59.8
29.3878,34,47.5,67.9,59.8
29.3878,34,48.2,68.1,59.8
20.4082,31,48.7,67.5,59.8
23.2653,32,47.9,67.8,59.8
23.8775,33,48.6,68.0,59.8
23.8775,33,47.9,68.1,59.8
24.898,33,48.6,68.3,59.8
27.3469,34,47.9,68.2,59.8
27.3469,34,47.9,68.2,59.8
27.3469,34,47.9,68.3,59.8
29.7959,35,47.9,68.2,59.8
29.7959,35,47.9,68.2,59.8
29.3878,35,47.9,68.2,59.8
29.7959,35,47.9,68.2,59.8
29.7959,35,47.2,68.1,59.8
29.7959,35,47.9,68.1,59.8
29.7959,35,47.2,68.0,59.8
29.7959,35,47.2,68.0,59.8
29.7959,35,47.2,68.0,59.8
29.7959,35,47.2,67.9,59.8
29.7959,35,47.2,68.0,59.8
30.4082,35,47.2,68.0,59.8
30.4082,35,47.2,68.0,59.8
29.7959,35,47.2,67.9,59.8
30.4082,35,47.2,67.7,59.8
25.5102,33,47.9,67.6,59.8
19.7959,30,47.9,67.7,59.8
0.0,19,49.5,67.7,59.8
0.0,14,50.2,67.8,59.8
0.0,9,50.2,67.7,59.8
0.0,13,50.2,67.7,59.8
14.898,28,51.1,67.8,59.8
0.0,9,51.1,67.7,59.8
0.0,19,52.2,67.8,59.8
14.898,29,53.1,67.8,59.8
16.7347,28,53.1,67.7,59.8
0.0,9,53.9,67.7,59.8
0.0,8,57.1,67.7,59.8
0.0,8,58.7,67.9,59.8
65.5102,52,47.1,69.3,59.8
48.5714,44,47.1,68.4,59.8
68.5714,53,46.1,68.7,59.8
90.6122,62,46.1,68.7,59.8
96.1225,64,46.1,68.6,59.8
86.3265,60,46.1,68.0,59.8
83.2653,59,46.7,67.6,59.8
71.6327,54,46.1,67.9,59.8
81.8367,59,46.7,68.0,59.8
84.6939,60,46.7,68.4,59.8
80.2041,58,46.7,67.6,59.8
78.3673,57,46.7,67.9,59.8
75.102,56,46.7,68.2,59.8
71.0204,54,47.6,67.8,59.8
80.2041,58,46.8,68.2,59.8
80.2041,58,47.5,67.9,59.8
76.7347,57,47.5,67.8,59.8
75.102,57,46.7,68.0,59.8
76.7347,57,46.7,68.2,59.8
76.7347,57,46.1,68.2,59.8
76.7347,57,46.7,68.2,59.8
75.102,57,46.7,68.2,59.8
75.102,57,46.1,68.1,59.8
75.102,57,46.8,68.1,59.8
75.102,57,46.8,68.1,59.8
76.7347,57,46.8,68.2,59.8
76.7347,57,46.8,68.3,59.8
83.2653,58,46.8,68.2,59.8
68.7755,53,46.8,67.4,59.8
81.8367,58,46.8,68.1,59.8
81.8367,58,46.8,68.2,59.8
81.8367,58,46.8,68.1,59.8
81.8367,57,46.8,67.6,59.8
67.9592,51,46.8,67.3,59.8
47.9592,44,47.9,67.1,59.8
39.5918,40,47.9,67.3,59.8
27.9592,35,48.6,67.4,59.8
24.898,33,48.6,67.4,59.8
0.0,8,50.6,67.6,59.8
0.0,9,54.7,67.7,59.8
24.898,35,50.3,68.4,59.8
41.0204,42,48.3,68.7,59.8
36.5306,40,48.3,68.2,59.8
44.2857,44,48.3,68.2,59.8
41.4286,42,47.6,68.2,59.8
41.4286,42,47.6,67.9,59.8
60.4082,51,47.6,68.9,59.8
63.0612,52,46.7,68.6,59.8
89.1837,63,46.1,69.1,59.8
97.7551,65,46.8,69.0,59.8
93.4694,63,46.8,68.2,59.8
93.4694,63,46.1,67.8,59.8
90.6122,62,46.8,67.8,59.8
73.2653,56,46.8,67.4,59.8
72.0408,54,46.1,67.5,59.8
70.4082,54,46.8,67.7,59.8
68.1633,53,46.8,67.7,59.8
65.102,52,46.8,67.7,59.8
63.8776,51,46.8,67.7,59.8
59.7959,50,46.8,67.7,59.8
57.7551,49,46.8,67.7,59.8
51.8367,47,46.8,67.6,59.8
48.9796,45,46.8,67.6,59.8
47.9592,45,46.8,67.7,59.8
47.9592,45,46.8,67.7,59.8
41.6327,42,46.8,67.6,59.8
37.551,40,47.9,67.6,59.8
32.8571,38,47.9,67.6,59.8
30.8163,37,47.9,67.7,59.8
29.3878,36,47.9,67.7,59.8
28.3673,35,47.9,67.7,59.8
25.5102,34,47.9,67.7,59.8
18.9796,32,48.7,67.8,59.8
18.9796,32,48.7,67.8,59.8
18.9796,32,48.7,67.9,59.8
20.4082,0,48.7,67.8,59.8
18.9796,0,48.7,67.9,59.8
0.0,5,52.7,68.5,59.8
0.0,9,53.9,68.4,59.8
18.1633,28,51.5,68.4,59.8
19.7959,29,49.5,68.0,59.8
19.7959,29,49.0,67.9,59.8
18.9796,29,49.0,67.9,59.8
16.7347,28,49.0,67.9,59.8
16.7347,28,49.8,67.9,59.8
16.7347,28,49.8,67.8,59.8
18.1633,28,49.8,67.9,59.8
16.7347,27,49.8,67.8,59.8
16.7347,27,49.8,67.9,59.8
17.551,28,50.3,68.0,59.8
17.551,28,47.9,68.1,59.8
17.551,28,47.9,68.1,59.8
18.1633,28,47.9,68.0,59.8
17.551,28,49.0,68.0,59.8
18.1633,28,49.0,68.1,59.8
19.7959,29,49.0,68.3,59.8
27.3469,33,48.3,68.4,59.8
0.0,8,49.0,67.5,59.8
16.7347,27,52.2,67.9,59.8
0.0,7,53.1,67.6,59.8
0.0,8,56.3,68.0,59.8
0.0,3,58.7,67.6,59.8
0.0,5,60.3,67.8,59.8
0.0,3,61.4,67.7,59.8
0.0,1,62.1,67.6,59.8
0.0,3,62.8,68.3,59.8
0.0,2,62.8,68.1,59.8
0.0,3,63.6,68.1,59.8
37.9592,36,54.3,69.2,59.8
56.1224,46,48.7,69.0,59.8
51.8367,44,48.7,68.2,59.8
51.8367,44,48.7,68.0,59.8
43.0612,41,48.7,68.0,59.8
66.1224,51,47.9,68.9,59.8
58.1633,47,47.9,67.7,59.8
60.8163,49,47.9,68.6,59.8
65.9184,50,49.4,67.9,59.8
50.4082,43,49.4,67.4,59.8
47.9592,43,49.4,68.2,59.8
47.9592,43,49.4,67.6,59.8
47.9592,43,49.4,67.9,59.8
54.2857,45,49.4,68.2,59.8
68.7755,51,49.4,68.8,59.8
89.1837,58,49.4,69.0,59.8
86.3265,58,49.4,68.0,59.8
97.7551,60,48.7,68.8,59.8
84.6939,58,48.7,68.2,59.8
90.6122,58,48.7,68.3,59.8
96.1225,62,48.7,68.4,59.8
90.6122,58,48.7,67.6,59.8
78.3673,54,48.7,67.4,59.8
67.9592,50,48.7,67.6,59.8
74.4898,52,48.7,67.7,59.8
59.7959,48,48.7,67.6,59.8
66.3265,49,48.7,68.2,59.8
65.102,49,48.7,67.9,59.8
66.5306,49,48.2,67.8,59.8
60.0,47,48.2,67.9,59.8
68.3673,50,48.2,68.5,59.8
63.8776,49,48.2,67.7,59.8
63.8776,49,48.2,68.3,59.8
63.8776,49,48.2,67.7,59.8
86.3265,57,47.6,68.8,59.8
84.6939,57,47.6,68.4,59.8
90.6122,59,47.6,68.3,59.8
90.6122,59,47.6,68.1,59.8
68.3673,50,47.6,67.2,59.8
68.3673,50,47.6,67.7,59.8
70.4082,51,47.6,67.8,59.8
71.8367,52,47.6,67.9,59.8
54.898,45,47.6,67.2,59.8
56.7347,46,47.6,67.9,59.8
55.5102,46,47.6,68.1,59.8
45.5102,41,47.6,67.4,59.8
45.5102,41,47.6,67.8,59.8
45.5102,41,47.6,68.0,59.8
45.5102,41,47.6,68.2,59.8
51.8367,44,47.6,68.0,59.8
40.4082,38,47.6,67.6,59.8
39.5918,38,47.6,67.8,59.8
40.0,38,47.6,67.9,59.8
40.6122,39,47.6,68.0,59.8
41.0204,39,47.6,68.0,59.8
41.0204,39,47.6,68.0,59.8
41.0204,39,47.6,68.0,59.8
41.0204,39,47.6,68.1,59.8
41.0204,39,47.6,68.2,59.8
41.6327,39,47.6,68.3,59.8
47.9592,42,47.6,68.4,59.8
50.4082,43,47.6,67.6,59.8
47.9592,42,47.6,67.9,59.8
47.9592,42,47.6,67.9,59.8
47.9592,42,47.6,68.0,59.8
47.9592,42,47.6,68.1,59.8
47.9592,42,47.6,68.1,59.8
47.9592,42,47.6,68.1,59.8
47.9592,42,47.6,68.1,59.8
40.0,38,47.6,67.7,59.8
40.4082,38,47.6,67.7,59.8
40.0,38,47.6,67.8,59.8
40.4082,38,47.6,67.8,59.8
40.0,38,47.6,67.7,59.8
40.4082,38,47.6,67.9,59.8
40.0,38,47.6,68.0,59.8
40.0,38,47.6,68.0,59.8
40.0,38,47.6,67.9,59.8
40.0,38,47.6,67.9,59.8
40.4082,38,47.6,67.8,59.8
40.0,38,47.6,67.8,59.8
40.4082,38,47.6,67.8,59.8
40.4082,38,47.6,67.8,59.8
40.4082,38,47.6,68.0,59.8
0.0,9,50.6,67.4,59.8
0.0,9,49.6,67.5,59.8
0.0,4,54.3,67.5,59.8
36.1224,37,50.3,68.8,59.8
25.5102,32,49.1,67.8,59.8
24.898,32,49.1,68.1,59.8
17.551,28,50.2,67.7,59.8
18.1633,30,51.1,68.4,59.8
43.4694,42,48.7,68.4,59.8
39.5918,39,48.7,67.9,59.8
38.9796,39,48.7,67.8,59.8
28.7755,34,48.7,67.7,59.8
30.8163,35,48.7,67.7,59.8
183.6735,78,51.2,68.4,59.8
48.5714,36,49.1,68.6,59.8
66.5306,43,48.3,68.8,59.8
81.8367,50,48.3,68.8,59.8
86.3265,52,48.3,68.6,59.8
96.1225,55,48.3,68.6,59.8
98.9796,55,48.3,68.3,59.8
98.9796,55,48.3,68.0,59.8
90.6122,53,49.0,67.8,59.8
92.2449,53,49.0,67.9,59.8
90.6122,53,49.0,67.8,59.8
90.6122,53,49.0,67.8,59.8
87.7551,52,49.0,67.8,59.8
90.6122,51,49.0,67.9,59.8
90.6122,51,49.0,68.1,59.8
89.1837,51,49.0,68.3,59.8
97.7551,54,48.3,68.5,59.8
98.9796,55,48.3,68.6,59.8
96.1225,55,48.3,68.6,59.8
98.9796,54,48.3,69.0,59.8
98.9796,55,48.3,68.9,59.8
100.2041,55,48.3,68.7,59.8
90.6122,51,48.3,67.7,59.8
76.7347,47,48.3,67.4,59.8
72.0408,45,48.3,67.8,59.8
72.0408,45,48.3,67.9,59.8
72.0408,45,48.3,67.9,59.8
72.0408,45,48.3,68.1,59.8
73.6735,45,48.3,68.1,59.8
73.6735,45,48.3,67.6,59.8
23.2653,24,48.3,66.7,59.8
28.7755,28,49.5,67.7,59.8
31.2245,29,49.5,68.2,59.8
55.3061,39,48.3,69.1,59.8
56.1224,40,48.3,68.4,59.8
53.6735,39,48.3,68.1,59.8
52.6531,38,47.8,67.7,59.8
19.7959,23,49.4,67.2,59.8
27.3469,27,49.4,67.7,59.8
0.0,9,51.4,67.4,59.8
18.9796,23,51.4,67.8,59.8
19.7959,23,49.9,67.8,59.8
0.0,7,53.9,67.6,59.8
0.0,9,56.0,68.3,59.8
0.0,9,53.0,68.2,59.8
0.0,9,55.9,67.9,59.8
0.0,9,54.3,68.2,59.8
19.7959,23,50.7,68.2,59.8
0.0,4,53.9,67.5,59.8
0.0,7,56.7,68.2,59.8
0.0,9,53.5,68.2,59.8
0.0,9,55.9,67.8,59.8
0.0,9,55.9,68.2,59.8
16.7347,22,52.7,68.3,59.8
0.0,9,54.3,67.8,59.8
0.0,8,56.3,68.1,59.8
0.0,9,57.1,68.4,59.8
16.7347,22,51.5,68.3,59.8
0.0,7,52.2,67.6,59.8
0.0,8,55.1,68.1,59.8
16.7347,22,54.3,68.3,59.8
0.0,9,51.1,68.2,59.8
0.0,9,54.3,67.8,59.8
0.0,9,55.5,68.2,59.8
14.898,20,53.5,68.3,59.8
0.0,9,53.5,67.9,59.8
0.0,8,55.5,67.9,59.8
0.0,9,56.7,68.3,59.8
16.7347,23,51.9,68.3,59.8
0.0,7,54.3,67.6,59.8
0.0,8,55.9,68.0,59.8
0.0,8,56.7,68.1,59.8
0.0,8,56.7,68.1,59.8
0.0,9,57.5,68.3,59.8
0.0,9,52.7,68.2,59.8
0.0,2,55.9,67.5,59.8
0.0,5,57.5,67.9,59.8
0.0,5,58.3,68.1,59.8
0.0,5,59.1,68.1,59.8
0.0,5,59.1,68.2,59.8
0.0,6,59.1,68.3,59.8
0.0,4,59.1,67.7,59.8
0.0,4,59.9,68.1,59.8
0.0,0,59.9,67.2,59.8
0.0,6,59.9,67.9,59.8
0.0,1,59.9,67.3,59.8
0.0,0,60.7,67.2,59.8
0.0,0,60.7,67.1,59.8
0.0,7,60.0,67.9,59.8
0.0,8,60.0,68.2,59.8
23.2653,25,50.9,68.5,59.8
32.8571,31,49.1,68.6,59.8
46.3265,38,47.9,68.7,59.8
60.4082,44,47.9,68.7,59.8
64.0816,44,47.9,68.5,59.8
68.1633,46,47.9,68.4,59.8
75.102,48,47.9,68.4,59.8
83.2653,53,48.6,68.5,59.8
89.1837,53,48.6,68.4,59.8
89.1837,53,48.6,68.2,59.8
89.1837,53,48.6,68.2,59.8
87.7551,53,48.6,68.0,59.8
83.2653,53,48.6,67.8,59.8
83.2653,53,48.6,67.7,59.8
78.3673,51,48.6,67.8,59.8
78.3673,51,48.6,67.8,59.8
78.3673,51,49.1,67.9,59.8
80.2041,51,49.1,68.1,59.8
84.6939,54,49.1,68.3,59.8
89.1837,55,49.1,68.4,59.8
98.9796,57,49.1,68.5,59.8
100.2041,57,49.1,68.5,59.8
92.2449,56,48.3,68.2,59.8
97.7551,56,48.3,67.8,59.8
96.1225,56,48.3,67.9,59.8
54.2857,41,48.3,66.7,59.8
27.3469,28,49.4,66.7,59.8
0.0,7,53.5,67.1,59.8
0.0,7,56.8,67.6,59.8
0.0,9,58.7,67.9,59.8
0.0,9,59.9,68.1,59.8
16.7347,23,57.5,68.3,59.8
23.8775,27,51.1,68.4,59.8
31.2245,31,49.9,68.4,59.8
35.3061,32,49.1,68.4,59.8
