AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
57.6596,50,70.6,100,69.2,78.3,75.3
57.6596,50,70.6,100,69.2,78.3,75.3
57.6596,50,74.4,100,69.2,78.3,75.3
58.5106,50,70.2,100,69.2,78.3,75.3
57.6596,50,73.5,100,69.2,78.3,75.3
58.5106,50,73.5,100,69.3,78.3,75.3
57.6596,50,69.7,100,69.3,78.3,75.3
57.0213,50,74.4,100,69.3,78.3,75.3
57.0213,50,74.4,100,69.2,78.3,75.3
58.0851,50,73.4,100,69.2,78.3,75.3
58.0851,50,71.3,100,69.2,78.3,75.3
58.0851,50,73.0,100,69.1,78.3,75.3
58.0851,50,68.7,100,69.1,78.3,75.3
58.0851,50,74.0,100,69.1,78.3,75.3
58.0851,50,74.0,100,69.1,78.3,75.3
58.0851,50,70.1,100,69.1,78.3,75.3
58.0851,50,69.3,100,69.1,78.3,75.3
58.0851,50,74.4,100,69.0,78.3,75.3
58.0851,50,70.1,100,68.9,78.3,75.3
58.0851,50,74.1,100,68.9,78.3,75.3
58.0851,50,74.1,100,68.9,78.3,75.3
58.0851,50,74.1,100,68.9,78.3,75.3
58.0851,50,69.1,100,68.8,78.3,75.3
58.0851,50,73.4,100,68.8,78.3,75.3
58.9362,50,73.4,100,68.8,78.3,75.3
57.8723,50,70.6,100,68.8,78.3,75.3
57.8723,50,73.9,100,68.8,78.3,75.3
58.9362,50,73.9,100,68.7,78.3,75.3
57.8723,50,73.9,100,68.7,78.3,75.3
56.1702,50,74.8,100,68.7,78.3,75.3
56.1702,50,74.8,100,68.7,78.3,75.3
56.8085,50,74.8,100,68.7,78.3,75.3
56.8085,50,71.6,100,68.7,78.3,75.3
55.5319,50,71.6,100,68.7,78.3,75.3
56.383,50,69.7,100,68.6,78.3,75.3
56.383,50,69.7,100,68.6,78.3,75.3
56.383,50,73.4,100,68.6,78.3,75.3
54.6809,50,73.4,100,68.6,78.3,75.3
56.8085,50,74.8,100,68.7,78.3,75.3
56.8085,50,74.8,100,68.7,78.3,75.3
56.1702,50,75.7,100,68.7,78.3,75.3
56.1702,50,74.4,100,68.7,78.3,75.3
56.1702,50,75.3,100,68.7,78.3,75.3
55.3191,50,75.3,100,68.7,78.3,75.3
56.8085,50,74.4,100,68.7,78.3,75.3
55.5319,50,71.2,100,68.7,78.3,75.3
56.8085,50,70.0,100,68.7,78.3,75.3
56.8085,50,70.0,100,68.7,78.3,75.3
56.8085,50,70.8,100,68.7,78.3,75.3
57.8723,50,72.4,100,68.8,78.3,75.3
57.8723,50,74.8,100,68.8,78.3,75.3
57.234,50,70.1,100,68.7,78.3,75.3
58.0851,50,74.3,100,68.7,78.3,75.3
58.0851,50,74.3,100,68.7,78.3,75.3
58.0851,50,71.6,100,68.8,78.3,75.3
58.0851,50,70.5,100,68.8,78.3,75.3
58.0851,50,72.8,100,68.7,78.3,75.3
56.8085,50,72.8,100,68.7,78.3,75.3
56.8085,50,72.8,100,68.8,78.3,75.3
56.8085,50,73.6,100,68.8,78.3,75.3
56.8085,50,73.6,100,68.8,78.3,75.3
57.8723,50,73.6,100,68.8,78.3,75.3
57.234,50,73.6,100,68.8,78.3,75.3
57.234,50,73.6,100,68.8,78.3,75.3
58.0851,50,73.6,100,68.8,78.3,75.3
57.234,50,73.6,100,68.8,78.3,75.3
58.0851,50,74.4,100,68.8,78.3,75.3
58.0851,50,73.6,100,68.7,78.3,75.3
58.0851,50,74.4,100,68.7,78.3,75.3
58.0851,50,74.4,100,68.7,78.3,75.3
58.0851,50,74.4,100,68.6,78.3,75.3
58.0851,50,74.4,100,68.6,78.3,75.3
58.0851,50,74.4,100,68.6,78.3,75.3
58.0851,50,74.4,100,68.6,78.3,75.3
58.0851,50,74.4,100,68.6,78.3,75.3
58.0851,50,74.4,100,68.6,78.3,75.3
58.0851,50,71.1,100,68.5,78.3,75.3
57.234,50,71.1,100,68.5,78.3,75.3
57.234,50,73.4,100,68.4,78.3,75.3
57.8723,50,73.4,100,68.4,78.3,75.3
58.5106,50,73.4,100,68.3,78.3,75.3
57.6596,50,73.4,100,68.3,78.3,75.3
57.6596,50,73.4,100,68.3,78.3,75.3
57.6596,50,70.3,100,68.3,78.3,75.3
58.5106,50,70.3,100,68.3,78.3,75.3
56.8085,50,72.4,100,68.2,78.3,75.3
57.8723,50,73.4,100,68.2,78.3,75.3
57.8723,50,73.4,100,68.2,78.3,75.3
57.8723,50,73.4,100,68.2,78.3,75.3
57.8723,50,73.4,100,68.2,78.3,75.3
57.234,50,73.4,100,68.2,78.3,75.3
58.0851,50,73.4,100,68.1,78.3,75.3
57.234,50,73.4,100,68.1,78.3,75.3
58.0851,50,72.5,100,68.1,78.3,75.3
58.9362,50,70.6,100,68.1,78.3,75.3
58.0851,50,71.5,100,68.1,78.3,75.3
58.0851,50,72.9,100,68.1,78.3,75.3
58.0851,50,72.0,100,68.1,78.3,75.3
58.0851,50,72.9,100,68.0,78.3,75.3
58.0851,50,72.9,100,68.0,78.3,75.3
58.0851,50,72.9,100,68.0,78.3,75.3
57.234,51,76.9,100,68.0,78.3,75.3
55.5319,50,73.4,100,67.9,78.3,75.3
55.5319,50,73.4,100,67.9,78.3,75.3
55.5319,50,73.4,100,67.8,78.3,75.3
55.5319,50,73.4,100,67.7,78.3,75.3
56.1702,50,73.4,100,67.6,78.3,75.3
55.1064,50,73.4,100,67.6,78.3,75.3
55.1064,50,73.4,100,67.4,78.3,75.3
55.1064,50,73.4,100,67.4,78.3,75.3
56.1702,50,73.4,100,67.4,78.3,75.3
55.5319,50,73.4,100,67.4,78.3,75.3
55.5319,50,73.4,100,67.4,78.3,75.3
55.5319,50,73.4,100,67.4,78.3,75.3
54.6809,50,73.4,100,67.4,78.3,75.3
56.1702,50,73.4,100,67.3,78.3,75.3
55.3191,50,73.4,100,67.3,78.3,75.3
55.3191,50,73.4,100,67.3,78.3,75.3
55.3191,50,73.4,100,67.2,78.3,75.3
56.1702,50,73.4,100,67.2,78.3,75.3
55.3191,50,73.4,100,67.2,78.3,75.3
55.3191,50,73.4,100,67.2,78.3,75.3
55.3191,50,74.4,100,67.1,78.3,75.3
55.3191,50,74.4,100,67.1,78.3,75.3
56.383,50,74.4,100,67.1,78.3,75.3
55.5319,50,73.1,100,67.1,78.3,75.3
55.5319,50,73.9,100,67.1,78.3,75.3
55.5319,50,72.5,100,67.1,78.3,75.3
55.5319,50,73.4,100,67.1,78.3,75.3
55.5319,50,71.0,100,67.1,78.3,75.3
55.5319,50,71.0,100,67.1,78.3,75.3
56.383,50,70.0,100,67.1,78.3,75.3
56.383,50,69.0,100,67.1,78.3,75.3
55.3191,50,69.7,100,67.1,78.3,75.3
55.3191,50,70.6,100,67.1,78.3,75.3
55.3191,50,70.6,100,67.1,78.3,75.3
56.383,50,70.6,100,67.1,78.3,75.3
54.6809,50,72.0,100,67.2,78.3,75.3
56.8085,50,73.1,100,67.2,78.3,75.3
55.1064,50,72.1,100,67.2,78.3,75.3
55.1064,50,69.1,100,67.2,78.3,75.3
54.4681,50,70.6,100,67.3,78.3,75.3
54.4681,50,72.0,100,67.3,78.3,75.3
55.3191,50,71.0,100,67.3,78.3,75.3
55.3191,50,69.2,100,67.3,78.3,75.3
55.3191,50,71.5,100,67.3,78.3,75.3
54.4681,50,74.9,100,67.4,78.3,75.3
54.4681,50,72.4,100,67.4,78.3,75.3
55.3191,50,74.4,100,67.4,78.3,75.3
54.6809,50,74.4,100,67.5,78.3,75.3
54.6809,50,74.4,100,67.5,78.3,75.3
54.6809,50,74.4,100,67.6,78.3,75.3
55.3191,50,73.1,100,67.6,78.3,75.3
55.3191,50,73.1,100,67.7,78.3,75.3
54.4681,50,69.2,100,67.7,78.3,75.3
55.5319,50,74.4,100,67.7,78.3,75.3
54.6809,50,74.4,100,67.7,78.3,75.3
55.5319,50,71.1,100,67.7,78.3,75.3
55.5319,50,73.9,100,67.7,78.3,75.3
54.4681,50,73.9,100,67.7,78.3,75.3
55.5319,50,73.9,100,67.7,78.3,75.3
