AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp
97.8947,83,81.5,100,70.7
97.8947,83,81.5,100,70.8
93.5088,100,84.3,100,71.3
102.1053,100,56.7,100,68.0
102.1053,81,78.3,100,69.2
102.1053,79,80.7,100,70.1
102.1053,78,78.4,100,70.7
98.9474,78,75.9,100,70.7
102.1053,78,66.1,100,71.1
102.1053,78,56.3,100,67.9
100.8772,78,71.1,100,69.4
102.1053,78,75.5,100,70.3
100.8772,78,75.5,100,70.9
100.8772,78,75.5,100,70.7
102.1053,78,74.5,100,70.9
100.8772,78,74.5,100,71.0
102.1053,78,69.5,100,71.3
102.1053,76,56.0,100,67.6
100.0,76,81.1,100,69.4
100.0,76,82.0,100,69.9
100.0,76,79.7,100,70.7
100.0,76,79.7,100,70.7
100.0,76,79.7,100,71.0
102.1053,76,55.3,100,69.8
97.8947,76,56.3,100,67.6
100.0,76,76.6,100,69.4
100.0,76,81.5,100,69.8
100.0,76,75.2,100,70.6
102.1053,76,56.4,100,70.2
102.1053,76,56.4,100,67.6
100.0,76,77.2,100,69.2
100.0,76,81.5,100,70.1
100.0,76,81.5,100,70.5
100.0,76,80.6,100,70.9
100.0,76,56.2,100,69.3
100.0,76,69.3,100,67.7
100.0,76,70.6,100,69.7
100.0,76,83.1,100,70.3
100.0,76,79.7,100,70.7
100.0,76,78.8,100,71.3
100.0,76,55.9,100,68.3
100.0,76,74.0,100,68.9
100.0,76,70.4,100,69.6
100.0,76,72.0,100,70.1
98.9474,76,80.2,100,70.9
100.8772,76,62.4,100,71.2
102.1053,76,55.9,100,68.7
100.0,76,71.9,100,68.2
100.0,76,74.0,100,70.1
100.0,76,75.9,100,70.6
100.0,76,70.1,100,70.7
100.0,76,59.2,100,71.0
100.0,76,55.5,100,67.9
98.9474,76,71.4,100,69.2
100.0,76,79.1,100,69.8
100.0,76,72.4,100,70.3
100.0,76,76.3,100,70.8
100.0,76,76.3,100,71.2
100.0,76,55.6,100,68.4
100.0,76,70.5,100,68.3
98.9474,76,80.8,100,69.6
100.0,76,74.2,100,70.8
100.0,76,76.6,100,70.5
100.0,76,82.5,100,71.0
100.0,76,82.5,100,71.2
100.0,76,55.6,100,68.4
100.0,76,77.9,100,69.1
100.0,76,72.5,100,70.1
98.9474,76,80.5,100,70.1
98.9474,76,80.5,100,70.7
100.0,76,70.1,100,71.3
100.0,76,55.2,100,68.1
100.0,76,73.5,100,69.0
100.0,76,70.6,100,69.9
100.0,76,76.3,100,70.0
100.0,76,78.9,100,70.7
100.0,76,78.9,100,70.9
100.0,76,76.6,100,71.0
100.0,76,56.3,100,69.3
104.0351,81,57.5,100,67.7
102.9825,79,77.5,100,69.6
102.9825,78,82.0,100,70.1
100.8772,78,81.1,100,70.7
102.1053,78,81.1,100,71.2
102.1053,78,56.0,100,68.2
102.1053,78,74.9,100,68.7
100.8772,78,79.0,100,69.7
102.1053,78,81.1,100,70.3
102.1053,78,81.1,100,70.7
102.1053,78,81.1,100,71.1
102.1053,78,56.1,100,68.8
100.0,78,82.0,100,68.2
100.0,78,75.5,100,69.9
102.1053,78,77.0,100,70.5
100.0,78,73.5,100,70.7
100.0,78,77.7,100,70.8
102.9825,78,65.3,0,71.2
102.9825,77,56.3,100,67.8
100.8772,77,81.1,100,69.3
95.614,100,78.7,100,70.0
105.0877,99,77.1,100,70.5
102.1053,79,81.1,100,70.8
102.1053,78,74.3,100,71.3
100.8772,77,55.8,100,67.9
95.614,82,81.5,100,69.2
102.9825,79,74.3,100,70.1
102.9825,78,70.6,100,70.3
102.9825,78,82.0,100,70.8
102.9825,77,56.3,100,68.6
102.9825,77,78.7,100,68.2
102.9825,77,83.5,100,69.2
102.9825,77,80.7,100,70.9
102.9825,77,75.3,100,70.8
102.9825,77,55.6,100,69.1
100.0,76,79.1,100,68.0
100.0,76,80.1,100,69.8
100.0,76,81.6,100,70.5
100.0,76,78.5,100,70.9
98.9474,76,82.6,100,70.7
100.8772,76,56.0,100,69.7
100.8772,76,56.0,100,68.7
100.8772,76,78.2,100,69.1
100.8772,76,78.2,100,69.9
98.9474,76,78.2,100,70.4
100.0,76,69.1,100,70.4
100.0,76,72.5,100,70.8
100.0,76,57.5,100,70.3
100.0,76,56.3,100,67.9
100.0,76,68.2,100,69.5
100.0,76,72.0,100,70.4
100.0,76,73.0,100,70.8
100.0,76,74.9,100,70.4
100.0,76,56.4,100,69.2
100.0,76,71.2,100,67.7
100.0,76,68.1,100,69.4
100.0,76,75.1,100,70.6
100.0,76,68.7,100,70.8
100.0,76,68.7,100,70.7
100.0,76,72.2,100,70.9
100.0,76,68.8,100,70.7
100.0,76,68.8,100,71.3
100.0,76,56.3,100,68.3
100.0,76,77.5,100,69.0
100.0,76,77.5,100,70.0
98.9474,78,71.0,100,70.3
98.9474,78,71.0,100,71.0
100.8772,78,56.7,100,69.0
102.1053,78,57.9,100,67.9
100.8772,78,74.5,100,69.5
100.8772,78,77.2,100,70.4
100.8772,78,75.3,100,70.3
100.8772,78,75.3,100,71.0
100.8772,78,76.7,100,71.2
102.9825,79,55.9,100,67.6
102.9825,78,68.2,100,69.2
100.8772,78,72.4,100,69.9
102.1053,77,67.2,100,70.4
102.1053,77,70.6,100,70.5
102.1053,77,70.6,100,71.0
102.1053,77,56.0,100,70.3
100.8772,76,58.2,100,67.3
100.8772,76,78.0,100,69.3
100.8772,76,78.0,100,70.6
100.8772,76,69.2,100,70.5
100.8772,76,71.8,100,70.7
100.8772,76,69.2,100,70.5
100.8772,76,57.6,100,70.6
100.8772,76,57.6,100,67.2
100.8772,76,79.6,100,69.3
100.8772,76,79.6,100,70.1
100.8772,76,79.6,100,70.5
100.8772,76,79.6,100,70.9
100.8772,76,79.6,100,71.2
100.8772,76,56.3,100,68.0
100.8772,76,78.9,100,69.3
100.8772,76,80.2,100,70.2
100.8772,76,70.6,100,70.7
100.8772,76,73.5,100,70.9
100.8772,76,55.8,100,69.2
100.8772,76,64.2,100,67.4
100.8772,76,80.1,100,69.2
100.8772,76,72.7,100,70.0
100.8772,76,72.7,100,70.3
100.8772,76,73.5,100,70.8
102.1053,76,57.6,100,70.4
100.8772,76,56.3,100,67.6
100.8772,76,74.9,100,69.6
100.8772,76,78.3,100,70.6
98.9474,76,78.3,100,70.9
98.9474,76,80.6,100,70.7
100.0,76,82.0,100,71.0
100.0,76,72.5,100,71.3
100.0,76,56.3,100,67.8
100.0,76,79.4,100,69.6
100.0,76,79.4,100,70.2
100.0,76,79.4,100,70.4
100.0,76,79.4,100,70.5
100.0,76,79.4,100,70.8
100.0,76,55.2,100,68.7
100.0,76,78.8,100,67.9
100.0,76,75.3,100,69.7
100.0,76,82.0,100,70.2
94.7368,100,84.3,100,70.7
102.1053,77,56.4,100,68.4
98.9474,77,83.0,100,68.5
102.1053,77,73.0,100,70.0
100.0,77,83.1,100,70.2
100.0,77,86.2,100,69.4
100.0,77,86.2,100,69.4
95.614,100,89.2,100,70.5
95.614,100,89.2,100,71.2
96.8421,100,56.7,100,67.9
96.8421,100,77.3,100,69.3
96.8421,100,84.1,100,70.2
100.0,100,74.2,100,70.7
102.1053,100,78.7,100,70.8
102.1053,79,55.6,100,69.8
100.8772,78,56.8,100,68.0
102.1053,78,73.4,100,69.3
102.1053,78,70.1,100,70.0
102.1053,78,70.1,100,70.4
102.1053,78,70.1,100,70.9
102.1053,77,72.5,100,71.3
100.8772,76,56.8,100,68.6
100.8772,76,72.4,100,68.6
100.8772,76,70.5,100,69.8
100.8772,76,67.3,100,70.4
100.8772,76,68.6,100,70.6
100.8772,76,70.1,100,70.7
100.8772,76,70.1,100,70.8
100.8772,76,74.0,100,71.2
100.8772,76,57.1,100,68.8
100.8772,76,69.9,100,68.0
100.8772,76,72.4,100,69.6
100.8772,76,74.3,100,70.6
100.8772,76,75.4,100,70.5
100.8772,76,60.0,0,70.9
100.8772,76,56.4,100,67.9
98.9474,76,74.2,100,69.4
96.8421,78,72.4,100,70.1
97.8947,78,73.3,100,70.6
97.8947,78,70.5,100,70.4
97.8947,78,76.4,100,70.8
97.8947,78,72.5,100,71.0
98.9474,78,58.4,0,70.7
95.614,81,56.8,100,68.4
98.9474,83,73.9,100,69.0
97.8947,83,82.4,100,69.7
97.8947,83,76.2,100,70.5
98.9474,83,79.8,100,70.3
100.0,84,56.4,100,70.0
100.0,84,56.4,100,68.1
97.8947,85,75.3,100,69.2
100.0,85,81.5,100,70.1
100.0,85,76.8,100,70.8
100.0,85,71.4,100,70.9
97.8947,85,64.0,0,71.2
98.9474,85,56.4,100,68.1
96.8421,85,78.2,100,69.0
97.8947,86,78.2,100,69.9
98.9474,86,73.5,100,70.4
97.8947,86,82.9,100,70.6
96.8421,87,79.6,100,71.1
96.8421,87,56.0,100,68.8
96.8421,93,62.4,100,68.1
95.614,100,83.8,100,69.6
97.8947,100,74.8,100,70.3
97.8947,100,78.8,100,70.5
100.8772,100,78.8,100,70.9
102.1053,80,55.6,100,68.5
102.1053,78,76.8,100,68.4
100.0,78,82.5,100,69.7
98.9474,78,84.3,100,70.5
102.1053,78,83.1,100,70.6
100.0,78,79.1,100,70.8
102.1053,78,58.5,100,70.7
100.8772,78,55.9,100,67.5
100.8772,79,74.0,100,69.8
102.1053,79,74.9,100,70.0
100.8772,78,86.2,100,70.3
100.8772,78,84.9,100,71.0
102.1053,78,55.6,100,68.1
100.0,78,82.5,100,68.5
100.0,78,75.8,100,70.0
100.0,78,83.7,100,70.5
100.0,78,82.5,100,70.8
100.0,78,82.5,100,70.7
100.0,78,82.5,100,71.0
100.0,78,82.5,100,71.2
102.9825,78,55.6,100,68.1
100.8772,78,82.6,100,68.8
100.8772,78,82.6,100,70.0
100.8772,78,82.6,100,70.3
100.8772,78,82.6,100,70.5
100.8772,78,83.8,100,70.6
102.1053,78,58.3,100,70.7
102.1053,78,56.7,100,67.3
100.8772,78,85.6,100,69.4
100.8772,78,84.3,100,70.2
100.8772,78,83.2,100,70.2
102.9825,78,77.8,100,69.3
104.0351,95,87.4,100,69.2
100.8772,79,86.2,100,68.8
102.1053,78,84.4,100,67.6
102.1053,78,84.4,100,68.3
102.1053,78,77.0,100,69.0
100.8772,78,84.4,100,70.8
100.8772,78,83.1,100,71.0
102.1053,77,56.0,100,68.2
100.8772,77,82.0,100,69.0
100.8772,77,75.1,100,70.2
100.8772,77,75.1,100,70.8
102.1053,77,77.2,100,70.7
102.1053,77,55.9,100,69.2
102.1053,77,60.7,100,67.7
100.8772,77,74.4,100,69.6
100.8772,77,74.4,100,70.4
100.8772,77,73.6,100,70.4
100.8772,77,74.6,100,70.6
100.8772,77,77.7,100,71.1
100.8772,76,56.0,100,68.3
100.8772,76,73.9,100,68.8
100.8772,76,77.5,100,69.9
100.8772,76,76.2,100,70.4
100.8772,76,72.6,100,70.4
100.8772,76,74.4,100,71.0
100.8772,76,56.7,100,68.8
100.8772,76,73.3,100,68.1
100.8772,76,73.3,100,69.6
97.8947,76,71.1,100,70.4
100.0,78,76.4,100,70.5
100.0,78,81.1,100,71.1
102.1053,78,56.2,100,67.8
102.1053,78,65.8,100,69.2
102.1053,78,74.4,100,70.2
100.8772,78,79.7,100,70.8
100.8772,78,78.8,100,70.5
102.1053,78,56.8,100,69.7
97.8947,80,62.4,100,67.4
96.8421,82,78.3,100,69.6
96.8421,82,81.1,100,70.2
97.8947,82,77.0,100,70.7
98.9474,82,72.5,100,71.0
100.8772,82,77.0,100,71.1
100.8772,82,79.5,100,71.0
102.1053,82,77.1,100,70.9
94.7368,100,75.3,100,71.1
94.7368,100,74.4,100,70.9
94.7368,100,76.8,100,71.1
92.4561,100,81.5,100,71.1
92.4561,100,79.6,100,71.2
94.7368,100,56.5,100,68.5
93.5088,100,74.0,100,68.4
93.5088,100,81.3,100,69.7
93.5088,100,79.2,100,70.3
94.7368,100,78.3,100,70.6
98.9474,100,83.8,100,71.0
100.0,100,56.4,100,69.3
100.0,100,57.9,100,67.4
98.9474,100,74.1,100,69.7
97.8947,100,82.0,100,70.3
98.9474,100,75.9,100,70.7
97.8947,100,76.8,100,70.5
97.8947,100,85.4,100,70.8
98.9474,100,81.5,100,71.0
98.9474,100,59.8,0,70.8
100.0,100,56.3,100,67.6
97.8947,100,75.8,100,69.5
100.0,100,79.2,100,70.0
97.8947,100,83.9,100,70.5
98.9474,100,77.9,100,70.8
98.9474,100,83.6,100,71.3
100.0,100,56.4,100,67.9
104.0351,98,77.0,100,69.2
102.1053,86,81.1,100,69.9
91.2281,100,73.3,100,70.5
100.0,100,78.4,100,70.7
100.0,82,82.5,100,70.8
102.1053,81,80.6,100,71.0
102.1053,79,56.0,100,68.6
102.1053,79,81.5,100,68.2
100.8772,79,77.2,100,69.7
100.8772,79,78.3,100,70.4
100.8772,79,74.9,100,70.8
100.8772,79,82.5,100,70.6
102.1053,79,74.7,100,70.8
102.1053,79,81.6,100,71.1
102.1053,79,81.6,100,71.2
100.0,80,73.4,100,68.2
94.7368,87,75.3,100,69.4
96.8421,92,74.0,100,69.0
102.1053,93,80.6,100,69.3
102.1053,87,81.5,100,69.7
102.1053,84,81.5,100,70.3
102.1053,84,76.4,100,70.5
102.1053,84,78.2,100,70.0
100.8772,84,81.5,100,69.6
102.1053,84,76.1,100,69.8
100.8772,84,77.2,100,70.3
102.1053,84,75.4,100,70.5
102.1053,86,75.4,100,70.7
102.1053,86,63.5,100,71.0
102.1053,85,55.6,100,68.3
100.8772,86,73.3,100,69.0
96.8421,87,71.5,100,70.1
102.1053,87,75.4,100,70.5
102.1053,87,72.7,100,70.8
100.8772,87,70.5,100,71.0
102.1053,86,56.7,100,70.4
102.1053,86,56.7,100,68.4
100.8772,85,66.6,100,68.4
100.8772,85,67.3,100,69.8
100.8772,85,67.3,100,70.2
100.8772,85,70.6,100,70.9
100.8772,85,70.6,100,70.9
100.8772,85,71.6,100,71.1
100.8772,85,71.6,100,71.0
100.8772,85,56.4,100,70.0
100.8772,85,56.4,100,68.2
100.8772,85,65.8,100,68.9
100.8772,85,70.6,100,69.9
100.8772,85,70.6,100,70.4
97.8947,85,74.8,100,70.6
100.0,85,73.1,100,70.9
98.9474,85,73.1,100,71.0
100.8772,85,57.6,100,70.5
100.8772,85,56.3,100,68.2
98.9474,85,66.9,100,68.6
100.8772,85,72.0,100,69.7
98.9474,85,74.8,100,70.6
98.9474,85,73.4,100,70.7
98.9474,85,73.4,100,70.8
100.0,85,72.4,100,70.8
98.9474,85,72.4,100,71.0
98.9474,85,73.9,100,71.1
100.0,85,56.4,100,69.7
98.9474,85,56.4,100,68.6
98.9474,85,71.5,100,68.6
98.9474,85,75.2,100,69.9
97.8947,85,73.5,100,70.4
98.9474,85,71.6,100,70.9
98.9474,85,71.6,100,71.0
98.9474,85,71.6,100,71.0
97.8947,90,72.9,100,71.1
100.8772,90,72.1,100,71.2
102.9825,90,56.3,100,68.9
100.8772,90,67.0,100,68.0
102.1053,90,70.6,100,69.6
100.0,90,70.6,100,70.7
100.0,90,73.0,100,70.4
100.0,90,74.7,100,70.7
100.0,90,72.3,100,70.8
93.5088,100,74.4,100,70.8
93.5088,100,77.0,100,71.0
94.7368,100,80.7,100,71.0
93.5088,100,68.6,100,71.1
95.614,100,56.4,100,68.3
95.614,100,74.2,100,68.2
95.614,100,76.8,100,69.7
93.5088,100,76.8,100,70.4
94.7368,100,74.9,100,70.8
94.7368,100,76.8,100,70.8
94.7368,100,76.8,100,70.8
94.7368,100,75.0,100,71.0
94.7368,100,77.2,100,71.1
96.8421,100,56.0,100,69.6
94.7368,100,56.8,100,68.1
93.5088,100,80.0,100,69.0
93.5088,100,79.1,100,70.0
93.5088,100,81.7,100,70.2
94.7368,100,77.3,100,70.7
97.8947,100,77.3,100,71.0
100.0,100,75.8,100,71.2
102.9825,98,56.7,100,70.1
102.9825,81,55.9,100,67.8
102.9825,81,72.5,100,69.0
102.9825,81,77.7,100,69.9
104.0351,80,80.6,100,70.3
102.1053,80,80.6,100,70.7
102.1053,80,80.6,100,71.2
100.0,80,56.0,100,69.6
100.0,80,58.3,100,67.8
100.0,80,73.9,100,69.0
97.8947,84,73.9,100,70.1
97.8947,85,76.0,100,70.2
96.8421,87,76.0,100,70.6
96.8421,91,76.0,100,70.9
95.614,100,81.8,100,71.2
95.614,100,56.7,100,68.7
93.5088,100,77.2,100,68.5
93.5088,100,81.1,100,69.6
94.7368,100,82.5,100,70.2
94.7368,100,76.4,100,70.4
94.7368,100,76.4,100,70.5
93.5088,100,79.6,100,70.3
95.614,100,76.8,100,70.0
95.614,100,76.8,100,70.2
97.8947,100,78.7,100,70.6
102.1053,100,76.4,100,71.0
102.1053,81,76.4,100,71.0
102.1053,81,77.3,100,71.0
102.1053,79,56.8,100,70.1
100.0,78,56.0,100,68.3
102.1053,78,71.8,100,68.8
95.614,75,85.2,100,69.2
97.8947,81,75.9,100,71.0
97.8947,81,73.0,100,71.2
96.8421,81,74.3,100,70.8
96.8421,100,75.9,100,71.0
97.8947,100,75.9,100,71.2
98.9474,100,56.8,100,69.8
102.1053,100,56.8,100,67.8
102.1053,100,71.6,100,69.2
100.8772,100,76.3,100,70.0
102.1053,100,76.3,100,70.6
102.1053,100,74.4,100,70.7
102.1053,100,75.3,100,70.9
100.8772,100,77.2,100,71.0
100.8772,100,56.8,100,69.1
102.9825,100,59.1,100,67.9
102.9825,100,72.0,100,69.2
100.8772,100,74.4,100,70.1
102.1053,100,73.5,100,70.4
102.1053,99,75.9,100,70.8
102.1053,87,71.9,100,71.3
102.1053,84,56.5,100,68.5
100.8772,84,67.5,100,68.2
100.8772,84,72.6,100,69.7
100.8772,84,74.7,100,70.3
98.9474,84,71.6,100,70.8
97.8947,84,71.6,100,70.7
95.614,88,73.4,100,70.7
95.614,100,75.8,100,70.9
92.4561,100,76.8,100,71.2
94.7368,100,56.9,100,69.2
94.7368,100,56.9,100,68.4
93.5088,100,66.2,100,69.4
93.5088,100,72.8,100,70.1
92.4561,100,81.5,100,70.5
94.7368,100,73.6,100,70.9
94.7368,100,56.3,100,69.4
94.7368,100,56.3,100,68.3
94.7368,100,69.1,100,69.0
94.7368,100,72.0,100,69.9
93.5088,100,73.5,100,70.4
94.7368,100,73.5,100,71.0
93.5088,100,71.6,100,71.0
93.5088,100,71.6,100,70.9
93.5088,100,71.6,100,70.9
95.614,100,71.6,100,70.9
95.614,100,72.9,100,70.9
95.614,100,72.9,100,70.8
95.614,100,71.6,100,70.9
97.8947,100,71.6,100,70.8
102.9825,97,71.6,100,70.7
102.9825,85,71.6,100,70.9
102.9825,82,73.4,100,71.2
100.8772,81,72.4,100,71.2
102.1053,81,69.7,100,71.0
102.1053,81,65.3,100,70.0
100.8772,81,62.0,100,69.1
102.9825,81,59.2,100,67.9
102.9825,81,57.6,100,67.1
102.9825,80,56.8,100,66.5
102.9825,79,56.0,100,65.8
102.9825,78,56.0,100,65.0
102.9825,78,56.0,100,64.6
100.8772,77,56.0,100,64.1
102.1053,77,56.0,100,64.0
100.8772,77,56.0,100,63.7
100.8772,77,55.2,100,63.5
102.1053,77,55.2,100,63.3
100.0,77,55.2,100,63.2
102.9825,78,55.2,100,63.1
102.9825,78,55.2,100,63.3
102.9825,78,55.2,100,63.2
102.9825,78,55.2,100,63.4
102.9825,78,55.2,100,63.0
102.9825,78,55.2,100,63.1
102.9825,78,55.2,100,62.8
102.9825,78,55.2,100,62.7
102.9825,78,55.2,100,62.5
100.8772,78,55.2,100,62.4
102.9825,78,55.2,100,62.2
102.9825,78,55.2,100,62.0
100.8772,77,55.2,100,62.2
100.8772,77,61.5,100,62.2
102.1053,77,83.8,100,65.0
100.8772,77,83.8,100,66.7
97.8947,79,87.4,100,68.0
102.9825,79,83.1,100,69.2
100.8772,88,85.6,100,70.7
102.9825,85,82.5,100,71.2
102.9825,77,56.4,100,68.7
100.8772,78,77.7,100,68.5
100.8772,78,71.6,100,69.4
102.1053,78,81.1,100,70.5
102.1053,78,56.4,100,69.1
100.8772,78,61.0,100,67.6
102.1053,78,72.4,100,69.5
100.0,78,77.6,100,70.0
102.1053,78,71.9,100,70.4
100.8772,78,74.4,100,71.2
102.1053,78,56.8,100,69.4
102.1053,78,56.8,100,68.4
102.1053,78,69.7,100,69.4
100.8772,78,77.8,100,70.4
100.8772,78,79.0,100,70.4
100.8772,78,75.3,100,70.8
100.8772,78,56.4,100,69.9
100.8772,78,56.4,100,68.4
98.9474,78,73.4,100,68.8
100.8772,78,71.5,100,70.1
100.8772,78,71.5,100,70.3
97.8947,78,74.7,100,70.4
98.9474,78,77.2,100,70.8
100.0,80,72.9,100,71.3
102.1053,80,56.4,100,68.7
102.1053,80,59.1,100,68.2
100.0,80,68.1,100,69.4
100.0,80,73.4,100,70.4
100.0,80,73.4,100,70.6
100.0,80,71.1,100,71.1
100.0,80,71.1,100,71.2
100.0,80,56.4,100,69.4
100.0,80,56.4,100,68.4
100.0,80,70.8,100,69.0
100.0,80,72.4,100,70.0
100.0,80,73.8,100,70.3
100.0,80,77.7,100,71.2
100.0,80,55.9,100,70.0
100.0,80,55.9,100,68.6
100.0,80,73.4,100,68.7
100.0,80,73.4,100,70.0
100.0,80,69.7,100,70.5
100.0,80,72.0,100,70.6
100.0,80,72.0,100,71.0
102.1053,80,56.3,100,69.2
102.1053,80,60.1,100,67.7
100.8772,80,72.9,100,69.5
100.8772,80,80.1,100,70.3
100.8772,80,73.9,100,70.5
100.8772,80,71.1,100,70.8
100.8772,80,69.5,100,70.8
98.9474,80,74.4,100,70.8
97.8947,82,74.4,100,70.8
96.8421,82,74.4,100,70.7
97.8947,83,81.1,100,70.9
98.9474,86,57.2,100,70.8
100.0,86,57.2,100,68.8
100.0,86,61.9,100,68.4
100.0,86,74.4,100,69.5
98.9474,87,76.4,100,70.5
100.8772,100,76.4,100,70.8
102.9825,93,56.4,100,69.8
100.8772,82,56.4,100,69.0
102.1053,82,74.5,100,69.1
100.8772,82,72.5,100,70.0
100.8772,82,69.2,100,71.0
100.8772,82,70.2,100,71.0
102.9825,82,56.4,100,70.2
100.8772,81,56.4,100,68.7
95.614,84,69.0,100,68.2
98.9474,89,74.3,100,69.8
98.9474,89,78.3,100,70.3
100.0,89,72.0,100,71.0
100.0,89,56.3,100,69.2
97.8947,100,58.3,100,68.1
102.1053,100,72.0,100,69.3
97.8947,100,67.2,100,70.3
94.7368,100,80.6,100,70.5
100.0,100,72.9,100,70.7
100.0,100,71.6,100,70.8
104.0351,96,72.5,100,71.1
102.9825,86,75.7,100,71.1
102.9825,81,56.4,100,69.9
102.9825,81,56.4,100,68.1
102.9825,81,73.3,100,69.0
102.9825,81,73.3,100,70.1
100.8772,81,71.5,100,70.1
100.8772,81,81.5,100,71.1
102.1053,81,56.7,100,68.8
102.1053,81,71.0,100,68.1
93.5088,100,78.3,100,70.0
93.5088,100,77.3,100,70.3
94.7368,100,74.5,100,70.5
94.7368,100,67.5,0,71.3
94.7368,100,56.8,100,68.2
94.7368,100,77.3,100,69.2
94.7368,100,73.6,100,69.9
90.1754,100,69.2,100,70.7
95.614,100,78.1,100,70.7
97.8947,100,57.2,100,70.7
96.8421,100,57.2,100,68.7
100.0,100,66.7,100,68.4
100.0,100,70.9,100,70.0
102.9825,86,70.9,100,70.3
100.8772,85,73.3,100,70.7
102.9825,83,57.1,100,70.2
102.9825,83,57.1,100,69.2
98.9474,83,57.1,100,69.2
98.9474,83,60.9,100,69.4
100.0,83,68.7,100,70.2
100.0,83,68.7,100,70.5
96.8421,100,67.3,100,70.7
92.4561,100,73.0,100,71.2
93.5088,100,57.9,100,69.0
91.2281,100,57.9,100,69.1
91.2281,100,65.9,100,68.7
91.2281,100,65.9,100,70.1
96.8421,100,67.3,100,70.8
95.614,100,70.5,100,70.8
96.8421,100,56.8,100,70.7
96.8421,100,56.0,100,70.0
96.8421,100,56.0,100,68.9
97.8947,100,59.1,100,69.1
98.9474,100,66.3,100,70.0
100.0,100,61.6,100,70.2
98.9474,100,69.6,100,70.7
100.0,100,60.6,100,71.0
