AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
0.0,0,61.5,70.3,82.0,76.0
97.7193,68,55.2,69.7,68.0,53.0
97.7193,68,55.2,70.0,68.0,53.0
97.7193,68,55.9,70.1,68.0,53.0
97.7193,68,55.9,69.7,68.0,53.0
100.1754,68,54.8,69.7,68.0,53.0
85.2632,61,55.9,68.7,68.0,53.0
95.9649,67,55.2,68.7,68.0,53.0
99.2982,69,55.2,68.5,68.0,53.0
99.2982,69,55.2,69.1,68.0,53.0
99.2982,69,55.2,69.6,68.0,53.0
99.2982,69,55.2,69.9,68.0,53.0
97.7193,69,55.2,69.7,68.0,53.0
97.7193,69,55.2,69.5,68.0,53.0
99.2982,69,55.2,69.4,68.0,53.0
99.2982,69,55.2,69.5,68.0,53.0
97.7193,69,55.2,69.7,68.0,53.0
97.7193,69,55.2,69.4,68.0,53.0
99.2982,69,55.2,69.3,68.0,53.0
97.7193,69,55.2,69.3,68.0,53.0
101.0526,69,55.2,69.1,68.0,53.0
101.0526,68,55.2,68.8,68.0,53.0
98.4211,66,55.2,68.4,68.0,53.0
95.9649,65,55.2,68.2,68.0,53.0
95.9649,65,55.2,67.9,68.0,53.0
95.9649,65,55.2,67.8,68.0,53.0
91.579,63,55.2,67.6,68.0,53.0
78.4211,57,55.2,67.4,68.0,53.0
65.9649,52,55.2,67.2,68.0,53.0
51.7544,46,56.3,67.2,68.0,53.0
36.4912,38,56.3,67.1,68.0,53.0
22.1053,32,55.6,67.2,68.0,53.0
0.0,6,58.0,67.2,68.0,53.0
0.0,3,59.9,67.4,68.0,53.0
0.0,1,61.1,67.6,68.0,53.0
0.0,0,61.1,67.6,68.0,53.0
0.0,0,61.1,67.7,68.0,53.0
0.0,0,61.1,67.7,68.0,53.0
0.0,1,61.1,67.8,68.0,53.0
0.0,1,61.1,67.8,68.0,53.0
0.0,1,61.1,67.8,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,61.1,67.9,68.0,53.0
0.0,1,60.4,67.9,68.0,53.0
9.1228,1,60.4,67.9,68.0,53.0
0.0,1,60.4,67.8,68.0,53.0
9.1228,1,60.4,67.8,68.0,53.0
9.1228,1,60.4,67.8,68.0,53.0
0.0,1,60.4,67.8,68.0,53.0
9.1228,0,60.8,67.7,68.0,53.0
9.1228,0,60.0,67.7,68.0,53.0
0.0,0,59.2,67.6,68.0,53.0
0.0,0,59.2,67.7,68.0,53.0
0.0,0,59.2,67.7,68.0,53.0
0.0,0,59.9,67.7,68.0,53.0
0.0,0,59.9,67.7,68.0,53.0
0.0,0,59.9,67.7,68.0,53.0
0.0,0,59.9,67.7,68.0,53.0
0.0,1,59.9,67.8,68.0,53.0
0.0,0,59.9,67.7,68.0,53.0
0.0,0,59.9,67.7,68.0,53.0
0.0,1,60.7,67.8,68.0,53.0
0.0,1,60.7,67.8,68.0,53.0
0.0,1,60.7,67.8,68.0,53.0
0.0,1,60.7,67.9,68.0,53.0
0.0,1,60.7,68.1,68.0,53.0
0.0,4,60.7,68.4,68.0,53.0
30.1754,37,56.8,69.0,68.0,53.0
53.6842,49,56.0,69.2,68.0,53.0
