AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
99.0,62,67.7,100,66.2,69.0,66.0
97.8,62,56.4,100,65.6,69.0,66.0
99.0,62,56.4,100,65.1,69.0,66.0
99.0,62,63.2,100,65.4,69.0,66.0
99.0,62,67.3,100,65.9,69.0,66.0
99.0,62,69.2,100,66.2,69.0,66.0
99.0,62,56.4,100,65.7,69.0,66.0
99.0,62,56.4,100,65.5,69.0,66.0
99.0,62,57.1,100,65.1,69.0,66.0
99.0,62,65.8,100,65.5,69.0,66.0
99.0,62,68.6,100,65.6,69.0,66.0
99.0,62,67.3,100,65.9,69.0,66.0
99.0,62,67.3,100,66.0,69.0,66.0
97.8,62,68.1,100,66.1,69.0,66.0
99.0,62,69.6,100,66.1,69.0,66.0
99.0,62,65.8,100,66.2,69.0,66.0
97.8,62,66.7,100,66.1,69.0,66.0
99.0,62,68.4,100,66.2,69.0,66.0
97.8,62,68.4,100,66.2,69.0,66.0
99.0,62,69.6,100,66.2,69.0,66.0
99.0,62,63.7,0,66.3,69.0,66.0
97.8,62,56.0,100,65.6,69.0,66.0
99.0,62,56.0,100,65.5,69.0,66.0
99.0,62,57.8,100,65.1,69.0,66.0
99.0,62,64.0,100,65.6,69.0,66.0
97.8,62,64.0,100,65.6,69.0,66.0
99.0,62,71.0,100,66.0,69.0,66.0
97.8,62,71.0,100,66.2,69.0,66.0
99.0,62,61.7,0,66.2,69.0,66.0
99.0,62,56.0,100,65.3,69.0,66.0
99.0,62,64.8,100,65.4,69.0,66.0
99.0,62,66.3,100,65.6,69.0,66.0
99.0,62,66.3,100,65.6,69.0,66.0
100.2,62,67.3,100,66.1,69.0,66.0
99.0,62,67.3,100,66.2,69.0,66.0
99.0,62,56.4,100,65.7,69.0,66.0
99.0,62,55.6,100,65.4,69.0,66.0
99.0,62,55.6,100,65.5,69.0,66.0
97.8,62,66.2,100,65.3,69.0,66.0
100.2,62,66.2,100,65.5,69.0,66.0
99.0,62,58.0,100,65.7,69.0,66.0
100.2,62,55.2,100,65.1,69.0,66.0
99.0,62,67.2,100,65.5,69.0,66.0
100.2,62,65.9,100,65.6,69.0,66.0
97.8,62,68.2,100,66.0,69.0,66.0
99.0,62,67.5,100,66.2,69.0,66.0
100.2,62,56.4,100,65.4,69.0,66.0
102.6,62,59.9,100,65.1,69.0,66.0
101.4,62,64.8,100,65.5,69.0,66.0
96.4,61,64.8,100,65.6,69.0,66.0
99.0,61,68.9,100,66.2,69.0,66.0
99.0,61,56.8,0,65.8,69.0,66.0
99.0,61,55.6,100,65.3,69.0,66.0
99.0,61,65.0,100,65.2,69.0,66.0
99.0,61,65.0,100,65.5,69.0,66.0
100.2,61,70.1,100,65.9,69.0,66.0
99.0,61,71.0,100,66.2,69.0,66.0
99.0,61,56.1,100,65.5,69.0,66.0
99.0,61,57.4,100,65.1,69.0,66.0
99.0,61,64.8,100,65.6,69.0,66.0
99.0,61,64.8,100,65.5,69.0,66.0
99.0,61,66.2,100,65.6,69.0,66.0
99.0,61,71.0,100,66.1,69.0,66.0
99.0,61,71.0,100,66.2,69.0,66.0
97.8,61,55.6,100,65.6,69.0,66.0
99.0,61,55.6,100,65.3,69.0,66.0
99.0,61,63.2,100,65.3,69.0,66.0
99.0,61,65.3,100,65.5,69.0,66.0
99.0,61,67.7,100,65.7,69.0,66.0
99.0,61,69.1,100,65.8,69.0,66.0
99.0,61,69.1,100,66.0,69.0,66.0
99.0,61,69.1,100,66.1,69.0,66.0
97.8,61,67.9,100,66.1,69.0,66.0
99.0,61,67.9,100,66.2,69.0,66.0
99.0,61,58.9,0,66.1,69.0,66.0
99.0,61,55.9,100,65.3,69.0,66.0
99.0,61,60.3,100,65.2,69.0,66.0
97.8,61,64.0,100,65.7,69.0,66.0
97.8,61,63.2,100,65.8,69.0,66.0
97.8,61,63.2,100,65.7,69.0,66.0
99.0,61,63.2,100,65.6,69.0,66.0
97.8,61,64.4,100,65.7,69.0,66.0
99.0,61,66.7,100,65.8,69.0,66.0
