AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
53.3333,42,55.9,0,68.1,69.5,66.5
52.6667,42,55.9,0,68.0,69.5,66.5
52.6667,42,55.9,0,67.9,69.5,66.5
52.6667,42,54.9,0,67.8,69.5,66.5
53.5556,42,55.9,0,67.7,69.5,66.5
52.6667,42,55.9,0,67.7,69.5,66.5
50.6667,42,55.9,0,68.0,69.5,66.5
52.0,42,55.9,0,68.1,69.5,66.5
50.8889,42,55.9,0,68.0,69.5,66.5
52.0,42,55.2,0,68.1,69.5,66.5
52.6667,42,55.9,0,68.1,69.5,66.5
52.6667,42,55.9,0,67.9,69.5,66.5
53.5556,42,55.2,0,68.0,69.5,66.5
52.2222,42,55.2,0,67.8,69.5,66.5
52.2222,42,55.2,0,68.0,69.5,66.5
52.2222,42,55.2,0,68.1,69.5,66.5
53.5556,42,55.2,0,68.0,69.5,66.5
52.2222,42,55.2,0,67.8,69.5,66.5
52.2222,42,55.2,0,67.9,69.5,66.5
50.8889,42,55.2,0,67.9,69.5,66.5
52.6667,42,55.2,0,68.0,69.5,66.5
52.6667,42,55.2,0,68.0,69.5,66.5
50.8889,42,55.2,0,67.9,69.5,66.5
52.0,42,55.2,0,67.9,69.5,66.5
52.0,42,55.2,0,67.7,69.5,66.5
53.3333,42,55.2,0,68.1,69.5,66.5
52.6667,42,55.2,0,67.9,69.5,66.5
52.6667,42,55.2,0,68.0,69.5,66.5
52.6667,42,55.2,0,67.8,69.5,66.5
52.6667,42,55.2,0,67.9,69.5,66.5
52.6667,42,55.2,0,67.7,69.5,66.5
52.6667,42,55.8,0,67.8,69.5,66.5
53.3333,42,55.1,0,67.7,69.5,66.5
53.3333,42,55.1,0,67.7,69.5,66.5
52.6667,42,55.1,0,67.7,69.5,66.5
54.0,42,55.1,0,67.8,69.5,66.5
53.3333,42,55.1,0,67.9,69.5,66.5
53.3333,42,55.1,0,67.8,69.5,66.5
53.3333,42,55.1,0,67.9,69.5,66.5
50.8889,42,55.1,0,67.9,69.5,66.5
53.3333,42,55.1,0,67.9,69.5,66.5
54.0,42,55.1,0,67.9,69.5,66.5
52.6667,42,55.1,0,67.9,69.5,66.5
52.6667,42,55.1,0,68.0,69.5,66.5
52.6667,42,55.1,0,67.9,69.5,66.5
51.3333,42,55.1,0,68.0,69.5,66.5
52.2222,42,55.1,0,68.1,69.5,66.5
52.2222,42,55.1,0,68.2,69.5,66.5
54.8889,42,55.1,0,68.0,69.5,66.5
