AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
78.4127,52,88.0,100,70.4,73.2,70.2
78.4127,52,58.0,100,69.8,73.2,70.2
79.2064,52,58.0,100,69.1,73.2,70.2
79.2064,52,56.8,100,68.7,73.2,70.2
79.2064,52,57.9,100,68.3,73.2,70.2
77.4603,52,77.1,100,68.2,73.2,70.2
77.4603,52,85.6,100,69.0,73.2,70.2
77.4603,52,93.6,100,69.4,73.2,70.2
77.4603,52,95.3,100,69.8,73.2,70.2
78.4127,52,94.1,100,70.2,73.2,70.2
78.4127,52,65.9,0,70.5,73.2,70.2
78.4127,52,57.5,100,69.5,73.2,70.2
78.4127,52,57.5,100,68.9,73.2,70.2
78.4127,52,57.5,100,68.6,73.2,70.2
78.4127,52,57.5,100,68.3,73.2,70.2
78.4127,52,81.1,100,68.4,73.2,70.2
78.4127,52,85.6,100,69.1,73.2,70.2
77.3016,52,95.3,100,69.6,73.2,70.2
77.3016,52,89.7,100,69.8,73.2,70.2
77.3016,52,95.3,100,70.2,73.2,70.2
77.3016,52,65.4,0,70.5,73.2,70.2
77.3016,52,57.5,100,69.5,73.2,70.2
78.4127,52,57.5,100,68.9,73.2,70.2
78.4127,52,57.5,100,68.6,73.2,70.2
78.4127,52,57.5,100,68.3,73.2,70.2
78.4127,52,81.6,100,68.5,73.2,70.2
77.4603,52,92.3,100,69.2,73.2,70.2
77.4603,52,94.7,100,69.6,73.2,70.2
77.4603,52,94.7,100,69.9,73.2,70.2
77.4603,52,94.7,100,70.3,73.2,70.2
78.254,52,59.6,0,70.4,73.2,70.2
78.254,52,58.3,100,69.4,73.2,70.2
79.2064,52,57.2,100,68.9,73.2,70.2
77.7778,52,57.2,100,68.6,73.2,70.2
77.7778,52,57.2,100,68.2,73.2,70.2
77.7778,52,82.5,100,68.6,73.2,70.2
77.7778,52,90.2,100,69.2,73.2,70.2
77.7778,52,93.5,100,69.6,73.2,70.2
78.8889,52,93.5,100,70.0,73.2,70.2
78.8889,52,94.7,100,70.3,73.2,70.2
78.8889,52,58.4,0,70.0,73.2,70.2
78.8889,52,57.2,100,69.2,73.2,70.2
78.8889,52,57.2,100,68.7,73.2,70.2
78.8889,52,57.2,100,68.3,73.2,70.2
78.8889,52,64.2,100,68.1,73.2,70.2
78.8889,52,85.6,100,68.9,73.2,70.2
78.8889,52,87.4,100,69.3,73.2,70.2
79.8413,52,87.4,100,69.8,73.2,70.2
79.8413,52,88.6,100,70.2,73.2,70.2
76.8254,51,64.4,0,70.5,73.2,70.2
79.2064,51,57.9,100,69.6,73.2,70.2
79.2064,51,57.1,100,68.9,73.2,70.2
79.2064,51,57.1,100,68.6,73.2,70.2
79.2064,51,57.9,100,68.2,73.2,70.2
79.2064,51,83.8,100,68.5,73.2,70.2
79.2064,51,86.8,100,69.2,73.2,70.2
79.2064,51,90.1,100,69.7,73.2,70.2
79.2064,51,90.1,100,70.0,73.2,70.2
80.1587,51,91.7,100,70.4,73.2,70.2
80.1587,51,57.5,100,69.7,73.2,70.2
80.1587,51,57.5,100,69.0,73.2,70.2
80.1587,51,56.7,100,68.6,73.2,70.2
80.1587,51,57.5,100,68.3,73.2,70.2
78.8889,51,83.6,100,68.3,73.2,70.2
78.8889,51,92.3,100,69.1,73.2,70.2
79.6825,51,94.6,100,69.6,73.2,70.2
79.6825,51,94.6,100,70.0,73.2,70.2
79.6825,51,94.6,100,70.3,73.2,70.2
79.6825,51,58.0,100,69.9,73.2,70.2
79.6825,51,57.1,100,69.2,73.2,70.2
79.6825,51,57.1,100,68.8,73.2,70.2
77.9365,51,57.7,100,68.4,73.2,70.2
79.8413,51,62.3,100,68.2,73.2,70.2
78.8889,51,91.7,100,69.0,73.2,70.2
78.8889,51,91.7,100,69.6,73.2,70.2
78.8889,51,91.7,100,70.0,73.2,70.2
78.8889,51,87.5,100,70.4,73.2,70.2
78.8889,51,57.6,100,69.8,73.2,70.2
78.8889,51,56.9,100,69.1,73.2,70.2
78.8889,51,57.5,100,68.7,73.2,70.2
78.8889,51,57.5,100,68.4,73.2,70.2
78.8889,51,67.6,100,68.2,73.2,70.2
78.8889,51,91.1,100,69.1,73.2,70.2
78.8889,51,86.2,100,69.6,73.2,70.2
77.4603,51,86.2,100,70.0,73.2,70.2
79.3651,51,88.6,100,70.4,73.2,70.2
80.1587,51,57.4,100,69.7,73.2,70.2
79.2064,51,56.8,100,68.9,73.2,70.2
79.2064,51,56.8,100,68.6,73.2,70.2
79.2064,51,57.5,100,68.3,73.2,70.2
79.2064,51,85.6,100,68.4,73.2,70.2
79.2064,51,91.0,100,69.2,73.2,70.2
78.4127,51,91.0,100,69.7,73.2,70.2
78.4127,51,91.0,100,70.1,73.2,70.2
78.4127,51,88.0,100,70.5,73.2,70.2
77.4603,51,56.8,100,69.6,73.2,70.2
79.3651,52,56.8,100,68.9,73.2,70.2
79.3651,52,56.8,100,68.6,73.2,70.2
79.3651,52,56.8,100,68.2,73.2,70.2
79.3651,52,88.0,100,68.4,73.2,70.2
78.4127,52,92.9,100,69.2,73.2,70.2
78.4127,52,76.8,100,69.6,73.2,70.2
78.4127,52,57.2,100,68.8,73.2,70.2
78.4127,52,57.2,100,68.3,73.2,70.2
78.4127,52,59.0,100,68.0,73.2,70.2
79.2064,52,91.7,100,68.7,73.2,70.2
79.2064,52,94.7,100,69.3,73.2,70.2
79.2064,52,94.7,100,69.7,73.2,70.2
79.2064,52,94.7,100,70.1,73.2,70.2
