AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
101.7778,60,64.4,100,67.6,70.9,67.9
101.7778,60,65.3,100,67.6,70.9,67.9
101.7778,60,69.4,100,67.6,70.9,67.9
101.7778,60,65.9,100,67.7,70.9,67.9
103.1111,60,68.2,100,67.8,70.9,67.9
100.6667,60,69.6,100,67.8,70.9,67.9
101.7778,60,66.2,100,67.8,70.9,67.9
100.6667,60,68.2,100,67.9,70.9,67.9
99.3333,60,70.1,100,67.8,70.9,67.9
99.3333,60,70.1,100,67.8,70.9,67.9
100.6667,60,68.1,100,67.8,70.9,67.9
100.6667,60,67.3,100,67.9,70.9,67.9
100.6667,60,67.3,100,67.9,70.9,67.9
99.3333,60,68.7,100,67.9,70.9,67.9
100.6667,60,70.5,100,67.8,70.9,67.9
100.6667,60,65.3,100,67.8,70.9,67.9
100.6667,60,66.3,100,67.8,70.9,67.9
101.7778,60,69.9,100,67.8,70.9,67.9
100.6667,60,68.5,100,67.7,70.9,67.9
101.7778,60,70.1,100,67.8,70.9,67.9
101.7778,60,70.1,100,67.9,70.9,67.9
101.7778,60,68.5,100,68.0,70.9,67.9
100.6667,60,67.2,100,68.1,70.9,67.9
101.7778,60,57.6,0,68.1,70.9,67.9
100.6667,60,57.6,0,67.7,70.9,67.9
101.7778,60,58.3,100,67.3,70.9,67.9
100.6667,60,59.1,100,67.1,70.9,67.9
101.7778,60,70.1,100,67.1,70.9,67.9
101.7778,60,72.0,100,67.4,70.9,67.9
101.7778,60,72.0,100,67.8,70.9,67.9
100.6667,60,71.1,100,68.1,70.9,67.9
101.7778,60,58.0,0,67.9,70.9,67.9
101.7778,60,58.0,0,67.7,70.9,67.9
101.7778,60,58.0,100,67.3,70.9,67.9
101.7778,60,59.7,100,67.1,70.9,67.9
101.7778,60,66.7,100,67.2,70.9,67.9
101.7778,60,70.5,100,67.4,70.9,67.9
101.7778,60,70.5,100,67.7,70.9,67.9
101.7778,60,70.5,100,68.1,70.9,67.9
101.7778,60,58.8,0,68.1,70.9,67.9
103.1111,60,57.9,0,67.8,70.9,67.9
100.6667,60,57.9,100,67.4,70.9,67.9
101.7778,60,59.1,100,67.2,70.9,67.9
101.7778,60,65.3,100,67.1,70.9,67.9
100.6667,60,67.3,100,67.4,70.9,67.9
101.7778,60,66.3,100,67.7,70.9,67.9
101.7778,60,67.2,100,68.0,70.9,67.9
101.7778,60,58.4,0,68.1,70.9,67.9
100.6667,60,57.6,0,67.8,70.9,67.9
98.0,58,57.6,100,67.6,70.9,67.9
99.3333,59,58.3,100,67.3,70.9,67.9
98.0,59,63.3,100,67.3,70.9,67.9
98.0,59,65.3,100,67.6,70.9,67.9
98.0,59,64.4,100,67.7,70.9,67.9
98.0,59,63.6,100,67.9,70.9,67.9
98.0,59,62.0,100,67.9,70.9,67.9
99.3333,59,62.0,100,68.0,70.9,67.9
98.0,59,63.6,100,67.7,70.9,67.9
98.0,59,63.6,100,68.0,70.9,67.9
98.0,59,62.8,100,68.1,70.9,67.9
98.0,59,62.8,100,68.1,70.9,67.9
98.0,59,62.8,100,68.1,70.9,67.9
99.3333,59,63.6,100,68.1,70.9,67.9
98.0,59,63.6,100,68.0,70.9,67.9
98.0,59,63.6,100,68.0,70.9,67.9
99.3333,59,63.6,100,68.0,70.9,67.9
98.0,59,63.6,100,68.0,70.9,67.9
98.0,59,63.6,100,67.9,70.9,67.9
99.3333,59,63.6,100,67.9,70.9,67.9
98.0,59,63.6,100,67.9,70.9,67.9
98.0,59,63.6,100,67.9,70.9,67.9
99.3333,59,63.6,100,67.9,70.9,67.9
98.0,59,62.8,100,67.9,70.9,67.9
98.0,59,62.8,100,67.9,70.9,67.9
98.0,59,63.6,100,68.0,70.9,67.9
98.0,59,63.6,100,68.1,70.9,67.9
99.3333,59,58.0,0,68.1,70.9,67.9
98.0,59,58.0,0,68.0,70.9,67.9
99.3333,59,58.0,0,67.9,70.9,67.9
98.0,59,81.8,100,68.5,73.5,70.5
98.0,59,58.8,0,68.9,69.9,66.9
98.0,59,79.6,100,69.6,73.5,70.5
98.0,59,78.4,100,70.2,73.3,70.3
98.0,59,59.6,0,70.4,73.2,70.2
99.3333,59,57.2,100,69.9,73.2,70.2
99.3333,59,59.1,100,69.3,73.2,70.2
98.0,59,72.0,100,69.1,73.2,70.2
99.3333,59,78.0,100,69.3,73.2,70.2
98.0,59,75.2,100,69.7,72.3,69.3
98.0,59,57.6,100,69.3,72.7,69.7
99.3333,59,59.1,100,68.9,72.7,69.7
99.3333,59,69.1,100,68.8,72.7,69.7
98.0,59,74.2,100,69.0,72.7,69.7
98.0,59,74.2,100,69.3,72.7,69.7
98.0,59,74.2,100,69.6,72.7,69.7
98.0,59,58.0,100,69.6,72.7,69.7
99.3333,59,58.0,100,69.1,72.7,69.7
98.0,59,66.5,100,68.7,72.7,69.7
99.3333,59,74.4,100,68.8,72.7,69.7
98.0,59,74.4,100,69.5,72.7,69.7
99.3333,59,58.0,100,69.1,72.7,69.7
98.0,61,67.7,100,68.7,72.7,69.7
99.3333,61,72.1,100,68.9,72.7,69.7
99.3333,61,76.3,100,69.1,72.7,69.7
99.3333,61,76.3,100,69.4,72.7,69.7
99.3333,61,76.3,100,69.7,72.7,69.7
98.0,61,76.3,100,69.9,72.7,69.7
99.3333,61,57.6,0,69.6,72.7,69.7
98.0,61,57.6,100,69.1,72.7,69.7
98.0,61,68.0,100,68.7,72.7,69.7
