AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
0.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
0.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
0.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
0.0,8,63.6,68.1,68.0,61.6
0.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
0.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
0.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.1,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
0.0,8,63.6,68.2,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
0.0,8,63.6,68.2,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
14.0,8,63.6,68.2,68.0,61.6
14.0,8,64.4,68.2,68.0,61.6
0.0,8,64.4,68.2,68.0,61.6
0.0,8,64.4,68.2,68.0,61.6
0.0,9,64.4,68.3,68.0,61.6
20.5,25,59.6,68.3,68.0,61.6
25.25,27,58.4,68.3,68.0,61.6
25.25,27,58.4,68.2,68.0,61.6
25.25,27,58.4,68.2,68.0,61.6
25.25,27,58.4,68.1,68.0,61.6
25.25,27,58.4,68.1,68.0,61.6
25.25,27,59.1,68.0,68.0,61.6
25.25,27,59.1,68.0,68.0,61.6
24.5,27,59.1,67.9,68.0,61.6
25.25,27,59.1,67.9,68.0,61.6
25.25,27,59.1,67.9,68.0,61.6
25.25,27,59.1,67.9,68.0,61.6
24.5,27,59.1,67.9,68.0,61.6
24.5,27,59.1,67.9,68.0,61.6
24.5,27,59.1,67.8,68.0,61.6
24.5,27,59.1,67.8,68.0,61.6
24.5,27,59.1,67.8,68.0,61.6
24.5,27,59.1,67.8,68.0,61.6
24.5,27,59.1,67.8,68.0,61.6
24.5,27,59.1,67.8,68.0,61.6
24.5,27,58.4,67.9,68.0,61.6
24.5,27,58.4,67.9,68.0,61.6
24.5,27,59.1,67.9,68.0,61.6
24.5,27,58.3,67.9,68.0,61.6
24.5,27,59.1,67.9,68.0,61.6
23.5,27,59.1,67.9,68.0,61.6
24.5,27,58.4,67.9,68.0,61.6
23.5,27,58.4,67.9,68.0,61.6
23.5,27,58.4,67.9,68.0,61.6
24.5,27,58.4,67.8,68.0,61.6
24.5,27,58.4,67.8,68.0,61.6
24.5,27,58.4,67.8,68.0,61.6
24.5,27,58.4,67.8,68.0,61.6
25.25,27,58.4,67.7,68.0,61.6
0.0,9,58.4,67.7,68.0,61.6
0.0,8,61.9,67.7,68.0,61.6
0.0,7,64.0,67.7,68.0,61.6
0.0,8,64.8,67.8,68.0,61.6
0.0,8,64.8,67.8,68.0,61.6
0.0,8,64.8,67.9,68.0,61.6
0.0,8,64.8,67.9,68.0,61.6
0.0,8,64.8,68.0,68.0,61.6
0.0,8,64.8,68.0,68.0,61.6
0.0,8,64.8,68.1,68.0,61.6
0.0,8,64.8,68.1,68.0,61.6
0.0,8,64.8,68.1,68.0,61.6
0.0,8,64.8,68.1,68.0,61.6
0.0,8,64.8,68.1,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,8,64.8,68.2,68.0,61.6
0.0,9,64.8,68.3,68.0,61.6
23.5,26,56.8,68.3,68.0,61.6
26.0,27,56.8,68.3,68.0,61.6
27.0,27,56.0,68.2,68.0,61.6
27.0,27,56.0,68.1,68.0,61.6
27.0,27,56.0,68.0,68.0,61.6
26.0,27,56.0,67.9,68.0,61.6
27.0,27,56.0,67.8,68.0,61.6
27.0,27,56.0,67.7,68.0,61.6
15.5,7,59.1,67.6,68.0,61.6
15.5,5,62.3,67.7,68.0,61.6
14.0,5,63.6,67.7,68.0,61.6
15.5,4,64.4,67.7,68.0,61.6
14.0,3,64.4,67.7,68.0,61.6
14.0,2,65.1,67.7,68.0,61.6
14.0,2,65.1,67.8,68.0,61.6
14.0,2,65.1,67.8,68.0,61.6
14.0,2,65.1,67.8,68.0,61.6
14.0,2,65.1,67.8,68.0,61.6
15.5,2,65.1,67.8,68.0,61.6
14.0,2,65.1,67.9,68.0,61.6
14.0,2,65.1,68.0,68.0,61.6
14.0,2,65.1,68.1,68.0,61.6
14.0,2,65.1,68.2,68.0,61.6
0.0,7,65.1,68.5,68.0,61.6
28.75,28,56.0,68.6,68.0,61.6
41.5,34,54.7,68.6,68.0,61.6
44.0,35,54.7,68.4,68.0,61.6
44.5,35,54.7,68.2,68.0,61.6
44.5,35,54.7,68.1,68.0,61.6
43.5,35,55.6,67.9,68.0,61.6
43.0,35,55.6,67.8,68.0,61.6
43.5,35,56.7,67.8,68.0,61.6
43.0,35,56.7,67.8,68.0,61.6
43.0,35,56.7,67.7,68.0,61.6
42.0,34,56.7,67.7,68.0,61.6
36.25,31,56.7,67.6,68.0,61.6
31.5,29,57.5,67.6,68.0,61.6
14.0,9,60.7,67.6,68.0,61.6
14.0,8,62.8,67.7,68.0,61.6
14.0,9,63.6,67.8,68.0,61.6
0.0,9,63.6,67.9,68.0,61.6
0.0,9,63.6,68.1,68.0,61.6
0.0,9,64.4,68.2,68.0,61.6
26.0,28,58.8,68.4,68.0,61.6
33.5,31,58.0,68.4,68.0,61.6
39.0,33,58.0,68.4,68.0,61.6
45.0,36,58.0,68.4,68.0,61.6
51.25,38,57.2,68.4,68.0,61.6
52.5,38,57.2,68.3,68.0,61.6
52.5,38,57.9,68.2,68.0,61.6
52.5,38,58.7,68.2,68.0,61.6
52.5,38,56.8,68.1,68.0,61.6
52.5,38,58.7,68.1,68.0,61.6
52.5,38,57.2,68.2,68.0,61.6
52.5,38,57.9,68.1,68.0,61.6
53.5,38,58.8,67.9,68.0,61.6
52.5,38,57.5,67.8,68.0,61.6
53.5,38,58.4,67.7,68.0,61.6
48.0,37,58.4,67.6,68.0,61.6
39.0,33,58.4,67.5,68.0,61.6
0.0,8,60.7,67.4,68.0,61.6
0.0,5,63.6,67.5,68.0,61.6
0.0,4,65.1,67.6,68.0,61.6
0.0,4,66.2,67.7,68.0,61.6
0.0,5,66.2,67.9,68.0,61.6
0.0,5,66.2,67.9,68.0,61.6
0.0,5,66.9,68.0,68.0,61.6
0.0,5,66.9,68.1,68.0,61.6
0.0,5,66.9,68.1,68.0,61.6
0.0,5,66.9,68.1,68.0,61.6
0.0,5,66.9,68.1,68.0,61.6
0.0,5,66.9,68.1,68.0,61.6
0.0,5,66.9,68.1,68.0,61.6
0.0,5,66.9,68.2,68.0,61.6
0.0,5,66.9,68.2,68.0,61.6
0.0,5,66.9,68.2,68.0,61.6
0.0,5,66.9,68.3,68.0,61.6
0.0,7,66.9,68.3,68.0,61.6
20.5,25,65.8,68.4,68.0,61.6
26.0,28,58.0,68.4,68.0,61.6
33.5,31,58.0,68.4,68.0,61.6
35.5,31,57.2,68.3,68.0,61.6
36.25,32,57.2,68.2,68.0,61.6
36.25,32,57.2,68.1,68.0,61.6
36.75,32,57.2,67.9,68.0,61.6
35.5,32,57.2,67.9,68.0,61.6
35.5,32,57.2,67.8,68.0,61.6
36.75,32,57.2,67.7,68.0,61.6
29.5,27,57.2,67.6,68.0,61.6
0.0,6,62.4,67.5,68.0,61.6
0.0,6,64.0,67.6,68.0,61.6
0.0,4,65.3,67.7,68.0,61.6
0.0,4,65.3,67.7,68.0,61.6
0.0,4,66.2,67.8,68.0,61.6
0.0,4,66.2,67.9,68.0,61.6
0.0,4,66.2,67.9,68.0,61.6
0.0,4,66.2,68.0,68.0,61.6
0.0,4,66.2,68.1,68.0,61.6
0.0,4,66.2,68.1,68.0,61.6
0.0,4,66.2,68.1,68.0,61.6
0.0,4,66.2,68.1,68.0,61.6
0.0,4,65.5,68.2,68.0,61.6
0.0,4,65.5,68.2,68.0,61.6
0.0,4,65.5,68.2,68.0,61.6
0.0,4,65.5,68.2,68.0,61.6
0.0,4,65.5,68.2,68.0,61.6
14.0,4,65.5,68.2,68.0,61.6
0.0,4,65.5,68.2,68.0,61.6
0.0,4,65.5,68.1,68.0,61.6
14.0,4,65.5,68.1,68.0,61.6
14.0,4,65.5,68.1,68.0,61.6
14.0,4,65.5,68.1,68.0,61.6
14.0,4,65.5,68.1,68.0,61.6
14.0,4,65.5,68.1,68.0,61.6
14.0,4,64.4,68.2,68.0,61.6
14.0,4,64.4,68.2,68.0,61.6
15.5,5,64.4,68.3,68.0,61.6
14.0,6,64.4,68.3,68.0,61.6
14.0,9,64.4,68.4,68.0,61.6
30.25,29,54.7,68.5,68.0,61.6
48.25,36,53.1,68.6,68.0,61.6
47.5,36,53.1,68.3,68.0,61.6
47.5,36,53.1,68.2,68.0,61.6
48.25,36,53.1,67.9,68.0,61.6
46.75,36,53.1,68.0,68.0,61.6
47.5,36,53.9,68.0,68.0,61.6
46.75,36,53.9,68.0,68.0,61.6
46.75,36,53.9,67.8,68.0,61.6
45.0,35,54.8,67.7,68.0,61.6
38.5,32,55.5,67.6,68.0,61.6
15.5,8,58.7,67.4,68.0,61.6
15.5,7,62.4,67.6,68.0,61.6
15.5,6,63.2,67.7,68.0,61.6
15.5,7,63.2,67.8,68.0,61.6
14.0,7,64.0,67.9,68.0,61.6
14.0,7,64.0,67.9,68.0,61.6
14.0,7,64.0,68.1,68.0,61.6
14.0,7,64.0,68.1,68.0,61.6
14.0,9,64.0,68.4,68.0,61.6
30.75,30,58.4,68.5,68.0,61.6
45.25,36,58.4,68.6,68.0,61.6
56.75,40,58.4,68.6,68.0,61.6
61.75,41,58.4,68.3,68.0,61.6
64.5,41,58.4,68.2,68.0,61.6
62.25,41,58.4,68.1,68.0,61.6
59.0,40,58.4,67.9,68.0,61.6
58.25,40,58.4,67.9,68.0,61.6
58.25,40,58.4,67.9,68.0,61.6
58.25,40,57.6,67.8,68.0,61.6
56.25,39,56.8,67.7,68.0,61.6
48.75,36,56.8,67.6,68.0,61.6
43.0,34,57.5,67.6,68.0,61.6
28.75,28,58.7,67.4,68.0,61.6
0.0,5,63.2,67.4,68.0,61.6
0.0,1,64.8,67.5,68.0,61.6
0.0,0,65.8,67.6,68.0,61.6
0.0,0,65.8,67.6,68.0,61.6
0.0,0,66.7,67.7,68.0,61.6
0.0,1,66.7,67.8,68.0,61.6
0.0,1,66.7,67.9,68.0,61.6
0.0,1,66.7,68.0,68.0,61.6
0.0,1,66.7,68.1,68.0,61.6
0.0,1,67.7,68.2,68.0,61.6
0.0,1,67.7,68.2,68.0,61.6
0.0,2,67.7,68.3,68.0,61.6
0.0,3,67.7,68.3,68.0,61.6
0.0,7,67.7,68.4,68.0,61.6
14.0,23,67.7,68.4,68.0,61.6
30.75,30,58.0,68.5,68.0,61.6
36.75,32,58.0,68.4,68.0,61.6
39.0,33,58.0,68.3,68.0,61.6
39.5,33,57.2,68.2,68.0,61.6
39.5,33,57.9,68.1,68.0,61.6
39.5,33,57.9,67.9,68.0,61.6
40.25,33,57.9,67.9,68.0,61.6
40.75,33,57.9,67.8,68.0,61.6
39.0,32,56.8,67.7,68.0,61.6
32.25,29,57.6,67.6,68.0,61.6
0.0,6,62.0,67.4,68.0,61.6
0.0,4,65.3,67.5,68.0,61.6
0.0,3,66.2,67.6,68.0,61.6
0.0,1,66.2,67.7,68.0,61.6
0.0,1,67.2,67.7,68.0,61.6
0.0,2,67.2,67.8,68.0,61.6
0.0,2,67.2,67.9,68.0,61.6
0.0,2,67.2,68.0,68.0,61.6
0.0,2,67.2,68.1,68.0,61.6
0.0,2,67.2,68.1,68.0,61.6
0.0,2,67.2,68.2,68.0,61.6
0.0,2,67.2,68.2,68.0,61.6
0.0,3,67.2,68.3,68.0,61.6
0.0,4,67.2,68.3,68.0,61.6
0.0,8,67.2,68.4,68.0,61.6
0.0,4,60.8,68.4,68.0,61.6
0.0,7,62.4,68.4,68.0,61.6
28.75,29,57.6,68.6,68.0,61.6
43.0,34,56.4,68.6,68.0,61.6
48.0,36,56.4,68.4,68.0,61.6
46.75,36,56.4,68.3,68.0,61.6
46.25,36,57.1,68.2,68.0,61.6
46.75,36,56.4,68.0,68.0,61.6
46.75,36,57.1,67.9,68.0,61.6
46.75,36,57.1,67.8,68.0,61.6
45.0,35,57.1,67.7,68.0,61.6
38.5,32,57.1,67.6,68.0,61.6
0.0,8,61.5,67.4,68.0,61.6
0.0,1,65.8,67.5,68.0,61.6
0.0,0,65.8,67.6,68.0,61.6
0.0,1,65.8,67.7,68.0,61.6
0.0,2,65.8,67.8,68.0,61.6
0.0,2,65.8,68.0,68.0,61.6
0.0,2,65.8,68.2,68.0,61.6
0.0,5,65.8,68.4,68.0,61.6
28.75,29,58.4,68.7,68.0,61.6
45.25,35,56.8,68.7,68.0,61.6
62.25,41,56.0,68.7,68.0,61.6
63.0,41,56.7,68.2,68.0,61.6
63.0,41,56.7,67.8,68.0,61.6
60.25,41,56.7,67.7,68.0,61.6
56.0,39,56.7,67.8,68.0,61.6
57.0,39,56.7,67.7,68.0,61.6
55.5,39,56.7,67.7,68.0,61.6
53.0,38,57.5,67.7,68.0,61.6
48.25,36,57.5,67.6,68.0,61.6
42.5,34,56.7,67.6,68.0,61.6
40.75,33,56.7,67.7,68.0,61.6
40.25,33,57.7,67.7,68.0,61.6
35.5,32,58.7,67.7,68.0,61.6
33.5,30,57.6,67.7,68.0,61.6
30.75,30,57.6,67.7,68.0,61.6
27.75,28,59.1,67.7,68.0,61.6
21.5,27,60.0,67.8,68.0,61.6
21.5,27,60.0,67.9,68.0,61.6
22.5,28,59.1,68.2,68.0,61.6
36.25,32,57.6,68.5,68.0,61.6
56.0,40,59.1,68.7,68.0,61.6
75.0,46,57.1,68.7,68.0,61.6
94.25,52,57.1,68.9,68.0,61.6
83.5,48,59.5,67.8,68.0,61.6
75.25,46,58.3,67.7,68.0,61.6
73.5,45,56.7,67.6,68.0,61.6
66.5,43,58.4,67.6,68.0,61.6
65.75,43,57.5,67.7,68.0,61.6
66.5,43,58.8,67.6,68.0,61.6
61.25,41,56.8,67.6,68.0,61.6
57.75,40,58.5,67.7,68.0,61.6
52.25,38,57.6,67.6,68.0,61.6
48.0,36,57.6,67.6,68.0,61.6
43.0,34,58.7,67.6,68.0,61.6
38.0,33,58.7,67.6,68.0,61.6
33.5,31,58.0,67.6,68.0,61.6
0.0,7,64.0,67.5,68.0,61.6
0.0,6,65.8,67.6,68.0,61.6
0.0,6,67.2,67.7,68.0,61.6
0.0,7,67.2,67.9,68.0,61.6
0.0,7,68.1,68.0,68.0,61.6
0.0,7,68.1,68.1,68.0,61.6
0.0,7,68.1,68.2,68.0,61.6
20.5,26,67.2,68.4,68.0,61.6
27.75,29,58.4,68.4,68.0,61.6
34.25,31,57.5,68.4,68.0,61.6
39.5,34,57.5,68.4,68.0,61.6
44.0,35,57.5,68.3,68.0,61.6
44.0,35,57.5,68.2,68.0,61.6
43.5,35,58.3,68.1,68.0,61.6
43.5,35,58.3,68.0,68.0,61.6
44.0,35,58.3,67.9,68.0,61.6
44.0,35,57.4,67.8,68.0,61.6
44.5,35,56.8,67.7,68.0,61.6
38.0,33,56.8,67.6,68.0,61.6
29.5,30,58.0,67.5,68.0,61.6
0.0,5,63.6,67.5,68.0,61.6
0.0,4,66.2,67.6,68.0,61.6
0.0,3,67.2,67.7,68.0,61.6
0.0,4,67.2,67.8,68.0,61.6
0.0,4,67.2,67.9,68.0,61.6
0.0,4,68.1,68.1,68.0,61.6
0.0,4,68.1,68.2,68.0,61.6
0.0,4,68.1,68.2,68.0,61.6
0.0,6,68.1,68.3,68.0,61.6
0.0,9,68.1,68.4,68.0,61.6
30.75,31,58.5,68.5,68.0,61.6
41.5,34,57.9,68.5,68.0,61.5
44.0,36,57.9,68.4,68.0,61.5
46.75,37,57.1,68.3,68.0,61.5
47.5,37,57.1,68.1,68.0,61.5
47.5,37,57.1,68.0,68.0,61.5
47.5,37,56.3,67.9,68.0,61.5
47.5,37,56.3,67.8,68.0,61.5
45.75,36,56.3,67.7,68.0,61.5
40.75,34,56.3,67.6,68.0,61.5
0.0,9,59.1,67.4,68.0,61.5
0.0,4,64.0,67.4,68.0,61.5
0.0,4,65.8,67.6,68.0,61.5
0.0,3,65.8,67.7,68.0,61.5
0.0,4,66.7,67.8,68.0,61.5
0.0,4,66.7,67.9,68.0,61.5
0.0,4,66.7,68.0,68.0,61.5
0.0,4,66.7,68.1,68.0,61.5
0.0,4,66.7,68.2,68.0,61.5
0.0,4,66.7,68.2,68.0,61.5
0.0,6,66.7,68.3,68.0,61.5
0.0,8,66.7,68.3,68.0,61.5
25.25,28,58.7,68.4,68.0,61.5
30.25,30,58.0,68.4,68.0,61.5
37.5,33,58.0,68.4,68.0,61.5
38.5,33,56.4,68.3,68.0,61.5
38.0,33,57.6,68.2,68.0,61.5
38.0,33,56.4,68.2,68.0,61.5
38.0,33,57.2,68.2,68.0,61.5
40.25,34,57.2,68.2,68.0,61.5
40.75,35,57.2,68.3,68.0,61.5
40.25,35,57.2,68.2,68.0,61.5
40.75,35,57.2,68.2,68.0,61.5
40.75,35,56.4,68.1,68.0,61.5
40.25,35,57.1,68.0,68.0,61.5
39.5,35,57.1,68.0,68.0,61.5
39.5,35,57.1,67.9,68.0,61.5
40.25,35,57.1,67.9,68.0,61.5
39.5,35,57.1,67.9,68.0,61.5
40.25,35,57.1,67.9,68.0,61.5
39.5,35,57.1,67.9,68.0,61.5
0.0,17,62.4,67.9,68.0,61.2
0.0,17,62.4,68.1,68.0,61.3
0.0,17,62.4,68.2,68.0,61.4
0.0,21,60.9,68.4,68.0,61.4
68.25,44,57.6,68.4,68.0,60.9
65.25,43,56.8,68.2,68.0,60.9
66.5,43,56.8,67.8,68.0,60.9
58.5,41,56.8,67.8,68.0,60.9
57.75,41,56.8,68.0,68.0,61.2
58.5,41,56.8,68.1,68.0,61.3
58.5,41,56.8,68.1,68.0,61.4
57.75,41,56.8,68.1,68.0,61.4
57.75,41,56.8,67.9,68.0,61.1
59.0,41,56.8,67.9,68.0,61.3
58.25,41,56.8,67.8,68.0,61.3
