AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
61.4,45,97.2,100,71.2,74.6,71.6
62.4,45,94.1,100,71.4,74.6,71.6
61.2,45,99.0,100,71.6,74.6,71.6
61.2,45,94.1,100,71.8,74.6,71.6
62.8,45,66.0,0,71.8,74.6,71.6
62.0,45,62.0,100,71.2,74.6,71.6
62.0,45,62.8,100,70.8,74.6,71.6
62.0,45,85.0,100,70.8,74.6,71.6
63.2,45,88.7,100,71.3,74.6,71.6
60.8,45,97.2,100,71.6,74.6,71.6
60.8,45,94.1,100,71.7,74.6,71.6
62.4,45,72.8,0,71.8,74.6,71.6
62.4,45,59.5,100,71.2,74.6,71.6
62.4,45,62.0,100,70.8,74.6,71.6
62.4,45,97.2,100,70.9,74.6,71.6
61.4,45,92.5,100,71.4,74.6,71.6
61.4,45,95.3,100,71.6,74.6,71.6
61.4,45,89.9,100,71.7,74.6,71.6
61.4,45,82.8,0,71.9,74.6,71.6
61.4,45,61.6,100,71.3,74.6,71.6
63.2,45,62.8,100,70.9,74.6,71.6
61.4,45,83.7,100,70.8,74.6,71.6
61.4,45,92.9,100,71.3,74.6,71.6
61.4,45,96.1,100,71.6,74.6,71.6
61.4,45,86.8,100,71.8,74.6,71.6
61.4,45,64.0,0,71.6,74.6,71.6
62.4,45,61.1,100,71.0,74.6,71.6
62.4,45,65.8,100,70.7,74.6,71.6
60.8,45,99.7,100,71.1,74.6,71.6
60.8,45,96.0,100,71.3,74.6,71.6
60.8,45,92.4,100,71.5,74.6,71.6
60.8,46,91.2,100,71.7,74.6,71.6
59.2,44,93.5,100,71.7,74.6,71.6
61.2,46,66.8,0,71.8,74.6,71.6
61.2,46,59.5,100,71.0,74.6,71.6
61.2,46,72.0,100,70.5,74.6,71.6
62.0,46,98.4,100,71.1,74.6,71.6
60.4,46,98.4,100,71.3,74.6,71.6
60.4,46,98.4,100,71.4,74.6,71.6
60.4,46,94.5,100,71.6,74.6,71.6
60.4,46,93.3,100,71.7,74.6,71.6
61.8,46,80.6,0,72.1,74.6,71.6
61.8,46,61.6,0,71.7,74.6,71.6
61.8,46,59.6,100,71.2,74.6,71.6
60.2,46,60.7,100,71.0,74.6,71.6
61.8,46,62.8,100,71.1,74.6,71.6
61.8,46,62.8,100,71.4,74.6,71.6
60.6,46,62.8,100,71.6,74.6,71.6
60.6,46,60.9,100,72.1,77.8,74.8
