AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempHeatingSetpointActive
42.9825,33,51.2,66.1,62.5
42.9825,33,51.2,66.1,62.5
43.6842,33,51.2,66.1,62.5
43.1579,33,51.2,66.0,62.5
43.1579,33,51.2,66.0,62.5
43.1579,33,51.2,66.0,62.5
43.1579,33,51.2,66.0,62.5
43.1579,33,51.2,66.1,62.5
43.1579,33,51.2,66.1,62.5
43.1579,33,51.2,66.2,62.5
43.1579,33,51.2,66.2,62.5
43.1579,33,51.2,66.2,62.5
43.1579,33,51.2,66.2,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.2,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.4,62.5
43.6842,33,51.2,66.4,62.5
42.9825,33,51.2,66.4,62.5
42.9825,33,51.2,66.4,62.5
44.0351,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.3,62.5
43.6842,33,51.2,66.3,62.5
42.9825,33,51.2,66.4,62.5
43.6842,33,51.2,66.3,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.3,62.5
43.6842,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.6842,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.3,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.2,66.4,62.5
43.1579,33,51.8,66.4,62.5
43.1579,33,51.8,66.4,62.5
43.1579,33,51.8,66.4,62.5
43.1579,33,51.8,66.4,62.5
42.4561,33,51.8,66.5,62.5
43.1579,33,51.8,66.5,62.5
43.1579,33,51.8,66.6,62.5
43.1579,33,51.8,66.6,62.5
43.1579,33,52.6,66.7,62.5
43.1579,33,52.6,66.7,62.5
43.1579,33,52.6,66.7,62.5
43.1579,33,52.6,66.7,62.5
43.1579,33,52.6,66.8,62.5
43.1579,33,52.6,66.8,62.5
43.6842,33,52.6,66.9,62.5
43.1579,33,53.5,67.0,62.5
43.6842,33,53.5,67.1,62.5
43.1579,33,52.7,67.1,62.5
43.6842,33,52.7,67.2,62.5
43.1579,33,52.7,67.4,62.5
43.6842,33,53.5,67.5,62.5
45.7895,35,53.5,67.7,62.5
47.3684,35,53.5,67.7,62.5
47.3684,35,53.5,67.8,62.5
47.3684,35,53.5,67.9,62.5
47.3684,35,53.5,68.1,62.5
46.6667,35,53.5,68.1,62.5
46.6667,35,53.5,68.1,62.5
48.4211,36,53.5,68.3,62.5
48.4211,36,53.5,68.3,62.5
48.4211,36,53.5,68.2,62.5
50.3509,36,53.5,68.2,62.5
50.3509,36,53.5,68.1,62.5
50.3509,36,53.5,68.1,62.5
50.3509,36,53.5,67.9,62.5
50.3509,36,52.7,67.8,62.5
50.3509,36,51.9,67.7,62.5
48.5965,36,51.9,67.7,62.5
47.3684,35,51.9,67.7,62.5
46.4912,34,51.9,67.8,62.5
45.9649,34,51.9,67.7,62.5
46.6667,34,51.9,67.6,62.5
46.6667,34,51.9,67.7,62.5
46.6667,34,51.9,67.6,62.5
46.6667,34,51.9,67.6,62.5
46.6667,34,51.9,67.6,62.5
46.6667,34,51.9,67.6,62.5
46.6667,34,51.9,67.5,62.5
45.9649,34,51.9,67.4,62.5
46.4912,34,51.9,67.4,62.5
46.4912,34,51.1,67.4,62.5
46.4912,34,51.1,67.3,62.5
46.4912,34,51.1,67.3,62.5
46.4912,34,51.1,67.3,62.5
46.4912,34,51.1,67.2,62.5
46.4912,34,51.1,67.2,62.5
46.4912,34,51.1,67.2,62.5
46.4912,34,51.1,67.1,62.5
46.4912,34,51.1,67.1,62.5
46.4912,34,51.1,67.0,62.5
47.193,34,51.1,67.0,62.5
47.193,34,51.1,66.9,62.5
46.4912,34,51.1,66.9,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.8,62.5
45.4386,33,51.1,66.7,62.5
45.4386,33,51.1,66.7,62.5
45.4386,33,51.1,66.7,62.5
45.4386,33,51.1,66.6,62.5
45.4386,33,51.1,66.6,62.5
45.4386,33,51.1,66.6,62.5
45.4386,33,50.3,66.5,62.5
45.9649,33,50.3,66.5,62.5
45.4386,33,51.0,66.5,62.5
45.4386,33,51.0,66.4,62.5
45.4386,33,51.0,66.4,62.5
45.4386,33,51.0,66.4,62.5
45.4386,33,51.0,66.4,62.5
45.4386,33,51.0,66.4,62.5
45.4386,33,51.0,66.4,62.5
45.4386,33,51.0,66.3,62.5
45.4386,33,51.0,66.3,62.5
45.4386,33,51.0,66.3,62.5
45.4386,33,51.0,66.3,62.5
45.4386,33,51.0,66.5,62.5
45.4386,33,51.0,66.4,62.5
44.7368,33,51.0,66.4,62.5
44.7368,33,51.0,66.5,62.5
44.7368,33,51.0,66.6,62.5
44.7368,33,51.0,66.5,62.5
45.7895,33,51.8,66.6,62.5
45.0877,33,51.8,66.6,62.5
45.0877,33,51.8,66.7,62.5
45.0877,33,51.8,66.7,62.5
45.0877,33,52.6,66.8,62.5
45.0877,33,52.6,66.9,62.5
45.0877,33,52.6,66.8,62.5
45.7895,33,52.6,67.0,62.5
45.7895,33,52.6,66.9,62.5
45.7895,33,52.6,66.9,62.5
45.0877,33,52.6,66.9,62.5
45.0877,33,53.5,67.2,62.5
45.0877,34,53.5,67.4,62.5
45.0877,34,53.5,67.3,62.5
45.0877,34,53.5,67.3,62.5
45.0877,34,53.5,67.5,62.5
45.7895,34,53.5,67.6,62.5
45.0877,34,54.3,67.7,62.5
45.0877,34,54.3,67.8,62.5
45.0877,34,54.3,67.9,62.5
45.0877,34,54.3,68.1,62.5
47.3684,35,54.3,68.2,62.5
56.3158,38,54.3,68.6,62.5
63.1579,41,54.3,68.5,62.5
65.9649,41,55.1,68.3,62.5
66.8421,41,55.1,68.5,62.5
67.8947,42,55.1,68.1,62.5
67.8947,42,55.1,67.8,62.5
67.8947,41,55.1,67.7,62.5
62.2807,39,55.1,67.7,62.5
58.9474,38,55.1,67.7,62.5
59.8246,38,55.1,67.7,62.5
59.8246,38,55.1,67.8,62.5
59.8246,38,55.1,67.8,62.5
59.8246,38,54.3,67.9,62.5
58.9474,38,54.3,67.8,62.5
59.6491,38,54.3,67.9,62.5
59.6491,38,54.3,67.7,62.5
53.8596,37,54.3,67.7,62.5
49.2982,35,53.4,67.5,62.5
45.0877,33,53.4,67.5,62.5
44.2105,33,53.4,67.3,62.5
44.2105,33,53.4,67.2,62.5
44.7368,33,52.7,67.1,62.5
44.7368,33,52.7,67.1,62.5
44.7368,33,52.7,67.3,62.5
45.4386,33,52.7,67.6,62.5
45.4386,33,51.9,67.6,62.5
45.4386,33,51.9,67.5,62.5
45.4386,33,51.9,67.5,62.5
45.4386,33,51.9,67.4,62.5
45.4386,33,51.9,67.5,62.5
45.4386,33,51.9,67.4,62.5
45.4386,33,51.9,67.4,62.5
45.4386,33,51.9,67.3,62.5
44.7368,33,51.9,67.3,62.5
44.7368,33,51.9,67.2,62.5
44.7368,33,51.9,67.2,62.5
44.7368,33,51.9,67.1,62.5
45.4386,33,51.1,67.1,62.5
45.4386,33,51.1,67.1,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.9,62.5
45.4386,33,51.1,66.8,62.5
45.4386,33,51.1,66.8,62.5
45.4386,33,51.1,66.7,62.5
45.4386,33,51.1,66.6,62.5
45.4386,33,51.1,66.5,62.5
45.4386,33,51.1,66.4,62.5
45.4386,33,50.3,66.4,62.5
45.4386,33,51.0,66.3,62.5
45.4386,33,50.3,66.3,62.5
45.4386,33,50.3,66.2,62.5
45.4386,33,50.3,66.2,62.5
45.4386,33,50.3,66.1,62.5
45.4386,33,50.3,66.0,62.5
45.4386,33,50.3,66.0,62.5
45.4386,33,50.3,65.8,62.5
45.4386,33,50.3,65.9,62.5
45.4386,33,50.3,65.8,62.5
45.4386,33,50.3,65.7,62.5
45.4386,33,50.3,65.6,62.5
45.4386,33,50.3,65.6,62.5
45.4386,33,50.3,65.6,62.5
45.4386,33,50.3,65.5,62.5
45.4386,33,50.3,65.5,62.5
45.4386,33,50.3,65.4,62.5
45.4386,33,50.3,65.2,62.5
45.4386,33,50.3,65.2,62.5
45.9649,33,50.3,65.3,62.5
45.9649,33,50.3,65.3,62.5
45.9649,33,50.3,65.2,62.5
45.4386,33,50.3,65.3,62.5
45.4386,33,50.3,65.0,62.5
44.7368,33,50.3,65.1,62.5
44.0351,33,50.3,65.3,62.5
44.0351,33,50.3,65.2,62.5
44.0351,33,50.3,65.3,62.5
44.0351,33,51.0,65.5,62.5
44.0351,33,51.0,65.6,62.5
43.1579,33,51.0,65.6,62.5
43.6842,33,51.0,65.6,62.5
43.6842,33,51.9,65.8,62.5
43.1579,33,51.9,65.9,62.5
43.6842,33,51.9,66.0,62.5
43.6842,33,52.5,66.1,62.5
43.6842,33,52.5,66.1,62.5
43.1579,33,52.5,66.2,62.5
43.6842,33,52.5,66.4,62.5
43.6842,33,53.1,66.4,62.5
43.6842,33,53.1,66.4,62.5
43.1579,33,53.1,66.5,62.5
43.1579,33,53.1,66.7,62.5
43.1579,33,53.9,66.9,62.5
43.1579,33,53.9,67.0,62.5
43.1579,33,53.9,67.1,62.5
43.6842,34,53.9,67.3,62.5
43.6842,34,53.9,67.4,62.5
45.0877,34,53.9,67.6,62.5
45.0877,34,54.7,67.7,62.5
45.0877,34,54.7,67.7,62.5
45.0877,34,54.7,67.8,62.5
45.7895,34,54.7,68.1,62.5
45.7895,34,54.7,67.9,62.5
45.7895,34,54.7,67.9,62.5
46.4912,34,54.7,67.9,62.5
46.4912,34,54.7,68.1,62.5
47.193,34,54.7,68.1,62.5
47.193,34,54.7,68.2,62.5
46.6667,34,54.7,68.0,62.5
45.9649,34,53.9,67.6,62.5
45.9649,34,53.9,67.6,62.5
45.9649,34,53.9,67.5,62.5
45.4386,34,53.1,67.4,62.5
45.9649,34,53.1,67.2,62.5
45.9649,34,53.1,67.0,62.5
45.9649,34,51.9,66.8,62.5
45.9649,34,51.9,67.0,62.5
45.9649,34,51.9,67.2,62.5
45.9649,34,51.9,67.3,62.5
45.9649,34,51.9,67.4,62.5
45.4386,34,51.9,67.4,62.5
45.9649,34,51.9,67.4,62.5
45.9649,34,51.9,67.3,62.5
45.9649,34,51.9,67.4,62.5
45.9649,34,51.9,67.3,62.5
45.9649,34,51.9,67.3,62.5
45.9649,34,51.9,67.3,62.5
45.4386,34,51.9,67.2,62.5
46.4912,34,51.9,67.2,62.5
45.9649,34,51.9,67.2,62.5
45.9649,34,51.9,67.1,62.5
45.9649,34,51.9,67.1,62.5
46.4912,34,51.9,67.1,62.5
45.7895,34,51.9,67.0,62.5
45.7895,34,51.9,67.0,62.5
45.7895,34,51.9,67.0,62.5
45.7895,34,51.9,66.9,62.5
45.7895,34,51.9,66.9,62.5
45.7895,34,51.9,66.9,62.5
45.7895,34,51.9,66.9,62.5
45.7895,34,51.9,66.9,62.5
45.7895,34,51.9,66.8,62.5
45.7895,34,51.9,66.8,62.5
45.7895,34,51.9,66.7,62.5
62.2807,5,50.6,66.2,62.5
43.1579,33,50.6,66.1,62.5
43.1579,33,50.6,66.0,62.5
43.1579,33,50.6,65.9,62.5
43.1579,33,50.6,65.9,62.5
43.1579,33,50.6,66.0,62.5
43.1579,33,51.4,66.1,62.5
43.1579,33,50.7,66.2,62.5
43.1579,33,51.3,66.2,62.5
43.6842,33,51.3,66.2,62.5
42.9825,33,51.3,66.2,62.5
42.9825,33,51.3,66.2,62.5
42.9825,33,51.3,66.3,62.5
51.9298,3,53.5,66.1,62.5
41.9298,13,49.6,66.1,62.5
43.1579,33,49.1,65.7,62.5
44.0351,33,49.1,65.3,62.5
44.0351,33,51.4,65.3,62.5
44.0351,33,51.4,65.5,62.5
44.0351,33,51.4,65.6,62.5
44.0351,33,51.4,65.6,62.5
44.0351,33,52.2,65.7,62.5
44.0351,33,52.2,65.8,62.5
44.0351,33,52.2,65.7,62.5
44.0351,33,52.2,65.6,62.5
44.0351,33,52.2,65.7,62.5
44.0351,33,52.2,65.8,62.5
44.0351,33,52.2,66.0,62.5
43.1579,33,53.5,66.0,62.5
43.1579,33,53.5,66.0,62.5
43.6842,33,53.5,66.2,62.5
43.1579,33,53.5,66.2,62.5
43.1579,33,54.3,66.4,62.5
43.1579,33,54.3,66.6,62.5
43.1579,33,55.0,66.7,62.5
43.6842,33,55.0,66.8,62.5
45.7895,34,55.0,67.1,62.5
45.0877,34,55.0,67.1,62.5
45.0877,34,56.0,67.2,62.5
45.0877,34,56.0,67.3,62.5
45.0877,34,56.0,67.4,62.5
45.0877,34,56.0,67.5,62.5
47.193,35,56.0,67.6,62.5
45.7895,34,56.0,67.6,62.5
46.4912,34,56.0,67.8,62.5
47.193,34,56.0,67.9,62.5
47.193,34,56.0,68.0,62.5
47.193,34,56.0,68.2,62.5
47.193,34,56.0,67.9,62.5
46.6667,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,67.9,62.5
47.3684,34,56.0,68.1,62.5
47.3684,34,56.0,68.1,62.5
47.3684,34,56.0,68.2,62.5
47.3684,34,56.0,68.2,62.5
47.3684,34,55.3,68.1,62.5
47.3684,34,55.3,67.9,62.5
46.6667,34,55.3,67.8,62.5
46.6667,33,55.3,67.7,62.5
46.6667,33,55.3,67.7,62.5
46.6667,33,55.3,67.6,62.5
46.6667,33,55.3,67.6,62.5
46.6667,33,55.3,67.5,62.5
45.9649,33,55.3,67.3,62.5
45.9649,33,55.3,67.3,62.5
46.4912,33,55.3,67.2,62.5
46.4912,33,54.7,67.1,62.5
46.4912,33,54.7,67.0,62.5
45.7895,33,54.7,67.3,62.5
46.4912,33,54.7,67.5,62.5
45.9649,33,54.7,67.6,62.5
45.9649,33,54.7,67.6,62.5
45.9649,33,54.7,67.6,62.5
45.9649,33,54.7,67.6,62.5
46.4912,33,54.7,67.7,62.5
45.9649,33,54.7,67.6,62.5
45.9649,33,54.7,67.6,62.5
46.4912,33,54.7,67.6,62.5
46.4912,33,54.7,67.5,62.5
45.9649,33,54.7,67.5,62.5
46.4912,33,53.9,67.5,62.5
45.9649,33,53.9,67.4,62.5
45.9649,33,53.9,67.4,62.5
46.4912,33,53.9,67.4,62.5
45.9649,33,53.9,67.3,62.5
45.9649,33,53.9,67.3,62.5
46.4912,33,53.9,67.2,62.5
45.9649,33,53.9,67.3,62.5
45.9649,33,53.9,67.3,62.5
45.9649,33,53.9,67.3,62.5
45.9649,33,53.9,67.3,62.5
46.4912,33,53.9,67.3,62.5
45.9649,33,53.9,67.3,62.5
45.9649,33,53.9,67.2,62.5
45.9649,33,53.9,67.2,62.5
45.9649,33,53.9,67.2,62.5
45.9649,33,53.9,67.2,62.5
45.9649,33,53.9,67.2,62.5
45.9649,33,53.9,67.2,62.5
45.9649,33,53.9,67.2,62.5
45.4386,33,53.9,67.2,62.5
45.4386,33,53.9,67.2,62.5
45.4386,33,53.9,67.2,62.5
45.4386,33,53.9,67.2,62.5
46.4912,33,53.9,67.1,62.5
45.7895,33,53.9,67.1,62.5
45.7895,33,53.9,67.1,62.5
45.7895,33,53.9,67.1,62.5
45.7895,33,53.9,67.1,62.5
44.2105,33,53.9,67.2,62.5
44.7368,33,54.7,67.3,62.5
44.7368,33,54.7,67.3,62.5
44.7368,33,54.7,67.5,62.5
44.7368,33,54.7,67.5,62.5
44.7368,33,54.7,67.4,62.5
44.7368,33,54.7,67.4,62.5
44.7368,33,55.5,67.6,62.5
44.2105,33,55.5,67.6,62.5
44.2105,33,55.5,67.6,62.5
44.2105,33,55.5,67.7,62.5
44.2105,33,55.5,67.6,62.5
44.2105,33,55.5,67.7,62.5
44.2105,33,55.5,67.7,62.5
148.7719,77,55.5,68.1,62.5
44.0351,28,55.5,67.8,62.5
43.1579,28,55.5,67.8,62.5
43.6842,28,55.5,67.8,62.5
43.6842,28,55.5,67.8,62.5
43.6842,28,55.5,67.7,62.5
43.6842,28,55.5,67.8,62.5
43.6842,28,55.5,67.7,62.5
43.1579,28,55.5,67.7,62.5
43.1579,28,55.5,67.7,62.5
45.4386,28,55.5,67.7,62.5
44.7368,28,55.5,67.8,62.5
44.7368,28,55.5,67.8,62.5
44.2105,28,55.5,67.9,62.5
44.2105,28,55.5,68.1,62.5
44.7368,28,55.5,67.6,62.5
44.7368,28,55.5,67.3,62.5
44.7368,28,55.5,67.2,62.5
45.4386,28,55.5,67.1,62.5
45.4386,28,55.5,67.0,62.5
45.4386,28,55.5,66.9,62.5
45.4386,28,55.5,66.7,62.5
45.4386,28,55.5,66.6,62.5
45.4386,28,55.5,66.6,62.5
45.4386,28,55.5,66.4,62.5
45.4386,28,55.5,66.9,62.5
45.4386,28,55.5,67.2,62.5
45.9649,28,55.5,67.3,62.5
45.9649,28,55.5,67.5,62.5
45.9649,28,55.5,67.5,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.7,62.5
45.9649,28,55.5,67.7,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.7,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.5,62.5
45.4386,28,55.5,67.6,62.5
45.4386,28,55.5,67.5,62.5
45.9649,28,55.5,67.6,62.5
45.4386,28,55.5,67.1,62.5
45.9649,28,55.5,66.8,62.5
45.4386,28,55.5,66.6,62.5
45.9649,28,55.5,66.3,62.5
45.9649,28,54.7,66.1,62.5
45.9649,28,54.7,66.0,62.5
45.9649,28,54.7,65.8,62.5
46.4912,28,54.1,65.6,62.5
46.4912,28,54.1,65.4,62.5
46.4912,28,54.1,65.3,62.5
46.4912,28,54.1,65.1,62.5
47.193,28,54.1,65.0,62.5
46.6667,28,54.1,64.9,62.5
46.6667,28,54.1,64.8,62.5
46.6667,28,54.1,64.7,62.5
46.6667,28,54.1,64.6,62.5
47.193,28,54.1,64.4,62.5
46.6667,28,54.1,64.4,62.5
46.6667,28,53.5,64.3,62.5
46.6667,28,53.5,64.3,62.5
46.6667,28,53.5,64.2,62.5
46.6667,28,53.5,64.1,62.5
45.9649,28,53.5,64.1,62.5
46.6667,28,53.5,64.0,62.5
47.193,27,53.5,64.0,62.5
46.4912,27,53.5,63.8,62.5
46.4912,27,53.5,63.8,62.5
45.4386,27,53.5,63.7,62.5
45.4386,27,53.5,64.1,62.5
44.2105,27,53.5,65.0,62.5
44.2105,27,53.5,65.4,62.5
44.2105,27,54.3,65.6,62.5
44.2105,27,54.3,65.8,62.5
44.2105,27,54.3,66.1,62.5
44.2105,27,54.3,66.3,62.5
44.2105,27,55.1,66.4,62.5
44.2105,27,55.1,66.6,62.5
44.7368,27,55.1,66.6,62.5
45.4386,29,55.9,66.9,62.5
45.4386,29,55.9,66.7,62.5
45.4386,29,55.9,66.8,62.5
45.4386,29,55.9,67.0,62.5
44.7368,29,55.9,67.2,62.5
44.7368,29,55.2,67.1,62.5
45.4386,29,55.2,67.2,62.5
44.7368,29,55.2,67.2,62.5
44.7368,29,55.2,67.2,62.5
44.7368,29,55.2,67.4,62.5
44.7368,29,55.2,67.5,62.5
44.7368,29,55.2,67.5,62.5
44.7368,29,55.2,67.9,62.5
44.7368,29,55.2,67.8,62.5
44.7368,29,55.2,67.9,62.5
45.4386,29,55.2,68.1,62.5
49.8246,30,55.2,68.4,62.5
52.807,30,55.2,68.1,62.5
52.807,30,55.2,67.8,62.5
51.2281,29,55.2,67.7,62.5
46.4912,28,55.2,67.6,62.5
46.4912,28,55.2,67.3,62.5
46.4912,28,55.2,67.2,62.5
46.4912,28,55.2,67.3,62.5
45.9649,28,55.2,67.3,62.5
