AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
62.0,42,101.9,100,69.5,73.1,70.1
62.0,42,101.9,100,69.8,73.1,70.1
62.0,42,103.5,100,70.0,73.1,70.1
60.6,42,100.2,100,70.2,73.1,70.1
61.8,42,97.8,100,70.3,73.1,70.1
61.8,42,67.3,0,70.4,73.1,70.1
61.8,42,60.8,0,69.9,73.1,70.1
61.8,42,59.6,100,69.6,73.1,70.1
61.8,42,61.5,100,69.3,73.1,70.1
61.8,42,97.4,100,69.4,73.1,70.1
61.8,42,102.7,100,69.7,73.1,70.1
61.8,42,98.4,100,69.9,73.1,70.1
61.8,42,93.6,100,70.0,73.1,70.1
61.8,42,99.0,100,70.2,73.1,70.1
60.6,42,78.3,0,70.4,73.1,70.1
60.6,42,61.2,0,69.9,73.1,70.1
60.6,42,59.6,100,69.6,73.1,70.1
62.4,42,61.5,100,69.3,73.1,70.1
62.4,42,100.2,100,69.3,73.1,70.1
62.4,42,103.5,100,69.6,73.1,70.1
61.4,42,96.2,100,69.8,73.1,70.1
61.4,42,96.2,100,70.0,73.1,70.1
61.4,42,101.9,100,70.2,73.1,70.1
61.4,42,103.5,100,70.3,73.1,70.1
61.4,42,60.8,0,70.2,73.1,70.1
62.2,42,60.1,100,69.7,73.1,70.1
62.2,42,61.1,100,69.4,73.1,70.1
62.2,42,92.9,100,69.2,73.1,70.1
61.2,42,95.6,100,69.6,73.1,70.1
61.2,42,93.0,100,69.8,73.1,70.1
61.2,42,93.0,100,70.0,73.1,70.1
61.2,45,97.2,100,70.2,73.1,70.1
59.6,42,100.9,100,70.3,73.1,70.1
59.6,44,69.7,0,70.4,73.1,70.1
59.6,44,61.2,0,69.9,73.1,70.1
60.6,44,60.4,100,69.6,73.1,70.1
59.8,44,61.9,100,69.2,73.1,70.1
59.8,44,103.5,100,69.4,73.1,70.1
59.8,44,105.1,100,69.7,73.1,70.1
59.8,44,93.0,100,70.1,73.1,70.1
59.8,44,93.0,100,70.2,73.1,70.1
61.2,44,94.1,100,70.4,73.1,70.1
60.4,44,60.8,0,70.0,73.1,70.1
60.4,44,60.8,100,69.6,73.1,70.1
59.4,44,62.4,100,69.3,73.1,70.1
58.4,44,99.0,100,69.5,73.1,70.1
59.8,44,99.0,100,69.8,73.1,70.1
58.6,44,99.0,100,70.1,73.1,70.1
59.6,44,100.3,100,70.2,73.1,70.1
65.6,48,92.1,100,70.3,73.1,70.1
61.4,43,62.8,0,70.3,73.1,70.1
62.4,43,60.8,100,69.8,73.1,70.1
60.8,42,60.8,100,69.4,73.1,70.1
60.8,42,79.6,100,69.3,73.1,70.1
59.6,42,99.0,100,69.7,73.1,70.1
