AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
18.7209,21,57.1,67.8,68.0,63.6
18.7209,21,57.1,67.8,68.0,63.6
18.7209,21,57.1,67.8,68.0,63.6
18.7209,21,57.1,67.8,68.0,63.6
18.4884,21,57.8,67.8,68.0,63.6
18.4884,21,57.8,67.7,68.0,63.6
18.4884,21,57.8,67.8,68.0,63.6
18.7209,21,57.8,67.8,68.0,63.6
18.4884,21,57.8,67.8,68.0,63.6
18.7209,21,57.2,67.8,68.0,63.6
18.7209,21,57.2,67.8,68.0,63.6
18.7209,21,57.2,67.8,68.0,63.6
18.7209,21,57.2,67.8,68.0,63.6
18.7209,21,57.2,67.7,68.0,63.6
17.907,21,57.2,67.7,68.0,63.6
16.1628,20,57.9,67.8,68.0,63.6
16.1628,20,57.9,67.8,68.0,63.6
16.1628,20,57.9,67.7,68.0,63.6
14.3023,19,57.9,67.7,68.0,63.6
13.7209,18,57.9,67.7,68.0,63.6
13.7209,18,57.9,67.7,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.4884,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.4884,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.4884,18,57.9,67.8,68.0,63.6
13.4884,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.9,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
13.7209,18,57.9,67.8,68.0,63.6
12.907,18,57.9,67.8,68.0,63.6
12.907,18,57.9,67.8,68.0,63.6
12.907,18,58.6,67.9,68.0,63.6
13.1395,18,58.0,67.9,68.0,63.6
12.907,18,58.0,67.8,68.0,63.6
12.907,18,58.0,67.9,68.0,63.6
12.907,18,58.0,67.8,68.0,63.6
12.907,18,58.0,67.9,68.0,63.6
12.907,18,58.0,67.8,68.0,63.6
12.907,18,58.0,67.7,68.0,63.6
