AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
50.6,37,96.5,100,67.5,71.4,68.4
49.4,37,96.5,100,67.6,71.4,68.4
49.4,37,98.5,100,67.8,71.4,68.4
50.6,37,95.4,100,67.9,71.4,68.4
49.4,37,97.2,100,68.1,71.4,68.4
50.8,37,92.9,100,68.2,71.4,68.4
49.4,37,87.0,100,68.4,71.4,68.4
50.0,37,99.0,100,68.5,71.4,68.4
50.0,37,94.1,100,68.6,71.4,68.4
48.6,37,73.1,0,68.7,71.4,68.4
49.8,36,60.0,0,68.5,71.4,68.4
49.2,36,60.0,0,68.2,71.4,68.4
49.8,36,62.4,100,67.8,71.4,68.4
49.8,36,61.1,100,67.5,71.4,68.4
48.4,36,95.7,100,67.3,71.4,68.4
48.4,36,95.7,100,67.3,71.4,68.4
48.4,36,88.7,100,67.4,71.4,68.4
48.4,36,98.4,100,67.5,71.4,68.4
49.8,36,97.4,100,67.6,71.4,68.4
48.4,36,97.4,100,67.7,71.4,68.4
48.4,36,89.9,100,67.8,71.4,68.4
48.4,36,95.8,100,67.9,71.4,68.4
48.4,36,99.6,100,68.0,71.4,68.4
49.2,36,99.6,100,68.1,71.4,68.4
49.2,36,96.6,100,68.2,71.4,68.4
49.2,36,99.6,100,68.2,71.4,68.4
49.2,36,98.5,100,68.2,71.4,68.4
48.4,36,94.2,100,68.3,71.4,68.4
49.2,36,90.0,100,68.4,71.4,68.4
49.8,36,86.9,100,68.4,71.4,68.4
49.8,36,94.7,100,68.4,71.4,68.4
49.8,36,95.9,100,68.4,71.4,68.4
49.8,36,97.0,100,68.4,71.4,68.4
49.2,36,98.4,100,68.4,71.4,68.4
49.2,36,97.2,100,68.4,71.4,68.4
49.2,36,98.6,100,68.4,71.4,68.4
49.8,36,98.6,100,68.4,71.4,68.4
48.6,36,98.6,100,68.4,71.4,68.4
48.6,36,97.5,100,68.4,71.4,68.4
49.4,36,89.8,100,68.4,71.4,68.4
49.4,36,91.8,100,68.5,71.4,68.4
49.4,36,88.7,100,68.6,71.4,68.4
49.4,36,90.9,100,68.6,71.4,68.4
49.4,36,62.8,0,68.7,71.4,68.4
49.4,36,60.2,0,68.4,71.4,68.4
48.6,36,59.5,100,68.1,71.4,68.4
48.6,36,62.8,100,67.7,71.4,68.4
49.2,36,72.2,100,67.5,71.4,68.4
49.2,36,98.4,100,67.4,71.4,68.4
46.6,35,94.7,100,67.4,71.4,68.4
47.4,35,94.7,100,67.6,71.4,68.4
46.6,35,94.7,100,67.7,71.4,68.4
46.6,35,89.9,100,67.9,71.4,68.4
45.6,35,88.5,100,68.1,71.4,68.4
46.2,35,100.2,100,68.2,71.4,68.4
47.4,35,98.5,100,68.3,71.4,68.4
46.6,35,98.5,100,68.4,71.4,68.4
46.6,35,100.2,100,68.5,71.4,68.4
45.6,35,98.4,100,68.5,71.4,68.4
46.2,35,100.2,100,68.5,71.4,68.4
46.2,35,100.2,100,68.5,71.4,68.4
46.2,35,99.0,100,68.6,71.4,68.4
46.8,35,100.3,100,68.6,71.4,68.4
46.2,35,95.5,100,68.6,71.4,68.4
45.6,35,89.3,100,68.6,71.4,68.4
