AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
100.5357,58,73.2,100,73.2,76.4,73.4
98.9286,58,72.0,100,73.2,76.4,73.4
97.1429,59,73.5,100,73.5,76.4,73.4
100.5357,60,72.4,100,73.4,76.4,73.4
102.1429,59,68.6,100,73.5,76.4,73.4
98.9286,58,68.6,100,73.6,76.4,73.4
102.1429,58,56.3,100,72.3,76.4,73.4
102.1429,58,64.3,100,72.4,76.4,73.4
100.5357,58,67.3,100,72.7,76.4,73.4
97.1429,58,73.4,100,73.0,76.4,73.4
102.1429,60,73.4,100,73.1,76.4,73.4
100.5357,58,68.8,100,73.1,76.4,73.4
98.9286,58,72.1,100,73.2,76.4,73.4
98.9286,58,68.2,100,73.3,76.4,73.4
98.9286,58,72.9,100,73.4,76.4,73.4
98.9286,58,71.0,100,73.2,76.4,73.4
98.9286,58,72.9,100,73.4,76.4,73.4
97.1429,58,67.7,100,73.4,76.4,73.4
98.9286,58,72.4,100,73.4,76.4,73.4
98.9286,58,72.4,100,73.6,76.4,73.4
100.5357,58,72.4,100,73.7,76.4,73.4
98.9286,58,64.4,100,72.1,76.4,73.4
98.9286,58,69.6,100,72.6,76.4,73.4
98.9286,58,72.0,100,72.8,76.4,73.4
100.5357,59,67.6,100,72.9,76.4,73.4
100.5357,59,71.9,100,73.1,76.4,73.4
100.5357,58,71.9,100,73.2,76.4,73.4
98.9286,58,72.9,100,73.4,76.4,73.4
98.9286,62,72.9,100,73.5,76.4,73.4
105.3571,62,69.9,100,73.6,76.4,73.4
97.1429,60,68.2,100,73.6,76.4,73.4
100.5357,58,66.8,100,73.4,76.4,73.4
98.9286,58,70.0,100,73.4,76.4,73.4
100.5357,58,71.0,100,73.4,76.4,73.4
98.9286,58,72.4,100,73.4,76.4,73.4
98.9286,58,72.4,100,73.5,76.4,73.4
100.5357,58,72.4,100,73.5,76.4,73.4
98.9286,59,72.4,100,73.6,76.4,73.4
103.9286,58,56.4,100,72.2,76.4,73.4
98.9286,58,66.8,100,72.6,76.4,73.4
98.9286,58,66.8,100,72.8,76.4,73.4
100.5357,58,69.2,100,73.0,76.4,73.4
98.9286,58,69.2,100,73.1,76.4,73.4
98.9286,58,67.7,100,73.1,76.4,73.4
98.9286,58,68.6,100,73.2,76.4,73.4
100.5357,58,72.5,100,73.3,76.4,73.4
100.5357,59,72.5,100,73.3,76.4,73.4
98.9286,58,72.5,100,73.4,76.4,73.4
97.1429,58,72.5,100,73.4,76.4,73.4
98.9286,60,66.2,100,73.3,76.4,73.4
97.1429,60,68.2,100,73.5,76.4,73.4
97.1429,60,72.8,100,73.4,76.4,73.4
98.9286,60,72.8,100,73.6,76.4,73.4
97.1429,60,57.2,0,73.2,76.4,73.4
98.9286,60,68.6,100,72.2,76.4,73.4
97.1429,60,70.1,100,72.7,76.4,73.4
100.5357,60,72.1,100,72.9,76.4,73.4
98.9286,60,72.1,100,73.1,76.4,73.4
97.1429,60,72.1,100,73.1,76.4,73.4
100.5357,60,72.1,100,73.2,76.4,73.4
98.9286,60,72.1,100,73.2,76.4,73.4
97.1429,60,72.1,100,73.3,76.4,73.4
98.9286,60,72.1,100,73.3,76.4,73.4
98.9286,60,72.1,100,73.3,76.4,73.4
98.9286,60,70.3,100,73.3,76.4,73.4
100.5357,60,68.2,100,73.4,76.4,73.4
98.9286,60,67.1,100,73.3,76.4,73.4
97.1429,60,67.1,100,73.3,76.4,73.4
100.5357,60,67.1,100,73.3,76.4,73.4
100.5357,60,68.7,100,73.3,76.4,73.4
97.1429,60,67.3,100,73.3,76.4,73.4
98.9286,60,67.3,100,73.3,76.4,73.4
98.9286,60,67.3,100,73.3,76.4,73.4
98.9286,60,67.3,100,73.2,76.4,73.4
97.1429,60,66.5,100,73.2,76.4,73.4
100.5357,60,66.5,100,73.2,76.4,73.4
98.9286,60,67.7,100,73.2,76.4,73.4
98.9286,60,67.7,100,73.2,76.4,73.4
98.9286,60,66.8,100,73.2,76.4,73.4
98.9286,60,66.8,100,73.2,76.4,73.4
98.9286,60,67.7,100,73.3,76.4,73.4
97.1429,60,66.8,100,73.2,76.4,73.4
98.9286,60,66.8,100,73.3,76.4,73.4
98.9286,60,70.5,100,73.2,76.4,73.4
97.1429,60,70.5,100,73.2,76.4,73.4
97.1429,61,71.6,100,73.3,76.4,73.4
98.9286,61,71.6,100,73.4,76.4,73.4
100.5357,61,71.6,100,73.4,76.4,73.4
100.5357,59,71.6,100,73.3,76.4,73.4
100.5357,58,71.6,100,73.3,76.4,73.4
98.9286,58,71.6,100,73.3,76.4,73.4
100.5357,58,70.5,100,73.3,76.4,73.4
100.5357,58,70.5,100,73.2,76.4,73.4
98.9286,58,70.5,100,73.2,76.4,73.4
102.1429,59,70.5,100,73.2,76.4,73.4
98.9286,58,70.5,100,73.1,76.4,73.4
97.1429,58,70.5,100,73.1,76.4,73.4
100.5357,58,70.5,100,73.1,76.4,73.4
100.5357,58,70.5,100,73.1,76.4,73.4
100.5357,58,70.5,100,73.2,76.4,73.4
97.1429,58,70.5,100,73.2,76.4,73.4
103.9286,60,68.7,100,73.2,76.4,73.4
95.5357,59,66.8,100,73.2,76.4,73.4
102.1429,60,71.0,100,73.1,76.4,73.4
102.1429,60,71.0,100,73.1,76.4,73.4
100.5357,60,72.0,100,73.2,76.4,73.4
98.9286,59,72.0,100,73.2,76.4,73.4
97.1429,60,69.3,100,73.2,76.4,73.4
97.1429,59,71.6,100,73.2,76.4,73.4
100.5357,60,71.6,100,73.2,76.4,73.4
98.9286,59,71.6,100,73.2,76.4,73.4
102.1429,59,71.6,100,73.1,76.4,73.4
100.5357,59,71.6,100,73.2,76.4,73.4
97.1429,59,71.6,100,73.2,76.4,73.4
98.9286,58,69.7,100,73.2,76.4,73.4
100.5357,59,70.6,100,73.2,76.4,73.4
100.5357,59,70.6,100,73.2,76.4,73.4
102.1429,59,68.2,100,73.2,76.4,73.4
100.5357,59,68.2,100,73.2,76.4,73.4
98.9286,58,72.5,100,73.2,76.4,73.4
98.9286,58,71.1,100,73.3,76.4,73.4
98.9286,58,69.2,100,73.3,76.4,73.4
98.9286,58,69.2,100,73.4,76.4,73.4
98.9286,58,67.7,100,73.3,76.4,73.4
98.9286,59,67.7,100,73.4,76.4,73.4
98.9286,59,67.7,100,73.3,76.4,73.4
100.5357,58,72.9,100,73.4,76.4,73.4
100.5357,59,72.0,100,73.4,76.4,73.4
98.9286,59,72.0,100,73.4,76.4,73.4
98.9286,59,72.0,100,73.4,76.4,73.4
102.1429,59,72.0,100,73.4,76.4,73.4
