AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp
0.0,0,61.5,68.4
0.0,0,62.4,68.4
0.0,0,62.4,68.5
0.0,0,62.4,68.5
0.0,0,62.4,68.6
0.0,0,62.4,68.6
0.0,0,62.4,68.6
0.0,0,62.4,68.6
0.0,0,62.4,68.6
0.0,0,62.4,68.6
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,0,62.4,68.7
0.0,1,62.4,68.8
0.0,2,62.4,68.8
0.0,3,62.4,68.8
0.0,4,62.4,68.8
0.0,6,62.4,68.8
0.0,7,62.4,68.8
0.0,8,62.4,68.8
13.3824,28,60.4,68.8
16.1765,30,58.4,68.8
17.0588,30,58.4,68.8
19.8529,31,58.4,68.8
21.3235,32,57.6,68.8
21.9118,32,57.6,68.7
21.3235,32,57.6,68.7
21.9118,32,57.6,68.7
20.5882,32,57.6,68.6
22.6471,32,57.6,68.6
20.5882,32,57.6,68.6
21.9118,32,57.6,68.6
21.9118,32,56.8,68.6
21.3235,32,56.8,68.6
21.9118,32,56.8,68.6
21.9118,32,56.8,68.6
21.3235,32,56.8,68.6
21.3235,32,56.8,68.6
21.3235,32,56.8,68.5
21.3235,32,56.8,68.5
21.3235,32,56.8,68.5
21.3235,32,56.8,68.5
20.5882,32,56.8,68.5
21.3235,32,56.8,68.5
21.3235,32,56.8,68.5
21.3235,32,56.8,68.5
21.3235,32,56.8,68.5
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.9118,32,56.8,68.4
20.5882,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
20.5882,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.4
21.3235,32,56.8,68.3
21.3235,32,56.8,68.3
21.3235,32,56.8,68.3
21.3235,32,56.8,68.3
20.5882,32,56.8,68.3
21.3235,32,56.8,68.3
20.5882,32,56.8,68.3
21.3235,32,56.8,68.3
20.5882,32,56.8,68.3
21.3235,32,56.8,68.3
21.3235,32,56.8,68.3
21.3235,32,56.8,68.3
20.5882,32,56.8,68.2
21.3235,32,56.8,68.2
21.3235,32,56.8,68.2
20.5882,32,56.8,68.2
19.8529,31,56.8,68.2
17.0588,30,56.8,68.2
0.0,9,56.8,68.2
13.3824,29,57.6,68.3
13.3824,29,57.6,68.3
13.3824,29,57.6,68.3
13.3824,29,57.6,68.3
12.3529,29,57.6,68.3
13.3824,29,57.6,68.3
13.3824,29,57.6,68.4
12.3529,29,57.6,68.4
12.3529,29,57.6,68.4
13.3824,29,57.6,68.4
12.3529,29,57.6,68.4
12.3529,29,57.6,68.4
12.3529,29,57.6,68.4
12.3529,29,57.6,68.4
13.3824,29,57.6,68.4
13.3824,29,57.6,68.5
13.3824,29,58.3,68.5
13.3824,29,58.3,68.5
13.3824,29,58.3,68.5
13.3824,29,58.3,68.6
13.3824,29,58.3,68.6
13.3824,29,58.3,68.6
12.3529,29,58.3,68.6
13.3824,29,58.3,68.6
13.3824,29,59.1,68.6
12.3529,29,59.1,68.6
13.3824,29,59.1,68.6
12.3529,29,59.1,68.6
12.3529,29,59.1,68.6
13.3824,29,59.1,68.6
13.3824,29,59.1,68.6
12.3529,29,59.1,68.7
13.3824,29,59.1,68.7
12.3529,29,59.1,68.7
12.3529,29,59.1,68.7
12.3529,29,59.1,68.7
16.1765,31,59.1,68.8
17.6471,32,59.1,68.8
19.8529,32,59.1,68.8
23.2353,33,58.4,68.8
24.2647,34,58.4,68.8
25.4412,35,58.4,68.8
27.9412,35,58.4,68.8
30.4412,36,58.4,68.8
32.2059,37,58.4,68.8
35.5882,38,58.4,68.8
36.9118,38,57.6,68.7
36.9118,38,57.6,68.7
36.9118,38,57.6,68.7
38.3824,38,57.6,68.7
38.3824,38,57.6,68.6
37.9412,38,57.6,68.6
38.3824,38,57.6,68.5
37.9412,38,56.8,68.4
38.3824,38,56.8,68.4
38.3824,38,56.8,68.4
38.3824,38,56.8,68.4
37.9412,38,56.8,68.3
37.9412,38,56.8,68.3
36.9118,38,56.8,68.2
35.5882,37,56.8,68.2
35.1471,37,56.8,68.2
33.5294,37,56.8,68.2
30.4412,35,56.8,68.2
30.4412,35,56.8,68.2
28.5294,35,56.8,68.2
27.0588,34,56.8,68.2
25.4412,33,56.8,68.2
23.8235,33,56.8,68.2
22.6471,32,56.0,68.2
20.5882,32,56.0,68.2
19.2647,31,56.0,68.3
19.2647,31,56.0,68.3
19.8529,31,56.0,68.3
19.2647,31,56.0,68.3
18.5294,31,56.0,68.3
19.2647,31,56.0,68.3
19.2647,31,56.0,68.3
19.2647,31,56.0,68.3
18.5294,31,56.0,68.3
19.2647,31,56.0,68.3
19.2647,31,56.6,68.3
19.8529,31,56.6,68.3
19.8529,31,56.6,68.3
19.2647,31,56.6,68.3
19.8529,31,56.6,68.3
19.8529,31,56.6,68.3
19.8529,31,56.6,68.3
19.8529,31,56.6,68.3
19.8529,31,56.6,68.3
19.2647,31,56.6,68.2
17.6471,31,56.6,68.2
17.0588,30,56.6,68.2
7.7941,25,58.7,68.3
15.1471,30,56.8,68.3
15.1471,30,56.8,68.3
15.1471,30,55.6,68.3
15.1471,30,55.6,68.3
12.3529,28,55.6,68.4
13.3824,29,56.3,68.4
13.3824,29,56.3,68.5
13.3824,29,56.3,68.5
13.3824,29,56.3,68.6
13.3824,29,57.1,68.6
13.3824,29,57.1,68.6
12.3529,29,57.1,68.7
13.3824,30,57.1,68.8
18.5294,32,57.1,68.9
21.9118,33,57.1,68.9
24.8529,34,57.1,68.9
29.5588,36,57.1,68.8
30.4412,36,57.1,68.8
30.4412,36,57.9,68.6
30.4412,36,57.9,68.6
36.9118,38,57.9,68.9
36.9118,38,57.9,68.8
37.9412,39,57.9,68.7
37.3529,39,57.9,68.7
38.8235,39,57.9,68.8
39.8529,40,57.9,68.7
39.4118,40,57.9,68.7
39.4118,40,57.9,68.7
39.4118,40,57.9,68.7
40.2941,40,57.9,68.7
39.8529,40,58.7,68.7
39.8529,40,58.0,68.7
40.8824,40,58.7,68.8
47.6471,43,58.0,68.9
47.6471,43,58.0,68.9
51.1765,44,58.8,68.8
51.1765,44,57.9,68.8
56.6177,45,58.8,68.8
56.0294,45,58.0,68.8
56.6177,45,58.0,68.7
56.6177,45,58.0,68.6
56.6177,45,58.0,68.7
56.6177,45,58.7,68.6
57.3529,45,57.6,68.6
57.3529,45,57.6,68.6
56.4706,45,57.6,68.5
57.3529,45,57.6,68.4
57.3529,45,57.6,68.3
55.0,44,57.6,68.2
51.3235,43,57.6,68.1
48.0882,42,57.6,68.1
46.0294,41,57.6,68.1
38.8235,38,57.6,68.0
32.2059,36,57.6,68.0
30.0,35,57.6,68.0
28.5294,35,57.6,68.1
25.4412,34,57.6,68.1
21.9118,33,57.6,68.1
19.8529,32,57.6,68.2
18.5294,31,57.6,68.2
18.5294,31,57.6,68.3
19.2647,31,57.6,68.4
19.2647,31,57.6,68.4
19.2647,31,57.6,68.4
19.2647,31,57.6,68.4
18.5294,31,57.6,68.5
18.5294,31,57.6,68.5
19.2647,31,57.6,68.6
19.2647,31,57.6,68.5
19.2647,31,57.6,68.6
19.2647,31,56.8,68.5
19.2647,31,56.8,68.5
18.5294,31,56.8,68.5
17.6471,31,56.8,68.5
19.2647,31,56.8,68.5
19.2647,31,56.8,68.5
19.2647,31,56.8,68.4
19.8529,31,56.0,68.4
19.2647,31,56.0,68.4
18.5294,31,56.0,68.4
19.8529,31,56.0,68.4
19.8529,31,56.0,68.4
19.8529,31,56.0,68.4
19.8529,31,56.0,68.3
19.8529,31,56.0,68.3
20.5882,31,56.0,68.3
20.5882,31,56.0,68.3
19.8529,31,55.2,68.3
18.5294,31,55.2,68.2
17.6471,30,55.2,68.2
0.0,19,55.2,68.2
0.0,9,59.1,68.3
0.0,9,60.0,68.3
0.0,9,60.0,68.4
0.0,9,60.7,68.4
0.0,9,60.7,68.4
0.0,9,60.7,68.5
0.0,9,60.7,68.6
0.0,9,60.7,68.6
0.0,9,60.7,68.6
0.0,9,60.7,68.6
0.0,9,60.7,68.7
0.0,9,60.7,68.7
0.0,9,60.7,68.7
0.0,9,60.7,68.7
0.0,9,60.7,68.7
0.0,9,60.7,68.7
0.0,9,60.7,68.7
14.4118,30,56.8,68.8
0.0,9,59.5,68.7
12.3529,28,58.8,68.8
14.4118,30,57.2,68.8
15.1471,30,57.2,68.7
15.1471,30,57.2,68.7
15.1471,30,57.2,68.7
15.1471,30,57.9,68.7
14.4118,30,57.9,68.6
14.4118,30,57.9,68.6
14.4118,30,57.9,68.6
13.3824,30,57.9,68.6
14.4118,31,58.7,68.6
19.8529,33,58.7,68.9
24.2647,35,58.7,69.0
34.2647,38,58.7,69.1
37.9412,39,58.7,69.1
43.0882,41,58.7,69.0
53.2353,44,58.7,69.1
61.7647,47,58.7,69.2
66.9118,49,58.1,69.1
79.4118,53,57.2,69.2
77.7941,52,57.2,68.8
76.1765,52,57.2,68.2
69.5588,50,58.3,68.0
61.1765,47,58.3,68.1
58.0882,46,58.3,68.0
55.4412,45,58.3,68.1
55.4412,45,58.3,68.1
51.6176,43,57.6,68.1
50.2941,43,58.4,68.2
50.8823,43,58.4,68.2
48.8235,42,58.4,68.2
48.8235,42,58.4,68.3
48.8235,42,58.4,68.3
47.2059,43,58.4,68.3
47.2059,43,57.6,68.4
47.2059,43,57.6,68.3
47.2059,43,57.6,68.3
47.2059,43,57.6,68.3
47.2059,43,57.6,68.4
47.2059,43,57.6,68.4
47.2059,43,57.6,68.4
47.2059,43,57.6,68.4
47.2059,43,57.6,68.4
47.2059,43,58.3,68.4
49.7059,43,58.3,68.4
49.7059,43,57.6,68.4
49.7059,43,57.6,68.3
49.7059,43,57.6,68.3
46.7647,43,57.6,68.3
47.5,43,57.6,68.2
46.7647,42,57.6,68.2
45.4412,41,57.6,68.2
43.5294,41,57.6,68.2
43.5294,41,57.6,68.2
42.3529,40,57.6,68.2
39.2647,39,57.6,68.2
37.9412,39,57.6,68.2
36.1765,39,57.6,68.2
34.7059,38,57.6,68.3
35.1471,38,57.6,68.3
35.1471,38,57.6,68.3
35.7353,38,57.6,68.4
35.7353,38,57.6,68.4
0.0,0,61.1,68.5
0.0,0,62.4,68.7
7.7941,0,62.4,68.7
0.0,4,62.4,68.9
0.0,6,63.2,68.9
16.1765,29,59.6,69.1
24.2647,33,58.4,69.1
28.9706,36,57.6,69.1
35.5882,38,57.6,69.0
40.8824,40,57.6,69.0
42.3529,41,57.6,68.9
46.0294,41,57.6,68.8
46.6176,41,57.6,68.7
45.0,0,57.9,68.6
0.0,0,59.1,68.6
0.0,0,61.1,68.7
0.0,0,61.9,68.7
7.7941,2,61.9,68.8
0.0,5,61.9,68.9
0.0,7,61.9,68.9
13.3824,28,60.0,69.0
19.2647,31,58.0,69.0
24.2647,33,58.0,69.0
30.0,36,58.0,69.0
35.7353,38,57.2,68.9
36.6176,38,57.2,68.9
39.8529,39,57.2,68.8
44.7059,41,57.2,69.0
49.7059,43,57.2,68.9
55.2941,45,57.9,69.1
60.4412,47,57.9,68.8
63.6765,48,57.1,68.9
64.8529,48,57.1,68.8
64.8529,48,57.9,68.5
64.8529,48,57.9,68.6
65.5882,48,57.2,68.6
64.8529,48,57.2,68.6
65.5882,48,58.7,68.5
65.5882,48,57.5,68.6
65.5882,48,58.4,68.6
65.5882,48,58.4,68.4
65.5882,48,57.2,68.3
63.6765,48,59.1,68.6
63.6765,48,57.6,68.6
64.7059,48,57.6,68.4
64.7059,48,59.1,68.6
64.7059,48,58.3,68.6
64.7059,48,57.6,68.7
65.5882,48,58.8,68.6
65.5882,48,57.9,68.7
65.5882,48,59.1,68.7
65.5882,48,57.6,68.8
72.5,51,58.7,68.9
74.1177,51,58.0,68.8
76.1765,52,58.0,68.8
76.1765,52,58.7,68.4
74.5588,50,58.7,68.2
67.9412,49,58.0,68.1
61.1765,46,58.0,67.9
59.1177,45,58.0,68.0
54.2647,44,58.0,68.0
54.2647,44,59.1,68.2
54.2647,44,57.6,68.3
54.2647,44,57.6,68.2
54.2647,44,58.3,68.3
53.3824,44,58.3,68.3
53.3824,44,57.6,68.3
52.7941,44,57.6,68.3
52.2059,44,57.6,68.3
52.2059,44,57.6,68.3
52.2059,45,58.3,68.3
52.7941,45,58.3,68.2
52.7941,45,58.3,68.3
52.7941,45,58.3,68.3
52.7941,45,58.3,68.3
52.7941,45,57.6,68.3
52.7941,45,57.6,68.2
52.7941,44,57.6,68.2
50.8823,42,57.6,68.2
48.6765,42,57.6,68.2
47.2059,41,57.6,68.2
44.4118,40,57.6,68.2
44.4118,40,57.6,68.2
42.3529,40,57.6,68.2
41.3235,39,57.6,68.2
39.2647,39,57.6,68.2
39.2647,39,57.6,68.2
39.2647,39,57.6,68.3
37.9412,39,57.6,68.3
37.9412,39,57.6,68.3
37.9412,39,57.6,68.4
37.3529,39,57.6,68.4
37.7941,39,57.6,68.4
37.7941,39,57.6,68.4
37.3529,39,57.6,68.4
37.9412,39,57.6,68.5
37.9412,39,57.6,68.5
37.9412,39,57.6,68.4
39.8529,39,57.6,68.5
39.2647,39,57.6,68.4
39.2647,39,57.6,68.4
39.2647,39,57.6,68.4
39.2647,39,57.6,68.4
38.8235,39,57.6,68.4
39.4118,39,57.6,68.3
39.4118,39,57.6,68.3
39.4118,39,57.6,68.3
39.4118,39,57.6,68.3
39.4118,39,57.6,68.3
39.4118,39,57.6,68.3
38.8235,39,57.6,68.3
38.3824,39,57.6,68.3
37.9412,39,57.6,68.3
38.3824,39,57.6,68.4
37.9412,39,57.6,68.3
38.3824,39,57.6,68.3
38.3824,39,57.6,68.4
37.9412,39,57.6,68.4
37.9412,39,57.6,68.3
37.9412,39,57.6,68.4
37.9412,39,57.6,68.4
37.9412,39,57.6,68.4
37.9412,39,57.6,68.4
37.9412,39,57.6,68.4
37.9412,39,57.6,68.5
37.9412,39,57.6,68.6
37.9412,39,57.6,68.7
37.9412,39,57.6,68.7
41.9118,41,57.6,68.9
150.2941,90,60.1,69.2
57.5,37,57.6,69.0
60.5882,39,57.6,68.8
63.6765,40,57.6,68.9
71.6176,43,57.6,69.0
77.7941,45,57.6,68.9
76.1765,45,57.6,68.7
77.7941,45,57.6,68.6
76.1765,45,57.6,68.4
76.1765,45,57.6,68.3
76.1765,45,57.6,68.2
76.1765,45,57.6,68.2
72.9412,43,57.6,68.3
74.5588,44,57.6,68.3
74.5588,44,57.6,68.2
74.5588,44,57.6,68.2
69.5588,42,57.6,68.2
65.5882,41,57.6,68.1
66.3235,41,57.6,68.2
61.0294,38,57.6,68.1
61.0294,38,57.6,68.2
61.0294,38,57.6,68.2
55.2941,36,57.6,68.1
52.7941,35,57.6,68.1
50.5882,34,57.6,68.2
47.2059,33,57.6,68.1
47.2059,33,57.6,68.2
46.6176,33,57.6,68.3
46.6176,33,57.6,68.3
46.6176,33,57.6,68.3
46.6176,33,57.6,68.3
46.6176,33,57.6,68.3
47.2059,33,57.6,68.3
47.2059,33,57.6,68.3
47.2059,33,57.6,68.3
47.2059,33,57.6,68.3
47.2059,33,57.6,68.3
47.2059,33,57.6,68.2
45.0,32,57.6,68.2
44.4118,32,57.6,68.2
42.5,32,57.6,68.2
41.3235,31,57.6,68.2
36.6176,29,57.6,68.2
36.6176,29,57.6,68.2
35.5882,29,57.6,68.2
33.5294,28,57.6,68.2
32.2059,28,57.6,68.2
31.7647,28,57.6,68.2
31.1765,28,57.6,68.3
31.1765,28,57.6,68.4
30.7353,28,57.6,68.4
31.1765,28,57.6,68.4
30.7353,28,57.6,68.4
30.7353,28,57.6,68.5
30.7353,28,57.6,68.5
30.7353,28,57.6,68.6
30.7353,28,57.6,68.6
31.7647,28,57.6,68.6
31.7647,28,57.6,68.5
31.7647,28,57.6,68.5
32.2059,28,57.6,68.4
31.7647,28,57.6,68.4
32.2059,28,57.6,68.4
33.0882,28,57.6,68.3
30.7353,27,57.6,68.2
30.0,27,57.6,68.2
27.9412,26,57.6,68.2
23.8235,24,57.6,68.1
21.3235,23,57.6,68.1
17.6471,22,57.6,68.1
7.7941,8,59.1,68.1
7.7941,6,60.8,68.1
7.7941,4,61.5,68.1
7.7941,2,61.5,68.1
7.7941,0,62.4,68.1
7.7941,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
7.7941,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,0,62.4,68.1
9.7059,1,62.4,68.2
7.7941,0,62.4,68.2
7.7941,1,62.4,68.3
9.7059,1,62.4,68.4
7.7941,1,62.4,68.4
9.7059,1,62.4,68.5
7.7941,1,62.4,68.6
7.7941,1,62.4,68.7
7.7941,1,62.4,68.7
7.7941,3,63.1,68.8
7.7941,6,63.1,68.9
7.7941,8,62.0,68.9
15.1471,20,60.0,69.0
19.8529,23,58.4,69.0
26.4706,26,58.4,69.0
30.0,27,58.4,69.0
33.8235,29,58.4,68.9
36.6176,30,58.4,68.9
39.4118,31,58.4,68.8
39.4118,31,58.4,68.7
39.4118,31,58.4,68.7
39.4118,31,58.4,68.7
38.8235,31,58.4,68.6
39.2647,31,58.4,68.6
39.2647,31,58.4,68.6
39.2647,31,58.4,68.5
38.8235,31,58.4,68.5
39.2647,31,58.4,68.5
39.2647,31,58.4,68.4
39.2647,31,58.4,68.4
39.2647,31,58.4,68.4
39.2647,31,58.4,68.4
39.2647,31,58.4,68.4
40.2941,31,58.4,68.3
40.8824,31,58.4,68.3
40.4412,31,57.6,68.3
40.4412,31,57.6,68.2
39.2647,30,57.6,68.2
37.3529,30,58.3,68.2
36.1765,29,58.3,68.3
36.1765,29,58.3,68.3
36.1765,29,58.3,68.3
35.7353,29,58.3,68.3
34.2647,29,58.3,68.3
34.7059,29,58.3,68.3
34.2647,29,58.3,68.4
34.2647,29,58.3,68.4
34.2647,29,57.6,68.5
36.6176,29,57.6,68.5
35.5882,29,57.6,68.6
35.1471,29,57.6,68.6
35.1471,29,57.6,68.6
35.7353,29,57.6,68.6
36.1765,29,57.6,68.6
35.5882,29,57.6,68.6
34.7059,29,57.6,68.5
35.7353,29,57.6,68.6
34.2647,29,57.6,68.5
34.2647,29,57.6,68.6
35.5882,29,57.6,68.6
34.2647,29,57.6,68.6
33.8235,29,57.6,68.6
34.2647,29,57.6,68.6
34.2647,29,57.6,68.6
34.2647,29,57.6,68.6
33.8235,29,57.6,68.6
33.8235,29,57.6,68.6
34.2647,29,57.6,68.6
34.2647,29,57.6,68.6
33.8235,29,57.6,68.6
33.8235,29,57.6,68.6
0.0,0,61.1,68.7
0.0,1,62.8,68.8
7.7941,4,62.8,68.8
0.0,6,63.6,68.9
13.3824,28,60.8,69.0
36.1765,6,58.4,69.1
45.0,9,57.2,69.0
15.1471,29,58.9,69.0
19.8529,32,58.9,69.0
28.5294,36,58.0,69.1
34.2647,38,58.0,69.0
39.4118,39,57.2,69.0
42.3529,41,57.2,68.9
44.7059,42,57.2,68.9
46.1765,42,57.2,68.8
47.6471,43,57.2,68.7
48.2353,43,57.2,68.6
48.2353,42,57.2,68.6
48.8235,42,57.2,68.4
47.2059,42,57.2,68.4
48.2353,42,57.2,68.3
43.0882,41,57.2,68.1
41.4706,40,57.2,68.1
41.9118,40,57.2,68.2
38.8235,38,57.2,68.1
34.7059,37,57.2,68.1
31.1765,36,57.2,68.1
27.9412,34,57.9,68.1
26.4706,34,57.9,68.2
27.0588,34,57.9,68.2
25.4412,33,57.9,68.2
24.2647,33,57.9,68.2
22.6471,32,57.9,68.3
22.6471,32,57.9,68.3
22.6471,32,57.9,68.3
22.6471,32,57.9,68.4
21.3235,32,57.9,68.4
21.9118,32,57.9,68.4
21.9118,32,57.9,68.4
21.9118,32,58.7,68.5
21.9118,32,58.7,68.5
21.3235,32,58.7,68.5
21.3235,32,58.0,68.6
21.9118,32,58.0,68.6
21.9118,32,58.8,68.6
21.9118,32,58.2,68.6
21.9118,32,58.2,68.6
21.9118,32,58.2,68.6
21.3235,32,58.2,68.6
21.9118,32,58.2,68.6
21.9118,32,58.2,68.6
21.9118,32,58.2,68.7
21.9118,32,58.8,68.7
21.9118,32,58.8,68.7
21.3235,32,58.8,68.7
20.5882,32,58.8,68.7
21.3235,32,58.8,68.7
21.3235,32,58.8,68.7
21.3235,32,58.8,68.7
20.5882,32,58.8,68.7
21.3235,32,58.8,68.7
21.3235,32,58.8,68.7
21.3235,32,58.8,68.7
21.3235,32,58.8,68.7
21.3235,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.7
21.3235,32,58.0,68.7
20.5882,32,58.0,68.7
21.3235,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.7
22.6471,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.7
21.9118,32,58.0,68.6
21.9118,32,58.0,68.6
21.3235,32,57.3,68.6
21.9118,32,57.3,68.6
21.9118,32,57.3,68.6
22.6471,32,57.3,68.6
22.6471,32,57.3,68.5
21.9118,32,57.3,68.5
21.9118,32,57.3,68.5
23.2353,32,57.3,68.4
22.6471,32,57.3,68.4
22.6471,32,57.3,68.4
21.9118,32,57.3,68.4
22.6471,32,57.3,68.4
22.6471,32,57.3,68.3
22.6471,32,56.6,68.3
23.2353,32,56.6,68.3
23.2353,32,56.6,68.3
23.8235,32,56.6,68.3
21.9118,32,56.6,68.2
21.3235,31,56.6,68.2
19.8529,31,56.6,68.2
17.0588,29,56.6,68.2
9.7059,9,56.6,68.2
9.7059,8,59.5,68.2
11.0294,9,60.7,68.3
9.7059,9,60.7,68.3
9.7059,9,61.5,68.4
9.7059,9,61.5,68.4
9.7059,9,61.5,68.4
9.7059,9,61.5,68.5
9.7059,9,61.5,68.5
11.0294,9,61.5,68.6
9.7059,9,61.5,68.6
11.0294,9,61.5,68.6
11.0294,9,61.5,68.6
9.7059,9,61.5,68.6
9.7059,9,61.5,68.6
11.0294,9,61.5,68.6
11.0294,9,61.5,68.6
11.0294,9,61.5,68.6
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
9.7059,9,61.5,68.7
11.0294,9,61.5,68.7
9.7059,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
9.7059,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
11.0294,9,61.5,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
9.7059,9,62.4,68.7
7.7941,9,62.4,68.7
12.3529,25,59.6,68.8
15.1471,28,58.4,68.8
17.6471,30,58.4,68.8
19.8529,31,58.4,68.8
19.8529,31,58.4,68.7
19.2647,31,58.4,68.7
19.2647,31,58.4,68.7
19.2647,31,57.6,68.7
18.5294,31,57.6,68.7
18.5294,31,57.6,68.6
18.5294,31,57.6,68.6
17.6471,31,57.6,68.6
