AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
18.0851,31,56.4,70.7,70.9,68.9
16.5957,31,56.4,70.7,70.9,68.9
18.0851,31,56.4,70.7,70.9,68.9
17.4468,30,56.4,70.8,70.9,68.9
18.9362,31,56.4,70.7,70.9,68.9
18.0851,31,56.4,70.7,70.9,68.9
17.4468,31,56.4,70.7,70.9,68.9
18.0851,31,56.4,70.6,70.9,68.9
18.0851,31,56.4,70.7,70.9,68.9
18.0851,32,56.4,70.7,70.9,68.9
13.617,26,57.2,70.7,70.9,68.9
18.0851,32,56.0,70.7,70.9,68.9
18.0851,32,56.0,70.7,70.9,68.9
13.617,20,56.0,70.6,70.9,68.9
17.4468,31,56.0,70.7,70.9,68.9
18.9362,32,56.0,70.7,70.9,68.9
17.4468,30,56.8,70.7,70.9,68.9
12.5532,13,56.0,70.6,70.9,68.9
18.0851,32,56.0,70.7,70.9,68.9
18.0851,32,56.8,70.7,70.9,68.9
18.0851,32,56.8,70.8,70.9,68.9
18.0851,32,56.8,70.7,70.9,68.9
18.0851,32,56.0,70.8,70.9,68.9
17.4468,32,56.8,70.8,70.9,68.9
18.0851,32,56.0,70.7,70.9,68.9
17.4468,32,56.0,70.7,70.9,68.9
13.617,25,57.5,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
18.0851,32,56.3,70.7,70.9,68.9
14.6809,23,57.1,70.7,70.9,68.9
13.617,13,56.0,70.6,70.9,68.9
18.9362,32,56.0,70.7,70.9,68.9
18.0851,32,56.0,70.7,70.9,68.9
18.0851,32,56.0,70.7,70.9,68.9
17.4468,31,57.2,70.7,70.9,68.9
13.617,21,57.2,70.7,70.9,68.9
13.617,9,57.2,70.6,70.9,68.9
17.4468,32,56.3,70.7,70.9,68.9
18.0851,32,56.3,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
17.4468,30,57.2,70.7,70.9,68.9
15.5319,29,57.2,70.7,70.9,68.9
13.617,22,57.9,70.7,70.9,68.9
12.5532,9,57.9,70.6,70.9,68.9
13.617,9,57.0,70.6,70.9,68.9
12.5532,9,57.0,70.6,70.9,68.9
13.617,9,56.3,70.6,70.9,68.9
13.617,9,56.3,70.6,70.9,68.9
13.617,9,56.3,70.6,70.9,68.9
18.0851,31,56.3,70.7,70.9,68.9
18.0851,31,56.3,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
18.0851,31,56.3,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
17.4468,31,56.3,70.7,70.9,68.9
17.4468,31,57.2,70.7,70.9,68.9
17.4468,31,57.2,70.7,70.9,68.9
15.5319,29,57.2,70.7,70.9,68.9
13.617,20,57.9,70.7,70.9,68.9
12.5532,11,57.9,70.7,70.9,68.9
11.2766,9,56.7,70.6,70.9,68.9
12.5532,9,56.7,70.6,70.9,68.9
18.0851,32,56.7,70.7,70.9,68.9
12.5532,9,56.7,70.6,70.9,68.9
11.2766,9,56.7,70.6,70.9,68.9
12.5532,9,56.7,70.6,70.9,68.9
