AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.1,69.9,66.9
0.0,0,58.8,67.0,69.9,66.9
0.0,0,58.8,67.0,69.9,66.9
0.0,0,58.8,67.0,69.9,66.9
0.0,0,58.2,67.0,69.9,66.9
0.0,0,58.2,67.0,69.9,66.9
0.0,0,58.2,67.0,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.9,69.9,66.9
0.0,0,58.2,66.8,69.9,66.9
0.0,0,58.2,66.8,69.9,66.9
0.0,0,58.2,66.8,69.9,66.9
0.0,0,58.2,66.8,69.9,66.9
0.0,0,58.2,66.7,69.9,66.9
0.0,0,58.2,66.7,69.9,66.9
0.0,0,58.2,66.7,69.9,66.9
0.0,0,57.6,66.7,69.9,66.9
0.0,0,57.6,66.7,69.9,66.9
0.0,0,57.6,66.7,69.9,66.9
0.0,0,57.6,66.7,69.9,66.9
0.0,0,57.6,66.7,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
0.0,0,57.6,66.6,69.9,66.9
