AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
34.0,39,53.9,0,67.2,68.0,62.4
34.8889,39,53.9,0,67.1,68.0,62.4
35.3333,39,53.9,0,67.1,68.0,62.4
35.7778,39,53.9,0,67.1,68.0,62.4
35.3333,39,53.9,0,67.1,68.0,62.4
34.0,39,53.9,0,67.2,68.0,62.4
34.8889,39,53.9,0,67.2,68.0,62.4
36.6667,39,53.9,0,67.2,68.0,62.4
34.4444,39,53.9,0,67.2,68.0,62.4
36.2222,39,53.9,0,67.3,68.0,62.4
34.4444,39,53.9,0,67.3,68.0,62.4
34.8889,39,53.9,0,67.3,68.0,62.1
34.4444,39,53.9,0,67.4,68.0,62.1
37.1111,39,53.9,0,67.4,68.0,62.1
34.4444,39,54.7,0,67.4,68.0,61.9
34.4444,39,53.5,0,67.4,68.0,61.9
34.8889,39,53.5,0,67.3,68.0,61.9
35.3333,39,86.2,100,68.3,73.9,70.9
34.8889,39,93.5,100,68.6,74.3,71.3
34.8889,39,95.3,100,68.9,74.3,71.3
33.1111,39,95.3,100,69.2,74.3,71.3
34.0,39,86.9,100,69.2,74.3,71.3
34.0,39,92.3,100,69.6,74.3,71.3
33.1111,39,94.1,100,69.6,74.3,71.3
34.4444,39,84.4,100,69.5,74.3,71.3
34.4444,39,88.6,100,69.6,74.3,71.3
34.0,39,95.3,100,69.7,74.3,71.3
34.0,39,95.3,100,69.7,74.3,71.3
34.4444,39,95.3,100,69.8,74.3,71.3
34.0,39,91.1,100,69.9,74.3,71.3
34.4444,39,87.5,100,69.9,74.3,71.3
33.7778,39,85.6,100,70.0,74.3,71.3
33.7778,39,86.8,100,70.0,74.3,71.3
33.1111,39,87.9,100,70.0,74.3,71.3
34.0,39,91.6,100,70.0,74.3,71.3
34.0,39,92.9,100,70.0,74.3,71.3
32.2222,39,92.9,100,70.0,74.3,71.3
34.4444,39,94.1,100,70.2,74.3,71.3
34.0,39,94.1,100,70.3,74.3,71.3
35.3333,39,91.2,100,70.2,74.3,71.3
