AirFlowNormalized,AirValvePosition,DischargeAirTemp,HeatOutput,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
101.3462,65,85.6,100,72.3,75.0,73.0
101.3462,65,83.1,100,72.6,75.0,73.0
101.3462,65,86.9,100,72.9,75.0,73.0
101.3462,66,83.7,100,73.1,75.0,73.0
101.3462,65,78.3,100,73.2,75.0,73.0
101.3462,65,57.2,100,72.7,75.0,73.0
101.3462,65,67.9,100,71.8,75.0,73.0
101.3462,65,75.7,100,72.0,75.0,73.0
101.3462,65,78.3,100,72.3,75.0,73.0
101.3462,65,88.6,100,72.7,75.0,73.0
98.6538,65,88.6,100,73.0,75.0,73.0
102.1154,65,79.1,100,73.2,75.0,73.0
102.1154,65,56.9,100,72.7,75.0,73.0
102.1154,65,58.7,100,71.9,75.0,73.0
100.3846,65,84.3,100,72.0,75.0,73.0
100.3846,65,80.8,100,72.3,75.0,73.0
100.3846,65,85.3,100,72.6,75.0,73.0
100.3846,65,78.3,100,72.9,75.0,73.0
100.3846,65,85.6,100,73.1,75.0,73.0
100.3846,65,86.8,100,73.2,75.0,73.0
100.3846,65,56.8,100,72.5,75.0,73.0
100.3846,65,73.9,100,71.8,75.0,73.0
100.3846,65,83.2,100,72.0,75.0,73.0
98.6538,65,87.4,100,72.4,75.0,73.0
100.3846,65,78.4,100,72.7,75.0,73.0
98.6538,65,83.7,100,73.0,75.0,73.0
100.3846,65,87.4,100,73.2,75.0,73.0
100.3846,65,58.4,0,73.1,75.0,73.0
98.6538,66,56.8,100,72.2,75.0,73.0
98.6538,66,80.6,100,71.9,75.0,73.0
101.3462,66,78.7,100,72.2,75.0,73.0
101.3462,66,77.3,100,72.6,75.0,73.0
101.3462,65,79.7,100,72.8,75.0,73.0
101.3462,65,81.3,100,73.0,75.0,73.0
101.3462,65,84.3,100,73.1,75.0,73.0
101.3462,65,56.8,100,72.7,75.0,73.0
101.3462,65,62.0,100,71.8,75.0,73.0
101.3462,65,83.7,100,72.0,75.0,73.0
101.3462,65,84.9,100,72.7,75.0,73.0
101.3462,65,80.2,100,72.7,75.0,73.0
101.3462,65,80.2,100,72.9,75.0,73.0
101.3462,65,81.7,100,73.1,75.0,73.0
101.3462,65,78.7,100,73.1,75.0,73.0
101.3462,65,77.8,100,73.1,75.0,73.0
101.3462,65,77.8,100,73.1,75.0,73.0
101.3462,65,81.9,100,73.1,75.0,73.0
101.3462,65,83.5,100,73.1,75.0,73.0
101.3462,65,83.5,100,73.2,75.0,73.0
101.3462,65,83.5,100,73.2,75.0,73.0
97.8846,65,75.4,100,73.1,75.0,73.0
97.8846,65,77.8,100,73.1,75.0,73.0
97.8846,65,81.5,100,73.1,75.0,73.0
97.8846,66,84.9,100,73.2,75.0,73.0
97.8846,66,80.6,100,73.2,75.0,73.0
97.8846,66,80.6,100,73.1,75.0,73.0
97.8846,66,83.7,100,73.2,75.0,73.0
97.8846,66,83.7,100,73.1,75.0,73.0
97.8846,66,83.7,100,73.1,75.0,73.0
97.8846,66,83.7,100,73.1,75.0,73.0
97.8846,66,83.7,100,73.1,75.0,73.0
97.8846,66,83.7,100,73.1,75.0,73.0
97.8846,66,83.7,100,73.2,75.0,73.0
97.8846,66,83.7,100,73.2,75.0,73.0
97.8846,66,83.7,100,73.2,75.0,73.0
97.8846,66,83.7,100,73.2,75.0,73.0
97.8846,66,80.5,100,73.2,75.0,73.0
97.8846,66,78.3,100,73.2,75.0,73.0
97.8846,66,79.2,100,73.2,75.0,73.0
97.8846,66,77.3,100,73.1,75.0,73.0
97.8846,66,81.3,100,73.2,75.0,73.0
97.8846,66,79.3,100,73.1,75.0,73.0
99.6154,66,78.0,100,73.1,75.0,73.0
97.8846,66,78.0,100,73.1,75.0,73.0
97.8846,66,78.0,100,73.2,75.0,73.0
97.8846,66,78.0,100,73.2,75.0,73.0
97.8846,66,77.0,100,73.2,75.0,73.0
