MixedAirTemp,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
65.2853,17.809,28.3446,1.5656,55.9604,62.23
65.2853,17.809,27.9479,1.4934,55.9604,62.23
66.0234,17.8875,27.9479,1.4452,55.9604,62.23
66.0234,17.8875,27.9479,1.4211,55.9604,62.23
66.0234,17.9496,27.3375,1.4211,55.9604,62.23
66.0234,18.0738,27.3375,1.4251,55.9604,62.23
65.1053,18.4465,27.3375,1.4211,55.9604,62.23
65.1053,18.5087,27.3375,1.4211,55.9604,63.04
65.1053,18.5087,27.3375,1.4572,55.9604,63.04
65.1053,18.4253,28.7413,1.4532,54.4482,60.265
65.1053,18.4253,29.1075,1.4733,55.0243,58.285
65.1053,18.3636,29.1075,1.4211,55.0243,58.285
65.1053,18.2404,29.1075,1.4051,55.0243,59.84
65.1053,18.1981,29.1075,1.4251,55.0243,60.78
65.1053,18.0738,28.8024,1.4291,55.0243,60.78
65.1053,17.9496,28.8024,1.4211,56.1764,61.785
65.1053,17.8875,28.8024,1.4291,55.3483,61.785
65.1053,17.8875,28.8024,1.4251,56.5005,63.26
65.1053,17.7632,28.8024,1.4211,55.5644,63.26
65.1053,17.8407,29.4127,1.389,56.6085,65.09
65.1053,17.8407,28.6193,1.5295,55.3483,65.09
65.1053,17.9659,28.6193,1.5857,56.9865,65.09
63.9172,18.0286,29.1381,1.5175,54.8983,61.92
63.9172,18.1538,29.1381,1.397,52.018,61.92
63.0171,18.1538,28.7413,1.4091,53.0621,61.92
63.0171,18.279,28.7413,1.4492,54.3762,64.545
63.8272,18.279,29.1075,1.5737,55.7984,62.505
63.8272,18.5294,29.5043,1.5817,54.8623,62.505
64.6553,18.5294,29.5043,1.5737,55.5644,61.47
64.6553,18.5921,29.8399,1.4974,55.5644,61.47
64.6553,18.7173,29.8399,1.4492,55.5644,61.47
64.6553,18.7173,29.8399,1.4171,55.5644,61.47
64.0072,18.7173,29.8399,1.4091,55.5644,62.475
64.0072,18.8017,30.1756,1.4291,55.5644,62.475
64.0072,18.8017,30.1756,1.4291,55.5644,62.475
64.8353,18.8017,30.1756,1.4211,55.5644,62.475
64.8353,18.9279,30.1756,1.4452,56.7885,63.48
64.8353,19.1404,30.6639,1.4412,54.7003,63.48
66.2034,19.2676,30.6639,1.4131,56.6625,63.48
66.2034,19.7128,35.1195,1.4332,56.6625,63.48
67.0315,20.0308,31.4574,1.4613,56.6625,63.48
67.0315,20.7304,31.4574,1.4613,56.6625,63.48
67.7516,21.0484,33.3495,1.4613,57.3105,63.48
67.7516,21.7676,32.3119,1.4773,57.3105,63.48
67.7516,22.0831,32.3119,1.4974,53.8362,63.48
68.7597,22.6618,32.9833,1.4653,57.0225,63.48
68.7597,23.1,33.441,1.4894,57.0225,63.48
68.7597,23.7887,33.441,1.5054,56.0864,63.48
69.8578,24.0948,34.0819,1.5054,54.2142,63.48
69.8578,24.7607,34.6617,1.4853,57.6706,63.48
69.8578,24.9287,35.3636,1.4813,53.2241,63.48
69.8578,25.717,35.7298,1.4291,58.7687,63.48
70.6859,25.8737,36.2791,1.4291,56.4104,64.61
70.6859,26.1143,36.2791,1.4613,53.1341,65.745
70.6859,26.2948,37.1641,1.4452,58.8767,65.745
70.6859,26.801,37.7135,1.4613,57.7066,65.745
70.6859,27.0396,38.1712,1.4934,55.3123,65.745
70.6859,27.3702,38.1712,1.4974,54.5743,65.745
71.4239,27.382,38.5985,1.4974,56.5365,65.745
71.4239,27.6215,38.5985,1.4934,55.4743,65.745
71.4239,27.8522,39.453,1.5094,54.8623,65.745
71.4239,27.9685,39.453,1.4974,57.7066,65.745
71.4239,27.9097,39.9718,1.5415,53.8362,65.745
71.4239,28.1365,39.9718,1.5215,56.0504,65.745
71.4239,28.3066,40.4906,1.5415,57.9046,65.745
71.4239,28.42,40.4906,1.5737,54.5383,65.745
71.4239,28.42,40.4906,1.5817,54.5383,65.745
71.4239,28.13,40.4906,1.5817,55.7624,63.83
71.4239,28.2499,40.9788,1.5897,55.0603,63.83
70.6859,28.0738,40.9788,1.5576,57.7966,63.83
70.6859,27.849,40.9788,1.5536,56.9505,63.83
69.8578,27.7963,40.9788,1.5697,53.7642,63.83
69.8578,27.6262,41.4976,1.5576,56.9865,63.83
69.0477,27.1678,41.4976,1.5536,57.7966,63.83
69.0477,26.8819,41.4976,1.5295,55.7984,63.83
69.0477,26.5255,41.4976,1.5054,53.7642,63.83
69.0477,26.1795,41.4976,1.4813,55.7624,63.83
68.0396,25.8113,41.4976,1.4452,57.0225,63.83
68.0396,25.8449,41.4976,1.4332,57.0225,63.83
68.0396,25.699,41.4976,1.4211,57.6706,63.83
68.0396,25.4624,41.4976,1.4291,57.6706,63.83
68.0396,25.3097,41.4976,1.4211,57.6706,63.83
68.0396,25.1903,41.4976,1.4211,55.7264,63.83
67.1215,25.0317,41.4976,1.4131,54.7903,63.83
67.1215,24.9114,41.4976,1.4412,54.7903,63.83
67.1215,24.6107,41.4976,1.4492,54.7903,63.83
67.1215,24.4904,40.7042,1.4492,54.7903,63.83
67.1215,24.383,40.7042,1.5536,55.7984,63.83
67.1215,24.2617,40.7042,1.5656,57.1845,63.83
67.1215,24.0883,40.7042,1.5697,57.1845,63.83
67.1215,23.966,40.7042,1.5737,57.1845,63.83
67.1215,23.9099,40.2769,1.5737,56.5005,63.83
67.1215,23.9099,40.2769,1.5616,56.5005,63.83
67.1215,23.6644,40.2769,1.5616,55.7984,63.83
67.1215,23.5402,40.2769,1.5576,55.7984,63.83
66.3834,23.6009,40.2769,1.5456,54.5743,63.83
66.3834,23.6009,40.2769,1.5496,54.5743,63.83
66.3834,23.3505,40.2769,1.4813,56.0144,63.83
66.3834,23.3505,40.2769,1.4372,57.2205,63.83
66.3834,23.3452,40.2769,1.4291,57.2205,63.83
66.3834,23.3452,40.2769,1.4051,57.2205,63.83
66.3834,23.2189,40.2769,1.4291,57.2205,63.83
66.3834,23.3378,40.2769,1.4372,56.3744,63.83
66.3834,23.3378,40.2769,1.4291,56.3744,63.83
66.3834,23.3378,40.7042,1.4291,55.1863,63.83
67.3015,23.4567,40.7042,1.4332,54.4482,63.83
67.3015,23.4567,40.7042,1.4452,54.4482,63.83
66.5635,23.5756,40.7042,1.5496,54.4482,63.83
66.5635,23.5756,40.7042,1.5496,57.1125,63.83
66.5635,23.5756,40.7042,1.5415,57.1125,63.83
66.5635,23.5756,40.7042,1.5656,57.1125,63.83
66.5635,23.5756,40.7042,1.5656,56.2844,63.83
66.5635,23.5756,41.1314,1.5697,55.3483,63.83
66.5635,23.6945,41.1314,1.5656,54.3762,63.83
66.5635,23.6945,41.1314,1.5616,56.4104,63.83
66.5635,23.7479,41.1314,1.5616,57.0225,63.83
66.5635,23.7479,41.1314,1.5737,56.0864,63.83
66.5635,23.7341,41.5587,1.5697,55.0243,63.83
66.5635,23.7341,41.5587,1.5656,56.8245,63.83
65.8434,23.8516,41.5587,1.5215,56.1764,63.83
65.8434,23.8516,41.5587,1.5054,55.2403,63.83
65.8434,23.7185,41.5587,1.4773,56.6625,63.83
65.8434,23.8349,42.1385,1.4733,54.9883,63.83
65.8434,23.8349,42.1385,1.4773,56.7345,63.83
65.8434,23.969,42.1385,1.4773,55.6904,63.83
65.8434,24.1031,42.1385,1.4693,55.6904,63.83
65.8434,24.1701,42.6573,1.4613,56.8245,63.83
65.8434,24.1701,42.6573,1.4653,56.0144,63.83
65.8434,24.1701,43.2371,1.4532,56.0144,63.83
65.8434,24.2215,43.2371,1.4452,56.0144,63.83
66.9415,24.2215,43.2371,1.4492,55.1503,63.83
66.9415,24.1701,43.7254,1.4291,56.3384,63.83
66.9415,24.289,43.7254,1.4291,56.3384,63.83
66.9415,24.289,43.7254,1.4412,56.3384,63.83
66.9415,24.2215,43.7254,1.4492,56.3384,63.83
66.9415,24.289,43.7254,1.4452,56.3384,63.83
66.9415,24.289,44.2137,1.4492,56.3384,63.83
66.9415,24.4241,44.2137,1.4332,56.3384,63.83
62.6571,24.5592,45.4649,1.3569,51.892,89.39
67.7516,25.0202,44.9461,1.5496,55.6364,62.925
67.7516,25.2924,44.9461,1.5335,55.6364,62.925
67.7516,25.5645,44.9461,1.4372,55.6364,62.925
67.7516,25.4372,44.9461,1.4332,56.8245,66.23
67.7516,25.3021,44.9461,1.4211,55.7984,66.23
67.7516,25.4284,44.9461,1.4171,55.7984,66.23
67.7516,25.5645,44.9461,1.4291,55.7984,66.23
67.7516,25.5645,45.6785,1.4131,56.4464,66.23
67.7516,25.9047,46.2278,1.4171,56.4464,66.23
67.7516,26.0407,46.2278,1.4251,56.4464,66.23
68.7597,26.1715,46.7161,1.4131,56.4464,66.23
68.7597,26.3771,46.7161,1.4291,56.4464,66.23
69.5878,26.7882,47.418,1.4131,56.4464,66.23
69.5878,27.1304,47.418,1.4171,55.7984,66.23
70.4158,27.6055,47.418,1.4131,55.7984,66.23
70.4158,28.1588,47.418,1.4211,54.9883,66.23
70.4158,28.3415,47.9673,1.4653,56.4464,66.23
70.4158,28.4766,47.9673,1.4813,56.4464,66.23
70.4158,28.3271,47.9673,1.5817,56.4464,66.23
69.1377,28.5282,49.0049,1.5656,55.7624,66.23
69.1377,28.5104,49.0049,1.5697,55.7624,66.23
69.1377,28.5104,49.0049,1.5817,55.7624,66.23
69.1377,28.3773,49.8289,1.5817,55.7624,66.23
69.1377,28.2442,49.8289,1.5536,55.7624,65.145
69.1377,28.1776,49.8289,1.5134,55.7624,65.145
68.3096,28.1776,49.8289,1.5014,55.7624,65.145
68.3096,27.9114,50.4087,1.5014,56.6085,65.145
68.3096,27.7783,50.4087,1.4853,56.6085,65.145
68.3096,27.7237,50.4087,1.4934,56.6085,65.145
68.3096,27.5896,50.4087,1.5014,55.4383,65.145
68.3096,27.4555,50.4087,1.4974,56.0864,65.145
68.3096,27.3214,51.2937,1.5375,56.0864,65.145
68.3096,27.2608,50.5308,1.5375,56.0864,65.145
68.3096,27.1257,51.2022,1.5415,56.0864,65.145
67.4816,26.8556,51.2022,1.5415,56.0864,65.145
67.4816,26.8556,51.2022,1.5375,56.0864,65.145
67.4816,26.653,50.6834,1.5496,55.5104,65.145
67.4816,26.653,50.6834,1.5857,55.5104,64.425
67.4816,26.653,50.6834,1.5576,55.5104,64.425
67.4816,26.653,50.6834,1.5656,55.5104,64.425
67.4816,26.517,50.6834,1.5737,55.5104,64.425
67.4816,26.517,49.951,1.5737,55.5104,64.425
67.4816,26.3809,49.951,1.5737,55.5104,64.425
67.4816,26.3809,49.951,1.5737,55.5104,64.425
67.4816,26.2448,49.951,1.5576,55.5104,64.425
66.5635,26.1768,49.3101,1.5656,55.5104,64.425
66.5635,26.1768,49.3101,1.5295,55.5104,64.425
66.5635,26.0407,49.3101,1.4894,55.5104,64.425
66.5635,25.9047,49.3101,1.4733,55.5104,64.425
66.5635,25.7686,47.9368,1.4613,55.5104,64.425
66.5635,25.7686,49.0965,1.4532,55.5104,64.425
66.5635,25.5645,49.0965,1.4653,55.5104,64.425
66.5635,25.4284,49.0965,1.4131,55.5104,64.425
66.5635,25.2924,49.0965,1.4211,56.2124,67.045
65.5734,25.1563,49.0965,1.4251,56.2124,67.045
65.5734,25.1563,48.5167,1.4211,56.2124,67.045
64.7453,25.0202,48.5167,1.5777,55.5104,65.895
64.7453,25.0202,48.5167,1.5737,55.5104,64.875
64.7453,24.9522,48.5167,1.5576,55.5104,64.875
64.7453,24.938,48.5167,1.5415,55.5104,64.875
64.7453,24.8009,48.5167,1.5094,55.5104,64.875
63.9172,24.8009,48.5167,1.5817,55.5104,63.375
63.9172,24.8009,49.3101,1.5777,55.5104,63.375
63.9172,24.8009,49.3101,1.5737,55.5104,63.375
63.9172,24.6639,49.8289,1.5857,55.5104,63.375
63.9172,24.6639,49.8289,1.5857,55.5104,63.375
63.9172,24.5268,50.5613,1.5656,55.5104,63.375
63.9172,24.5268,50.5613,1.5737,55.5104,63.375
63.9172,24.5268,51.0801,1.5777,55.5104,63.375
63.1071,24.5268,51.0801,1.5978,55.5104,62.355
63.1071,24.5767,51.0801,1.5817,55.5104,62.355
63.1071,24.5767,51.782,1.5777,55.5104,62.355
63.1071,24.4387,51.782,1.5777,55.5104,62.355
63.1071,24.4387,52.3008,1.5737,55.5104,62.355
63.1071,24.5767,52.3008,1.5857,55.5104,62.355
63.1071,24.5767,52.3008,1.5094,55.5104,62.355
63.1071,24.4387,52.3008,1.5094,55.5104,62.355
63.1071,24.4387,52.9112,1.4894,55.5104,62.355
63.1071,24.3212,52.9112,1.4974,55.5104,62.355
62.459,24.1842,52.9112,1.4974,55.5104,62.355
62.459,24.1842,52.9112,1.4934,55.5104,62.355
62.459,24.0471,53.5215,1.4894,55.5104,62.355
64.4753,24.0471,53.5215,1.4934,56.1764,62.355
66.1134,24.0471,54.8338,1.4934,56.1764,62.355
66.1134,23.9101,54.8338,1.4934,55.1143,62.355
66.1134,23.9101,54.8338,1.4934,56.6625,62.355
66.1134,23.8416,53.8877,1.4974,55.7984,62.355
66.1134,23.8416,52.6976,1.5014,56.4464,62.355
66.1134,24.0245,51.9346,1.5134,55.3123,62.355
66.1134,24.0245,51.1412,1.5777,56.1224,62.355
66.1134,24.278,51.1412,1.5817,56.1224,62.355
66.1134,24.278,50.5918,1.5817,56.1224,62.355
66.1134,24.6735,50.5918,1.5777,56.1224,62.355
67.3015,24.8135,50.5918,1.5295,56.1224,62.355
67.3015,24.8835,50.5918,1.5134,56.1224,62.355
67.3015,25.0235,50.5918,1.4894,56.1224,62.355
67.3015,25.3036,50.5918,1.4693,56.1224,62.355
67.3015,25.4436,50.0425,1.4572,56.1224,62.355
67.3015,25.6536,49.4017,1.4452,56.1224,62.355
68.0396,25.6683,49.4017,1.4251,56.1224,62.355
68.0396,25.9463,49.4017,1.4171,56.1224,62.355
68.0396,25.8881,49.4017,1.4452,56.1224,62.355
68.0396,26.1642,48.8829,1.4332,56.1224,62.355
68.8497,26.1642,48.8829,1.4251,56.1224,62.355
68.8497,26.4402,48.8829,1.4291,56.1224,62.355
69.8578,26.6473,48.8829,1.4171,56.1224,62.355
70.6859,26.7891,48.8829,1.4051,56.1224,62.355
70.6859,27.2679,49.5543,1.4051,56.1224,62.355
70.6859,27.5985,49.5543,1.4131,55.5104,62.355
71.514,27.9362,49.5543,1.4372,55.5104,63.445
71.514,28.5282,50.1951,1.4372,55.5104,63.445
71.514,28.7766,47.9979,1.4332,55.5104,63.445
71.514,29.059,50.5308,1.4291,56.2124,63.445
71.514,29.226,50.5308,1.4332,56.2124,63.445
71.514,28.9657,50.5308,1.4171,56.2124,63.445
70.6859,28.9006,50.5308,1.4291,56.2124,63.445
70.6859,29.1944,50.5308,1.4291,56.2124,63.445
70.6859,29.1608,50.5308,1.4372,56.2124,63.445
70.6859,29.316,51.1717,1.4653,56.2124,63.445
70.6859,29.5703,51.1717,1.5496,56.2124,63.445
70.6859,29.4662,51.1717,1.5536,56.2124,63.445
70.6859,29.4031,51.1717,1.5576,56.2124,63.445
70.6859,29.2769,51.1717,1.5576,55.3483,63.445
70.6859,29.0245,51.1717,1.5616,56.5005,63.445
70.6859,28.8708,51.1717,1.5576,56.5005,63.445
69.9478,28.6164,51.1717,1.5697,56.5005,63.445
69.9478,28.2984,51.1717,1.5616,56.5005,63.445
69.1377,28.1712,51.1717,1.5656,56.5005,63.445
69.1377,27.879,50.012,1.5616,56.5005,63.445
69.1377,27.6226,47.1739,1.397,56.5005,63.445
68.3096,27.5798,48.181,1.4051,56.5005,65.515
68.3096,27.4689,48.181,1.4251,56.5005,65.515
68.3096,27.1436,48.181,1.4131,56.5005,66.585
68.3096,27.0134,47.357,1.4091,55.4743,70.175
68.3096,26.6985,47.357,1.5777,56.0864,68.98
68.3096,26.5673,47.357,1.5335,56.0864,68.98
68.3096,26.7069,47.357,1.5335,56.0864,68.98
68.3096,26.7069,47.357,1.4974,56.0864,68.98
67.3915,26.3051,47.357,1.5415,56.0864,68.98
67.3915,26.1739,47.357,1.5697,56.0864,68.98
67.3915,26.3106,47.357,1.5576,56.0864,67.33
67.3915,26.3106,47.357,1.4412,56.0864,67.33
68.3996,26.4472,47.9368,1.5737,56.0864,67.33
68.3996,26.5839,47.9368,1.4131,56.0864,67.33
68.3996,26.7205,47.9368,1.4372,56.0864,67.33
68.3996,26.9907,47.9368,1.5215,56.0864,67.33
68.3996,27.3284,48.4556,1.4332,56.0864,67.33
68.3996,27.3284,48.4556,1.4131,56.0864,67.33
68.3996,27.4635,48.4556,1.4372,56.0864,68.515
68.3996,27.6055,49.066,1.4452,56.0864,68.515
68.3996,27.7416,49.066,1.4452,56.0864,68.515
68.3996,27.7416,49.066,1.4412,56.0864,68.515
68.3996,27.6055,49.066,1.4452,56.0864,68.515
68.3996,27.6055,49.7679,1.4291,56.0864,69.52
68.3996,27.7476,50.2867,1.4131,56.0864,69.52
68.3996,27.6105,50.2867,1.4171,56.0864,69.52
68.3996,27.6105,51.0801,1.4291,56.0864,69.52
68.3996,27.6105,53.6741,1.4412,56.0864,67.635
68.3996,27.7476,53.6741,1.4492,56.0864,64.095
68.3996,27.7476,54.4371,1.4332,55.4743,64.095
68.3996,27.7476,54.4371,1.4291,55.4743,64.095
68.3996,27.7476,54.4371,1.4372,55.4743,64.095
68.2196,27.8846,53.4605,1.4974,57.5086,66.345
68.2196,27.7476,53.4605,1.5375,55.6364,64.275
68.2196,27.7416,53.4605,1.6018,55.6364,57.655
68.2196,27.6055,52.8196,1.4171,56.4464,65.555
67.4816,27.4695,52.8196,1.4051,56.4464,66.56
67.4816,27.2608,52.8196,1.4211,56.4464,66.56
67.4816,26.9932,52.1482,1.4693,56.4464,66.56
68.4897,27.1308,52.1482,1.4171,55.8524,68.34
68.4897,26.9932,52.1482,1.4332,55.8524,68.34
67.6616,26.9932,52.1482,1.4332,55.8524,68.34
67.6616,26.9932,52.1482,1.4372,55.8524,68.34
67.6616,26.8556,52.1482,1.4733,55.8524,68.34
67.6616,26.9932,51.4463,1.5616,55.8524,68.34
67.6616,26.8571,50.8665,1.5857,55.8524,67.17
67.6616,26.8571,52.9112,1.4894,55.8524,64.65
67.6616,26.8571,52.9112,1.5937,55.8524,62.465
67.6616,26.7891,52.9112,1.5616,55.8524,62.465
67.6616,26.7882,52.9112,1.5737,55.8524,62.465
67.6616,26.9253,52.9112,1.5737,55.8524,62.465
67.6616,26.7891,52.9112,1.5737,55.8524,62.465
67.6616,26.7891,52.9112,1.5857,55.8524,62.465
67.6616,26.653,52.0567,1.5937,55.8524,62.465
67.6616,26.517,52.0567,1.5576,55.8524,62.465
67.6616,26.5141,52.0567,1.5616,55.8524,62.465
67.6616,26.5141,52.0567,1.5737,55.8524,62.465
67.6616,26.6512,52.0567,1.5656,56.5725,62.465
68.7597,26.7882,52.0567,1.5737,55.7624,62.465
68.7597,26.9938,52.0567,1.5737,55.7624,62.465
69.8578,27.1308,52.0567,1.5737,55.7624,62.465
69.8578,27.405,52.0567,1.5817,55.7624,62.465
69.8578,27.5985,52.0567,1.5817,55.7624,62.465
70.6859,27.8687,52.0567,1.4974,55.7624,62.465
70.6859,28.0713,52.0567,1.4653,55.7624,62.465
71.4239,28.3415,52.0567,1.4532,55.7624,62.465
71.4239,28.9494,52.0567,1.4653,56.3384,62.465
72.7921,29.2871,52.0567,1.4653,56.3384,62.465
72.7921,29.5753,52.0567,1.4613,56.3384,62.465
70.9559,29.6797,52.0567,1.4813,56.3384,62.465
70.9559,29.6815,52.0567,1.4733,56.3384,62.465
70.9559,29.8117,52.0567,1.4853,55.6004,62.465
70.9559,29.9694,52.0567,1.5094,56.3384,62.465
70.9559,29.8017,52.0567,1.5375,56.3384,62.465
70.9559,29.8883,52.0567,1.5335,55.1863,62.465
71.694,29.8449,48.303,1.5255,56.0864,62.465
71.694,29.7643,51.2937,1.5134,56.0864,62.465
71.694,29.1871,52.1177,1.5215,55.2763,62.465
71.694,28.426,52.1177,1.5175,55.9604,62.465
71.694,28.7751,52.1177,1.5134,55.9604,62.465
71.694,28.3548,49.5848,1.5054,55.9604,62.465
71.694,27.8873,40.7042,1.4613,55.9604,62.465
71.694,28.1763,48.8829,1.4131,55.9604,62.465
71.694,27.9977,47.8758,1.4211,55.9604,62.465
70.6859,26.7174,43.054,1.4211,55.9604,62.465
70.6859,26.489,45.1903,1.4171,55.9604,62.465
70.6859,26.7357,37.744,1.4291,55.9604,62.465
70.6859,26.4561,40.46,1.4291,55.9604,62.465
69.9478,26.6302,46.9908,1.4372,55.9604,62.465
69.9478,26.3516,46.3804,1.4492,55.9604,62.465
69.1377,25.9858,46.3804,1.4572,55.9604,62.465
67.6616,25.7767,45.8006,1.4813,55.9604,62.465
66.6715,26.1204,45.8006,1.5255,55.9604,62.465
66.6715,26.0505,45.8006,1.5697,55.9604,61.725
65.7534,25.0389,44.9461,1.5616,55.9604,61.1
65.0153,24.4513,44.9461,1.4934,55.9604,61.1
65.0153,23.6576,44.9461,1.4131,55.9604,62.25
64.2052,23.204,37.8966,1.5215,55.9604,62.25
64.2052,22.6784,39.453,1.5456,55.9604,64.6
64.2052,22.5098,37.3167,1.5857,55.9604,62.89
64.2052,22.2969,36.7979,1.5656,55.9604,62.89
64.2052,22.2497,40.3074,1.5335,55.9604,62.89
64.2052,21.6733,42.993,1.5777,55.9604,62.22
64.2052,21.6206,42.5352,1.5777,55.9604,62.22
63.2871,20.9915,41.8944,1.5697,55.9604,62.22
64.0072,20.7056,40.7652,1.5255,55.9604,62.22
63.2871,20.3625,40.7652,1.5014,55.3483,62.22
63.2871,20.5844,39.4224,1.4733,55.3483,62.22
63.2871,20.2481,38.5374,1.4653,55.3483,62.22
63.2871,20.1909,37.7745,1.4934,55.3483,62.22
62.459,20.2847,37.3167,1.5697,54.5023,61.07
62.459,20.2847,36.859,1.5054,54.5023,61.07
63.2871,20.052,36.1876,1.4532,55.1503,61.07
63.2871,19.7612,35.6383,1.4653,55.1503,61.07
64.0072,19.4308,35.0584,1.5616,55.1503,61.07
64.0072,19.0653,34.6617,1.5656,55.1503,61.07
64.0072,19.1424,34.1429,1.5134,55.1503,61.07
62.9271,19.1424,33.5631,1.4974,55.1503,61.07
62.9271,18.7963,33.1664,1.4211,55.1503,61.07
61.919,18.7386,33.1664,1.5215,54.4122,61.07
61.919,18.5977,32.495,1.5295,54.4122,61.07
61.919,18.5977,32.495,1.5616,54.4122,61.07
63.5572,18.1893,31.8846,1.5576,55.3483,61.07
62.189,18.1321,31.8846,1.5897,55.3483,61.07
62.189,17.9034,31.2743,1.5737,54.2142,61.07
62.189,17.9888,30.9081,1.5656,54.2142,61.07
62.189,17.789,30.9081,1.5857,54.2142,61.07
61.1989,17.758,30.5419,1.5857,54.2142,61.07
61.1989,17.758,30.1756,1.5576,53.5122,59.98
61.1989,17.8414,30.1756,1.5656,54.0522,59.98
62.099,17.758,29.8399,1.5576,54.0522,59.98
62.099,17.3887,29.8399,1.5656,54.0522,59.98
60.4608,17.1599,29.4432,1.5817,54.0522,59.98
61.4689,17.0243,29.1075,1.5656,54.0522,59.98
60.7309,16.9884,29.1075,1.5656,54.0522,59.98
61.4689,16.9884,28.7413,1.5656,53.2961,59.98
60.6409,16.9505,28.7413,1.5737,53.9262,59.98
60.6409,16.9505,28.7413,1.5777,53.2961,59.98
60.6409,16.9505,28.3141,1.5697,54.0522,59.98
61.3789,16.9505,28.3141,1.5817,53.1881,59.98
61.3789,16.8351,27.9784,1.5737,54.0882,59.98
61.3789,16.8351,27.9784,1.5817,53.1881,59.98
61.3789,16.7198,27.9784,1.5094,53.9262,59.98
61.3789,16.7361,27.9784,1.5415,53.9262,59.98
60.7309,16.4582,27.5511,1.5255,53.9262,59.98
61.739,16.3408,27.5511,1.5134,53.9262,59.98
61.739,16.2707,26.9713,1.5134,53.9262,59.98
60.9109,16.3408,26.9713,1.5134,53.9262,59.98
60.9109,16.1648,26.6661,1.5255,53.0081,59.98
60.2808,16.1648,26.6661,1.5496,53.5482,59.98
60.2808,16.1648,26.2999,1.5857,53.5482,59.98
59.6508,16.1648,26.2999,1.5817,53.5482,59.98
61.1989,16.0475,26.2999,1.5817,53.5482,59.98
60.1008,16.0475,25.7506,1.5937,53.5482,59.98
60.7309,16.1648,25.7506,1.5817,53.5482,59.98
60.7309,16.1648,25.7506,1.5937,53.5482,59.98
61.739,16.0962,25.4454,1.5857,54.3762,59.98
61.739,16.0962,25.4454,1.5737,54.3762,59.98
62.6571,15.9122,24.9571,1.5777,55.0243,59.98
62.6571,15.7969,24.9571,1.5737,54.4122,59.98
63.2871,15.9122,24.9571,1.5656,54.4122,59.98
63.2871,16.0276,24.6825,1.5737,54.4122,59.98
62.369,16.143,24.6825,1.5697,55.0243,59.98
62.369,16.1306,24.0416,1.5737,55.0243,59.98
63.2871,16.3593,24.2858,1.5656,55.0243,59.98
64.2052,16.4006,24.2858,1.5656,55.8524,59.98
63.2871,16.4006,24.2858,1.5295,55.0243,59.98
64.6553,16.4737,24.2858,1.5215,55.6904,59.98
63.3771,16.6841,24.2858,1.5134,54.5023,59.98
63.3771,16.874,23.889,1.5054,55.3483,59.98
63.3771,17.002,23.889,1.5094,55.3483,59.98
64.1152,17.1944,23.889,1.5134,55.3483,59.98
64.8353,17.3392,24.2247,1.5134,55.3483,59.98
64.8353,17.5912,24.2247,1.5175,55.3483,59.98
64.8353,17.8701,24.6215,1.5134,55.3483,59.98
64.8353,17.9258,24.6215,1.5215,55.3483,59.98
63.3771,18.1693,24.6215,1.5134,55.3483,59.98
63.3771,18.3715,24.6215,1.5737,55.3483,59.98
64.8353,18.5558,24.6215,1.5737,55.3483,59.98
64.8353,18.571,24.6215,1.5576,55.3483,59.98
64.8353,18.5842,24.6215,1.5496,55.3483,59.98
64.8353,18.6384,24.6215,1.5415,55.3483,59.98
63.9172,18.7469,24.2858,1.5456,55.3483,59.98
63.9172,18.5515,24.2858,1.5415,55.3483,59.98
63.9172,18.488,24.2858,1.5335,55.3483,59.98
63.9172,18.4757,24.2858,1.5496,54.7363,59.98
63.9172,18.4757,24.2858,1.4974,55.6364,59.98
63.9172,18.3673,24.652,1.4813,54.7903,59.98
62.369,18.2426,24.652,1.4853,54.7903,59.98
62.369,18.0785,24.9266,1.4813,54.7903,59.98
61.4689,17.8701,24.9266,1.4894,53.8362,59.98
61.4689,17.7326,24.9266,1.4211,53.8362,59.98
61.4689,17.4244,24.5909,1.4051,53.8362,60.985
62.099,17.4244,24.3163,1.4131,54.8623,60.985
62.099,17.3687,24.3163,1.4251,54.8623,62.735
62.099,17.1754,24.3163,1.5817,54.8623,62.735
62.099,16.568,24.3163,1.5897,54.8623,62.735
61.2889,16.5331,24.3163,1.5857,54.8623,62.735
61.2889,16.366,25.1708,1.4372,53.7102,61.255
61.2889,16.2545,25.1708,1.4613,53.7102,61.255
60.3708,16.3276,25.1708,1.5134,53.7102,61.255
60.3708,16.2152,25.4454,1.5777,53.7102,61.255
60.3708,15.9203,25.4454,1.5897,53.7102,61.255
60.3708,15.8646,25.0487,1.5737,53.0621,60.22
60.3708,15.8646,25.0487,1.5054,53.0621,60.22
60.3708,15.7532,24.774,1.5094,53.0621,60.22
59.5608,15.5303,24.774,1.5094,53.0621,60.22
59.5608,15.4189,24.4078,1.5054,53.0621,60.22
59.5608,15.3632,24.4078,1.5094,53.0621,60.22
59.5608,15.3632,24.4078,1.5014,53.0621,60.22
59.5608,14.9787,24.0416,1.5054,52.396,60.22
59.5608,14.9787,24.0416,1.5576,53.1881,60.22
59.5608,14.7565,23.7364,1.5656,53.1881,60.22
59.5608,14.7565,23.4618,1.5857,53.1881,60.22
59.5608,14.6431,23.4618,1.5857,53.1881,60.22
59.5608,14.5297,23.4618,1.4171,53.1881,60.22
