MixedAirTemp,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
66.2934,17.4651,1.2927,55.0603,62.115
66.2934,17.152,1.3007,55.0603,62.115
66.2934,17.2772,1.2967,55.0603,62.115
66.2934,17.2042,1.2967,55.0603,62.115
66.2934,17.2042,1.2967,55.0603,62.115
66.2934,17.2042,1.2927,55.0603,62.115
66.2934,17.2544,1.2927,54.3762,62.115
65.5734,16.985,1.2967,54.3762,62.115
65.5734,16.985,1.3007,55.6904,62.115
65.5734,16.912,1.3047,54.7903,62.115
65.5734,17.0323,1.3007,54.7903,62.115
65.5734,16.9434,1.2967,54.7903,62.115
65.5734,17.0617,1.2967,54.7903,62.115
65.5734,16.8842,1.3007,54.7903,62.115
65.5734,16.8842,1.3047,54.7903,62.115
65.5734,16.8102,1.3007,54.7903,62.115
65.5734,16.8102,1.3047,54.7903,62.115
66.3834,16.6621,1.2967,54.7903,62.115
66.3834,16.7198,1.2967,54.7903,62.115
66.3834,16.9505,1.3007,54.7903,62.115
66.3834,16.8351,1.3087,54.7903,62.115
65.6634,16.9505,1.3087,54.7903,62.115
65.6634,16.874,1.3007,54.7903,62.115
65.6634,16.8351,1.3007,54.7903,62.115
65.6634,16.7198,1.12,54.7903,59.08
65.6634,16.8351,1.2084,54.7903,59.08
65.6634,16.7596,1.1843,54.7903,59.08
65.6634,16.4962,1.1802,54.7903,59.08
65.6634,16.4962,1.1762,54.7903,59.08
66.7615,16.4962,1.1762,54.7903,59.08
66.7615,16.366,1.1682,54.7903,59.08
66.7615,16.44,1.1762,54.7903,59.08
66.7615,16.4217,1.1762,55.5644,59.08
66.7615,16.366,1.1722,55.5644,59.08
66.7615,16.44,1.1642,54.0882,59.08
66.7615,16.44,1.1762,55.6364,65.955
66.7615,16.3276,1.2405,55.6364,65.955
66.7615,16.0711,1.3087,54.5023,64.865
65.9334,15.8646,1.3288,56.1224,63.85
65.9334,15.9904,1.3167,56.1224,63.85
65.9334,15.9904,1.2686,55.3483,63.85
65.9334,16.1028,1.3127,55.3483,63.85
65.9334,15.9904,1.3127,55.3483,63.85
65.9334,15.8218,1.3087,54.1242,63.85
65.1953,16.0038,1.3288,54.8623,63.85
65.1953,15.9342,1.3167,54.8623,63.85
65.1953,15.9342,1.3087,54.8623,63.85
65.1953,16.0038,1.3248,54.8623,63.85
65.1953,16.0038,1.3248,55.6004,63.85
65.1953,15.8904,1.3248,55.6004,63.85
65.1953,15.8904,1.3368,54.5743,63.85
65.1953,15.8904,1.3288,54.5743,63.85
65.1953,15.9342,1.3248,55.5104,63.85
65.1953,15.8218,1.3208,54.1242,62.855
65.1953,15.6417,1.3167,55.0243,62.855
65.1953,15.7532,1.2886,55.0243,62.855
65.1953,15.8646,1.3087,53.8722,62.855
65.1953,16.0317,1.2726,55.1503,62.855
65.1953,16.1431,1.3047,55.8524,62.855
65.1953,16.2919,1.3087,54.1602,62.855
65.1953,16.1439,1.3087,55.0243,62.855
65.1953,16.2726,1.3127,55.0243,62.855
66.0234,16.3821,1.3047,55.0243,62.855
66.0234,16.6009,1.3087,55.0243,62.855
66.0234,16.7946,1.3127,55.0243,62.855
66.0234,16.7946,1.3087,54.3402,62.855
66.0234,16.7147,1.3127,54.3402,62.855
66.0234,16.8477,1.3127,55.0243,62.855
66.7615,16.9542,1.3007,54.3762,62.855
66.7615,17.0295,1.3007,55.2403,62.855
66.7615,17.135,1.3127,55.2403,62.855
66.7615,17.135,1.3127,54.1242,62.855
66.7615,17.2405,1.3087,54.7363,62.855
66.7615,17.3988,1.3047,54.7363,62.855
66.7615,17.3109,1.3047,54.7363,62.855
67.4816,17.4155,1.3127,54.7363,62.855
67.4816,17.52,1.3087,54.7363,62.855
67.4816,17.729,1.2967,55.4023,62.855
67.4816,17.7813,1.3087,55.4023,62.855
67.4816,17.689,1.3007,55.4023,62.855
67.4816,17.6992,1.3087,54.7003,62.855
67.4816,17.8735,1.3007,55.7984,62.855
67.4816,18.0581,1.3087,55.7984,62.855
67.4816,18.4615,1.3087,54.7003,62.855
67.4816,18.4272,1.3047,54.7003,62.855
67.4816,18.2195,1.3047,54.7003,62.855
67.4816,18.0741,1.3007,54.7003,62.855
67.4816,18.1149,1.3087,54.7003,62.855
67.4816,18.0765,1.3087,54.7003,62.855
67.4816,18.1171,1.3007,54.7003,62.855
67.4816,18.0738,1.3047,54.7003,62.855
67.4816,17.9496,1.3087,54.7003,62.855
67.4816,17.9496,1.3007,55.6904,62.855
67.4816,18.3223,1.3047,54.8263,62.855
67.4816,18.3223,1.3007,54.8263,62.855
67.4816,18.2807,1.3007,54.8263,62.855
67.4816,18.2807,1.3047,54.8263,62.855
67.4816,18.2807,1.3087,54.8263,62.855
67.4816,18.3418,1.3007,54.1602,62.855
67.4816,18.2953,1.3087,54.8623,62.855
67.4816,18.4156,1.3047,55.6364,62.855
67.4816,18.2953,1.3007,54.7003,62.855
67.4816,18.2109,1.3047,54.7003,62.855
67.4816,18.1266,1.3047,55.6904,62.855
66.5635,18.1266,1.3087,53.9622,62.855
66.5635,18.1595,1.3087,54.5023,62.855
66.5635,18.1595,1.3007,55.1863,62.855
66.5635,17.9248,1.2967,55.1863,62.855
67.3015,18.0082,1.3007,55.1863,62.855
67.3015,18.0916,1.3087,54.2862,62.855
67.3015,17.9248,1.3087,54.2862,62.855
67.3015,18.2195,1.3007,55.1863,62.855
66.5635,18.1321,1.3087,54.5023,64.755
66.5635,18.1893,1.3368,54.5023,64.755
66.5635,18.1893,1.3167,54.5023,63.825
66.5635,18.2195,1.3248,54.5023,63.825
66.5635,18.1321,1.3208,54.5023,63.825
66.5635,17.9574,1.3127,54.5023,63.825
66.5635,17.845,1.3208,55.1863,63.825
66.5635,17.845,1.3248,54.1602,63.825
66.5635,17.845,1.3248,54.1602,63.825
66.5635,17.9314,1.3208,55.6364,63.825
66.5635,17.818,1.3248,54.3762,63.825
66.5635,17.6202,1.3208,54.3762,63.825
66.5635,17.7326,1.3127,56.0144,63.825
66.5635,17.6202,1.3208,54.0522,63.825
65.8434,17.7326,1.3248,54.0522,63.825
65.8434,17.5912,1.3167,55.8884,63.825
65.8434,17.7326,1.3248,54.2862,63.825
66.5635,17.7326,1.3208,54.2862,63.825
66.5635,17.7326,1.3208,54.9883,63.825
66.5635,17.7326,1.3208,54.9883,63.825
66.5635,17.6202,1.1802,54.9883,66.34
66.5635,17.5345,1.3448,55.7624,66.34
66.5635,17.6174,1.3328,54.3402,63.77
66.5635,17.585,1.3248,55.1863,63.77
66.5635,17.4696,1.3288,54.5023,63.77
66.5635,17.5506,1.2204,54.5023,63.77
66.5635,17.4342,1.3248,54.5023,63.77
66.5635,17.585,1.3288,54.5023,63.77
65.6634,17.5506,1.3368,55.6364,63.77
65.6634,17.5506,1.3248,55.6364,63.77
65.6634,17.6315,1.3208,55.6364,63.77
65.6634,17.6315,1.3288,55.0243,63.77
65.6634,17.5941,1.3328,55.0243,63.77
65.6634,17.4951,1.3368,55.0243,63.77
66.3834,17.5548,1.3368,55.0243,63.77
66.3834,17.6741,1.3127,55.0243,63.77
66.3834,17.5941,1.3208,54.3762,63.77
66.3834,17.5941,1.3167,55.3123,63.77
66.3834,17.6315,1.3167,55.3123,63.77
66.3834,17.7124,1.3127,55.3123,63.77
66.3834,18.1149,1.3167,54.5383,63.77
66.3834,18.2449,1.3127,54.5383,63.77
66.3834,18.4815,1.3127,55.4383,63.77
66.3834,18.6232,1.3127,55.4383,63.77
66.3834,18.8304,1.3167,54.5023,63.77
66.3834,18.9117,1.3087,54.5023,63.77
66.3834,18.9328,1.3047,56.0144,63.77
67.3915,18.65,1.3047,56.0144,63.77
67.3915,18.65,1.3087,54.6643,63.77
67.3915,18.5842,1.3167,55.2403,63.77
67.3915,18.445,1.3127,54.2142,63.77
68.3096,18.4538,1.3127,55.8524,63.77
68.3096,18.5593,1.3087,54.3402,63.77
68.3096,18.7703,1.3047,55.0243,63.77
68.3096,18.9286,1.3087,55.0243,63.77
68.3096,19.0341,1.3087,55.0243,63.77
68.3096,19.3502,1.3087,55.0243,63.77
68.3096,19.5058,1.3047,55.0243,63.77
68.3096,19.6103,1.3087,55.0243,63.77
68.3096,19.7596,1.3047,55.0243,63.77
68.3096,19.9761,1.3087,55.0243,63.77
69.1377,19.9666,1.3047,55.0243,63.77
69.1377,20.0806,1.3047,55.0243,63.77
69.1377,20.4464,1.3047,55.0243,63.77
69.1377,20.3654,1.3047,55.0243,63.77
69.1377,20.3481,1.2284,55.0243,63.77
69.1377,20.4496,1.2525,55.0243,63.77
69.1377,20.4496,1.2927,55.0243,63.77
69.1377,20.5512,1.2886,55.0243,63.77
69.1377,20.6527,1.2927,55.0243,63.77
69.1377,20.673,1.3007,55.0243,63.77
69.1377,20.4293,1.3007,55.0243,63.77
68.3996,20.3654,1.2967,55.0243,63.77
68.3996,20.1946,1.2927,55.0243,63.77
68.3996,19.9891,1.3167,55.0243,63.77
67.6616,19.7202,1.3288,54.2862,63.77
67.6616,19.4465,1.3248,55.1863,63.77
67.6616,18.9423,1.3288,53.9982,63.77
67.6616,18.8319,1.3248,55.6904,63.77
67.6616,18.6662,1.3248,55.6904,63.77
67.6616,18.65,1.3328,53.9982,63.77
67.6616,18.5195,1.3288,55.5644,63.77
67.6616,18.4417,1.3368,54.8983,63.77
67.6616,18.2149,1.3408,54.2862,63.77
66.7615,18.2772,1.3208,54.8623,63.77
66.7615,18.1041,1.3167,55.6904,63.77
66.7615,17.9888,1.3248,54.5743,63.77
66.7615,17.7004,1.3208,54.5743,63.77
66.7615,17.5506,1.3208,55.9604,63.77
66.7615,17.3179,1.3208,54.8623,63.77
66.7615,17.1433,1.3167,55.6004,63.77
66.7615,16.8688,1.3208,54.9883,63.77
66.7615,16.8842,1.3208,54.9883,63.77
66.7615,16.5292,1.3208,54.9883,63.77
66.7615,16.6003,1.3127,55.6904,63.77
66.7615,16.481,1.3248,54.0882,63.77
66.7615,16.3021,1.3208,55.0243,63.77
66.7615,16.0098,1.3167,55.6004,63.77
66.7615,16.0098,1.3167,54.8623,63.77
66.7615,15.8935,1.3127,54.8623,63.77
66.7615,15.7722,1.3248,54.8623,63.77
66.7615,15.7132,1.3248,54.8623,63.77
66.7615,15.5909,1.3167,54.8623,63.77
66.7615,15.5905,1.3167,54.8623,63.77
66.7615,15.5905,1.3167,54.8623,63.77
66.7615,15.4673,1.3208,54.8623,63.77
66.7615,15.527,1.3208,54.8623,63.77
66.7615,15.4028,1.3208,54.8623,63.77
66.7615,15.344,1.3248,54.8623,63.77
66.7615,15.2208,1.3167,54.8623,63.77
66.7615,15.2208,1.3167,54.8623,63.77
66.7615,15.1543,1.3167,54.8623,63.77
66.7615,15.2785,1.3208,54.8623,63.77
66.7615,15.2785,1.3208,54.8623,63.77
66.7615,15.4028,1.3167,54.8623,63.77
66.7615,15.6512,1.3248,54.8623,63.77
66.7615,15.7133,1.3208,54.8623,63.77
66.7615,15.6512,1.3127,55.7984,63.77
66.7615,15.5867,1.3248,54.6643,63.77
66.7615,15.4615,1.3248,53.9982,63.77
66.7615,15.3363,1.3167,55.3123,63.77
66.7615,15.2678,1.3248,54.5023,63.77
66.7615,15.4615,1.3167,54.5023,63.77
66.7615,15.8376,1.1722,54.5023,65.575
65.8434,15.8986,1.3288,55.6004,64.295
65.8434,15.9577,1.2886,55.6004,64.295
65.8434,15.9577,1.3288,54.7003,64.295
65.8434,15.9577,1.3208,54.7003,63.365
65.8434,15.8354,1.3127,54.7003,63.365
65.8434,15.9577,1.3167,54.7003,63.365
65.8434,15.9577,1.1562,54.7003,64.78
65.1053,16.08,1.1562,55.5104,64.78
65.1053,16.2068,1.1762,54.8623,64.78
65.1053,16.3856,1.1642,54.8623,64.78
65.1053,16.6302,1.1642,54.8623,64.78
65.1053,16.7917,1.2284,54.8623,64.78
65.1053,16.8842,1.2686,54.8623,64.78
65.8434,17.2208,1.3127,54.8623,64.78
65.8434,17.1599,1.3408,54.8623,64.78
65.8434,17.3687,1.3288,54.8623,63.915
65.8434,17.2576,1.3248,54.8623,63.915
65.8434,17.2576,1.3248,54.8623,63.915
66.5635,17.3671,1.3368,55.4383,63.915
66.5635,17.5745,1.3408,55.4383,63.915
66.5635,17.7708,1.3167,55.4383,63.915
66.5635,18.0723,1.3127,55.4383,63.915
66.5635,18.3918,1.3167,55.4383,63.915
66.5635,18.4655,1.3127,55.4383,63.915
67.5716,18.5196,1.3167,55.4383,63.915
67.5716,18.8755,1.3087,55.4383,63.915
67.5716,19.0716,1.3087,55.4383,63.915
67.5716,19.434,1.3087,55.4383,63.915
67.5716,19.5242,1.3127,55.4383,63.915
67.5716,19.3316,1.3087,55.4383,63.915
67.5716,19.6601,1.3087,55.4383,63.915
67.5716,19.9884,1.3127,55.4383,63.915
67.5716,20.1856,1.3087,55.4383,63.915
67.5716,19.8453,1.3127,55.4383,63.915
68.3996,19.7244,1.3087,55.4383,63.915
68.3996,20.0637,1.3007,55.4383,63.915
68.3996,20.1614,1.2485,55.4383,63.915
68.3996,20.2102,1.2565,55.4383,63.915
68.3996,19.9635,1.2565,55.4383,63.915
68.3996,19.8402,1.2525,55.4383,63.915
68.3996,19.8402,1.2565,55.4383,63.915
68.3996,19.7168,1.2565,55.4383,63.915
68.3996,19.6982,1.1802,55.4383,63.915
68.3996,19.7244,1.1963,55.4383,63.915
68.3996,19.8453,1.2003,55.4383,63.915
67.4816,19.7221,1.2043,54.7363,63.915
67.4816,19.7221,1.1963,54.7363,63.915
67.4816,19.8898,1.2124,54.7363,63.915
67.4816,19.8405,1.2164,54.7363,63.915
66.7615,19.4461,1.1883,54.7363,63.915
66.7615,19.4112,1.2365,54.7363,63.915
66.7615,18.8545,1.2445,54.7363,63.915
66.7615,18.6145,1.2525,54.7363,63.915
66.0234,18.1664,1.2003,54.7363,63.915
66.0234,18.063,1.2003,54.7363,63.915
66.0234,17.8018,1.2043,54.7363,63.915
66.0234,17.7925,1.2003,54.7363,63.915
66.0234,17.7153,1.1963,54.7363,63.915
66.0234,17.5043,1.1963,55.3483,63.915
66.0234,17.4132,1.1923,55.3483,63.915
65.2853,17.4132,1.1682,54.5023,63.915
65.2853,17.4996,1.1642,55.5104,63.915
65.2853,17.4996,1.1762,54.5743,63.915
65.2853,17.1742,1.1802,55.3123,63.915
65.2853,17.2576,1.1923,54.7003,63.915
64.5653,17.0908,1.2405,55.6904,63.915
64.5653,17.0295,1.3208,54.7003,63.915
64.5653,16.8713,1.3248,54.7003,63.915
64.5653,16.7658,1.3007,54.7003,63.915
64.5653,16.6603,1.2686,54.7003,63.915
64.5653,16.5548,1.3248,54.7003,63.915
64.5653,16.3965,1.3087,54.7003,63.26
64.5653,16.291,1.3127,55.2763,63.26
63.7372,15.9745,1.3127,54.4482,63.26
63.7372,15.9958,1.3127,54.4482,63.26
63.7372,15.7828,1.3167,54.4482,63.26
63.7372,15.6763,1.3167,55.0243,63.26
63.7372,15.5862,1.3127,55.0243,63.26
63.7372,15.3712,1.3087,55.0243,63.26
63.7372,15.1677,1.3087,55.0243,63.26
63.7372,15.1677,1.3167,55.0243,63.26
63.7372,14.9508,1.3167,55.0243,63.26
63.7372,14.8423,1.3167,55.0243,63.26
63.7372,14.7404,1.3167,55.0243,63.26
63.7372,14.6309,1.3167,55.0243,63.26
62.9271,14.4698,1.3248,55.0243,63.26
62.9271,14.3594,1.3167,54.2862,63.26
62.9271,14.1937,1.3167,54.2862,63.26
62.9271,14.1376,1.3087,54.2862,63.26
62.9271,13.9109,1.3127,55.1503,63.26
62.9271,13.7985,1.3167,54.5023,63.26
62.279,13.5737,1.3167,55.3123,63.26
62.279,13.4613,1.3208,54.5383,63.26
62.279,13.4525,1.3208,54.5383,63.26
62.279,13.2257,1.3288,54.5383,63.26
62.279,13.1568,1.3288,54.5383,63.26
62.279,13.1568,1.3248,54.5383,63.26
62.279,13.0282,1.3208,55.3483,63.26
62.279,12.9128,1.3127,55.3483,64.855
62.279,12.7975,1.3167,54.5023,62.915
62.279,12.8385,1.3208,54.5023,62.915
62.279,12.7221,1.3167,54.5023,62.915
62.279,12.6058,1.3167,54.5023,62.915
62.9271,12.6448,1.3167,54.5023,62.915
62.9271,12.7621,1.3127,55.1863,62.915
62.9271,12.9968,1.3167,55.1863,62.915
62.9271,13.1141,1.3167,54.3762,62.915
63.6472,13.2901,1.3167,55.1503,62.915
63.6472,13.5248,1.3087,55.1503,62.915
63.6472,13.7008,1.3127,55.1503,62.915
63.6472,13.9355,1.3167,55.1503,62.915
64.3852,14.4092,1.3127,55.1503,62.915
64.3852,14.6982,1.3208,54.4122,62.915
64.3852,15.2262,1.3167,55.2403,62.915
65.1953,15.34,1.3127,54.5383,62.915
65.1953,15.689,1.3167,55.2763,62.915
65.1953,15.7969,1.3127,55.2763,62.915
65.1953,16.4314,1.3127,54.5023,62.915
65.1953,16.6452,1.3167,55.1503,62.915
65.1953,17.0659,1.3127,54.4482,62.915
66.0234,17.1599,1.3087,54.4482,62.915
66.0234,17.789,1.3087,54.4482,62.915
66.0234,18.1321,1.3127,54.4482,62.915
66.0234,18.2385,1.3127,54.4482,62.915
66.0234,18.4633,1.3087,55.1863,62.915
66.0234,18.7443,1.3087,55.1863,62.915
66.0234,19.0253,1.2565,55.1863,62.915
66.0234,19.2628,1.2686,55.1863,62.915
66.0234,19.5414,1.3047,55.1863,62.915
66.0234,19.8296,1.3007,55.1863,62.915
66.9415,19.8315,1.3087,55.1863,62.915
66.9415,19.94,1.3007,55.1863,62.915
66.9415,20.1579,1.3047,55.1863,62.915
66.9415,20.0484,1.2967,55.1863,62.915
66.9415,20.1026,1.3007,55.1863,62.915
66.9415,20.2111,1.2244,55.1863,62.915
66.9415,20.3221,1.1963,55.1863,62.915
66.9415,20.4316,1.2043,55.1863,62.915
66.9415,20.3221,1.2003,55.1863,62.915
66.9415,20.2675,1.2204,55.1863,62.915
66.9415,20.0485,1.2565,54.5023,62.915
66.9415,19.9362,1.2646,54.5023,62.915
66.9415,19.7705,1.2686,54.5023,62.915
66.2034,19.5311,1.1762,54.5023,66.245
66.2034,19.2501,1.1802,54.5023,66.245
66.2034,19.1615,1.1762,55.1863,66.245
66.2034,19.027,1.1762,55.1863,68.405
66.2034,18.714,1.1802,54.4482,68.405
65.2853,18.5977,1.1883,55.1863,68.405
65.2853,18.3068,1.1883,55.1863,68.405
65.2853,18.2768,1.1883,55.1863,68.405
65.2853,18.2449,1.1923,54.5023,68.405
65.2853,18.1266,1.1963,54.5023,68.405
65.2853,18.0082,1.2686,54.5023,68.405
65.2853,18.032,1.2726,54.5023,68.405
65.2853,17.9127,1.2726,54.5023,68.405
65.2853,17.7934,1.2646,55.1863,68.405
64.5653,17.5548,1.2766,54.4482,68.405
64.5653,17.6337,1.2686,54.4482,68.405
64.5653,17.7127,1.2686,54.4482,68.405
64.5653,17.7127,1.2646,55.6904,68.405
64.5653,17.7127,1.2726,55.6904,68.405
64.5653,17.7305,1.2686,55.6904,68.405
64.5653,17.809,1.2646,54.5023,68.405
64.5653,17.809,1.2646,55.4743,68.405
64.5653,17.8875,1.2686,54.7003,68.405
64.5653,17.8875,1.2686,54.7003,68.405
64.5653,17.9496,1.2686,54.7003,68.405
64.5653,18.0738,1.2686,54.7003,68.405
63.9172,18.4465,1.2686,55.4743,68.405
63.9172,18.5087,1.3328,55.4743,68.405
63.9172,18.5087,1.3368,55.4743,67.395
63.9172,18.4253,1.124,56.6085,68.71
63.9172,18.4253,1.2886,54.9883,68.71
63.9172,18.3636,1.3368,54.9883,65.695
63.9172,18.2404,1.3248,54.9883,65.695
63.9172,18.1981,1.3328,54.9883,65.695
63.9172,18.0738,1.3248,54.9883,65.695
63.9172,17.9496,1.3248,54.9883,65.695
63.9172,17.8875,1.3288,54.9883,65.695
63.9172,17.8875,1.3328,54.9883,65.695
63.9172,17.7632,1.3248,54.9883,65.695
63.9172,17.8407,1.3368,54.9883,64.7
63.9172,17.8407,1.3328,55.6904,64.7
63.9172,17.9659,1.3248,54.5383,64.7
63.2871,18.0286,1.3248,55.0243,69.285
63.2871,18.1538,1.1602,58.1566,65.145
63.2871,18.1538,1.1481,56.5005,63.88
63.2871,18.279,1.2565,56.5005,63.88
63.2871,18.279,1.3087,54.8983,63.88
64.1152,18.5294,1.3248,55.8524,63.88
64.1152,18.5294,1.3208,54.7003,63.88
64.1152,18.5921,1.3248,55.4743,63.88
64.8353,18.7173,1.3248,55.4743,63.88
64.8353,18.7173,1.3248,54.4482,63.88
64.8353,18.7173,1.2846,55.1863,63.88
64.8353,18.8017,1.2967,55.1863,63.88
64.8353,18.8017,1.3007,55.1863,63.88
64.8353,18.8017,1.3087,55.1863,63.88
65.9334,18.9279,1.3007,55.1863,63.88
65.9334,19.1404,1.3007,55.1863,63.88
65.9334,19.2676,1.2204,54.5383,63.88
65.9334,19.7128,1.3007,54.5383,63.88
65.9334,20.0308,1.3007,54.5383,63.88
66.6715,20.7304,1.2927,55.1143,63.88
66.6715,21.0484,1.2927,55.1143,63.88
66.6715,21.7676,1.2967,55.1143,63.88
67.6616,22.0831,1.2927,55.1143,63.88
67.6616,22.6618,1.2967,55.1143,63.88
67.6616,23.1,1.2927,55.1143,63.88
67.6616,23.7887,1.2886,55.1143,63.88
67.6616,24.0948,1.2927,55.1143,63.88
68.4897,24.7607,1.2886,55.1143,63.88
68.4897,24.9287,1.2886,55.1143,63.88
69.4978,25.717,1.2927,55.1143,63.88
69.4978,25.8737,1.2806,55.1143,63.88
69.4978,26.1143,1.2766,55.1143,63.88
69.4978,26.2948,1.2806,55.1143,63.88
70.2358,26.801,1.2766,55.1143,63.88
70.2358,27.0396,1.2686,55.1143,63.88
70.2358,27.3702,1.2806,55.1143,63.88
70.2358,27.382,1.2726,55.1143,63.88
70.2358,27.6215,1.2846,55.1143,63.88
70.2358,27.8522,1.2806,55.1143,63.88
70.2358,27.9685,1.2806,54.5023,63.88
70.2358,27.9097,1.2726,54.5023,63.88
70.2358,28.1365,1.2726,54.5023,63.88
70.2358,28.3066,1.2726,54.5023,63.88
70.2358,28.42,1.2766,54.5023,63.88
71.0639,28.42,1.2646,55.1863,63.88
71.0639,28.13,1.2686,55.1863,63.88
71.0639,28.2499,1.2686,54.5383,63.88
71.0639,28.0738,1.2646,55.3483,63.88
71.0639,27.849,1.2686,55.3483,63.88
71.0639,27.7963,1.2686,55.3483,63.88
71.0639,27.6262,1.2766,54.6643,63.88
71.0639,27.1678,1.2766,54.6643,63.88
70.3258,26.8819,1.2726,54.6643,63.88
70.3258,26.5255,1.2686,54.6643,63.88
70.3258,26.1795,1.2726,54.6643,63.88
70.3258,25.8113,1.2084,54.6643,63.88
70.3258,25.8449,1.2565,55.2403,63.88
70.3258,25.699,1.2525,55.2403,63.88
70.3258,25.4624,1.2605,55.2403,63.88
70.3258,25.3097,1.2605,55.2403,63.88
69.4077,25.1903,1.2646,55.2403,63.88
69.4077,25.0317,1.2686,55.2403,63.88
69.4077,24.9114,1.2686,55.2403,63.88
69.4077,24.6107,1.2686,54.6103,63.88
69.4077,24.4904,1.1562,55.4743,67.46
69.4077,24.383,1.1883,55.4743,67.46
69.4077,24.2617,1.1923,55.4743,67.46
69.4077,24.0883,1.1963,54.8623,67.46
68.5797,23.966,1.1883,54.8623,67.46
68.5797,23.9099,1.1923,54.8623,67.46
68.5797,23.9099,1.1963,54.8623,67.46
68.5797,23.6644,1.1963,54.8623,67.46
68.5797,23.5402,1.1923,54.8623,67.46
68.5797,23.6009,1.1923,54.8623,67.46
68.5797,23.6009,1.1923,54.8623,67.46
68.5797,23.3505,1.1963,54.8623,67.46
68.5797,23.3505,1.1963,54.8623,67.46
68.5797,23.3452,1.1883,54.8623,67.46
68.5797,23.3452,1.1883,54.8623,67.46
67.7516,23.2189,1.1883,54.8623,67.46
67.7516,23.3378,1.1883,54.8623,67.46
67.7516,23.3378,1.1923,54.8623,67.46
67.7516,23.3378,1.1883,54.8623,67.46
