MixedAirTemp,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
69.0477,23.5756,1.4693,64.6103,58.03
69.0477,23.5756,1.4733,64.6103,58.03
69.0477,23.6945,1.4693,64.6103,58.03
69.0477,23.6945,1.4693,64.6103,58.03
69.0477,23.7479,1.4813,64.6103,58.03
69.0477,23.7479,1.4412,64.6103,58.03
69.0477,23.7341,1.4773,64.6103,58.03
69.0477,23.7341,1.4813,64.6103,58.03
69.0477,23.8516,1.4733,64.6103,58.03
69.0477,23.8516,1.4693,64.6103,58.03
69.0477,23.7185,1.4773,64.6103,58.03
69.0477,23.8349,1.4894,65.4743,58.03
69.0477,23.8349,1.4733,65.4743,58.03
69.0477,23.969,1.4733,65.4743,58.03
68.2196,24.1031,1.4693,64.8083,55.865
68.2196,24.1701,1.4332,64.8083,55.865
68.2196,24.1701,1.4733,64.8083,55.865
69.1377,24.1701,1.3609,64.8083,55.865
69.1377,24.2215,1.4251,64.8083,55.865
69.1377,24.2215,1.4412,64.8083,58.095
69.9478,24.1701,1.397,64.8083,57.19
69.9478,24.289,1.3167,64.8083,57.19
70.6859,24.289,1.3087,65.6004,58.83
70.6859,24.2215,1.401,65.6004,58.83
69.8578,24.289,1.3689,65.6004,57.815
69.8578,24.289,1.4251,65.6004,57.815
69.8578,24.4241,1.4894,65.6004,57.815
67.4816,24.5592,1.6941,65.6004,85.25
69.8578,25.0202,1.4653,65.6004,60.22
69.8578,25.2924,1.4251,65.6004,59.06
69.8578,25.5645,1.3448,65.6004,59.06
69.8578,25.4372,1.3208,65.6004,60.295
69.8578,25.3021,1.3047,65.6004,61.445
69.8578,25.4284,1.377,65.6004,63.77
70.6859,25.5645,1.381,65.6004,66.025
70.6859,25.5645,1.3529,65.6004,66.025
70.6859,25.9047,1.3208,65.6004,66.025
70.6859,26.0407,1.3368,65.6004,66.025
71.4239,26.1715,1.3167,65.6004,66.025
71.4239,26.3771,1.3208,65.6004,66.025
71.4239,26.7882,1.4974,65.6004,66.025
71.4239,27.1304,1.4853,65.6004,64.39
71.4239,27.6055,1.4894,65.6004,61.72
70.6859,28.1588,1.4412,65.6004,59.905
70.6859,28.3415,1.4733,65.6004,59.905
70.6859,28.4766,1.3729,65.6004,59.905
70.6859,28.3271,1.4653,65.6004,59.905
70.6859,28.5282,1.377,65.6004,59.905
70.6859,28.5104,1.4131,65.6004,59.905
70.6859,28.5104,1.4813,65.6004,59.905
71.514,28.3773,1.385,65.6004,59.905
70.6859,28.2442,1.4813,65.6004,58.89
70.6859,28.1776,1.4813,65.6004,58.89
69.8578,28.1776,1.4733,64.8803,58.89
69.8578,27.9114,1.4653,64.8803,58.89
69.8578,27.7783,1.4613,64.8803,58.89
69.8578,27.7237,1.4813,64.8803,58.89
69.8578,27.5896,1.4894,64.8803,57.33
69.8578,27.4555,1.4492,64.8803,57.33
69.8578,27.3214,1.4412,64.8803,57.33
69.8578,27.2608,1.4211,64.8803,57.33
69.8578,27.1257,1.4051,64.8803,57.33
69.8578,26.8556,1.4091,64.8803,57.33
69.8578,26.8556,1.4051,64.8803,57.33
69.8578,26.653,1.4452,64.8803,56.06
69.1377,26.653,1.4211,64.8803,56.06
69.1377,26.653,1.4733,64.8803,56.06
69.1377,26.653,1.4492,64.2142,56.06
69.1377,26.517,1.4492,64.2142,56.06
69.1377,26.517,1.4693,64.2142,56.06
69.1377,26.3809,1.4733,64.2142,56.06
69.1377,26.3809,1.4492,64.2142,56.06
69.1377,26.2448,1.4733,64.2142,56.06
69.1377,26.1768,1.4572,64.2142,56.06
69.1377,26.1768,1.4532,64.2142,56.06
69.1377,26.0407,1.4773,64.2142,56.06
69.1377,25.9047,1.4733,64.2142,56.06
69.1377,25.7686,1.4372,64.2142,56.06
69.1377,25.7686,1.4613,64.2142,56.06
69.1377,25.5645,1.4572,64.2142,56.06
69.1377,25.4284,1.4572,64.2142,56.06
69.1377,25.2924,1.4733,65.4023,56.06
68.1296,25.1563,1.4894,65.4023,56.06
68.1296,25.1563,1.4894,65.4023,56.06
67.3015,25.0202,1.4813,65.4023,56.06
67.3015,25.0202,1.4693,65.4023,55.455
66.3834,24.9522,1.4693,65.4023,55.455
66.3834,24.938,1.4572,65.4023,55.455
66.3834,24.8009,1.4572,65.4023,55.455
66.3834,24.8009,1.4733,65.4023,55.455
66.3834,24.8009,1.4733,65.4023,55.455
66.3834,24.8009,1.4773,65.4023,55.455
65.4834,24.6639,1.4934,65.4023,55.455
65.4834,24.6639,1.4813,65.4023,55.455
65.4834,24.5268,1.4813,65.4023,55.455
65.4834,24.5268,1.4653,65.4023,55.455
65.4834,24.5268,1.4733,65.4023,55.455
65.4834,24.5268,1.4613,65.4023,55.455
65.4834,24.5767,1.4532,65.4023,55.455
65.4834,24.5767,1.4572,65.4023,55.455
64.7453,24.4387,1.4572,65.4023,55.455
64.7453,24.4387,1.4532,65.4023,55.455
64.0072,24.5767,1.4613,65.4023,55.455
64.0072,24.5767,1.4532,66.3924,55.455
64.0072,24.4387,1.4613,66.3924,55.455
64.0072,24.4387,1.4492,66.3924,55.455
64.0072,24.3212,1.4572,65.6364,55.455
64.0072,24.1842,1.4452,65.6364,55.455
64.0072,24.1842,1.4492,65.6364,55.455
64.0072,24.0471,1.4693,65.6364,55.455
64.0072,24.0471,1.4693,65.6364,55.455
65.5734,24.0471,1.4653,65.6364,55.455
65.5734,23.9101,1.4733,65.6364,55.455
66.2934,23.9101,1.4693,65.6364,55.455
67.3015,23.8416,1.4693,65.6364,55.455
66.2934,23.8416,1.4613,65.6364,55.455
66.2934,24.0245,1.4572,65.6364,55.455
67.3015,24.0245,1.4372,65.6364,55.455
67.3015,24.278,1.4291,65.6364,55.455
67.3015,24.278,1.393,65.6364,55.455
68.5797,24.6735,1.3087,65.6364,63.24
68.5797,24.8135,1.4773,65.6364,57.85
68.5797,24.8835,1.4733,65.6364,57.85
68.5797,25.0235,1.4492,65.6364,57.85
69.8578,25.3036,1.3167,66.7525,65.46
69.8578,25.4436,1.4974,66.7525,65.46
69.8578,25.6536,1.4934,66.7525,64.31
69.8578,25.6683,1.4894,66.7525,64.31
69.8578,25.9463,1.4251,66.7525,64.31
69.8578,25.8881,1.3328,66.7525,65.48
70.6859,26.1642,1.3368,66.7525,65.48
70.6859,26.1642,1.3328,66.7525,65.48
71.4239,26.4402,1.3368,66.7525,65.48
71.4239,26.6473,1.3328,66.7525,65.48
72.162,26.7891,1.3448,66.7525,65.48
72.162,27.2679,1.3167,66.7525,65.48
72.162,27.5985,1.3208,66.7525,65.48
72.162,27.9362,1.4853,66.7525,65.48
72.162,28.5282,1.5175,66.7525,61.43
72.162,28.7766,1.3529,66.7525,59.875
72.162,29.059,1.4853,66.7525,59.875
72.162,29.226,1.4572,66.7525,59.875
72.162,28.9657,1.4492,66.7525,58.175
72.162,28.9006,1.4853,66.0324,56.745
72.162,29.1944,1.4211,66.0324,55.65
71.4239,29.1608,1.4332,66.0324,55.65
71.4239,29.316,1.4653,66.0324,55.65
71.4239,29.5703,1.3649,66.0324,55.65
71.4239,29.4662,1.4693,66.0324,55.65
71.4239,29.4031,1.4131,66.0324,55.65
71.4239,29.2769,1.3248,66.0324,56.33
71.4239,29.0245,1.4372,64.7543,56.33
70.6859,28.8708,1.397,64.7543,56.33
70.6859,28.6164,1.4251,64.7543,56.33
69.8578,28.2984,1.4251,65.7624,56.33
69.8578,28.1712,1.3569,65.7624,56.33
70.6859,27.879,1.3448,65.7624,56.33
70.6859,27.6226,1.3167,65.7624,56.33
70.6859,27.5798,1.4051,65.7624,56.33
70.6859,27.4689,1.3689,65.7624,56.33
70.6859,27.1436,1.4051,65.7624,56.33
69.8578,27.0134,1.4091,65.0423,56.33
69.8578,26.6985,1.4131,65.0423,56.33
69.8578,26.5673,1.4171,65.0423,56.33
69.8578,26.7069,1.4131,65.0423,56.33
69.8578,26.7069,1.4251,65.0423,56.33
69.8578,26.3051,1.4452,65.0423,56.33
69.8578,26.1739,1.4773,65.0423,56.33
69.8578,26.3106,1.4894,65.0423,56.33
69.8578,26.3106,1.4733,65.0423,56.33
69.8578,26.4472,1.4773,65.0423,56.33
69.8578,26.5839,1.4733,65.0423,56.33
69.8578,26.7205,1.4733,65.0423,56.33
69.8578,26.9907,1.4733,65.0423,56.33
69.8578,27.3284,1.4613,65.0423,56.33
69.8578,27.3284,1.4733,65.0423,56.33
69.8578,27.4635,1.4613,65.0423,56.33
69.8578,27.6055,1.4733,65.0423,56.33
69.8578,27.7416,1.4613,65.0423,56.33
69.8578,27.7416,1.4693,65.0423,56.33
69.8578,27.6055,1.4733,65.7264,56.33
69.8578,27.6055,1.4693,65.7264,56.33
69.8578,27.7476,1.4613,65.7264,56.33
69.8578,27.6105,1.4853,65.0423,56.33
69.8578,27.6105,1.4813,65.0423,56.33
69.8578,27.6105,1.3248,65.0423,52.225
69.8578,27.7476,1.3248,65.9244,52.225
69.8578,27.7476,1.3208,65.9244,52.225
69.8578,27.7476,1.3167,65.9244,52.225
69.1377,27.7476,1.3208,65.9244,52.225
69.1377,27.8846,1.4412,66.7525,56.075
69.1377,27.7476,1.4492,66.7525,56.075
69.1377,27.7416,1.4492,65.7984,56.075
69.1377,27.6055,1.4613,65.7984,56.075
69.1377,27.4695,1.4492,65.7984,56.075
69.1377,27.2608,1.4532,65.7984,56.075
69.1377,26.9932,1.4613,65.7984,56.075
69.1377,27.1308,1.4492,65.7984,56.075
69.1377,26.9932,1.4532,65.7984,56.075
69.1377,26.9932,1.4532,65.7984,56.075
69.1377,26.9932,1.4613,65.7984,56.075
69.1377,26.8556,1.4572,65.7984,56.075
69.1377,26.9932,1.4813,65.7984,56.075
69.1377,26.8571,1.4572,65.7984,56.075
67.7516,26.8571,1.4613,65.7984,56.075
67.7516,26.8571,1.4653,65.7984,56.075
67.7516,26.7891,1.4572,65.7984,56.075
67.7516,26.7882,1.4613,65.7984,56.075
67.7516,26.9253,1.4613,65.7984,56.075
67.7516,26.7891,1.4613,65.7984,56.075
67.0315,26.7891,1.4532,65.7984,56.075
67.0315,26.653,1.4693,65.7984,56.075
67.0315,26.517,1.4733,65.7984,56.075
67.7516,26.5141,1.4773,65.7984,56.075
67.7516,26.5141,1.3529,65.7984,56.075
67.7516,26.6512,1.4211,65.7984,56.075
68.4897,26.7882,1.401,65.7984,56.075
68.4897,26.9938,1.3729,65.7984,56.075
68.4897,27.1308,1.3529,66.5545,56.075
69.4077,27.405,1.3328,66.5545,56.075
69.4077,27.5985,1.3489,66.5545,57.21
69.4077,27.8687,1.3529,66.5545,57.21
70.4158,28.0713,1.389,66.5545,57.21
70.4158,28.3415,1.385,66.5545,57.21
70.4158,28.9494,1.393,67.3645,57.21
71.1539,29.2871,1.3047,67.3645,57.21
71.1539,29.5753,1.4412,67.3645,58.235
72.072,29.6797,1.3127,67.3645,59.735
72.072,29.6815,1.3569,65.7984,59.735
72.072,29.8117,1.3167,66.6085,60.365
72.072,29.9694,1.4291,66.6085,60.365
72.072,29.8017,1.4091,66.6085,60.365
72.072,29.8883,1.4773,66.6085,60.365
72.072,29.8449,1.381,66.6085,60.365
72.072,29.7643,1.3529,66.6085,58.65
72.072,29.1871,1.389,66.6085,58.65
72.072,28.426,1.4131,66.6085,58.65
72.072,28.7751,1.397,66.6085,58.65
72.072,28.3548,1.4532,66.6085,58.65
72.072,27.8873,1.4613,66.6085,58.65
72.072,28.1763,1.4974,66.6085,58.65
72.072,27.9977,1.4653,66.6085,58.65
72.072,26.7174,1.4653,66.6085,58.65
72.072,26.489,1.4853,66.6085,58.65
72.072,26.7357,1.4653,66.6085,57.695
71.3339,26.4561,1.4813,66.6085,57.695
71.3339,26.6302,1.4733,66.6085,56.665
71.3339,26.3516,1.4853,66.6085,56.665
71.3339,25.9858,1.4894,66.6085,56.665
71.3339,25.7767,1.4934,66.6085,56.06
71.3339,26.1204,1.4171,66.6085,56.06
71.3339,26.0505,1.4171,66.6085,56.06
71.3339,25.0389,1.389,66.6085,56.06
71.3339,24.4513,1.3609,66.6085,56.06
71.3339,23.6576,1.3609,66.6085,56.06
71.3339,23.204,1.377,66.6085,56.06
71.3339,22.6784,1.4131,66.6085,56.06
71.3339,22.5098,1.4372,66.6085,56.06
71.3339,22.2969,1.4572,66.6085,56.06
70.5959,22.2497,1.4813,66.6085,56.06
70.5959,21.6733,1.4733,66.6085,56.06
70.5959,21.6206,1.4653,66.6085,56.06
70.5959,20.9915,1.4653,66.6085,56.06
70.5959,20.7056,1.4813,66.6085,56.06
70.5959,20.3625,1.4733,65.6004,56.06
70.5959,20.5844,1.4733,65.6004,56.06
70.5959,20.2481,1.4653,65.6004,56.06
70.5959,20.1909,1.4372,65.6004,56.06
70.5959,20.2847,1.4613,65.6004,56.06
70.5959,20.2847,1.4693,65.6004,56.06
70.5959,20.052,1.4613,65.6004,56.06
70.5959,19.7612,1.4653,65.6004,56.06
70.5959,19.4308,1.4733,65.6004,56.06
70.5959,19.0653,1.4372,65.6004,56.06
69.8578,19.1424,1.4613,65.6004,56.06
69.8578,19.1424,1.4572,65.6004,56.06
69.8578,18.7963,1.4572,65.6004,56.06
69.8578,18.7386,1.4653,65.6004,56.06
69.8578,18.5977,1.4733,65.6004,56.06
69.8578,18.5977,1.4773,65.6004,56.06
69.8578,18.1893,1.4693,65.6004,56.06
69.8578,18.1321,1.4813,64.2142,56.06
69.8578,17.9034,1.4653,64.2142,56.06
69.8578,17.9888,1.4653,64.2142,56.06
69.8578,17.789,1.4653,64.2142,56.06
69.8578,17.758,1.4653,65.4743,56.06
69.8578,17.758,1.4532,65.4743,56.06
69.8578,17.8414,1.4733,65.4743,56.06
69.8578,17.758,1.4733,65.4743,56.06
69.8578,17.3887,1.4372,65.4743,56.06
69.8578,17.1599,1.4813,65.4743,56.06
69.8578,17.0243,1.4813,65.4743,56.06
69.8578,16.9884,1.4813,65.4743,56.06
69.8578,16.9884,1.4853,65.4743,56.06
69.8578,16.9505,1.4773,65.4743,56.06
69.8578,16.9505,1.4894,64.4843,56.06
69.8578,16.9505,1.4813,64.4843,56.06
69.8578,16.9505,1.4733,64.4843,56.06
69.8578,16.8351,1.4733,64.4843,56.06
69.8578,16.8351,1.4853,64.4843,56.06
69.8578,16.7198,1.4773,64.4843,56.06
69.8578,16.7361,1.4894,64.4843,56.06
69.8578,16.4582,1.4572,64.4843,56.06
69.8578,16.3408,1.4492,64.4843,56.06
69.8578,16.2707,1.4613,64.4843,55.105
69.8578,16.3408,1.4372,64.4843,55.105
69.8578,16.1648,1.4332,64.4843,55.105
69.8578,16.1648,1.4372,64.4843,55.105
69.8578,16.1648,1.4653,64.4843,55.105
67.6616,16.1648,1.4532,64.4843,55.105
67.6616,16.0475,1.4733,65.3663,55.105
67.6616,16.0475,1.4813,65.3663,55.105
67.6616,16.1648,1.4853,65.3663,55.105
66.6715,16.1648,1.4813,64.6463,55.105
66.6715,16.0962,1.4773,64.6463,55.105
66.6715,16.0962,1.4733,64.6463,55.105
67.7516,15.9122,1.4291,64.6463,55.105
67.7516,15.7969,1.4613,64.6463,55.105
67.7516,15.9122,1.4613,64.6463,55.105
68.9577,16.0276,1.3609,63.9262,55.105
68.9577,16.143,1.3167,63.9262,55.105
69.7678,16.1306,1.4131,63.9262,55.105
70.5059,16.3593,1.4532,62.9361,55.105
70.5059,16.4006,1.3288,62.9361,55.105
70.5059,16.4006,1.3649,62.9361,55.105
70.5059,16.4737,1.4372,62.9361,55.105
70.5059,16.6841,1.3248,62.9361,55.105
71.3339,16.874,1.2927,63.9262,55.105
71.3339,17.002,1.3167,63.9262,56.52
71.3339,17.1944,1.385,63.9262,56.52
70.3258,17.3392,1.397,63.9262,56.52
70.3258,17.5912,1.3167,63.9262,56.52
69.3177,17.8701,1.4091,63.9262,56.52
69.3177,17.9258,1.4171,63.9262,56.52
69.3177,18.1693,1.4372,63.9262,56.52
69.3177,18.3715,1.4492,63.9262,56.52
69.3177,18.5558,1.4613,63.9262,56.52
69.3177,18.571,1.4853,63.0981,56.52
68.3996,18.5842,1.4894,63.0981,56.52
68.3996,18.6384,1.4853,63.0981,56.52
68.3996,18.7469,1.4773,63.0981,56.52
68.3996,18.5515,1.4813,64.2142,56.52
68.3996,18.488,1.4372,64.2142,56.52
68.3996,18.4757,1.4773,64.2142,56.52
68.3996,18.4757,1.4613,64.2142,56.52
68.3996,18.3673,1.4773,64.2142,56.52
68.3996,18.2426,1.4773,64.2142,56.52
68.3996,18.0785,1.4773,64.2142,56.52
68.3996,17.8701,1.4211,64.2142,56.52
68.3996,17.7326,1.4091,64.2142,56.52
68.3996,17.4244,1.377,64.2142,56.52
68.3996,17.4244,1.385,64.2142,56.52
67.6616,17.3687,1.4091,64.2142,56.52
67.6616,17.1754,1.4211,64.2142,56.52
67.6616,16.568,1.4532,64.2142,56.52
67.6616,16.5331,1.4813,64.2142,56.52
67.6616,16.366,1.4532,64.2142,55.025
67.6616,16.2545,1.4733,64.2142,55.025
67.6616,16.3276,1.4532,64.2142,55.025
66.9415,16.2152,1.4613,64.2142,55.025
66.9415,15.9203,1.4572,64.2142,55.025
66.9415,15.8646,1.4291,64.2142,55.025
66.9415,15.8646,1.4532,64.2142,55.025
66.9415,15.7532,1.4653,63.5662,55.025
66.9415,15.5303,1.4613,63.5662,55.025
66.9415,15.4189,1.4733,64.2142,55.025
66.9415,15.3632,1.4693,64.2142,55.025
66.9415,15.3632,1.4572,64.2142,55.025
66.9415,14.9787,1.4693,65.3303,55.025
66.9415,14.9787,1.4733,66.1224,55.025
66.9415,14.7565,1.4532,66.1224,55.025
66.9415,14.7565,1.4091,66.1224,55.025
66.9415,14.6431,1.4532,66.1224,55.025
66.9415,14.5297,1.4532,66.1224,55.025
66.9415,14.4149,1.4372,65.2763,55.025
66.9415,14.2395,1.4532,65.2763,55.025
66.9415,14.0665,1.4572,65.2763,55.025
66.9415,14.1183,1.4211,65.2763,55.025
66.9415,13.9355,1.4372,65.2763,55.025
66.9415,13.8181,1.4372,65.2763,55.025
66.9415,13.5712,1.4572,65.2763,55.025
66.9415,13.4529,1.4613,65.2763,55.025
66.9415,13.2597,1.4332,65.2763,55.025
66.9415,13.2431,1.4452,65.2763,55.025
66.9415,13.0435,1.4412,65.2763,55.025
66.9415,13.0435,1.4372,65.2763,55.025
66.9415,12.9222,1.4572,65.2763,55.025
66.9415,12.9222,1.4492,65.2763,55.025
66.9415,12.8822,1.4492,65.2763,55.025
66.9415,12.9222,1.4291,65.2763,55.025
66.9415,12.9615,1.4291,65.2763,55.025
66.9415,12.9205,1.4412,65.2763,55.025
66.2034,12.8385,1.4492,63.7282,55.025
66.2034,12.8385,1.4332,63.7282,55.025
66.2034,12.6058,1.4372,63.7282,55.025
66.2034,12.5476,1.3569,63.7282,55.025
66.2034,12.3149,1.4532,62.9721,55.025
66.2034,12.1986,1.4492,62.9721,55.025
66.2034,12.024,1.4412,62.9721,55.025
66.9415,11.9077,1.4372,62.9721,55.025
65.7534,11.8235,1.4251,62.9721,55.025
64.8353,11.7061,1.4291,62.288,55.025
64.8353,11.5598,1.4412,62.288,55.025
64.8353,11.4702,1.4452,60.5059,55.025
64.8353,11.4702,1.3689,61.748,55.025
64.8353,11.5895,1.4532,61.748,55.025
65.6634,11.619,1.4452,61.748,55.025
65.6634,11.8235,1.4532,61.748,55.025
66.5635,12.163,1.4492,60.8299,55.025
66.5635,12.3561,1.4572,61.586,55.025
66.5635,12.5924,1.4372,61.586,55.025
66.5635,12.8251,1.4291,61.586,55.025
66.5635,13.3781,1.4332,61.586,55.025
66.5635,13.5442,1.4291,61.586,55.025
66.5635,13.9725,1.385,60.3438,55.025
66.5635,14.2387,1.3649,60.3438,55.025
67.4816,14.5582,1.3167,62.144,55.025
67.4816,14.8244,1.3649,62.144,56.09
67.4816,15.4101,1.3328,62.144,56.09
68.2196,15.6052,1.3248,61.2619,56.09
68.2196,15.9,1.3689,61.2619,56.09
68.2196,16.109,1.393,61.2619,56.09
70.2358,16.235,1.4492,61.2619,56.09
70.9559,16.3365,1.4653,61.2619,56.09
70.9559,16.692,1.4813,61.2619,56.09
70.9559,16.7224,1.4251,61.2619,56.09
70.9559,17.1607,1.4291,61.2619,56.09
70.9559,16.8913,1.4211,61.2619,56.09
70.9559,16.9508,1.4211,61.2619,56.09
70.9559,17.0464,1.393,61.2619,56.09
71.784,17.0464,1.4171,62.252,56.09
71.784,17.2329,1.4372,62.252,56.09
71.784,17.1425,1.4653,62.252,56.09
71.784,17.2363,1.4894,62.252,56.09
71.784,17.0464,1.4934,62.252,56.09
71.784,17.1421,1.4412,62.252,56.09
70.6859,16.8599,1.4291,62.252,56.09
70.6859,16.8599,1.4211,62.252,56.09
70.6859,16.7662,1.393,62.252,56.09
70.6859,16.7194,1.4131,62.252,57.195
69.4978,16.7165,1.4211,61.4599,57.195
69.4978,16.6219,1.4291,61.4599,57.195
69.4978,16.3447,1.4412,61.4599,57.195
69.4978,16.3852,1.4131,61.4599,57.195
69.4978,16.3402,1.4131,61.4599,57.195
69.4978,16.3561,1.389,61.4599,57.195
68.3996,16.2913,1.4131,61.4599,57.195
68.3996,16.291,1.4332,61.4599,57.195
68.3996,16.1555,1.4452,61.4599,57.195
69.2277,16.231,1.4492,61.4599,57.195
69.2277,16.049,1.4492,61.4599,57.195
69.2277,15.9958,1.4572,61.4599,57.195
69.2277,16.2919,1.4372,62.144,57.195
69.2277,16.366,1.4412,60.8659,57.195
69.2277,16.2919,1.4412,60.8659,57.195
69.2277,16.366,1.4452,60.8659,57.195
69.2277,16.4737,1.4452,60.8659,57.195
69.2277,16.5467,1.4412,60.8659,57.195
69.2277,16.4737,1.4412,60.2358,57.195
69.2277,16.366,1.4492,60.9919,57.195
69.2277,16.5331,1.4653,60.9919,57.195
69.2277,16.5331,1.4693,60.9919,57.195
69.2277,16.5331,1.4733,60.0378,57.195
69.2277,16.5331,1.4532,60.6679,57.195
69.2277,16.4962,1.4452,60.6679,57.195
69.2277,16.5881,1.4974,59.8758,57.195
69.2277,16.6621,1.4613,60.9919,57.195
69.2277,16.7361,1.4492,60.0378,57.195
69.2277,16.6928,1.4452,60.9919,57.195
69.2277,16.6621,1.4532,60.9919,57.195
69.2277,16.4737,1.4452,60.9919,57.195
69.2277,16.4314,1.4412,60.9919,57.195
69.2277,16.4314,1.4131,61.784,57.195
69.2277,16.316,1.4532,61.784,57.195
69.2277,16.2006,1.4452,61.784,57.195
69.2277,16.2126,1.4452,61.1539,57.195
69.2277,16.1648,1.4452,61.1539,57.195
69.2277,16.1151,1.4492,61.1539,57.195
69.2277,15.9968,1.4372,61.1539,57.195
69.2277,15.9968,1.3248,61.1539,57.195
69.2277,15.8785,1.4251,61.1539,57.195
69.2277,15.8193,1.4332,61.1539,57.195
69.2277,15.6459,1.4572,60.0378,57.195
69.2277,15.4644,1.4251,60.7039,57.195
69.2277,15.2283,1.4291,60.7039,57.195
69.2277,15.109,1.4291,60.7039,57.195
69.2277,14.8107,1.4251,61.3879,57.195
69.2277,14.7467,1.4372,60.6319,57.195
69.2277,14.4382,1.4051,60.6319,57.195
69.2277,14.3776,1.4211,60.6319,57.195
69.2277,14.0137,1.4332,60.6319,57.195
69.2277,13.9403,1.4251,60.6319,57.195
69.2277,13.7569,1.4291,60.6319,57.195
69.2277,13.6801,1.4171,61.622,57.195
69.2277,13.4336,1.4211,61.622,57.195
69.2277,13.4336,1.4291,61.622,57.195
69.2277,13.4771,1.4291,61.622,57.195
69.2277,13.372,1.4412,61.622,57.195
69.2277,13.2907,1.4733,61.622,57.195
67.3915,13.2907,1.4733,61.622,57.195
67.3915,13.2075,1.4733,61.622,57.195
67.3915,13.4167,1.4813,61.622,57.195
67.3915,14.0819,1.4813,61.622,57.195
67.3915,14.2278,1.4813,62.288,57.195
69.5878,15.0785,1.4131,61.622,56.245
69.5878,15.4028,1.4372,62.378,56.245
68.7597,15.8935,1.4332,62.378,56.245
68.7597,15.9496,1.401,61.0279,56.245
68.7597,16.1827,1.3529,61.0279,56.245
68.7597,16.4214,1.377,61.0279,56.245
68.7597,16.5707,1.389,62.288,56.245
68.7597,17.1028,1.397,62.288,56.245
69.4978,17.1983,1.393,62.288,56.245
69.4978,16.9093,1.3368,62.288,56.245
70.4158,17.4248,1.3047,62.288,63.98
70.4158,17.4768,1.3408,62.288,63.98
71.3339,17.6008,1.3328,62.288,63.98
71.3339,17.9839,1.3408,62.288,63.98
71.3339,18.515,1.4171,61.496,63.98
71.3339,18.657,1.4733,61.496,62.875
71.3339,19.1984,1.3649,61.496,63.685
71.3339,19.1984,1.4532,61.496,63.685
71.3339,19.1301,1.4813,61.496,60.515
71.3339,19.0374,1.4211,61.496,60.515
71.3339,19.3618,1.4733,61.496,59.005
71.3339,19.7928,1.4532,61.496,59.005
71.3339,19.5935,1.4894,62.144,57.58
71.3339,20.0295,1.4653,62.144,56.625
71.3339,20.232,1.4291,62.144,56.625
71.3339,20.3257,1.4693,62.144,55.545
71.3339,20.3813,1.4733,62.144,54.94
71.3339,20.2954,1.4452,62.144,54.94
70.5959,19.9745,1.4412,62.144,54.94
70.5959,19.8369,1.4291,62.144,54.94
70.5959,19.9042,1.4332,62.144,54.94
70.5959,19.6862,1.4412,62.144,54.94
70.5959,19.6982,1.4211,62.144,54.94
70.5959,19.5331,1.4853,62.144,54.94
70.5959,19.675,1.4091,62.144,54.94
69.8578,19.545,1.4733,62.144,54.94
69.8578,19.1396,1.4211,62.144,54.94
69.8578,19.0254,1.4291,62.144,54.94
69.8578,18.4757,1.4291,62.144,54.94
69.8578,18.4757,1.4412,61.1539,54.94
68.8497,17.7501,1.4532,61.1539,54.94
68.8497,17.5619,1.4492,61.1539,54.94
68.8497,17.5031,1.4572,61.1539,54.94
68.8497,17.3887,1.4653,62.288,54.94
68.8497,16.9505,1.4773,62.288,54.94
68.8497,16.9582,1.4733,62.288,54.94
68.8497,16.6476,1.4813,62.288,54.94
68.8497,16.4109,1.4693,62.288,54.94
68.8497,16.1151,1.4693,62.288,54.94
68.8497,16.0634,1.4532,62.288,54.94
68.8497,15.5298,1.4492,62.288,54.94
68.8497,15.5298,1.4532,62.288,54.94
67.6616,15.4028,1.4332,62.288,54.94
67.6616,15.2111,1.4412,62.288,54.94
66.9415,15.2111,1.4532,62.288,54.94
66.9415,15.2111,1.4813,61.658,54.94
67.9496,14.585,1.4733,61.658,54.94
67.9496,14.3844,1.4613,61.658,54.94
66.5635,14.1163,1.4813,61.658,54.94
66.5635,14.1163,1.4532,62.414,54.94
65.5734,13.9427,1.4693,62.414,54.94
65.5734,13.9427,1.4613,62.414,54.94
65.5734,13.9427,1.4653,62.414,54.94
64.7453,13.9427,1.4613,62.414,54.94
64.7453,13.9427,1.4532,62.414,53.86
64.7453,13.9427,1.3248,61.658,51.135
64.0072,13.9427,1.3208,61.658,51.135
64.0072,13.9427,1.3208,61.658,51.135
64.9253,13.9427,1.3208,61.658,51.135
64.9253,13.9427,1.3127,62.378,51.135
64.1152,13.9427,1.3127,62.378,51.135
64.1152,13.9427,1.3087,62.378,51.135
63.2871,13.9427,1.3248,62.378,51.67
63.2871,13.9427,1.3288,62.378,51.67
63.2871,13.9427,1.3248,62.378,51.67
63.2871,13.9427,1.3288,62.378,51.67
62.459,13.9427,1.3087,62.378,51.67
62.459,13.9427,1.3288,62.378,51.67
62.459,11.3651,1.3288,62.378,51.67
62.459,11.3918,1.3167,62.378,51.67
62.459,11.3918,1.3288,62.378,51.67
62.459,11.204,1.3448,62.378,51.67
61.4689,11.0787,1.3408,62.378,51.67
61.4689,11.0787,1.3489,62.378,51.67
62.9271,10.7244,1.3448,62.378,51.67
63.5572,10.7244,1.3489,62.378,51.67
63.5572,10.7244,1.3489,62.378,51.67
