MixedAirTemp,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
63.6472,18.1585,1.5536,56.5005,66.865
63.6472,18.2404,1.5415,57.1125,66.865
63.6472,18.2404,1.5375,59.8128,66.865
63.6472,18.0738,1.5456,56.5005,66.865
63.6472,17.9496,1.5134,57.8326,66.865
63.6472,17.9659,1.5054,59.7588,66.865
63.6472,17.7632,1.5576,56.5365,66.865
63.6472,17.4651,1.5215,57.3825,66.865
63.6472,17.4651,1.5134,59.6868,66.865
62.9271,17.152,1.5576,56.2844,66.865
62.9271,17.2772,1.5215,57.1485,66.865
62.9271,17.2042,1.5335,59.6508,66.865
62.9271,17.2042,1.5576,56.3744,66.865
62.9271,17.2042,1.5415,57.5086,66.865
62.9271,17.2544,1.5175,59.7228,66.865
62.9271,16.985,1.5656,55.8524,66.865
62.9271,16.985,1.5496,57.7606,66.865
62.9271,16.912,1.5215,59.7588,66.865
62.9271,17.0323,1.5576,56.5725,66.865
62.9271,16.9434,1.5697,57.2745,66.865
62.9271,17.0617,1.5415,59.8848,66.865
62.9271,16.8842,1.5616,56.3384,66.865
62.9271,16.8842,1.5215,57.5446,66.865
62.9271,16.8102,1.5215,59.6508,66.865
62.9271,16.8102,1.5616,56.0144,66.865
62.9271,16.6621,1.5536,58.4446,66.865
62.9271,16.7198,1.5215,58.4446,66.865
62.9271,16.9505,1.5737,55.7984,66.865
62.9271,16.8351,1.5415,58.9307,66.865
62.9271,16.9505,1.5576,58.1206,66.865
62.9271,16.874,1.5576,55.7984,66.865
62.279,16.8351,1.5576,58.7687,66.865
62.279,16.7198,1.4532,58.7687,66.865
62.279,16.8351,1.4894,55.8524,66.15
62.279,16.7596,1.4653,57.8326,66.15
62.279,16.4962,1.4452,59.5608,66.15
62.9271,16.4962,1.4813,56.1764,66.15
62.9271,16.4962,1.4572,57.2205,66.15
62.9271,16.366,1.4572,59.6868,66.15
62.9271,16.44,1.4733,56.2844,66.15
62.9271,16.4217,1.4613,57.4725,66.15
62.9271,16.366,1.4412,59.6868,66.15
62.9271,16.44,1.4894,56.4464,66.15
62.9271,16.44,1.4653,57.2205,66.15
62.9271,16.3276,1.4532,59.6148,66.15
62.9271,16.0711,1.4813,57.1485,66.15
62.9271,15.8646,1.4653,57.1485,66.15
62.9271,15.9904,1.4492,59.3987,66.15
62.9271,15.9904,1.4653,57.7606,66.15
62.9271,16.1028,1.4613,56.4104,66.15
62.9271,15.9904,1.4572,59.1287,66.15
62.279,15.8218,1.4613,58.1206,66.15
62.279,16.0038,1.4693,56.0144,66.15
62.279,15.9342,1.4613,58.4446,66.15
62.279,15.9342,1.4492,58.4446,66.15
62.279,16.0038,1.4813,56.0144,66.15
62.279,16.0038,1.4492,57.9586,66.15
62.279,15.8904,1.4572,59.5608,66.15
62.279,15.8904,1.4733,56.5005,66.15
62.279,15.8904,1.4813,57.2745,66.15
62.279,15.9342,1.4372,59.6148,66.15
62.279,15.8218,1.4452,56.4464,66.15
62.9271,15.6417,1.4894,56.4464,66.15
62.9271,15.7532,1.4613,59.6868,66.15
62.9271,15.8646,1.4532,57.1125,66.15
62.9271,16.0317,1.4693,57.1125,66.15
62.9271,16.1431,1.4572,59.9748,66.15
62.9271,16.2919,1.4452,56.5365,66.15
62.9271,16.1439,1.4693,57.1845,66.15
62.9271,16.2726,1.4492,59.6868,66.15
62.9271,16.3821,1.4372,55.7624,66.15
62.9271,16.6009,1.4773,58.1206,66.15
62.9271,16.7946,1.4693,59.5608,66.15
62.9271,16.7946,1.4653,55.8524,66.15
62.9271,16.7147,1.4251,58.6427,66.15
63.6472,16.8477,1.4532,57.9586,66.15
63.6472,16.9542,1.4251,56.0144,66.15
63.6472,17.0295,1.4372,60.2088,66.15
63.6472,17.135,1.4492,55.6904,66.15
63.6472,17.135,1.4211,58.2826,66.15
63.6472,17.2405,1.4452,58.2826,66.15
63.6472,17.3988,1.4412,56.8245,66.15
63.6472,17.3109,1.4452,60.0468,66.15
63.6472,17.4155,1.4251,55.7264,66.15
63.6472,17.52,1.4131,59.6508,66.15
63.6472,17.729,1.4613,56.5365,66.15
63.6472,17.7813,1.4653,57.4725,66.15
63.6472,17.689,1.4332,59.2907,66.15
63.6472,17.6992,1.4653,55.6004,66.15
63.6472,17.8735,1.4452,59.7588,66.15
63.6472,18.0581,1.4894,56.8605,66.15
63.6472,18.4615,1.4572,56.8605,66.15
63.6472,18.4272,1.4291,59.7228,66.15
63.6472,18.2195,1.4572,56.0144,66.15
63.6472,18.0741,1.4653,57.7966,66.15
63.6472,18.1149,1.4332,59.1647,66.15
63.6472,18.0765,1.4813,55.7624,66.15
63.6472,18.1171,1.4532,59.2007,66.15
63.6472,18.0738,1.4332,57.9586,66.15
63.6472,17.9496,1.4613,56.2124,66.15
63.6472,17.9496,1.4372,59.3627,66.15
63.6472,18.3223,1.4372,57.1125,66.15
63.6472,18.3223,1.4653,57.1125,66.15
63.6472,18.2807,1.4332,59.6868,66.15
63.6472,18.2807,1.4412,56.3744,66.15
63.6472,18.2807,1.4653,57.3105,66.15
63.6472,18.3418,1.4532,59.6148,66.15
63.6472,18.2953,1.4492,55.9604,66.15
63.6472,18.4156,1.4532,58.5167,66.15
63.6472,18.2953,1.4452,58.5167,66.15
63.6472,18.2109,1.4572,56.2124,66.15
63.6472,18.1266,1.4653,59.9208,66.15
63.6472,18.1266,1.4613,56.2844,66.15
63.6472,18.1595,1.4291,57.8326,66.15
63.6472,18.1595,1.4532,59.3987,66.15
63.6472,17.9248,1.4653,55.5644,66.15
63.6472,18.0082,1.4332,58.5527,66.15
63.6472,18.0916,1.4572,58.5527,66.15
63.6472,17.9248,1.4613,56.0504,66.15
63.6472,18.2195,1.4452,59.6148,66.15
63.6472,18.1321,1.4613,56.8245,66.15
63.6472,18.1893,1.4372,56.8245,66.15
63.6472,18.1893,1.4251,59.7588,66.15
63.6472,18.2195,1.4613,55.7624,66.15
63.6472,18.1321,1.4412,58.5527,66.15
63.6472,17.9574,1.4532,58.5527,66.15
63.6472,17.845,1.4572,56.1224,66.15
63.6472,17.845,1.4492,59.5608,66.15
63.6472,17.845,1.4572,57.1125,66.15
63.6472,17.9314,1.4653,57.1125,66.15
63.6472,17.818,1.4251,59.8848,66.15
63.6472,17.6202,1.4532,55.9604,66.15
63.6472,17.7326,1.4291,58.6067,66.15
63.6472,17.6202,1.4251,57.9046,66.15
63.6472,17.7326,1.4452,56.4464,66.15
63.6472,17.5912,1.4171,59.6508,66.15
62.9271,17.7326,1.4372,56.6985,66.15
62.9271,17.7326,1.4492,56.6985,66.15
62.9271,17.7326,1.4372,59.6868,66.15
62.9271,17.7326,1.4452,56.1764,66.15
62.9271,17.6202,1.4452,57.9046,66.15
62.9271,17.5345,1.4291,59.5608,66.15
62.9271,17.6174,1.4452,55.6364,66.15
62.9271,17.585,1.4693,58.2826,66.15
62.9271,17.4696,1.4372,58.9667,66.15
62.9271,17.5506,1.4653,55.9604,66.15
62.9271,17.4342,1.4693,58.9667,66.15
62.9271,17.585,1.4211,57.7606,66.15
62.9271,17.5506,1.4532,56.4464,66.15
62.9271,17.5506,1.4532,59.7588,66.15
62.9271,17.6315,1.4211,56.7345,66.15
62.9271,17.6315,1.4492,57.9586,66.15
62.9271,17.5941,1.4492,59.5608,66.15
62.9271,17.4951,1.4693,55.8524,66.15
62.9271,17.5548,1.4291,58.9307,66.15
62.9271,17.6741,1.4572,58.9307,66.15
62.9271,17.5941,1.4412,56.2844,66.15
62.9271,17.5941,1.4291,59.8848,66.15
62.9271,17.6315,1.4613,56.5365,66.15
62.9271,17.7124,1.4291,57.5086,66.15
62.9271,18.1149,1.4372,59.6868,66.15
62.9271,18.2449,1.4452,55.7264,66.15
62.9271,18.4815,1.4291,59.6148,66.15
63.6472,18.6232,1.4813,57.2745,66.15
63.6472,18.8304,1.4492,57.2745,66.15
63.6472,18.9117,1.4372,58.5167,66.15
63.6472,18.9328,1.4532,56.3744,66.15
64.2952,18.65,1.4171,60.2088,66.15
64.2952,18.65,1.4813,55.6364,66.15
64.2952,18.5842,1.4372,60.4428,66.15
64.2952,18.445,1.4613,55.1503,66.15
64.2952,18.4538,1.4091,60.5329,66.15
64.2952,18.5593,1.4613,55.1863,66.15
64.2952,18.7703,1.4171,60.4968,66.15
64.2952,18.9286,1.4532,55.7624,66.15
65.1053,19.0341,1.4372,60.8029,66.15
65.1053,19.3502,1.4693,55.2763,66.15
65.1053,19.5058,1.4452,60.1728,66.15
65.1053,19.6103,1.4693,56.3384,66.15
65.9334,19.7596,1.4572,58.9307,66.15
65.9334,19.9761,1.4492,58.1206,66.15
65.9334,19.9666,1.4492,56.7345,67.16
65.9334,20.0806,1.4452,59.1647,67.16
65.9334,20.4464,1.4894,55.1503,67.16
65.9334,20.3654,1.4492,60.6409,67.16
65.9334,20.3481,1.4492,55.2403,67.16
65.9334,20.4496,1.4572,60.4428,67.16
65.9334,20.4496,1.4693,55.8884,67.16
65.9334,20.5512,1.4492,59.5248,67.16
65.9334,20.6527,1.4733,56.9865,67.16
65.9334,20.673,1.4733,58.6067,67.16
65.9334,20.4293,1.4291,57.1485,67.16
65.1053,20.3654,1.4733,57.7606,67.16
65.1053,20.1946,1.4251,57.7606,67.16
65.1053,19.9891,1.4572,58.7687,67.16
65.1053,19.7202,1.4372,56.0864,67.16
65.1053,19.4465,1.4452,59.8488,67.16
64.3852,18.9423,1.4492,55.5104,67.16
64.3852,18.8319,1.4211,59.8848,67.16
64.3852,18.6662,1.4613,55.8884,67.16
64.3852,18.65,1.4372,57.9946,67.16
63.7372,18.5195,1.4532,57.9946,67.16
63.7372,18.4417,1.4532,56.3384,67.16
63.7372,18.2149,1.4332,59.6868,67.16
63.7372,18.2772,1.4653,56.1764,67.16
63.0171,18.1041,1.4372,57.9946,67.16
63.0171,17.9888,1.4372,59.2367,67.16
63.0171,17.7004,1.4813,56.0144,67.16
63.0171,17.5506,1.4572,59.1287,67.16
63.0171,17.3179,1.4412,57.7966,67.16
63.0171,17.1433,1.4693,56.5725,67.16
63.0171,16.8688,1.4412,59.5248,67.16
63.0171,16.8842,1.4492,56.9865,67.16
62.279,16.5292,1.4452,56.9865,67.16
62.279,16.6003,1.4372,59.5608,67.16
62.279,16.481,1.4452,56.5365,67.16
62.279,16.3021,1.4452,56.5365,67.16
62.279,16.0098,1.4412,59.0747,67.16
62.279,16.0098,1.4372,58.2286,67.16
62.279,15.8935,1.4613,56.3384,67.16
61.649,15.7722,1.4693,58.3906,67.16
61.649,15.7132,1.4372,59.2367,67.16
61.649,15.5909,1.4412,56.7345,67.16
61.649,15.5905,1.4733,56.7345,67.16
61.649,15.5905,1.4532,59.2007,67.16
61.649,15.4673,1.4572,57.7606,67.16
61.649,15.527,1.4572,56.3384,67.16
61.649,15.4028,1.4572,58.3546,67.16
61.649,15.344,1.4372,58.3546,67.16
61.649,15.2208,1.4653,56.1764,67.16
61.649,15.2208,1.4412,57.9946,67.16
61.649,15.1543,1.4492,59.4527,67.16
61.649,15.2785,1.4813,56.8605,67.16
61.649,15.2785,1.4532,56.8605,67.16
61.649,15.4028,1.4452,59.1287,67.16
61.649,15.6512,1.4572,58.3186,67.16
61.649,15.7133,1.4773,56.3384,67.16
61.649,15.6512,1.4532,57.7606,67.16
61.649,15.5867,1.4372,59.4888,67.16
61.649,15.4615,1.4773,57.2205,67.16
61.649,15.3363,1.4813,56.5005,67.16
61.649,15.2678,1.4452,58.2826,67.16
61.649,15.4615,1.4412,59.3627,67.16
61.649,15.8376,1.4613,56.8965,67.16
61.649,15.8986,1.4613,56.8965,67.16
61.649,15.9577,1.4613,58.4446,67.16
61.649,15.9577,1.4572,59.0747,67.16
61.649,15.9577,1.4894,56.5365,67.16
61.649,15.8354,1.4572,56.5365,67.16
61.649,15.9577,1.4412,59.2367,67.16
61.649,15.9577,1.4532,57.4725,67.16
62.279,16.08,1.4492,56.5365,67.16
62.279,16.2068,1.4572,59.8128,67.16
63.3771,16.3856,1.4813,56.3384,67.16
63.3771,16.6302,1.4452,58.6427,67.16
64.1152,16.7917,1.4171,57.3465,67.16
64.1152,16.8842,1.4452,58.1206,67.16
64.1152,17.2208,1.4492,58.1206,67.16
64.8353,17.1599,1.4572,58.1206,67.16
64.8353,17.3687,1.4492,58.1206,68.165
64.8353,17.2576,1.4131,58.1206,68.165
64.8353,17.2576,1.4894,55.6364,68.165
64.8353,17.3671,1.4613,60.8569,68.165
65.7534,17.5745,1.5054,55.6904,68.165
65.7534,17.7708,1.5375,58.8407,68.165
65.7534,18.0723,1.5134,58.8407,68.165
65.7534,18.3918,1.4934,55.3123,68.165
65.7534,18.4655,1.5014,61.0549,68.165
65.7534,18.5196,1.5335,56.4464,68.165
66.6715,18.8755,1.5335,57.5086,68.165
66.6715,19.0716,1.5014,59.7228,68.165
66.6715,19.434,1.5375,55.3483,68.165
66.6715,19.5242,1.5014,60.2088,68.165
66.6715,19.3316,1.4813,57.1485,68.165
66.6715,19.6601,1.5094,55.6364,68.165
67.4816,19.9884,1.4332,61.1629,68.165
67.4816,20.1856,1.4813,55.6904,68.165
67.4816,19.8453,1.5134,58.0666,68.165
67.4816,19.7244,1.4572,59.9208,68.165
67.4816,20.0637,1.4894,55.3483,68.165
67.4816,20.1614,1.4532,59.3627,68.165
67.4816,20.2102,1.4171,59.3627,68.165
67.4816,19.9635,1.4613,55.4743,69.17
67.4816,19.8402,1.4412,60.7309,69.17
67.4816,19.8402,1.5094,57.6706,69.17
67.4816,19.7168,1.5496,55.8524,69.17
67.4816,19.6982,1.4813,61.0009,69.17
67.4816,19.7244,1.5496,56.3384,69.17
66.6715,19.8453,1.5857,57.6346,69.17
66.6715,19.7221,1.5456,58.6427,69.17
66.6715,19.7221,1.5616,55.7264,69.17
66.6715,19.8898,1.5496,60.0108,69.17
65.8434,19.8405,1.5656,55.3123,69.17
65.8434,19.4461,1.5094,60.2088,69.17
65.8434,19.4112,1.5656,55.6004,69.17
65.8434,18.8545,1.5014,60.3708,69.17
65.8434,18.6145,1.5656,55.2403,69.17
65.8434,18.1664,1.5094,60.2088,69.17
65.8434,18.063,1.5496,55.5104,69.17
64.8353,17.8018,1.5054,59.5608,69.17
64.8353,17.7925,1.5496,56.2484,69.17
64.8353,17.7153,1.5094,58.0666,69.17
64.8353,17.5043,1.5496,58.0666,69.17
64.1152,17.4132,1.5737,56.5725,69.17
64.1152,17.4132,1.5094,59.9748,69.17
64.1152,17.4996,1.5415,55.6904,69.17
64.1152,17.4996,1.5094,58.9667,69.17
64.1152,17.1742,1.5496,57.7606,69.17
64.1152,17.2576,1.5094,56.9865,69.17
64.1152,17.0908,1.5335,59.6868,69.17
63.2871,17.0295,1.5616,55.7984,69.17
63.2871,16.8713,1.5335,59.2367,69.17
63.2871,16.7658,1.5456,57.3105,69.17
63.2871,16.6603,1.5456,57.3105,69.17
63.2871,16.5548,1.5375,59.5608,69.17
63.2871,16.3965,1.5656,56.6985,69.17
62.279,16.291,1.5456,57.6346,69.17
62.279,15.9745,1.5175,59.6148,69.17
62.279,15.9958,1.5656,56.5005,69.17
62.279,15.7828,1.5255,57.4365,69.17
62.279,15.6763,1.5415,59.5608,69.17
62.279,15.5862,1.5496,56.9505,69.17
62.279,15.3712,1.5415,56.9505,69.17
62.279,15.1677,1.5496,58.7147,69.17
62.279,15.1677,1.5335,58.7147,69.17
62.279,14.9508,1.5656,56.2844,69.17
62.279,14.8423,1.5616,57.1485,69.17
62.279,14.7404,1.5496,58.9667,69.17
62.279,14.6309,1.5335,58.2826,69.17
61.559,14.4698,1.5536,56.4104,69.17
61.559,14.3594,1.5697,57.3825,69.17
61.559,14.1937,1.5536,58.8407,69.17
61.559,14.1376,1.5496,58.8407,69.17
61.559,13.9109,1.5576,57.1125,69.17
61.559,13.7985,1.5737,56.5005,69.17
61.559,13.5737,1.5656,57.6346,69.17
60.9109,13.4613,1.5576,58.5527,69.17
60.9109,13.4525,1.5576,58.5527,69.17
60.9109,13.2257,1.5536,58.5527,69.17
60.9109,13.1568,1.5576,57.5446,69.17
60.9109,13.1568,1.5656,56.8245,69.17
60.9109,13.0282,1.5697,56.8245,69.17
60.9109,12.9128,1.5737,56.8245,69.17
60.9109,12.7975,1.5697,57.5086,69.17
60.9109,12.8385,1.5576,58.1206,69.17
60.9109,12.7221,1.5576,58.1206,69.17
60.9109,12.6058,1.5536,59.0387,69.17
61.739,12.6448,1.5295,57.1125,69.17
61.739,12.7621,1.5897,57.1125,69.17
61.739,12.9968,1.5496,59.0387,69.17
61.739,13.1141,1.5857,57.9046,69.17
62.5491,13.2901,1.5656,56.6625,69.17
63.3771,13.5248,1.5215,60.0468,69.17
63.3771,13.7008,1.5295,56.2124,69.17
63.3771,13.9355,1.5215,58.3186,69.17
63.3771,14.4092,1.5496,58.3186,69.17
63.3771,14.6982,1.5335,56.4104,69.17
63.3771,15.2262,1.5255,60.0828,69.17
63.3771,15.34,1.5536,55.8524,69.17
64.3852,15.689,1.5215,60.5329,69.17
64.3852,15.7969,1.5576,56.1764,69.17
64.3852,16.4314,1.5415,59.7228,69.17
64.3852,16.6452,1.5496,56.9865,69.17
65.4834,17.0659,1.5415,58.7147,69.17
65.4834,17.1599,1.5415,57.9586,69.17
65.4834,17.789,1.5616,56.4464,69.17
66.2034,18.1321,1.5014,60.4068,69.17
66.2034,18.2385,1.5415,55.3123,69.17
66.2034,18.4633,1.4974,60.8569,69.17
66.9415,18.7443,1.5496,57.1485,69.17
66.9415,19.0253,1.5335,57.1485,69.17
66.9415,19.2628,1.5335,59.7588,69.17
66.9415,19.5414,1.4613,55.4743,69.17
66.9415,19.8296,1.4894,60.3708,69.17
66.9415,19.8315,1.5335,56.5725,69.17
66.9415,19.94,1.5415,57.5986,69.17
66.9415,20.1579,1.5054,58.6067,69.17
66.9415,20.0484,1.5415,55.4743,69.17
66.9415,20.1026,1.5054,61.0909,69.17
66.9415,20.2111,1.5737,55.3123,69.17
66.9415,20.3221,1.5496,58.9307,69.17
66.9415,20.4316,1.5054,57.5986,69.17
66.9415,20.3221,1.5496,56.1764,69.17
66.9415,20.2675,1.5335,60.2088,69.17
65.8434,20.0485,1.5415,55.3123,69.17
65.8434,19.9362,1.5576,60.0108,69.17
65.8434,19.7705,1.5335,55.3123,69.17
65.8434,19.5311,1.5536,60.1188,69.17
65.1053,19.2501,1.5295,55.4383,69.17
65.1053,19.1615,1.5134,60.0468,69.17
65.1053,19.027,1.5335,55.5644,69.17
65.1053,18.714,1.5014,59.6868,69.17
65.1053,18.5977,1.5456,56.0504,69.17
64.3852,18.3068,1.5295,58.8407,69.17
64.3852,18.2768,1.5656,56.9505,69.17
64.3852,18.2449,1.5134,56.9505,69.17
64.3852,18.1266,1.5536,59.0387,69.17
64.3852,18.0082,1.5496,56.5365,69.17
64.3852,18.032,1.5335,59.8488,69.17
64.3852,17.9127,1.5616,55.6364,69.17
64.3852,17.7934,1.5255,59.7588,69.17
64.3852,17.5548,1.5616,55.9604,69.17
64.3852,17.6337,1.5335,58.1926,69.17
64.3852,17.7127,1.5415,58.1926,69.17
63.7372,17.7127,1.5576,56.5005,69.17
63.7372,17.7127,1.5295,59.7228,69.17
63.7372,17.7305,1.5656,55.7984,69.17
63.7372,17.809,1.5054,59.4527,69.17
63.7372,17.809,1.5335,56.5725,69.17
63.7372,17.8875,1.5255,57.6706,69.17
63.7372,17.8875,1.5456,58.2826,69.17
63.7372,17.9496,1.5335,56.5365,69.17
63.7372,18.0738,1.5094,60.0468,69.17
63.7372,18.4465,1.5415,55.8884,69.17
63.7372,18.5087,1.5054,59.3627,69.17
63.7372,18.5087,1.5415,57.0585,69.17
63.7372,18.4253,1.5215,57.8326,69.17
63.7372,18.4253,1.4452,59.5608,66.435
63.7372,18.3636,1.4532,55.6364,66.435
63.7372,18.2404,1.4532,59.3987,66.435
63.7372,18.1981,1.4372,57.5446,66.435
63.7372,18.0738,1.4572,56.8965,66.435
63.7372,17.9496,1.4372,59.7228,66.435
63.7372,17.8875,1.4492,56.0144,66.435
63.7372,17.8875,1.4693,57.9046,66.435
63.7372,17.7632,1.4372,59.6868,66.435
63.7372,17.8407,1.4332,55.9604,66.435
63.7372,17.8407,1.4613,58.6067,66.435
63.7372,17.9659,1.4693,58.6067,66.435
63.6472,18.0286,1.5094,57.9946,68.66
63.6472,18.1538,1.5496,57.2205,68.66
63.6472,18.1538,1.4291,57.2205,66.555
63.6472,18.279,1.4492,59.2367,66.555
63.6472,18.279,1.4532,55.6904,66.555
63.6472,18.5294,1.4211,59.0747,66.555
63.6472,18.5294,1.4572,57.6346,66.555
63.6472,18.5921,1.4171,56.9865,66.555
63.6472,18.7173,1.4251,59.6868,66.555
63.6472,18.7173,1.4572,55.4743,66.555
63.6472,18.7173,1.4211,58.9307,66.555
63.6472,18.8017,1.4613,57.3825,66.555
63.6472,18.8017,1.4492,57.3825,66.555
64.3852,18.8017,1.4251,59.6508,66.555
64.3852,18.9279,1.4613,56.0144,66.555
65.1953,19.1404,1.4211,60.5689,66.555
65.1953,19.2676,1.4572,55.4383,66.555
65.1953,19.7128,1.4131,60.3708,66.555
66.2934,20.0308,1.4532,55.6904,66.555
66.2934,20.7304,1.4693,59.6868,66.555
66.2934,21.0484,1.4251,57.3465,66.555
67.0315,21.7676,1.4653,57.3465,66.555
67.0315,22.0831,1.4251,59.0027,66.555
67.0315,22.6618,1.4773,55.6004,66.555
67.8596,23.1,1.4291,61.2529,67.495
67.8596,23.7887,1.5054,55.1143,67.495
67.8596,24.0948,1.4291,61.0909,67.495
68.9577,24.7607,1.4291,55.7984,67.495
68.9577,24.9287,1.4733,60.2088,67.495
68.9577,25.717,1.4733,56.0144,68.435
68.9577,25.8737,1.4733,57.9586,68.435
69.9478,26.1143,1.4693,56.6625,68.435
69.9478,26.2948,1.4532,58.0306,68.435
69.9478,26.801,1.4332,56.9865,68.435
69.9478,27.0396,1.4733,59.3627,68.435
69.9478,27.3702,1.4733,56.1224,68.435
70.6859,27.382,1.4131,61.775,68.435
70.6859,27.6215,1.4813,55.6904,68.435
70.6859,27.8522,1.4291,60.5689,68.435
70.6859,27.9685,1.401,56.1224,70.51
70.6859,27.9097,1.4291,58.8047,70.51
70.6859,28.1365,1.4452,56.8965,70.51
70.6859,28.3066,1.4211,59.0027,71.515
70.6859,28.42,1.4452,56.5005,71.515
70.6859,28.42,1.4412,59.6148,72.585
70.6859,28.13,1.4171,57.7606,73.59
70.6859,28.2499,1.4131,56.6085,73.59
70.6859,28.0738,1.4572,59.6148,74.725
70.6859,27.849,1.4894,57.1485,74.725
70.6859,27.7963,1.5335,57.1485,74.725
69.5878,27.6262,1.5536,58.7147,74.725
69.5878,27.1678,1.5576,56.4464,74.725
69.5878,26.8819,1.5576,60.2088,74.725
69.5878,26.5255,1.5656,56.5005,74.725
69.5878,26.1795,1.5415,59.7588,74.725
69.5878,25.8113,1.5576,56.9865,74.725
68.7597,25.8449,1.5937,57.7966,74.725
68.7597,25.699,1.5576,57.7966,73.7
68.7597,25.4624,1.5937,57.1485,73.7
68.7597,25.3097,1.5576,57.1485,73.7
67.9496,25.1903,1.5978,57.7606,72.205
67.9496,25.0317,1.5656,56.3384,72.205
67.9496,24.9114,1.5937,60.3708,72.205
67.9496,24.6107,1.5697,55.7984,72.205
67.9496,24.4904,1.5415,61.1629,72.205
67.9496,24.383,1.5697,55.6904,71.185
67.9496,24.2617,1.5415,60.9289,71.185
67.9496,24.0883,1.5656,55.4383,71.185
67.9496,23.966,1.5415,61.0009,71.185
67.9496,23.9099,1.5857,55.4383,70.1
67.9496,23.9099,1.5456,60.7309,70.1
67.2115,23.6644,1.5576,55.6004,70.1
67.2115,23.5402,1.5536,60.0468,70.1
67.2115,23.6009,1.5335,55.7984,70.1
67.2115,23.6009,1.5656,59.4888,70.1
67.2115,23.3505,1.5335,56.1764,70.1
67.2115,23.3505,1.5777,58.1926,70.1
67.2115,23.3452,1.5937,57.1845,70.1
67.2115,23.3452,1.5335,56.5725,70.1
67.2115,23.2189,1.5857,59.3267,70.1
67.2115,23.3378,1.5496,55.7264,70.1
67.2115,23.3378,1.5576,60.8029,70.1
67.2115,23.3378,1.5576,55.4023,70.1
67.2115,23.4567,1.5295,60.7309,70.1
67.2115,23.4567,1.5737,55.7984,70.1
67.2115,23.5756,1.5415,58.2286,70.1
