MixedAirTemp,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
58.7327,17.316,1.5054,55.0243,78.0
59.7408,17.2415,1.5014,55.8884,78.0
59.7408,17.2544,1.5014,55.8884,78.0
58.9127,17.316,1.5054,55.8884,78.0
59.7408,17.5625,1.5014,55.8884,78.0
59.7408,17.4533,1.5054,55.8884,78.0
58.3726,17.333,1.5737,55.0243,78.0
59.5608,17.4095,1.5616,56.0144,78.0
57.9226,17.4095,1.5375,54.4122,76.505
58.9127,17.4533,1.5335,55.6004,76.505
58.9127,17.2983,1.5375,55.6004,76.505
58.9127,17.5548,1.5375,55.6004,76.505
59.6508,17.5941,1.5496,55.6004,76.505
59.6508,17.8662,1.5576,55.6004,76.505
58.5527,17.9248,1.5496,55.6004,76.505
59.5608,17.9491,1.5496,55.6004,76.505
58.7327,17.9127,1.5496,55.6004,76.505
58.7327,17.9491,1.5496,55.6004,76.505
59.6508,18.0916,1.5496,55.6004,76.505
59.6508,18.0916,1.5536,55.6004,76.505
58.6427,18.0916,1.5496,55.6004,76.505
59.3627,17.9491,1.5415,55.6004,76.505
59.3627,18.0082,1.5456,55.6004,76.505
58.7327,17.9248,1.5415,54.9883,76.505
58.7327,18.0082,1.5375,54.9883,76.505
58.7327,18.1149,1.5576,54.9883,76.505
58.7327,17.9127,1.5456,54.9883,76.505
58.7327,17.9553,1.5456,54.9883,76.505
58.7327,18.1585,1.5415,54.9883,76.505
58.7327,18.2404,1.5456,54.9883,76.505
58.7327,18.2404,1.5415,55.6364,76.505
58.7327,18.0738,1.5456,55.6364,76.505
58.7327,17.9496,1.5496,54.7903,76.505
58.7327,17.9659,1.5496,55.4383,76.505
58.7327,17.7632,1.5536,55.4383,76.505
58.7327,17.4651,1.5456,54.8263,76.505
58.7327,17.4651,1.5536,54.8263,76.505
58.7327,17.152,1.5496,54.8263,76.505
58.7327,17.2772,1.5415,55.6904,76.505
58.7327,17.2042,1.5255,55.6904,76.505
58.7327,17.2042,1.5456,55.0243,76.505
58.7327,17.2042,1.5335,55.0243,76.505
58.7327,17.2544,1.5335,55.0243,76.505
58.7327,16.985,1.5335,55.0243,76.505
58.7327,16.985,1.5335,55.0243,76.505
58.7327,16.912,1.5415,55.0243,76.505
58.7327,17.0323,1.5295,55.0243,76.505
58.7327,16.9434,1.5335,55.0243,76.505
58.7327,17.0617,1.5375,55.6004,76.505
58.7327,16.8842,1.5335,55.6004,76.505
58.7327,16.8842,1.5415,54.7363,76.505
59.3627,16.8102,1.5215,55.6004,76.505
59.3627,16.8102,1.5255,55.6004,76.505
58.5527,16.6621,1.5415,54.9883,76.505
58.5527,16.7198,1.4813,54.9883,76.505
59.2727,16.9505,1.4532,55.6004,76.505
58.5527,16.8351,1.4613,55.0243,76.505
59.1827,16.9505,1.4492,55.0243,76.505
59.1827,16.874,1.4532,55.0243,76.505
59.1827,16.8351,1.4572,55.0243,76.505
59.1827,16.7198,1.397,55.0243,76.505
58.3726,16.8351,1.4251,55.0243,76.505
59.2727,16.7596,1.4291,55.6364,76.505
58.1926,16.4962,1.4532,54.9523,76.505
58.1926,16.4962,1.4452,54.9523,76.505
59.0927,16.4962,1.4452,55.6004,76.505
59.0927,16.366,1.4613,55.6004,76.505
59.0927,16.44,1.4693,55.6004,76.505
58.2826,16.4217,1.4733,55.0243,76.505
59.0027,16.366,1.4653,55.0243,76.505
59.0027,16.44,1.4733,55.0243,76.505
59.0027,16.44,1.4733,55.0243,76.505
58.1026,16.3276,1.4653,55.0243,76.505
59.2727,16.0711,1.4693,55.6004,76.505
59.2727,15.8646,1.4733,55.0243,76.505
59.2727,15.9904,1.4773,55.6904,76.505
59.2727,15.9904,1.4613,55.6904,76.505
58.1926,16.1028,1.4613,54.8983,76.505
59.0027,15.9904,1.4572,54.8983,76.505
59.0027,15.8218,1.4572,54.8983,76.505
59.0027,16.0038,1.4532,54.8983,76.505
59.0027,15.9342,1.4693,54.8983,76.505
59.0027,15.9342,1.4693,54.8983,76.505
59.0027,16.0038,1.4653,55.6004,76.505
58.2826,16.0038,1.4733,54.7903,76.505
59.7408,15.8904,1.4653,55.8524,76.505
58.5527,15.8904,1.4813,54.8623,76.505
59.3627,15.8904,1.4733,55.6904,76.505
59.3627,15.9342,1.4813,55.6904,76.505
58.5527,15.8218,1.4733,55.6904,76.505
59.1827,15.6417,1.4813,55.6904,76.505
59.1827,15.7532,1.4813,55.6904,76.505
58.4626,15.8646,1.4813,55.6904,76.505
59.2727,16.0317,1.4773,55.6904,76.505
59.2727,16.1431,1.4813,55.6904,76.505
59.2727,16.2919,1.4733,55.6904,76.505
59.2727,16.1439,1.4653,55.6904,76.505
58.0126,16.2726,1.5335,54.9883,76.505
59.1827,16.3821,1.5335,56.0504,76.505
59.1827,16.6009,1.5255,55.4023,76.505
59.1827,16.7946,1.5295,55.4023,76.505
59.1827,16.7946,1.5255,55.4023,76.505
58.1026,16.7147,1.5295,54.7003,76.505
59.1827,16.8477,1.5415,55.8524,76.505
59.1827,16.9542,1.5175,55.8524,76.505
59.9208,17.0295,1.5255,55.8524,76.505
58.5527,17.135,1.5215,55.8524,76.505
59.2727,17.135,1.5295,55.8524,76.505
59.2727,17.2405,1.5295,55.8524,76.505
57.4545,17.3988,1.5295,55.1503,76.505
59.9208,17.3109,1.5134,56.2124,76.505
58.6427,17.4155,1.5255,55.4743,76.505
59.9208,17.52,1.5255,56.5005,76.505
58.6427,17.729,1.5295,55.2763,76.505
59.9208,17.7813,1.5134,56.4464,76.505
59.9208,17.689,1.5054,56.4464,76.505
59.0927,17.6992,1.5054,55.7624,76.505
59.0927,17.8735,1.5215,55.7624,76.505
59.0927,18.0581,1.5054,55.7624,76.505
59.0927,18.4615,1.5175,55.7624,76.505
59.0927,18.4272,1.5054,55.7624,76.505
59.0927,18.2195,1.5054,55.7624,76.505
59.0927,18.0741,1.5134,55.7624,76.505
59.0927,18.1149,1.5054,55.7624,76.505
59.0927,18.0765,1.5054,55.7624,76.505
59.0927,18.1171,1.5014,55.7624,76.505
59.0927,18.0738,1.5014,55.7624,76.505
59.0927,17.9496,1.5054,55.7624,76.505
59.0927,17.9496,1.5054,55.0243,76.505
59.0927,18.3223,1.5054,55.9604,76.505
59.0927,18.3223,1.5054,55.2403,76.505
59.0927,18.2807,1.5014,55.9244,76.505
59.0927,18.2807,1.4974,55.9244,76.505
59.0927,18.2807,1.5014,55.2763,76.505
59.0927,18.3418,1.4974,55.2763,76.505
59.0927,18.2953,1.5014,55.2763,76.505
59.0927,18.4156,1.5134,55.2763,76.505
59.0927,18.2953,1.4974,55.2763,76.505
59.0927,18.2109,1.4934,56.0504,76.505
59.0927,18.1266,1.5134,56.0504,76.505
59.0927,18.1266,1.5054,56.0504,76.505
59.0927,18.1595,1.4291,56.0504,76.505
58.3726,18.1595,1.4332,55.1863,76.505
59.6508,17.9248,1.4251,56.1224,76.505
59.6508,18.0082,1.4291,56.1224,76.505
58.9127,18.0916,1.4291,55.4743,76.505
58.9127,17.9248,1.4251,55.4743,76.505
58.9127,18.2195,1.4291,55.4743,76.505
58.9127,18.1321,1.4291,55.4743,76.505
59.5608,18.1893,1.4211,55.4743,76.505
59.5608,18.1893,1.4171,55.4743,76.505
58.9127,18.2195,1.4131,55.4743,76.505
59.6508,18.1321,1.4131,56.1764,76.505
59.6508,17.9574,1.4131,56.1764,76.505
58.7327,17.845,1.4251,55.4023,76.505
60.1008,17.845,1.4171,56.3384,76.505
60.1008,17.845,1.4171,56.3384,76.505
58.9127,17.9314,1.4492,55.5644,77.51
59.6508,17.818,1.4492,56.1224,77.51
59.6508,17.6202,1.4452,56.1224,77.51
58.9127,17.7326,1.4372,55.4383,77.51
58.9127,17.6202,1.4412,55.4383,77.51
58.9127,17.7326,1.4492,55.4383,77.51
58.9127,17.5912,1.4532,55.4383,77.51
58.9127,17.7326,1.4412,55.4383,77.51
59.7408,17.7326,1.4452,56.0504,77.51
59.7408,17.7326,1.4452,56.0504,77.51
59.0027,17.7326,1.4492,56.0504,77.51
59.0027,17.6202,1.4452,56.0504,77.51
59.0027,17.5345,1.4532,56.0504,77.51
59.0027,17.6174,1.4492,56.0504,77.51
59.0027,17.585,1.4492,56.0504,77.51
58.0126,17.4696,1.4492,56.0504,77.51
59.0927,17.5506,1.4452,56.0504,77.51
59.0927,17.4342,1.4532,56.0504,77.51
59.7408,17.585,1.4532,56.0504,77.51
58.7327,17.5506,1.4653,55.3483,77.51
59.7408,17.5506,1.4693,56.1764,77.51
59.7408,17.6315,1.4452,56.1764,77.51
58.8227,17.6315,1.4492,55.4023,77.51
59.6508,17.5941,1.4532,56.0144,77.51
59.6508,17.4951,1.4613,56.0144,77.51
59.6508,17.5548,1.4613,56.0144,77.51
59.6508,17.6741,1.4532,56.0144,77.51
59.0027,17.5941,1.4613,56.0144,77.51
60.3708,17.5941,1.4532,56.0144,77.51
59.3627,17.6315,1.4572,56.0144,77.51
59.3627,17.7124,1.4532,55.3483,77.51
59.3627,18.1149,1.4572,56.3384,77.51
59.3627,18.2449,1.4532,56.3384,77.51
58.6427,18.4815,1.4974,55.6364,77.51
59.9208,18.6232,1.5295,56.3744,77.51
58.6427,18.8304,1.5415,55.6364,77.51
58.6427,18.9117,1.5576,55.6364,77.51
60.1008,18.9328,1.5536,56.5005,77.51
59.0927,18.65,1.5375,56.5005,77.51
60.0108,18.65,1.5576,56.5005,77.51
59.0027,18.5842,1.5616,55.8524,77.51
59.0027,18.445,1.5697,55.8524,77.51
59.0027,18.4538,1.5536,55.8524,77.51
59.7408,18.5593,1.5536,55.8524,77.51
59.7408,18.7703,1.5496,55.8524,77.51
59.0927,18.9286,1.5576,55.8524,77.51
58.1926,19.0341,1.5415,55.1863,77.51
57.5446,19.3502,1.5536,55.1863,77.51
59.7408,19.5058,1.5496,56.2844,77.51
59.7408,19.6103,1.5415,56.2844,77.51
59.7408,19.7596,1.5496,56.9865,77.51
59.7408,19.9761,1.5014,56.9865,77.51
59.7408,19.9666,1.4813,56.9865,77.51
59.7408,20.0806,1.4733,56.9865,77.51
59.7408,20.4464,1.4733,56.9865,77.51
58.8227,20.3654,1.4813,56.3744,77.51
57.1845,20.3481,1.4733,54.9883,77.51
60.1908,20.4496,1.4532,56.6625,77.51
60.1908,20.4496,1.4693,56.6625,77.51
58.1026,20.5512,1.4693,55.6904,77.51
57.4545,20.6527,1.4733,54.7363,77.51
60.3708,20.673,1.4693,56.9865,77.51
60.3708,20.4293,1.4773,56.3384,77.51
60.3708,20.3654,1.4693,56.3384,77.51
60.3708,20.1946,1.4653,56.3384,77.51
59.2727,19.9891,1.4613,56.3384,77.51
58.5527,19.7202,1.4572,55.7624,77.51
59.7408,19.4465,1.4653,55.7624,77.51
58.1926,18.9423,1.4733,55.7624,77.51
60.0108,18.8319,1.4572,56.3384,77.51
58.2826,18.6662,1.4733,55.1503,77.51
59.6508,18.65,1.4613,56.4104,77.51
59.6508,18.5195,1.4653,56.4104,77.51
59.6508,18.4417,1.4693,56.4104,77.51
59.6508,18.2149,1.4653,56.4104,77.51
59.6508,18.2772,1.4653,56.4104,77.51
58.9127,18.1041,1.4733,55.6004,77.51
58.9127,17.9888,1.4653,55.6004,77.51
59.7408,17.7004,1.4733,55.6004,77.51
58.9127,17.5506,1.4693,55.6004,77.51
60.1008,17.3179,1.4653,56.4464,77.51
59.0927,17.1433,1.4733,55.6364,77.51
60.3708,16.8688,1.4693,56.3384,77.51
59.7408,16.8842,1.4653,56.3384,77.51
59.7408,16.5292,1.4653,56.3384,77.51
59.7408,16.6003,1.4693,55.7624,77.51
59.7408,16.481,1.4653,55.7624,77.51
59.7408,16.3021,1.4613,55.7624,77.51
59.7408,16.0098,1.4613,56.3384,77.51
59.0927,16.0098,1.4613,55.3483,77.51
59.0927,15.8935,1.4733,55.3483,77.51
59.0927,15.7722,1.4773,55.3483,77.51
59.0927,15.7132,1.4773,55.3483,77.51
59.0927,15.5909,1.4773,55.3483,77.51
59.0927,15.5905,1.4653,55.3483,77.51
59.0927,15.5905,1.4934,55.3483,77.51
59.0927,15.4673,1.4853,55.3483,77.51
59.0927,15.527,1.4813,55.3483,77.51
59.0927,15.4028,1.4853,55.3483,77.51
59.0927,15.344,1.4853,55.3483,77.51
59.0927,15.2208,1.4813,55.3483,77.51
59.0927,15.2208,1.4813,55.3483,77.51
59.0927,15.1543,1.4894,55.3483,77.51
59.0927,15.2785,1.4974,55.3483,77.51
59.0927,15.2785,1.4974,55.3483,77.51
59.0927,15.4028,1.5014,55.3483,77.51
59.0927,15.6512,1.4934,55.3483,77.51
59.7408,15.7133,1.5014,55.9244,77.51
59.0927,15.6512,1.5054,55.3483,77.51
59.0927,15.5867,1.4974,55.3483,77.51
59.0927,15.4615,1.5014,55.3483,77.51
59.0927,15.3363,1.5014,55.3483,77.51
59.0927,15.2678,1.4974,55.3483,77.51
59.0927,15.4615,1.4853,55.3483,77.51
59.0927,15.8376,1.5014,55.3483,77.51
57.1845,15.8986,1.4211,53.3861,77.51
57.1845,15.9577,1.4211,53.3861,77.51
60.1008,15.9577,1.4211,56.2124,77.51
58.6427,15.9577,1.4372,55.1143,77.51
58.6427,15.8354,1.4372,55.1143,77.51
58.6427,15.9577,1.4452,55.1143,77.51
59.3627,15.9577,1.4452,55.7984,77.51
59.3627,16.08,1.4492,55.7984,77.51
59.3627,16.2068,1.4492,55.7984,77.51
59.3627,16.3856,1.4332,55.7984,77.51
59.3627,16.6302,1.4332,55.7984,77.51
59.3627,16.7917,1.4131,55.7984,78.785
59.3627,16.8842,1.4412,55.7984,78.785
59.3627,17.2208,1.4291,55.7984,78.785
59.3627,17.1599,1.4412,55.7984,78.785
59.3627,17.3687,1.4291,55.7984,79.955
58.5527,17.2576,1.4332,55.7984,79.955
58.5527,17.2576,1.4291,55.7984,79.955
58.5527,17.3671,1.4251,55.7984,79.955
58.5527,17.5745,1.4572,55.7984,80.955
58.5527,17.7708,1.4653,55.7984,80.955
58.5527,18.0723,1.4613,55.7984,80.955
58.5527,18.3918,1.4693,55.7984,80.955
58.5527,18.4655,1.4773,55.7984,80.955
58.5527,18.5196,1.4733,55.7984,80.955
58.5527,18.8755,1.4853,55.7984,80.955
58.5527,19.0716,1.4813,55.7984,80.955
58.5527,19.434,1.4773,55.7984,80.955
58.5527,19.5242,1.4733,55.7984,80.955
58.5527,19.3316,1.4813,55.7984,80.955
58.5527,19.6601,1.4813,55.7984,80.955
58.5527,19.9884,1.4733,55.7984,80.955
58.5527,20.1856,1.4693,55.7984,80.955
58.5527,19.8453,1.4653,55.7984,80.955
58.5527,19.7244,1.4733,55.7984,80.955
58.5527,20.0637,1.4693,55.7984,80.955
58.5527,20.1614,1.4733,55.7984,80.955
58.5527,20.2102,1.4813,55.7984,80.955
58.5527,19.9635,1.4653,55.7984,80.955
58.5527,19.8402,1.4653,55.7984,80.955
58.5527,19.8402,1.4572,55.7984,80.955
58.5527,19.7168,1.4733,56.3744,80.955
58.5527,19.6982,1.5295,56.3744,80.955
58.5527,19.7244,1.5456,55.4383,80.955
59.2727,19.8453,1.5496,56.5005,80.955
59.2727,19.7221,1.5616,55.7264,80.955
59.2727,19.7221,1.5937,55.7264,80.955
59.2727,19.8898,1.5616,55.7264,79.935
59.2727,19.8405,1.5616,55.7264,79.935
59.2727,19.4461,1.5656,55.7264,79.935
59.2727,19.4112,1.5817,55.7264,79.935
59.2727,18.8545,1.5857,55.7264,79.935
59.2727,18.6145,1.5817,55.7264,79.935
59.2727,18.1664,1.5857,55.7264,79.935
59.2727,18.063,1.5817,55.7264,79.935
59.2727,17.8018,1.5817,55.7264,79.935
59.2727,17.7925,1.5817,55.7264,79.935
59.2727,17.7153,1.5937,55.7264,79.935
59.2727,17.5043,1.5817,55.7264,79.935
59.2727,17.4132,1.5897,55.7264,79.935
58.2826,17.4132,1.5857,55.1503,79.935
59.2727,17.4996,1.5817,55.8884,79.935
58.4626,17.4996,1.5737,55.1503,79.935
59.2727,17.1742,1.5656,55.1503,79.935
58.5527,17.2576,1.5576,55.1503,79.935
58.5527,17.0908,1.5737,55.1503,79.935
58.5527,17.0295,1.5777,55.1503,79.935
58.5527,16.8713,1.5817,55.1503,79.935
58.5527,16.7658,1.5697,55.1503,78.785
58.5527,16.6603,1.4934,54.5383,78.785
58.5527,16.5548,1.5656,55.1503,78.785
57.8326,16.3965,1.5456,54.3762,78.785
58.6427,16.291,1.5456,54.9883,78.785
57.6346,15.9745,1.5415,54.9883,78.785
58.2826,15.9958,1.5415,54.9883,78.785
58.2826,15.7828,1.5456,54.9883,78.785
58.2826,15.6763,1.5415,54.3762,78.785
58.2826,15.5862,1.5335,55.1143,78.785
58.2826,15.3712,1.5215,54.2502,78.785
58.2826,15.1677,1.5496,54.2502,78.785
57.6346,15.1677,1.5737,54.2502,78.785
57.6346,14.9508,1.5897,54.2502,78.785
58.4626,14.8423,1.5817,54.2502,78.785
57.7246,14.7404,1.5857,54.2502,78.785
57.7246,14.6309,1.5656,54.2502,78.785
57.7246,14.4698,1.5616,54.2502,78.785
57.7246,14.3594,1.5697,54.2502,78.785
57.7246,14.1937,1.5817,54.2502,78.785
57.7246,14.1376,1.5536,54.2502,78.785
57.7246,13.9109,1.5536,54.2502,78.785
57.7246,13.7985,1.5576,54.2502,78.785
56.7345,13.5737,1.5817,53.3861,78.785
56.7345,13.4613,1.5857,53.3861,78.785
57.5446,13.4525,1.5656,53.3861,77.7
57.5446,13.2257,1.5656,53.3861,77.7
57.5446,13.1568,1.5656,53.3861,77.7
57.5446,13.1568,1.5496,53.3861,77.7
57.5446,13.0282,1.5697,53.3861,77.7
57.5446,12.9128,1.5656,53.3861,77.7
57.5446,12.7975,1.5656,53.3861,77.7
57.5446,12.8385,1.5737,53.3861,77.7
57.5446,12.7221,1.5536,53.9982,77.7
57.5446,12.6058,1.5536,53.9982,77.7
57.5446,12.6448,1.5456,53.9982,77.7
57.5446,12.7621,1.5335,53.9982,77.7
57.5446,12.9968,1.5134,54.5383,77.7
57.5446,13.1141,1.5134,54.5383,77.7
58.1926,13.2901,1.5175,54.5383,77.7
58.1926,13.5248,1.4974,54.5383,77.7
58.1926,13.7008,1.4853,55.1143,77.7
58.1926,13.9355,1.4853,55.1143,77.7
58.1926,14.4092,1.4853,55.1143,77.7
58.1926,14.6982,1.4813,55.1143,77.7
58.1926,15.2262,1.4813,55.1143,77.7
58.1926,15.34,1.4733,55.1143,77.7
58.1926,15.689,1.4773,55.1143,77.7
59.4527,15.7969,1.4733,56.2484,77.7
59.4527,16.4314,1.4773,56.2484,77.7
58.6427,16.6452,1.4773,55.6364,77.7
59.6508,17.0659,1.4813,56.6625,77.7
58.2826,17.1599,1.4251,55.5644,77.7
59.2727,17.789,1.4091,56.2844,77.7
59.2727,18.1321,1.4211,56.2844,78.77
59.2727,18.2385,1.4291,56.2844,78.77
58.1926,18.4633,1.4251,55.3483,78.77
59.3627,18.7443,1.4291,56.4464,78.77
58.5527,19.0253,1.4332,55.6904,79.97
58.5527,19.2628,1.4332,55.6904,79.97
58.5527,19.5414,1.4332,55.6904,79.97
58.5527,19.8296,1.4251,55.6904,79.97
58.5527,19.8315,1.4291,55.6904,79.97
58.5527,19.94,1.4291,55.6904,79.97
58.5527,20.1579,1.4291,55.6904,79.97
58.5527,20.0484,1.4332,55.6904,79.97
58.5527,20.1026,1.4291,55.6904,79.97
58.5527,20.2111,1.4251,55.6904,79.97
58.5527,20.3221,1.4251,55.6904,79.97
58.5527,20.4316,1.4291,55.6904,79.97
58.5527,20.3221,1.4291,55.6904,79.97
58.5527,20.2675,1.4853,55.6904,79.97
58.5527,20.0485,1.5215,55.6904,79.97
58.5527,19.9362,1.5295,55.6904,79.97
58.5527,19.7705,1.5375,55.6904,79.97
58.5527,19.5311,1.5375,55.6904,79.97
59.1827,19.2501,1.5415,55.6904,79.97
59.1827,19.1615,1.5576,55.6904,79.97
59.1827,19.027,1.5697,55.6904,79.97
59.1827,18.714,1.5616,55.6904,79.97
60.0108,18.5977,1.5656,56.6985,78.82
59.0927,18.3068,1.5817,55.7264,78.82
59.0927,18.2768,1.5697,55.7264,78.82
59.0927,18.2449,1.5897,55.7264,78.82
59.0927,18.1266,1.5817,55.7264,78.82
59.0927,18.0082,1.5817,55.7264,78.82
59.0927,18.032,1.5777,55.7264,78.82
59.0927,17.9127,1.5817,55.7264,78.82
59.0927,17.7934,1.5737,55.7264,78.82
59.0927,17.5548,1.5857,55.7264,78.82
59.8308,17.6337,1.5897,55.7264,78.82
59.0027,17.7127,1.5817,55.7264,78.82
59.6508,17.7127,1.5817,55.7264,78.82
58.8227,17.7127,1.5456,55.7264,77.735
58.8227,17.7305,1.5456,55.7264,77.735
58.8227,17.809,1.5496,55.7264,77.735
58.8227,17.809,1.5496,55.7264,77.735
59.6508,17.8875,1.4813,55.7264,77.735
59.6508,17.8875,1.4813,55.7264,77.735
59.6508,17.9496,1.4894,55.7264,77.735
58.6427,18.0738,1.4813,55.7264,77.735
58.6427,18.4465,1.4733,55.7264,77.735
58.6427,18.5087,1.4693,55.7264,77.735
59.3627,18.5087,1.4653,55.7264,77.735
58.6427,18.4253,1.4251,55.0603,76.785
58.6427,18.4253,1.4251,55.0603,76.785
58.6427,18.3636,1.4452,55.0603,76.785
58.6427,18.2404,1.4532,55.0603,76.785
58.6427,18.1981,1.4532,55.0603,76.785
58.6427,18.0738,1.4412,55.0603,76.785
59.3627,17.9496,1.4492,55.8884,76.785
58.2826,17.8875,1.4452,54.7903,76.785
59.0927,17.8875,1.4412,55.7264,76.785
59.0927,17.7632,1.4532,55.1143,76.785
59.0927,17.8407,1.4412,55.1143,76.785
59.0927,17.8407,1.4452,55.1143,76.785
59.0927,17.9659,1.4412,55.1143,76.785
59.3627,18.0286,1.4291,55.9244,76.61
55.1863,18.1538,1.3448,51.856,76.61
56.1044,18.1538,1.4051,51.856,74.45
56.8245,18.279,1.4452,53.3501,77.3
59.0027,18.279,1.4251,55.3483,77.3
58.2826,18.5294,1.4412,55.3483,77.3
58.9127,18.5294,1.4332,55.3483,77.3
58.9127,18.5921,1.4251,55.3483,78.14
60.3708,18.7173,1.4693,56.3384,78.14
59.0027,18.7173,1.4773,55.4383,78.14
59.6508,18.7173,1.4653,55.4383,78.14
59.6508,18.8017,1.4773,55.4383,78.14
59.6508,18.8017,1.4693,55.4383,78.14
59.6508,18.8017,1.4693,55.4383,78.14
59.6508,18.9279,1.4733,55.4383,78.14
58.5527,19.1404,1.4733,55.4383,78.14
59.2727,19.2676,1.4653,55.4383,78.14
59.2727,19.7128,1.4532,56.3384,78.14
59.2727,20.0308,1.4572,56.3384,78.14
59.2727,20.7304,1.4131,56.3384,78.14
59.2727,21.0484,1.4171,56.3384,79.37
59.2727,21.7676,1.4372,56.3384,79.37
59.2727,22.0831,1.4492,56.3384,80.795
59.2727,22.6618,1.4251,56.3384,80.795
59.2727,23.1,1.4291,56.3384,80.795
58.1926,23.7887,1.4291,55.6904,80.795
59.6508,24.0948,1.4131,56.6625,80.795
58.1926,24.7607,1.4051,55.6004,80.795
58.8227,24.9287,1.4372,55.6004,80.795
58.8227,25.717,1.4372,55.6004,80.795
58.8227,25.8737,1.4131,56.3384,80.795
58.8227,26.1143,1.4211,56.3384,80.795
58.8227,26.2948,1.4412,56.3384,80.795
57.9226,26.801,1.4372,55.6004,80.795
59.5608,27.0396,1.4332,56.8965,80.795
58.5527,27.3702,1.4332,55.7984,80.795
58.5527,27.382,1.4291,55.7984,80.795
58.5527,27.6215,1.4372,55.7984,80.795
58.5527,27.8522,1.4372,55.7984,80.795
58.5527,27.9685,1.4291,55.7984,80.795
58.5527,27.9097,1.4853,55.7984,80.795
58.5527,28.1365,1.4813,55.7984,80.795
57.8326,28.3066,1.4693,55.7984,80.795
58.5527,28.42,1.4813,55.7984,80.795
58.5527,28.42,1.4813,55.7984,80.795
58.5527,28.13,1.4813,55.7984,80.795
58.5527,28.2499,1.4773,55.7984,80.795
58.5527,28.0738,1.4853,55.7984,80.795
58.5527,27.849,1.4894,55.7984,80.795
58.5527,27.7963,1.5014,55.7984,80.795
58.5527,27.6262,1.4894,55.7984,80.795
58.5527,27.1678,1.4894,55.7984,80.795
58.5527,26.8819,1.4974,55.7984,80.795
58.5527,26.5255,1.4974,55.7984,80.795
58.5527,26.1795,1.4894,55.7984,80.795
58.5527,25.8113,1.4934,55.7984,80.795
58.5527,25.8449,1.4974,55.7984,80.795
58.5527,25.699,1.4974,55.7984,80.795
58.5527,25.4624,1.4894,55.7984,80.795
59.3627,25.3097,1.4974,55.7984,80.795
59.3627,25.1903,1.5014,55.7984,80.795
59.3627,25.0317,1.4934,55.7984,80.795
59.3627,24.9114,1.5014,55.7984,80.795
59.3627,24.6107,1.4894,55.7984,80.795
59.3627,24.4904,1.4934,55.7984,80.795
59.3627,24.383,1.4974,55.7984,80.795
59.3627,24.2617,1.5054,55.7984,80.795
59.3627,24.0883,1.5014,56.4464,80.795
59.3627,23.966,1.5054,56.4464,80.795
58.7327,23.9099,1.5054,55.4743,80.795
58.7327,23.9099,1.5134,55.4743,80.795
58.7327,23.6644,1.5335,55.4743,80.795
58.7327,23.5402,1.5295,55.4743,80.795
59.3627,23.6009,1.5335,56.2124,80.795
59.3627,23.6009,1.5415,56.2124,80.795
59.3627,23.3505,1.5415,56.2124,80.795
59.3627,23.3505,1.5456,56.2124,80.795
59.3627,23.3452,1.5415,56.2124,80.795
59.3627,23.3452,1.5415,56.2124,80.795
59.3627,23.2189,1.5415,56.2124,80.795
59.3627,23.3378,1.5415,56.2124,80.795
59.3627,23.3378,1.5456,56.2124,80.795
59.3627,23.3378,1.5375,56.2124,80.795
